tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,end_of_track,,,,,0,1,12,,,,,,,,,
0,midi_port,,,,,0,1,12,,,0,,,,,,
0,midi_port,,,,,0,1,9,,,0,,,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,program_change,,,,,0,0,9,,,,48,8,,,,
0,control_change,,,,,0,0,9,,,,,8,7,90,,
0,control_change,,,,,0,0,9,,,,,8,10,45,,
0,midi_port,,,,,0,1,10,,,0,,,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,program_change,,,,,0,0,10,,,,48,10,,,,
0,control_change,,,,,0,0,10,,,,,10,7,90,,
0,control_change,,,,,0,0,10,,,,,10,10,110,,
0,midi_port,,,,,0,1,11,,,0,,,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,program_change,,,,,0,0,11,,,,48,11,,,,
0,control_change,,,,,0,0,11,,,,,11,7,100,,
0,control_change,,,,,0,0,11,,,,,11,10,115,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,end_of_track,,,,,0,1,18,,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,10,45,,
0,control_change,,,,,0,0,1,,,,,0,7,100,,
0,key_signature,,,,,0,1,0,Bb,,,,,,,,
0,set_tempo,,,,,0,1,0,,1395349,,,,,,,
0,program_change,,,,,0,0,1,,,,19,0,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
1,marker,,,,,1,1,0,,,,,,,,,
60,note_on,,,,,60,0,3,,,,,2,,,70,107
60,note_on,,,,,0,0,3,,,,,2,,,74,107
108,note_on,,,,,48,0,3,,,,,2,,,70,0
116,note_on,,,,,8,0,3,,,,,2,,,74,0
120,note_on,,,,,0,0,3,,,,,2,,,74,107
120,note_on,,,,,4,0,3,,,,,2,,,70,107
169,note_on,,,,,49,0,3,,,,,2,,,70,0
174,note_on,,,,,5,0,3,,,,,2,,,74,0
180,note_on,,,,,6,0,3,,,,,2,,,70,107
180,note_on,,,,,0,0,3,,,,,2,,,74,107
228,note_on,,,,,48,0,3,,,,,2,,,70,0
238,note_on,,,,,238,0,4,,,,,3,,,46,0
238,note_on,,,,,238,0,5,,,,,4,,,46,0
240,note_on,,,,,2,0,5,,,,,4,,,53,107
240,note_on,,,,,0,0,3,,,,,2,,,72,107
240,note_on,,,,,2,0,4,,,,,3,,,53,107
240,note_on,,,,,12,0,3,,,,,2,,,70,107
249,note_on,,,,,9,0,3,,,,,2,,,74,0
293,note_on,,,,,44,0,3,,,,,2,,,72,0
300,note_on,,,,,7,0,3,,,,,2,,,70,107
300,note_on,,,,,0,0,3,,,,,2,,,72,107
307,note_on,,,,,7,0,3,,,,,2,,,70,0
309,note_on,,,,,2,0,3,,,,,2,,,70,0
309,note_on,,,,,0,0,3,,,,,2,,,69,107
318,note_on,,,,,9,0,3,,,,,2,,,70,107
320,note_on,,,,,2,0,3,,,,,2,,,69,0
328,note_on,,,,,8,0,3,,,,,2,,,69,107
329,note_on,,,,,1,0,3,,,,,2,,,70,0
342,note_on,,,,,13,0,3,,,,,2,,,69,0
343,note_on,,,,,1,0,3,,,,,2,,,67,107
359,note_on,,,,,16,0,3,,,,,2,,,67,0
360,note_on,,,,,0,0,3,,,,,2,,,77,107
360,note_on,,,,,1,0,3,,,,,2,,,69,107
363,note_on,,,,,3,0,3,,,,,2,,,72,0
412,note_on,,,,,49,0,3,,,,,2,,,77,0
414,note_on,,,,,2,0,3,,,,,2,,,69,0
420,note_on,,,,,6,0,3,,,,,2,,,69,107
420,note_on,,,,,0,0,3,,,,,2,,,77,107
480,note_on,,,,,60,0,3,,,,,2,,,67,107
480,note_on,,,,,240,0,4,,,,,3,,,48,107
480,note_on,,,,,240,0,5,,,,,4,,,48,107
486,note_on,,,,,6,0,3,,,,,2,,,69,0
487,note_on,,,,,7,0,4,,,,,3,,,53,0
487,note_on,,,,,7,0,5,,,,,4,,,53,0
529,note_on,,,,,43,0,3,,,,,2,,,67,0
532,note_on,,,,,3,0,3,,,,,2,,,77,0
540,note_on,,,,,8,0,3,,,,,2,,,67,107
540,note_on,,,,,0,0,3,,,,,2,,,75,107
585,note_on,,,,,45,0,3,,,,,2,,,74,107
587,note_on,,,,,2,0,3,,,,,2,,,75,0
599,note_on,,,,,12,0,3,,,,,2,,,67,0
600,note_on,,,,,1,0,3,,,,,2,,,72,107
600,note_on,,,,,0,0,3,,,,,2,,,75,107
603,note_on,,,,,3,0,3,,,,,2,,,74,0
653,note_on,,,,,50,0,3,,,,,2,,,72,0
659,note_on,,,,,6,0,3,,,,,2,,,75,0
660,note_on,,,,,1,0,3,,,,,2,,,72,107
660,note_on,,,,,0,0,3,,,,,2,,,75,107
712,note_on,,,,,52,0,3,,,,,2,,,72,0
720,note_on,,,,,233,0,4,,,,,3,,,55,107
720,note_on,,,,,233,0,5,,,,,4,,,55,107
720,note_on,,,,,0,0,3,,,,,2,,,74,107
720,note_on,,,,,0,0,3,,,,,2,,,72,107
720,note_on,,,,,8,0,3,,,,,2,,,75,0
727,note_on,,,,,7,0,4,,,,,3,,,48,0
727,note_on,,,,,7,0,5,,,,,4,,,48,0
776,note_on,,,,,56,0,3,,,,,2,,,74,0
780,note_on,,,,,0,0,3,,,,,2,,,74,107
780,note_on,,,,,4,0,3,,,,,2,,,72,0
780,note_on,,,,,0,0,3,,,,,2,,,70,107
825,note_on,,,,,45,0,3,,,,,2,,,69,107
831,note_on,,,,,6,0,3,,,,,2,,,70,0
840,note_on,,,,,0,0,3,,,,,2,,,79,107
840,note_on,,,,,9,0,3,,,,,2,,,70,107
849,note_on,,,,,9,0,3,,,,,2,,,69,0
853,note_on,,,,,4,0,3,,,,,2,,,74,0
891,note_on,,,,,38,0,3,,,,,2,,,70,0
898,note_on,,,,,7,0,3,,,,,2,,,79,0
900,note_on,,,,,2,0,3,,,,,2,,,70,107
900,note_on,,,,,0,0,3,,,,,2,,,79,107
954,note_on,,,,,54,0,3,,,,,2,,,79,0
960,note_on,,,,,233,0,4,,,,,3,,,50,107
960,note_on,,,,,6,0,3,,,,,2,,,69,107
960,note_on,,,,,0,0,3,,,,,2,,,79,107
960,note_on,,,,,233,0,5,,,,,4,,,50,107
961,note_on,,,,,1,0,3,,,,,2,,,70,0
968,note_on,,,,,8,0,5,,,,,4,,,55,0
968,note_on,,,,,8,0,4,,,,,3,,,55,0
1016,note_on,,,,,55,0,3,,,,,2,,,69,0
1020,note_on,,,,,0,0,3,,,,,2,,,77,107
1020,note_on,,,,,4,0,3,,,,,2,,,69,107
1021,note_on,,,,,1,0,3,,,,,2,,,79,0
1050,note_on,,,,,29,0,3,,,,,2,,,76,107
1055,note_on,,,,,5,0,3,,,,,2,,,77,0
1076,note_on,,,,,21,0,3,,,,,2,,,69,0
1080,note_on,,,,,4,0,3,,,,,2,,,74,107
1080,note_on,,,,,0,0,3,,,,,2,,,77,107
1086,note_on,,,,,6,0,3,,,,,2,,,76,0
1130,note_on,,,,,44,0,3,,,,,2,,,77,0
1133,note_on,,,,,3,0,3,,,,,2,,,74,0
1140,note_on,,,,,0,0,3,,,,,2,,,77,107
1140,note_on,,,,,7,0,3,,,,,2,,,74,107
1193,note_on,,,,,53,0,3,,,,,2,,,74,0
1200,note_on,,,,,7,0,3,,,,,2,,,74,107
1200,note_on,,,,,0,0,3,,,,,2,,,75,107
1200,note_on,,,,,232,0,5,,,,,4,,,55,107
1200,note_on,,,,,232,0,4,,,,,3,,,55,107
1204,note_on,,,,,4,0,3,,,,,2,,,77,0
1205,note_on,,,,,5,0,5,,,,,4,,,50,0
1205,note_on,,,,,5,0,4,,,,,3,,,50,0
1252,note_on,,,,,48,0,3,,,,,2,,,75,0
1260,note_on,,,,,8,0,3,,,,,2,,,72,107
1260,note_on,,,,,0,0,3,,,,,2,,,75,107
1261,note_on,,,,,1,0,3,,,,,2,,,74,0
1305,note_on,,,,,44,0,3,,,,,2,,,70,107
1308,note_on,,,,,3,0,3,,,,,2,,,72,0
1313,note_on,,,,,5,0,3,,,,,2,,,75,0
1320,note_on,,,,,0,0,3,,,,,2,,,75,107
1320,note_on,,,,,115,0,5,,,,,4,,,57,107
1320,note_on,,,,,7,0,3,,,,,2,,,72,107
1320,note_on,,,,,115,0,4,,,,,3,,,57,107
1327,note_on,,,,,7,0,3,,,,,2,,,70,0
1331,note_on,,,,,11,0,5,,,,,4,,,55,0
1331,note_on,,,,,11,0,4,,,,,3,,,55,0
1369,note_on,,,,,42,0,3,,,,,2,,,72,0
1380,note_on,,,,,0,0,3,,,,,2,,,77,107
1380,note_on,,,,,11,0,3,,,,,2,,,72,107
1388,note_on,,,,,8,0,3,,,,,2,,,75,0
1395,note_on,,,,,7,0,3,,,,,2,,,75,107
1401,note_on,,,,,6,0,3,,,,,2,,,77,0
1410,note_on,,,,,9,0,3,,,,,2,,,74,107
1418,note_on,,,,,8,0,3,,,,,2,,,75,0
1427,note_on,,,,,9,0,3,,,,,2,,,72,0
1436,note_on,,,,,9,0,3,,,,,2,,,74,0
1440,note_on,,,,,0,0,3,,,,,2,,,74,107
1440,note_on,,,,,109,0,4,,,,,3,,,58,107
1440,note_on,,,,,109,0,5,,,,,4,,,58,107
1440,note_on,,,,,4,0,3,,,,,2,,,72,107
1442,note_on,,,,,2,0,4,,,,,3,,,57,0
1442,note_on,,,,,2,0,5,,,,,4,,,57,0
1499,note_on,,,,,59,0,3,,,,,2,,,74,0
1500,note_on,,,,,1,0,3,,,,,2,,,70,107
1500,note_on,,,,,58,0,4,,,,,3,,,53,107
1500,note_on,,,,,0,0,3,,,,,2,,,74,107
1500,note_on,,,,,58,0,5,,,,,4,,,53,107
1505,note_on,,,,,5,0,3,,,,,2,,,72,0
1506,note_on,,,,,6,0,5,,,,,4,,,58,0
1506,note_on,,,,,6,0,4,,,,,3,,,58,0
1545,note_on,,,,,40,0,3,,,,,2,,,69,107
1550,note_on,,,,,5,0,3,,,,,2,,,70,0
1560,note_on,,,,,0,0,3,,,,,2,,,75,107
1560,note_on,,,,,10,0,3,,,,,2,,,70,107
1560,note_on,,,,,54,0,5,,,,,4,,,55,107
1560,note_on,,,,,54,0,4,,,,,3,,,55,107
1564,note_on,,,,,4,0,3,,,,,2,,,74,0
1565,note_on,,,,,5,0,5,,,,,4,,,53,0
1565,note_on,,,,,5,0,4,,,,,3,,,53,0
1570,note_on,,,,,6,0,3,,,,,2,,,69,0
1590,note_on,,,,,20,0,3,,,,,2,,,67,107
1594,note_on,,,,,4,0,3,,,,,2,,,70,0
1605,note_on,,,,,11,0,3,,,,,2,,,75,0
1620,note_on,,,,,55,0,4,,,,,3,,,51,107
1620,note_on,,,,,15,0,3,,,,,2,,,72,107
1620,note_on,,,,,55,0,5,,,,,4,,,51,107
1620,note_on,,,,,0,0,3,,,,,2,,,75,107
1622,note_on,,,,,2,0,3,,,,,2,,,67,0
1627,note_on,,,,,7,0,4,,,,,3,,,55,0
1627,note_on,,,,,7,0,5,,,,,4,,,55,0
1650,note_on,,,,,28,0,3,,,,,2,,,70,107
1658,note_on,,,,,8,0,3,,,,,2,,,72,0
1665,note_on,,,,,7,0,3,,,,,2,,,75,0
1678,note_on,,,,,51,0,4,,,,,3,,,51,0
1678,note_on,,,,,51,0,5,,,,,4,,,51,0
1680,note_on,,,,,2,0,4,,,,,3,,,53,107
1680,note_on,,,,,0,0,3,,,,,2,,,75,107
1680,note_on,,,,,2,0,5,,,,,4,,,53,107
1680,note_on,,,,,15,0,3,,,,,2,,,69,107
1684,note_on,,,,,4,0,3,,,,,2,,,70,0
1740,note_on,,,,,56,0,3,,,,,2,,,70,107
1740,note_on,,,,,60,0,4,,,,,3,,,46,107
1740,note_on,,,,,60,0,5,,,,,4,,,46,107
1742,note_on,,,,,2,0,3,,,,,2,,,74,107
1745,note_on,,,,,3,0,3,,,,,2,,,75,0
1747,note_on,,,,,2,0,3,,,,,2,,,69,0
1747,note_on,,,,,7,0,5,,,,,4,,,53,0
1747,note_on,,,,,7,0,4,,,,,3,,,53,0
1769,note_on,,,,,22,0,3,,,,,2,,,72,107
1770,note_on,,,,,1,0,3,,,,,2,,,74,0
1786,note_on,,,,,16,0,3,,,,,2,,,72,0
1792,note_on,,,,,6,0,3,,,,,2,,,70,0
1798,note_on,,,,,51,0,5,,,,,4,,,46,0
1798,note_on,,,,,51,0,4,,,,,3,,,46,0
1799,note_on,,,,,7,0,3,,,,,2,,,74,107
1800,note_on,,,,,2,0,4,,,,,3,,,53,107
1800,note_on,,,,,1,0,3,,,,,2,,,70,107
1800,note_on,,,,,2,0,5,,,,,4,,,53,107
1810,note_on,,,,,10,0,3,,,,,2,,,74,0
1810,note_on,,,,,0,0,3,,,,,2,,,72,107
1820,note_on,,,,,10,0,3,,,,,2,,,72,0
1821,note_on,,,,,1,0,3,,,,,2,,,74,107
1830,note_on,,,,,9,0,3,,,,,2,,,74,0
1830,note_on,,,,,0,0,3,,,,,2,,,72,107
1837,note_on,,,,,7,0,3,,,,,2,,,74,107
1838,note_on,,,,,1,0,3,,,,,2,,,72,0
1847,note_on,,,,,9,0,3,,,,,2,,,72,107
1848,note_on,,,,,1,0,3,,,,,2,,,74,0
1856,note_on,,,,,8,0,3,,,,,2,,,74,107
1857,note_on,,,,,1,0,3,,,,,2,,,72,0
1857,note_on,,,,,0,0,3,,,,,2,,,70,0
1859,note_on,,,,,59,0,5,,,,,4,,,53,0
1859,note_on,,,,,59,0,4,,,,,3,,,53,0
1860,note_on,,,,,3,0,3,,,,,2,,,69,107
1860,note_on,,,,,1,0,4,,,,,3,,,41,107
1860,note_on,,,,,1,0,5,,,,,4,,,41,107
1865,note_on,,,,,5,0,3,,,,,2,,,72,107
1868,note_on,,,,,3,0,3,,,,,2,,,74,0
1896,note_on,,,,,28,0,3,,,,,2,,,70,107
1899,note_on,,,,,3,0,3,,,,,2,,,72,0
1915,note_on,,,,,16,0,3,,,,,2,,,70,0
1920,note_on,,,,,60,0,4,,,,,3,,,46,110
1920,note_on,,,,,5,0,3,,,,,2,,,70,110
1920,note_on,,,,,60,0,5,,,,,4,,,46,110
1927,note_on,,,,,7,0,4,,,,,3,,,41,0
1927,note_on,,,,,7,0,5,,,,,4,,,41,0
1931,note_on,,,,,11,0,3,,,,,2,,,69,0
1974,note_on,,,,,47,0,5,,,,,4,,,46,0
1980,note_on,,,,,1980,0,9,,,,,8,,,70,64
1980,note_on,,,,,0,0,9,,,,,8,,,74,64
1980,note_on,,,,,1980,0,8,,,,,7,,,70,64
1980,note_on,,,,,0,0,8,,,,,7,,,74,64
1980,note_on,,,,,1980,0,10,,,,,10,,,65,64
1980,note_on,,,,,6,0,5,,,,,4,,,46,64
1980,note_on,,,,,1980,0,11,,,,,11,,,46,64
2024,note_on,,,,,44,0,9,,,,,8,,,70,0
2024,note_on,,,,,44,0,8,,,,,7,,,70,0
2039,note_on,,,,,59,0,5,,,,,4,,,46,0
2039,note_on,,,,,59,0,11,,,,,11,,,46,0
2039,note_on,,,,,15,0,8,,,,,7,,,74,0
2039,note_on,,,,,15,0,9,,,,,8,,,74,0
2039,note_on,,,,,59,0,10,,,,,10,,,65,0
2040,note_on,,,,,1,0,8,,,,,7,,,70,64
2040,note_on,,,,,1,0,5,,,,,4,,,50,64
2040,note_on,,,,,113,0,4,,,,,3,,,46,0
2040,note_on,,,,,1,0,11,,,,,11,,,50,64
2040,note_on,,,,,0,0,8,,,,,7,,,74,64
2040,note_on,,,,,1,0,9,,,,,8,,,70,64
2040,note_on,,,,,0,0,9,,,,,8,,,74,64
2040,note_on,,,,,1,0,10,,,,,10,,,65,64
2047,note_on,,,,,116,0,3,,,,,2,,,70,0
2084,note_on,,,,,44,0,8,,,,,7,,,70,0
2084,note_on,,,,,44,0,10,,,,,10,,,65,0
2084,note_on,,,,,44,0,9,,,,,8,,,70,0
2099,note_on,,,,,15,0,8,,,,,7,,,74,0
2099,note_on,,,,,59,0,11,,,,,11,,,50,0
2099,note_on,,,,,59,0,5,,,,,4,,,50,0
2099,note_on,,,,,15,0,9,,,,,8,,,74,0
2100,note_on,,,,,1,0,11,,,,,11,,,46,64
2100,note_on,,,,,0,0,9,,,,,8,,,74,64
2100,note_on,,,,,1,0,9,,,,,8,,,70,64
2100,note_on,,,,,1,0,8,,,,,7,,,70,64
2100,note_on,,,,,16,0,10,,,,,10,,,65,64
2100,note_on,,,,,0,0,8,,,,,7,,,74,64
2100,note_on,,,,,1,0,5,,,,,4,,,46,64
2144,note_on,,,,,44,0,8,,,,,7,,,70,0
2144,note_on,,,,,44,0,9,,,,,8,,,70,0
2159,note_on,,,,,59,0,10,,,,,10,,,65,0
2159,note_on,,,,,59,0,11,,,,,11,,,46,0
2159,note_on,,,,,59,0,5,,,,,4,,,46,0
2160,note_on,,,,,0,0,8,,,,,7,,,72,64
2160,note_on,,,,,1,0,11,,,,,11,,,53,64
2160,note_on,,,,,16,0,8,,,,,7,,,70,64
2160,note_on,,,,,1,0,5,,,,,4,,,53,64
2160,note_on,,,,,1,0,10,,,,,10,,,65,64
2160,note_on,,,,,0,0,9,,,,,8,,,72,64
2160,note_on,,,,,16,0,9,,,,,8,,,70,64
2174,note_on,,,,,14,0,9,,,,,8,,,74,0
2174,note_on,,,,,14,0,8,,,,,7,,,74,0
2219,note_on,,,,,59,0,10,,,,,10,,,65,0
2219,note_on,,,,,0,0,8,,,,,7,,,70,0
2219,note_on,,,,,59,0,11,,,,,11,,,53,0
2219,note_on,,,,,59,0,5,,,,,4,,,53,0
2219,note_on,,,,,45,0,8,,,,,7,,,72,0
2219,note_on,,,,,0,0,9,,,,,8,,,70,0
2219,note_on,,,,,45,0,9,,,,,8,,,72,0
2220,note_on,,,,,1,0,5,,,,,4,,,53,64
2220,note_on,,,,,0,0,9,,,,,8,,,72,64
2220,note_on,,,,,1,0,11,,,,,11,,,53,64
2220,note_on,,,,,1,0,8,,,,,7,,,70,64
2220,note_on,,,,,1,0,10,,,,,10,,,65,64
2220,note_on,,,,,0,0,8,,,,,7,,,72,64
2220,note_on,,,,,1,0,9,,,,,8,,,70,64
2234,note_on,,,,,14,0,8,,,,,7,,,70,0
2234,note_on,,,,,14,0,9,,,,,8,,,70,0
2235,note_on,,,,,1,0,8,,,,,7,,,69,64
2235,note_on,,,,,0,0,8,,,,,7,,,70,64
2235,note_on,,,,,0,0,9,,,,,8,,,70,64
2235,note_on,,,,,1,0,9,,,,,8,,,69,64
2249,note_on,,,,,0,0,8,,,,,7,,,69,0
2249,note_on,,,,,0,0,9,,,,,8,,,69,0
2249,note_on,,,,,14,0,8,,,,,7,,,70,0
2249,note_on,,,,,14,0,9,,,,,8,,,70,0
2250,note_on,,,,,1,0,8,,,,,7,,,69,64
2250,note_on,,,,,1,0,9,,,,,8,,,69,64
2264,note_on,,,,,14,0,9,,,,,8,,,69,0
2264,note_on,,,,,14,0,8,,,,,7,,,69,0
2265,note_on,,,,,1,0,9,,,,,8,,,67,64
2265,note_on,,,,,1,0,8,,,,,7,,,67,64
2279,note_on,,,,,59,0,10,,,,,10,,,65,0
2279,note_on,,,,,59,0,5,,,,,4,,,53,0
2279,note_on,,,,,0,0,9,,,,,8,,,72,0
2279,note_on,,,,,14,0,9,,,,,8,,,67,0
2279,note_on,,,,,0,0,8,,,,,7,,,72,0
2279,note_on,,,,,14,0,8,,,,,7,,,67,0
2279,note_on,,,,,59,0,11,,,,,11,,,53,0
2280,note_on,,,,,1,0,10,,,,,10,,,60,64
2280,note_on,,,,,1,0,9,,,,,8,,,69,64
2280,note_on,,,,,0,0,9,,,,,8,,,77,64
2280,note_on,,,,,1,0,8,,,,,7,,,69,64
2280,note_on,,,,,0,0,8,,,,,7,,,77,64
2280,note_on,,,,,1,0,11,,,,,11,,,53,64
2280,note_on,,,,,1,0,5,,,,,4,,,53,64
2324,note_on,,,,,44,0,8,,,,,7,,,77,0
2324,note_on,,,,,44,0,9,,,,,8,,,77,0
2339,note_on,,,,,59,0,5,,,,,4,,,53,0
2339,note_on,,,,,59,0,11,,,,,11,,,53,0
2339,note_on,,,,,59,0,10,,,,,10,,,60,0
2339,note_on,,,,,15,0,9,,,,,8,,,69,0
2339,note_on,,,,,15,0,8,,,,,7,,,69,0
2340,note_on,,,,,1,0,9,,,,,8,,,69,64
2340,note_on,,,,,1,0,10,,,,,10,,,60,64
2340,note_on,,,,,1,0,5,,,,,4,,,53,64
2340,note_on,,,,,1,0,11,,,,,11,,,53,64
2340,note_on,,,,,1,0,8,,,,,7,,,69,64
2340,note_on,,,,,0,0,8,,,,,7,,,77,64
2340,note_on,,,,,0,0,9,,,,,8,,,77,64
2384,note_on,,,,,44,0,10,,,,,10,,,60,0
2399,note_on,,,,,59,0,8,,,,,7,,,69,0
2399,note_on,,,,,59,0,9,,,,,8,,,69,0
2399,note_on,,,,,59,0,5,,,,,4,,,53,0
2399,note_on,,,,,59,0,11,,,,,11,,,53,0
2400,note_on,,,,,1,0,5,,,,,4,,,48,64
2400,note_on,,,,,16,0,10,,,,,10,,,60,64
2400,note_on,,,,,1,0,9,,,,,8,,,67,64
2400,note_on,,,,,1,0,8,,,,,7,,,67,64
2400,note_on,,,,,1,0,11,,,,,11,,,48,64
2444,note_on,,,,,44,0,9,,,,,8,,,67,0
2444,note_on,,,,,0,0,9,,,,,8,,,77,0
2444,note_on,,,,,44,0,8,,,,,7,,,67,0
2444,note_on,,,,,0,0,8,,,,,7,,,77,0
2459,note_on,,,,,59,0,11,,,,,11,,,48,0
2459,note_on,,,,,59,0,10,,,,,10,,,60,0
2459,note_on,,,,,59,0,5,,,,,4,,,48,0
2460,note_on,,,,,0,0,9,,,,,8,,,75,64
2460,note_on,,,,,1,0,10,,,,,10,,,60,64
2460,note_on,,,,,1,0,5,,,,,4,,,48,64
2460,note_on,,,,,16,0,9,,,,,8,,,67,64
2460,note_on,,,,,1,0,11,,,,,11,,,48,64
2460,note_on,,,,,16,0,8,,,,,7,,,67,64
2460,note_on,,,,,0,0,8,,,,,7,,,75,64
2504,note_on,,,,,44,0,9,,,,,8,,,75,0
2504,note_on,,,,,44,0,8,,,,,7,,,75,0
2505,note_on,,,,,1,0,9,,,,,8,,,74,64
2505,note_on,,,,,1,0,8,,,,,7,,,74,64
2519,note_on,,,,,0,0,9,,,,,8,,,67,0
2519,note_on,,,,,0,0,8,,,,,7,,,67,0
2519,note_on,,,,,14,0,9,,,,,8,,,74,0
2519,note_on,,,,,59,0,5,,,,,4,,,48,0
2519,note_on,,,,,59,0,10,,,,,10,,,60,0
2519,note_on,,,,,14,0,8,,,,,7,,,74,0
2519,note_on,,,,,59,0,11,,,,,11,,,48,0
2520,note_on,,,,,1,0,5,,,,,4,,,48,64
2520,note_on,,,,,0,0,9,,,,,8,,,75,64
2520,note_on,,,,,1,0,9,,,,,8,,,72,64
2520,note_on,,,,,1,0,8,,,,,7,,,72,64
2520,note_on,,,,,0,0,8,,,,,7,,,75,64
2520,note_on,,,,,1,0,10,,,,,10,,,67,64
2520,note_on,,,,,1,0,11,,,,,11,,,48,64
2579,note_on,,,,,59,0,11,,,,,11,,,48,0
2579,note_on,,,,,59,0,9,,,,,8,,,75,0
2579,note_on,,,,,59,0,8,,,,,7,,,75,0
2579,note_on,,,,,0,0,8,,,,,7,,,72,0
2579,note_on,,,,,0,0,9,,,,,8,,,72,0
2579,note_on,,,,,59,0,10,,,,,10,,,67,0
2579,note_on,,,,,59,0,5,,,,,4,,,48,0
2580,note_on,,,,,1,0,9,,,,,8,,,72,64
2580,note_on,,,,,0,0,9,,,,,8,,,75,64
2580,note_on,,,,,1,0,10,,,,,10,,,67,64
2580,note_on,,,,,1,0,5,,,,,4,,,48,64
2580,note_on,,,,,0,0,8,,,,,7,,,75,64
2580,note_on,,,,,1,0,11,,,,,11,,,48,64
2580,note_on,,,,,1,0,8,,,,,7,,,72,64
2624,note_on,,,,,44,0,10,,,,,10,,,67,0
2624,note_on,,,,,44,0,9,,,,,8,,,72,0
2624,note_on,,,,,44,0,8,,,,,7,,,72,0
2639,note_on,,,,,15,0,8,,,,,7,,,75,0
2639,note_on,,,,,15,0,9,,,,,8,,,75,0
2639,note_on,,,,,59,0,11,,,,,11,,,48,0
2639,note_on,,,,,59,0,5,,,,,4,,,48,0
2640,note_on,,,,,0,0,9,,,,,8,,,74,64
2640,note_on,,,,,1,0,5,,,,,4,,,55,64
2640,note_on,,,,,1,0,8,,,,,7,,,72,64
2640,note_on,,,,,0,0,8,,,,,7,,,74,64
2640,note_on,,,,,16,0,10,,,,,10,,,67,64
