tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
4560,note_on,0,0,2,,,,,,,,,1,,56,85
4800,note_on,0,0,1,,,,,,,,,0,,73,85
4800,note_on,240,0,2,,,,,,,,,1,,56,0
4800,note_on,0,0,2,,,,,,,,,1,,57,85
4800,note_on,240,0,1,,,,,,,,,0,,71,0
5040,note_on,240,0,2,,,,,,,,,1,,45,85
5040,note_on,240,0,1,,,,,,,,,0,,73,0
5040,note_on,0,0,1,,,,,,,,,0,,74,85
5280,note_on,240,0,1,,,,,,,,,0,,74,0
5280,note_on,0,0,1,,,,,,,,,0,,73,85
5280,text,0,1,1,,,,,,,,,,,,
5280,note_on,0,0,2,,,,,,,,,1,,56,76
5280,note_on,0,0,2,,,,,,,,,1,,57,0
5280,note_on,240,0,2,,,,,,,,,1,,45,0
5280,note_on,0,0,2,,,,,,,,,1,,52,76
5399,note_on,119,0,1,,,,,,,,,0,,73,0
5400,note_on,1,0,1,,,,,,,,,0,,71,85
5459,note_on,59,0,1,,,,,,,,,0,,71,0
5460,note_on,1,0,1,,,,,,,,,0,,73,85
5519,note_on,59,0,1,,,,,,,,,0,,73,0
5520,note_on,1,0,1,,,,,,,,,0,,71,85
5520,note_on,240,0,2,,,,,,,,,1,,59,76
5579,note_on,59,0,1,,,,,,,,,0,,71,0
5580,note_on,1,0,1,,,,,,,,,0,,73,85
5639,note_on,59,0,1,,,,,,,,,0,,73,0
5640,note_on,1,0,1,,,,,,,,,0,,71,85
5760,note_on,0,0,2,,,,,,,,,1,,61,76
5760,note_on,240,0,2,,,,,,,,,1,,59,0
6000,note_on,0,0,2,,,,,,,,,1,,62,76
6000,note_on,240,0,2,,,,,,,,,1,,61,0
6239,note_on,599,0,1,,,,,,,,,0,,71,0
6240,text,1,1,1,,,,,,,,,,,,
6240,note_on,0,0,2,,,,,,,,,1,,52,0
6240,note_on,240,0,2,,,,,,,,,1,,62,0
6240,note_on,0,0,2,,,,,,,,,1,,56,0
6240,note_on,0,0,2,,,,,,,,,1,,64,76
6240,note_on,0,0,1,,,,,,,,,0,,69,85
6359,note_on,119,0,1,,,,,,,,,0,,69,0
6360,note_on,1,0,1,,,,,,,,,0,,68,85
6419,note_on,59,0,1,,,,,,,,,0,,68,0
6420,note_on,1,0,1,,,,,,,,,0,,69,85
6479,note_on,59,0,1,,,,,,,,,0,,69,0
6480,note_on,240,0,2,,,,,,,,,1,,52,76
6480,note_on,1,0,1,,,,,,,,,0,,68,85
6599,note_on,119,0,1,,,,,,,,,0,,68,0
6600,note_on,1,0,1,,,,,,,,,0,,66,85
6660,note_on,0,0,1,,,,,,,,,0,,68,85
6660,note_on,60,0,1,,,,,,,,,0,,66,0
6720,note_on,0,0,2,,,,,,,,,1,,54,76
6720,note_on,240,0,2,,,,,,,,,1,,52,0
6720,note_on,0,0,1,,,,,,,,,0,,69,85
6720,note_on,60,0,1,,,,,,,,,0,,68,0
6960,note_on,240,0,2,,,,,,,,,1,,64,0
6960,note_on,0,0,2,,,,,,,,,1,,64,76
6960,note_on,0,0,1,,,,,,,,,0,,68,85
6960,note_on,240,0,1,,,,,,,,,0,,69,0
7080,note_on,0,0,1,,,,,,,,,0,,69,85
7080,note_on,120,0,1,,,,,,,,,0,,68,0
7200,note_on,240,0,2,,,,,,,,,1,,64,0
7200,note_on,0,0,1,,,,,,,,,0,,71,85
7200,text,0,1,1,,,,,,,,,,,,
7200,note_on,120,0,1,,,,,,,,,0,,69,0
7200,note_on,0,0,2,,,,,,,,,1,,62,75
7259,note_on,59,0,1,,,,,,,,,0,,71,0
7260,note_on,1,0,1,,,,,,,,,0,,69,85
7319,note_on,59,0,1,,,,,,,,,0,,69,0
7320,note_on,1,0,1,,,,,,,,,0,,71,85
7379,note_on,59,0,1,,,,,,,,,0,,71,0
7380,note_on,1,0,1,,,,,,,,,0,,69,85
7439,note_on,59,0,1,,,,,,,,,0,,69,0
7440,note_on,0,0,2,,,,,,,,,1,,54,75
7440,note_on,240,0,2,,,,,,,,,1,,54,0
7560,note_on,121,0,1,,,,,,,,,0,,68,85
7620,note_on,60,0,1,,,,,,,,,0,,68,0
7620,note_on,0,0,1,,,,,,,,,0,,69,85
7680,note_on,0,0,2,,,,,,,,,1,,56,75
7680,note_on,240,0,2,,,,,,,,,1,,54,0
7680,note_on,0,0,1,,,,,,,,,0,,71,85
7680,note_on,60,0,1,,,,,,,,,0,,69,0
7800,note_on,120,0,1,,,,,,,,,0,,71,0
7800,note_on,0,0,1,,,,,,,,,0,,69,85
7920,note_on,0,0,1,,,,,,,,,0,,71,85
7920,note_on,120,0,1,,,,,,,,,0,,69,0
7920,note_on,240,0,2,,,,,,,,,1,,62,0
7920,note_on,0,0,2,,,,,,,,,1,,62,75
8160,note_on,240,0,1,,,,,,,,,0,,71,0
8160,note_on,0,0,1,,,,,,,,,0,,64,85
8160,note_on,240,0,2,,,,,,,,,1,,56,0
8160,note_on,0,0,2,,,,,,,,,1,,57,75
8400,note_on,240,0,2,,,,,,,,,1,,62,0
8400,note_on,0,0,2,,,,,,,,,1,,62,75
8640,note_on,240,0,2,,,,,,,,,1,,62,0
8640,note_on,0,0,2,,,,,,,,,1,,61,76
8880,note_on,720,0,1,,,,,,,,,0,,76,85
8880,note_on,0,0,2,,,,,,,,,1,,57,76
8880,note_on,240,0,2,,,,,,,,,1,,57,0
9120,note_on,240,0,1,,,,,,,,,0,,76,0
9120,note_on,0,0,2,,,,,,,,,1,,49,76
9120,note_on,240,0,2,,,,,,,,,1,,57,0
9120,note_on,0,0,1,,,,,,,,,0,,76,85
9360,note_on,0,0,1,,,,,,,,,0,,64,85
9360,note_on,0,0,2,,,,,,,,,1,,61,76
9360,note_on,240,0,2,,,,,,,,,1,,61,0
9360,note_on,240,0,1,,,,,,,,,0,,64,0
9600,note_on,0,0,2,,,,,,,,,1,,50,76
9600,note_on,240,0,1,,,,,,,,,0,,64,0
9600,note_on,0,0,1,,,,,,,,,0,,66,85
9600,note_on,240,0,2,,,,,,,,,1,,49,0
9840,note_on,240,0,2,,,,,,,,,1,,61,0
9840,note_on,0,0,1,,,,,,,,,0,,76,85
9840,note_on,240,0,1,,,,,,,,,0,,76,0
9840,note_on,0,0,2,,,,,,,,,1,,61,76
10080,note_on,0,0,2,,,,,,,,,1,,59,77
10080,note_on,240,0,2,,,,,,,,,1,,61,0
10080,note_on,240,0,1,,,,,,,,,0,,76,0
10080,note_on,0,0,1,,,,,,,,,0,,74,85
10320,note_on,240,0,2,,,,,,,,,1,,50,0
10320,note_on,0,0,2,,,,,,,,,1,,50,77
10320,note_on,0,0,1,,,,,,,,,0,,66,85
10320,note_on,240,0,1,,,,,,,,,0,,66,0
10560,note_on,0,0,2,,,,,,,,,1,,52,77
10560,note_on,240,0,2,,,,,,,,,1,,50,0
10560,note_on,0,0,2,,,,,,,,,1,,59,77
10560,note_on,240,0,1,,,,,,,,,0,,66,0
10560,note_on,0,0,2,,,,,,,,,1,,59,0
10560,note_on,0,0,1,,,,,,,,,0,,68,85
10800,note_on,0,0,1,,,,,,,,,0,,74,85
10800,note_on,240,0,1,,,,,,,,,0,,74,0
10800,note_on,240,0,2,,,,,,,,,1,,59,0
10800,note_on,0,0,2,,,,,,,,,1,,59,77
11040,note_on,0,0,1,,,,,,,,,0,,69,85
11040,note_on,240,0,1,,,,,,,,,0,,68,0
11040,note_on,240,0,2,,,,,,,,,1,,59,0
11040,note_on,0,0,2,,,,,,,,,1,,54,77
11040,note_on,0,0,2,,,,,,,,,1,,52,0
11280,note_on,0,0,1,,,,,,,,,0,,74,85
11280,note_on,240,0,1,,,,,,,,,0,,74,0
11280,note_on,240,0,2,,,,,,,,,1,,59,77
11520,note_on,0,0,1,,,,,,,,,0,,73,85
11520,note_on,0,0,1,,,,,,,,,0,,69,0
11520,note_on,0,0,2,,,,,,,,,1,,57,78
11520,note_on,240,0,1,,,,,,,,,0,,74,0
11520,note_on,240,0,2,,,,,,,,,1,,59,0
11520,note_on,0,0,2,,,,,,,,,1,,54,0
11760,note_on,0,0,2,,,,,,,,,1,,56,78
11760,note_on,240,0,1,,,,,,,,,0,,73,0
11760,note_on,240,0,2,,,,,,,,,1,,57,0
11760,note_on,0,0,1,,,,,,,,,0,,71,85
12000,note_on,240,0,2,,,,,,,,,1,,56,0
12000,note_on,0,0,2,,,,,,,,,1,,57,78
12000,note_on,0,0,1,,,,,,,,,0,,73,85
12000,note_on,240,0,1,,,,,,,,,0,,71,0
12240,note_on,240,0,1,,,,,,,,,0,,69,78
12240,note_on,240,0,2,,,,,,,,,1,,49,78
12480,note_on,0,0,1,,,,,,,,,0,,73,0
12480,note_on,240,0,2,,,,,,,,,1,,49,0
12480,note_on,0,0,2,,,,,,,,,1,,57,0
12480,note_on,0,0,2,,,,,,,,,1,,50,78
12480,note_on,240,0,1,,,,,,,,,0,,69,0
12510,note_on,30,0,1,,,,,,,,,0,,62,78
12540,note_on,30,0,1,,,,,,,,,0,,66,78
12720,note_on,180,0,1,,,,,,,,,0,,71,78
12960,note_on,480,0,2,,,,,,,,,1,,50,0
12960,note_on,0,0,2,,,,,,,,,1,,52,78
12960,note_on,240,0,1,,,,,,,,,0,,66,0
12960,note_on,0,0,1,,,,,,,,,0,,62,0
12990,note_on,30,0,1,,,,,,,,,0,,61,79
13020,note_on,30,0,1,,,,,,,,,0,,64,79
13200,note_on,180,0,1,,,,,,,,,0,,71,0
13200,note_on,0,0,1,,,,,,,,,0,,69,79
13440,note_on,240,0,1,,,,,,,,,0,,64,0
13440,note_on,480,0,2,,,,,,,,,1,,52,0
13440,note_on,0,0,1,,,,,,,,,0,,61,0
13440,note_on,0,0,2,,,,,,,,,1,,40,78
13470,note_on,30,0,1,,,,,,,,,0,,59,79
13500,note_on,30,0,1,,,,,,,,,0,,62,79
13680,note_on,0,0,1,,,,,,,,,0,,68,79
13680,note_on,180,0,1,,,,,,,,,0,,69,0
13783,set_tempo,12823,1,0,,,,,,540541,,,,,,
13791,set_tempo,8,1,0,,,,,,545455,,,,,,
13798,set_tempo,7,1,0,,,,,,550459,,,,,,
13806,set_tempo,8,1,0,,,,,,560748,,,,,,
13813,set_tempo,7,1,0,,,,,,566038,,,,,,
13821,set_tempo,8,1,0,,,,,,571429,,,,,,
13828,set_tempo,7,1,0,,,,,,582524,,,,,,
13836,set_tempo,8,1,0,,,,,,588235,,,,,,
13843,set_tempo,7,1,0,,,,,,600000,,,,,,
13851,set_tempo,8,1,0,,,,,,606061,,,,,,
13854,note_on,174,0,1,,,,,,,,,0,,59,0
13858,set_tempo,7,1,0,,,,,,612245,,,,,,
13866,set_tempo,8,1,0,,,,,,625000,,,,,,
13873,set_tempo,7,1,0,,,,,,631579,,,,,,
13881,set_tempo,8,1,0,,,,,,645161,,,,,,
13888,set_tempo,7,1,0,,,,,,652174,,,,,,
13896,set_tempo,8,1,0,,,,,,659341,,,,,,
13903,set_tempo,7,1,0,,,,,,674157,,,,,,
13911,set_tempo,8,1,0,,,,,,681818,,,,,,
13918,set_tempo,7,1,0,,,,,,697674,,,,,,
13920,note_on,0,0,2,,,,,,,,,1,,45,78
13920,note_on,480,0,2,,,,,,,,,1,,40,0
13920,note_on,0,0,1,,,,,,,,,0,,62,0
13920,note_on,66,0,1,,,,,,,,,0,,68,0
13926,set_tempo,8,1,0,,,,,,705882,,,,,,
13933,set_tempo,7,1,0,,,,,,714286,,,,,,
13941,set_tempo,8,1,0,,,,,,731707,,,,,,
13948,set_tempo,7,1,0,,,,,,740741,,,,,,
13952,note_on,32,0,1,,,,,,,,,0,,61,80
13956,set_tempo,8,1,0,,,,,,759494,,,,,,
13963,set_tempo,7,1,0,,,,,,714286,,,,,,
13971,set_tempo,8,1,0,,,,,,697674,,,,,,
13978,set_tempo,7,1,0,,,,,,689655,,,,,,
13984,note_on,32,0,1,,,,,,,,,0,,64,80
13986,set_tempo,8,1,0,,,,,,674157,,,,,,
13993,set_tempo,7,1,0,,,,,,666667,,,,,,
14001,set_tempo,8,1,0,,,,,,652174,,,,,,
14008,set_tempo,7,1,0,,,,,,645161,,,,,,
14016,note_on,32,0,1,,,,,,,,,0,,69,80
14016,set_tempo,8,1,0,,,,,,631579,,,,,,
14023,set_tempo,7,1,0,,,,,,625000,,,,,,
14031,set_tempo,8,1,0,,,,,,612245,,,,,,
14038,set_tempo,7,1,0,,,,,,606061,,,,,,
14046,set_tempo,8,1,0,,,,,,594059,,,,,,
14053,set_tempo,7,1,0,,,,,,588235,,,,,,
14061,set_tempo,8,1,0,,,,,,576923,,,,,,
14068,set_tempo,7,1,0,,,,,,571429,,,,,,
14076,set_tempo,8,1,0,,,,,,560748,,,,,,
14083,set_tempo,7,1,0,,,,,,555556,,,,,,
14091,set_tempo,8,1,0,,,,,,545455,,,,,,
14098,set_tempo,7,1,0,,,,,,571429,,,,,,
14160,note_on,240,0,2,,,,,,,,,1,,52,78
14400,note_on,0,0,2,,,,,,,,,1,,57,78
14400,note_on,240,0,2,,,,,,,,,1,,52,0
14640,note_on,624,0,1,,,,,,,,,0,,73,85
14736,note_on,96,0,1,,,,,,,,,0,,69,0
14848,note_on,112,0,1,,,,,,,,,0,,61,0
14880,note_on,32,0,1,,,,,,,,,0,,64,0
14880,note_on,0,0,1,,,,,,,,,0,,73,0
14880,note_on,480,0,2,,,,,,,,,1,,45,0
14880,note_on,0,0,1,,,,,,,,,0,,71,85
15120,note_on,240,0,2,,,,,,,,,1,,61,85
15240,note_on,0,0,1,,,,,,,,,0,,69,85
15240,note_on,360,0,1,,,,,,,,,0,,71,0
15360,note_on,0,0,2,,,,,,,,,1,,57,85
15360,note_on,0,0,2,,,,,,,,,1,,62,85
15360,note_on,0,0,2,,,,,,,,,1,,57,0
15360,note_on,240,0,2,,,,,,,,,1,,61,0
15360,note_on,120,0,1,,,,,,,,,0,,69,0
15360,note_on,0,0,1,,,,,,,,,0,,71,85
15600,note_on,240,0,1,,,,,,,,,0,,71,0
15600,note_on,0,0,1,,,,,,,,,0,,64,85
15840,note_on,0,0,2,,,,,,,,,1,,56,85
15840,note_on,0,0,2,,,,,,,,,1,,59,85
15840,note_on,0,0,2,,,,,,,,,1,,62,0
15840,note_on,480,0,2,,,,,,,,,1,,57,0
15840,note_on,240,0,1,,,,,,,,,0,,64,0
15840,note_on,0,0,1,,,,,,,,,0,,71,85
16080,note_on,0,0,1,,,,,,,,,0,,74,85
16080,note_on,240,0,1,,,,,,,,,0,,71,0
16320,note_on,0,0,1,,,,,,,,,0,,74,85
16320,text,0,1,1,,,,,,,,,,,,
16320,note_on,240,0,1,,,,,,,,,0,,74,0
16320,note_on,0,0,2,,,,,,,,,1,,64,76
16320,note_on,480,0,2,,,,,,,,,1,,59,0
16439,note_on,119,0,1,,,,,,,,,0,,74,0
16440,note_on,1,0,1,,,,,,,,,0,,73,85
16499,note_on,59,0,1,,,,,,,,,0,,73,0
16500,note_on,1,0,1,,,,,,,,,0,,74,85
16559,note_on,59,0,1,,,,,,,,,0,,74,0
16560,note_on,1,0,1,,,,,,,,,0,,73,85
16679,note_on,119,0,1,,,,,,,,,0,,73,0
16680,note_on,1,0,1,,,,,,,,,0,,71,85
16800,note_on,480,0,2,,,,,,,,,1,,64,0
16800,note_on,0,0,2,,,,,,,,,1,,57,76
16800,note_on,0,0,2,,,,,,,,,1,,56,0
16800,text,0,1,1,,,,,,,,,,,,
16800,note_on,120,0,1,,,,,,,,,0,,71,0
16800,note_on,0,0,1,,,,,,,,,0,,73,85
16859,note_on,59,0,1,,,,,,,,,0,,73,0
16860,note_on,1,0,1,,,,,,,,,0,,71,85
16919,note_on,59,0,1,,,,,,,,,0,,71,0
16920,note_on,1,0,1,,,,,,,,,0,,73,85
17040,note_on,240,0,2,,,,,,,,,1,,61,76
17159,note_on,239,0,1,,,,,,,,,0,,73,0
17280,note_on,0,0,2,,,,,,,,,1,,64,76
17280,note_on,240,0,2,,,,,,,,,1,,61,0
17520,note_on,240,0,2,,,,,,,,,1,,57,0
17520,note_on,0,0,2,,,,,,,,,1,,57,76
17520,note_on,361,0,1,,,,,,,,,0,,76,85
17760,note_on,240,0,2,,,,,,,,,1,,57,0
17760,note_on,0,0,1,,,,,,,,,0,,71,85
17760,note_on,240,0,1,,,,,,,,,0,,76,0
17760,note_on,0,0,2,,,,,,,,,1,,56,76
18000,note_on,240,0,2,,,,,,,,,1,,64,0
18000,note_on,0,0,1,,,,,,,,,0,,76,85
18000,note_on,240,0,1,,,,,,,,,0,,71,0
18000,note_on,0,0,2,,,,,,,,,1,,59,76
18240,note_on,240,0,1,,,,,,,,,0,,76,0
18240,note_on,0,0,2,,,,,,,,,1,,54,76
18240,note_on,0,0,2,,,,,,,,,1,,61,76
18240,note_on,0,0,2,,,,,,,,,1,,56,0
18240,note_on,240,0,2,,,,,,,,,1,,59,0
18240,note_on,0,0,1,,,,,,,,,0,,69,85
18480,note_on,240,0,1,,,,,,,,,0,,69,0
18480,note_on,0,0,2,,,,,,,,,1,,63,76
18480,note_on,0,0,1,,,,,,,,,0,,78,85
18480,note_on,240,0,2,,,,,,,,,1,,61,0
18720,note_on,240,0,2,,,,,,,,,1,,63,0
18720,note_on,0,0,2,,,,,,,,,1,,54,0
18720,note_on,240,0,1,,,,,,,,,0,,78,0
18720,text,0,1,1,,,,,,,,,,,,
18720,note_on,0,0,2,,,,,,,,,1,,64,76
18720,note_on,0,0,1,,,,,,,,,0,,69,85
18839,note_on,119,0,1,,,,,,,,,0,,69,0
18840,note_on,1,0,1,,,,,,,,,0,,68,85
18899,note_on,59,0,1,,,,,,,,,0,,68,0
18900,note_on,1,0,1,,,,,,,,,0,,69,85
18959,note_on,59,0,1,,,,,,,,,0,,69,0
18960,note_on,240,0,2,,,,,,,,,1,,59,76
18960,note_on,1,0,1,,,,,,,,,0,,68,85
19019,note_on,59,0,1,,,,,,,,,0,,68,0
19020,note_on,1,0,1,,,,,,,,,0,,69,85
19079,note_on,59,0,1,,,,,,,,,0,,69,0
19080,note_on,1,0,1,,,,,,,,,0,,68,85
19200,note_on,0,0,2,,,,,,,,,1,,56,76
19200,note_on,240,0,2,,,,,,,,,1,,56,76
19439,note_on,359,0,1,,,,,,,,,0,,68,0
19440,note_on,1,0,1,,,,,,,,,0,,69,85
19440,note_on,0,0,2,,,,,,,,,1,,52,76
19440,note_on,240,0,2,,,,,,,,,1,,56,0
19680,note_on,240,0,1,,,,,,,,,0,,69,0
19680,note_on,0,0,2,,,,,,,,,1,,56,0
19680,note_on,0,0,2,,,,,,,,,1,,59,0
19680,note_on,0,0,2,,,,,,,,,1,,59,76
19680,note_on,240,0,2,,,,,,,,,1,,52,0
19680,note_on,0,0,1,,,,,,,,,0,,66,85
19920,note_on,240,0,2,,,,,,,,,1,,64,0
19920,note_on,0,0,2,,,,,,,,,1,,64,76
20160,note_on,240,0,2,,,,,,,,,1,,64,0
20160,note_on,0,0,2,,,,,,,,,1,,63,76
20400,note_on,0,0,1,,,,,,,,,0,,76,85
20400,note_on,0,0,2,,,,,,,,,1,,61,76
20400,note_on,240,0,2,,,,,,,,,1,,63,0
20400,note_on,720,0,1,,,,,,,,,0,,66,0
20520,note_on,120,0,1,,,,,,,,,0,,76,0
20520,note_on,0,0,1,,,,,,,,,0,,75,85
20640,note_on,120,0,1,,,,,,,,,0,,75,0
20640,text,0,1,1,,,,,,,,,,,,
20640,note_on,240,0,2,,,,,,,,,1,,61,0
20640,note_on,0,0,2,,,,,,,,,1,,59,76
20640,note_on,0,0,2,,,,,,,,,1,,59,0
20640,note_on,0,0,1,,,,,,,,,0,,76,85
20759,note_on,119,0,1,,,,,,,,,0,,76,0
20760,note_on,1,0,1,,,,,,,,,0,,75,85
20819,note_on,59,0,1,,,,,,,,,0,,75,0
20820,note_on,1,0,1,,,,,,,,,0,,76,85
20879,note_on,59,0,1,,,,,,,,,0,,76,0
20880,note_on,240,0,2,,,,,,,,,1,,47,76
20880,note_on,1,0,1,,,,,,,,,0,,75,85
20999,note_on,119,0,1,,,,,,,,,0,,75,0
21000,note_on,1,0,1,,,,,,,,,0,,73,85
21060,note_on,0,0,1,,,,,,,,,0,,75,85
21060,note_on,60,0,1,,,,,,,,,0,,73,0
21120,note_on,0,0,2,,,,,,,,,1,,49,76
21120,note_on,60,0,1,,,,,,,,,0,,75,0
21120,note_on,240,0,2,,,,,,,,,1,,47,0
21120,note_on,0,0,1,,,,,,,,,0,,76,85
21360,note_on,240,0,2,,,,,,,,,1,,59,76
21360,note_on,240,0,1,,,,,,,,,0,,76,0
21360,note_on,0,0,1,,,,,,,,,0,,75,85
21420,note_on,60,0,2,,,,,,,,,1,,59,0
21480,note_on,120,0,1,,,,,,,,,0,,75,0
21480,note_on,0,0,1,,,,,,,,,0,,76,85
21600,note_on,0,0,2,,,,,,,,,1,,57,76
21600,note_on,180,0,2,,,,,,,,,1,,59,0
21600,note_on,120,0,1,,,,,,,,,0,,76,0
21600,note_on,0,0,1,,,,,,,,,0,,78,85
21600,text,0,1,1,,,,,,,,,,,,
21719,note_on,119,0,1,,,,,,,,,0,,78,0
21720,note_on,1,0,1,,,,,,,,,0,,76,85
21779,note_on,59,0,1,,,,,,,,,0,,76,0
21780,note_on,1,0,1,,,,,,,,,0,,78,85
21839,note_on,59,0,1,,,,,,,,,0,,78,0
