tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
240,note_on,0,0,1,,,,,,,,,0,,72,100
252,note_on,0,0,1,,,,,,,,,0,,70,100
252,note_on,12,0,1,,,,,,,,,0,,72,0
264,note_on,0,0,1,,,,,,,,,0,,72,100
264,note_on,12,0,1,,,,,,,,,0,,70,0
276,note_on,0,0,1,,,,,,,,,0,,70,100
276,note_on,12,0,1,,,,,,,,,0,,72,0
288,note_on,12,0,1,,,,,,,,,0,,70,0
288,note_on,0,0,1,,,,,,,,,0,,72,100
300,note_on,108,0,2,,,,,,,,,1,,43,100
300,note_on,0,0,1,,,,,,,,,0,,70,100
300,note_on,12,0,1,,,,,,,,,0,,72,0
312,note_on,0,0,1,,,,,,,,,0,,72,100
312,note_on,12,0,1,,,,,,,,,0,,70,0
312,note_on,0,0,2,,,,,,,,,1,,45,100
312,note_on,12,0,2,,,,,,,,,1,,43,0
324,note_on,12,0,1,,,,,,,,,0,,72,0
324,note_on,0,0,2,,,,,,,,,1,,46,100
324,note_on,12,0,2,,,,,,,,,1,,45,0
324,note_on,0,0,1,,,,,,,,,0,,70,100
336,note_on,0,0,2,,,,,,,,,1,,48,100
336,note_on,12,0,1,,,,,,,,,0,,70,0
336,note_on,12,0,2,,,,,,,,,1,,46,0
336,note_on,0,0,1,,,,,,,,,0,,69,100
348,note_on,12,0,2,,,,,,,,,1,,48,0
348,note_on,0,0,2,,,,,,,,,1,,50,100
360,note_on,24,0,1,,,,,,,,,0,,69,0
360,note_on,0,0,1,,,,,,,,,0,,67,100
360,note_on,12,0,2,,,,,,,,,1,,50,0
360,note_on,0,0,2,,,,,,,,,1,,52,100
372,note_on,12,0,2,,,,,,,,,1,,52,0
372,note_on,0,0,2,,,,,,,,,1,,54,100
384,note_on,0,0,1,,,,,,,,,0,,70,100
384,note_on,0,0,1,,,,,,,,,0,,67,100
384,note_on,0,0,1,,,,,,,,,0,,74,100
384,note_on,24,0,1,,,,,,,,,0,,67,0
384,note_on,12,0,2,,,,,,,,,1,,54,0
384,note_on,0,0,2,,,,,,,,,1,,55,100
408,note_on,24,0,2,,,,,,,,,1,,55,0
408,note_on,0,0,2,,,,,,,,,1,,53,100
408,note_on,24,0,1,,,,,,,,,0,,70,0
408,note_on,0,0,1,,,,,,,,,0,,69,100
432,note_on,24,0,1,,,,,,,,,0,,69,0
432,note_on,24,0,2,,,,,,,,,1,,53,0
432,note_on,0,0,2,,,,,,,,,1,,55,100
432,note_on,0,0,1,,,,,,,,,0,,70,100
528,note_on,96,0,2,,,,,,,,,1,,55,0
528,note_on,0,0,2,,,,,,,,,1,,50,100
576,note_on,48,0,2,,,,,,,,,1,,50,0
576,note_on,0,0,2,,,,,,,,,1,,48,100
576,note_on,144,0,1,,,,,,,,,0,,70,0
588,note_on,0,0,2,,,,,,,,,1,,46,100
588,note_on,12,0,2,,,,,,,,,1,,48,0
600,note_on,12,0,2,,,,,,,,,1,,46,0
600,note_on,0,0,2,,,,,,,,,1,,48,100
612,note_on,12,0,2,,,,,,,,,1,,48,0
612,note_on,0,0,2,,,,,,,,,1,,46,100
624,note_on,12,0,2,,,,,,,,,1,,46,0
624,note_on,0,0,2,,,,,,,,,1,,48,100
636,note_on,12,0,2,,,,,,,,,1,,48,0
636,note_on,0,0,2,,,,,,,,,1,,46,100
648,note_on,0,0,2,,,,,,,,,1,,48,100
648,note_on,12,0,2,,,,,,,,,1,,46,0
660,note_on,0,0,2,,,,,,,,,1,,46,100
660,note_on,12,0,2,,,,,,,,,1,,48,0
672,note_on,96,0,1,,,,,,,,,0,,67,0
672,note_on,0,0,2,,,,,,,,,1,,48,100
672,note_on,12,0,2,,,,,,,,,1,,46,0
672,note_on,0,0,1,,,,,,,,,0,,74,0
684,note_on,12,0,2,,,,,,,,,1,,48,0
684,note_on,0,0,2,,,,,,,,,1,,46,100
696,note_on,12,0,2,,,,,,,,,1,,46,0
696,note_on,0,0,2,,,,,,,,,1,,48,100
708,note_on,12,0,2,,,,,,,,,1,,48,0
708,note_on,0,0,2,,,,,,,,,1,,46,100
720,note_on,12,0,2,,,,,,,,,1,,46,0
720,note_on,0,0,2,,,,,,,,,1,,45,100
720,note_on,48,0,1,,,,,,,,,0,,74,100
744,note_on,24,0,2,,,,,,,,,1,,45,0
744,note_on,0,0,2,,,,,,,,,1,,43,100
768,note_on,48,0,1,,,,,,,,,0,,74,0
768,note_on,0,0,1,,,,,,,,,0,,74,100
768,note_on,0,0,2,,,,,,,,,1,,51,100
768,note_on,24,0,2,,,,,,,,,1,,43,0
768,note_on,0,0,2,,,,,,,,,1,,55,100
840,note_on,0,0,1,,,,,,,,,0,,67,100
840,note_on,72,0,1,,,,,,,,,0,,74,0
864,note_on,0,0,1,,,,,,,,,0,,69,100
864,note_on,24,0,1,,,,,,,,,0,,67,0
936,note_on,0,0,1,,,,,,,,,0,,70,100
936,note_on,72,0,1,,,,,,,,,0,,69,0
960,note_on,0,0,1,,,,,,,,,0,,69,100
960,note_on,0,0,2,,,,,,,,,1,,51,0
960,note_on,192,0,2,,,,,,,,,1,,55,0
960,note_on,0,0,1,,,,,,,,,0,,72,100
960,note_on,0,0,1,,,,,,,,,0,,63,100
960,note_on,24,0,1,,,,,,,,,0,,70,0
1008,note_on,48,0,2,,,,,,,,,1,,57,100
1056,note_on,48,0,2,,,,,,,,,1,,57,0
1056,note_on,0,0,2,,,,,,,,,1,,58,100
1056,note_on,96,0,1,,,,,,,,,0,,63,0
1056,note_on,0,0,1,,,,,,,,,0,,69,0
1104,note_on,48,0,2,,,,,,,,,1,,58,0
1104,note_on,48,0,1,,,,,,,,,0,,72,0
1104,note_on,0,0,1,,,,,,,,,0,,72,100
1104,note_on,0,0,2,,,,,,,,,1,,60,100
1152,note_on,48,0,1,,,,,,,,,0,,72,0
1152,note_on,0,0,1,,,,,,,,,0,,69,100
1152,note_on,48,0,2,,,,,,,,,1,,60,0
1152,note_on,0,0,1,,,,,,,,,0,,72,100
1152,note_on,0,0,2,,,,,,,,,1,,55,100
1152,note_on,0,0,1,,,,,,,,,0,,62,100
1164,note_on,0,0,2,,,,,,,,,1,,54,100
1164,note_on,12,0,2,,,,,,,,,1,,55,0
1176,note_on,0,0,2,,,,,,,,,1,,55,100
1176,note_on,12,0,2,,,,,,,,,1,,54,0
1188,note_on,0,0,2,,,,,,,,,1,,54,100
1188,note_on,12,0,2,,,,,,,,,1,,55,0
1200,note_on,0,0,2,,,,,,,,,1,,55,100
1200,note_on,12,0,2,,,,,,,,,1,,54,0
1212,note_on,0,0,2,,,,,,,,,1,,54,100
1212,note_on,12,0,2,,,,,,,,,1,,55,0
1224,note_on,0,0,2,,,,,,,,,1,,55,100
1224,note_on,12,0,2,,,,,,,,,1,,54,0
1236,note_on,12,0,2,,,,,,,,,1,,55,0
1236,note_on,0,0,2,,,,,,,,,1,,54,100
1248,note_on,12,0,2,,,,,,,,,1,,54,0
1248,note_on,0,0,2,,,,,,,,,1,,50,100
1248,note_on,96,0,1,,,,,,,,,0,,62,0
1248,note_on,0,0,1,,,,,,,,,0,,69,0
1248,note_on,0,0,1,,,,,,,,,0,,66,100
1296,note_on,48,0,1,,,,,,,,,0,,72,0
1296,note_on,0,0,1,,,,,,,,,0,,74,100
1344,note_on,48,0,1,,,,,,,,,0,,74,0
1344,note_on,0,0,1,,,,,,,,,0,,66,0
1344,note_on,0,0,1,,,,,,,,,0,,72,100
1344,note_on,0,0,1,,,,,,,,,0,,67,100
1344,note_on,96,0,2,,,,,,,,,1,,50,0
1344,note_on,0,0,2,,,,,,,,,1,,55,100
1356,note_on,0,0,1,,,,,,,,,0,,70,100
1356,note_on,12,0,1,,,,,,,,,0,,72,0
1368,note_on,12,0,1,,,,,,,,,0,,70,0
1368,note_on,0,0,1,,,,,,,,,0,,72,100
1380,note_on,12,0,1,,,,,,,,,0,,72,0
1380,note_on,0,0,1,,,,,,,,,0,,70,100
1392,note_on,12,0,1,,,,,,,,,0,,70,0
1392,note_on,0,0,1,,,,,,,,,0,,72,100
1404,note_on,12,0,1,,,,,,,,,0,,72,0
1404,note_on,0,0,1,,,,,,,,,0,,70,100
1416,note_on,12,0,1,,,,,,,,,0,,70,0
1416,note_on,0,0,1,,,,,,,,,0,,72,100
1428,note_on,12,0,1,,,,,,,,,0,,72,0
1428,note_on,0,0,1,,,,,,,,,0,,70,100
1440,note_on,96,0,2,,,,,,,,,1,,55,0
1440,note_on,0,0,2,,,,,,,,,1,,43,100
1440,note_on,12,0,1,,,,,,,,,0,,70,0
1440,note_on,0,0,1,,,,,,,,,0,,72,100
1452,note_on,12,0,1,,,,,,,,,0,,72,0
1452,note_on,0,0,1,,,,,,,,,0,,70,100
1464,note_on,0,0,1,,,,,,,,,0,,72,100
1464,note_on,12,0,1,,,,,,,,,0,,70,0
1476,note_on,12,0,1,,,,,,,,,0,,72,0
1476,note_on,0,0,1,,,,,,,,,0,,70,100
1488,note_on,12,0,1,,,,,,,,,0,,70,0
1488,note_on,0,0,1,,,,,,,,,0,,69,100
1536,note_on,0,0,1,,,,,,,,,0,,69,100
1536,note_on,0,0,2,,,,,,,,,1,,50,100
1536,note_on,0,0,2,,,,,,,,,1,,57,100
1536,note_on,0,0,2,,,,,,,,,1,,54,100
1536,note_on,48,0,1,,,,,,,,,0,,69,0
1536,note_on,0,0,1,,,,,,,,,0,,67,0
1536,note_on,0,0,1,,,,,,,,,0,,66,100
1536,note_on,96,0,2,,,,,,,,,1,,43,0
1536,note_on,0,0,1,,,,,,,,,0,,62,100
1620,note_on,84,0,1,,,,,,,,,0,,62,100
1632,note_on,0,0,1,,,,,,,,,0,,69,0
1632,note_on,0,0,1,,,,,,,,,0,,66,0
1632,note_on,0,0,2,,,,,,,,,1,,57,0
1632,note_on,0,0,2,,,,,,,,,1,,54,0
1632,note_on,0,0,1,,,,,,,,,0,,64,100
1632,note_on,96,0,2,,,,,,,,,1,,50,0
1632,note_on,12,0,1,,,,,,,,,0,,62,0
1632,note_on,0,0,1,,,,,,,,,0,,62,0
1644,note_on,0,0,1,,,,,,,,,0,,65,100
1644,note_on,12,0,1,,,,,,,,,0,,64,0
1656,note_on,12,0,1,,,,,,,,,0,,65,0
1656,note_on,0,0,1,,,,,,,,,0,,67,100
1668,note_on,0,0,1,,,,,,,,,0,,69,100
1668,note_on,12,0,1,,,,,,,,,0,,67,0
1680,note_on,12,0,1,,,,,,,,,0,,69,0
1680,note_on,0,0,1,,,,,,,,,0,,71,100
1692,note_on,12,0,1,,,,,,,,,0,,71,0
1692,note_on,0,0,1,,,,,,,,,0,,73,100
1704,note_on,12,0,1,,,,,,,,,0,,73,0
1704,note_on,0,0,1,,,,,,,,,0,,74,100
1710,note_on,6,0,1,,,,,,,,,0,,74,0
1716,note_on,6,0,1,,,,,,,,,0,,76,100
1722,note_on,6,0,1,,,,,,,,,0,,76,0
1728,note_on,6,0,1,,,,,,,,,0,,79,100
1728,note_on,0,0,1,,,,,,,,,0,,74,100
1728,note_on,0,0,1,,,,,,,,,0,,69,100
1740,note_on,12,0,1,,,,,,,,,0,,79,0
1740,note_on,0,0,1,,,,,,,,,0,,77,100
1752,note_on,0,0,1,,,,,,,,,0,,79,100
1752,note_on,12,0,1,,,,,,,,,0,,77,0
1764,note_on,12,0,1,,,,,,,,,0,,79,0
1764,note_on,0,0,1,,,,,,,,,0,,77,100
1776,note_on,144,0,2,,,,,,,,,1,,50,100
1776,note_on,12,0,1,,,,,,,,,0,,77,0
1776,note_on,0,0,1,,,,,,,,,0,,79,100
1788,note_on,12,0,1,,,,,,,,,0,,79,0
1788,note_on,0,0,1,,,,,,,,,0,,77,100
1800,note_on,12,0,1,,,,,,,,,0,,77,0
1800,note_on,0,0,1,,,,,,,,,0,,79,100
1812,note_on,12,0,1,,,,,,,,,0,,79,0
1812,note_on,0,0,1,,,,,,,,,0,,77,100
1824,note_on,0,0,2,,,,,,,,,1,,62,100
1824,note_on,12,0,1,,,,,,,,,0,,77,0
1824,note_on,0,0,1,,,,,,,,,0,,69,0
1824,note_on,0,0,1,,,,,,,,,0,,74,0
1824,note_on,0,0,1,,,,,,,,,0,,79,100
1824,note_on,48,0,2,,,,,,,,,1,,50,0
1836,note_on,12,0,1,,,,,,,,,0,,79,0
1836,note_on,0,0,1,,,,,,,,,0,,77,100
1848,note_on,12,0,1,,,,,,,,,0,,77,0
1848,note_on,0,0,1,,,,,,,,,0,,79,100
1860,note_on,12,0,1,,,,,,,,,0,,79,0
1860,note_on,0,0,1,,,,,,,,,0,,77,100
1872,note_on,0,0,1,,,,,,,,,0,,77,100
1872,note_on,12,0,1,,,,,,,,,0,,77,0
1896,note_on,0,0,2,,,,,,,,,1,,60,100
1896,note_on,72,0,2,,,,,,,,,1,,62,0
1920,note_on,0,0,1,,,,,,,,,0,,74,100
1920,note_on,0,0,2,,,,,,,,,1,,60,100
1920,note_on,24,0,2,,,,,,,,,1,,60,0
1920,note_on,0,0,1,,,,,,,,,0,,67,100
1920,note_on,0,0,1,,,,,,,,,0,,71,100
1920,note_on,0,0,1,,,,,,,,,0,,77,100
1920,note_on,48,0,1,,,,,,,,,0,,77,0
1932,note_on,12,0,2,,,,,,,,,1,,60,0
1932,note_on,0,0,2,,,,,,,,,1,,59,100
1944,note_on,0,0,2,,,,,,,,,1,,60,100
1944,note_on,12,0,2,,,,,,,,,1,,59,0
1956,note_on,0,0,2,,,,,,,,,1,,59,100
1956,note_on,12,0,2,,,,,,,,,1,,60,0
1968,note_on,0,0,2,,,,,,,,,1,,60,100
1968,note_on,12,0,2,,,,,,,,,1,,59,0
1980,note_on,0,0,2,,,,,,,,,1,,59,100
1980,note_on,12,0,2,,,,,,,,,1,,60,0
1992,note_on,12,0,2,,,,,,,,,1,,59,0
1992,note_on,0,0,2,,,,,,,,,1,,60,100
2004,note_on,0,0,2,,,,,,,,,1,,59,100
2004,note_on,12,0,2,,,,,,,,,1,,60,0
2016,note_on,12,0,2,,,,,,,,,1,,59,0
2016,note_on,0,0,2,,,,,,,,,1,,60,100
2028,note_on,12,0,2,,,,,,,,,1,,60,0
2028,note_on,0,0,2,,,,,,,,,1,,59,100
2040,note_on,12,0,2,,,,,,,,,1,,59,0
2040,note_on,0,0,2,,,,,,,,,1,,60,100
2052,note_on,12,0,2,,,,,,,,,1,,60,0
2052,note_on,0,0,2,,,,,,,,,1,,59,100
2064,note_on,144,0,1,,,,,,,,,0,,77,0
2064,note_on,0,0,1,,,,,,,,,0,,79,100
2064,note_on,12,0,2,,,,,,,,,1,,59,0
2064,note_on,0,0,2,,,,,,,,,1,,57,100
2088,note_on,24,0,2,,,,,,,,,1,,57,0
2088,note_on,0,0,2,,,,,,,,,1,,55,100
2112,note_on,24,0,2,,,,,,,,,1,,55,0
2112,note_on,0,0,2,,,,,,,,,1,,60,100
2112,note_on,0,0,1,,,,,,,,,0,,72,100
2112,note_on,0,0,1,,,,,,,,,0,,71,0
2112,note_on,0,0,1,,,,,,,,,0,,67,0
2112,note_on,0,0,1,,,,,,,,,0,,74,0
2112,note_on,48,0,1,,,,,,,,,0,,79,0
2112,note_on,0,0,1,,,,,,,,,0,,77,100
2124,note_on,0,0,1,,,,,,,,,0,,75,100
2124,note_on,12,0,1,,,,,,,,,0,,77,0
2136,note_on,0,0,1,,,,,,,,,0,,77,100
2136,note_on,12,0,1,,,,,,,,,0,,75,0
2148,note_on,12,0,1,,,,,,,,,0,,77,0
2148,note_on,0,0,1,,,,,,,,,0,,75,100
2160,note_on,12,0,1,,,,,,,,,0,,75,0
2160,note_on,0,0,1,,,,,,,,,0,,77,100
2172,note_on,12,0,1,,,,,,,,,0,,77,0
2172,note_on,0,0,1,,,,,,,,,0,,75,100
2184,note_on,12,0,1,,,,,,,,,0,,75,0
2184,note_on,0,0,1,,,,,,,,,0,,77,100
2196,note_on,12,0,1,,,,,,,,,0,,77,0
2196,note_on,0,0,1,,,,,,,,,0,,75,100
2208,note_on,0,0,2,,,,,,,,,1,,48,100
2208,note_on,12,0,1,,,,,,,,,0,,75,0
2208,note_on,0,0,1,,,,,,,,,0,,77,100
2208,note_on,96,0,2,,,,,,,,,1,,60,0
2220,note_on,12,0,1,,,,,,,,,0,,77,0
2220,note_on,0,0,1,,,,,,,,,0,,75,100
2232,note_on,12,0,1,,,,,,,,,0,,75,0
2232,note_on,0,0,1,,,,,,,,,0,,77,100
2244,note_on,0,0,1,,,,,,,,,0,,75,100
2244,note_on,12,0,1,,,,,,,,,0,,77,0
2256,note_on,0,0,1,,,,,,,,,0,,74,100
2256,note_on,12,0,1,,,,,,,,,0,,75,0
2304,note_on,48,0,1,,,,,,,,,0,,74,0
2304,note_on,0,0,1,,,,,,,,,0,,72,0
2304,note_on,0,0,1,,,,,,,,,0,,67,100
2304,note_on,0,0,1,,,,,,,,,0,,74,100
2304,note_on,0,0,1,,,,,,,,,0,,70,100
2304,note_on,0,0,2,,,,,,,,,1,,55,100
2304,note_on,96,0,2,,,,,,,,,1,,48,0
2400,note_on,96,0,2,,,,,,,,,1,,55,0
2412,note_on,12,0,2,,,,,,,,,1,,50,100
2424,note_on,0,0,2,,,,,,,,,1,,52,100
2424,note_on,12,0,2,,,,,,,,,1,,50,0
2436,note_on,12,0,2,,,,,,,,,1,,52,0
2436,note_on,0,0,2,,,,,,,,,1,,54,100
2448,note_on,12,0,2,,,,,,,,,1,,54,0
2448,note_on,0,0,2,,,,,,,,,1,,54,100
2472,note_on,24,0,2,,,,,,,,,1,,54,0
2496,note_on,192,0,1,,,,,,,,,0,,70,0
2496,note_on,0,0,1,,,,,,,,,0,,74,0
2496,note_on,0,0,1,,,,,,,,,0,,67,0
2496,note_on,0,0,2,,,,,,,,,1,,43,100
2496,note_on,24,0,2,,,,,,,,,1,,55,100
2544,note_on,48,0,1,,,,,,,,,0,,70,100
2568,note_on,0,0,1,,,,,,,,,0,,72,100
2568,note_on,24,0,1,,,,,,,,,0,,70,0
2592,note_on,24,0,1,,,,,,,,,0,,72,0
2592,note_on,0,0,1,,,,,,,,,0,,74,100
2604,note_on,12,0,1,,,,,,,,,0,,74,0
2604,note_on,0,0,1,,,,,,,,,0,,72,100
2616,note_on,0,0,1,,,,,,,,,0,,74,100
2616,note_on,12,0,1,,,,,,,,,0,,72,0
2628,note_on,0,0,1,,,,,,,,,0,,72,100
2628,note_on,12,0,1,,,,,,,,,0,,74,0
2640,note_on,0,0,1,,,,,,,,,0,,70,100
2640,note_on,12,0,1,,,,,,,,,0,,72,0
2664,note_on,0,0,1,,,,,,,,,0,,72,100
2664,note_on,24,0,1,,,,,,,,,0,,70,0
2676,note_on,12,0,1,,,,,,,,,0,,72,0
2676,note_on,0,0,1,,,,,,,,,0,,74,100
2688,note_on,0,0,2,,,,,,,,,1,,55,0
2688,note_on,0,0,1,,,,,,,,,0,,58,100
2688,note_on,0,0,1,,,,,,,,,0,,67,100
2688,note_on,12,0,1,,,,,,,,,0,,74,0
2688,note_on,192,0,2,,,,,,,,,1,,43,0
2736,note_on,48,0,2,,,,,,,,,1,,51,100
2760,note_on,0,0,2,,,,,,,,,1,,53,100
2760,note_on,24,0,2,,,,,,,,,1,,51,0
2784,note_on,0,0,2,,,,,,,,,1,,55,100
2784,note_on,24,0,2,,,,,,,,,1,,53,0
2796,note_on,12,0,2,,,,,,,,,1,,55,0
2796,note_on,0,0,2,,,,,,,,,1,,53,100
2808,note_on,0,0,2,,,,,,,,,1,,55,100
2808,note_on,12,0,2,,,,,,,,,1,,53,0
2820,note_on,12,0,2,,,,,,,,,1,,55,0
2820,note_on,0,0,2,,,,,,,,,1,,53,100
2832,note_on,12,0,2,,,,,,,,,1,,53,0
2832,note_on,0,0,2,,,,,,,,,1,,51,100
2856,note_on,0,0,2,,,,,,,,,1,,53,100
2856,note_on,24,0,2,,,,,,,,,1,,51,0
2868,note_on,0,0,2,,,,,,,,,1,,55,100
2868,note_on,12,0,2,,,,,,,,,1,,53,0
2880,note_on,192,0,1,,,,,,,,,0,,58,0
2880,note_on,0,0,2,,,,,,,,,1,,55,100
2880,note_on,0,0,2,,,,,,,,,1,,48,100
2880,note_on,12,0,2,,,,,,,,,1,,55,0
2880,note_on,0,0,1,,,,,,,,,0,,67,0
2928,note_on,48,0,1,,,,,,,,,0,,72,100
2952,note_on,24,0,1,,,,,,,,,0,,72,0
2952,note_on,0,0,1,,,,,,,,,0,,74,100
2976,note_on,24,0,1,,,,,,,,,0,,74,0
2976,note_on,0,0,1,,,,,,,,,0,,75,100
2988,note_on,12,0,1,,,,,,,,,0,,75,0
2988,note_on,0,0,1,,,,,,,,,0,,74,100
3000,note_on,12,0,1,,,,,,,,,0,,74,0
3000,note_on,0,0,1,,,,,,,,,0,,75,100
3012,note_on,12,0,1,,,,,,,,,0,,75,0
3012,note_on,0,0,1,,,,,,,,,0,,74,100
3024,note_on,0,0,1,,,,,,,,,0,,72,100
3024,note_on,12,0,1,,,,,,,,,0,,74,0
3048,note_on,24,0,1,,,,,,,,,0,,72,0
3048,note_on,0,0,1,,,,,,,,,0,,74,100
3060,note_on,12,0,1,,,,,,,,,0,,74,0
3060,note_on,0,0,1,,,,,,,,,0,,75,100
3072,note_on,12,0,1,,,,,,,,,0,,75,0
3072,note_on,0,0,1,,,,,,,,,0,,69,100
3072,note_on,192,0,2,,,,,,,,,1,,55,0
3072,note_on,0,0,2,,,,,,,,,1,,48,0
3072,note_on,0,0,2,,,,,,,,,1,,53,100
3072,note_on,0,0,2,,,,,,,,,1,,41,100
3084,note_on,0,0,1,,,,,,,,,0,,65,100
3084,note_on,12,0,1,,,,,,,,,0,,69,0
3096,note_on,12,0,1,,,,,,,,,0,,65,0
3096,note_on,0,0,1,,,,,,,,,0,,67,100
3108,note_on,12,0,1,,,,,,,,,0,,67,0
3108,note_on,0,0,1,,,,,,,,,0,,69,100
3120,note_on,0,0,1,,,,,,,,,0,,70,100
3120,note_on,12,0,1,,,,,,,,,0,,69,0
3132,note_on,0,0,1,,,,,,,,,0,,72,100
3132,note_on,12,0,1,,,,,,,,,0,,70,0
3144,note_on,0,0,1,,,,,,,,,0,,74,100
3144,note_on,12,0,1,,,,,,,,,0,,72,0
3156,note_on,12,0,1,,,,,,,,,0,,74,0
3156,note_on,0,0,1,,,,,,,,,0,,76,100
3168,note_on,0,0,1,,,,,,,,,0,,77,100
3168,note_on,12,0,1,,,,,,,,,0,,76,0
3240,note_on,0,0,1,,,,,,,,,0,,77,100
3240,note_on,72,0,1,,,,,,,,,0,,77,0
3264,note_on,0,0,1,,,,,,,,,0,,77,100
3264,note_on,24,0,1,,,,,,,,,0,,77,0
3264,note_on,0,0,2,,,,,,,,,1,,53,0
3264,note_on,192,0,2,,,,,,,,,1,,41,0
3288,note_on,24,0,1,,,,,,,,,0,,77,0
3288,note_on,0,0,1,,,,,,,,,0,,76,100
3312,note_on,48,0,2,,,,,,,,,1,,53,100
3312,note_on,24,0,1,,,,,,,,,0,,76,0
3312,note_on,0,0,1,,,,,,,,,0,,77,100
3312,note_on,0,0,1,,,,,,,,,0,,69,100
3360,note_on,48,0,2,,,,,,,,,1,,53,0
3360,note_on,0,0,2,,,,,,,,,1,,55,100
3360,note_on,48,0,1,,,,,,,,,0,,69,0
3360,note_on,0,0,1,,,,,,,,,0,,70,100
3432,note_on,0,0,2,,,,,,,,,1,,57,100
3432,note_on,72,0,1,,,,,,,,,0,,70,0
3432,note_on,0,0,1,,,,,,,,,0,,72,100
3432,note_on,72,0,2,,,,,,,,,1,,55,0
3456,note_on,0,0,2,,,,,,,,,1,,46,100
3456,note_on,0,0,2,,,,,,,,,1,,34,100
3456,note_on,0,0,1,,,,,,,,,0,,77,100
3456,note_on,0,0,1,,,,,,,,,0,,77,0
3456,note_on,24,0,1,,,,,,,,,0,,72,0
3456,note_on,24,0,2,,,,,,,,,1,,57,0
3456,note_on,0,0,1,,,,,,,,,0,,74,100
3528,note_on,0,0,1,,,,,,,,,0,,69,100
3528,note_on,72,0,1,,,,,,,,,0,,74,0
3528,note_on,72,0,2,,,,,,,,,1,,46,0
3528,note_on,0,0,2,,,,,,,,,1,,36,100
3528,note_on,0,0,2,,,,,,,,,1,,34,0
3528,note_on,0,0,2,,,,,,,,,1,,48,100
3552,note_on,0,0,1,,,,,,,,,0,,70,100
3552,note_on,0,0,2,,,,,,,,,1,,36,0
3552,note_on,24,0,2,,,,,,,,,1,,48,0
3552,note_on,0,0,2,,,,,,,,,1,,38,100
3552,note_on,0,0,2,,,,,,,,,1,,50,100
3552,note_on,24,0,1,,,,,,,,,0,,69,0
3624,note_on,0,0,2,,,,,,,,,1,,51,100
3624,note_on,0,0,2,,,,,,,,,1,,39,100
3624,note_on,0,0,2,,,,,,,,,1,,38,0
3624,note_on,72,0,2,,,,,,,,,1,,50,0
3624,note_on,0,0,1,,,,,,,,,0,,72,100
3624,note_on,72,0,1,,,,,,,,,0,,70,0
3648,note_on,0,0,1,,,,,,,,,0,,77,0
3648,note_on,0,0,1,,,,,,,,,0,,69,100
3648,note_on,0,0,2,,,,,,,,,1,,53,100
3648,note_on,0,0,2,,,,,,,,,1,,41,100
3648,note_on,24,0,2,,,,,,,,,1,,51,0
3648,note_on,24,0,1,,,,,,,,,0,,72,0
3648,note_on,0,0,2,,,,,,,,,1,,39,0
3720,note_on,0,0,2,,,,,,,,,1,,41,0
3720,note_on,0,0,2,,,,,,,,,1,,50,100
3720,note_on,0,0,2,,,,,,,,,1,,38,100
3720,note_on,72,0,2,,,,,,,,,1,,53,0
3720,note_on,0,0,1,,,,,,,,,0,,77,100
3720,note_on,72,0,1,,,,,,,,,0,,69,0
3744,note_on,24,0,1,,,,,,,,,0,,77,0
3744,note_on,0,0,1,,,,,,,,,0,,67,100
