tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
816,note_on,2,0,2,,,,,,,,1,,,60,110
862,note_on,46,0,2,,,,,,,,1,,,60,0
862,note_on,142,0,1,,,,,,,,0,,,79,0
864,note_on,2,0,2,,,,,,,,1,,,53,110
864,note_on,2,0,1,,,,,,,,0,,,81,110
910,note_on,46,0,2,,,,,,,,1,,,53,0
910,note_on,46,0,1,,,,,,,,0,,,81,0
912,note_on,2,0,2,,,,,,,,1,,,57,110
912,note_on,2,0,1,,,,,,,,0,,,79,110
958,note_on,46,0,1,,,,,,,,0,,,79,0
958,note_on,46,0,2,,,,,,,,1,,,57,0
960,note_on,2,0,1,,,,,,,,0,,,77,110
960,note_on,2,0,2,,,,,,,,1,,,60,110
1006,note_on,46,0,1,,,,,,,,0,,,77,0
1006,note_on,46,0,2,,,,,,,,1,,,60,0
1008,note_on,2,0,1,,,,,,,,0,,,76,110
1008,note_on,2,0,2,,,,,,,,1,,,48,110
1054,note_on,46,0,1,,,,,,,,0,,,76,0
1056,note_on,2,0,1,,,,,,,,0,,,74,110
1102,note_on,46,0,1,,,,,,,,0,,,74,0
1104,note_on,2,0,1,,,,,,,,0,,,72,110
1150,note_on,46,0,1,,,,,,,,0,,,72,0
1150,note_on,142,0,2,,,,,,,,1,,,48,0
1152,note_on,2,0,2,,,,,,,,1,,,53,110
1152,note_on,2,0,1,,,,,,,,0,,,69,110
1152,note_on,0,0,2,,,,,,,,1,,,60,110
1198,note_on,46,0,1,,,,,,,,0,,,69,0
1200,note_on,2,0,1,,,,,,,,0,,,72,110
1246,note_on,46,0,1,,,,,,,,0,,,72,0
1248,note_on,2,0,1,,,,,,,,0,,,69,110
1294,note_on,46,0,1,,,,,,,,0,,,69,0
1294,note_on,0,0,2,,,,,,,,1,,,53,0
1294,note_on,142,0,2,,,,,,,,1,,,60,0
1296,note_on,2,0,2,,,,,,,,1,,,52,110
1296,note_on,0,0,2,,,,,,,,1,,,55,110
1296,note_on,2,0,1,,,,,,,,0,,,67,110
1342,note_on,46,0,1,,,,,,,,0,,,67,0
1344,note_on,2,0,1,,,,,,,,0,,,72,110
1390,note_on,46,0,1,,,,,,,,0,,,72,0
1392,note_on,2,0,1,,,,,,,,0,,,60,110
1438,note_on,142,0,2,,,,,,,,1,,,55,0
1438,note_on,0,0,2,,,,,,,,1,,,52,0
1438,note_on,46,0,1,,,,,,,,0,,,60,0
1440,note_on,2,0,1,,,,,,,,0,,,69,110
1440,note_on,2,0,2,,,,,,,,1,,,53,110
1486,note_on,46,0,1,,,,,,,,0,,,69,0
1488,note_on,2,0,1,,,,,,,,0,,,72,110
1534,note_on,94,0,2,,,,,,,,1,,,53,0
1534,note_on,46,0,1,,,,,,,,0,,,72,0
1536,note_on,2,0,1,,,,,,,,0,,,65,110
1582,note_on,46,0,1,,,,,,,,0,,,65,0
1584,note_on,50,0,2,,,,,,,,1,,,48,110
1584,note_on,2,0,1,,,,,,,,0,,,64,110
1584,note_on,0,0,2,,,,,,,,1,,,55,110
1630,note_on,46,0,1,,,,,,,,0,,,64,0
1632,note_on,2,0,1,,,,,,,,0,,,67,110
1678,note_on,46,0,1,,,,,,,,0,,,67,0
1680,note_on,2,0,1,,,,,,,,0,,,60,110
1726,note_on,46,0,1,,,,,,,,0,,,60,0
1726,note_on,0,0,2,,,,,,,,1,,,48,0
1726,note_on,142,0,2,,,,,,,,1,,,55,0
1728,note_on,2,0,2,,,,,,,,1,,,45,110
1728,note_on,2,0,1,,,,,,,,0,,,65,110
1774,note_on,46,0,1,,,,,,,,0,,,65,0
1774,note_on,46,0,2,,,,,,,,1,,,45,0
1776,note_on,2,0,1,,,,,,,,0,,,69,110
1776,note_on,2,0,2,,,,,,,,1,,,48,110
1822,note_on,46,0,2,,,,,,,,1,,,48,0
1822,note_on,46,0,1,,,,,,,,0,,,69,0
1824,note_on,2,0,1,,,,,,,,0,,,60,110
1824,note_on,2,0,2,,,,,,,,1,,,53,110
1870,note_on,46,0,1,,,,,,,,0,,,60,0
1870,note_on,46,0,2,,,,,,,,1,,,53,0
1872,note_on,2,0,1,,,,,,,,0,,,62,110
1872,note_on,2,0,2,,,,,,,,1,,,46,110
1918,note_on,46,0,2,,,,,,,,1,,,46,0
1918,note_on,46,0,1,,,,,,,,0,,,62,0
1920,note_on,2,0,2,,,,,,,,1,,,50,110
1920,note_on,2,0,1,,,,,,,,0,,,70,110
1966,note_on,46,0,2,,,,,,,,1,,,50,0
1966,note_on,46,0,1,,,,,,,,0,,,70,0
1968,note_on,2,0,1,,,,,,,,0,,,69,110
1968,note_on,2,0,2,,,,,,,,1,,,55,110
2014,note_on,46,0,1,,,,,,,,0,,,69,0
2014,note_on,46,0,2,,,,,,,,1,,,55,0
2016,note_on,2,0,2,,,,,,,,1,,,48,110
2016,note_on,2,0,1,,,,,,,,0,,,67,110
2062,note_on,46,0,2,,,,,,,,1,,,48,0
2062,note_on,46,0,1,,,,,,,,0,,,67,0
2064,note_on,2,0,1,,,,,,,,0,,,65,110
2064,note_on,2,0,2,,,,,,,,1,,,57,110
2110,note_on,46,0,2,,,,,,,,1,,,57,0
2110,note_on,46,0,1,,,,,,,,0,,,65,0
2112,note_on,2,0,2,,,,,,,,1,,,55,110
2112,note_on,2,0,1,,,,,,,,0,,,64,110
2158,note_on,46,0,1,,,,,,,,0,,,64,0
2158,note_on,46,0,2,,,,,,,,1,,,55,0
2160,note_on,2,0,1,,,,,,,,0,,,57,110
2160,note_on,0,0,1,,,,,,,,0,,,60,110
2160,note_on,0,0,1,,,,,,,,0,,,65,110
2160,note_on,2,0,2,,,,,,,,1,,,53,110
2206,note_on,46,0,2,,,,,,,,1,,,53,0
2208,note_on,2,0,2,,,,,,,,1,,,48,110
2254,note_on,46,0,2,,,,,,,,1,,,48,0
2256,note_on,2,0,2,,,,,,,,1,,,41,110
2302,note_on,142,0,1,,,,,,,,0,,,65,0
2302,note_on,0,0,1,,,,,,,,0,,,57,0
2302,note_on,46,0,2,,,,,,,,1,,,41,0
2302,note_on,0,0,1,,,,,,,,0,,,60,0
2304,note_on,2,0,1,,,,,,,,0,,,74,110
2304,note_on,0,0,2,,,,,,,,1,,,65,110
2304,note_on,2,0,2,,,,,,,,1,,,62,110
2350,note_on,46,0,1,,,,,,,,0,,,74,0
2352,note_on,2,0,1,,,,,,,,0,,,77,110
2398,note_on,46,0,1,,,,,,,,0,,,77,0
2400,note_on,2,0,1,,,,,,,,0,,,81,110
2446,note_on,142,0,2,,,,,,,,1,,,65,0
2446,note_on,0,0,2,,,,,,,,1,,,62,0
2446,note_on,46,0,1,,,,,,,,0,,,81,0
2448,note_on,2,0,1,,,,,,,,0,,,69,110
2448,note_on,0,0,2,,,,,,,,1,,,64,110
2448,note_on,2,0,2,,,,,,,,1,,,61,110
2494,note_on,46,0,1,,,,,,,,0,,,69,0
2496,note_on,2,0,1,,,,,,,,0,,,76,110
2542,note_on,46,0,1,,,,,,,,0,,,76,0
2544,note_on,2,0,1,,,,,,,,0,,,81,110
2590,note_on,46,0,1,,,,,,,,0,,,81,0
2590,note_on,0,0,2,,,,,,,,1,,,61,0
2590,note_on,142,0,2,,,,,,,,1,,,64,0
2592,note_on,2,0,1,,,,,,,,0,,,77,110
2592,note_on,2,0,2,,,,,,,,1,,,62,110
2638,note_on,46,0,1,,,,,,,,0,,,77,0
2640,note_on,2,0,1,,,,,,,,0,,,81,110
2686,note_on,46,0,1,,,,,,,,0,,,81,0
2686,note_on,94,0,2,,,,,,,,1,,,62,0
2688,note_on,2,0,1,,,,,,,,0,,,74,110
2734,note_on,46,0,1,,,,,,,,0,,,74,0
2736,note_on,2,0,1,,,,,,,,0,,,73,110
2736,note_on,0,0,2,,,,,,,,1,,,64,110
2736,note_on,50,0,2,,,,,,,,1,,,57,110
2782,note_on,46,0,1,,,,,,,,0,,,73,0
2784,note_on,2,0,1,,,,,,,,0,,,76,110
2830,note_on,46,0,1,,,,,,,,0,,,76,0
2832,note_on,2,0,1,,,,,,,,0,,,69,110
2878,note_on,46,0,1,,,,,,,,0,,,69,0
2878,note_on,0,0,2,,,,,,,,1,,,57,0
2878,note_on,142,0,2,,,,,,,,1,,,64,0
2880,note_on,2,0,2,,,,,,,,1,,,50,110
2880,note_on,2,0,1,,,,,,,,0,,,77,110
2926,note_on,46,0,2,,,,,,,,1,,,50,0
2928,note_on,2,0,2,,,,,,,,1,,,53,110
2974,note_on,46,0,2,,,,,,,,1,,,53,0
2976,note_on,2,0,2,,,,,,,,1,,,58,110
3022,note_on,46,0,2,,,,,,,,1,,,58,0
3022,note_on,142,0,1,,,,,,,,0,,,77,0
3024,note_on,2,0,2,,,,,,,,1,,,52,110
3024,note_on,2,0,1,,,,,,,,0,,,79,110
3070,note_on,46,0,2,,,,,,,,1,,,52,0
3072,note_on,2,0,2,,,,,,,,1,,,55,110
3118,note_on,46,0,2,,,,,,,,1,,,55,0
3120,note_on,2,0,2,,,,,,,,1,,,60,110
3166,note_on,46,0,2,,,,,,,,1,,,60,0
3166,note_on,142,0,1,,,,,,,,0,,,79,0
3168,note_on,2,0,2,,,,,,,,1,,,53,110
3168,note_on,2,0,1,,,,,,,,0,,,81,110
3214,note_on,46,0,2,,,,,,,,1,,,53,0
3214,note_on,46,0,1,,,,,,,,0,,,81,0
3216,note_on,2,0,1,,,,,,,,0,,,79,110
3216,note_on,2,0,2,,,,,,,,1,,,57,110
3262,note_on,46,0,1,,,,,,,,0,,,79,0
3262,note_on,46,0,2,,,,,,,,1,,,57,0
3264,note_on,2,0,2,,,,,,,,1,,,60,110
3264,note_on,2,0,1,,,,,,,,0,,,77,110
3310,note_on,46,0,1,,,,,,,,0,,,77,0
3310,note_on,46,0,2,,,,,,,,1,,,60,0
3312,note_on,2,0,2,,,,,,,,1,,,48,110
3312,note_on,2,0,1,,,,,,,,0,,,76,110
3358,note_on,46,0,1,,,,,,,,0,,,76,0
3360,note_on,2,0,1,,,,,,,,0,,,74,110
3406,note_on,46,0,1,,,,,,,,0,,,74,0
3408,note_on,2,0,1,,,,,,,,0,,,72,110
3454,note_on,142,0,2,,,,,,,,1,,,48,0
3454,note_on,46,0,1,,,,,,,,0,,,72,0
3456,note_on,2,0,2,,,,,,,,1,,,53,110
3456,note_on,0,0,2,,,,,,,,1,,,60,110
3456,note_on,2,0,1,,,,,,,,0,,,69,110
3502,note_on,46,0,1,,,,,,,,0,,,69,0
3504,note_on,2,0,1,,,,,,,,0,,,72,110
3550,note_on,46,0,1,,,,,,,,0,,,72,0
3552,note_on,2,0,1,,,,,,,,0,,,69,110
3598,note_on,142,0,2,,,,,,,,1,,,60,0
3598,note_on,0,0,2,,,,,,,,1,,,53,0
3598,note_on,46,0,1,,,,,,,,0,,,69,0
3600,note_on,2,0,2,,,,,,,,1,,,52,110
3600,note_on,2,0,1,,,,,,,,0,,,67,110
3600,note_on,0,0,2,,,,,,,,1,,,55,110
3646,note_on,46,0,1,,,,,,,,0,,,67,0
3648,note_on,2,0,1,,,,,,,,0,,,72,110
3694,note_on,46,0,1,,,,,,,,0,,,72,0
3696,note_on,2,0,1,,,,,,,,0,,,60,110
3742,note_on,46,0,1,,,,,,,,0,,,60,0
3742,note_on,142,0,2,,,,,,,,1,,,55,0
3742,note_on,0,0,2,,,,,,,,1,,,52,0
3744,note_on,2,0,1,,,,,,,,0,,,69,110
3744,note_on,2,0,2,,,,,,,,1,,,53,110
3790,note_on,46,0,1,,,,,,,,0,,,69,0
3792,note_on,2,0,1,,,,,,,,0,,,72,110
3838,note_on,94,0,2,,,,,,,,1,,,53,0
3838,note_on,46,0,1,,,,,,,,0,,,72,0
3840,note_on,2,0,1,,,,,,,,0,,,65,110
3886,note_on,46,0,1,,,,,,,,0,,,65,0
3888,note_on,0,0,2,,,,,,,,1,,,55,110
3888,note_on,2,0,1,,,,,,,,0,,,64,110
3888,note_on,50,0,2,,,,,,,,1,,,48,110
3934,note_on,46,0,1,,,,,,,,0,,,64,0
3936,note_on,2,0,1,,,,,,,,0,,,67,110
3982,note_on,46,0,1,,,,,,,,0,,,67,0
3984,note_on,2,0,1,,,,,,,,0,,,60,110
4030,note_on,142,0,2,,,,,,,,1,,,55,0
4030,note_on,46,0,1,,,,,,,,0,,,60,0
4030,note_on,0,0,2,,,,,,,,1,,,48,0
4032,note_on,2,0,1,,,,,,,,0,,,65,110
4032,note_on,2,0,2,,,,,,,,1,,,45,110
4078,note_on,46,0,2,,,,,,,,1,,,45,0
4078,note_on,46,0,1,,,,,,,,0,,,65,0
4080,note_on,2,0,1,,,,,,,,0,,,69,110
4080,note_on,2,0,2,,,,,,,,1,,,48,110
4126,note_on,46,0,1,,,,,,,,0,,,69,0
4126,note_on,46,0,2,,,,,,,,1,,,48,0
4128,note_on,2,0,1,,,,,,,,0,,,60,110
4128,note_on,2,0,2,,,,,,,,1,,,53,110
4174,note_on,46,0,2,,,,,,,,1,,,53,0
4174,note_on,46,0,1,,,,,,,,0,,,60,0
4176,note_on,2,0,1,,,,,,,,0,,,62,110
4176,note_on,2,0,2,,,,,,,,1,,,46,110
4222,note_on,46,0,1,,,,,,,,0,,,62,0
4222,note_on,46,0,2,,,,,,,,1,,,46,0
4224,note_on,2,0,1,,,,,,,,0,,,70,110
4224,note_on,2,0,2,,,,,,,,1,,,50,110
4270,note_on,46,0,2,,,,,,,,1,,,50,0
4270,note_on,46,0,1,,,,,,,,0,,,70,0
4272,note_on,2,0,2,,,,,,,,1,,,55,110
4272,note_on,2,0,1,,,,,,,,0,,,69,110
4318,note_on,46,0,2,,,,,,,,1,,,55,0
4318,note_on,46,0,1,,,,,,,,0,,,69,0
4320,note_on,2,0,2,,,,,,,,1,,,48,110
4320,note_on,2,0,1,,,,,,,,0,,,67,110
4366,note_on,46,0,2,,,,,,,,1,,,48,0
4366,note_on,46,0,1,,,,,,,,0,,,67,0
4368,note_on,2,0,1,,,,,,,,0,,,65,110
4368,note_on,2,0,2,,,,,,,,1,,,57,110
4414,note_on,46,0,1,,,,,,,,0,,,65,0
4414,note_on,46,0,2,,,,,,,,1,,,57,0
4416,note_on,2,0,1,,,,,,,,0,,,64,110
4416,note_on,2,0,2,,,,,,,,1,,,55,110
4462,note_on,46,0,1,,,,,,,,0,,,64,0
4462,note_on,46,0,2,,,,,,,,1,,,55,0
4464,note_on,2,0,2,,,,,,,,1,,,53,110
4464,note_on,2,0,1,,,,,,,,0,,,57,110
4464,note_on,0,0,1,,,,,,,,0,,,60,110
4464,note_on,0,0,1,,,,,,,,0,,,65,110
4510,note_on,46,0,2,,,,,,,,1,,,53,0
4512,note_on,2,0,2,,,,,,,,1,,,48,110
4558,note_on,46,0,2,,,,,,,,1,,,48,0
4560,note_on,2,0,2,,,,,,,,1,,,41,110
4606,note_on,142,0,1,,,,,,,,0,,,65,0
4606,note_on,46,0,2,,,,,,,,1,,,41,0
4606,note_on,0,0,1,,,,,,,,0,,,57,0
4606,note_on,0,0,1,,,,,,,,0,,,60,0
4608,set_tempo,4608,1,0,,,,,,250000,,,,,,
4608,note_on,2,0,1,,,,,,,,0,,,65,110
4608,note_on,2,0,2,,,,,,,,1,,,53,110
4608,note_on,0,0,2,,,,,,,,1,,,57,110
4702,note_on,94,0,1,,,,,,,,0,,,65,0
4704,note_on,2,0,1,,,,,,,,0,,,69,110
4768,note_on,160,0,2,,,,,,,,1,,,57,0
4768,note_on,0,0,2,,,,,,,,1,,,53,0
4798,note_on,94,0,1,,,,,,,,0,,,69,0
4800,note_on,2,0,1,,,,,,,,0,,,72,110
4894,note_on,94,0,1,,,,,,,,0,,,72,0
4896,note_on,0,0,2,,,,,,,,1,,,55,110
4896,note_on,128,0,2,,,,,,,,1,,,52,110
4896,note_on,2,0,1,,,,,,,,0,,,60,110
4990,note_on,94,0,1,,,,,,,,0,,,60,0
4992,note_on,2,0,1,,,,,,,,0,,,67,110
5086,note_on,94,0,1,,,,,,,,0,,,67,0
5088,note_on,2,0,1,,,,,,,,0,,,72,110
5152,note_on,0,0,2,,,,,,,,1,,,52,0
5152,note_on,256,0,2,,,,,,,,1,,,55,0
5182,note_on,94,0,1,,,,,,,,0,,,72,0
5184,note_on,32,0,2,,,,,,,,1,,,50,110
5184,note_on,2,0,1,,,,,,,,0,,,71,110
5278,note_on,94,0,2,,,,,,,,1,,,50,0
5278,note_on,94,0,1,,,,,,,,0,,,71,0
5280,note_on,2,0,2,,,,,,,,1,,,53,110
5280,note_on,2,0,1,,,,,,,,0,,,74,110
5374,note_on,94,0,1,,,,,,,,0,,,74,0
5374,note_on,94,0,2,,,,,,,,1,,,53,0
5376,note_on,2,0,2,,,,,,,,1,,,59,110
5376,note_on,2,0,1,,,,,,,,0,,,77,110
5470,note_on,94,0,2,,,,,,,,1,,,59,0
5470,note_on,94,0,1,,,,,,,,0,,,77,0
5472,note_on,2,0,2,,,,,,,,1,,,60,110
5472,note_on,2,0,1,,,,,,,,0,,,76,110
5566,note_on,94,0,2,,,,,,,,1,,,60,0
5568,note_on,2,0,2,,,,,,,,1,,,55,110
5614,note_on,142,0,1,,,,,,,,0,,,76,0
5616,note_on,2,0,1,,,,,,,,0,,,74,110
5662,note_on,94,0,2,,,,,,,,1,,,55,0
5662,note_on,46,0,1,,,,,,,,0,,,74,0
5664,note_on,2,0,2,,,,,,,,1,,,48,110
5664,note_on,2,0,1,,,,,,,,0,,,72,110
5758,note_on,94,0,2,,,,,,,,1,,,48,0
5758,note_on,94,0,1,,,,,,,,0,,,72,0
5760,note_on,2,0,2,,,,,,,,1,,,57,110
5760,note_on,0,0,1,,,,,,,,0,,,76,110
5760,note_on,2,0,1,,,,,,,,0,,,72,110
5854,note_on,94,0,2,,,,,,,,1,,,57,0
5856,note_on,2,0,2,,,,,,,,1,,,60,110
5920,note_on,160,0,1,,,,,,,,0,,,76,0
5920,note_on,0,0,1,,,,,,,,0,,,72,0
5950,note_on,94,0,2,,,,,,,,1,,,60,0
5952,note_on,2,0,2,,,,,,,,1,,,64,110
6046,note_on,94,0,2,,,,,,,,1,,,64,0
6048,note_on,128,0,1,,,,,,,,0,,,71,110
6048,note_on,0,0,1,,,,,,,,0,,,76,110
6048,note_on,2,0,2,,,,,,,,1,,,56,110
6142,note_on,94,0,2,,,,,,,,1,,,56,0
6144,note_on,2,0,2,,,,,,,,1,,,59,110
6238,note_on,94,0,2,,,,,,,,1,,,59,0
6240,note_on,2,0,2,,,,,,,,1,,,64,110
6304,note_on,256,0,1,,,,,,,,0,,,76,0
6304,note_on,0,0,1,,,,,,,,0,,,71,0
6334,note_on,94,0,2,,,,,,,,1,,,64,0
6336,note_on,2,0,2,,,,,,,,1,,,57,110
6336,note_on,32,0,1,,,,,,,,0,,,72,110
6430,note_on,94,0,2,,,,,,,,1,,,57,0
6430,note_on,94,0,1,,,,,,,,0,,,72,0
6432,note_on,2,0,1,,,,,,,,0,,,76,110
6432,note_on,2,0,2,,,,,,,,1,,,60,110
6526,note_on,94,0,1,,,,,,,,0,,,76,0
6526,note_on,94,0,2,,,,,,,,1,,,60,0
6528,note_on,2,0,2,,,,,,,,1,,,64,110
6528,note_on,2,0,1,,,,,,,,0,,,69,110
6622,note_on,94,0,1,,,,,,,,0,,,69,0
6622,note_on,94,0,2,,,,,,,,1,,,64,0
6624,note_on,2,0,1,,,,,,,,0,,,68,110
6624,note_on,2,0,2,,,,,,,,1,,,52,110
6718,note_on,94,0,1,,,,,,,,0,,,68,0
6718,note_on,94,0,2,,,,,,,,1,,,52,0
6720,note_on,2,0,1,,,,,,,,0,,,71,110
6720,note_on,2,0,2,,,,,,,,1,,,56,110
6814,note_on,94,0,1,,,,,,,,0,,,71,0
6814,note_on,94,0,2,,,,,,,,1,,,56,0
6816,note_on,2,0,1,,,,,,,,0,,,64,110
6816,note_on,2,0,2,,,,,,,,1,,,59,110
6910,note_on,94,0,1,,,,,,,,0,,,64,0
6910,note_on,94,0,2,,,,,,,,1,,,59,0
6912,note_on,2,0,1,,,,,,,,0,,,76,110
6912,note_on,2,0,2,,,,,,,,1,,,48,110
7006,note_on,94,0,2,,,,,,,,1,,,48,0
7006,note_on,94,0,1,,,,,,,,0,,,76,0
7008,note_on,2,0,1,,,,,,,,0,,,74,110
7008,note_on,2,0,2,,,,,,,,1,,,52,110
7102,note_on,94,0,1,,,,,,,,0,,,74,0
7102,note_on,94,0,2,,,,,,,,1,,,52,0
7104,note_on,2,0,1,,,,,,,,0,,,72,110
7104,note_on,2,0,2,,,,,,,,1,,,57,110
7198,note_on,94,0,1,,,,,,,,0,,,72,0
7198,note_on,94,0,2,,,,,,,,1,,,57,0
7200,note_on,2,0,2,,,,,,,,1,,,50,110
7200,note_on,2,0,1,,,,,,,,0,,,77,110
7294,note_on,94,0,1,,,,,,,,0,,,77,0
7294,note_on,94,0,2,,,,,,,,1,,,50,0
7296,note_on,2,0,1,,,,,,,,0,,,76,110
7296,note_on,2,0,2,,,,,,,,1,,,53,110
7390,note_on,94,0,1,,,,,,,,0,,,76,0
7390,note_on,94,0,2,,,,,,,,1,,,53,0
7392,note_on,2,0,1,,,,,,,,0,,,74,110
7392,note_on,2,0,2,,,,,,,,1,,,59,110
7486,note_on,94,0,1,,,,,,,,0,,,74,0
7486,note_on,94,0,2,,,,,,,,1,,,59,0
7488,note_on,2,0,2,,,,,,,,1,,,52,110
7488,note_on,2,0,1,,,,,,,,0,,,72,110
7582,note_on,94,0,2,,,,,,,,1,,,52,0
7584,note_on,2,0,2,,,,,,,,1,,,50,110
7630,note_on,142,0,1,,,,,,,,0,,,72,0
7632,note_on,2,0,1,,,,,,,,0,,,71,110
7678,note_on,94,0,2,,,,,,,,1,,,50,0
7678,note_on,46,0,1,,,,,,,,0,,,71,0
7680,note_on,2,0,1,,,,,,,,0,,,69,110
7680,note_on,2,0,2,,,,,,,,1,,,52,110
7774,note_on,94,0,2,,,,,,,,1,,,52,0
7774,note_on,94,0,1,,,,,,,,0,,,69,0
7776,note_on,2,0,2,,,,,,,,1,,,45,110
7776,note_on,2,0,1,,,,,,,,0,,,60,110
7776,note_on,0,0,1,,,,,,,,0,,,64,110
7776,note_on,0,0,1,,,,,,,,0,,,69,110
7870,note_on,94,0,2,,,,,,,,1,,,45,0
7872,note_on,2,0,2,,,,,,,,1,,,48,110
7966,note_on,94,0,2,,,,,,,,1,,,48,0
7968,note_on,2,0,2,,,,,,,,1,,,52,110
8032,note_on,0,0,1,,,,,,,,0,,,64,0
8032,note_on,0,0,1,,,,,,,,0,,,60,0
8032,note_on,256,0,1,,,,,,,,0,,,69,0
8062,note_on,94,0,2,,,,,,,,1,,,52,0
8064,note_on,2,0,2,,,,,,,,1,,,57,110
8064,set_tempo,3456,1,0,,,,,,500000,,,,,,
8064,note_on,32,0,1,,,,,,,,0,,,72,110
8064,note_on,0,0,1,,,,,,,,0,,,81,110
8110,note_on,0,0,1,,,,,,,,0,,,72,0
8110,note_on,46,0,1,,,,,,,,0,,,81,0
8112,note_on,2,0,1,,,,,,,,0,,,76,110
8158,note_on,94,0,2,,,,,,,,1,,,57,0
8158,note_on,46,0,1,,,,,,,,0,,,76,0
8160,note_on,2,0,1,,,,,,,,0,,,79,110
8160,note_on,2,0,2,,,,,,,,1,,,58,110
8206,note_on,46,0,1,,,,,,,,0,,,79,0
8206,note_on,46,0,2,,,,,,,,1,,,58,0
8208,note_on,2,0,1,,,,,,,,0,,,78,110
8208,note_on,2,0,2,,,,,,,,1,,,60,110
