tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
1728,note_on,,,,,64,0,1,,,,,0,,,77,110
1728,note_on,,,,,64,0,3,,,,,2,,,62,110
1760,note_on,,,,,32,0,1,,,,,0,,,77,0
1760,note_on,,,,,32,0,3,,,,,2,,,62,0
1760,note_on,,,,,32,0,2,,,,,1,,,69,0
1824,note_on,,,,,64,0,3,,,,,2,,,62,110
1824,note_on,,,,,64,0,1,,,,,0,,,77,110
1824,note_on,,,,,64,0,2,,,,,1,,,69,110
1856,note_on,,,,,32,0,1,,,,,0,,,77,0
1856,note_on,,,,,32,0,2,,,,,1,,,69,0
1856,note_on,,,,,32,0,3,,,,,2,,,62,0
1920,note_on,,,,,64,0,1,,,,,0,,,77,110
1920,note_on,,,,,64,0,3,,,,,2,,,62,110
1920,note_on,,,,,64,0,2,,,,,1,,,69,110
1952,note_on,,,,,32,0,3,,,,,2,,,62,0
1968,note_on,,,,,48,0,2,,,,,1,,,69,0
1968,note_on,,,,,48,0,1,,,,,0,,,77,0
2016,note_on,,,,,64,0,3,,,,,2,,,64,110
2048,note_on,,,,,32,0,3,,,,,2,,,64,0
2064,note_on,,,,,16,0,3,,,,,2,,,62,110
2096,note_on,,,,,32,0,3,,,,,2,,,62,0
2112,note_on,,,,,16,0,3,,,,,2,,,61,110
2112,note_on,,,,,144,0,2,,,,,1,,,69,110
2112,note_on,,,,,144,0,1,,,,,0,,,76,110
2144,note_on,,,,,32,0,3,,,,,2,,,61,0
2160,note_on,,,,,16,0,3,,,,,2,,,62,110
2160,note_on,,,,,48,0,2,,,,,1,,,69,0
2160,note_on,,,,,48,0,1,,,,,0,,,76,0
2192,note_on,,,,,32,0,3,,,,,2,,,62,0
2208,note_on,,,,,16,0,3,,,,,2,,,64,110
2240,note_on,,,,,32,0,3,,,,,2,,,64,0
2256,note_on,,,,,16,0,3,,,,,2,,,61,110
2288,note_on,,,,,32,0,3,,,,,2,,,61,0
2304,note_on,,,,,16,0,3,,,,,2,,,57,110
2336,note_on,,,,,32,0,3,,,,,2,,,57,0
2400,note_on,,,,,240,0,2,,,,,1,,,74,110
2400,note_on,,,,,240,0,1,,,,,0,,,69,110
2400,note_on,,,,,64,0,3,,,,,2,,,53,110
2432,note_on,,,,,32,0,1,,,,,0,,,69,0
2432,note_on,,,,,32,0,3,,,,,2,,,53,0
2432,note_on,,,,,32,0,2,,,,,1,,,74,0
2496,note_on,,,,,64,0,2,,,,,1,,,74,110
2496,note_on,,,,,64,0,1,,,,,0,,,81,110
2496,note_on,,,,,64,0,3,,,,,2,,,65,110
2528,note_on,,,,,32,0,1,,,,,0,,,81,0
2528,note_on,,,,,32,0,2,,,,,1,,,74,0
2528,note_on,,,,,32,0,3,,,,,2,,,65,0
2592,note_on,,,,,64,0,2,,,,,1,,,77,110
2592,note_on,,,,,64,0,3,,,,,2,,,62,110
2592,note_on,,,,,64,0,1,,,,,0,,,81,110
2624,note_on,,,,,32,0,2,,,,,1,,,77,0
2624,note_on,,,,,32,0,3,,,,,2,,,62,0
2624,note_on,,,,,32,0,1,,,,,0,,,81,0
2688,note_on,,,,,64,0,2,,,,,1,,,74,110
2688,note_on,,,,,64,0,3,,,,,2,,,58,110
2688,note_on,,,,,64,0,1,,,,,0,,,81,110
2720,note_on,,,,,32,0,2,,,,,1,,,74,0
2720,note_on,,,,,32,0,3,,,,,2,,,58,0
2720,note_on,,,,,32,0,1,,,,,0,,,81,0
2784,note_on,,,,,64,0,3,,,,,2,,,55,110
2784,note_on,,,,,64,0,1,,,,,0,,,82,110
2784,note_on,,,,,64,0,2,,,,,1,,,70,110
2816,note_on,,,,,32,0,3,,,,,2,,,55,0
2816,note_on,,,,,32,0,1,,,,,0,,,82,0
2816,note_on,,,,,32,0,2,,,,,1,,,70,0
2832,note_on,,,,,16,0,1,,,,,0,,,81,110
2864,note_on,,,,,32,0,1,,,,,0,,,81,0
2880,note_on,,,,,64,0,3,,,,,2,,,64,110
2880,note_on,,,,,16,0,1,,,,,0,,,79,110
2912,note_on,,,,,32,0,3,,,,,2,,,64,0
2912,note_on,,,,,32,0,1,,,,,0,,,79,0
2928,note_on,,,,,16,0,1,,,,,0,,,81,110
2960,note_on,,,,,32,0,1,,,,,0,,,81,0
2976,note_on,,,,,160,0,2,,,,,1,,,79,110
2976,note_on,,,,,64,0,3,,,,,2,,,64,110
2976,note_on,,,,,16,0,1,,,,,0,,,82,110
3008,note_on,,,,,32,0,3,,,,,2,,,64,0
3008,note_on,,,,,32,0,1,,,,,0,,,82,0
3024,note_on,,,,,16,0,1,,,,,0,,,79,110
3056,note_on,,,,,32,0,1,,,,,0,,,79,0
3072,note_on,,,,,64,0,3,,,,,2,,,53,110
3072,note_on,,,,,16,0,1,,,,,0,,,69,110
3104,note_on,,,,,32,0,1,,,,,0,,,69,0
3104,note_on,,,,,32,0,3,,,,,2,,,53,0
3104,note_on,,,,,128,0,2,,,,,1,,,79,0
3168,note_on,,,,,64,0,2,,,,,1,,,77,110
3168,note_on,,,,,64,0,3,,,,,2,,,53,110
3168,note_on,,,,,64,0,1,,,,,0,,,81,110
3200,note_on,,,,,32,0,2,,,,,1,,,77,0
3200,note_on,,,,,32,0,1,,,,,0,,,81,0
3200,note_on,,,,,32,0,3,,,,,2,,,53,0
3264,note_on,,,,,64,0,1,,,,,0,,,77,110
3264,note_on,,,,,64,0,3,,,,,2,,,62,110
3296,note_on,,,,,32,0,1,,,,,0,,,77,0
3296,note_on,,,,,32,0,3,,,,,2,,,62,0
3360,note_on,,,,,160,0,2,,,,,1,,,70,110
3360,note_on,,,,,64,0,1,,,,,0,,,76,110
3360,note_on,,,,,64,0,3,,,,,2,,,55,110
3392,note_on,,,,,32,0,2,,,,,1,,,70,0
3392,note_on,,,,,32,0,1,,,,,0,,,76,0
3392,note_on,,,,,32,0,3,,,,,2,,,55,0
3456,note_on,,,,,64,0,2,,,,,1,,,69,110
3456,note_on,,,,,64,0,1,,,,,0,,,77,110
3456,note_on,,,,,64,0,3,,,,,2,,,57,110
3488,note_on,,,,,32,0,2,,,,,1,,,69,0
3488,note_on,,,,,32,0,3,,,,,2,,,57,0
3504,note_on,,,,,48,0,1,,,,,0,,,77,0
3552,note_on,,,,,64,0,2,,,,,1,,,74,110
3552,note_on,,,,,64,0,3,,,,,2,,,55,110
3584,note_on,,,,,32,0,2,,,,,1,,,74,0
3584,note_on,,,,,32,0,3,,,,,2,,,55,0
3648,note_on,,,,,64,0,3,,,,,2,,,57,110
3648,note_on,,,,,64,0,2,,,,,1,,,73,110
3648,note_on,,,,,144,0,1,,,,,0,,,76,110
3664,note_on,,,,,16,0,1,,,,,0,,,76,0
3664,note_on,,,,,16,0,2,,,,,1,,,73,0
3672,note_on,,,,,8,0,2,,,,,1,,,74,110
3672,note_on,,,,,8,0,1,,,,,0,,,77,110
3680,note_on,,,,,32,0,3,,,,,2,,,57,0
3688,note_on,,,,,16,0,2,,,,,1,,,74,0
3688,note_on,,,,,16,0,1,,,,,0,,,77,0
3696,note_on,,,,,8,0,1,,,,,0,,,76,110
3696,note_on,,,,,8,0,2,,,,,1,,,73,110
3712,note_on,,,,,16,0,1,,,,,0,,,76,0
3712,note_on,,,,,16,0,2,,,,,1,,,73,0
3720,note_on,,,,,8,0,1,,,,,0,,,77,110
3720,note_on,,,,,8,0,2,,,,,1,,,74,110
3736,note_on,,,,,16,0,1,,,,,0,,,77,0
3736,note_on,,,,,16,0,2,,,,,1,,,74,0
3744,note_on,,,,,64,0,3,,,,,2,,,45,110
3744,note_on,,,,,8,0,1,,,,,0,,,76,110
3744,note_on,,,,,8,0,2,,,,,1,,,73,110
3760,note_on,,,,,16,0,2,,,,,1,,,73,0
3760,note_on,,,,,16,0,1,,,,,0,,,76,0
3768,note_on,,,,,8,0,1,,,,,0,,,77,110
3776,note_on,,,,,32,0,3,,,,,2,,,45,0
3784,note_on,,,,,16,0,1,,,,,0,,,77,0
3792,note_on,,,,,32,0,2,,,,,1,,,74,110
3792,note_on,,,,,8,0,1,,,,,0,,,74,110
3824,note_on,,,,,32,0,2,,,,,1,,,74,0
3824,note_on,,,,,32,0,1,,,,,0,,,74,0
3840,note_on,,,,,64,0,3,,,,,2,,,50,110
3840,note_on,,,,,16,0,2,,,,,1,,,74,110
3840,note_on,,,,,16,0,1,,,,,0,,,74,110
3872,note_on,,,,,32,0,3,,,,,2,,,50,0
3872,note_on,,,,,32,0,1,,,,,0,,,74,0
3888,note_on,,,,,48,0,2,,,,,1,,,74,0
3936,note_on,,,,,64,0,1,,,,,0,,,77,110
3936,note_on,,,,,64,0,3,,,,,2,,,62,110
3968,note_on,,,,,32,0,1,,,,,0,,,77,0
3968,note_on,,,,,32,0,3,,,,,2,,,62,0
4032,note_on,,,,,64,0,3,,,,,2,,,57,110
4032,note_on,,,,,64,0,1,,,,,0,,,77,110
4064,note_on,,,,,32,0,1,,,,,0,,,77,0
4064,note_on,,,,,32,0,3,,,,,2,,,57,0
4128,note_on,,,,,64,0,1,,,,,0,,,77,110
4128,note_on,,,,,64,0,3,,,,,2,,,53,110
4128,note_on,,,,,240,0,2,,,,,1,,,69,110
4160,note_on,,,,,32,0,2,,,,,1,,,69,0
4160,note_on,,,,,32,0,3,,,,,2,,,53,0
4160,note_on,,,,,32,0,1,,,,,0,,,77,0
4224,note_on,,,,,64,0,2,,,,,1,,,67,110
4224,note_on,,,,,64,0,3,,,,,2,,,58,110
4224,note_on,,,,,64,0,1,,,,,0,,,77,110
4256,note_on,,,,,32,0,3,,,,,2,,,58,0
4256,note_on,,,,,32,0,1,,,,,0,,,77,0
4272,note_on,,,,,48,0,2,,,,,1,,,67,0
4320,note_on,,,,,64,0,1,,,,,0,,,79,110
4320,note_on,,,,,64,0,3,,,,,2,,,55,110
4352,note_on,,,,,32,0,3,,,,,2,,,55,0
4352,note_on,,,,,32,0,1,,,,,0,,,79,0
4368,note_on,,,,,16,0,1,,,,,0,,,77,110
4400,note_on,,,,,32,0,1,,,,,0,,,77,0
4416,note_on,,,,,16,0,1,,,,,0,,,76,110
4416,note_on,,,,,64,0,3,,,,,2,,,60,110
4448,note_on,,,,,32,0,3,,,,,2,,,60,0
4448,note_on,,,,,32,0,1,,,,,0,,,76,0
4464,note_on,,,,,16,0,1,,,,,0,,,74,110
4496,note_on,,,,,32,0,1,,,,,0,,,74,0
4512,note_on,,,,,240,0,2,,,,,1,,,79,110
4512,note_on,,,,,64,0,3,,,,,2,,,48,110
4512,note_on,,,,,16,0,1,,,,,0,,,72,110
4544,note_on,,,,,32,0,2,,,,,1,,,79,0
4544,note_on,,,,,32,0,1,,,,,0,,,72,0
4544,note_on,,,,,32,0,3,,,,,2,,,48,0
4560,note_on,,,,,16,0,1,,,,,0,,,70,110
4592,note_on,,,,,32,0,1,,,,,0,,,70,0
4608,note_on,,,,,64,0,2,,,,,1,,,79,110
4608,note_on,,,,,16,0,1,,,,,0,,,69,110
4608,note_on,,,,,64,0,3,,,,,2,,,53,110
4640,note_on,,,,,32,0,1,,,,,0,,,69,0
4640,note_on,,,,,32,0,2,,,,,1,,,79,0
4640,note_on,,,,,32,0,3,,,,,2,,,53,0
4704,note_on,,,,,64,0,2,,,,,1,,,72,110
4704,note_on,,,,,64,0,3,,,,,2,,,55,110
4704,note_on,,,,,64,0,1,,,,,0,,,81,110
4736,note_on,,,,,32,0,1,,,,,0,,,81,0
4736,note_on,,,,,32,0,2,,,,,1,,,72,0
4736,note_on,,,,,32,0,3,,,,,2,,,55,0
4800,note_on,,,,,64,0,3,,,,,2,,,57,110
4800,note_on,,,,,64,0,1,,,,,0,,,81,110
4800,note_on,,,,,64,0,2,,,,,1,,,77,110
4832,note_on,,,,,32,0,2,,,,,1,,,77,0
4832,note_on,,,,,32,0,1,,,,,0,,,81,0
4832,note_on,,,,,32,0,3,,,,,2,,,57,0
4896,note_on,,,,,64,0,3,,,,,2,,,53,110
4896,note_on,,,,,64,0,2,,,,,1,,,69,110
4896,note_on,,,,,64,0,1,,,,,0,,,81,110
4928,note_on,,,,,32,0,3,,,,,2,,,53,0
4928,note_on,,,,,32,0,2,,,,,1,,,69,0
4928,note_on,,,,,32,0,1,,,,,0,,,81,0
4992,note_on,,,,,64,0,3,,,,,2,,,55,110
4992,note_on,,,,,64,0,2,,,,,1,,,70,110
4992,note_on,,,,,64,0,1,,,,,0,,,81,110
5024,note_on,,,,,32,0,3,,,,,2,,,55,0
5024,note_on,,,,,32,0,1,,,,,0,,,81,0
5040,note_on,,,,,48,0,2,,,,,1,,,70,0
5088,note_on,,,,,64,0,1,,,,,0,,,82,110
5088,note_on,,,,,64,0,3,,,,,2,,,57,110
5120,note_on,,,,,32,0,3,,,,,2,,,57,0
5120,note_on,,,,,32,0,1,,,,,0,,,82,0
5136,note_on,,,,,16,0,1,,,,,0,,,81,110
5168,note_on,,,,,32,0,1,,,,,0,,,81,0
5184,note_on,,,,,64,0,3,,,,,2,,,58,110
5184,note_on,,,,,16,0,1,,,,,0,,,79,110
5216,note_on,,,,,32,0,1,,,,,0,,,79,0
5216,note_on,,,,,32,0,3,,,,,2,,,58,0
5232,note_on,,,,,16,0,1,,,,,0,,,77,110
5264,note_on,,,,,32,0,1,,,,,0,,,77,0
5280,note_on,,,,,64,0,3,,,,,2,,,55,110
5280,note_on,,,,,16,0,1,,,,,0,,,76,110
5280,note_on,,,,,240,0,2,,,,,1,,,70,110
5312,note_on,,,,,32,0,3,,,,,2,,,55,0
5312,note_on,,,,,32,0,1,,,,,0,,,76,0
5328,note_on,,,,,16,0,1,,,,,0,,,74,110
5360,note_on,,,,,32,0,1,,,,,0,,,74,0
5376,note_on,,,,,64,0,3,,,,,2,,,57,110
5376,note_on,,,,,16,0,1,,,,,0,,,72,110
5408,note_on,,,,,128,0,2,,,,,1,,,70,0
5408,note_on,,,,,32,0,1,,,,,0,,,72,0
5408,note_on,,,,,32,0,3,,,,,2,,,57,0
5472,note_on,,,,,64,0,1,,,,,0,,,72,110
5472,note_on,,,,,64,0,3,,,,,2,,,58,110
5472,note_on,,,,,64,0,2,,,,,1,,,69,110
5504,note_on,,,,,32,0,3,,,,,2,,,58,0
5504,note_on,,,,,32,0,1,,,,,0,,,72,0
5504,note_on,,,,,32,0,2,,,,,1,,,69,0
5520,note_on,,,,,16,0,2,,,,,1,,,67,110
5552,note_on,,,,,32,0,2,,,,,1,,,67,0
5568,note_on,,,,,64,0,3,,,,,2,,,60,110
5568,note_on,,,,,64,0,1,,,,,0,,,72,110
5568,note_on,,,,,16,0,2,,,,,1,,,69,110
5600,note_on,,,,,32,0,2,,,,,1,,,69,0
5600,note_on,,,,,32,0,3,,,,,2,,,60,0
5600,note_on,,,,,32,0,1,,,,,0,,,72,0
5616,note_on,,,,,16,0,2,,,,,1,,,67,110
5648,note_on,,,,,32,0,2,,,,,1,,,67,0
5664,note_on,,,,,16,0,2,,,,,1,,,65,110
5664,note_on,,,,,64,0,1,,,,,0,,,72,110
5664,note_on,,,,,64,0,3,,,,,2,,,57,110
5696,note_on,,,,,32,0,1,,,,,0,,,72,0
5696,note_on,,,,,32,0,3,,,,,2,,,57,0
5696,note_on,,,,,32,0,2,,,,,1,,,65,0
5712,note_on,,,,,16,0,2,,,,,1,,,64,110
5744,note_on,,,,,32,0,2,,,,,1,,,64,0
5760,note_on,,,,,16,0,2,,,,,1,,,62,110
5760,note_on,,,,,64,0,3,,,,,2,,,58,110
5760,note_on,,,,,64,0,1,,,,,0,,,72,110
5792,note_on,,,,,32,0,2,,,,,1,,,62,0
5792,note_on,,,,,32,0,1,,,,,0,,,72,0
5792,note_on,,,,,32,0,3,,,,,2,,,58,0
5856,note_on,,,,,64,0,3,,,,,2,,,60,110
5856,note_on,,,,,64,0,2,,,,,1,,,69,110
5856,note_on,,,,,64,0,1,,,,,0,,,74,110
5888,note_on,,,,,32,0,1,,,,,0,,,74,0
5888,note_on,,,,,32,0,3,,,,,2,,,60,0
5888,note_on,,,,,32,0,2,,,,,1,,,69,0
5904,note_on,,,,,16,0,1,,,,,0,,,72,110
5936,note_on,,,,,32,0,1,,,,,0,,,72,0
5952,note_on,,,,,64,0,3,,,,,2,,,62,110
5952,note_on,,,,,16,0,1,,,,,0,,,70,110
5952,note_on,,,,,64,0,2,,,,,1,,,70,110
5984,note_on,,,,,32,0,3,,,,,2,,,62,0
5984,note_on,,,,,32,0,1,,,,,0,,,70,0
6000,note_on,,,,,16,0,1,,,,,0,,,69,110
6032,note_on,,,,,32,0,1,,,,,0,,,69,0
6048,note_on,,,,,64,0,3,,,,,2,,,58,110
6048,note_on,,,,,16,0,1,,,,,0,,,67,110
6080,note_on,,,,,32,0,1,,,,,0,,,67,0
6080,note_on,,,,,32,0,3,,,,,2,,,58,0
6096,note_on,,,,,16,0,1,,,,,0,,,65,110
6128,note_on,,,,,32,0,1,,,,,0,,,65,0
6144,note_on,,,,,16,0,1,,,,,0,,,64,110
6144,note_on,,,,,64,0,3,,,,,2,,,60,110
6176,note_on,,,,,32,0,1,,,,,0,,,64,0
6176,note_on,,,,,32,0,3,,,,,2,,,60,0
6176,note_on,,,,,224,0,2,,,,,1,,,70,0
6240,note_on,,,,,64,0,1,,,,,0,,,76,110
6240,note_on,,,,,64,0,3,,,,,2,,,48,110
6240,note_on,,,,,64,0,2,,,,,1,,,70,110
6272,note_on,,,,,32,0,1,,,,,0,,,76,0
6272,note_on,,,,,32,0,2,,,,,1,,,70,0
6272,note_on,,,,,32,0,3,,,,,2,,,48,0
6336,note_on,,,,,64,0,1,,,,,0,,,77,110
6336,note_on,,,,,64,0,3,,,,,2,,,50,110
6336,note_on,,,,,64,0,2,,,,,1,,,69,110
6368,note_on,,,,,32,0,1,,,,,0,,,77,0
6368,note_on,,,,,32,0,2,,,,,1,,,69,0
6368,note_on,,,,,32,0,3,,,,,2,,,50,0
6432,note_on,,,,,64,0,1,,,,,0,,,70,110
6432,note_on,,,,,64,0,2,,,,,1,,,67,110
6432,note_on,,,,,64,0,3,,,,,2,,,46,110
6464,note_on,,,,,32,0,1,,,,,0,,,70,0
6464,note_on,,,,,32,0,2,,,,,1,,,67,0
6464,note_on,,,,,32,0,3,,,,,2,,,46,0
6528,note_on,,,,,64,0,1,,,,,0,,,69,110
6528,note_on,,,,,64,0,2,,,,,1,,,67,110
6528,note_on,,,,,64,0,3,,,,,2,,,48,110
6560,note_on,,,,,32,0,2,,,,,1,,,67,0
6560,note_on,,,,,32,0,3,,,,,2,,,48,0
6576,note_on,,,,,48,0,1,,,,,0,,,69,0
6624,note_on,,,,,64,0,2,,,,,1,,,65,110
6624,note_on,,,,,64,0,3,,,,,2,,,46,110
6656,note_on,,,,,32,0,2,,,,,1,,,65,0
6656,note_on,,,,,32,0,3,,,,,2,,,46,0
6672,note_on,,,,,96,0,1,,,,,0,,,67,110
6704,note_on,,,,,32,0,1,,,,,0,,,67,0
6720,note_on,,,,,16,0,1,,,,,0,,,67,110
6720,note_on,,,,,64,0,2,,,,,1,,,65,110
6720,note_on,,,,,64,0,3,,,,,2,,,48,110
6752,note_on,,,,,32,0,2,,,,,1,,,65,0
6752,note_on,,,,,32,0,3,,,,,2,,,48,0
6768,note_on,,,,,48,0,1,,,,,0,,,67,0
6816,note_on,,,,,64,0,2,,,,,1,,,64,110
6816,note_on,,,,,64,0,3,,,,,2,,,36,110
6848,note_on,,,,,32,0,3,,,,,2,,,36,0
6848,note_on,,,,,32,0,2,,,,,1,,,64,0
6864,note_on,,,,,96,0,1,,,,,0,,,65,110
6896,note_on,,,,,32,0,1,,,,,0,,,65,0
6912,note_on,,,,,16,0,1,,,,,0,,,65,110
6912,note_on,,,,,64,0,2,,,,,1,,,65,110
6912,note_on,,,,,64,0,3,,,,,2,,,41,110
6960,note_on,,,,,48,0,1,,,,,0,,,65,0
6960,note_on,,,,,48,0,2,,,,,1,,,65,0
6960,note_on,,,,,48,0,3,,,,,2,,,41,0
7008,note_on,,,,,7008,0,7,,,,,6,,,50,110
7008,note_on,,,,,7008,0,6,,,,,5,,,62,110
7008,note_on,,,,,7008,0,4,,,,,3,,,69,110
7008,note_on,,,,,7008,0,5,,,,,4,,,65,110
7040,note_on,,,,,32,0,6,,,,,5,,,62,0
7040,note_on,,,,,32,0,4,,,,,3,,,69,0
7040,note_on,,,,,32,0,5,,,,,4,,,65,0
7040,note_on,,,,,32,0,7,,,,,6,,,50,0
7104,note_on,,,,,144,0,2,,,,,1,,,81,110
7104,note_on,,,,,144,0,1,,,,,0,,,81,110
7104,note_on,,,,,64,0,4,,,,,3,,,74,110
7104,note_on,,,,,144,0,3,,,,,2,,,69,110
7104,note_on,,,,,64,0,5,,,,,4,,,69,110
7104,note_on,,,,,64,0,7,,,,,6,,,53,110
7104,note_on,,,,,64,0,6,,,,,5,,,57,110
7136,note_on,,,,,32,0,4,,,,,3,,,74,0
7136,note_on,,,,,32,0,7,,,,,6,,,53,0
7136,note_on,,,,,32,0,5,,,,,4,,,69,0
7136,note_on,,,,,32,0,6,,,,,5,,,57,0
7152,note_on,,,,,48,0,1,,,,,0,,,81,0
7152,note_on,,,,,48,0,2,,,,,1,,,81,0
7200,note_on,,,,,64,0,5,,,,,4,,,65,110
7200,note_on,,,,,64,0,7,,,,,6,,,50,110
7200,note_on,,,,,64,0,4,,,,,3,,,74,110
7200,note_on,,,,,64,0,6,,,,,5,,,57,110
7232,note_on,,,,,32,0,4,,,,,3,,,74,0
7232,note_on,,,,,32,0,6,,,,,5,,,57,0
7232,note_on,,,,,32,0,7,,,,,6,,,50,0
7232,note_on,,,,,32,0,5,,,,,4,,,65,0
7296,note_on,,,,,144,0,1,,,,,0,,,81,110
7296,note_on,,,,,64,0,7,,,,,6,,,57,110
7296,note_on,,,,,64,0,6,,,,,5,,,69,110
7296,note_on,,,,,64,0,5,,,,,4,,,65,110
7296,note_on,,,,,64,0,4,,,,,3,,,74,110
7296,note_on,,,,,144,0,2,,,,,1,,,81,110
7328,note_on,,,,,32,0,4,,,,,3,,,74,0
7328,note_on,,,,,32,0,7,,,,,6,,,57,0
7344,note_on,,,,,240,0,3,,,,,2,,,69,0
7344,note_on,,,,,48,0,6,,,,,5,,,69,0
7344,note_on,,,,,48,0,5,,,,,4,,,65,0
