tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
360,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,63,64
360,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,67,64
360,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,69,64
360,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,69,64
360,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,48,64
419,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,63,0
419,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,48,0
419,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,67,0
419,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,48,0
419,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,48,0
420,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,50,64
420,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,50,64
420,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,65,64
420,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
420,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,50,64
479,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,50,0
479,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,50,0
479,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,69,0
479,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,50,0
479,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,69,0
479,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,65,0
479,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,0
479,note_on,,119,0,7,,,,,,,,,,,,,,,5,,,69,0
480,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,67,64
480,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,55,64
480,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,55,64
480,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,55,64
480,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,70,78
480,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
480,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,70,64
480,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,70,64
539,note_on,,59,0,5,,,,,,,,,,,,,,,0,,,70,0
539,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,55,0
539,note_on,,59,0,7,,,,,,,,,,,,,,,5,,,70,0
539,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,55,0
539,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,70,0
539,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,0
539,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,67,0
539,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,55,0
540,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,72,64
540,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,48,64
540,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,48,64
540,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,48,64
540,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,72,78
540,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,69,64
540,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,63,64
540,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,72,64
599,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,63,0
599,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,48,0
599,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,48,0
599,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,48,0
599,note_on,,59,0,5,,,,,,,,,,,,,,,0,,,72,0
599,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,72,0
599,note_on,,59,0,7,,,,,,,,,,,,,,,5,,,72,0
599,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,69,0
600,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,57,64
600,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,50,64
600,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,69,64
600,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,50,64
600,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,50,64
600,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,69,78
600,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,69,64
600,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,66,64
659,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,50,0
659,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,50,0
659,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,50,0
659,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,57,0
660,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
660,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,38,64
660,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,38,64
660,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,38,64
719,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,38,0
719,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,0
719,note_on,,119,0,7,,,,,,,,,,,,,,,5,,,69,0
719,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,38,0
719,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,38,0
719,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,69,0
719,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,69,0
719,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,66,0
720,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,58,64
720,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,67,64
720,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,43,64
720,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,67,78
720,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,43,64
720,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
720,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,43,64
720,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,67,64
779,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,43,0
779,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,0
779,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,43,0
779,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,43,0
779,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,58,0
780,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,55,64
780,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,55,64
780,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,58,64
780,note_on,,780,0,11,,,,,,,,,,,,,,,10,,,74,48
780,note_on,,780,0,13,,,,,,,,,,,,,,,12,,,67,48
780,note_on,,780,0,12,,,,,,,,,,,,,,,11,,,70,48
780,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,55,64
839,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,55,0
839,note_on,,59,0,13,,,,,,,,,,,,,,,12,,,67,0
839,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,67,0
839,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,58,0
839,note_on,,59,0,11,,,,,,,,,,,,,,,10,,,74,0
839,note_on,,59,0,12,,,,,,,,,,,,,,,11,,,70,0
839,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,55,0
839,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,55,0
839,note_on,,119,0,7,,,,,,,,,,,,,,,5,,,67,0
840,note_on,,1,0,11,,,,,,,,,,,,,,,10,,,79,48
840,note_on,,1,0,13,,,,,,,,,,,,,,,12,,,67,48
840,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
840,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,58,64
840,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,58,64
840,note_on,,1,0,12,,,,,,,,,,,,,,,11,,,74,48
840,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,58,64
899,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,58,0
899,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,58,0
899,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,0
899,note_on,,59,0,11,,,,,,,,,,,,,,,10,,,79,0
899,note_on,,59,0,12,,,,,,,,,,,,,,,11,,,74,0
899,note_on,,59,0,13,,,,,,,,,,,,,,,12,,,67,0
899,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,58,0
900,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,55,64
900,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,55,64
900,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,58,64
900,note_on,,1,0,11,,,,,,,,,,,,,,,10,,,74,48
900,note_on,,1,0,13,,,,,,,,,,,,,,,12,,,55,48
900,note_on,,1,0,12,,,,,,,,,,,,,,,11,,,70,48
900,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,55,64
900,note_on,,61,0,7,,,,,,,,,,,,,,,5,,,74,78
900,note_on,,61,0,5,,,,,,,,,,,,,,,0,,,74,64
959,note_on,,59,0,12,,,,,,,,,,,,,,,11,,,70,0
959,note_on,,59,0,11,,,,,,,,,,,,,,,10,,,74,0
959,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,55,0
959,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,58,0
959,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,55,0
959,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,67,0
959,note_on,,59,0,13,,,,,,,,,,,,,,,12,,,55,0
959,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,55,0
959,note_on,,59,0,7,,,,,,,,,,,,,,,5,,,74,0
959,note_on,,59,0,5,,,,,,,,,,,,,,,0,,,74,0
960,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,79,78
960,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,79,64
1019,note_on,,59,0,5,,,,,,,,,,,,,,,0,,,79,0
1019,note_on,,59,0,7,,,,,,,,,,,,,,,5,,,79,0
1020,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,79,64
1020,note_on,,61,0,6,,,,,,,,,,,,,,,1,,,43,64
1020,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,58,64
1020,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
1020,note_on,,61,0,15,,,,,,,,,,,,,,,14,,,43,64
1020,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,79,78
1020,note_on,,61,0,14,,,,,,,,,,,,,,,13,,,43,64
1079,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,43,0
1079,note_on,,59,0,7,,,,,,,,,,,,,,,5,,,79,0
1079,note_on,,59,0,5,,,,,,,,,,,,,,,0,,,79,0
1079,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,43,0
1079,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,0
1079,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,43,0
1079,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,58,0
1080,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,79,78
1080,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,46,64
1080,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,46,64
1080,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,55,64
1080,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,67,64
1080,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
1080,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,46,64
1080,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,79,64
1139,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,67,0
1139,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,55,0
1139,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,46,0
1139,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,46,0
1139,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,46,0
1139,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,0
1139,note_on,,59,0,5,,,,,,,,,,,,,,,0,,,79,0
1139,note_on,,59,0,7,,,,,,,,,,,,,,,5,,,79,0
1140,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,70,64
1140,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,67,64
1140,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,43,64
1140,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
1140,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,79,78
1140,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,43,64
1140,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,43,64
1140,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,79,64
1199,note_on,,59,0,7,,,,,,,,,,,,,,,5,,,79,0
1199,note_on,,59,0,14,,,,,,,,,,,,,,,13,,,43,0
1199,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,0
1199,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,67,0
1199,note_on,,59,0,15,,,,,,,,,,,,,,,14,,,43,0
1199,note_on,,59,0,6,,,,,,,,,,,,,,,1,,,43,0
1199,note_on,,59,0,5,,,,,,,,,,,,,,,0,,,79,0
1199,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,70,0
1200,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,77,64
1200,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,50,64
1200,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,77,78
1200,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
1200,note_on,,1,0,14,,,,,,,,,,,,,,,13,,,50,64
1200,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,65,64
1200,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,69,64
1200,note_on,,1,0,15,,,,,,,,,,,,,,,14,,,50,64
1229,note_on,,29,0,7,,,,,,,,,,,,,,,5,,,77,0
1229,note_on,,29,0,5,,,,,,,,,,,,,,,0,,,77,0
1230,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,79,78
1230,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,79,64
1259,note_on,,29,0,7,,,,,,,,,,,,,,,5,,,79,0
1259,note_on,,29,0,5,,,,,,,,,,,,,,,0,,,79,0
1260,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,77,78
1260,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,77,64
1289,note_on,,29,0,5,,,,,,,,,,,,,,,0,,,77,0
1289,note_on,,29,0,7,,,,,,,,,,,,,,,5,,,77,0
1290,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,75,64
1290,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,75,78
1319,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,0
1319,note_on,,119,0,14,,,,,,,,,,,,,,,13,,,50,0
1319,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,50,0
1319,note_on,,29,0,5,,,,,,,,,,,,,,,0,,,75,0
1319,note_on,,119,0,15,,,,,,,,,,,,,,,14,,,50,0
1319,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,69,0
1319,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,65,0
1319,note_on,,29,0,7,,,,,,,,,,,,,,,5,,,75,0
1320,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,77,78
1320,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,77,64
1349,note_on,,29,0,5,,,,,,,,,,,,,,,0,,,77,0
1349,note_on,,29,0,7,,,,,,,,,,,,,,,5,,,77,0
1350,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,74,64
1350,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,74,78
1379,note_on,,29,0,5,,,,,,,,,,,,,,,0,,,74,0
1379,note_on,,29,0,7,,,,,,,,,,,,,,,5,,,74,0
1380,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,72,64
1380,note_on,,1,0,7,,,,,,,,,,,,,,,5,,,72,78
1380,note_on,,61,0,6,,,,,,,,,,,,,,,1,,,53,64
1380,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,62,64
1380,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,69,64
1380,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,57,64
1380,note_on,,61,0,14,,,,,,,,,,,,,,,13,,,53,64
1380,note_on,,0,0,15,,,,,,,,,,,,,,,14,,,74,64
1380,note_on,,61,0,15,,,,,,,,,,,,,,,14,,,53,64
1409,note_on,,29,0,7,,,,,,,,,,,,,,,5,,,72,0
