tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
0,note_on,,0,0,10,,,,,,,,,,,,,,,13,,,59,48
0,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
0,midi_port,,0,1,2,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,,,,,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,,2,11,127,,
0,control_change,,0,0,5,,,,,,,,,,,,,,,2,10,65,,
0,track_name,,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,,,,,,,
0,note_on,,0,0,5,,,,,,,,,,,,,,,2,,,59,48
0,end_of_track,,0,1,2,,,,,,,,,,,,,,,,,,,
0,program_change,,0,0,5,,,,,,,,,,,,,,70,2,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,4,,,,,,,,,,,,,,,,,,,
0,time_signature,,0,1,0,,,,,,,,,,4,4,24,8,,,,,,
0,set_tempo,,0,1,0,,,,,,,,,1090909,,,,,,,,,,
0,key_signature,,0,1,0,,,,,,,,D,,,,,,,,,,,
0,midi_port,,0,1,0,,,,,,,0,,,,,,,,,,,,
0,smpte_offset,,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,instrument_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,3,,,,,,,0,,,,,,,,,,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,,2,7,96,,
29,note_on,,29,0,5,,,,,,,,,,,,,,,2,,,59,0
29,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
29,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,59,0
29,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,59,0
29,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,59,0
29,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,59,0
30,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
30,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
30,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,58,48
30,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,58,48
30,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,58,48
30,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,58,48
59,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,61,0
59,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
59,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,58,0
59,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,58,0
59,note_on,,29,0,5,,,,,,,,,,,,,,,2,,,58,0
59,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,58,0
60,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
60,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
60,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,59,48
60,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,59,48
60,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
60,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,59,48
89,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
89,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,59,0
89,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,59,0
89,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,59,0
89,note_on,,29,0,5,,,,,,,,,,,,,,,2,,,59,0
89,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,59,0
90,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
90,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,58,48
90,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,58,48
90,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,58,48
90,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,58,48
90,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
119,note_on,,29,0,5,,,,,,,,,,,,,,,2,,,58,0
119,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,61,0
119,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,58,0
119,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
119,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,58,0
119,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,58,0
120,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,59,48
120,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
120,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,59,48
120,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
120,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,59,48
120,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
149,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,59,0
149,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,59,0
149,note_on,,29,0,5,,,,,,,,,,,,,,,2,,,59,0
149,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,59,0
149,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
149,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,59,0
150,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,58,48
150,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
150,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
150,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,58,48
150,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,58,48
150,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,58,48
179,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,58,0
179,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,58,0
179,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
179,note_on,,29,0,5,,,,,,,,,,,,,,,2,,,58,0
179,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,58,0
179,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,61,0
180,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,59,48
180,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
180,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
180,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,59,48
180,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
180,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,59,48
209,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,59,0
209,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,59,0
209,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
209,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,59,0
209,note_on,,29,0,5,,,,,,,,,,,,,,,2,,,59,0
209,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,59,0
210,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,61,48
210,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,58,48
210,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,48
210,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,58,48
210,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,58,48
210,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,58,48
239,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,58,0
239,note_on,,29,0,5,,,,,,,,,,,,,,,2,,,58,0
239,note_on,,29,0,11,,,,,,,,,,,,,,,15,,,66,0
239,note_on,,29,0,10,,,,,,,,,,,,,,,13,,,58,0
239,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,61,0
239,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,58,0
239,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,61,0
240,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,48
240,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,48
240,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,48
240,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,59,48
240,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,62,48
240,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
240,note_on,,240,0,8,,,,,,,,,,,,,,,11,,,59,48
240,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,59,48
240,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,59,48
269,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,59,0
269,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,62,0
269,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,59,0
270,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,64,48
270,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
270,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,61,48
299,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,61,0
299,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,61,0
299,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,59,0
299,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,59,0
299,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,64,0
299,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,59,0
300,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,62,48
300,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,47,48
300,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
300,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,47,48
300,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,47,48
300,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
329,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,59,0
329,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,59,0
329,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,62,0
330,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,64,48
330,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
330,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,61,48
359,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,47,0
359,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,61,0
359,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,64,0
359,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,62,0
359,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,47,0
359,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,61,0
359,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,71,0
359,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,0
359,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,47,0
360,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,62,48
360,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
360,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
389,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,59,0
389,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,59,0
389,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,62,0
390,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,64,48
390,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,61,48
390,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
419,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,64,0
419,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,61,0
419,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,61,0
420,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
420,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
420,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,62,48
449,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,59,0
449,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,59,0
449,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,62,0
450,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,64,48
450,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,61,48
450,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,48
479,note_on,,29,0,9,,,,,,,,,,,,,,,12,,,61,0
479,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,64,0
479,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,61,0
480,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,48
480,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
480,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
480,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,59,48
480,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,48
480,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,63,48
480,note_on,,121,0,11,,,,,,,,,,,,,,,15,,,57,48
480,note_on,,121,0,10,,,,,,,,,,,,,,,13,,,57,48
480,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,75,48
480,note_on,,121,0,5,,,,,,,,,,,,,,,2,,,57,48
509,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
509,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,63,0
510,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
510,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
539,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
539,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,57,0
539,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
539,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,57,0
539,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
539,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,57,0
540,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
540,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
540,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,45,48
540,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,45,48
540,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,45,48
540,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,63,48
569,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
569,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,63,0
570,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
570,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
599,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
599,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,45,0
599,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,45,0
599,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
599,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
599,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,45,0
600,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
600,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
600,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,45,48
600,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,45,48
600,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,63,48
600,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,45,48
629,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
629,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,63,0
630,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
630,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
659,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
659,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,45,0
659,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
659,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,45,0
659,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
659,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,45,0
660,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,45,48
660,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,45,48
660,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,63,48
660,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
660,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
660,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,45,48
689,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,63,0
689,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
690,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
690,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
719,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
719,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,45,0
719,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,45,0
719,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,45,0
719,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,75,0
719,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
719,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,0
719,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,0
719,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
719,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,59,0
720,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,63,48
720,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,48
720,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,59,48
720,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,48
720,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
720,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,75,48
720,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,78,48
720,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,45,48
720,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,45,48
720,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,48
720,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,45,48
749,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
749,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,63,0
750,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
750,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
779,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
779,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
780,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
780,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,63,48
809,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,63,0
809,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
810,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
810,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
839,note_on,,119,0,11,,,,,,,,,,,,,,,15,,,45,0
839,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,45,0
839,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,54,0
839,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,66,0
839,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,0
839,note_on,,119,0,5,,,,,,,,,,,,,,,2,,,45,0
839,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,75,0
839,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,78,0
839,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
839,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,59,0
839,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
840,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,63,48
840,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
869,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
869,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,63,0
870,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,48
870,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
899,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
899,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,64,0
900,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
900,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,63,48
929,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
929,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,63,0
930,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,67,48
930,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
959,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,67,0
959,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
960,note_on,,121,0,11,,,,,,,,,,,,,,,15,,,44,48
960,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,68,48
960,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,65,48
960,note_on,,121,0,9,,,,,,,,,,,,,,,12,,,59,48
960,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,71,48
960,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,59,48
960,note_on,,121,0,5,,,,,,,,,,,,,,,2,,,44,48
960,note_on,,121,0,10,,,,,,,,,,,,,,,13,,,44,48
960,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,48
960,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,65,48
989,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,65,0
990,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,66,48
1019,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,44,0
1019,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,0
1019,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,44,0
1019,note_on,,59,0,7,,,,,,,,,,,,,,,10,,,59,0
1019,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,59,0
1019,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,44,0
1019,note_on,,29,0,8,,,,,,,,,,,,,,,11,,,66,0
1020,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,65,48
1020,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,44,48
1020,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
1020,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,48
1020,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,44,48
1020,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,56,48
1020,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,44,48
1049,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,65,0
1050,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1079,note_on,,59,0,11,,,,,,,,,,,,,,,15,,,44,0
1079,note_on,,59,0,9,,,,,,,,,,,,,,,12,,,56,0
1079,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,44,0
1079,note_on,,59,0,8,,,,,,,,,,,,,,,11,,,59,0
1079,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,44,0
1079,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,0
1079,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1080,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,65,48
1080,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,48
1080,note_on,,1,0,5,,,,,,,,,,,,,,,2,,,44,48
1080,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,44,48
1080,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,56,48
1080,note_on,,1,0,11,,,,,,,,,,,,,,,15,,,44,48
1080,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,59,48
1109,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,65,0
1110,note_on,,1,0,7,,,,,,,,,,,,,,,10,,,66,48
1139,note_on,,0,0,11,,,,,,,,,,,,,,,15,,,56,0
1139,note_on,,59,0,5,,,,,,,,,,,,,,,2,,,44,0
1139,note_on,,29,0,7,,,,,,,,,,,,,,,10,,,66,0
1139,note_on,,59,0,10,,,,,,,,,,,,,,,13,,,44,0
