tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
3000,note_on,0,0,1,,,,,,,,,0,,69,85
3000,note_on,0,0,1,,,,,,,,,0,,64,85
3000,note_on,1,0,1,,,,,,,,,0,,64,0
3029,note_on,29,0,1,,,,,,,,,0,,69,0
3030,note_on,1,0,1,,,,,,,,,0,,71,85
3059,note_on,29,0,1,,,,,,,,,0,,71,0
3060,note_on,1,0,1,,,,,,,,,0,,69,85
3120,note_on,60,0,1,,,,,,,,,0,,64,0
3120,note_on,0,0,1,,,,,,,,,0,,63,85
3239,note_on,119,0,1,,,,,,,,,0,,69,0
3240,note_on,1,0,1,,,,,,,,,0,,71,85
3240,note_on,0,0,2,,,,,,,,,1,,54,85
3240,note_on,360,0,2,,,,,,,,,1,,54,0
3360,note_on,0,0,2,,,,,,,,,1,,52,85
3360,note_on,120,0,2,,,,,,,,,1,,54,0
3360,note_on,0,0,1,,,,,,,,,0,,63,0
3360,note_on,0,0,1,,,,,,,,,0,,69,85
3360,note_on,120,0,1,,,,,,,,,0,,71,0
3480,note_on,120,0,2,,,,,,,,,1,,59,85
3480,note_on,120,0,1,,,,,,,,,0,,69,0
3480,note_on,0,0,1,,,,,,,,,0,,68,85
3600,note_on,120,0,1,,,,,,,,,0,,68,0
3600,note_on,120,0,2,,,,,,,,,1,,59,0
3600,note_on,0,0,2,,,,,,,,,1,,61,85
3600,note_on,0,0,1,,,,,,,,,0,,69,85
3720,note_on,0,0,2,,,,,,,,,1,,50,85
3720,note_on,0,0,1,,,,,,,,,0,,71,85
3720,note_on,120,0,1,,,,,,,,,0,,69,0
3720,note_on,120,0,2,,,,,,,,,1,,61,0
3720,note_on,0,0,2,,,,,,,,,1,,52,0
3720,note_on,0,0,2,,,,,,,,,1,,62,85
3840,note_on,120,0,1,,,,,,,,,0,,71,0
3840,note_on,0,0,1,,,,,,,,,0,,64,85
3840,note_on,120,0,2,,,,,,,,,1,,50,0
3840,note_on,0,0,2,,,,,,,,,1,,62,0
3840,note_on,0,0,2,,,,,,,,,1,,49,85
3960,note_on,0,0,1,,,,,,,,,0,,69,85
3960,note_on,120,0,1,,,,,,,,,0,,64,0
4080,note_on,120,0,1,,,,,,,,,0,,69,0
4080,note_on,240,0,2,,,,,,,,,1,,52,85
4080,note_on,0,0,1,,,,,,,,,0,,71,85
4200,note_on,0,0,1,,,,,,,,,0,,73,85
4200,note_on,120,0,1,,,,,,,,,0,,71,0
4320,note_on,0,0,2,,,,,,,,,1,,50,85
4320,note_on,120,0,1,,,,,,,,,0,,73,0
4320,note_on,0,0,2,,,,,,,,,1,,54,85
4320,note_on,0,0,1,,,,,,,,,0,,66,85
4320,note_on,0,0,2,,,,,,,,,1,,49,0
4320,note_on,240,0,2,,,,,,,,,1,,52,0
4440,note_on,0,0,1,,,,,,,,,0,,74,85
4440,note_on,120,0,1,,,,,,,,,0,,66,0
4560,note_on,120,0,1,,,,,,,,,0,,74,0
4560,note_on,0,0,1,,,,,,,,,0,,76,85
4560,note_on,240,0,2,,,,,,,,,1,,54,0
4560,note_on,0,0,2,,,,,,,,,1,,50,0
4560,note_on,0,0,2,,,,,,,,,1,,52,85
4560,note_on,0,0,2,,,,,,,,,1,,49,85
4680,note_on,120,0,1,,,,,,,,,0,,76,0
4680,note_on,0,0,1,,,,,,,,,0,,78,85
4800,note_on,0,0,2,,,,,,,,,1,,52,0
4800,note_on,0,0,1,,,,,,,,,0,,76,85
4800,text,0,1,1,,,,,,,,,,,,
4800,note_on,120,0,1,,,,,,,,,0,,78,0
4800,note_on,240,0,2,,,,,,,,,1,,49,0
4800,note_on,0,0,2,,,,,,,,,1,,54,85
4800,note_on,0,0,2,,,,,,,,,1,,47,85
4859,note_on,59,0,1,,,,,,,,,0,,76,0
4860,note_on,1,0,1,,,,,,,,,0,,74,85
4889,note_on,29,0,1,,,,,,,,,0,,74,0
4890,note_on,1,0,1,,,,,,,,,0,,76,85
4919,note_on,29,0,1,,,,,,,,,0,,76,0
4920,note_on,1,0,1,,,,,,,,,0,,74,85
4949,note_on,29,0,1,,,,,,,,,0,,74,0
4950,note_on,1,0,1,,,,,,,,,0,,76,85
4979,note_on,29,0,1,,,,,,,,,0,,76,0
4980,note_on,1,0,1,,,,,,,,,0,,74,85
5040,note_on,240,0,2,,,,,,,,,1,,54,0
5040,note_on,0,0,2,,,,,,,,,1,,56,85
5159,note_on,179,0,1,,,,,,,,,0,,74,0
5160,note_on,1,0,1,,,,,,,,,0,,73,85
5280,note_on,0,0,2,,,,,,,,,1,,57,85
5280,note_on,0,0,2,,,,,,,,,1,,54,85
5280,note_on,0,0,2,,,,,,,,,1,,47,0
5280,note_on,240,0,2,,,,,,,,,1,,56,0
5280,note_on,0,0,1,,,,,,,,,0,,73,85
5280,note_on,120,0,1,,,,,,,,,0,,73,0
5400,note_on,120,0,1,,,,,,,,,0,,61,85
5400,note_on,120,0,2,,,,,,,,,1,,45,85
5520,note_on,0,0,2,,,,,,,,,1,,47,85
5520,note_on,0,0,1,,,,,,,,,0,,63,85
5520,note_on,120,0,1,,,,,,,,,0,,61,0
5520,note_on,120,0,2,,,,,,,,,1,,45,0
5640,note_on,120,0,2,,,,,,,,,1,,47,0
5640,note_on,120,0,1,,,,,,,,,0,,63,0
5640,note_on,0,0,2,,,,,,,,,1,,49,85
5640,note_on,0,0,1,,,,,,,,,0,,65,85
5759,text,119,1,2,,,,,,,,,,,,
5760,note_on,120,0,1,,,,,,,,,0,,65,0
5760,note_on,0,0,2,,,,,,,,,1,,57,0
5760,note_on,1,0,2,,,,,,,,,1,,49,0
5760,note_on,0,0,1,,,,,,,,,0,,66,85
5760,note_on,0,0,2,,,,,,,,,1,,54,0
5760,note_on,0,0,2,,,,,,,,,1,,50,85
5760,text,0,1,2,,,,,,,,,,,,
5789,note_on,29,0,2,,,,,,,,,1,,50,0
5790,note_on,1,0,2,,,,,,,,,1,,49,85
5792,note_on,0,0,1,,,,,,,,,0,,65,85
5792,note_on,32,0,1,,,,,,,,,0,,66,0
5819,note_on,29,0,2,,,,,,,,,1,,49,0
5820,note_on,1,0,2,,,,,,,,,1,,50,85
5824,note_on,0,0,1,,,,,,,,,0,,66,85
5824,note_on,32,0,1,,,,,,,,,0,,65,0
5849,note_on,29,0,2,,,,,,,,,1,,50,0
5850,note_on,1,0,2,,,,,,,,,1,,49,85
5879,note_on,29,0,2,,,,,,,,,1,,49,0
5880,note_on,1,0,2,,,,,,,,,1,,50,85
6000,note_on,0,0,1,,,,,,,,,0,,71,85
6000,note_on,176,0,1,,,,,,,,,0,,73,0
6119,note_on,239,0,2,,,,,,,,,1,,50,0
6120,note_on,1,0,2,,,,,,,,,1,,47,85
6120,note_on,120,0,1,,,,,,,,,0,,68,85
6240,note_on,120,0,1,,,,,,,,,0,,68,0
6240,note_on,0,0,2,,,,,,,,,1,,49,85
6240,note_on,120,0,2,,,,,,,,,1,,47,0
6240,note_on,0,0,1,,,,,,,,,0,,66,0
6240,note_on,0,0,1,,,,,,,,,0,,65,85
6360,note_on,0,0,1,,,,,,,,,0,,73,85
6360,note_on,120,0,1,,,,,,,,,0,,71,0
6480,note_on,0,0,2,,,,,,,,,1,,42,85
6480,note_on,240,0,2,,,,,,,,,1,,49,0
6480,note_on,0,0,1,,,,,,,,,0,,66,85
6480,note_on,0,0,1,,,,,,,,,0,,69,85
6480,note_on,0,0,1,,,,,,,,,0,,65,0
6480,note_on,120,0,1,,,,,,,,,0,,73,0
6600,note_on,0,0,1,,,,,,,,,0,,71,85
6600,note_on,120,0,1,,,,,,,,,0,,69,0
6720,note_on,0,0,1,,,,,,,,,0,,69,100
6720,text,0,1,1,,,,,,,,,,,,
6720,note_on,240,0,2,,,,,,,,,1,,42,0
6720,note_on,0,0,2,,,,,,,,,1,,49,85
6720,note_on,120,0,1,,,,,,,,,0,,71,0
6720,text,0,1,1,,,,,,,,,,,,
6779,note_on,59,0,1,,,,,,,,,0,,69,0
6780,note_on,1,0,1,,,,,,,,,0,,68,100
6809,note_on,29,0,1,,,,,,,,,0,,68,0
6810,note_on,1,0,1,,,,,,,,,0,,69,100
6839,note_on,29,0,1,,,,,,,,,0,,69,0
6840,note_on,1,0,1,,,,,,,,,0,,68,100
6869,note_on,29,0,1,,,,,,,,,0,,68,0
6870,note_on,1,0,1,,,,,,,,,0,,69,100
6899,note_on,29,0,1,,,,,,,,,0,,69,0
6900,note_on,1,0,1,,,,,,,,,0,,68,100
6959,note_on,59,0,1,,,,,,,,,0,,68,0
6960,note_on,1,0,1,,,,,,,,,0,,66,0
6960,note_on,0,0,2,,,,,,,,,1,,37,85
6960,note_on,240,0,2,,,,,,,,,1,,49,0
6960,note_on,0,0,1,,,,,,,,,0,,65,85
6960,note_on,0,0,1,,,,,,,,,0,,70,85
7080,note_on,120,0,1,,,,,,,,,0,,70,0
7080,note_on,0,0,1,,,,,,,,,0,,71,85
7200,note_on,0,0,2,,,,,,,,,1,,54,85
7200,note_on,0,0,2,,,,,,,,,1,,42,85
7200,note_on,240,0,2,,,,,,,,,1,,37,0
7200,note_on,120,0,1,,,,,,,,,0,,71,0
7200,note_on,0,0,1,,,,,,,,,0,,65,0
7200,note_on,0,0,1,,,,,,,,,0,,70,85
7320,note_on,120,0,1,,,,,,,,,0,,66,85
7440,note_on,120,0,1,,,,,,,,,0,,66,0
7440,note_on,0,0,1,,,,,,,,,0,,64,85
7560,note_on,360,0,2,,,,,,,,,1,,54,0
7560,note_on,0,0,2,,,,,,,,,1,,61,85
7560,note_on,120,0,1,,,,,,,,,0,,64,0
7560,note_on,0,0,1,,,,,,,,,0,,61,85
7680,note_on,0,0,2,,,,,,,,,1,,42,0
7680,note_on,0,0,2,,,,,,,,,1,,62,85
7680,note_on,0,0,1,,,,,,,,,0,,70,0
7680,note_on,120,0,1,,,,,,,,,0,,61,0
7680,note_on,0,0,1,,,,,,,,,0,,66,85
7680,note_on,120,0,2,,,,,,,,,1,,61,0
7800,note_on,120,0,1,,,,,,,,,0,,78,85
7920,note_on,0,0,1,,,,,,,,,0,,70,85
7920,note_on,0,0,1,,,,,,,,,0,,76,85
7920,note_on,0,0,1,,,,,,,,,0,,66,0
7920,note_on,120,0,1,,,,,,,,,0,,78,0
7920,note_on,0,0,2,,,,,,,,,1,,61,85
7920,note_on,240,0,2,,,,,,,,,1,,62,0
8040,note_on,120,0,1,,,,,,,,,0,,76,0
8040,note_on,0,0,1,,,,,,,,,0,,73,85
8159,text,119,1,1,,,,,,,,,,,,
8160,note_on,0,0,1,,,,,,,,,0,,71,85
8160,note_on,0,0,1,,,,,,,,,0,,74,85
8160,text,0,1,1,,,,,,,,,,,,
8160,note_on,0,0,1,,,,,,,,,0,,70,0
8160,note_on,1,0,1,,,,,,,,,0,,73,0
8160,note_on,0,0,2,,,,,,,,,1,,59,85
8160,note_on,240,0,2,,,,,,,,,1,,61,0
8189,note_on,29,0,1,,,,,,,,,0,,74,0
8190,note_on,1,0,1,,,,,,,,,0,,73,85
8219,note_on,29,0,1,,,,,,,,,0,,73,0
8220,note_on,1,0,1,,,,,,,,,0,,74,85
8399,note_on,179,0,1,,,,,,,,,0,,74,0
8400,note_on,0,0,1,,,,,,,,,0,,73,85
8400,note_on,1,0,1,,,,,,,,,0,,71,0
8400,note_on,240,0,2,,,,,,,,,1,,62,85
8520,note_on,120,0,1,,,,,,,,,0,,73,0
8520,note_on,0,0,1,,,,,,,,,0,,71,85
8639,text,119,1,1,,,,,,,,,,,,
8640,note_on,0,0,2,,,,,,,,,1,,59,0
8640,note_on,0,0,2,,,,,,,,,1,,64,85
8640,note_on,0,0,2,,,,,,,,,1,,61,85
8640,note_on,1,0,1,,,,,,,,,0,,71,0
8640,text,0,1,1,,,,,,,,,,,,
8640,note_on,0,0,1,,,,,,,,,0,,71,85
8640,note_on,240,0,2,,,,,,,,,1,,62,0
8699,note_on,59,0,1,,,,,,,,,0,,71,0
8700,note_on,1,0,1,,,,,,,,,0,,69,85
8729,note_on,29,0,1,,,,,,,,,0,,69,0
8730,note_on,1,0,1,,,,,,,,,0,,71,85
8759,note_on,29,0,1,,,,,,,,,0,,71,0
8760,note_on,1,0,1,,,,,,,,,0,,69,85
8789,note_on,29,0,1,,,,,,,,,0,,69,0
8790,note_on,1,0,1,,,,,,,,,0,,71,85
8819,note_on,29,0,1,,,,,,,,,0,,71,0
8820,note_on,1,0,1,,,,,,,,,0,,69,85
8880,note_on,0,0,2,,,,,,,,,1,,63,85
8880,note_on,0,0,2,,,,,,,,,1,,64,0
8880,note_on,240,0,2,,,,,,,,,1,,61,0
8880,note_on,0,0,2,,,,,,,,,1,,66,85
8940,note_on,120,0,1,,,,,,,,,0,,68,85
8999,note_on,59,0,1,,,,,,,,,0,,69,0
9000,note_on,0,0,1,,,,,,,,,0,,69,85
9000,note_on,1,0,1,,,,,,,,,0,,68,0
9060,note_on,0,0,1,,,,,,,,,0,,71,85
9060,note_on,60,0,1,,,,,,,,,0,,69,0
9120,note_on,0,0,2,,,,,,,,,1,,63,0
9120,note_on,240,0,2,,,,,,,,,1,,66,0
9120,note_on,60,0,1,,,,,,,,,0,,71,0
9120,note_on,0,0,1,,,,,,,,,0,,68,85
9120,note_on,0,0,2,,,,,,,,,1,,64,85
9240,note_on,120,0,2,,,,,,,,,1,,59,85
9360,note_on,120,0,2,,,,,,,,,1,,59,0
9360,note_on,0,0,2,,,,,,,,,1,,52,85
9480,note_on,0,0,1,,,,,,,,,0,,69,85
9480,note_on,360,0,1,,,,,,,,,0,,68,0
9480,note_on,120,0,2,,,,,,,,,1,,52,0
9480,note_on,0,0,2,,,,,,,,,1,,54,85
9600,note_on,0,0,2,,,,,,,,,1,,64,0
9600,note_on,120,0,2,,,,,,,,,1,,54,0
9600,note_on,120,0,1,,,,,,,,,0,,69,0
9600,note_on,0,0,1,,,,,,,,,0,,71,85
9600,note_on,0,0,2,,,,,,,,,1,,56,85
9720,note_on,0,0,1,,,,,,,,,0,,71,85
9720,note_on,120,0,1,,,,,,,,,0,,71,0
9840,note_on,0,0,1,,,,,,,,,0,,73,85
9840,note_on,240,0,2,,,,,,,,,1,,64,85
9840,note_on,120,0,1,,,,,,,,,0,,71,0
9960,note_on,120,0,1,,,,,,,,,0,,73,0
9960,note_on,0,0,1,,,,,,,,,0,,74,85
10080,note_on,0,0,2,,,,,,,,,1,,57,85
10080,note_on,0,0,1,,,,,,,,,0,,73,85
10080,note_on,120,0,1,,,,,,,,,0,,74,0
10080,note_on,240,0,2,,,,,,,,,1,,64,0
10080,note_on,0,0,2,,,,,,,,,1,,56,0
10200,note_on,120,0,1,,,,,,,,,0,,64,85
10320,note_on,0,0,1,,,,,,,,,0,,66,85
10320,note_on,240,0,2,,,,,,,,,1,,57,0
10320,note_on,0,0,2,,,,,,,,,1,,56,85
10320,note_on,120,0,1,,,,,,,,,0,,64,0
10440,note_on,0,0,1,,,,,,,,,0,,68,85
10440,note_on,120,0,1,,,,,,,,,0,,66,0
10560,note_on,240,0,2,,,,,,,,,1,,56,0
10560,note_on,0,0,2,,,,,,,,,1,,54,85
10560,note_on,0,0,1,,,,,,,,,0,,69,85
10560,note_on,120,0,1,,,,,,,,,0,,68,0
10680,note_on,0,0,1,,,,,,,,,0,,73,85
10680,note_on,120,0,1,,,,,,,,,0,,73,0
10800,note_on,240,0,2,,,,,,,,,1,,54,0
10800,note_on,0,0,1,,,,,,,,,0,,69,0
10800,note_on,0,0,2,,,,,,,,,1,,52,85
10800,note_on,0,0,1,,,,,,,,,0,,75,85
10800,note_on,120,0,1,,,,,,,,,0,,73,0
10800,note_on,0,0,1,,,,,,,,,0,,68,85
10920,note_on,120,0,1,,,,,,,,,0,,75,0
10920,note_on,0,0,1,,,,,,,,,0,,76,85
11039,text,119,1,1,,,,,,,,,,,,
11040,note_on,1,0,1,,,,,,,,,0,,76,0
11040,note_on,0,0,1,,,,,,,,,0,,68,0
11040,note_on,0,0,1,,,,,,,,,0,,66,85
11040,note_on,0,0,1,,,,,,,,,0,,76,85
11040,note_on,0,0,2,,,,,,,,,1,,47,85
11040,note_on,240,0,2,,,,,,,,,1,,52,0
11040,text,0,1,1,,,,,,,,,,,,
11099,note_on,59,0,1,,,,,,,,,0,,76,0
11100,note_on,1,0,1,,,,,,,,,0,,75,85
11129,note_on,29,0,1,,,,,,,,,0,,75,0
11130,note_on,1,0,1,,,,,,,,,0,,76,85
11159,note_on,29,0,1,,,,,,,,,0,,76,0
11160,note_on,120,0,2,,,,,,,,,1,,59,85
11160,note_on,1,0,1,,,,,,,,,0,,75,85
11189,note_on,29,0,1,,,,,,,,,0,,75,0
11190,note_on,1,0,1,,,,,,,,,0,,76,85
11219,note_on,29,0,1,,,,,,,,,0,,76,0
11220,note_on,1,0,1,,,,,,,,,0,,75,85
11280,note_on,0,0,2,,,,,,,,,1,,57,85
11280,note_on,120,0,2,,,,,,,,,1,,59,0
11400,note_on,120,0,2,,,,,,,,,1,,57,0
11400,note_on,0,0,2,,,,,,,,,1,,54,85
11519,note_on,299,0,1,,,,,,,,,0,,75,0
11520,note_on,1,0,1,,,,,,,,,0,,66,0
11520,note_on,0,0,2,,,,,,,,,1,,55,85
11520,note_on,0,0,2,,,,,,,,,1,,47,0
11520,note_on,120,0,2,,,,,,,,,1,,54,0
11640,note_on,120,0,2,,,,,,,,,1,,64,85
11640,note_on,120,0,1,,,,,,,,,0,,83,85
11760,note_on,0,0,1,,,,,,,,,0,,81,85
11760,note_on,120,0,1,,,,,,,,,0,,83,0
11760,note_on,0,0,2,,,,,,,,,1,,54,85
11760,note_on,120,0,2,,,,,,,,,1,,55,0
11880,note_on,120,0,1,,,,,,,,,0,,81,0
11880,note_on,0,0,2,,,,,,,,,1,,63,85
11880,note_on,120,0,2,,,,,,,,,1,,64,0
11880,note_on,0,0,1,,,,,,,,,0,,78,85
12000,note_on,0,0,2,,,,,,,,,1,,52,85
12000,note_on,0,0,2,,,,,,,,,1,,54,0
12000,note_on,120,0,2,,,,,,,,,1,,63,0
12000,note_on,0,0,1,,,,,,,,,0,,79,85
12000,note_on,120,0,1,,,,,,,,,0,,78,0
12120,note_on,120,0,2,,,,,,,,,1,,52,0
12120,note_on,120,0,1,,,,,,,,,0,,64,85
12240,note_on,0,0,1,,,,,,,,,0,,78,85
12240,note_on,0,0,1,,,,,,,,,0,,62,85
12240,note_on,0,0,1,,,,,,,,,0,,79,0
12240,note_on,120,0,1,,,,,,,,,0,,64,0
12360,note_on,120,0,1,,,,,,,,,0,,62,0
12360,note_on,0,0,1,,,,,,,,,0,,71,85
12480,note_on,360,0,2,,,,,,,,,1,,60,85
12480,note_on,120,0,1,,,,,,,,,0,,78,0
12480,note_on,0,0,1,,,,,,,,,0,,76,85
12600,note_on,120,0,1,,,,,,,,,0,,71,0
12600,note_on,0,0,1,,,,,,,,,0,,71,85
12720,note_on,0,0,1,,,,,,,,,0,,69,85
12720,note_on,120,0,1,,,,,,,,,0,,71,0
12840,note_on,120,0,1,,,,,,,,,0,,76,0
12840,note_on,0,0,1,,,,,,,,,0,,78,85
12840,note_on,0,0,2,,,,,,,,,1,,60,85
12840,note_on,360,0,2,,,,,,,,,1,,60,0
12960,note_on,0,0,2,,,,,,,,,1,,59,85
12960,note_on,120,0,2,,,,,,,,,1,,60,0
12960,note_on,120,0,1,,,,,,,,,0,,78,0
12960,note_on,0,0,1,,,,,,,,,0,,69,0
12960,note_on,0,0,1,,,,,,,,,0,,76,85
12988,note_on,28,0,1,,,,,,,,,0,,69,85
13080,note_on,92,0,1,,,,,,,,,0,,76,0
13080,note_on,0,0,1,,,,,,,,,0,,75,85
13176,note_on,96,0,1,,,,,,,,,0,,75,0
13200,note_on,24,0,1,,,,,,,,,0,,69,0
13200,note_on,0,0,1,,,,,,,,,0,,73,85
13200,note_on,0,0,1,,,,,,,,,0,,69,85
13320,note_on,120,0,1,,,,,,,,,0,,73,0
13320,note_on,0,0,1,,,,,,,,,0,,71,85
13440,note_on,0,0,1,,,,,,,,,0,,76,85
13440,note_on,120,0,1,,,,,,,,,0,,71,0
13560,note_on,0,0,1,,,,,,,,,0,,68,85
