tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,time_signature,0,1,0,,,4,4,24,8,,,,,,,
0,key_signature,0,1,0,,D,,,,,,,,,,,
0,set_tempo,0,1,0,416666,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,48,0,,,,
768,time_signature,0,1,0,,,3,4,24,8,,,,,,,
768,set_tempo,768,1,0,1000000,,,,,,,,,,,,
768,note_on,768,0,6,,,,,,,,,5,,,62,60
768,note_on,0,0,6,,,,,,,,,5,,,66,60
768,note_on,768,0,5,,,,,,,,,6,,,71,60
768,note_on,768,0,7,,,,,,,,,7,,,47,60
862,note_on,94,0,7,,,,,,,,,7,,,47,0
862,note_on,0,0,6,,,,,,,,,5,,,66,0
862,note_on,94,0,6,,,,,,,,,5,,,62,0
864,note_on,2,0,6,,,,,,,,,5,,,62,60
864,note_on,0,0,6,,,,,,,,,5,,,66,60
864,note_on,2,0,7,,,,,,,,,7,,,47,60
928,note_on,160,0,5,,,,,,,,,6,,,71,0
958,note_on,94,0,6,,,,,,,,,5,,,62,0
958,note_on,94,0,7,,,,,,,,,7,,,47,0
958,note_on,0,0,6,,,,,,,,,5,,,66,0
960,note_on,32,0,5,,,,,,,,,6,,,66,60
960,note_on,2,0,7,,,,,,,,,7,,,47,60
960,note_on,2,0,6,,,,,,,,,5,,,62,60
1054,note_on,94,0,7,,,,,,,,,7,,,47,0
1054,note_on,94,0,6,,,,,,,,,5,,,62,0
1056,note_on,2,0,6,,,,,,,,,5,,,62,60
1056,note_on,2,0,7,,,,,,,,,7,,,47,60
1120,note_on,160,0,5,,,,,,,,,6,,,66,0
1150,note_on,94,0,6,,,,,,,,,5,,,62,0
1150,note_on,94,0,7,,,,,,,,,7,,,47,0
1152,note_on,2,0,6,,,,,,,,,5,,,59,60
1152,note_on,2,0,7,,,,,,,,,7,,,47,60
1152,note_on,32,0,5,,,,,,,,,6,,,62,60
1246,note_on,94,0,7,,,,,,,,,7,,,47,0
1246,note_on,94,0,6,,,,,,,,,5,,,59,0
1248,note_on,2,0,7,,,,,,,,,7,,,47,60
1248,note_on,2,0,6,,,,,,,,,5,,,59,60
1312,note_on,160,0,5,,,,,,,,,6,,,62,0
1342,note_on,94,0,6,,,,,,,,,5,,,59,0
1342,note_on,94,0,7,,,,,,,,,7,,,47,0
1344,note_on,2,0,6,,,,,,,,,5,,,71,60
1344,note_on,0,0,5,,,,,,,,,6,,,62,60
1344,note_on,2,0,7,,,,,,,,,7,,,47,60
1344,note_on,0,0,7,,,,,,,,,7,,,54,60
1344,note_on,32,0,5,,,,,,,,,6,,,59,60
1438,note_on,94,0,7,,,,,,,,,7,,,47,0
1438,note_on,0,0,7,,,,,,,,,7,,,54,0
1440,note_on,2,0,7,,,,,,,,,7,,,47,60
1440,note_on,0,0,7,,,,,,,,,7,,,54,60
1504,note_on,160,0,5,,,,,,,,,6,,,59,0
1504,note_on,160,0,6,,,,,,,,,5,,,71,0
1504,note_on,0,0,5,,,,,,,,,6,,,62,0
1534,note_on,94,0,7,,,,,,,,,7,,,47,0
1534,note_on,0,0,7,,,,,,,,,7,,,54,0
1536,note_on,32,0,6,,,,,,,,,5,,,66,60
1536,note_on,2,0,7,,,,,,,,,7,,,47,60
1536,note_on,0,0,7,,,,,,,,,7,,,62,60
1630,note_on,94,0,7,,,,,,,,,7,,,47,0
1630,note_on,0,0,7,,,,,,,,,7,,,62,0
1632,note_on,2,0,7,,,,,,,,,7,,,47,60
1632,note_on,0,0,7,,,,,,,,,7,,,62,60
1696,note_on,160,0,6,,,,,,,,,5,,,66,0
1726,note_on,94,0,7,,,,,,,,,7,,,47,0
1726,note_on,0,0,7,,,,,,,,,7,,,62,0
1728,note_on,2,0,7,,,,,,,,,7,,,47,60
1728,note_on,0,0,7,,,,,,,,,7,,,59,60
1728,note_on,32,0,6,,,,,,,,,5,,,62,60
1822,note_on,94,0,7,,,,,,,,,7,,,47,0
1822,note_on,0,0,7,,,,,,,,,7,,,59,0
1824,note_on,2,0,7,,,,,,,,,7,,,47,60
1824,note_on,0,0,7,,,,,,,,,7,,,59,60
1888,note_on,160,0,6,,,,,,,,,5,,,62,0
1918,note_on,94,0,7,,,,,,,,,7,,,47,0
1918,note_on,0,0,7,,,,,,,,,7,,,59,0
1920,note_on,32,0,6,,,,,,,,,5,,,59,60
1920,note_on,0,0,6,,,,,,,,,5,,,62,60
1920,note_on,416,0,5,,,,,,,,,6,,,71,60
1920,note_on,0,0,7,,,,,,,,,7,,,54,60
1920,note_on,2,0,7,,,,,,,,,7,,,47,60
2014,note_on,94,0,5,,,,,,,,,6,,,71,0
2014,note_on,0,0,7,,,,,,,,,7,,,54,0
2014,note_on,94,0,7,,,,,,,,,7,,,47,0
2016,note_on,2,0,7,,,,,,,,,7,,,47,60
2016,note_on,2,0,5,,,,,,,,,6,,,66,60
2016,note_on,0,0,7,,,,,,,,,7,,,54,60
2080,note_on,160,0,6,,,,,,,,,5,,,59,0
2080,note_on,0,0,6,,,,,,,,,5,,,62,0
2110,note_on,94,0,7,,,,,,,,,7,,,47,0
2110,note_on,0,0,7,,,,,,,,,7,,,54,0
2110,note_on,94,0,5,,,,,,,,,6,,,66,0
2112,note_on,2,0,5,,,,,,,,,6,,,71,60
2112,note_on,2,0,7,,,,,,,,,7,,,59,60
2112,note_on,0,0,7,,,,,,,,,7,,,62,60
2206,note_on,94,0,5,,,,,,,,,6,,,71,0
2206,note_on,0,0,7,,,,,,,,,7,,,62,0
2206,note_on,94,0,7,,,,,,,,,7,,,59,0
2208,note_on,2,0,5,,,,,,,,,6,,,74,60
2208,note_on,0,0,7,,,,,,,,,7,,,62,60
2208,note_on,2,0,7,,,,,,,,,7,,,59,60
2302,note_on,0,0,7,,,,,,,,,7,,,62,0
2302,note_on,94,0,7,,,,,,,,,7,,,59,0
2302,note_on,94,0,5,,,,,,,,,6,,,74,0
2304,note_on,2,0,7,,,,,,,,,7,,,59,60
2304,note_on,2,0,5,,,,,,,,,6,,,78,60
2304,note_on,0,0,7,,,,,,,,,7,,,62,60
2398,note_on,94,0,7,,,,,,,,,7,,,59,0
2398,note_on,0,0,7,,,,,,,,,7,,,62,0
2398,note_on,94,0,5,,,,,,,,,6,,,78,0
2400,note_on,0,0,7,,,,,,,,,7,,,62,60
2400,note_on,2,0,5,,,,,,,,,6,,,71,60
2400,note_on,2,0,7,,,,,,,,,7,,,59,60
2494,note_on,94,0,7,,,,,,,,,7,,,59,0
2494,note_on,0,0,7,,,,,,,,,7,,,62,0
2494,note_on,94,0,5,,,,,,,,,6,,,71,0
2496,note_on,2,0,5,,,,,,,,,6,,,73,60
2496,note_on,2,0,7,,,,,,,,,7,,,54,60
2496,note_on,0,0,7,,,,,,,,,7,,,61,60
2496,note_on,416,0,6,,,,,,,,,5,,,70,60
2590,note_on,94,0,6,,,,,,,,,5,,,70,0
2590,note_on,94,0,7,,,,,,,,,7,,,54,0
2590,note_on,0,0,7,,,,,,,,,7,,,61,0
2592,note_on,2,0,6,,,,,,,,,5,,,66,60
2592,note_on,2,0,7,,,,,,,,,7,,,54,60
2592,note_on,0,0,7,,,,,,,,,7,,,61,60
2656,note_on,160,0,5,,,,,,,,,6,,,73,0
2686,note_on,0,0,7,,,,,,,,,7,,,61,0
2686,note_on,94,0,6,,,,,,,,,5,,,66,0
2686,note_on,94,0,7,,,,,,,,,7,,,54,0
2688,note_on,0,0,7,,,,,,,,,7,,,61,60
2688,note_on,2,0,6,,,,,,,,,5,,,70,60
2688,note_on,2,0,7,,,,,,,,,7,,,54,60
2782,note_on,94,0,7,,,,,,,,,7,,,54,0
2782,note_on,0,0,7,,,,,,,,,7,,,61,0
2782,note_on,94,0,6,,,,,,,,,5,,,70,0
2784,note_on,2,0,6,,,,,,,,,5,,,73,60
2784,note_on,2,0,7,,,,,,,,,7,,,54,60
2784,note_on,0,0,7,,,,,,,,,7,,,61,60
2878,note_on,94,0,6,,,,,,,,,5,,,73,0
2878,note_on,94,0,7,,,,,,,,,7,,,54,0
2878,note_on,0,0,7,,,,,,,,,7,,,61,0
2880,note_on,2,0,7,,,,,,,,,7,,,54,60
2880,note_on,224,0,5,,,,,,,,,6,,,69,60
2880,note_on,2,0,6,,,,,,,,,5,,,78,60
2974,note_on,94,0,7,,,,,,,,,7,,,54,0
2974,note_on,94,0,5,,,,,,,,,6,,,69,0
2974,note_on,94,0,6,,,,,,,,,5,,,78,0
2976,note_on,2,0,6,,,,,,,,,5,,,73,60
2976,note_on,2,0,5,,,,,,,,,6,,,69,60
2976,note_on,2,0,7,,,,,,,,,7,,,54,60
3070,note_on,94,0,6,,,,,,,,,5,,,73,0
3070,note_on,94,0,5,,,,,,,,,6,,,69,0
3070,note_on,94,0,7,,,,,,,,,7,,,54,0
3072,note_on,0,0,6,,,,,,,,,5,,,74,75
3072,note_on,2,0,7,,,,,,,,,7,,,47,75
3072,note_on,2,0,6,,,,,,,,,5,,,66,75
3120,note_on,50,0,5,,,,,,,,,6,,,71,75
3166,note_on,94,0,7,,,,,,,,,7,,,47,0
3166,note_on,94,0,6,,,,,,,,,5,,,66,0
3166,note_on,46,0,5,,,,,,,,,6,,,71,0
3166,note_on,0,0,6,,,,,,,,,5,,,74,0
3168,note_on,2,0,5,,,,,,,,,6,,,71,75
3168,note_on,2,0,6,,,,,,,,,5,,,66,75
3168,note_on,2,0,7,,,,,,,,,7,,,47,75
3214,note_on,46,0,5,,,,,,,,,6,,,71,0
3216,note_on,2,0,5,,,,,,,,,6,,,71,75
3262,note_on,94,0,6,,,,,,,,,5,,,66,0
3262,note_on,94,0,7,,,,,,,,,7,,,47,0
3262,note_on,46,0,5,,,,,,,,,6,,,71,0
3264,note_on,2,0,7,,,,,,,,,7,,,47,75
3264,note_on,2,0,6,,,,,,,,,5,,,66,75
3264,note_on,2,0,5,,,,,,,,,6,,,74,75
3312,note_on,0,0,5,,,,,,,,,6,,,71,75
3312,note_on,48,0,5,,,,,,,,,6,,,74,0
3358,note_on,94,0,7,,,,,,,,,7,,,47,0
3358,note_on,46,0,5,,,,,,,,,6,,,71,0
3358,note_on,94,0,6,,,,,,,,,5,,,66,0
3360,note_on,2,0,6,,,,,,,,,5,,,66,75
3360,note_on,2,0,5,,,,,,,,,6,,,71,75
3360,note_on,2,0,7,,,,,,,,,7,,,47,75
3406,note_on,46,0,5,,,,,,,,,6,,,71,0
3408,note_on,2,0,5,,,,,,,,,6,,,71,75
3454,note_on,94,0,7,,,,,,,,,7,,,47,0
3454,note_on,94,0,6,,,,,,,,,5,,,66,0
3454,note_on,46,0,5,,,,,,,,,6,,,71,0
3456,note_on,2,0,6,,,,,,,,,5,,,62,75
3456,note_on,2,0,7,,,,,,,,,7,,,47,75
3456,note_on,2,0,5,,,,,,,,,6,,,66,75
3504,note_on,48,0,5,,,,,,,,,6,,,66,0
3504,note_on,0,0,5,,,,,,,,,6,,,71,75
3550,note_on,46,0,5,,,,,,,,,6,,,71,0
3550,note_on,94,0,6,,,,,,,,,5,,,62,0
3550,note_on,94,0,7,,,,,,,,,7,,,47,0
3552,note_on,2,0,5,,,,,,,,,6,,,71,75
3552,note_on,2,0,6,,,,,,,,,5,,,62,75
3552,note_on,2,0,7,,,,,,,,,7,,,47,75
3598,note_on,46,0,5,,,,,,,,,6,,,71,0
3600,note_on,2,0,5,,,,,,,,,6,,,71,75
3646,note_on,46,0,5,,,,,,,,,6,,,71,0
3646,note_on,94,0,6,,,,,,,,,5,,,62,0
3646,note_on,94,0,7,,,,,,,,,7,,,47,0
3648,note_on,2,0,7,,,,,,,,,7,,,52,75
3648,note_on,0,0,7,,,,,,,,,7,,,59,75
3648,note_on,2,0,6,,,,,,,,,5,,,67,75
3696,note_on,50,0,5,,,,,,,,,6,,,76,75
3742,note_on,94,0,7,,,,,,,,,7,,,52,0
3742,note_on,46,0,5,,,,,,,,,6,,,76,0
3742,note_on,0,0,7,,,,,,,,,7,,,59,0
3744,note_on,2,0,7,,,,,,,,,7,,,52,75
3744,note_on,0,0,7,,,,,,,,,7,,,59,75
3744,note_on,2,0,5,,,,,,,,,6,,,76,75
3790,note_on,46,0,5,,,,,,,,,6,,,76,0
3792,note_on,2,0,5,,,,,,,,,6,,,76,75
3808,note_on,160,0,6,,,,,,,,,5,,,67,0
3838,note_on,46,0,5,,,,,,,,,6,,,76,0
3838,note_on,0,0,7,,,,,,,,,7,,,59,0
3838,note_on,94,0,7,,,,,,,,,7,,,52,0
3840,note_on,2,0,7,,,,,,,,,7,,,52,75
3840,note_on,2,0,5,,,,,,,,,6,,,79,75
3840,note_on,0,0,7,,,,,,,,,7,,,59,75
3888,note_on,48,0,5,,,,,,,,,6,,,79,0
3888,note_on,0,0,5,,,,,,,,,6,,,76,75
3934,note_on,0,0,7,,,,,,,,,7,,,59,0
3934,note_on,46,0,5,,,,,,,,,6,,,76,0
3934,note_on,94,0,7,,,,,,,,,7,,,52,0
3936,note_on,0,0,7,,,,,,,,,7,,,59,75
3936,note_on,2,0,7,,,,,,,,,7,,,52,75
3936,note_on,2,0,5,,,,,,,,,6,,,76,75
3982,note_on,46,0,5,,,,,,,,,6,,,76,0
3984,note_on,2,0,5,,,,,,,,,6,,,76,75
4030,note_on,46,0,5,,,,,,,,,6,,,76,0
4030,note_on,94,0,7,,,,,,,,,7,,,52,0
4030,note_on,0,0,7,,,,,,,,,7,,,59,0
4032,note_on,2,0,5,,,,,,,,,6,,,71,75
4032,note_on,224,0,6,,,,,,,,,5,,,67,75
4032,note_on,2,0,7,,,,,,,,,7,,,52,75
4080,note_on,48,0,5,,,,,,,,,6,,,71,0
4080,note_on,0,0,5,,,,,,,,,6,,,76,75
4126,note_on,46,0,5,,,,,,,,,6,,,76,0
4126,note_on,94,0,6,,,,,,,,,5,,,67,0
4126,note_on,94,0,7,,,,,,,,,7,,,52,0
4128,note_on,2,0,6,,,,,,,,,5,,,67,75
4128,note_on,2,0,7,,,,,,,,,7,,,52,75
4128,note_on,2,0,5,,,,,,,,,6,,,76,75
4174,note_on,46,0,5,,,,,,,,,6,,,76,0
4176,note_on,2,0,5,,,,,,,,,6,,,76,75
4222,note_on,94,0,6,,,,,,,,,5,,,67,0
4222,note_on,46,0,5,,,,,,,,,6,,,76,0
4222,note_on,94,0,7,,,,,,,,,7,,,52,0
4224,note_on,0,0,7,,,,,,,,,7,,,58,75
4224,note_on,2,0,7,,,,,,,,,7,,,54,75
4224,note_on,2,0,6,,,,,,,,,5,,,73,75
4270,note_on,46,0,6,,,,,,,,,5,,,73,0
4272,note_on,2,0,6,,,,,,,,,5,,,73,75
4272,note_on,50,0,5,,,,,,,,,6,,,78,75
4318,note_on,94,0,7,,,,,,,,,7,,,54,0
4318,note_on,46,0,5,,,,,,,,,6,,,78,0
4318,note_on,46,0,6,,,,,,,,,5,,,73,0
4318,note_on,0,0,7,,,,,,,,,7,,,58,0
4320,note_on,2,0,5,,,,,,,,,6,,,78,75
4320,note_on,2,0,6,,,,,,,,,5,,,73,75
4320,note_on,0,0,7,,,,,,,,,7,,,58,75
4320,note_on,2,0,7,,,,,,,,,7,,,54,75
4366,note_on,46,0,6,,,,,,,,,5,,,73,0
4366,note_on,46,0,5,,,,,,,,,6,,,78,0
4368,note_on,2,0,6,,,,,,,,,5,,,73,75
4368,note_on,2,0,5,,,,,,,,,6,,,78,75
4414,note_on,94,0,7,,,,,,,,,7,,,54,0
4414,note_on,0,0,7,,,,,,,,,7,,,58,0
4414,note_on,46,0,6,,,,,,,,,5,,,73,0
4414,note_on,46,0,5,,,,,,,,,6,,,78,0
4416,note_on,0,0,7,,,,,,,,,7,,,61,75
4416,note_on,2,0,6,,,,,,,,,5,,,78,75
4416,note_on,2,0,5,,,,,,,,,6,,,82,75
4416,note_on,2,0,7,,,,,,,,,7,,,54,75
4462,note_on,46,0,5,,,,,,,,,6,,,82,0
4462,note_on,46,0,6,,,,,,,,,5,,,78,0
4464,note_on,2,0,5,,,,,,,,,6,,,78,75
4464,note_on,2,0,6,,,,,,,,,5,,,73,75
4510,note_on,46,0,5,,,,,,,,,6,,,78,0
4510,note_on,46,0,6,,,,,,,,,5,,,73,0
4510,note_on,0,0,7,,,,,,,,,7,,,61,0
4510,note_on,94,0,7,,,,,,,,,7,,,54,0
4512,note_on,2,0,6,,,,,,,,,5,,,73,75
4512,note_on,0,0,7,,,,,,,,,7,,,58,75
4512,note_on,2,0,7,,,,,,,,,7,,,54,75
4512,note_on,2,0,5,,,,,,,,,6,,,78,75
4558,note_on,46,0,6,,,,,,,,,5,,,73,0
4558,note_on,46,0,5,,,,,,,,,6,,,78,0
4560,note_on,2,0,6,,,,,,,,,5,,,73,75
4560,note_on,2,0,5,,,,,,,,,6,,,78,75
4606,note_on,94,0,7,,,,,,,,,7,,,54,0
4606,note_on,46,0,6,,,,,,,,,5,,,73,0
4606,note_on,46,0,5,,,,,,,,,6,,,78,0
4606,note_on,0,0,7,,,,,,,,,7,,,58,0
4608,note_on,2,0,7,,,,,,,,,7,,,52,75
4608,note_on,0,0,7,,,,,,,,,7,,,61,75
4608,note_on,2,0,6,,,,,,,,,5,,,78,75
4608,note_on,2,0,5,,,,,,,,,6,,,82,75
4654,note_on,46,0,6,,,,,,,,,5,,,78,0
4654,note_on,46,0,5,,,,,,,,,6,,,82,0
4656,note_on,2,0,5,,,,,,,,,6,,,78,75
4656,note_on,2,0,6,,,,,,,,,5,,,73,75
4702,note_on,94,0,7,,,,,,,,,7,,,52,0
4702,note_on,0,0,7,,,,,,,,,7,,,61,0
4702,note_on,46,0,5,,,,,,,,,6,,,78,0
4702,note_on,46,0,6,,,,,,,,,5,,,73,0
4704,note_on,2,0,6,,,,,,,,,5,,,73,75
4704,note_on,2,0,7,,,,,,,,,7,,,52,75
4704,note_on,0,0,7,,,,,,,,,7,,,61,75
4704,note_on,2,0,5,,,,,,,,,6,,,78,75
4750,note_on,46,0,6,,,,,,,,,5,,,73,0
4750,note_on,46,0,5,,,,,,,,,6,,,78,0
4752,note_on,2,0,6,,,,,,,,,5,,,73,75
4752,note_on,2,0,5,,,,,,,,,6,,,78,75
4798,note_on,46,0,5,,,,,,,,,6,,,78,0
4798,note_on,46,0,6,,,,,,,,,5,,,73,0
4798,note_on,94,0,7,,,,,,,,,7,,,52,0
4798,note_on,0,0,7,,,,,,,,,7,,,61,0
4800,note_on,2,0,6,,,,,,,,,5,,,78,60
4800,note_on,2,0,5,,,,,,,,,6,,,83,60
4800,note_on,2,0,7,,,,,,,,,7,,,50,60
4800,note_on,0,0,7,,,,,,,,,7,,,62,60
4800,note_on,0,0,7,,,,,,,,,7,,,59,60
4894,note_on,94,0,6,,,,,,,,,5,,,78,0
4894,note_on,94,0,5,,,,,,,,,6,,,83,0
4894,note_on,94,0,7,,,,,,,,,7,,,50,0
4896,note_on,2,0,7,,,,,,,,,7,,,50,60
4896,note_on,2,0,6,,,,,,,,,5,,,74,60
4896,note_on,2,0,5,,,,,,,,,6,,,78,60
4960,note_on,64,0,7,,,,,,,,,7,,,59,0
4960,note_on,0,0,7,,,,,,,,,7,,,62,0
4990,note_on,94,0,5,,,,,,,,,6,,,78,0
4990,note_on,30,0,7,,,,,,,,,7,,,50,0
4990,note_on,94,0,6,,,,,,,,,5,,,74,0
4992,note_on,0,0,5,,,,,,,,,6,,,83,60
4992,note_on,2,0,5,,,,,,,,,6,,,79,60
4992,note_on,2,0,7,,,,,,,,,7,,,52,60
4992,note_on,2,0,6,,,,,,,,,5,,,73,60
5086,note_on,94,0,6,,,,,,,,,5,,,73,0
5086,note_on,0,0,5,,,,,,,,,6,,,83,0
5086,note_on,94,0,7,,,,,,,,,7,,,52,0
5086,note_on,94,0,5,,,,,,,,,6,,,79,0
5088,note_on,2,0,6,,,,,,,,,5,,,67,60
5088,note_on,2,0,5,,,,,,,,,6,,,71,60
5088,note_on,0,0,5,,,,,,,,,6,,,74,60
5088,note_on,2,0,7,,,,,,,,,7,,,52,60
5182,note_on,0,0,5,,,,,,,,,6,,,74,0
5182,note_on,94,0,5,,,,,,,,,6,,,71,0
5182,note_on,94,0,7,,,,,,,,,7,,,52,0
5182,note_on,94,0,6,,,,,,,,,5,,,67,0
5184,note_on,2,0,5,,,,,,,,,6,,,73,60
5184,note_on,2,0,6,,,,,,,,,5,,,70,60
5184,note_on,2,0,7,,,,,,,,,7,,,54,60
5184,note_on,0,0,7,,,,,,,,,7,,,61,60
5278,note_on,94,0,5,,,,,,,,,6,,,73,0
5278,note_on,94,0,7,,,,,,,,,7,,,54,0
5278,note_on,0,0,7,,,,,,,,,7,,,61,0
5278,note_on,94,0,6,,,,,,,,,5,,,70,0
5280,note_on,2,0,6,,,,,,,,,5,,,70,60
5280,note_on,2,0,7,,,,,,,,,7,,,54,60
5280,note_on,2,0,5,,,,,,,,,6,,,82,60
5374,note_on,94,0,7,,,,,,,,,7,,,54,0
5374,note_on,94,0,6,,,,,,,,,5,,,70,0
5374,note_on,94,0,5,,,,,,,,,6,,,82,0
5376,note_on,0,0,7,,,,,,,,,7,,,54,60
5376,note_on,2,0,7,,,,,,,,,7,,,47,60
5376,note_on,2,0,6,,,,,,,,,5,,,74,60
5376,note_on,2,0,5,,,,,,,,,6,,,83,60
5470,note_on,94,0,7,,,,,,,,,7,,,47,0
5472,note_on,2,0,7,,,,,,,,,7,,,47,60
5536,note_on,160,0,5,,,,,,,,,6,,,83,0
5536,note_on,64,0,7,,,,,,,,,7,,,54,0
5536,note_on,160,0,6,,,,,,,,,5,,,74,0
5566,note_on,30,0,7,,,,,,,,,7,,,47,0
5568,note_on,32,0,5,,,,,,,,,6,,,78,60
5568,note_on,2,0,7,,,,,,,,,7,,,47,60
5568,note_on,0,0,7,,,,,,,,,7,,,50,60
5568,note_on,0,0,7,,,,,,,,,7,,,54,60
5568,note_on,0,0,7,,,,,,,,,7,,,59,60
5568,note_on,5568,0,4,,,,,,,,,3,,,54,75
5662,note_on,94,0,7,,,,,,,,,7,,,47,0
5664,note_on,2,0,7,,,,,,,,,7,,,47,60
5728,note_on,160,0,5,,,,,,,,,6,,,78,0
5728,note_on,160,0,4,,,,,,,,,3,,,54,0
5758,note_on,94,0,7,,,,,,,,,7,,,47,0
5760,note_on,2,0,7,,,,,,,,,7,,,47,60
5760,note_on,32,0,4,,,,,,,,,3,,,54,75
5760,note_on,32,0,5,,,,,,,,,6,,,74,60
5854,note_on,94,0,7,,,,,,,,,7,,,47,0
5856,note_on,2,0,7,,,,,,,,,7,,,47,60
5904,note_on,48,0,7,,,,,,,,,7,,,50,0
5904,note_on,0,0,7,,,,,,,,,7,,,54,0
5904,note_on,0,0,7,,,,,,,,,7,,,59,0
5920,note_on,160,0,4,,,,,,,,,3,,,54,0
5920,note_on,160,0,5,,,,,,,,,6,,,74,0
5950,note_on,46,0,7,,,,,,,,,7,,,47,0
5952,note_on,32,0,4,,,,,,,,,3,,,55,75
5952,note_on,416,0,6,,,,,,,,,5,,,83,60
5952,note_on,0,0,7,,,,,,,,,7,,,59,60
5952,note_on,0,0,7,,,,,,,,,7,,,55,60
5952,note_on,32,0,5,,,,,,,,,6,,,71,60
5952,note_on,2,0,7,,,,,,,,,7,,,52,60
6046,note_on,94,0,7,,,,,,,,,7,,,52,0
6048,note_on,2,0,7,,,,,,,,,7,,,52,60
6112,note_on,160,0,5,,,,,,,,,6,,,71,0
6112,note_on,160,0,6,,,,,,,,,5,,,83,0
6142,note_on,94,0,7,,,,,,,,,7,,,52,0
6144,note_on,32,0,6,,,,,,,,,5,,,79,60
6144,note_on,6144,0,3,,,,,,,,,2,,,59,75
6144,note_on,2,0,7,,,,,,,,,7,,,52,60
6238,note_on,94,0,7,,,,,,,,,7,,,52,0
