tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,program_change,0,0,1,,,,,,,40,0,,,,
445,note_on,445,0,1,,,,,,,,0,,,72,0
445,note_on,445,0,5,,,,,,,,4,,,48,0
445,note_on,445,0,4,,,,,,,,3,,,67,0
445,note_on,445,0,3,,,,,,,,2,,,76,0
445,note_on,445,0,2,,,,,,,,1,,,72,0
445,note_on,445,0,6,,,,,,,,5,,,36,0
600,note_on,155,0,3,,,,,,,,2,,,76,85
600,note_on,155,0,2,,,,,,,,1,,,72,85
600,note_on,155,0,1,,,,,,,,0,,,72,85
715,note_on,115,0,1,,,,,,,,0,,,72,0
715,note_on,115,0,2,,,,,,,,1,,,72,0
715,note_on,115,0,3,,,,,,,,2,,,76,0
720,note_on,5,0,3,,,,,,,,2,,,74,85
720,note_on,275,0,6,,,,,,,,5,,,36,85
720,note_on,275,0,4,,,,,,,,3,,,67,85
720,note_on,5,0,1,,,,,,,,0,,,71,85
720,note_on,5,0,2,,,,,,,,1,,,71,85
720,note_on,275,0,5,,,,,,,,4,,,48,85
835,note_on,115,0,3,,,,,,,,2,,,74,0
835,note_on,115,0,1,,,,,,,,0,,,71,0
835,note_on,115,0,2,,,,,,,,1,,,71,0
840,note_on,5,0,1,,,,,,,,0,,,72,85
840,note_on,5,0,2,,,,,,,,1,,,72,85
840,note_on,5,0,3,,,,,,,,2,,,76,85
945,note_on,225,0,5,,,,,,,,4,,,48,0
945,note_on,225,0,4,,,,,,,,3,,,67,0
945,note_on,225,0,6,,,,,,,,5,,,36,0
955,note_on,115,0,2,,,,,,,,1,,,72,0
955,note_on,115,0,1,,,,,,,,0,,,72,0
955,note_on,115,0,3,,,,,,,,2,,,76,0
960,note_on,5,0,3,,,,,,,,2,,,76,85
960,note_on,5,0,1,,,,,,,,0,,,79,85
960,note_on,15,0,6,,,,,,,,5,,,36,85
960,note_on,15,0,5,,,,,,,,4,,,48,85
960,note_on,15,0,4,,,,,,,,3,,,60,85
960,note_on,5,0,2,,,,,,,,1,,,79,85
1185,note_on,225,0,6,,,,,,,,5,,,36,0
1185,note_on,225,0,2,,,,,,,,1,,,79,0
1185,note_on,225,0,4,,,,,,,,3,,,60,0
1185,note_on,225,0,1,,,,,,,,0,,,79,0
1185,note_on,225,0,3,,,,,,,,2,,,76,0
1185,note_on,225,0,5,,,,,,,,4,,,48,0
1200,note_on,15,0,3,,,,,,,,2,,,76,85
1200,note_on,15,0,6,,,,,,,,5,,,38,85
1200,note_on,15,0,2,,,,,,,,1,,,79,85
1200,note_on,15,0,4,,,,,,,,3,,,62,85
1200,note_on,15,0,5,,,,,,,,4,,,50,85
1200,note_on,15,0,1,,,,,,,,0,,,79,85
1425,note_on,225,0,6,,,,,,,,5,,,38,0
1425,note_on,225,0,3,,,,,,,,2,,,76,0
1425,note_on,225,0,1,,,,,,,,0,,,79,0
1425,note_on,225,0,2,,,,,,,,1,,,79,0
1425,note_on,225,0,5,,,,,,,,4,,,50,0
1425,note_on,225,0,4,,,,,,,,3,,,62,0
1440,note_on,15,0,1,,,,,,,,0,,,79,85
1440,note_on,15,0,6,,,,,,,,5,,,40,85
1440,note_on,15,0,3,,,,,,,,2,,,76,85
1440,note_on,15,0,5,,,,,,,,4,,,52,85
1440,note_on,15,0,2,,,,,,,,1,,,79,85
1440,note_on,15,0,4,,,,,,,,3,,,64,85
1665,note_on,225,0,5,,,,,,,,4,,,52,0
1665,note_on,225,0,6,,,,,,,,5,,,40,0
1665,note_on,225,0,3,,,,,,,,2,,,76,0
1665,note_on,225,0,4,,,,,,,,3,,,64,0
1665,note_on,225,0,2,,,,,,,,1,,,79,0
1665,note_on,225,0,1,,,,,,,,0,,,79,0
1680,note_on,15,0,3,,,,,,,,2,,,76,85
1680,note_on,15,0,6,,,,,,,,5,,,38,85
1680,note_on,15,0,2,,,,,,,,1,,,79,85
1680,note_on,15,0,1,,,,,,,,0,,,79,85
1680,note_on,15,0,4,,,,,,,,3,,,62,85
1680,note_on,15,0,5,,,,,,,,4,,,50,85
1905,note_on,225,0,4,,,,,,,,3,,,62,0
1905,note_on,225,0,1,,,,,,,,0,,,79,0
1905,note_on,225,0,6,,,,,,,,5,,,38,0
1905,note_on,225,0,3,,,,,,,,2,,,76,0
1905,note_on,225,0,5,,,,,,,,4,,,50,0
1905,note_on,225,0,2,,,,,,,,1,,,79,0
1920,note_on,15,0,3,,,,,,,,2,,,77,101
1920,note_on,15,0,2,,,,,,,,1,,,81,101
1920,note_on,15,0,6,,,,,,,,5,,,36,101
1920,note_on,15,0,5,,,,,,,,4,,,48,101
1920,note_on,15,0,4,,,,,,,,3,,,60,101
1920,note_on,15,0,1,,,,,,,,0,,,81,101
2160,note_on,240,0,2,,,,,,,,1,,,81,0
2160,note_on,0,0,6,,,,,,,,5,,,38,85
2160,note_on,0,0,2,,,,,,,,1,,,79,85
2160,note_on,0,0,5,,,,,,,,4,,,50,85
2160,note_on,240,0,5,,,,,,,,4,,,48,0
2160,note_on,240,0,6,,,,,,,,5,,,36,0
2160,note_on,0,0,4,,,,,,,,3,,,62,85
2160,note_on,240,0,4,,,,,,,,3,,,60,0
2160,note_on,0,0,3,,,,,,,,2,,,76,85
2160,note_on,240,0,1,,,,,,,,0,,,81,0
2160,note_on,0,0,1,,,,,,,,0,,,79,85
2160,note_on,240,0,3,,,,,,,,2,,,77,0
2385,note_on,225,0,5,,,,,,,,4,,,50,0
2385,note_on,225,0,6,,,,,,,,5,,,38,0
2385,note_on,225,0,4,,,,,,,,3,,,62,0
2400,note_on,15,0,5,,,,,,,,4,,,52,85
2400,note_on,15,0,6,,,,,,,,5,,,40,85
2400,note_on,15,0,4,,,,,,,,3,,,64,85
2605,note_on,445,0,3,,,,,,,,2,,,76,0
2605,note_on,445,0,2,,,,,,,,1,,,79,0
2605,note_on,445,0,1,,,,,,,,0,,,79,0
2625,note_on,225,0,5,,,,,,,,4,,,52,0
2625,note_on,225,0,4,,,,,,,,3,,,64,0
2625,note_on,225,0,6,,,,,,,,5,,,40,0
2640,note_on,35,0,3,,,,,,,,2,,,76,85
2640,note_on,35,0,2,,,,,,,,1,,,72,85
2640,note_on,15,0,6,,,,,,,,5,,,38,85
2640,note_on,15,0,4,,,,,,,,3,,,62,85
2640,note_on,35,0,1,,,,,,,,0,,,72,85
2640,note_on,15,0,5,,,,,,,,4,,,50,85
2865,note_on,225,0,5,,,,,,,,4,,,50,0
2865,note_on,225,0,1,,,,,,,,0,,,72,0
2865,note_on,225,0,2,,,,,,,,1,,,72,0
2865,note_on,225,0,6,,,,,,,,5,,,38,0
2865,note_on,225,0,4,,,,,,,,3,,,62,0
2865,note_on,225,0,3,,,,,,,,2,,,76,0
2880,note_on,15,0,4,,,,,,,,3,,,60,101
2880,note_on,15,0,6,,,,,,,,5,,,36,101
2880,note_on,15,0,1,,,,,,,,0,,,81,101
2880,note_on,15,0,2,,,,,,,,1,,,81,101
2880,note_on,15,0,3,,,,,,,,2,,,77,101
2880,note_on,15,0,5,,,,,,,,4,,,48,101
3120,note_on,240,0,4,,,,,,,,3,,,60,0
3120,note_on,240,0,3,,,,,,,,2,,,77,0
3120,note_on,0,0,5,,,,,,,,4,,,50,85
3120,note_on,0,0,3,,,,,,,,2,,,76,85
3120,note_on,240,0,1,,,,,,,,0,,,81,0
3120,note_on,0,0,1,,,,,,,,0,,,79,85
3120,note_on,240,0,5,,,,,,,,4,,,48,0
3120,note_on,240,0,2,,,,,,,,1,,,81,0
3120,note_on,0,0,4,,,,,,,,3,,,62,85
3120,note_on,240,0,6,,,,,,,,5,,,36,0
3120,note_on,0,0,6,,,,,,,,5,,,38,85
3120,note_on,0,0,2,,,,,,,,1,,,79,85
3345,note_on,225,0,4,,,,,,,,3,,,62,0
3345,note_on,225,0,5,,,,,,,,4,,,50,0
3345,note_on,225,0,6,,,,,,,,5,,,38,0
3360,note_on,15,0,4,,,,,,,,3,,,64,85
3360,note_on,15,0,5,,,,,,,,4,,,52,85
3360,note_on,15,0,6,,,,,,,,5,,,40,85
3565,note_on,445,0,2,,,,,,,,1,,,79,0
3565,note_on,445,0,1,,,,,,,,0,,,79,0
3565,note_on,445,0,3,,,,,,,,2,,,76,0
3585,note_on,225,0,5,,,,,,,,4,,,52,0
3585,note_on,225,0,6,,,,,,,,5,,,40,0
3585,note_on,225,0,4,,,,,,,,3,,,64,0
3600,note_on,15,0,6,,,,,,,,5,,,36,85
3600,note_on,35,0,2,,,,,,,,1,,,72,85
3600,note_on,35,0,3,,,,,,,,2,,,76,85
3600,note_on,15,0,5,,,,,,,,4,,,48,85
3600,note_on,15,0,4,,,,,,,,3,,,60,85
3600,note_on,35,0,1,,,,,,,,0,,,72,85
3825,note_on,225,0,6,,,,,,,,5,,,36,0
3825,note_on,225,0,5,,,,,,,,4,,,48,0
3825,note_on,225,0,3,,,,,,,,2,,,76,0
3825,note_on,225,0,1,,,,,,,,0,,,72,0
3825,note_on,225,0,4,,,,,,,,3,,,60,0
3825,note_on,225,0,2,,,,,,,,1,,,72,0
3840,note_on,15,0,5,,,,,,,,4,,,53,85
3840,note_on,15,0,4,,,,,,,,3,,,65,85
3840,note_on,15,0,3,,,,,,,,2,,,77,85
3840,note_on,15,0,1,,,,,,,,0,,,81,85
3840,note_on,15,0,6,,,,,,,,5,,,41,85
3840,note_on,15,0,2,,,,,,,,1,,,81,85
3955,note_on,115,0,2,,,,,,,,1,,,81,0
3955,note_on,115,0,3,,,,,,,,2,,,77,0
3955,note_on,115,0,1,,,,,,,,0,,,81,0
3960,note_on,5,0,2,,,,,,,,1,,,83,85
3960,note_on,5,0,1,,,,,,,,0,,,83,85
3960,note_on,5,0,3,,,,,,,,2,,,79,85
4075,note_on,115,0,2,,,,,,,,1,,,83,0
4075,note_on,115,0,1,,,,,,,,0,,,83,0
4075,note_on,115,0,3,,,,,,,,2,,,79,0
4080,note_on,5,0,2,,,,,,,,1,,,79,85
4080,note_on,5,0,1,,,,,,,,0,,,79,85
4080,note_on,5,0,3,,,,,,,,2,,,76,85
4195,note_on,115,0,1,,,,,,,,0,,,79,0
4195,note_on,115,0,2,,,,,,,,1,,,79,0
4195,note_on,115,0,3,,,,,,,,2,,,76,0
4200,note_on,5,0,2,,,,,,,,1,,,81,85
4200,note_on,5,0,1,,,,,,,,0,,,81,85
4200,note_on,5,0,3,,,,,,,,2,,,77,85
4315,note_on,115,0,3,,,,,,,,2,,,77,0
4315,note_on,115,0,1,,,,,,,,0,,,81,0
4315,note_on,115,0,2,,,,,,,,1,,,81,0
4320,note_on,5,0,2,,,,,,,,1,,,77,85
4320,note_on,5,0,3,,,,,,,,2,,,74,85
4320,note_on,5,0,1,,,,,,,,0,,,77,85
4435,note_on,115,0,3,,,,,,,,2,,,74,0
4435,note_on,115,0,2,,,,,,,,1,,,77,0
4435,note_on,115,0,1,,,,,,,,0,,,77,0
4440,note_on,5,0,2,,,,,,,,1,,,79,85
4440,note_on,5,0,1,,,,,,,,0,,,79,85
4440,note_on,5,0,3,,,,,,,,2,,,76,85
4505,note_on,665,0,6,,,,,,,,5,,,41,0
4505,note_on,665,0,4,,,,,,,,3,,,65,0
4505,note_on,665,0,5,,,,,,,,4,,,53,0
4555,note_on,115,0,3,,,,,,,,2,,,76,0
4555,note_on,115,0,2,,,,,,,,1,,,79,0
4555,note_on,115,0,1,,,,,,,,0,,,79,0
4560,note_on,55,0,5,,,,,,,,4,,,54,85
4560,note_on,5,0,3,,,,,,,,2,,,72,85
4560,note_on,5,0,1,,,,,,,,0,,,76,85
4560,note_on,55,0,6,,,,,,,,5,,,42,85
4560,note_on,55,0,4,,,,,,,,3,,,66,85
4560,note_on,5,0,2,,,,,,,,1,,,76,85
4675,note_on,115,0,3,,,,,,,,2,,,72,0
4675,note_on,115,0,1,,,,,,,,0,,,76,0
4675,note_on,115,0,2,,,,,,,,1,,,76,0
4680,note_on,5,0,3,,,,,,,,2,,,74,85
4680,note_on,5,0,2,,,,,,,,1,,,77,85
4680,note_on,5,0,1,,,,,,,,0,,,77,85
4785,note_on,225,0,6,,,,,,,,5,,,42,0
4785,note_on,225,0,4,,,,,,,,3,,,66,0
4785,note_on,225,0,5,,,,,,,,4,,,54,0
4795,note_on,115,0,1,,,,,,,,0,,,77,0
4795,note_on,115,0,2,,,,,,,,1,,,77,0
4795,note_on,115,0,3,,,,,,,,2,,,74,0
4800,note_on,15,0,5,,,,,,,,4,,,55,101
4800,note_on,5,0,1,,,,,,,,0,,,74,101
4800,note_on,5,0,2,,,,,,,,1,,,74,101
4800,note_on,15,0,6,,,,,,,,5,,,43,101
4800,note_on,15,0,4,,,,,,,,3,,,67,101
4800,note_on,5,0,3,,,,,,,,2,,,71,101
5040,note_on,240,0,1,,,,,,,,0,,,74,0
5040,note_on,0,0,1,,,,,,,,0,,,67,85
5040,note_on,0,0,6,,,,,,,,5,,,45,85
5040,note_on,240,0,6,,,,,,,,5,,,43,0
5040,note_on,0,0,3,,,,,,,,2,,,71,85
5040,note_on,240,0,5,,,,,,,,4,,,55,0
5040,note_on,0,0,2,,,,,,,,1,,,67,85
5040,note_on,240,0,2,,,,,,,,1,,,74,0
5040,note_on,0,0,4,,,,,,,,3,,,69,85
5040,note_on,240,0,4,,,,,,,,3,,,67,0
5040,note_on,240,0,3,,,,,,,,2,,,71,0
5040,note_on,0,0,5,,,,,,,,4,,,57,85
5265,note_on,225,0,6,,,,,,,,5,,,45,0
5265,note_on,225,0,4,,,,,,,,3,,,69,0
5265,note_on,225,0,5,,,,,,,,4,,,57,0
5280,note_on,15,0,6,,,,,,,,5,,,47,85
5280,note_on,15,0,4,,,,,,,,3,,,71,85
5280,note_on,15,0,5,,,,,,,,4,,,59,85
5485,note_on,445,0,3,,,,,,,,2,,,71,0
5485,note_on,445,0,1,,,,,,,,0,,,67,0
5485,note_on,445,0,2,,,,,,,,1,,,67,0
5505,note_on,225,0,5,,,,,,,,4,,,59,0
5505,note_on,225,0,4,,,,,,,,3,,,71,0
5505,note_on,225,0,6,,,,,,,,5,,,47,0
5520,note_on,35,0,1,,,,,,,,0,,,74,85
5520,note_on,35,0,2,,,,,,,,1,,,74,85
5520,note_on,15,0,5,,,,,,,,4,,,57,85
5520,note_on,35,0,3,,,,,,,,2,,,71,85
5520,note_on,15,0,4,,,,,,,,3,,,69,85
5520,note_on,15,0,6,,,,,,,,5,,,45,85
5745,note_on,225,0,2,,,,,,,,1,,,74,0
5745,note_on,225,0,5,,,,,,,,4,,,57,0
5745,note_on,225,0,6,,,,,,,,5,,,45,0
5745,note_on,225,0,3,,,,,,,,2,,,71,0
5745,note_on,225,0,1,,,,,,,,0,,,74,0
5745,note_on,225,0,4,,,,,,,,3,,,69,0
5760,note_on,15,0,1,,,,,,,,0,,,76,101
5760,note_on,15,0,3,,,,,,,,2,,,72,101
5760,note_on,15,0,2,,,,,,,,1,,,76,101
5760,note_on,15,0,5,,,,,,,,4,,,55,101
5760,note_on,15,0,6,,,,,,,,5,,,43,101
5760,note_on,15,0,4,,,,,,,,3,,,67,101
6000,note_on,240,0,3,,,,,,,,2,,,72,0
6000,note_on,0,0,5,,,,,,,,4,,,57,85
6000,note_on,240,0,5,,,,,,,,4,,,55,0
6000,note_on,0,0,4,,,,,,,,3,,,69,85
6000,note_on,0,0,3,,,,,,,,2,,,71,85
6000,note_on,240,0,2,,,,,,,,1,,,76,0
6000,note_on,0,0,2,,,,,,,,1,,,74,85
6000,note_on,240,0,1,,,,,,,,0,,,76,0
6000,note_on,240,0,4,,,,,,,,3,,,67,0
6000,note_on,0,0,1,,,,,,,,0,,,74,85
6000,note_on,240,0,6,,,,,,,,5,,,43,0
6000,note_on,0,0,6,,,,,,,,5,,,45,85
6225,note_on,225,0,6,,,,,,,,5,,,45,0
6225,note_on,225,0,4,,,,,,,,3,,,69,0
6225,note_on,225,0,5,,,,,,,,4,,,57,0
6240,note_on,15,0,4,,,,,,,,3,,,71,85
6240,note_on,15,0,6,,,,,,,,5,,,47,85
6240,note_on,15,0,5,,,,,,,,4,,,59,85
6445,note_on,445,0,2,,,,,,,,1,,,74,0
6445,note_on,445,0,1,,,,,,,,0,,,74,0
6445,note_on,445,0,3,,,,,,,,2,,,71,0
6465,note_on,225,0,6,,,,,,,,5,,,47,0
6465,note_on,225,0,5,,,,,,,,4,,,59,0
6465,note_on,225,0,4,,,,,,,,3,,,71,0
6480,note_on,35,0,1,,,,,,,,0,,,67,85
6480,note_on,15,0,4,,,,,,,,3,,,69,85
6480,note_on,35,0,2,,,,,,,,1,,,67,85
6480,note_on,15,0,6,,,,,,,,5,,,45,85
6480,note_on,15,0,5,,,,,,,,4,,,57,85
6480,note_on,35,0,3,,,,,,,,2,,,71,85
6705,note_on,225,0,4,,,,,,,,3,,,69,0
6705,note_on,225,0,3,,,,,,,,2,,,71,0
6705,note_on,225,0,5,,,,,,,,4,,,57,0
6705,note_on,225,0,2,,,,,,,,1,,,67,0
6705,note_on,225,0,6,,,,,,,,5,,,45,0
6705,note_on,225,0,1,,,,,,,,0,,,67,0
6720,note_on,15,0,1,,,,,,,,0,,,76,101
6720,note_on,15,0,4,,,,,,,,3,,,67,101
6720,note_on,15,0,2,,,,,,,,1,,,76,101
6720,note_on,15,0,3,,,,,,,,2,,,72,101
6720,note_on,15,0,6,,,,,,,,5,,,43,101
6720,note_on,15,0,5,,,,,,,,4,,,55,101
6960,note_on,0,0,4,,,,,,,,3,,,69,85
6960,note_on,240,0,1,,,,,,,,0,,,76,0
6960,note_on,0,0,6,,,,,,,,5,,,45,85
6960,note_on,0,0,1,,,,,,,,0,,,74,85
6960,note_on,0,0,2,,,,,,,,1,,,74,85
6960,note_on,240,0,2,,,,,,,,1,,,76,0
6960,note_on,240,0,6,,,,,,,,5,,,43,0
6960,note_on,240,0,5,,,,,,,,4,,,55,0
6960,note_on,240,0,4,,,,,,,,3,,,67,0
6960,note_on,240,0,3,,,,,,,,2,,,72,0
6960,note_on,0,0,3,,,,,,,,2,,,71,85
6960,note_on,0,0,5,,,,,,,,4,,,57,85
7185,note_on,225,0,5,,,,,,,,4,,,57,0
7185,note_on,225,0,6,,,,,,,,5,,,45,0
7185,note_on,225,0,4,,,,,,,,3,,,69,0
7200,note_on,15,0,5,,,,,,,,4,,,59,85
7200,note_on,15,0,6,,,,,,,,5,,,47,85
7200,note_on,15,0,4,,,,,,,,3,,,71,85
7405,note_on,445,0,3,,,,,,,,2,,,71,0
7405,note_on,445,0,2,,,,,,,,1,,,74,0
7405,note_on,445,0,1,,,,,,,,0,,,74,0
7425,note_on,225,0,6,,,,,,,,5,,,47,0
7425,note_on,225,0,5,,,,,,,,4,,,59,0
7425,note_on,225,0,4,,,,,,,,3,,,71,0
7440,note_on,15,0,4,,,,,,,,3,,,69,85
7440,note_on,35,0,1,,,,,,,,0,,,67,85
7440,note_on,15,0,6,,,,,,,,5,,,45,85
7440,note_on,35,0,2,,,,,,,,1,,,67,85
7440,note_on,15,0,5,,,,,,,,4,,,57,85
7440,note_on,35,0,3,,,,,,,,2,,,71,85
7665,note_on,225,0,1,,,,,,,,0,,,67,0
7665,note_on,225,0,2,,,,,,,,1,,,67,0
7665,note_on,225,0,3,,,,,,,,2,,,71,0
7665,note_on,225,0,5,,,,,,,,4,,,57,0
7665,note_on,225,0,6,,,,,,,,5,,,45,0
7665,note_on,225,0,4,,,,,,,,3,,,69,0
7680,note_on,15,0,5,,,,,,,,4,,,55,85
7680,note_on,15,0,6,,,,,,,,5,,,43,85
7680,note_on,15,0,1,,,,,,,,0,,,67,85
7680,note_on,15,0,3,,,,,,,,2,,,71,85
7680,note_on,15,0,2,,,,,,,,1,,,67,85
7680,note_on,15,0,4,,,,,,,,3,,,67,85
7795,note_on,115,0,1,,,,,,,,0,,,67,0
7795,note_on,115,0,3,,,,,,,,2,,,71,0
7795,note_on,115,0,2,,,,,,,,1,,,67,0
7800,note_on,5,0,3,,,,,,,,2,,,72,85
7800,note_on,5,0,1,,,,,,,,0,,,69,85
7800,note_on,5,0,2,,,,,,,,1,,,69,85
7905,note_on,225,0,6,,,,,,,,5,,,43,0
7905,note_on,225,0,4,,,,,,,,3,,,67,0
7905,note_on,225,0,5,,,,,,,,4,,,55,0
7915,note_on,115,0,2,,,,,,,,1,,,69,0
7915,note_on,115,0,3,,,,,,,,2,,,72,0
7915,note_on,115,0,1,,,,,,,,0,,,69,0
7920,note_on,15,0,4,,,,,,,,3,,,62,85
7920,note_on,5,0,3,,,,,,,,2,,,74,85
7920,note_on,15,0,5,,,,,,,,4,,,50,85
7920,note_on,5,0,1,,,,,,,,0,,,71,85
7920,note_on,15,0,6,,,,,,,,5,,,38,85
7920,note_on,5,0,2,,,,,,,,1,,,71,85
8035,note_on,115,0,3,,,,,,,,2,,,74,0
8035,note_on,115,0,2,,,,,,,,1,,,71,0
8035,note_on,115,0,1,,,,,,,,0,,,71,0
8040,note_on,5,0,3,,,,,,,,2,,,76,85
8040,note_on,5,0,2,,,,,,,,1,,,72,85
8040,note_on,5,0,1,,,,,,,,0,,,72,85
8145,note_on,225,0,5,,,,,,,,4,,,50,0
8145,note_on,225,0,6,,,,,,,,5,,,38,0
8145,note_on,225,0,4,,,,,,,,3,,,62,0
8155,note_on,115,0,3,,,,,,,,2,,,76,0
8155,note_on,115,0,2,,,,,,,,1,,,72,0
8155,note_on,115,0,1,,,,,,,,0,,,72,0
8160,note_on,5,0,2,,,,,,,,1,,,74,85
8160,note_on,5,0,3,,,,,,,,2,,,77,85
8160,note_on,15,0,4,,,,,,,,3,,,59,85
8160,note_on,15,0,6,,,,,,,,5,,,35,85
8160,note_on,5,0,1,,,,,,,,0,,,74,85
8160,note_on,15,0,5,,,,,,,,4,,,47,85
8275,note_on,115,0,2,,,,,,,,1,,,74,0
8275,note_on,115,0,3,,,,,,,,2,,,77,0
8275,note_on,115,0,1,,,,,,,,0,,,74,0
8280,note_on,5,0,2,,,,,,,,1,,,76,85
8280,note_on,5,0,3,,,,,,,,2,,,79,85
8280,note_on,5,0,1,,,,,,,,0,,,76,85
8385,note_on,225,0,6,,,,,,,,5,,,35,0
8385,note_on,225,0,5,,,,,,,,4,,,47,0
8385,note_on,225,0,4,,,,,,,,3,,,59,0
8395,note_on,115,0,2,,,,,,,,1,,,76,0
8395,note_on,115,0,3,,,,,,,,2,,,79,0
8395,note_on,115,0,1,,,,,,,,0,,,76,0
8400,note_on,5,0,3,,,,,,,,2,,,81,85
8400,note_on,15,0,4,,,,,,,,3,,,55,85
8400,note_on,15,0,6,,,,,,,,5,,,31,85
8400,note_on,5,0,2,,,,,,,,1,,,77,85
8400,note_on,15,0,5,,,,,,,,4,,,43,85
8400,note_on,5,0,1,,,,,,,,0,,,77,85
8515,note_on,115,0,2,,,,,,,,1,,,77,0
8515,note_on,115,0,1,,,,,,,,0,,,77,0
8515,note_on,115,0,3,,,,,,,,2,,,81,0
8520,note_on,5,0,2,,,,,,,,1,,,79,85
8520,note_on,5,0,1,,,,,,,,0,,,79,85
8520,note_on,5,0,3,,,,,,,,2,,,83,85
8625,note_on,225,0,6,,,,,,,,5,,,31,0
8625,note_on,225,0,5,,,,,,,,4,,,43,0
8625,note_on,225,0,4,,,,,,,,3,,,55,0
8635,note_on,115,0,1,,,,,,,,0,,,79,0
8635,note_on,115,0,2,,,,,,,,1,,,79,0
8635,note_on,115,0,3,,,,,,,,2,,,83,0
8640,note_on,15,0,5,,,,,,,,4,,,48,85
8640,note_on,15,0,6,,,,,,,,5,,,36,85
8640,note_on,5,0,2,,,,,,,,1,,,76,85
8640,note_on,15,0,4,,,,,,,,3,,,60,85
8640,note_on,5,0,1,,,,,,,,0,,,76,85
8640,note_on,5,0,3,,,,,,,,2,,,84,85
8865,note_on,225,0,4,,,,,,,,3,,,60,0
8865,note_on,225,0,5,,,,,,,,4,,,48,0
8865,note_on,225,0,1,,,,,,,,0,,,76,0
8865,note_on,225,0,2,,,,,,,,1,,,76,0
8865,note_on,225,0,6,,,,,,,,5,,,36,0
8865,note_on,225,0,3,,,,,,,,2,,,84,0
8880,note_on,15,0,3,,,,,,,,2,,,76,85
8880,note_on,15,0,1,,,,,,,,0,,,72,85
8880,note_on,15,0,2,,,,,,,,1,,,72,85
