tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
1128,note_on,48,0,3,,,,,,,,0,,,77,0
1140,note_on,12,0,1,,,,,,,,0,,,76,105
1140,note_on,12,0,2,,,,,,,,1,,,76,105
1140,note_on,12,0,3,,,,,,,,0,,,76,105
1152,note_on,192,0,7,,,,,,,,2,,,65,0
1188,note_on,48,0,3,,,,,,,,0,,,76,0
1188,note_on,48,0,1,,,,,,,,0,,,76,0
1188,note_on,48,0,2,,,,,,,,1,,,76,0
1200,note_on,12,0,1,,,,,,,,0,,,74,105
1200,note_on,48,0,7,,,,,,,,2,,,69,105
1200,note_on,12,0,3,,,,,,,,0,,,74,105
1200,note_on,12,0,2,,,,,,,,1,,,74,105
1248,note_on,288,0,6,,,,,,,,5,,,38,0
1248,note_on,288,0,5,,,,,,,,4,,,50,0
1248,note_on,48,0,7,,,,,,,,2,,,50,0
1248,note_on,288,0,4,,,,,,,,3,,,65,0
1320,note_on,72,0,6,,,,,,,,5,,,41,105
1320,note_on,72,0,5,,,,,,,,4,,,53,105
1320,note_on,72,0,7,,,,,,,,2,,,53,105
1320,note_on,72,0,4,,,,,,,,3,,,69,105
1368,note_on,48,0,7,,,,,,,,2,,,53,0
1368,note_on,48,0,5,,,,,,,,4,,,53,0
1368,note_on,48,0,6,,,,,,,,5,,,41,0
1368,note_on,48,0,4,,,,,,,,3,,,69,0
1380,note_on,12,0,4,,,,,,,,3,,,67,105
1380,note_on,12,0,5,,,,,,,,4,,,52,105
1380,note_on,12,0,7,,,,,,,,2,,,52,105
1380,note_on,12,0,6,,,,,,,,5,,,40,105
1392,note_on,12,0,7,,,,,,,,2,,,69,0
1428,note_on,48,0,4,,,,,,,,3,,,67,0
1428,note_on,48,0,5,,,,,,,,4,,,52,0
1428,note_on,48,0,6,,,,,,,,5,,,40,0
1428,note_on,36,0,7,,,,,,,,2,,,52,0
1440,note_on,12,0,6,,,,,,,,5,,,38,105
1440,note_on,12,0,5,,,,,,,,4,,,50,105
1440,note_on,0,0,7,,,,,,,,2,,,50,105
1440,note_on,12,0,7,,,,,,,,2,,,65,105
1440,note_on,12,0,4,,,,,,,,3,,,69,105
1536,note_on,96,0,4,,,,,,,,3,,,69,0
1536,note_on,336,0,3,,,,,,,,0,,,74,0
1536,note_on,336,0,1,,,,,,,,0,,,74,0
1536,note_on,96,0,7,,,,,,,,2,,,50,0
1536,note_on,96,0,6,,,,,,,,5,,,38,0
1536,note_on,336,0,2,,,,,,,,1,,,74,0
1536,note_on,96,0,5,,,,,,,,4,,,50,0
1560,note_on,24,0,5,,,,,,,,4,,,50,105
1560,note_on,24,0,2,,,,,,,,1,,,77,105
1560,note_on,24,0,7,,,,,,,,2,,,50,105
1560,note_on,24,0,1,,,,,,,,0,,,77,105
1560,note_on,24,0,6,,,,,,,,5,,,38,105
1560,note_on,24,0,4,,,,,,,,3,,,69,105
1560,note_on,24,0,3,,,,,,,,0,,,77,105
1608,note_on,48,0,2,,,,,,,,1,,,77,0
1608,note_on,48,0,1,,,,,,,,0,,,77,0
1608,note_on,48,0,3,,,,,,,,0,,,77,0
1620,note_on,12,0,1,,,,,,,,0,,,79,105
1620,note_on,12,0,3,,,,,,,,0,,,79,105
1620,note_on,12,0,2,,,,,,,,1,,,79,105
1632,note_on,72,0,7,,,,,,,,2,,,65,0
1656,note_on,96,0,4,,,,,,,,3,,,69,0
1656,note_on,96,0,5,,,,,,,,4,,,50,0
1656,note_on,24,0,7,,,,,,,,2,,,50,0
1656,note_on,96,0,6,,,,,,,,5,,,38,0
1668,note_on,48,0,2,,,,,,,,1,,,79,0
1668,note_on,48,0,1,,,,,,,,0,,,79,0
1668,note_on,48,0,3,,,,,,,,0,,,79,0
1680,note_on,12,0,1,,,,,,,,0,,,81,105
1680,note_on,0,0,7,,,,,,,,2,,,62,105
1680,note_on,24,0,7,,,,,,,,2,,,50,105
1680,note_on,12,0,3,,,,,,,,0,,,81,105
1680,note_on,24,0,4,,,,,,,,3,,,69,105
1680,note_on,12,0,2,,,,,,,,1,,,81,105
1680,note_on,24,0,5,,,,,,,,4,,,50,105
1680,note_on,24,0,6,,,,,,,,5,,,38,105
1728,note_on,48,0,7,,,,,,,,2,,,74,0
1728,note_on,0,0,7,,,,,,,,2,,,69,0
1776,note_on,96,0,5,,,,,,,,4,,,50,0
1776,note_on,48,0,7,,,,,,,,2,,,50,0
1776,note_on,96,0,6,,,,,,,,5,,,38,0
1776,note_on,96,0,2,,,,,,,,1,,,81,0
1776,note_on,96,0,4,,,,,,,,3,,,69,0
1776,note_on,96,0,3,,,,,,,,0,,,81,0
1776,note_on,96,0,1,,,,,,,,0,,,81,0
1800,note_on,24,0,1,,,,,,,,0,,,79,105
1800,note_on,24,0,2,,,,,,,,1,,,79,105
1800,note_on,24,0,7,,,,,,,,2,,,50,105
1800,note_on,24,0,6,,,,,,,,5,,,38,105
1800,note_on,24,0,4,,,,,,,,3,,,69,105
1800,note_on,24,0,3,,,,,,,,0,,,79,105
1800,note_on,24,0,5,,,,,,,,4,,,50,105
1848,note_on,48,0,3,,,,,,,,0,,,79,0
1848,note_on,48,0,2,,,,,,,,1,,,79,0
1848,note_on,48,0,1,,,,,,,,0,,,79,0
1860,note_on,12,0,3,,,,,,,,0,,,77,105
1860,note_on,12,0,1,,,,,,,,0,,,77,105
1860,note_on,12,0,2,,,,,,,,1,,,77,105
1872,note_on,72,0,7,,,,,,,,2,,,62,0
1896,note_on,24,0,7,,,,,,,,2,,,50,0
1896,note_on,96,0,6,,,,,,,,5,,,38,0
1896,note_on,96,0,4,,,,,,,,3,,,69,0
1896,note_on,96,0,5,,,,,,,,4,,,50,0
1908,note_on,48,0,1,,,,,,,,0,,,77,0
1908,note_on,48,0,3,,,,,,,,0,,,77,0
1908,note_on,48,0,2,,,,,,,,1,,,77,0
1920,note_on,0,0,7,,,,,,,,2,,,45,105
1920,note_on,0,0,7,,,,,,,,2,,,64,105
1920,note_on,24,0,5,,,,,,,,4,,,45,105
1920,note_on,12,0,2,,,,,,,,1,,,76,105
1920,note_on,12,0,3,,,,,,,,0,,,73,105
1920,note_on,0,0,7,,,,,,,,2,,,69,105
1920,note_on,24,0,7,,,,,,,,2,,,73,105
1920,note_on,24,0,4,,,,,,,,3,,,69,105
1920,note_on,12,0,1,,,,,,,,0,,,76,105
1920,note_on,24,0,6,,,,,,,,5,,,38,105
2016,note_on,96,0,3,,,,,,,,0,,,73,0
2016,note_on,96,0,1,,,,,,,,0,,,76,0
2016,note_on,96,0,2,,,,,,,,1,,,76,0
2040,note_on,24,0,2,,,,,,,,1,,,76,105
2040,note_on,24,0,1,,,,,,,,0,,,76,105
2040,note_on,24,0,3,,,,,,,,0,,,73,105
2112,note_on,192,0,7,,,,,,,,2,,,64,0
2136,note_on,96,0,2,,,,,,,,1,,,76,0
2136,note_on,96,0,1,,,,,,,,0,,,76,0
2136,note_on,96,0,3,,,,,,,,0,,,73,0
2160,note_on,24,0,3,,,,,,,,0,,,73,105
2160,note_on,48,0,7,,,,,,,,2,,,57,105
2160,note_on,24,0,1,,,,,,,,0,,,76,105
2160,note_on,24,0,2,,,,,,,,1,,,76,105
2208,note_on,288,0,5,,,,,,,,4,,,45,0
2208,note_on,288,0,6,,,,,,,,5,,,38,0
2208,note_on,48,0,7,,,,,,,,2,,,45,0
2208,note_on,288,0,4,,,,,,,,3,,,69,0
2280,note_on,72,0,7,,,,,,,,2,,,49,105
2280,note_on,72,0,5,,,,,,,,4,,,49,105
2280,note_on,72,0,6,,,,,,,,5,,,37,105
2280,note_on,72,0,4,,,,,,,,3,,,64,105
2328,note_on,48,0,4,,,,,,,,3,,,64,0
2328,note_on,48,0,7,,,,,,,,2,,,49,0
2328,note_on,48,0,5,,,,,,,,4,,,49,0
2328,note_on,48,0,6,,,,,,,,5,,,37,0
2340,note_on,12,0,7,,,,,,,,2,,,46,105
2340,note_on,12,0,5,,,,,,,,4,,,46,105
2340,note_on,12,0,6,,,,,,,,5,,,34,105
2340,note_on,12,0,4,,,,,,,,3,,,62,105
2352,note_on,12,0,7,,,,,,,,2,,,57,0
2388,note_on,48,0,4,,,,,,,,3,,,62,0
2388,note_on,48,0,6,,,,,,,,5,,,34,0
2388,note_on,48,0,5,,,,,,,,4,,,46,0
2388,note_on,36,0,7,,,,,,,,2,,,46,0
2400,note_on,0,0,7,,,,,,,,2,,,64,105
2400,note_on,12,0,4,,,,,,,,3,,,61,105
2400,note_on,12,0,7,,,,,,,,2,,,45,105
2400,note_on,12,0,5,,,,,,,,4,,,45,105
2400,note_on,12,0,6,,,,,,,,5,,,33,105
2496,note_on,336,0,2,,,,,,,,1,,,76,0
2496,note_on,336,0,3,,,,,,,,0,,,73,0
2496,note_on,336,0,1,,,,,,,,0,,,76,0
2520,note_on,24,0,1,,,,,,,,0,,,79,105
2520,note_on,24,0,2,,,,,,,,1,,,79,105
2520,note_on,24,0,3,,,,,,,,0,,,76,105
2568,note_on,48,0,1,,,,,,,,0,,,79,0
2568,note_on,48,0,2,,,,,,,,1,,,79,0
2568,note_on,48,0,3,,,,,,,,0,,,76,0
2580,note_on,12,0,1,,,,,,,,0,,,77,105
2580,note_on,12,0,2,,,,,,,,1,,,77,105
2580,note_on,12,0,3,,,,,,,,0,,,74,105
2592,note_on,192,0,7,,,,,,,,2,,,64,0
2628,note_on,48,0,3,,,,,,,,0,,,74,0
2628,note_on,48,0,1,,,,,,,,0,,,77,0
2628,note_on,48,0,2,,,,,,,,1,,,77,0
2640,note_on,12,0,2,,,,,,,,1,,,76,105
2640,note_on,48,0,7,,,,,,,,2,,,67,105
2640,note_on,12,0,1,,,,,,,,0,,,76,105
2640,note_on,12,0,3,,,,,,,,0,,,73,105
2688,note_on,0,0,7,,,,,,,,2,,,69,0
2688,note_on,0,0,7,,,,,,,,2,,,45,0
2688,note_on,288,0,5,,,,,,,,4,,,45,0
2688,note_on,48,0,7,,,,,,,,2,,,73,0
2688,note_on,288,0,6,,,,,,,,5,,,33,0
2688,note_on,288,0,4,,,,,,,,3,,,61,0
2760,note_on,72,0,5,,,,,,,,4,,,49,105
2760,note_on,72,0,6,,,,,,,,5,,,37,105
2760,note_on,72,0,7,,,,,,,,2,,,49,105
2760,note_on,72,0,4,,,,,,,,3,,,64,105
2808,note_on,48,0,5,,,,,,,,4,,,49,0
2808,note_on,48,0,4,,,,,,,,3,,,64,0
2808,note_on,48,0,6,,,,,,,,5,,,37,0
2808,note_on,48,0,7,,,,,,,,2,,,49,0
2820,note_on,12,0,4,,,,,,,,3,,,62,105
2820,note_on,12,0,6,,,,,,,,5,,,34,105
2820,note_on,12,0,5,,,,,,,,4,,,46,105
2820,note_on,12,0,7,,,,,,,,2,,,46,105
2868,note_on,48,0,5,,,,,,,,4,,,46,0
2868,note_on,48,0,7,,,,,,,,2,,,46,0
2868,note_on,48,0,4,,,,,,,,3,,,62,0
2868,note_on,48,0,6,,,,,,,,5,,,34,0
2880,note_on,12,0,5,,,,,,,,4,,,45,105
2880,note_on,0,0,7,,,,,,,,2,,,45,105
2880,note_on,0,0,7,,,,,,,,2,,,73,105
2880,note_on,12,0,7,,,,,,,,2,,,76,105
2880,note_on,12,0,4,,,,,,,,3,,,61,105
2880,note_on,12,0,6,,,,,,,,5,,,33,105
2976,note_on,336,0,1,,,,,,,,0,,,76,0
2976,note_on,336,0,2,,,,,,,,1,,,76,0
2976,note_on,336,0,3,,,,,,,,0,,,73,0
3000,note_on,24,0,1,,,,,,,,0,,,79,105
3000,note_on,24,0,2,,,,,,,,1,,,79,105
3000,note_on,24,0,3,,,,,,,,0,,,76,105
3048,note_on,48,0,3,,,,,,,,0,,,76,0
3048,note_on,48,0,2,,,,,,,,1,,,79,0
3048,note_on,48,0,1,,,,,,,,0,,,79,0
3060,note_on,12,0,1,,,,,,,,0,,,77,105
3060,note_on,12,0,2,,,,,,,,1,,,77,105
3060,note_on,12,0,3,,,,,,,,0,,,74,105
3072,note_on,192,0,7,,,,,,,,2,,,67,0
3108,note_on,48,0,1,,,,,,,,0,,,77,0
3108,note_on,48,0,2,,,,,,,,1,,,77,0
3108,note_on,48,0,3,,,,,,,,0,,,74,0
3120,note_on,12,0,3,,,,,,,,0,,,73,105
3120,note_on,12,0,2,,,,,,,,1,,,76,105
3120,note_on,12,0,1,,,,,,,,0,,,76,105
3120,note_on,48,0,7,,,,,,,,2,,,64,105
3168,note_on,48,0,7,,,,,,,,2,,,45,0
3168,note_on,288,0,4,,,,,,,,3,,,61,0
3168,note_on,288,0,6,,,,,,,,5,,,33,0
3168,note_on,288,0,5,,,,,,,,4,,,45,0
3240,note_on,72,0,7,,,,,,,,2,,,48,105
3240,note_on,72,0,6,,,,,,,,5,,,36,105
3240,note_on,72,0,5,,,,,,,,4,,,48,105
3240,note_on,72,0,4,,,,,,,,3,,,64,105
3288,note_on,48,0,7,,,,,,,,2,,,48,0
3288,note_on,48,0,5,,,,,,,,4,,,48,0
3288,note_on,48,0,6,,,,,,,,5,,,36,0
3288,note_on,48,0,4,,,,,,,,3,,,64,0
3300,note_on,12,0,6,,,,,,,,5,,,34,105
3300,note_on,12,0,7,,,,,,,,2,,,46,105
3300,note_on,12,0,5,,,,,,,,4,,,46,105
3300,note_on,12,0,4,,,,,,,,3,,,62,105
3312,note_on,12,0,7,,,,,,,,2,,,64,0
3348,note_on,48,0,6,,,,,,,,5,,,34,0
3348,note_on,48,0,4,,,,,,,,3,,,62,0
3348,note_on,36,0,7,,,,,,,,2,,,46,0
3348,note_on,48,0,5,,,,,,,,4,,,46,0
3360,note_on,12,0,5,,,,,,,,4,,,45,105
3360,note_on,12,0,6,,,,,,,,5,,,33,105
3360,note_on,12,0,7,,,,,,,,2,,,45,105
3360,note_on,12,0,4,,,,,,,,3,,,61,105
3360,note_on,0,0,7,,,,,,,,2,,,67,105
3456,note_on,96,0,4,,,,,,,,3,,,61,0
3456,note_on,336,0,2,,,,,,,,1,,,76,0
3456,note_on,96,0,7,,,,,,,,2,,,45,0
3456,note_on,96,0,5,,,,,,,,4,,,45,0
3456,note_on,336,0,1,,,,,,,,0,,,76,0
3456,note_on,336,0,3,,,,,,,,0,,,73,0
3456,note_on,96,0,6,,,,,,,,5,,,33,0
3480,note_on,24,0,6,,,,,,,,5,,,33,105
3480,note_on,24,0,7,,,,,,,,2,,,45,105
3480,note_on,24,0,4,,,,,,,,3,,,61,105
3480,note_on,24,0,5,,,,,,,,4,,,45,105
3480,note_on,24,0,1,,,,,,,,0,,,79,105
3480,note_on,24,0,3,,,,,,,,0,,,76,105
3480,note_on,24,0,2,,,,,,,,1,,,79,105
3528,note_on,48,0,3,,,,,,,,0,,,76,0
3528,note_on,48,0,2,,,,,,,,1,,,79,0
3528,note_on,48,0,1,,,,,,,,0,,,79,0
3540,note_on,12,0,2,,,,,,,,1,,,81,105
3540,note_on,12,0,1,,,,,,,,0,,,81,105
3540,note_on,12,0,3,,,,,,,,0,,,77,105
3552,note_on,72,0,7,,,,,,,,2,,,67,0
3576,note_on,96,0,6,,,,,,,,5,,,33,0
3576,note_on,96,0,5,,,,,,,,4,,,45,0
3576,note_on,96,0,4,,,,,,,,3,,,61,0
3576,note_on,24,0,7,,,,,,,,2,,,45,0
3588,note_on,48,0,2,,,,,,,,1,,,81,0
3588,note_on,48,0,3,,,,,,,,0,,,77,0
3588,note_on,48,0,1,,,,,,,,0,,,81,0
3600,note_on,24,0,7,,,,,,,,2,,,70,105
3600,note_on,24,0,5,,,,,,,,4,,,45,105
3600,note_on,12,0,1,,,,,,,,0,,,82,105
3600,note_on,12,0,3,,,,,,,,0,,,79,105
3600,note_on,0,0,7,,,,,,,,2,,,45,105
3600,note_on,12,0,2,,,,,,,,1,,,82,105
3600,note_on,24,0,4,,,,,,,,3,,,61,105
3600,note_on,24,0,6,,,,,,,,5,,,33,105
3648,note_on,0,0,7,,,,,,,,2,,,76,0
3648,note_on,48,0,7,,,,,,,,2,,,73,0
3696,note_on,96,0,1,,,,,,,,0,,,82,0
3696,note_on,48,0,7,,,,,,,,2,,,45,0
3696,note_on,96,0,2,,,,,,,,1,,,82,0
3696,note_on,96,0,3,,,,,,,,0,,,79,0
3696,note_on,96,0,5,,,,,,,,4,,,45,0
3696,note_on,96,0,4,,,,,,,,3,,,61,0
3696,note_on,96,0,6,,,,,,,,5,,,33,0
3720,note_on,24,0,6,,,,,,,,5,,,33,105
3720,note_on,24,0,3,,,,,,,,0,,,77,105
3720,note_on,24,0,4,,,,,,,,3,,,61,105
3720,note_on,24,0,1,,,,,,,,0,,,81,105
3720,note_on,24,0,5,,,,,,,,4,,,45,105
3720,note_on,24,0,7,,,,,,,,2,,,45,105
3720,note_on,24,0,2,,,,,,,,1,,,81,105
3768,note_on,48,0,1,,,,,,,,0,,,81,0
3768,note_on,48,0,2,,,,,,,,1,,,81,0
3768,note_on,48,0,3,,,,,,,,0,,,77,0
3780,note_on,12,0,2,,,,,,,,1,,,79,105
3780,note_on,12,0,3,,,,,,,,0,,,76,105
3780,note_on,12,0,1,,,,,,,,0,,,79,105
3792,note_on,72,0,7,,,,,,,,2,,,70,0
3816,note_on,24,0,7,,,,,,,,2,,,45,0
3816,note_on,96,0,5,,,,,,,,4,,,45,0
3816,note_on,96,0,4,,,,,,,,3,,,61,0
3816,note_on,96,0,6,,,,,,,,5,,,33,0
3828,note_on,48,0,3,,,,,,,,0,,,76,0
3828,note_on,48,0,1,,,,,,,,0,,,79,0
3828,note_on,48,0,2,,,,,,,,1,,,79,0
3840,note_on,0,0,7,,,,,,,,2,,,65,105
3840,note_on,12,0,1,,,,,,,,0,,,77,105
3840,note_on,24,0,5,,,,,,,,4,,,50,105
3840,note_on,12,0,2,,,,,,,,1,,,77,105
3840,note_on,24,0,6,,,,,,,,5,,,38,105
3840,note_on,24,0,7,,,,,,,,2,,,74,105
3840,note_on,24,0,4,,,,,,,,3,,,57,105
3840,note_on,12,0,3,,,,,,,,0,,,74,105
3840,note_on,0,0,7,,,,,,,,2,,,50,105
3840,note_on,0,0,7,,,,,,,,2,,,69,105
3888,note_on,48,0,2,,,,,,,,1,,,77,0
3888,note_on,48,0,1,,,,,,,,0,,,77,0
3900,note_on,12,0,1,,,,,,,,0,,,81,105
3900,note_on,12,0,2,,,,,,,,1,,,81,105
3936,note_on,96,0,5,,,,,,,,4,,,50,0
3936,note_on,96,0,6,,,,,,,,5,,,38,0
3936,note_on,96,0,7,,,,,,,,2,,,50,0
3948,note_on,48,0,2,,,,,,,,1,,,81,0
3948,note_on,48,0,1,,,,,,,,0,,,81,0
3960,note_on,24,0,6,,,,,,,,5,,,38,105
3960,note_on,12,0,2,,,,,,,,1,,,81,105
3960,note_on,24,0,5,,,,,,,,4,,,50,105
3960,note_on,12,0,1,,,,,,,,0,,,81,105
3960,note_on,24,0,7,,,,,,,,2,,,50,105
4008,note_on,48,0,6,,,,,,,,5,,,38,0
4008,note_on,48,0,7,,,,,,,,2,,,50,0
4008,note_on,48,0,5,,,,,,,,4,,,50,0
4020,note_on,12,0,7,,,,,,,,2,,,52,105
4020,note_on,12,0,6,,,,,,,,5,,,40,105
4020,note_on,12,0,5,,,,,,,,4,,,52,105
4032,note_on,12,0,7,,,,,,,,2,,,65,0
4032,note_on,192,0,3,,,,,,,,0,,,74,0
4032,note_on,192,0,4,,,,,,,,3,,,57,0
4056,note_on,96,0,2,,,,,,,,1,,,81,0
4056,note_on,96,0,1,,,,,,,,0,,,81,0
4068,note_on,36,0,7,,,,,,,,2,,,52,0
4068,note_on,48,0,6,,,,,,,,5,,,40,0
4068,note_on,48,0,5,,,,,,,,4,,,52,0
4080,note_on,0,0,7,,,,,,,,2,,,62,105
4080,note_on,12,0,5,,,,,,,,4,,,53,105
4080,note_on,12,0,7,,,,,,,,2,,,53,105
4080,note_on,12,0,6,,,,,,,,5,,,41,105
4140,note_on,84,0,1,,,,,,,,0,,,81,105
4140,note_on,84,0,2,,,,,,,,1,,,81,105
4176,note_on,96,0,6,,,,,,,,5,,,41,0
4176,note_on,96,0,7,,,,,,,,2,,,53,0
4176,note_on,96,0,5,,,,,,,,4,,,53,0
4188,note_on,48,0,1,,,,,,,,0,,,81,0
4188,note_on,48,0,2,,,,,,,,1,,,81,0
4200,note_on,24,0,7,,,,,,,,2,,,50,105
4200,note_on,168,0,4,,,,,,,,3,,,65,105
4200,note_on,168,0,3,,,,,,,,0,,,69,105
4200,note_on,12,0,2,,,,,,,,1,,,81,105
