tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
1152,note_on,48,0,2,,,,,,,,,1,,,67,108
1152,note_on,48,0,1,,,,,,,,,0,,,71,108
1152,note_on,48,0,4,,,,,,,,,3,,,52,108
1152,note_on,48,0,8,,,,,,,,,7,,,40,108
1312,note_on,160,0,2,,,,,,,,,1,,,67,0
1312,note_on,160,0,8,,,,,,,,,7,,,40,0
1312,note_on,0,0,8,,,,,,,,,7,,,52,0
1312,note_on,160,0,1,,,,,,,,,0,,,71,0
1312,note_on,160,0,3,,,,,,,,,2,,,59,0
1312,note_on,160,0,4,,,,,,,,,3,,,52,0
1344,note_on,32,0,4,,,,,,,,,3,,,52,108
1344,note_on,32,0,8,,,,,,,,,7,,,40,108
1344,note_on,0,0,8,,,,,,,,,7,,,52,108
1344,note_on,32,0,1,,,,,,,,,0,,,71,108
1344,note_on,32,0,3,,,,,,,,,2,,,59,108
1344,note_on,32,0,2,,,,,,,,,1,,,67,108
1504,note_on,160,0,2,,,,,,,,,1,,,67,0
1504,note_on,160,0,8,,,,,,,,,7,,,40,0
1504,note_on,0,0,8,,,,,,,,,7,,,52,0
1504,note_on,160,0,4,,,,,,,,,3,,,52,0
1504,note_on,160,0,3,,,,,,,,,2,,,59,0
1504,note_on,160,0,1,,,,,,,,,0,,,71,0
1536,note_on,32,0,4,,,,,,,,,3,,,52,108
1536,note_on,32,0,2,,,,,,,,,1,,,67,108
1536,note_on,32,0,8,,,,,,,,,7,,,40,108
1536,note_on,32,0,3,,,,,,,,,2,,,64,108
1536,note_on,32,0,1,,,,,,,,,0,,,72,108
1536,note_on,0,0,8,,,,,,,,,7,,,52,108
1872,note_on,336,0,8,,,,,,,,,7,,,40,0
1872,note_on,0,0,8,,,,,,,,,7,,,52,0
1872,note_on,336,0,1,,,,,,,,,0,,,72,0
1872,note_on,336,0,2,,,,,,,,,1,,,67,0
1872,note_on,336,0,4,,,,,,,,,3,,,52,0
1872,note_on,336,0,3,,,,,,,,,2,,,64,0
1920,note_on,48,0,8,,,,,,,,,7,,,40,108
1920,note_on,0,0,8,,,,,,,,,7,,,52,108
1920,note_on,48,0,1,,,,,,,,,0,,,72,108
1920,note_on,48,0,4,,,,,,,,,3,,,52,108
1920,note_on,48,0,2,,,,,,,,,1,,,67,108
1920,note_on,48,0,3,,,,,,,,,2,,,64,108
2080,note_on,160,0,4,,,,,,,,,3,,,52,0
2080,note_on,160,0,1,,,,,,,,,0,,,72,0
2080,note_on,160,0,2,,,,,,,,,1,,,67,0
2080,note_on,0,0,8,,,,,,,,,7,,,52,0
2080,note_on,160,0,8,,,,,,,,,7,,,40,0
2080,note_on,160,0,3,,,,,,,,,2,,,64,0
2112,note_on,32,0,2,,,,,,,,,1,,,67,108
2112,note_on,32,0,4,,,,,,,,,3,,,52,108
2112,note_on,0,0,8,,,,,,,,,7,,,52,108
2112,note_on,32,0,1,,,,,,,,,0,,,72,108
2112,note_on,32,0,3,,,,,,,,,2,,,64,108
2112,note_on,32,0,8,,,,,,,,,7,,,40,108
2272,note_on,0,0,8,,,,,,,,,7,,,52,0
2272,note_on,160,0,1,,,,,,,,,0,,,72,0
2272,note_on,160,0,8,,,,,,,,,7,,,40,0
2272,note_on,160,0,2,,,,,,,,,1,,,67,0
2272,note_on,160,0,3,,,,,,,,,2,,,64,0
2272,note_on,160,0,4,,,,,,,,,3,,,52,0
2304,note_on,32,0,8,,,,,,,,,7,,,33,108
2304,note_on,32,0,1,,,,,,,,,0,,,73,108
2304,note_on,32,0,3,,,,,,,,,2,,,64,108
2304,note_on,0,0,8,,,,,,,,,7,,,45,108
2304,note_on,32,0,4,,,,,,,,,3,,,57,108
2304,note_on,32,0,2,,,,,,,,,1,,,67,108
2640,note_on,336,0,3,,,,,,,,,2,,,64,0
2640,note_on,336,0,1,,,,,,,,,0,,,73,0
2640,note_on,336,0,2,,,,,,,,,1,,,67,0
2640,note_on,336,0,8,,,,,,,,,7,,,33,0
2640,note_on,0,0,8,,,,,,,,,7,,,45,0
2640,note_on,336,0,4,,,,,,,,,3,,,57,0
2688,note_on,0,0,8,,,,,,,,,7,,,45,108
2688,note_on,48,0,4,,,,,,,,,3,,,57,108
2688,note_on,48,0,3,,,,,,,,,2,,,64,108
2688,note_on,48,0,8,,,,,,,,,7,,,33,108
2688,set_tempo,1920,1,0,1250000,,,,,,,,,,,,
2688,note_on,48,0,1,,,,,,,,,0,,,73,108
2688,note_on,48,0,2,,,,,,,,,1,,,67,108
3024,note_on,336,0,2,,,,,,,,,1,,,67,0
3024,note_on,336,0,1,,,,,,,,,0,,,73,0
3024,note_on,336,0,3,,,,,,,,,2,,,64,0
3024,note_on,336,0,4,,,,,,,,,3,,,57,0
3024,note_on,336,0,8,,,,,,,,,7,,,33,0
3024,note_on,0,0,8,,,,,,,,,7,,,45,0
3072,note_on,0,0,8,,,,,,,,,7,,,45,108
3072,note_on,48,0,4,,,,,,,,,3,,,57,108
3072,set_tempo,384,1,0,731707,,,,,,,,,,,,
3072,note_on,48,0,2,,,,,,,,,1,,,66,108
3072,note_on,48,0,3,,,,,,,,,2,,,59,108
3072,note_on,48,0,1,,,,,,,,,0,,,75,108
3072,note_on,48,0,8,,,,,,,,,7,,,33,108
3408,note_on,336,0,3,,,,,,,,,2,,,59,0
3408,note_on,336,0,8,,,,,,,,,7,,,33,0
3408,note_on,336,0,1,,,,,,,,,0,,,75,0
3408,note_on,336,0,2,,,,,,,,,1,,,66,0
3408,note_on,336,0,4,,,,,,,,,3,,,57,0
3408,note_on,0,0,8,,,,,,,,,7,,,45,0
3456,note_on,48,0,1,,,,,,,,,0,,,75,108
3456,note_on,48,0,2,,,,,,,,,1,,,66,108
3456,note_on,0,0,8,,,,,,,,,7,,,45,108
3456,note_on,48,0,8,,,,,,,,,7,,,33,108
3456,note_on,48,0,3,,,,,,,,,2,,,59,108
3456,note_on,48,0,4,,,,,,,,,3,,,57,108
3616,note_on,160,0,2,,,,,,,,,1,,,66,0
3616,note_on,0,0,8,,,,,,,,,7,,,45,0
3616,note_on,160,0,8,,,,,,,,,7,,,33,0
3616,note_on,160,0,4,,,,,,,,,3,,,57,0
3616,note_on,160,0,3,,,,,,,,,2,,,59,0
3616,note_on,160,0,1,,,,,,,,,0,,,75,0
3648,note_on,32,0,4,,,,,,,,,3,,,57,108
3648,note_on,32,0,2,,,,,,,,,1,,,66,108
3648,note_on,32,0,1,,,,,,,,,0,,,75,108
3648,note_on,32,0,3,,,,,,,,,2,,,59,108
3648,note_on,32,0,8,,,,,,,,,7,,,33,108
3648,note_on,0,0,8,,,,,,,,,7,,,45,108
3808,note_on,160,0,2,,,,,,,,,1,,,66,0
3808,note_on,0,0,8,,,,,,,,,7,,,45,0
3808,note_on,160,0,4,,,,,,,,,3,,,57,0
3808,note_on,160,0,3,,,,,,,,,2,,,59,0
3808,note_on,160,0,1,,,,,,,,,0,,,75,0
3808,note_on,160,0,8,,,,,,,,,7,,,33,0
3840,note_on,32,0,2,,,,,,,,,1,,,66,108
3840,note_on,32,0,8,,,,,,,,,7,,,34,108
3840,note_on,0,0,8,,,,,,,,,7,,,46,108
3840,note_on,32,0,4,,,,,,,,,3,,,58,108
3840,note_on,32,0,3,,,,,,,,,2,,,61,108
3840,note_on,32,0,1,,,,,,,,,0,,,76,108
4176,note_on,336,0,3,,,,,,,,,2,,,61,0
4176,note_on,336,0,4,,,,,,,,,3,,,58,0
4176,note_on,336,0,2,,,,,,,,,1,,,66,0
4176,note_on,336,0,1,,,,,,,,,0,,,76,0
4176,note_on,336,0,8,,,,,,,,,7,,,34,0
4176,note_on,0,0,8,,,,,,,,,7,,,46,0
4224,note_on,48,0,4,,,,,,,,,3,,,58,108
4224,note_on,48,0,2,,,,,,,,,1,,,66,108
4224,note_on,0,0,8,,,,,,,,,7,,,46,108
4224,note_on,48,0,1,,,,,,,,,0,,,76,108
4224,note_on,48,0,8,,,,,,,,,7,,,34,108
4224,note_on,48,0,3,,,,,,,,,2,,,61,108
4384,note_on,160,0,2,,,,,,,,,1,,,66,0
4384,note_on,160,0,8,,,,,,,,,7,,,34,0
4384,note_on,0,0,8,,,,,,,,,7,,,46,0
4384,note_on,160,0,4,,,,,,,,,3,,,58,0
4384,note_on,160,0,3,,,,,,,,,2,,,61,0
4384,note_on,160,0,1,,,,,,,,,0,,,76,0
4416,note_on,32,0,4,,,,,,,,,3,,,58,108
4416,note_on,32,0,2,,,,,,,,,1,,,66,108
4416,note_on,32,0,1,,,,,,,,,0,,,76,108
4416,note_on,32,0,3,,,,,,,,,2,,,61,108
4416,note_on,0,0,8,,,,,,,,,7,,,46,108
4416,note_on,32,0,8,,,,,,,,,7,,,34,108
4576,note_on,160,0,2,,,,,,,,,1,,,66,0
4576,note_on,0,0,8,,,,,,,,,7,,,46,0
4576,note_on,160,0,8,,,,,,,,,7,,,34,0
4576,note_on,160,0,4,,,,,,,,,3,,,58,0
4576,note_on,160,0,3,,,,,,,,,2,,,61,0
4576,note_on,160,0,1,,,,,,,,,0,,,76,0
4608,note_on,32,0,4,,,,,,,,,3,,,59,108
4608,note_on,32,0,2,,,,,,,,,1,,,66,108
4608,note_on,32,0,3,,,,,,,,,2,,,59,108
4608,note_on,32,0,8,,,,,,,,,7,,,35,108
4608,note_on,0,0,8,,,,,,,,,7,,,47,108
4608,note_on,32,0,1,,,,,,,,,0,,,75,108
4944,note_on,336,0,1,,,,,,,,,0,,,75,0
4944,note_on,336,0,4,,,,,,,,,3,,,59,0
4944,note_on,336,0,8,,,,,,,,,7,,,35,0
4944,note_on,0,0,8,,,,,,,,,7,,,47,0
4944,note_on,336,0,2,,,,,,,,,1,,,66,0
4944,note_on,336,0,3,,,,,,,,,2,,,59,0
4992,note_on,48,0,8,,,,,,,,,7,,,35,108
4992,note_on,48,0,3,,,,,,,,,2,,,59,108
4992,note_on,48,0,2,,,,,,,,,1,,,66,108
4992,note_on,48,0,1,,,,,,,,,0,,,75,108
4992,end_of_track,0,1,0,,,,,,,,,,,,,
4992,note_on,48,0,4,,,,,,,,,3,,,59,108
4992,note_on,0,0,8,,,,,,,,,7,,,47,108
4992,set_tempo,1920,1,0,1500000,,,,,,,,,,,,
5328,note_on,336,0,3,,,,,,,,,2,,,59,0
5328,end_of_track,0,1,4,,,,,,,,,,,,,
5328,end_of_track,0,1,1,,,,,,,,,,,,,
5328,note_on,336,0,1,,,,,,,,,0,,,75,0
5328,end_of_track,0,1,2,,,,,,,,,,,,,
5328,end_of_track,0,1,3,,,,,,,,,,,,,
5328,end_of_track,0,1,8,,,,,,,,,,,,,
5328,note_on,0,0,8,,,,,,,,,7,,,47,0
5328,note_on,336,0,8,,,,,,,,,7,,,35,0
5328,note_on,336,0,4,,,,,,,,,3,,,59,0
5328,note_on,336,0,2,,,,,,,,,1,,,66,0
