tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,port,program,channel,control,value,note,velocity
14832,note_on,2,0,3,,,,,,,,,3,,,69,127
14832,note_on,2,0,2,,,,,,,,,0,,,74,127
14878,note_on,46,0,3,,,,,,,,,3,,,69,0
14878,note_on,46,0,1,,,,,,,,,11,,,74,0
14878,note_on,46,0,2,,,,,,,,,0,,,74,0
14878,note_on,94,0,6,,,,,,,,,8,,,50,0
14878,note_on,94,0,5,,,,,,,,,6,,,62,0
14880,note_on,2,0,1,,,,,,,,,11,,,78,127
14880,note_on,2,0,6,,,,,,,,,8,,,38,92
14880,note_on,2,0,2,,,,,,,,,0,,,78,127
14880,note_on,98,0,4,,,,,,,,,4,,,69,92
14880,note_on,2,0,3,,,,,,,,,3,,,74,127
14880,note_on,2,0,5,,,,,,,,,6,,,50,92
14926,note_on,46,0,1,,,,,,,,,11,,,78,0
14926,note_on,46,0,2,,,,,,,,,0,,,78,0
14926,note_on,46,0,3,,,,,,,,,3,,,74,0
14926,note_on,46,0,4,,,,,,,,,4,,,69,0
14928,note_on,2,0,1,,,,,,,,,11,,,74,127
14928,note_on,2,0,4,,,,,,,,,4,,,68,92
14928,note_on,2,0,3,,,,,,,,,3,,,69,127
14928,note_on,2,0,2,,,,,,,,,0,,,74,127
14974,note_on,46,0,2,,,,,,,,,0,,,74,0
14974,note_on,94,0,6,,,,,,,,,8,,,38,0
14974,note_on,46,0,4,,,,,,,,,4,,,68,0
14974,note_on,46,0,1,,,,,,,,,11,,,74,0
14974,note_on,46,0,3,,,,,,,,,3,,,69,0
14974,note_on,94,0,5,,,,,,,,,6,,,50,0
14976,note_on,2,0,2,,,,,,,,,0,,,76,127
14976,note_on,2,0,4,,,,,,,,,4,,,69,92
14976,note_on,2,0,5,,,,,,,,,6,,,45,92
14976,note_on,2,0,3,,,,,,,,,3,,,73,127
14976,note_on,2,0,6,,,,,,,,,8,,,33,92
14976,note_on,2,0,1,,,,,,,,,11,,,76,127
15136,note_on,160,0,5,,,,,,,,,6,,,45,0
15136,note_on,160,0,1,,,,,,,,,11,,,76,0
15136,note_on,160,0,2,,,,,,,,,0,,,76,0
15136,note_on,160,0,4,,,,,,,,,4,,,69,0
15136,note_on,160,0,3,,,,,,,,,3,,,73,0
15136,note_on,160,0,6,,,,,,,,,8,,,33,0
15168,note_on,32,0,3,,,,,,,,,3,,,81,127
15168,note_on,32,0,4,,,,,,,,,4,,,69,92
15168,note_on,32,0,2,,,,,,,,,0,,,81,127
15168,note_on,32,0,1,,,,,,,,,11,,,81,127
15168,note_on,32,0,6,,,,,,,,,8,,,45,92
15168,note_on,32,0,5,,,,,,,,,6,,,57,92
15262,note_on,94,0,3,,,,,,,,,3,,,81,0
15262,note_on,94,0,4,,,,,,,,,4,,,69,0
15262,note_on,94,0,5,,,,,,,,,6,,,57,0
15262,note_on,94,0,1,,,,,,,,,11,,,81,0
15262,note_on,94,0,6,,,,,,,,,8,,,45,0
15262,note_on,94,0,2,,,,,,,,,0,,,81,0
15264,note_on,2,0,5,,,,,,,,,6,,,56,92
15264,note_on,2,0,4,,,,,,,,,4,,,68,92
15264,note_on,2,0,2,,,,,,,,,0,,,80,127
15264,note_on,2,0,6,,,,,,,,,8,,,44,92
15264,note_on,2,0,3,,,,,,,,,3,,,80,127
15264,note_on,2,0,1,,,,,,,,,11,,,80,127
15310,note_on,46,0,2,,,,,,,,,0,,,80,0
15310,note_on,46,0,6,,,,,,,,,8,,,44,0
15310,note_on,46,0,1,,,,,,,,,11,,,80,0
15310,note_on,46,0,4,,,,,,,,,4,,,68,0
15310,note_on,46,0,3,,,,,,,,,3,,,80,0
15310,note_on,46,0,5,,,,,,,,,6,,,56,0
15312,note_on,2,0,1,,,,,,,,,11,,,78,127
15312,note_on,2,0,3,,,,,,,,,3,,,78,127
15312,note_on,2,0,4,,,,,,,,,4,,,66,92
15312,note_on,2,0,2,,,,,,,,,0,,,78,127
15312,note_on,2,0,6,,,,,,,,,8,,,42,92
15312,note_on,2,0,5,,,,,,,,,6,,,54,92
15358,note_on,46,0,1,,,,,,,,,11,,,78,0
15358,note_on,46,0,3,,,,,,,,,3,,,78,0
15358,note_on,46,0,6,,,,,,,,,8,,,42,0
15358,note_on,46,0,4,,,,,,,,,4,,,66,0
15358,note_on,46,0,5,,,,,,,,,6,,,54,0
15358,note_on,46,0,2,,,,,,,,,0,,,78,0
15360,note_on,2,0,4,,,,,,,,,4,,,64,92
15360,note_on,2,0,3,,,,,,,,,3,,,76,127
15360,note_on,2,0,2,,,,,,,,,0,,,76,127
15360,note_on,2,0,1,,,,,,,,,11,,,76,127
15360,note_on,2,0,6,,,,,,,,,8,,,40,92
15360,note_on,2,0,5,,,,,,,,,6,,,52,92
15454,note_on,94,0,3,,,,,,,,,3,,,76,0
15454,note_on,94,0,2,,,,,,,,,0,,,76,0
15454,note_on,94,0,6,,,,,,,,,8,,,40,0
15454,note_on,94,0,1,,,,,,,,,11,,,76,0
15454,note_on,94,0,5,,,,,,,,,6,,,52,0
15454,note_on,94,0,4,,,,,,,,,4,,,64,0
15456,note_on,2,0,4,,,,,,,,,4,,,57,92
15456,note_on,2,0,3,,,,,,,,,3,,,69,127
15456,note_on,2,0,2,,,,,,,,,0,,,69,127
15456,note_on,2,0,1,,,,,,,,,11,,,69,127
15456,note_on,2,0,5,,,,,,,,,6,,,45,92
15456,note_on,2,0,6,,,,,,,,,8,,,33,92
15550,note_on,94,0,2,,,,,,,,,0,,,69,0
15550,note_on,94,0,4,,,,,,,,,4,,,57,0
15550,note_on,94,0,5,,,,,,,,,6,,,45,0
15550,note_on,94,0,6,,,,,,,,,8,,,33,0
15550,note_on,94,0,1,,,,,,,,,11,,,69,0
15550,note_on,94,0,3,,,,,,,,,3,,,69,0
15552,note_on,2,0,3,,,,,,,,,3,,,73,127
15552,note_on,2,0,5,,,,,,,,,6,,,52,92
15552,note_on,2,0,6,,,,,,,,,8,,,40,92
15552,note_on,2,0,2,,,,,,,,,0,,,73,127
15552,note_on,2,0,1,,,,,,,,,11,,,73,127
15552,note_on,2,0,4,,,,,,,,,4,,,66,92
15574,note_on,22,0,2,,,,,,,,,0,,,73,0
15574,note_on,22,0,3,,,,,,,,,3,,,73,0
15574,note_on,22,0,4,,,,,,,,,4,,,66,0
15574,note_on,22,0,1,,,,,,,,,11,,,73,0
15576,note_on,2,0,4,,,,,,,,,4,,,64,92
15576,note_on,2,0,3,,,,,,,,,3,,,71,127
15576,note_on,2,0,1,,,,,,,,,11,,,71,127
15576,note_on,2,0,2,,,,,,,,,0,,,71,127
15598,note_on,22,0,4,,,,,,,,,4,,,64,0
15598,note_on,22,0,3,,,,,,,,,3,,,71,0
15598,note_on,22,0,1,,,,,,,,,11,,,71,0
15598,note_on,22,0,2,,,,,,,,,0,,,71,0
15600,note_on,2,0,3,,,,,,,,,3,,,73,127
15600,note_on,2,0,4,,,,,,,,,4,,,66,92
15600,note_on,2,0,1,,,,,,,,,11,,,73,127
15600,note_on,2,0,2,,,,,,,,,0,,,73,127
15622,note_on,22,0,2,,,,,,,,,0,,,73,0
15622,note_on,22,0,4,,,,,,,,,4,,,66,0
15622,note_on,22,0,1,,,,,,,,,11,,,73,0
15622,note_on,22,0,3,,,,,,,,,3,,,73,0
15624,note_on,2,0,2,,,,,,,,,0,,,71,127
15624,note_on,2,0,1,,,,,,,,,11,,,71,127
15624,note_on,2,0,3,,,,,,,,,3,,,71,127
15624,note_on,2,0,4,,,,,,,,,4,,,64,92
15712,note_on,160,0,6,,,,,,,,,8,,,40,0
15712,note_on,160,0,5,,,,,,,,,6,,,52,0
15742,note_on,118,0,3,,,,,,,,,3,,,71,0
15742,note_on,118,0,2,,,,,,,,,0,,,71,0
15742,note_on,118,0,4,,,,,,,,,4,,,64,0
15742,note_on,118,0,1,,,,,,,,,11,,,71,0
15744,note_on,2,0,3,,,,,,,,,3,,,69,127
15744,note_on,2,0,2,,,,,,,,,0,,,69,127
15744,note_on,32,0,5,,,,,,,,,6,,,57,92
15744,note_on,2,0,4,,,,,,,,,4,,,69,92
15744,note_on,32,0,6,,,,,,,,,8,,,45,92
15744,note_on,2,0,1,,,,,,,,,11,,,69,127
15838,note_on,94,0,1,,,,,,,,,11,,,69,0
15838,note_on,94,0,3,,,,,,,,,3,,,69,0
15838,note_on,94,0,2,,,,,,,,,0,,,69,0
15838,note_on,94,0,6,,,,,,,,,8,,,45,0
15838,note_on,94,0,4,,,,,,,,,4,,,69,0
15838,note_on,94,0,5,,,,,,,,,6,,,57,0
15840,note_on,2,0,3,,,,,,,,,3,,,64,127
15840,note_on,2,0,2,,,,,,,,,0,,,64,127
15840,note_on,2,0,4,,,,,,,,,4,,,64,92
15840,note_on,2,0,1,,,,,,,,,11,,,64,127
15840,note_on,2,0,5,,,,,,,,,6,,,52,92
15840,note_on,2,0,6,,,,,,,,,8,,,40,92
15934,note_on,94,0,3,,,,,,,,,3,,,64,0
15934,note_on,94,0,1,,,,,,,,,11,,,64,0
15934,note_on,94,0,2,,,,,,,,,0,,,64,0
15934,note_on,94,0,4,,,,,,,,,4,,,64,0
15934,note_on,94,0,5,,,,,,,,,6,,,52,0
15934,note_on,94,0,6,,,,,,,,,8,,,40,0
15936,note_on,2,0,5,,,,,,,,,6,,,45,92
15936,note_on,2,0,1,,,,,,,,,11,,,57,127
15936,note_on,2,0,4,,,,,,,,,4,,,57,92
15936,note_on,2,0,2,,,,,,,,,0,,,57,127
15936,note_on,2,0,3,,,,,,,,,3,,,57,127
15936,note_on,2,0,6,,,,,,,,,8,,,33,92
16096,note_on,160,0,2,,,,,,,,,0,,,57,0
16096,note_on,160,0,1,,,,,,,,,11,,,57,0
16096,note_on,160,0,6,,,,,,,,,8,,,33,0
16096,note_on,160,0,3,,,,,,,,,3,,,57,0
16096,note_on,160,0,5,,,,,,,,,6,,,45,0
16096,note_on,160,0,4,,,,,,,,,4,,,57,0
16128,note_on,32,0,3,,,,,,,,,3,,,69,127
16128,note_on,32,0,1,,,,,,,,,11,,,69,127
16128,note_on,32,0,4,,,,,,,,,4,,,69,92
16128,note_on,32,0,5,,,,,,,,,6,,,57,92
16128,note_on,32,0,6,,,,,,,,,8,,,45,92
16128,note_on,32,0,2,,,,,,,,,0,,,69,127
16222,note_on,94,0,5,,,,,,,,,6,,,57,0
16222,note_on,94,0,6,,,,,,,,,8,,,45,0
16222,note_on,94,0,1,,,,,,,,,11,,,69,0
16222,note_on,94,0,2,,,,,,,,,0,,,69,0
16222,note_on,94,0,3,,,,,,,,,3,,,69,0
16222,note_on,94,0,4,,,,,,,,,4,,,69,0
16224,note_on,2,0,6,,,,,,,,,8,,,40,92
16224,note_on,2,0,2,,,,,,,,,0,,,64,127
16224,note_on,2,0,3,,,,,,,,,3,,,64,127
16224,note_on,2,0,4,,,,,,,,,4,,,64,92
16224,note_on,2,0,1,,,,,,,,,11,,,64,127
16224,note_on,2,0,5,,,,,,,,,6,,,52,92
16318,note_on,94,0,3,,,,,,,,,3,,,64,0
16318,note_on,94,0,1,,,,,,,,,11,,,64,0
16318,note_on,94,0,6,,,,,,,,,8,,,40,0
16318,note_on,94,0,2,,,,,,,,,0,,,64,0
16318,note_on,94,0,5,,,,,,,,,6,,,52,0
16318,note_on,94,0,4,,,,,,,,,4,,,64,0
16320,note_on,2,0,2,,,,,,,,,0,,,57,127
16320,note_on,2,0,1,,,,,,,,,11,,,57,127
16320,note_on,2,0,6,,,,,,,,,8,,,33,92
16320,note_on,2,0,4,,,,,,,,,4,,,57,92
16320,note_on,2,0,3,,,,,,,,,3,,,57,127
16320,note_on,2,0,5,,,,,,,,,6,,,45,92
16480,note_on,160,0,4,,,,,,,,,4,,,57,0
16480,note_on,160,0,3,,,,,,,,,3,,,57,0
16480,note_on,160,0,2,,,,,,,,,0,,,57,0
16480,note_on,160,0,6,,,,,,,,,8,,,33,0
16480,note_on,160,0,1,,,,,,,,,11,,,57,0
16480,note_on,160,0,5,,,,,,,,,6,,,45,0
16512,note_on,32,0,6,,,,,,,,,8,,,45,92
16512,note_on,32,0,4,,,,,,,,,4,,,69,92
16512,note_on,32,0,5,,,,,,,,,6,,,57,92
16512,note_on,32,0,1,,,,,,,,,11,,,69,127
16512,note_on,32,0,3,,,,,,,,,3,,,69,127
16512,note_on,32,0,2,,,,,,,,,0,,,69,127
16606,note_on,94,0,1,,,,,,,,,11,,,69,0
16606,note_on,94,0,2,,,,,,,,,0,,,69,0
16606,note_on,94,0,3,,,,,,,,,3,,,69,0
16606,note_on,94,0,5,,,,,,,,,6,,,57,0
16606,note_on,94,0,4,,,,,,,,,4,,,69,0
16606,note_on,94,0,6,,,,,,,,,8,,,45,0
16608,note_on,2,0,1,,,,,,,,,11,,,64,127
16608,note_on,2,0,3,,,,,,,,,3,,,64,127
16608,note_on,2,0,5,,,,,,,,,6,,,52,92
16608,note_on,2,0,6,,,,,,,,,8,,,40,92
16608,note_on,2,0,4,,,,,,,,,4,,,64,92
16608,note_on,2,0,2,,,,,,,,,0,,,64,127
16702,note_on,94,0,5,,,,,,,,,6,,,52,0
16702,note_on,94,0,6,,,,,,,,,8,,,40,0
16702,note_on,94,0,4,,,,,,,,,4,,,64,0
16702,note_on,94,0,1,,,,,,,,,11,,,64,0
16702,note_on,94,0,2,,,,,,,,,0,,,64,0
16702,note_on,94,0,3,,,,,,,,,3,,,64,0
16704,note_on,2,0,3,,,,,,,,,3,,,57,127
16704,note_on,2,0,4,,,,,,,,,4,,,57,92
16704,note_on,2,0,2,,,,,,,,,0,,,57,127
16704,note_on,2,0,1,,,,,,,,,11,,,57,127
16704,note_on,2,0,5,,,,,,,,,6,,,45,92
16704,note_on,2,0,6,,,,,,,,,8,,,33,92
16864,note_on,160,0,3,,,,,,,,,3,,,57,0
16864,note_on,160,0,1,,,,,,,,,11,,,57,0
16864,note_on,160,0,5,,,,,,,,,6,,,45,0
16864,note_on,160,0,4,,,,,,,,,4,,,57,0
16864,note_on,160,0,6,,,,,,,,,8,,,33,0
16864,note_on,160,0,2,,,,,,,,,0,,,57,0
16896,note_on,32,0,1,,,,,,,,,11,,,64,127
16896,note_on,32,0,5,,,,,,,,,6,,,45,92
16942,note_on,46,0,1,,,,,,,,,11,,,64,0
16944,note_on,2,0,1,,,,,,,,,11,,,69,127
16990,note_on,46,0,1,,,,,,,,,11,,,69,0
16992,note_on,2,0,1,,,,,,,,,11,,,73,127
17038,note_on,46,0,1,,,,,,,,,11,,,73,0
17040,note_on,2,0,1,,,,,,,,,11,,,69,127
17056,note_on,160,0,5,,,,,,,,,6,,,45,0
17086,note_on,46,0,1,,,,,,,,,11,,,69,0
17088,note_on,2,0,1,,,,,,,,,11,,,64,127
17088,note_on,32,0,5,,,,,,,,,6,,,45,92
17134,note_on,46,0,1,,,,,,,,,11,,,64,0
17136,note_on,2,0,1,,,,,,,,,11,,,69,127
17182,note_on,46,0,1,,,,,,,,,11,,,69,0
17184,note_on,2,0,1,,,,,,,,,11,,,73,127
17230,note_on,46,0,1,,,,,,,,,11,,,73,0
17232,note_on,2,0,1,,,,,,,,,11,,,69,127
17248,note_on,160,0,5,,,,,,,,,6,,,45,0
17278,note_on,46,0,1,,,,,,,,,11,,,69,0
17280,note_on,32,0,5,,,,,,,,,6,,,45,92
17280,note_on,2,0,1,,,,,,,,,11,,,64,127
17326,note_on,46,0,1,,,,,,,,,11,,,64,0
17328,note_on,2,0,1,,,,,,,,,11,,,73,127
17374,note_on,46,0,1,,,,,,,,,11,,,73,0
17376,note_on,2,0,1,,,,,,,,,11,,,76,127
17422,note_on,46,0,1,,,,,,,,,11,,,76,0
17424,note_on,2,0,1,,,,,,,,,11,,,73,127
17440,note_on,160,0,5,,,,,,,,,6,,,45,0
17470,note_on,46,0,1,,,,,,,,,11,,,73,0
17472,note_on,2,0,1,,,,,,,,,11,,,64,127
17472,note_on,32,0,5,,,,,,,,,6,,,45,92
17518,note_on,46,0,1,,,,,,,,,11,,,64,0
17520,note_on,2,0,1,,,,,,,,,11,,,73,127
17566,note_on,46,0,1,,,,,,,,,11,,,73,0
17568,note_on,2,0,1,,,,,,,,,11,,,76,127
17614,note_on,46,0,1,,,,,,,,,11,,,76,0
17616,note_on,2,0,1,,,,,,,,,11,,,73,127
17632,note_on,160,0,5,,,,,,,,,6,,,45,0
17662,note_on,46,0,1,,,,,,,,,11,,,73,0
17664,note_on,32,0,5,,,,,,,,,6,,,45,92
17664,note_on,2,0,1,,,,,,,,,11,,,64,127
17710,note_on,46,0,1,,,,,,,,,11,,,64,0
17712,note_on,2,0,1,,,,,,,,,11,,,76,127
17758,note_on,46,0,1,,,,,,,,,11,,,76,0
17760,note_on,2,0,1,,,,,,,,,11,,,81,127
17806,note_on,46,0,1,,,,,,,,,11,,,81,0
17808,note_on,2,0,1,,,,,,,,,11,,,76,127
17824,note_on,160,0,5,,,,,,,,,6,,,45,0
17854,note_on,46,0,1,,,,,,,,,11,,,76,0
17856,note_on,32,0,5,,,,,,,,,6,,,45,92
17856,note_on,2,0,1,,,,,,,,,11,,,64,127
17902,note_on,46,0,1,,,,,,,,,11,,,64,0
17904,note_on,2,0,1,,,,,,,,,11,,,76,127
17950,note_on,46,0,1,,,,,,,,,11,,,76,0
17952,note_on,2,0,1,,,,,,,,,11,,,81,127
17998,note_on,46,0,1,,,,,,,,,11,,,81,0
18000,note_on,2,0,1,,,,,,,,,11,,,76,127
18016,note_on,160,0,5,,,,,,,,,6,,,45,0
18046,note_on,46,0,1,,,,,,,,,11,,,76,0
18048,note_on,2,0,1,,,,,,,,,11,,,64,127
18048,note_on,32,0,5,,,,,,,,,6,,,45,92
18094,note_on,46,0,1,,,,,,,,,11,,,64,0
18096,note_on,2,0,1,,,,,,,,,11,,,81,127
18142,note_on,46,0,1,,,,,,,,,11,,,81,0
18144,note_on,2,0,1,,,,,,,,,11,,,85,127
18190,note_on,46,0,1,,,,,,,,,11,,,85,0
18192,note_on,2,0,1,,,,,,,,,11,,,81,127
18208,note_on,160,0,5,,,,,,,,,6,,,45,0
18238,note_on,46,0,1,,,,,,,,,11,,,81,0
18240,note_on,32,0,5,,,,,,,,,6,,,45,92
18240,note_on,2,0,1,,,,,,,,,11,,,64,127
18286,note_on,46,0,1,,,,,,,,,11,,,64,0
18288,note_on,2,0,1,,,,,,,,,11,,,81,127
18334,note_on,46,0,1,,,,,,,,,11,,,81,0
18336,note_on,2,0,1,,,,,,,,,11,,,85,127
18382,note_on,46,0,1,,,,,,,,,11,,,85,0
18384,note_on,2,0,1,,,,,,,,,11,,,81,127
18400,note_on,160,0,5,,,,,,,,,6,,,45,0
18430,note_on,46,0,1,,,,,,,,,11,,,81,0
18432,note_on,2,0,1,,,,,,,,,11,,,64,127
18432,note_on,32,0,5,,,,,,,,,6,,,45,92
18478,note_on,46,0,1,,,,,,,,,11,,,64,0
18480,note_on,2,0,1,,,,,,,,,11,,,85,127
18526,note_on,46,0,1,,,,,,,,,11,,,85,0
18528,note_on,2,0,1,,,,,,,,,11,,,88,127
18574,note_on,46,0,1,,,,,,,,,11,,,88,0
18576,note_on,2,0,1,,,,,,,,,11,,,85,127
18592,note_on,160,0,5,,,,,,,,,6,,,45,0
18622,note_on,46,0,1,,,,,,,,,11,,,85,0
18624,note_on,2,0,1,,,,,,,,,11,,,64,127
18624,note_on,32,0,5,,,,,,,,,6,,,45,92
18670,note_on,46,0,1,,,,,,,,,11,,,64,0
18672,note_on,2,0,1,,,,,,,,,11,,,85,127
18718,note_on,46,0,1,,,,,,,,,11,,,85,0
18720,note_on,2,0,1,,,,,,,,,11,,,88,127
18766,note_on,46,0,1,,,,,,,,,11,,,88,0
18768,note_on,2,0,1,,,,,,,,,11,,,85,127
18784,note_on,160,0,5,,,,,,,,,6,,,45,0
18814,note_on,46,0,1,,,,,,,,,11,,,85,0
18816,control_change,1952,0,2,,,,,,,,,0,10,0,,
18816,note_on,2,0,1,,,,,,,,,11,,,64,127
18816,note_on,0,0,2,,,,,,,,,0,,,64,127
18862,note_on,46,0,1,,,,,,,,,11,,,64,0
18864,note_on,2,0,1,,,,,,,,,11,,,81,127
18910,note_on,46,0,1,,,,,,,,,11,,,81,0
18912,note_on,2,0,1,,,,,,,,,11,,,85,127
18958,note_on,46,0,1,,,,,,,,,11,,,85,0
18960,note_on,2,0,1,,,,,,,,,11,,,81,127
18976,note_on,160,0,2,,,,,,,,,0,,,64,0
19006,note_on,46,0,1,,,,,,,,,11,,,81,0
19008,note_on,2,0,1,,,,,,,,,11,,,64,127
19008,note_on,32,0,2,,,,,,,,,0,,,64,127
19054,note_on,46,0,1,,,,,,,,,11,,,64,0
19056,note_on,2,0,1,,,,,,,,,11,,,81,127
19102,note_on,46,0,1,,,,,,,,,11,,,81,0
19104,note_on,2,0,1,,,,,,,,,11,,,85,127
19150,note_on,46,0,1,,,,,,,,,11,,,85,0
19152,note_on,2,0,1,,,,,,,,,11,,,81,127
19168,note_on,160,0,2,,,,,,,,,0,,,64,0
19198,note_on,46,0,1,,,,,,,,,11,,,81,0
19200,note_on,2,0,1,,,,,,,,,11,,,64,127
19200,note_on,32,0,2,,,,,,,,,0,,,64,127
19246,note_on,46,0,1,,,,,,,,,11,,,64,0
19248,note_on,2,0,1,,,,,,,,,11,,,80,127
19294,note_on,46,0,1,,,,,,,,,11,,,80,0
19296,note_on,2,0,1,,,,,,,,,11,,,83,127
19342,note_on,46,0,1,,,,,,,,,11,,,83,0
19344,note_on,2,0,1,,,,,,,,,11,,,80,127
19360,note_on,160,0,2,,,,,,,,,0,,,64,0
19390,note_on,46,0,1,,,,,,,,,11,,,80,0
19392,note_on,2,0,1,,,,,,,,,11,,,64,127
19392,note_on,32,0,2,,,,,,,,,0,,,64,127
19438,note_on,46,0,1,,,,,,,,,11,,,64,0
19440,note_on,2,0,1,,,,,,,,,11,,,80,127
19486,note_on,46,0,1,,,,,,,,,11,,,80,0
19488,note_on,2,0,1,,,,,,,,,11,,,83,127
19534,note_on,46,0,1,,,,,,,,,11,,,83,0
19536,note_on,2,0,1,,,,,,,,,11,,,80,127
19552,note_on,160,0,2,,,,,,,,,0,,,64,0
19582,note_on,46,0,1,,,,,,,,,11,,,80,0
19584,note_on,32,0,2,,,,,,,,,0,,,64,127
19584,note_on,2,0,1,,,,,,,,,11,,,64,127
19630,note_on,46,0,1,,,,,,,,,11,,,64,0
19632,note_on,2,0,1,,,,,,,,,11,,,81,127
19678,note_on,46,0,1,,,,,,,,,11,,,81,0
19680,note_on,2,0,1,,,,,,,,,11,,,85,127
19726,note_on,46,0,1,,,,,,,,,11,,,85,0
19728,note_on,2,0,1,,,,,,,,,11,,,81,127
19744,note_on,160,0,2,,,,,,,,,0,,,64,0
19774,note_on,46,0,1,,,,,,,,,11,,,81,0
19776,note_on,2,0,1,,,,,,,,,11,,,64,127
19776,note_on,32,0,2,,,,,,,,,0,,,64,127
19822,note_on,46,0,1,,,,,,,,,11,,,64,0
19824,note_on,2,0,1,,,,,,,,,11,,,81,127
19870,note_on,46,0,1,,,,,,,,,11,,,81,0
19872,note_on,2,0,1,,,,,,,,,11,,,85,127
19918,note_on,46,0,1,,,,,,,,,11,,,85,0
19920,note_on,2,0,1,,,,,,,,,11,,,81,127
19936,note_on,160,0,2,,,,,,,,,0,,,64,0
19966,note_on,46,0,1,,,,,,,,,11,,,81,0
19968,note_on,1184,0,5,,,,,,,,,6,,,52,92
19968,note_on,2,0,1,,,,,,,,,11,,,64,127
19968,note_on,32,0,2,,,,,,,,,0,,,64,127
19992,note_on,24,0,1,,,,,,,,,11,,,76,127
20016,note_on,24,0,1,,,,,,,,,11,,,83,127
20062,note_on,94,0,5,,,,,,,,,6,,,52,0
20064,note_on,2,0,5,,,,,,,,,6,,,50,92
20128,note_on,160,0,2,,,,,,,,,0,,,64,0
20128,note_on,112,0,1,,,,,,,,,11,,,64,0
20152,note_on,24,0,1,,,,,,,,,11,,,76,0
20158,note_on,6,0,1,,,,,,,,,11,,,83,0
20158,note_on,94,0,5,,,,,,,,,6,,,50,0
20160,note_on,2,0,5,,,,,,,,,6,,,49,92
20254,note_on,94,0,5,,,,,,,,,6,,,49,0
20256,note_on,2,0,5,,,,,,,,,6,,,47,92
20350,note_on,94,0,5,,,,,,,,,6,,,47,0
20352,note_on,2,0,5,,,,,,,,,6,,,45,92
20352,note_on,194,0,1,,,,,,,,,11,,,64,127
20352,note_on,224,0,2,,,,,,,,,0,,,64,127
20398,note_on,46,0,1,,,,,,,,,11,,,64,0
20400,note_on,2,0,1,,,,,,,,,11,,,81,127
20446,note_on,46,0,1,,,,,,,,,11,,,81,0
20448,note_on,2,0,1,,,,,,,,,11,,,85,127
20494,note_on,46,0,1,,,,,,,,,11,,,85,0
20496,note_on,2,0,1,,,,,,,,,11,,,81,127
20512,note_on,160,0,2,,,,,,,,,0,,,64,0
20512,note_on,160,0,5,,,,,,,,,6,,,45,0
20542,note_on,46,0,1,,,,,,,,,11,,,81,0
20544,note_on,32,0,2,,,,,,,,,0,,,64,127
20544,note_on,2,0,1,,,,,,,,,11,,,64,127
20590,note_on,46,0,1,,,,,,,,,11,,,64,0
20592,note_on,2,0,1,,,,,,,,,11,,,81,127
20638,note_on,46,0,1,,,,,,,,,11,,,81,0
20640,note_on,2,0,1,,,,,,,,,11,,,85,127
20686,note_on,46,0,1,,,,,,,,,11,,,85,0
20688,note_on,2,0,1,,,,,,,,,11,,,81,127
20704,note_on,160,0,2,,,,,,,,,0,,,64,0
20734,note_on,46,0,1,,,,,,,,,11,,,81,0
20736,note_on,32,0,2,,,,,,,,,0,,,64,127
20736,note_on,2,0,1,,,,,,,,,11,,,64,127
20782,note_on,46,0,1,,,,,,,,,11,,,64,0
20784,note_on,2,0,1,,,,,,,,,11,,,80,127
20830,note_on,46,0,1,,,,,,,,,11,,,80,0
20832,note_on,2,0,1,,,,,,,,,11,,,83,127
20878,note_on,46,0,1,,,,,,,,,11,,,83,0
20880,note_on,2,0,1,,,,,,,,,11,,,80,127
20896,note_on,160,0,2,,,,,,,,,0,,,64,0
20926,note_on,46,0,1,,,,,,,,,11,,,80,0
20928,note_on,2,0,1,,,,,,,,,11,,,64,127
20928,note_on,32,0,2,,,,,,,,,0,,,64,127
20974,note_on,46,0,1,,,,,,,,,11,,,64,0
20976,note_on,2,0,1,,,,,,,,,11,,,80,127
21022,note_on,46,0,1,,,,,,,,,11,,,80,0
21024,note_on,2,0,1,,,,,,,,,11,,,83,127
21070,note_on,46,0,1,,,,,,,,,11,,,83,0
21072,note_on,2,0,1,,,,,,,,,11,,,80,127
21088,note_on,160,0,2,,,,,,,,,0,,,64,0
21118,note_on,46,0,1,,,,,,,,,11,,,80,0
21120,note_on,2,0,1,,,,,,,,,11,,,64,127
21120,note_on,32,0,2,,,,,,,,,0,,,64,127
21166,note_on,46,0,1,,,,,,,,,11,,,64,0
21168,note_on,2,0,1,,,,,,,,,11,,,81,127
21214,note_on,46,0,1,,,,,,,,,11,,,81,0
21216,note_on,2,0,1,,,,,,,,,11,,,85,127
21262,note_on,46,0,1,,,,,,,,,11,,,85,0
21264,note_on,2,0,1,,,,,,,,,11,,,81,127
21280,note_on,160,0,2,,,,,,,,,0,,,64,0
21310,note_on,46,0,1,,,,,,,,,11,,,81,0
21312,note_on,2,0,1,,,,,,,,,11,,,64,127
21312,note_on,32,0,2,,,,,,,,,0,,,64,127
21358,note_on,46,0,1,,,,,,,,,11,,,64,0
21360,note_on,2,0,1,,,,,,,,,11,,,81,127
21406,note_on,46,0,1,,,,,,,,,11,,,81,0
21408,note_on,2,0,1,,,,,,,,,11,,,85,127
21454,note_on,46,0,1,,,,,,,,,11,,,85,0
21456,note_on,2,0,1,,,,,,,,,11,,,81,127
