tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
2160,note_on,,,,,15,0,2,,,,,1,,,74,64
2385,note_on,,,,,225,0,7,,,,,8,,,74,0
2385,note_on,,,,,225,0,2,,,,,1,,,74,0
2385,note_on,,,,,225,0,3,,,,,4,,,74,0
2385,note_on,,,,,225,0,1,,,,,0,,,74,0
2400,note_on,,,,,15,0,3,,,,,4,,,76,64
2400,note_on,,,,,15,0,2,,,,,1,,,76,64
2400,note_on,,,,,15,0,7,,,,,8,,,76,64
2400,note_on,,,,,15,0,1,,,,,0,,,76,64
2625,note_on,,,,,225,0,2,,,,,1,,,76,0
2625,note_on,,,,,225,0,3,,,,,4,,,76,0
2625,note_on,,,,,225,0,7,,,,,8,,,76,0
2625,note_on,,,,,225,0,1,,,,,0,,,76,0
2640,note_on,,,,,15,0,3,,,,,4,,,74,64
2640,note_on,,,,,15,0,1,,,,,0,,,74,64
2640,note_on,,,,,15,0,7,,,,,8,,,74,64
2640,note_on,,,,,15,0,2,,,,,1,,,74,64
2755,note_on,,,,,115,0,3,,,,,4,,,74,0
2755,note_on,,,,,115,0,1,,,,,0,,,74,0
2755,note_on,,,,,115,0,7,,,,,8,,,74,0
2755,note_on,,,,,115,0,2,,,,,1,,,74,0
2760,note_on,,,,,5,0,1,,,,,0,,,73,64
2760,note_on,,,,,5,0,7,,,,,8,,,73,64
2760,note_on,,,,,5,0,3,,,,,4,,,73,64
2760,note_on,,,,,5,0,2,,,,,1,,,73,64
2875,note_on,,,,,115,0,3,,,,,4,,,73,0
2875,note_on,,,,,115,0,1,,,,,0,,,73,0
2875,note_on,,,,,115,0,7,,,,,8,,,73,0
2875,note_on,,,,,115,0,2,,,,,1,,,73,0
2880,note_on,,,,,5,0,3,,,,,4,,,74,64
2880,note_on,,,,,5,0,7,,,,,8,,,74,64
2880,note_on,,,,,5,0,2,,,,,1,,,74,64
2880,note_on,,,,,5,0,1,,,,,0,,,74,64
3325,note_on,,,,,445,0,1,,,,,0,,,74,0
3325,note_on,,,,,445,0,2,,,,,1,,,74,0
3325,note_on,,,,,445,0,7,,,,,8,,,74,0
3325,note_on,,,,,445,0,3,,,,,4,,,74,0
3840,note_on,,,,,515,0,1,,,,,0,,,81,64
3840,note_on,,,,,515,0,3,,,,,4,,,81,64
3840,note_on,,,,,0,0,7,,,,,8,,,74,85
3840,note_on,,,,,3840,0,4,,,,,5,,,74,85
3840,note_on,,,,,515,0,7,,,,,8,,,81,64
3840,note_on,,,,,515,0,2,,,,,1,,,81,64
4285,note_on,,,,,445,0,3,,,,,4,,,81,0
4285,note_on,,,,,445,0,1,,,,,0,,,81,0
4285,note_on,,,,,445,0,4,,,,,5,,,74,0
4285,note_on,,,,,445,0,2,,,,,1,,,81,0
4285,note_on,,,,,0,0,7,,,,,8,,,81,0
4285,note_on,,,,,445,0,7,,,,,8,,,74,0
4320,note_on,,,,,35,0,3,,,,,4,,,77,64
4320,note_on,,,,,35,0,2,,,,,1,,,77,64
4320,note_on,,,,,35,0,4,,,,,5,,,69,85
4320,note_on,,,,,0,0,7,,,,,8,,,69,85
4320,note_on,,,,,35,0,1,,,,,0,,,77,64
4320,note_on,,,,,35,0,7,,,,,8,,,77,64
4765,note_on,,,,,445,0,7,,,,,8,,,69,0
4765,note_on,,,,,0,0,7,,,,,8,,,77,0
4765,note_on,,,,,445,0,4,,,,,5,,,69,0
4765,note_on,,,,,445,0,1,,,,,0,,,77,0
4765,note_on,,,,,445,0,3,,,,,4,,,77,0
4765,note_on,,,,,445,0,2,,,,,1,,,77,0
4800,note_on,,,,,35,0,4,,,,,5,,,62,85
4800,note_on,,,,,35,0,2,,,,,1,,,65,64
4800,note_on,,,,,35,0,3,,,,,4,,,65,64
4800,note_on,,,,,35,0,7,,,,,8,,,65,64
4800,note_on,,,,,0,0,7,,,,,8,,,62,85
4800,note_on,,,,,35,0,1,,,,,0,,,65,64
5245,note_on,,,,,445,0,3,,,,,4,,,65,0
5245,note_on,,,,,0,0,7,,,,,8,,,65,0
5245,note_on,,,,,445,0,1,,,,,0,,,65,0
5245,note_on,,,,,445,0,2,,,,,1,,,65,0
5245,note_on,,,,,445,0,4,,,,,5,,,62,0
5245,note_on,,,,,445,0,7,,,,,8,,,62,0
5520,note_on,,,,,275,0,4,,,,,5,,,77,85
5520,note_on,,,,,275,0,7,,,,,8,,,81,64
5520,note_on,,,,,275,0,2,,,,,1,,,81,64
5520,note_on,,,,,0,0,7,,,,,8,,,77,85
5520,note_on,,,,,275,0,3,,,,,4,,,81,64
5520,note_on,,,,,275,0,1,,,,,0,,,81,64
5745,note_on,,,,,225,0,1,,,,,0,,,81,0
5745,note_on,,,,,225,0,3,,,,,4,,,81,0
5745,note_on,,,,,225,0,7,,,,,8,,,77,0
5745,note_on,,,,,225,0,2,,,,,1,,,81,0
5745,note_on,,,,,0,0,7,,,,,8,,,81,0
5745,note_on,,,,,225,0,4,,,,,5,,,77,0
5760,note_on,,,,,15,0,3,,,,,4,,,79,64
5760,note_on,,,,,15,0,1,,,,,0,,,79,64
5760,note_on,,,,,15,0,2,,,,,1,,,79,64
5760,note_on,,,,,15,0,4,,,,,5,,,76,85
5760,note_on,,,,,0,0,7,,,,,8,,,76,85
5760,note_on,,,,,15,0,7,,,,,8,,,79,64
5985,note_on,,,,,0,0,7,,,,,8,,,79,0
5985,note_on,,,,,225,0,3,,,,,4,,,79,0
5985,note_on,,,,,225,0,1,,,,,0,,,79,0
5985,note_on,,,,,225,0,4,,,,,5,,,76,0
5985,note_on,,,,,225,0,7,,,,,8,,,76,0
5985,note_on,,,,,225,0,2,,,,,1,,,79,0
6000,note_on,,,,,15,0,3,,,,,4,,,77,64
6000,note_on,,,,,15,0,2,,,,,1,,,77,64
6000,note_on,,,,,15,0,7,,,,,8,,,77,64
6000,note_on,,,,,0,0,7,,,,,8,,,74,85
6000,note_on,,,,,15,0,1,,,,,0,,,77,64
6000,note_on,,,,,15,0,4,,,,,5,,,74,85
6225,note_on,,,,,225,0,1,,,,,0,,,77,0
6225,note_on,,,,,225,0,4,,,,,5,,,74,0
6225,note_on,,,,,225,0,3,,,,,4,,,77,0
6225,note_on,,,,,225,0,7,,,,,8,,,74,0
6225,note_on,,,,,0,0,7,,,,,8,,,77,0
6225,note_on,,,,,225,0,2,,,,,1,,,77,0
6240,note_on,,,,,15,0,4,,,,,5,,,76,85
6240,note_on,,,,,15,0,1,,,,,0,,,79,64
6240,note_on,,,,,0,0,7,,,,,8,,,76,85
6240,note_on,,,,,15,0,3,,,,,4,,,79,64
6240,note_on,,,,,15,0,7,,,,,8,,,79,64
6240,note_on,,,,,15,0,2,,,,,1,,,79,64
6465,note_on,,,,,225,0,3,,,,,4,,,79,0
6465,note_on,,,,,225,0,4,,,,,5,,,76,0
6465,note_on,,,,,225,0,2,,,,,1,,,79,0
6465,note_on,,,,,225,0,1,,,,,0,,,79,0
6465,note_on,,,,,0,0,7,,,,,8,,,79,0
6465,note_on,,,,,225,0,7,,,,,8,,,76,0
6480,note_on,,,,,15,0,2,,,,,1,,,77,64
6480,note_on,,,,,15,0,7,,,,,8,,,77,64
6480,note_on,,,,,15,0,3,,,,,4,,,77,64
6480,note_on,,,,,15,0,1,,,,,0,,,77,64
6480,note_on,,,,,15,0,4,,,,,5,,,74,85
6480,note_on,,,,,0,0,7,,,,,8,,,74,85
6595,note_on,,,,,115,0,7,,,,,8,,,74,0
6595,note_on,,,,,0,0,7,,,,,8,,,77,0
6595,note_on,,,,,115,0,4,,,,,5,,,74,0
6595,note_on,,,,,115,0,1,,,,,0,,,77,0
6595,note_on,,,,,115,0,2,,,,,1,,,77,0
6595,note_on,,,,,115,0,3,,,,,4,,,77,0
6600,note_on,,,,,5,0,4,,,,,5,,,73,85
6600,note_on,,,,,5,0,1,,,,,0,,,76,64
6600,note_on,,,,,0,0,7,,,,,8,,,73,85
6600,note_on,,,,,5,0,7,,,,,8,,,76,64
6600,note_on,,,,,5,0,3,,,,,4,,,76,64
6600,note_on,,,,,5,0,2,,,,,1,,,76,64
6715,note_on,,,,,115,0,2,,,,,1,,,76,0
6715,note_on,,,,,115,0,1,,,,,0,,,76,0
6715,note_on,,,,,115,0,3,,,,,4,,,76,0
6715,note_on,,,,,115,0,4,,,,,5,,,73,0
6715,note_on,,,,,0,0,7,,,,,8,,,76,0
6715,note_on,,,,,115,0,7,,,,,8,,,73,0
6720,note_on,,,,,5,0,2,,,,,1,,,77,64
6720,note_on,,,,,5,0,3,,,,,4,,,77,64
6720,note_on,,,,,5,0,1,,,,,0,,,77,64
6720,note_on,,,,,0,0,7,,,,,8,,,62,85
6720,note_on,,,,,0,0,7,,,,,8,,,74,85
6720,note_on,,,,,5,0,7,,,,,8,,,77,64
6720,note_on,,,,,6720,0,6,,,,,7,,,62,85
6720,note_on,,,,,5,0,4,,,,,5,,,74,85
7165,note_on,,,,,445,0,3,,,,,4,,,77,0
7165,note_on,,,,,445,0,1,,,,,0,,,77,0
7165,note_on,,,,,445,0,2,,,,,1,,,77,0
7165,note_on,,,,,445,0,7,,,,,8,,,62,0
7165,note_on,,,,,0,0,7,,,,,8,,,74,0
7165,note_on,,,,,445,0,6,,,,,7,,,62,0
7165,note_on,,,,,445,0,4,,,,,5,,,74,0
7165,note_on,,,,,0,0,7,,,,,8,,,77,0
7200,note_on,,,,,35,0,6,,,,,7,,,57,85
7200,note_on,,,,,35,0,7,,,,,8,,,57,85
7440,note_on,,,,,275,0,4,,,,,5,,,76,85
7440,note_on,,,,,275,0,1,,,,,0,,,79,64
7440,note_on,,,,,275,0,3,,,,,4,,,79,64
7440,note_on,,,,,275,0,2,,,,,1,,,79,64
7440,note_on,,,,,0,0,7,,,,,8,,,76,85
7440,note_on,,,,,240,0,7,,,,,8,,,79,64
7645,note_on,,,,,205,0,7,,,,,8,,,57,0
7645,note_on,,,,,445,0,6,,,,,7,,,57,0
7665,note_on,,,,,225,0,1,,,,,0,,,79,0
7665,note_on,,,,,225,0,3,,,,,4,,,79,0
7665,note_on,,,,,225,0,2,,,,,1,,,79,0
7665,note_on,,,,,20,0,7,,,,,8,,,76,0
7665,note_on,,,,,0,0,7,,,,,8,,,79,0
7665,note_on,,,,,225,0,4,,,,,5,,,76,0
7680,note_on,,,,,15,0,1,,,,,0,,,81,64
7680,note_on,,,,,15,0,2,,,,,1,,,81,64
7680,note_on,,,,,15,0,7,,,,,8,,,81,64
7680,note_on,,,,,7680,0,5,,,,,6,,,74,85
7680,note_on,,,,,15,0,3,,,,,4,,,81,64
7680,note_on,,,,,35,0,6,,,,,7,,,50,85
7680,note_on,,,,,0,0,7,,,,,8,,,74,85
7680,note_on,,,,,0,0,7,,,,,8,,,50,85
7680,note_on,,,,,15,0,4,,,,,5,,,77,85
7680,note_on,,,,,0,0,7,,,,,8,,,77,85
7795,note_on,,,,,115,0,7,,,,,8,,,77,0
7795,note_on,,,,,115,0,2,,,,,1,,,81,0
7795,note_on,,,,,115,0,4,,,,,5,,,77,0
7795,note_on,,,,,115,0,1,,,,,0,,,81,0
7795,note_on,,,,,0,0,7,,,,,8,,,81,0
7795,note_on,,,,,115,0,3,,,,,4,,,81,0
7800,note_on,,,,,5,0,4,,,,,5,,,76,85
7800,note_on,,,,,5,0,7,,,,,8,,,79,64
7800,note_on,,,,,5,0,1,,,,,0,,,79,64
7800,note_on,,,,,5,0,2,,,,,1,,,79,64
7800,note_on,,,,,0,0,7,,,,,8,,,76,85
7800,note_on,,,,,5,0,3,,,,,4,,,79,64
7915,note_on,,,,,115,0,3,,,,,4,,,79,0
7915,note_on,,,,,115,0,1,,,,,0,,,79,0
7915,note_on,,,,,115,0,2,,,,,1,,,79,0
7915,note_on,,,,,115,0,4,,,,,5,,,76,0
7915,note_on,,,,,0,0,7,,,,,8,,,79,0
7915,note_on,,,,,115,0,7,,,,,8,,,76,0
7920,note_on,,,,,5,0,2,,,,,1,,,81,64
7920,note_on,,,,,5,0,7,,,,,8,,,81,64
7920,note_on,,,,,5,0,4,,,,,5,,,77,85
7920,note_on,,,,,5,0,1,,,,,0,,,81,64
7920,note_on,,,,,0,0,7,,,,,8,,,77,85
7920,note_on,,,,,5,0,3,,,,,4,,,81,64
8125,note_on,,,,,0,0,7,,,,,8,,,50,0
8125,note_on,,,,,445,0,6,,,,,7,,,50,0
8125,note_on,,,,,205,0,7,,,,,8,,,74,0
8125,note_on,,,,,445,0,5,,,,,6,,,74,0
8145,note_on,,,,,0,0,7,,,,,8,,,77,0
8145,note_on,,,,,20,0,7,,,,,8,,,81,0
8145,note_on,,,,,225,0,2,,,,,1,,,81,0
8145,note_on,,,,,225,0,1,,,,,0,,,81,0
8145,note_on,,,,,225,0,3,,,,,4,,,81,0
8145,note_on,,,,,225,0,4,,,,,5,,,77,0
8160,note_on,,,,,15,0,7,,,,,8,,,69,85
8160,note_on,,,,,35,0,5,,,,,6,,,69,85
8400,note_on,,,,,240,0,7,,,,,8,,,76,64
8400,note_on,,,,,255,0,2,,,,,1,,,76,64
8400,note_on,,,,,255,0,3,,,,,4,,,76,64
8400,note_on,,,,,255,0,1,,,,,0,,,76,64
8400,note_on,,,,,0,0,7,,,,,8,,,73,85
8400,note_on,,,,,255,0,4,,,,,5,,,73,85
8605,note_on,,,,,445,0,5,,,,,6,,,69,0
8605,note_on,,,,,205,0,7,,,,,8,,,69,0
8625,note_on,,,,,225,0,3,,,,,4,,,76,0
8625,note_on,,,,,225,0,2,,,,,1,,,76,0
8625,note_on,,,,,225,0,4,,,,,5,,,73,0
8625,note_on,,,,,20,0,7,,,,,8,,,73,0
8625,note_on,,,,,0,0,7,,,,,8,,,76,0
8625,note_on,,,,,225,0,1,,,,,0,,,76,0
8640,note_on,,,,,15,0,7,,,,,8,,,77,64
8640,note_on,,,,,15,0,4,,,,,5,,,74,85
8640,note_on,,,,,515,0,6,,,,,7,,,62,85
8640,note_on,,,,,0,0,7,,,,,8,,,62,85
8640,note_on,,,,,35,0,5,,,,,6,,,62,85
8640,note_on,,,,,0,0,7,,,,,8,,,74,85
8640,note_on,,,,,0,0,7,,,,,8,,,62,85
8640,note_on,,,,,15,0,2,,,,,1,,,77,64
8640,note_on,,,,,15,0,1,,,,,0,,,77,64
8640,note_on,,,,,15,0,3,,,,,4,,,77,64
8755,note_on,,,,,0,0,7,,,,,8,,,77,0
8755,note_on,,,,,115,0,2,,,,,1,,,77,0
8755,note_on,,,,,115,0,1,,,,,0,,,77,0
8755,note_on,,,,,115,0,4,,,,,5,,,74,0
8755,note_on,,,,,115,0,7,,,,,8,,,74,0
8755,note_on,,,,,115,0,3,,,,,4,,,77,0
8760,note_on,,,,,5,0,1,,,,,0,,,76,64
8760,note_on,,,,,5,0,2,,,,,1,,,76,64
8760,note_on,,,,,5,0,7,,,,,8,,,76,64
8760,note_on,,,,,0,0,7,,,,,8,,,73,85
8760,note_on,,,,,5,0,4,,,,,5,,,73,85
8760,note_on,,,,,5,0,3,,,,,4,,,76,64
8875,note_on,,,,,115,0,7,,,,,8,,,73,0
8875,note_on,,,,,115,0,3,,,,,4,,,76,0
8875,note_on,,,,,0,0,7,,,,,8,,,76,0
8875,note_on,,,,,115,0,2,,,,,1,,,76,0
8875,note_on,,,,,115,0,1,,,,,0,,,76,0
8875,note_on,,,,,115,0,4,,,,,5,,,73,0
8880,note_on,,,,,5,0,7,,,,,8,,,77,64
8880,note_on,,,,,5,0,3,,,,,4,,,77,64
8880,note_on,,,,,5,0,1,,,,,0,,,77,64
8880,note_on,,,,,0,0,7,,,,,8,,,74,85
8880,note_on,,,,,5,0,4,,,,,5,,,74,85
8880,note_on,,,,,5,0,2,,,,,1,,,77,64
9085,note_on,,,,,445,0,5,,,,,6,,,62,0
9085,note_on,,,,,205,0,7,,,,,8,,,62,0
9085,note_on,,,,,0,0,7,,,,,8,,,62,0
9085,note_on,,,,,445,0,6,,,,,7,,,62,0
9105,note_on,,,,,225,0,4,,,,,5,,,74,0
9105,note_on,,,,,225,0,1,,,,,0,,,77,0
9105,note_on,,,,,225,0,3,,,,,4,,,77,0
9105,note_on,,,,,225,0,2,,,,,1,,,77,0
9105,note_on,,,,,20,0,7,,,,,8,,,77,0
9105,note_on,,,,,0,0,7,,,,,8,,,74,0
9120,note_on,,,,,15,0,7,,,,,8,,,57,85
9120,note_on,,,,,35,0,6,,,,,7,,,57,85
9360,note_on,,,,,255,0,1,,,,,0,,,79,34
9360,note_on,,,,,0,0,7,,,,,8,,,76,49
9360,note_on,,,,,240,0,7,,,,,8,,,79,34
9360,note_on,,,,,255,0,4,,,,,5,,,76,49
9360,note_on,,,,,255,0,3,,,,,4,,,79,34
9360,note_on,,,,,255,0,2,,,,,1,,,79,34
9565,note_on,,,,,445,0,6,,,,,7,,,57,0
9565,note_on,,,,,205,0,7,,,,,8,,,57,0
9585,note_on,,,,,225,0,3,,,,,4,,,79,0
9585,note_on,,,,,225,0,2,,,,,1,,,79,0
9585,note_on,,,,,0,0,7,,,,,8,,,79,0
9585,note_on,,,,,20,0,7,,,,,8,,,76,0
9585,note_on,,,,,225,0,4,,,,,5,,,76,0
9585,note_on,,,,,225,0,1,,,,,0,,,79,0
9600,note_on,,,,,15,0,2,,,,,1,,,81,34
9600,note_on,,,,,0,0,7,,,,,8,,,74,49
9600,note_on,,,,,0,0,7,,,,,8,,,77,49
9600,note_on,,,,,0,0,7,,,,,8,,,50,64
9600,note_on,,,,,515,0,5,,,,,6,,,74,49
9600,note_on,,,,,15,0,3,,,,,4,,,81,34
9600,note_on,,,,,35,0,6,,,,,7,,,50,64
9600,note_on,,,,,15,0,1,,,,,0,,,81,34
9600,note_on,,,,,15,0,7,,,,,8,,,81,34
9600,note_on,,,,,15,0,4,,,,,5,,,77,49
9715,note_on,,,,,115,0,7,,,,,8,,,77,0
9715,note_on,,,,,0,0,7,,,,,8,,,81,0
9715,note_on,,,,,115,0,1,,,,,0,,,81,0
9715,note_on,,,,,115,0,3,,,,,4,,,81,0
9715,note_on,,,,,115,0,4,,,,,5,,,77,0
9715,note_on,,,,,115,0,2,,,,,1,,,81,0
9720,note_on,,,,,5,0,1,,,,,0,,,79,34
9720,note_on,,,,,5,0,3,,,,,4,,,79,34
9720,note_on,,,,,5,0,2,,,,,1,,,79,34
9720,note_on,,,,,0,0,7,,,,,8,,,76,49
9720,note_on,,,,,5,0,7,,,,,8,,,79,34
9720,note_on,,,,,5,0,4,,,,,5,,,76,49
9835,note_on,,,,,115,0,7,,,,,8,,,76,0
9835,note_on,,,,,115,0,3,,,,,4,,,79,0
9835,note_on,,,,,115,0,1,,,,,0,,,79,0
9835,note_on,,,,,0,0,7,,,,,8,,,79,0
9835,note_on,,,,,115,0,4,,,,,5,,,76,0
9835,note_on,,,,,115,0,2,,,,,1,,,79,0
9840,note_on,,,,,5,0,1,,,,,0,,,81,34
9840,note_on,,,,,5,0,3,,,,,4,,,81,34
9840,note_on,,,,,5,0,2,,,,,1,,,81,34
9840,note_on,,,,,0,0,7,,,,,8,,,77,49
9840,note_on,,,,,5,0,4,,,,,5,,,77,49
9840,note_on,,,,,5,0,7,,,,,8,,,81,34
10045,note_on,,,,,445,0,6,,,,,7,,,50,0
10045,note_on,,,,,445,0,5,,,,,6,,,74,0
10045,note_on,,,,,205,0,7,,,,,8,,,74,0
10045,note_on,,,,,0,0,7,,,,,8,,,50,0
10065,note_on,,,,,225,0,1,,,,,0,,,81,0
10065,note_on,,,,,0,0,7,,,,,8,,,77,0
10065,note_on,,,,,20,0,7,,,,,8,,,81,0
10065,note_on,,,,,225,0,4,,,,,5,,,77,0
10065,note_on,,,,,225,0,2,,,,,1,,,81,0
10065,note_on,,,,,225,0,3,,,,,4,,,81,0
10080,note_on,,,,,15,0,7,,,,,8,,,69,49
10080,note_on,,,,,35,0,5,,,,,6,,,69,49
10320,note_on,,,,,255,0,1,,,,,0,,,76,64
10320,note_on,,,,,255,0,3,,,,,4,,,76,64
10320,note_on,,,,,255,0,4,,,,,5,,,73,85
10320,note_on,,,,,240,0,7,,,,,8,,,76,64
10320,note_on,,,,,0,0,7,,,,,8,,,73,85
10320,note_on,,,,,255,0,2,,,,,1,,,76,64
10525,note_on,,,,,445,0,5,,,,,6,,,69,0
10525,note_on,,,,,205,0,7,,,,,8,,,69,0
10545,note_on,,,,,225,0,1,,,,,0,,,76,0
10545,note_on,,,,,225,0,3,,,,,4,,,76,0
10545,note_on,,,,,20,0,7,,,,,8,,,73,0
10545,note_on,,,,,0,0,7,,,,,8,,,76,0
10545,note_on,,,,,225,0,2,,,,,1,,,76,0
10545,note_on,,,,,225,0,4,,,,,5,,,73,0
10560,note_on,,,,,15,0,1,,,,,0,,,77,64
10560,note_on,,,,,15,0,2,,,,,1,,,77,64
10560,note_on,,,,,0,0,7,,,,,8,,,74,85
10560,note_on,,,,,15,0,3,,,,,4,,,77,64
10560,note_on,,,,,515,0,6,,,,,7,,,50,85
10560,note_on,,,,,35,0,5,,,,,6,,,62,85
10560,note_on,,,,,15,0,7,,,,,8,,,77,64
10560,note_on,,,,,0,0,7,,,,,8,,,62,85
10560,note_on,,,,,0,0,7,,,,,8,,,50,85
10560,note_on,,,,,15,0,4,,,,,5,,,74,85
10785,note_on,,,,,225,0,3,,,,,4,,,77,0
10785,note_on,,,,,225,0,1,,,,,0,,,77,0
10785,note_on,,,,,225,0,2,,,,,1,,,77,0
10785,note_on,,,,,225,0,7,,,,,8,,,77,0
10800,note_on,,,,,15,0,3,,,,,4,,,76,64
10800,note_on,,,,,15,0,7,,,,,8,,,76,64
10800,note_on,,,,,15,0,1,,,,,0,,,76,64
10800,note_on,,,,,15,0,2,,,,,1,,,76,64
10915,note_on,,,,,115,0,1,,,,,0,,,76,0
10915,note_on,,,,,115,0,2,,,,,1,,,76,0
10915,note_on,,,,,115,0,3,,,,,4,,,76,0
10915,note_on,,,,,115,0,7,,,,,8,,,76,0
10920,note_on,,,,,5,0,2,,,,,1,,,74,64
