tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
360,note_on,46,0,8,,,,,,,,,7,,,52,127
360,note_on,46,0,5,,,,,,,,,4,,,52,90
360,note_on,46,0,7,,,,,,,,,6,,,64,127
672,note_on,314,0,3,,,,,,,,,2,,,64,0
672,note_on,314,0,2,,,,,,,,,1,,,64,0
672,note_on,314,0,4,,,,,,,,,3,,,64,0
672,note_on,314,0,1,,,,,,,,,0,,,64,0
677,note_on,317,0,5,,,,,,,,,4,,,52,0
677,note_on,317,0,6,,,,,,,,,5,,,52,0
677,note_on,317,0,8,,,,,,,,,7,,,52,0
677,note_on,317,0,7,,,,,,,,,6,,,64,0
713,note_on,41,0,3,,,,,,,,,2,,,69,64
713,note_on,41,0,2,,,,,,,,,1,,,69,65
713,note_on,41,0,1,,,,,,,,,0,,,69,127
716,note_on,39,0,6,,,,,,,,,5,,,57,90
716,note_on,39,0,5,,,,,,,,,4,,,57,90
716,note_on,39,0,7,,,,,,,,,6,,,69,127
716,note_on,44,0,4,,,,,,,,,3,,,69,65
718,note_on,41,0,8,,,,,,,,,7,,,57,127
850,note_on,137,0,2,,,,,,,,,1,,,69,0
850,note_on,137,0,1,,,,,,,,,0,,,69,0
855,note_on,139,0,6,,,,,,,,,5,,,57,0
855,note_on,142,0,3,,,,,,,,,2,,,69,0
855,note_on,139,0,4,,,,,,,,,3,,,69,0
855,note_on,139,0,7,,,,,,,,,6,,,69,0
857,note_on,141,0,5,,,,,,,,,4,,,57,0
857,note_on,139,0,8,,,,,,,,,7,,,57,0
890,note_on,40,0,1,,,,,,,,,0,,,57,127
890,note_on,40,0,2,,,,,,,,,1,,,57,65
894,note_on,39,0,4,,,,,,,,,3,,,57,65
894,note_on,39,0,6,,,,,,,,,5,,,45,90
894,note_on,37,0,5,,,,,,,,,4,,,45,90
894,note_on,39,0,7,,,,,,,,,6,,,57,127
894,note_on,39,0,3,,,,,,,,,2,,,57,64
894,note_on,37,0,8,,,,,,,,,7,,,45,127
1043,note_on,153,0,1,,,,,,,,,0,,,57,0
1043,note_on,153,0,2,,,,,,,,,1,,,57,0
1045,note_on,151,0,3,,,,,,,,,2,,,57,0
1048,note_on,154,0,5,,,,,,,,,4,,,45,0
1048,note_on,154,0,7,,,,,,,,,6,,,57,0
1048,note_on,154,0,8,,,,,,,,,7,,,45,0
1048,note_on,154,0,6,,,,,,,,,5,,,45,0
1048,note_on,154,0,4,,,,,,,,,3,,,57,0
1244,note_on,201,0,1,,,,,,,,,0,,,64,127
1244,note_on,196,0,4,,,,,,,,,3,,,64,65
1244,note_on,199,0,3,,,,,,,,,2,,,64,64
1244,note_on,201,0,2,,,,,,,,,1,,,64,65
1247,note_on,199,0,7,,,,,,,,,6,,,64,127
1247,note_on,199,0,8,,,,,,,,,7,,,52,127
1247,note_on,199,0,5,,,,,,,,,4,,,52,90
1378,note_on,134,0,1,,,,,,,,,0,,,64,0
1379,note_on,135,0,2,,,,,,,,,1,,,64,0
1382,note_on,138,0,3,,,,,,,,,2,,,64,0
1383,note_on,139,0,4,,,,,,,,,3,,,64,0
1383,note_on,136,0,8,,,,,,,,,7,,,52,0
1389,note_on,142,0,5,,,,,,,,,4,,,52,0
1389,note_on,142,0,7,,,,,,,,,6,,,64,0
1421,note_on,43,0,1,,,,,,,,,0,,,69,127
1421,note_on,42,0,2,,,,,,,,,1,,,69,65
1421,note_on,39,0,3,,,,,,,,,2,,,69,64
1423,note_on,40,0,4,,,,,,,,,3,,,69,65
1426,note_on,37,0,7,,,,,,,,,6,,,69,127
1426,note_on,43,0,8,,,,,,,,,7,,,57,127
1426,note_on,37,0,5,,,,,,,,,4,,,57,90
1507,note_on,86,0,1,,,,,,,,,0,,,69,0
1507,note_on,86,0,3,,,,,,,,,2,,,69,0
1507,note_on,86,0,2,,,,,,,,,1,,,69,0
1508,note_on,85,0,4,,,,,,,,,3,,,69,0
1509,note_on,83,0,5,,,,,,,,,4,,,57,0
1509,note_on,83,0,7,,,,,,,,,6,,,69,0
1510,note_on,84,0,8,,,,,,,,,7,,,57,0
1512,note_on,5,0,1,,,,,,,,,0,,,68,127
1512,note_on,5,0,3,,,,,,,,,2,,,68,64
1512,note_on,5,0,2,,,,,,,,,1,,,68,65
1513,note_on,5,0,4,,,,,,,,,3,,,68,65
1514,note_on,5,0,5,,,,,,,,,4,,,56,90
1515,note_on,6,0,7,,,,,,,,,6,,,68,127
1515,note_on,5,0,8,,,,,,,,,7,,,56,127
1595,note_on,83,0,1,,,,,,,,,0,,,68,0
1596,note_on,84,0,2,,,,,,,,,1,,,68,0
1598,note_on,85,0,4,,,,,,,,,3,,,68,0
1598,note_on,86,0,3,,,,,,,,,2,,,68,0
1602,note_on,87,0,7,,,,,,,,,6,,,68,0
1602,note_on,87,0,8,,,,,,,,,7,,,56,0
1602,note_on,7,0,1,,,,,,,,,0,,,69,127
1602,note_on,88,0,5,,,,,,,,,4,,,56,0
1602,note_on,4,0,3,,,,,,,,,2,,,69,64
1602,note_on,6,0,2,,,,,,,,,1,,,69,65
1606,note_on,4,0,7,,,,,,,,,6,,,69,127
1606,note_on,4,0,5,,,,,,,,,4,,,57,90
1606,note_on,4,0,8,,,,,,,,,7,,,57,127
1606,note_on,8,0,4,,,,,,,,,3,,,69,65
1686,note_on,84,0,2,,,,,,,,,1,,,69,0
1686,note_on,84,0,1,,,,,,,,,0,,,69,0
1687,note_on,85,0,3,,,,,,,,,2,,,69,0
1687,note_on,81,0,4,,,,,,,,,3,,,69,0
1691,note_on,85,0,7,,,,,,,,,6,,,69,0
1691,note_on,5,0,1,,,,,,,,,0,,,68,127
1691,note_on,85,0,8,,,,,,,,,7,,,57,0
1691,note_on,85,0,5,,,,,,,,,4,,,57,0
1694,note_on,3,0,8,,,,,,,,,7,,,56,127
1694,note_on,7,0,4,,,,,,,,,3,,,68,65
1694,note_on,3,0,7,,,,,,,,,6,,,68,127
1694,note_on,8,0,2,,,,,,,,,1,,,68,65
1694,note_on,7,0,3,,,,,,,,,2,,,68,64
1694,note_on,3,0,5,,,,,,,,,4,,,56,90
1773,note_on,82,0,1,,,,,,,,,0,,,68,0
1778,note_on,84,0,4,,,,,,,,,3,,,68,0
1778,note_on,84,0,3,,,,,,,,,2,,,68,0
1778,note_on,84,0,2,,,,,,,,,1,,,68,0
1779,note_on,85,0,5,,,,,,,,,4,,,56,0
1779,note_on,85,0,7,,,,,,,,,6,,,68,0
1779,note_on,85,0,8,,,,,,,,,7,,,56,0
1780,note_on,7,0,1,,,,,,,,,0,,,69,127
1783,note_on,4,0,5,,,,,,,,,4,,,57,90
1783,note_on,5,0,4,,,,,,,,,3,,,69,65
1783,note_on,5,0,3,,,,,,,,,2,,,69,64
1783,note_on,5,0,2,,,,,,,,,1,,,69,65
1783,note_on,4,0,7,,,,,,,,,6,,,69,127
1783,note_on,4,0,8,,,,,,,,,7,,,57,127
1863,note_on,80,0,3,,,,,,,,,2,,,69,0
1863,note_on,83,0,1,,,,,,,,,0,,,69,0
1863,note_on,80,0,2,,,,,,,,,1,,,69,0
1863,note_on,80,0,4,,,,,,,,,3,,,69,0
1868,note_on,85,0,7,,,,,,,,,6,,,69,0
1868,note_on,85,0,5,,,,,,,,,4,,,57,0
1868,note_on,5,0,1,,,,,,,,,0,,,68,127
1868,note_on,85,0,8,,,,,,,,,7,,,57,0
1870,note_on,7,0,3,,,,,,,,,2,,,68,64
1870,note_on,7,0,2,,,,,,,,,1,,,68,65
1870,note_on,2,0,5,,,,,,,,,4,,,56,90
1870,note_on,7,0,4,,,,,,,,,3,,,68,65
1873,note_on,5,0,7,,,,,,,,,6,,,68,127
1873,note_on,5,0,8,,,,,,,,,7,,,56,127
1954,note_on,84,0,5,,,,,,,,,4,,,56,0
1954,note_on,84,0,2,,,,,,,,,1,,,68,0
1954,note_on,84,0,3,,,,,,,,,2,,,68,0
1954,note_on,86,0,1,,,,,,,,,0,,,68,0
1954,note_on,84,0,4,,,,,,,,,3,,,68,0
1954,note_on,81,0,7,,,,,,,,,6,,,68,0
1959,note_on,5,0,1,,,,,,,,,0,,,69,127
1959,note_on,5,0,3,,,,,,,,,2,,,69,64
1959,note_on,5,0,2,,,,,,,,,1,,,69,65
1959,note_on,86,0,8,,,,,,,,,7,,,56,0
1959,note_on,5,0,4,,,,,,,,,3,,,69,65
1960,note_on,6,0,5,,,,,,,,,4,,,57,90
1960,note_on,1,0,8,,,,,,,,,7,,,57,127
1960,note_on,6,0,7,,,,,,,,,6,,,69,127
2039,note_on,80,0,1,,,,,,,,,0,,,69,0
2039,note_on,80,0,3,,,,,,,,,2,,,69,0
2039,note_on,80,0,2,,,,,,,,,1,,,69,0
2040,note_on,80,0,7,,,,,,,,,6,,,69,0
2040,note_on,81,0,4,,,,,,,,,3,,,69,0
2040,note_on,80,0,5,,,,,,,,,4,,,57,0
2040,note_on,80,0,8,,,,,,,,,7,,,57,0
2040,note_on,1,0,1,,,,,,,,,0,,,68,127
2041,note_on,2,0,2,,,,,,,,,1,,,68,65
2042,note_on,2,0,4,,,,,,,,,3,,,68,65
2042,note_on,3,0,3,,,,,,,,,2,,,68,64
2043,note_on,3,0,5,,,,,,,,,4,,,56,90
2044,note_on,4,0,8,,,,,,,,,7,,,56,127
2044,note_on,4,0,7,,,,,,,,,6,,,68,127
2128,note_on,88,0,1,,,,,,,,,0,,,68,0
2131,note_on,89,0,4,,,,,,,,,3,,,68,0
2131,note_on,89,0,3,,,,,,,,,2,,,68,0
2131,note_on,88,0,5,,,,,,,,,4,,,56,0
2131,note_on,90,0,2,,,,,,,,,1,,,68,0
2134,note_on,90,0,7,,,,,,,,,6,,,68,0
2135,note_on,0,0,8,,,,,,,,,7,,,57,127
2135,note_on,4,0,3,,,,,,,,,2,,,69,64
2135,note_on,4,0,5,,,,,,,,,4,,,57,90
2135,note_on,4,0,2,,,,,,,,,1,,,69,65
2135,note_on,7,0,1,,,,,,,,,0,,,69,127
2135,note_on,4,0,4,,,,,,,,,3,,,69,65
2135,note_on,91,0,8,,,,,,,,,7,,,56,0
2135,note_on,1,0,7,,,,,,,,,6,,,69,127
2264,note_on,129,0,1,,,,,,,,,0,,,69,0
2265,note_on,130,0,2,,,,,,,,,1,,,69,0
2267,note_on,132,0,3,,,,,,,,,2,,,69,0
2270,note_on,135,0,4,,,,,,,,,3,,,69,0
2270,note_on,135,0,7,,,,,,,,,6,,,69,0
2272,note_on,137,0,8,,,,,,,,,7,,,57,0
2272,note_on,137,0,5,,,,,,,,,4,,,57,0
2308,note_on,43,0,2,,,,,,,,,1,,,57,65
2308,note_on,44,0,1,,,,,,,,,0,,,57,127
2310,note_on,43,0,3,,,,,,,,,2,,,57,64
2310,note_on,40,0,7,,,,,,,,,6,,,57,127
2310,note_on,38,0,8,,,,,,,,,7,,,45,127
2310,note_on,38,0,5,,,,,,,,,4,,,45,90
2310,note_on,40,0,4,,,,,,,,,3,,,57,65
2459,note_on,151,0,1,,,,,,,,,0,,,57,0
2460,note_on,152,0,2,,,,,,,,,1,,,57,0
2460,note_on,150,0,3,,,,,,,,,2,,,57,0
2461,note_on,151,0,7,,,,,,,,,6,,,57,0
2461,note_on,151,0,5,,,,,,,,,4,,,45,0
2461,note_on,151,0,4,,,,,,,,,3,,,57,0
2462,note_on,152,0,8,,,,,,,,,7,,,45,0
2661,note_on,201,0,2,,,,,,,,,1,,,64,65
2661,note_on,202,0,1,,,,,,,,,0,,,64,127
2662,note_on,202,0,3,,,,,,,,,2,,,64,64
2663,note_on,202,0,4,,,,,,,,,3,,,64,65
2664,note_on,203,0,5,,,,,,,,,4,,,52,90
2664,note_on,203,0,7,,,,,,,,,6,,,64,127
2664,note_on,202,0,8,,,,,,,,,7,,,52,127
2797,note_on,136,0,1,,,,,,,,,0,,,64,0
2797,note_on,136,0,2,,,,,,,,,1,,,64,0
2802,note_on,140,0,3,,,,,,,,,2,,,64,0
2802,note_on,139,0,4,,,,,,,,,3,,,64,0
2802,note_on,138,0,8,,,,,,,,,7,,,52,0
2805,note_on,141,0,5,,,,,,,,,4,,,52,0
2805,note_on,141,0,7,,,,,,,,,6,,,64,0
2839,note_on,42,0,1,,,,,,,,,0,,,69,127
2843,note_on,41,0,4,,,,,,,,,3,,,69,65
2843,note_on,38,0,5,,,,,,,,,4,,,57,90
2843,note_on,38,0,7,,,,,,,,,6,,,69,127
2843,note_on,41,0,3,,,,,,,,,2,,,69,64
2843,note_on,41,0,8,,,,,,,,,7,,,57,127
2843,note_on,46,0,2,,,,,,,,,1,,,69,65
2928,note_on,85,0,8,,,,,,,,,7,,,57,0
2928,note_on,85,0,3,,,,,,,,,2,,,69,0
2928,note_on,85,0,4,,,,,,,,,3,,,69,0
2928,note_on,85,0,2,,,,,,,,,1,,,69,0
2928,note_on,89,0,1,,,,,,,,,0,,,69,0
2928,note_on,85,0,5,,,,,,,,,4,,,57,0
2928,note_on,85,0,7,,,,,,,,,6,,,69,0
2929,note_on,1,0,4,,,,,,,,,3,,,68,65
2929,note_on,1,0,3,,,,,,,,,2,,,68,64
2929,note_on,1,0,1,,,,,,,,,0,,,68,127
2929,note_on,1,0,2,,,,,,,,,1,,,68,65
2930,note_on,2,0,5,,,,,,,,,4,,,56,90
2931,note_on,3,0,7,,,,,,,,,6,,,68,127
2932,note_on,4,0,8,,,,,,,,,7,,,56,127
3016,note_on,87,0,3,,,,,,,,,2,,,68,0
3016,note_on,87,0,1,,,,,,,,,0,,,68,0
3016,note_on,85,0,7,,,,,,,,,6,,,68,0
3016,note_on,87,0,4,,,,,,,,,3,,,68,0
3016,note_on,86,0,5,,,,,,,,,4,,,56,0
3016,note_on,87,0,2,,,,,,,,,1,,,68,0
3017,note_on,1,0,1,,,,,,,,,0,,,69,127
3017,note_on,85,0,8,,,,,,,,,7,,,56,0
3019,note_on,3,0,2,,,,,,,,,1,,,69,65
3020,note_on,4,0,7,,,,,,,,,6,,,69,127
3020,note_on,4,0,3,,,,,,,,,2,,,69,64
3020,note_on,4,0,4,,,,,,,,,3,,,69,65
3020,note_on,4,0,5,,,,,,,,,4,,,57,90
3021,note_on,4,0,8,,,,,,,,,7,,,57,127
3105,note_on,86,0,2,,,,,,,,,1,,,69,0
3105,note_on,85,0,7,,,,,,,,,6,,,69,0
3105,note_on,85,0,3,,,,,,,,,2,,,69,0
3105,note_on,84,0,8,,,,,,,,,7,,,57,0
3105,note_on,85,0,5,,,,,,,,,4,,,57,0
3105,note_on,88,0,1,,,,,,,,,0,,,69,0
3105,note_on,85,0,4,,,,,,,,,3,,,69,0
3106,note_on,1,0,1,,,,,,,,,0,,,68,127
3107,note_on,2,0,2,,,,,,,,,1,,,68,65
3108,note_on,3,0,5,,,,,,,,,4,,,56,90
3108,note_on,3,0,4,,,,,,,,,3,,,68,65
3108,note_on,3,0,7,,,,,,,,,6,,,68,127
3108,note_on,3,0,3,,,,,,,,,2,,,68,64
3109,note_on,4,0,8,,,,,,,,,7,,,56,127
3193,note_on,85,0,5,,,,,,,,,4,,,56,0
3193,note_on,87,0,1,,,,,,,,,0,,,68,0
3193,note_on,85,0,3,,,,,,,,,2,,,68,0
3193,note_on,85,0,4,,,,,,,,,3,,,68,0
3193,note_on,86,0,2,,,,,,,,,1,,,68,0
3194,note_on,86,0,7,,,,,,,,,6,,,68,0
3197,note_on,4,0,3,,,,,,,,,2,,,69,64
3197,note_on,88,0,8,,,,,,,,,7,,,56,0
3197,note_on,4,0,2,,,,,,,,,1,,,69,65
3197,note_on,4,0,1,,,,,,,,,0,,,69,127
3198,note_on,5,0,4,,,,,,,,,3,,,69,65
3198,note_on,5,0,5,,,,,,,,,4,,,57,90
3199,note_on,5,0,7,,,,,,,,,6,,,69,127
3200,note_on,3,0,8,,,,,,,,,7,,,57,127
3278,note_on,81,0,1,,,,,,,,,0,,,69,0
3279,note_on,82,0,2,,,,,,,,,1,,,69,0
3280,note_on,83,0,3,,,,,,,,,2,,,69,0
3280,note_on,82,0,4,,,,,,,,,3,,,69,0
3281,note_on,81,0,8,,,,,,,,,7,,,57,0
3281,note_on,83,0,5,,,,,,,,,4,,,57,0
3281,note_on,82,0,7,,,,,,,,,6,,,69,0
3282,note_on,4,0,1,,,,,,,,,0,,,68,127
3283,note_on,4,0,2,,,,,,,,,1,,,68,65
3284,note_on,4,0,4,,,,,,,,,3,,,68,65
3284,note_on,3,0,5,,,,,,,,,4,,,56,90
3284,note_on,4,0,3,,,,,,,,,2,,,68,64
3285,note_on,4,0,7,,,,,,,,,6,,,68,127
3286,note_on,5,0,8,,,,,,,,,7,,,56,127
3368,note_on,86,0,1,,,,,,,,,0,,,68,0
3369,note_on,86,0,2,,,,,,,,,1,,,68,0
3369,note_on,85,0,3,,,,,,,,,2,,,68,0
3370,note_on,86,0,4,,,,,,,,,3,,,68,0
3370,note_on,86,0,5,,,,,,,,,4,,,56,0
3371,note_on,86,0,7,,,,,,,,,6,,,68,0
3372,note_on,86,0,8,,,,,,,,,7,,,56,0
3372,note_on,4,0,1,,,,,,,,,0,,,69,127
3373,note_on,4,0,2,,,,,,,,,1,,,69,65
3373,note_on,4,0,3,,,,,,,,,2,,,69,64
3374,note_on,4,0,5,,,,,,,,,4,,,57,90
3374,note_on,4,0,4,,,,,,,,,3,,,69,65
3376,note_on,5,0,7,,,,,,,,,6,,,69,127
3376,note_on,4,0,8,,,,,,,,,7,,,57,127
3462,note_on,89,0,2,,,,,,,,,1,,,69,0
3462,note_on,90,0,1,,,,,,,,,0,,,69,0
3462,note_on,88,0,4,,,,,,,,,3,,,69,0
3462,note_on,88,0,5,,,,,,,,,4,,,57,0
3462,note_on,86,0,7,,,,,,,,,6,,,69,0
3462,note_on,89,0,3,,,,,,,,,2,,,69,0
3465,note_on,89,0,8,,,,,,,,,7,,,57,0
3465,note_on,3,0,1,,,,,,,,,0,,,68,127
3465,note_on,3,0,2,,,,,,,,,1,,,68,65
3467,note_on,5,0,4,,,,,,,,,3,,,68,65
3467,note_on,5,0,7,,,,,,,,,6,,,68,127
3467,note_on,2,0,8,,,,,,,,,7,,,56,127
3467,note_on,5,0,5,,,,,,,,,4,,,56,90
3467,note_on,5,0,3,,,,,,,,,2,,,68,64
3545,note_on,80,0,1,,,,,,,,,0,,,68,0
3546,note_on,81,0,2,,,,,,,,,1,,,68,0
3546,note_on,79,0,3,,,,,,,,,2,,,68,0
3547,note_on,80,0,4,,,,,,,,,3,,,68,0
3548,note_on,81,0,5,,,,,,,,,4,,,56,0
3548,note_on,81,0,8,,,,,,,,,7,,,56,0
3548,note_on,81,0,7,,,,,,,,,6,,,68,0
3549,note_on,4,0,1,,,,,,,,,0,,,69,127
3549,note_on,3,0,2,,,,,,,,,1,,,69,65
3551,note_on,4,0,4,,,,,,,,,3,,,69,65
3551,note_on,5,0,3,,,,,,,,,2,,,69,64
3552,note_on,4,0,8,,,,,,,,,7,,,57,127
3552,note_on,4,0,7,,,,,,,,,6,,,69,127
3552,note_on,4,0,5,,,,,,,,,4,,,57,90
3684,note_on,135,0,2,,,,,,,,,1,,,69,0
3684,note_on,135,0,1,,,,,,,,,0,,,69,0
3687,note_on,136,0,3,,,,,,,,,2,,,69,0
3688,note_on,137,0,4,,,,,,,,,3,,,69,0
3688,note_on,136,0,8,,,,,,,,,7,,,57,0
3691,note_on,139,0,5,,,,,,,,,4,,,57,0
3691,note_on,139,0,7,,,,,,,,,6,,,69,0
3726,note_on,42,0,1,,,,,,,,,0,,,76,127
3727,note_on,39,0,4,,,,,,,,,3,,,76,65
3727,note_on,36,0,5,,,,,,,,,4,,,64,90
3727,note_on,36,0,7,,,,,,,,,6,,,76,127
3727,note_on,40,0,3,,,,,,,,,2,,,76,64
3727,note_on,43,0,2,,,,,,,,,1,,,76,65
3727,note_on,39,0,8,,,,,,,,,7,,,64,127
4038,note_on,312,0,1,,,,,,,,,0,,,76,0
4039,note_on,312,0,2,,,,,,,,,1,,,76,0
4041,note_on,314,0,4,,,,,,,,,3,,,76,0
4044,note_on,317,0,3,,,,,,,,,2,,,76,0
4044,note_on,317,0,8,,,,,,,,,7,,,64,0
4045,note_on,318,0,5,,,,,,,,,4,,,64,0
4046,note_on,319,0,7,,,,,,,,,6,,,76,0
4079,note_on,41,0,1,,,,,,,,,0,,,73,127
4079,note_on,40,0,2,,,,,,,,,1,,,73,65
4080,note_on,36,0,3,,,,,,,,,2,,,73,64
4080,note_on,39,0,4,,,,,,,,,3,,,73,65
4081,note_on,37,0,8,,,,,,,,,7,,,61,127
4081,note_on,35,0,7,,,,,,,,,6,,,73,127
4081,note_on,36,0,5,,,,,,,,,4,,,61,90
4217,note_on,138,0,1,,,,,,,,,0,,,73,0
4217,note_on,138,0,2,,,,,,,,,1,,,73,0
4223,note_on,143,0,3,,,,,,,,,2,,,73,0
4223,note_on,142,0,5,,,,,,,,,4,,,61,0
4223,note_on,143,0,4,,,,,,,,,3,,,73,0
4223,note_on,142,0,8,,,,,,,,,7,,,61,0
4223,note_on,142,0,7,,,,,,,,,6,,,73,0
4259,note_on,36,0,4,,,,,,,,,3,,,69,65
4259,note_on,42,0,1,,,,,,,,,0,,,69,127
4259,note_on,42,0,2,,,,,,,,,1,,,69,65
4259,note_on,36,0,3,,,,,,,,,2,,,69,64
4262,note_on,39,0,5,,,,,,,,,4,,,57,90
4262,note_on,39,0,8,,,,,,,,,7,,,57,127
4262,note_on,39,0,7,,,,,,,,,6,,,69,127
4395,note_on,136,0,2,,,,,,,,,1,,,69,0
4395,note_on,136,0,1,,,,,,,,,0,,,69,0
4399,note_on,140,0,4,,,,,,,,,3,,,69,0
4399,note_on,140,0,3,,,,,,,,,2,,,69,0
4403,note_on,141,0,7,,,,,,,,,6,,,69,0
4403,note_on,141,0,5,,,,,,,,,4,,,57,0
4403,note_on,141,0,8,,,,,,,,,7,,,57,0
4435,note_on,40,0,1,,,,,,,,,0,,,76,127
4435,note_on,40,0,2,,,,,,,,,1,,,76,65
4437,note_on,34,0,7,,,,,,,,,6,,,76,127
4437,note_on,38,0,4,,,,,,,,,3,,,76,65
4437,note_on,34,0,8,,,,,,,,,7,,,64,127
4437,note_on,34,0,5,,,,,,,,,4,,,64,90
4437,note_on,38,0,3,,,,,,,,,2,,,76,64
4748,note_on,313,0,1,,,,,,,,,0,,,76,0
4748,note_on,313,0,2,,,,,,,,,1,,,76,0
4750,note_on,313,0,3,,,,,,,,,2,,,76,0
4751,note_on,314,0,4,,,,,,,,,3,,,76,0
4752,note_on,315,0,8,,,,,,,,,7,,,64,0
4756,note_on,319,0,7,,,,,,,,,6,,,76,0
4756,note_on,319,0,5,,,,,,,,,4,,,64,0
4791,note_on,43,0,1,,,,,,,,,0,,,73,127
4791,note_on,43,0,2,,,,,,,,,1,,,73,65
4791,note_on,40,0,4,,,,,,,,,3,,,73,65
4791,note_on,41,0,3,,,,,,,,,2,,,73,64
4791,note_on,35,0,5,,,,,,,,,4,,,61,90
4793,note_on,41,0,8,,,,,,,,,7,,,61,127
4793,note_on,37,0,7,,,,,,,,,6,,,73,127
4925,note_on,134,0,1,,,,,,,,,0,,,73,0
4925,note_on,134,0,2,,,,,,,,,1,,,73,0
4928,note_on,137,0,4,,,,,,,,,3,,,73,0
4928,note_on,137,0,3,,,,,,,,,2,,,73,0
4929,note_on,136,0,8,,,,,,,,,7,,,61,0
4932,note_on,141,0,5,,,,,,,,,4,,,61,0
4933,note_on,140,0,7,,,,,,,,,6,,,73,0
4968,note_on,40,0,4,,,,,,,,,3,,,69,65
4968,note_on,35,0,7,,,,,,,,,6,,,69,127
4968,note_on,40,0,3,,,,,,,,,2,,,69,64
4968,note_on,36,0,5,,,,,,,,,4,,,57,90
4968,note_on,43,0,2,,,,,,,,,1,,,69,65
4968,note_on,43,0,1,,,,,,,,,0,,,69,127
4969,note_on,40,0,8,,,,,,,,,7,,,57,127
5103,note_on,135,0,4,,,,,,,,,3,,,69,0
5103,note_on,135,0,2,,,,,,,,,1,,,69,0
