tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
840,note_off,240,0,1,,,,,,,,0,,,,65,64
840,note_on,0,0,1,,,,,,,,0,,,,69,30
1080,note_off,240,0,1,,,,,,,,0,,,,69,64
1080,note_on,0,0,1,,,,,,,,0,,,,65,30
1320,note_on,0,0,1,,,,,,,,0,,,,62,30
1320,note_off,240,0,1,,,,,,,,0,,,,65,64
1440,note_off,1320,0,2,,,,,,,,0,,,,38,64
1555,note_off,235,0,1,,,,,,,,0,,,,62,64
1560,note_on,120,0,2,,,,,,,,0,,,,38,30
1560,note_on,1560,0,10,,,,,,,,11,,,,58,30
1560,note_on,1560,0,5,,,,,,,,5,,,,58,30
1800,note_on,245,0,1,,,,,,,,0,,,,62,30
2040,note_off,240,0,1,,,,,,,,0,,,,62,64
2040,note_on,0,0,1,,,,,,,,0,,,,65,30
2280,note_off,240,0,1,,,,,,,,0,,,,65,64
2280,note_on,0,0,1,,,,,,,,0,,,,70,30
2520,note_off,240,0,1,,,,,,,,0,,,,70,64
2520,note_on,0,0,1,,,,,,,,0,,,,65,30
2760,note_on,0,0,1,,,,,,,,0,,,,62,30
2760,note_off,240,0,1,,,,,,,,0,,,,65,64
2880,note_off,1320,0,2,,,,,,,,0,,,,38,64
2995,note_off,235,0,1,,,,,,,,0,,,,62,64
3000,note_on,120,0,2,,,,,,,,0,,,,38,30
3000,note_on,3000,0,9,,,,,,,,10,,,,67,30
3000,note_on,3000,0,4,,,,,,,,4,,,,67,30
3240,note_on,245,0,1,,,,,,,,0,,,,62,30
3480,note_off,240,0,1,,,,,,,,0,,,,62,64
3480,note_on,0,0,1,,,,,,,,0,,,,67,30
3720,note_off,240,0,1,,,,,,,,0,,,,67,64
3720,note_on,0,0,1,,,,,,,,0,,,,70,30
3960,note_off,240,0,1,,,,,,,,0,,,,70,64
3960,note_on,0,0,1,,,,,,,,0,,,,67,30
4200,note_off,240,0,1,,,,,,,,0,,,,67,64
4200,note_on,0,0,1,,,,,,,,0,,,,62,30
4320,note_off,1320,0,2,,,,,,,,0,,,,38,64
4435,note_off,235,0,1,,,,,,,,0,,,,62,64
4440,note_on,4440,0,8,,,,,,,,8,,,,76,30
4440,note_on,120,0,2,,,,,,,,0,,,,38,30
4440,note_on,4440,0,3,,,,,,,,3,,,,76,30
4680,note_on,245,0,1,,,,,,,,0,,,,62,30
4920,note_off,240,0,1,,,,,,,,0,,,,62,64
4920,note_on,0,0,1,,,,,,,,0,,,,67,30
5160,note_off,240,0,1,,,,,,,,0,,,,67,64
5160,note_on,0,0,1,,,,,,,,0,,,,70,30
5400,note_off,240,0,1,,,,,,,,0,,,,70,64
5400,note_on,0,0,1,,,,,,,,0,,,,67,30
5640,note_off,240,0,1,,,,,,,,0,,,,67,64
5640,note_on,0,0,1,,,,,,,,0,,,,62,30
5760,note_off,5640,0,6,,,,,,,,6,,,,50,64
5760,note_off,5640,0,7,,,,,,,,7,,,,38,64
5760,note_off,5640,0,12,,,,,,,,13,,,,38,64
5760,note_off,5640,0,11,,,,,,,,12,,,,50,64
5760,note_off,1320,0,2,,,,,,,,0,,,,38,64
5875,note_off,235,0,1,,,,,,,,0,,,,62,64
5880,note_on,120,0,12,,,,,,,,13,,,,37,30
5880,note_on,120,0,6,,,,,,,,6,,,,49,30
5880,note_on,120,0,11,,,,,,,,12,,,,49,30
5880,note_on,120,0,2,,,,,,,,0,,,,37,30
5880,note_on,120,0,7,,,,,,,,7,,,,37,30
6120,note_on,245,0,1,,,,,,,,0,,,,64,30
6360,note_on,0,0,1,,,,,,,,0,,,,67,30
6360,note_off,240,0,1,,,,,,,,0,,,,64,64
6600,note_off,240,0,1,,,,,,,,0,,,,67,64
6600,note_on,0,0,1,,,,,,,,0,,,,73,30
6840,note_on,0,0,1,,,,,,,,0,,,,67,30
6840,note_off,240,0,1,,,,,,,,0,,,,73,64
7080,note_on,0,0,1,,,,,,,,0,,,,64,30
7080,note_off,240,0,1,,,,,,,,0,,,,67,64
7200,note_off,5640,0,10,,,,,,,,11,,,,58,64
7200,note_off,2760,0,8,,,,,,,,8,,,,76,64
7200,note_off,4200,0,9,,,,,,,,10,,,,67,64
7200,note_off,1320,0,2,,,,,,,,0,,,,37,64
7200,note_off,2760,0,3,,,,,,,,3,,,,76,64
7200,note_off,5640,0,5,,,,,,,,5,,,,58,64
7200,note_off,4200,0,4,,,,,,,,4,,,,67,64
7315,note_off,235,0,1,,,,,,,,0,,,,64,64
7320,note_on,120,0,10,,,,,,,,11,,,,64,30
7320,note_on,120,0,3,,,,,,,,3,,,,82,30
7320,note_on,120,0,8,,,,,,,,8,,,,82,30
7320,note_on,120,0,2,,,,,,,,0,,,,37,30
7320,note_on,120,0,4,,,,,,,,4,,,,79,30
7320,note_on,120,0,5,,,,,,,,5,,,,64,30
7320,note_on,120,0,9,,,,,,,,10,,,,79,30
7560,note_on,245,0,1,,,,,,,,0,,,,64,30
7800,note_off,240,0,1,,,,,,,,0,,,,64,64
7800,note_on,0,0,1,,,,,,,,0,,,,67,30
8040,note_off,240,0,1,,,,,,,,0,,,,67,64
8040,note_on,0,0,1,,,,,,,,0,,,,70,30
8280,note_off,240,0,1,,,,,,,,0,,,,70,64
8280,note_on,0,0,1,,,,,,,,0,,,,67,30
8520,note_off,240,0,1,,,,,,,,0,,,,67,64
8520,note_on,0,0,1,,,,,,,,0,,,,64,30
8640,note_off,1320,0,2,,,,,,,,0,,,,37,64
8755,note_off,235,0,1,,,,,,,,0,,,,64,64
8760,note_on,120,0,2,,,,,,,,0,,,,37,30
9000,note_on,245,0,1,,,,,,,,0,,,,64,30
9240,note_on,0,0,1,,,,,,,,0,,,,69,30
9240,note_off,1920,0,3,,,,,,,,3,,,,82,64
9240,note_on,0,0,3,,,,,,,,3,,,,81,30
9240,note_on,0,0,9,,,,,,,,10,,,,77,30
9240,note_off,1920,0,9,,,,,,,,10,,,,79,64
9240,note_off,1920,0,4,,,,,,,,4,,,,79,64
9240,note_on,0,0,4,,,,,,,,4,,,,77,30
9240,note_on,0,0,8,,,,,,,,8,,,,81,30
9240,note_off,1920,0,8,,,,,,,,8,,,,82,64
9240,note_off,240,0,1,,,,,,,,0,,,,64,64
9480,note_off,240,0,1,,,,,,,,0,,,,69,64
9480,note_on,0,0,1,,,,,,,,0,,,,65,30
9720,note_on,0,0,3,,,,,,,,3,,,,79,30
9720,note_on,0,0,8,,,,,,,,8,,,,79,30
9720,note_off,480,0,3,,,,,,,,3,,,,81,64
9720,note_on,0,0,1,,,,,,,,0,,,,67,30
9720,note_off,240,0,1,,,,,,,,0,,,,65,64
9720,note_off,480,0,9,,,,,,,,10,,,,77,64
9720,note_on,0,0,9,,,,,,,,10,,,,76,30
9720,note_off,480,0,8,,,,,,,,8,,,,81,64
9720,note_on,0,0,4,,,,,,,,4,,,,76,30
9720,note_off,480,0,4,,,,,,,,4,,,,77,64
9960,note_on,0,0,1,,,,,,,,0,,,,64,30
9960,note_off,240,0,1,,,,,,,,0,,,,67,64
10080,note_off,1320,0,2,,,,,,,,0,,,,37,64
10080,note_off,2760,0,10,,,,,,,,11,,,,64,64
10080,note_off,2760,0,5,,,,,,,,5,,,,64,64
10120,note_off,400,0,8,,,,,,,,8,,,,79,64
10120,note_off,400,0,4,,,,,,,,4,,,,76,64
10120,note_off,400,0,9,,,,,,,,10,,,,76,64
10120,note_off,400,0,3,,,,,,,,3,,,,79,64
10195,note_off,235,0,1,,,,,,,,0,,,,64,64
10200,note_on,80,0,4,,,,,,,,4,,,,78,30
10200,note_on,120,0,10,,,,,,,,11,,,,62,30
10200,note_on,80,0,3,,,,,,,,3,,,,81,30
10200,note_on,120,0,5,,,,,,,,5,,,,62,30
10200,note_on,80,0,9,,,,,,,,10,,,,78,30
10200,note_on,80,0,8,,,,,,,,8,,,,81,30
10200,note_on,120,0,2,,,,,,,,0,,,,37,30
10200,note_on,5,0,1,,,,,,,,0,,,,66,45
10200,note_on,0,0,1,,,,,,,,0,,,,69,45
10200,set_tempo,10080,1,0,1500000,,,,,,,,,,,,
10320,note_off,120,0,1,,,,,,,,0,,,,69,64
10320,note_off,0,0,1,,,,,,,,0,,,,66,64
10320,set_tempo,120,1,0,1250000,,,,,,,,,,,,
10320,note_on,0,0,1,,,,,,,,0,,,,67,45
10320,note_on,0,0,1,,,,,,,,0,,,,64,45
10440,note_off,120,0,1,,,,,,,,0,,,,67,64
10440,note_off,0,0,1,,,,,,,,0,,,,64,64
10440,note_on,0,0,1,,,,,,,,0,,,,62,45
10440,note_on,0,0,1,,,,,,,,0,,,,66,45
10560,note_on,0,0,1,,,,,,,,0,,,,64,42
10560,note_off,120,0,1,,,,,,,,0,,,,66,64
10560,note_off,0,0,1,,,,,,,,0,,,,62,64
10560,note_on,0,0,1,,,,,,,,0,,,,67,42
10680,note_on,0,0,1,,,,,,,,0,,,,69,38
10680,note_on,0,0,1,,,,,,,,0,,,,66,38
10680,note_off,0,0,1,,,,,,,,0,,,,64,64
10680,note_off,120,0,1,,,,,,,,0,,,,67,64
10920,note_off,0,0,1,,,,,,,,0,,,,66,64
10920,note_on,0,0,1,,,,,,,,0,,,,62,30
10920,note_off,240,0,1,,,,,,,,0,,,,69,64
11160,note_off,240,0,1,,,,,,,,0,,,,62,64
11160,note_on,0,0,1,,,,,,,,0,,,,66,30
11400,note_on,0,0,1,,,,,,,,0,,,,69,30
11400,note_off,240,0,1,,,,,,,,0,,,,66,64
11520,note_off,1320,0,2,,,,,,,,0,,,,37,64
11520,note_off,5640,0,7,,,,,,,,7,,,,37,64
11520,note_off,5640,0,11,,,,,,,,12,,,,49,64
11520,note_off,5640,0,12,,,,,,,,13,,,,37,64
11520,note_off,5640,0,6,,,,,,,,6,,,,49,64
11635,note_off,235,0,1,,,,,,,,0,,,,69,64
11640,note_off,1440,0,3,,,,,,,,3,,,,81,64
11640,note_on,120,0,7,,,,,,,,7,,,,38,30
11640,note_on,120,0,11,,,,,,,,12,,,,50,30
11640,note_on,0,0,10,,,,,,,,11,,,,71,30
11640,note_on,120,0,12,,,,,,,,13,,,,38,30
11640,note_off,1440,0,5,,,,,,,,5,,,,62,64
11640,note_on,120,0,2,,,,,,,,0,,,,38,30
11640,note_on,0,0,4,,,,,,,,4,,,,76,30
11640,note_off,1440,0,4,,,,,,,,4,,,,78,64
11640,note_on,0,0,5,,,,,,,,5,,,,71,30
11640,note_off,1440,0,10,,,,,,,,11,,,,62,64
11640,note_on,120,0,6,,,,,,,,6,,,,50,30
11640,note_on,0,0,9,,,,,,,,10,,,,76,30
11640,note_off,1440,0,8,,,,,,,,8,,,,81,64
11640,note_on,0,0,3,,,,,,,,3,,,,80,30
11640,note_on,0,0,8,,,,,,,,8,,,,80,30
11640,note_off,1440,0,9,,,,,,,,10,,,,78,64
11880,note_on,245,0,1,,,,,,,,0,,,,62,30
12120,note_off,240,0,1,,,,,,,,0,,,,62,64
12120,note_on,0,0,1,,,,,,,,0,,,,68,30
12360,note_off,240,0,1,,,,,,,,0,,,,68,64
12360,note_on,0,0,1,,,,,,,,0,,,,71,30
12600,note_on,0,0,1,,,,,,,,0,,,,74,30
12600,note_off,240,0,1,,,,,,,,0,,,,71,64
12840,note_off,240,0,1,,,,,,,,0,,,,74,64
12840,note_on,0,0,1,,,,,,,,0,,,,71,30
12960,note_off,1320,0,10,,,,,,,,11,,,,71,64
12960,note_off,1320,0,3,,,,,,,,3,,,,80,64
12960,note_off,1320,0,2,,,,,,,,0,,,,38,64
12960,note_off,1320,0,8,,,,,,,,8,,,,80,64
12960,note_off,1320,0,5,,,,,,,,5,,,,71,64
12960,note_off,1320,0,4,,,,,,,,4,,,,76,64
12960,note_off,1320,0,9,,,,,,,,10,,,,76,64
13080,note_on,120,0,8,,,,,,,,8,,,,81,30
13080,note_on,0,0,11,,,,,,,,12,,,,51,30
13080,note_off,1440,0,12,,,,,,,,13,,,,38,64
13080,note_on,120,0,3,,,,,,,,3,,,,81,30
13080,note_on,120,0,9,,,,,,,,10,,,,78,30
13080,note_on,0,0,7,,,,,,,,7,,,,39,30
13080,note_off,1440,0,7,,,,,,,,7,,,,38,64
13080,set_tempo,2760,1,0,1428571,,,,,,,,,,,,
13080,note_on,120,0,5,,,,,,,,5,,,,72,30
13080,note_on,0,0,6,,,,,,,,6,,,,51,30
13080,note_off,1440,0,6,,,,,,,,6,,,,50,64
13080,note_on,120,0,10,,,,,,,,11,,,,72,30
13080,note_on,120,0,4,,,,,,,,4,,,,78,30
13080,note_off,1440,0,11,,,,,,,,12,,,,50,64
13080,note_on,120,0,2,,,,,,,,0,,,,39,30
13080,note_on,0,0,12,,,,,,,,13,,,,39,30
13080,note_on,0,0,1,,,,,,,,0,,,,69,45
13080,note_on,0,0,1,,,,,,,,0,,,,72,45
13080,note_off,240,0,1,,,,,,,,0,,,,71,64
13200,note_on,0,0,1,,,,,,,,0,,,,67,45
13200,note_on,0,0,1,,,,,,,,0,,,,70,45
13200,set_tempo,120,1,0,1250000,,,,,,,,,,,,
13200,note_off,0,0,1,,,,,,,,0,,,,69,64
13200,note_off,120,0,1,,,,,,,,0,,,,72,64
13320,note_on,0,0,1,,,,,,,,0,,,,69,42
13320,note_off,0,0,1,,,,,,,,0,,,,67,64
13320,note_off,120,0,1,,,,,,,,0,,,,70,64
13320,note_on,0,0,1,,,,,,,,0,,,,66,42
13440,note_off,0,0,1,,,,,,,,0,,,,66,64
13440,note_off,120,0,1,,,,,,,,0,,,,69,64
13440,note_on,0,0,1,,,,,,,,0,,,,67,39
13440,note_on,0,0,1,,,,,,,,0,,,,70,39
13560,note_on,0,0,1,,,,,,,,0,,,,72,36
13560,note_on,0,0,1,,,,,,,,0,,,,69,36
13560,note_off,120,0,1,,,,,,,,0,,,,70,64
13560,note_off,0,0,1,,,,,,,,0,,,,67,64
13800,note_off,240,0,1,,,,,,,,0,,,,72,64
13800,note_on,0,0,1,,,,,,,,0,,,,69,30
13800,note_off,0,0,1,,,,,,,,0,,,,69,64
14040,note_off,240,0,1,,,,,,,,0,,,,69,64
14040,note_on,0,0,1,,,,,,,,0,,,,66,30
14280,note_off,240,0,1,,,,,,,,0,,,,66,64
14280,note_on,0,0,1,,,,,,,,0,,,,63,30
14400,note_off,1320,0,2,,,,,,,,0,,,,39,64
14515,note_off,235,0,1,,,,,,,,0,,,,63,64
14520,note_on,120,0,2,,,,,,,,0,,,,39,30
14760,note_on,245,0,1,,,,,,,,0,,,,66,30
15000,note_off,1920,0,8,,,,,,,,8,,,,81,64
15000,note_off,1920,0,9,,,,,,,,10,,,,78,64
15000,note_off,1920,0,3,,,,,,,,3,,,,81,64
15000,note_off,240,0,1,,,,,,,,0,,,,66,64
15000,note_on,0,0,1,,,,,,,,0,,,,67,30
15000,note_on,0,0,8,,,,,,,,8,,,,79,30
15000,note_on,0,0,9,,,,,,,,10,,,,76,30
15000,note_on,0,0,3,,,,,,,,3,,,,79,30
15000,note_on,0,0,4,,,,,,,,4,,,,76,30
15000,note_off,1920,0,4,,,,,,,,4,,,,78,64
15240,note_on,0,0,1,,,,,,,,0,,,,72,30
15240,note_off,240,0,1,,,,,,,,0,,,,67,64
15480,note_off,480,0,9,,,,,,,,10,,,,76,64
15480,note_off,240,0,1,,,,,,,,0,,,,72,64
15480,note_on,0,0,4,,,,,,,,4,,,,75,30
15480,note_off,480,0,4,,,,,,,,4,,,,76,64
15480,note_on,0,0,1,,,,,,,,0,,,,75,30
15480,note_on,0,0,8,,,,,,,,8,,,,78,30
15480,note_on,0,0,9,,,,,,,,10,,,,75,30
15480,note_off,480,0,8,,,,,,,,8,,,,79,64
15480,note_on,0,0,3,,,,,,,,3,,,,78,30
15480,note_off,480,0,3,,,,,,,,3,,,,79,64
15720,note_off,240,0,1,,,,,,,,0,,,,75,64
15720,note_on,0,0,1,,,,,,,,0,,,,78,30
15840,note_off,1320,0,2,,,,,,,,0,,,,39,64
15840,note_off,2760,0,7,,,,,,,,7,,,,39,64
15840,note_off,2760,0,12,,,,,,,,13,,,,39,64
15840,note_off,2760,0,6,,,,,,,,6,,,,51,64
15840,note_off,2760,0,11,,,,,,,,12,,,,51,64
15880,note_off,400,0,4,,,,,,,,4,,,,75,64
15880,note_off,400,0,8,,,,,,,,8,,,,78,64
15880,note_off,400,0,3,,,,,,,,3,,,,78,64
15880,note_off,400,0,9,,,,,,,,10,,,,75,64
15960,note_on,0,0,10,,,,,,,,11,,,,73,30
15960,note_on,80,0,4,,,,,,,,4,,,,76,30
15960,note_on,120,0,12,,,,,,,,13,,,,34,30
15960,set_tempo,2760,1,0,1500000,,,,,,,,,,,,
15960,note_on,0,0,1,,,,,,,,0,,,,73,45
15960,note_on,0,0,1,,,,,,,,0,,,,76,45
15960,note_on,120,0,2,,,,,,,,0,,,,46,30
15960,note_on,80,0,8,,,,,,,,8,,,,79,30
15960,note_off,240,0,1,,,,,,,,0,,,,78,64
15960,note_on,80,0,9,,,,,,,,10,,,,76,30
15960,note_on,120,0,6,,,,,,,,6,,,,46,30
15960,note_on,0,0,5,,,,,,,,5,,,,73,30
15960,note_on,120,0,11,,,,,,,,12,,,,46,30
15960,note_off,2880,0,5,,,,,,,,5,,,,72,64
15960,note_on,120,0,7,,,,,,,,7,,,,34,30
15960,note_off,2880,0,10,,,,,,,,11,,,,72,64
15960,note_on,80,0,3,,,,,,,,3,,,,79,30
16080,set_tempo,120,1,0,1250000,,,,,,,,,,,,
16080,note_off,0,0,1,,,,,,,,0,,,,73,64
16080,note_off,120,0,1,,,,,,,,0,,,,76,64
16080,note_on,0,0,1,,,,,,,,0,,,,74,45
16080,note_on,0,0,1,,,,,,,,0,,,,70,45
16200,note_off,120,0,1,,,,,,,,0,,,,74,64
16200,note_off,0,0,1,,,,,,,,0,,,,70,64
16200,note_on,0,0,1,,,,,,,,0,,,,70,42
16200,note_on,0,0,1,,,,,,,,0,,,,73,42
16320,note_off,0,0,1,,,,,,,,0,,,,70,64
16320,note_off,120,0,1,,,,,,,,0,,,,73,64
16320,note_on,0,0,1,,,,,,,,0,,,,74,39
16320,note_on,0,0,1,,,,,,,,0,,,,70,39
16440,note_on,0,0,1,,,,,,,,0,,,,73,36
16440,note_on,0,0,1,,,,,,,,0,,,,76,36
16440,note_off,0,0,1,,,,,,,,0,,,,70,64
16440,note_off,120,0,1,,,,,,,,0,,,,74,64
16680,note_off,240,0,1,,,,,,,,0,,,,76,64
16680,note_on,0,0,1,,,,,,,,0,,,,70,30
16680,note_off,0,0,1,,,,,,,,0,,,,73,64
16920,note_on,0,0,1,,,,,,,,0,,,,73,30
16920,note_off,240,0,1,,,,,,,,0,,,,70,64
17160,note_on,0,0,1,,,,,,,,0,,,,64,30
17160,note_off,240,0,1,,,,,,,,0,,,,73,64
17280,note_off,1320,0,2,,,,,,,,0,,,,46,64
17400,note_on,0,0,1,,,,,,,,0,,,,67,30
17400,note_on,120,0,2,,,,,,,,0,,,,46,30
17400,set_tempo,1320,1,0,1250000,,,,,,,,,,,,
17400,note_off,240,0,1,,,,,,,,0,,,,64,64
17640,note_on,0,0,1,,,,,,,,0,,,,73,30
17640,note_off,240,0,1,,,,,,,,0,,,,67,64
17880,note_on,0,0,3,,,,,,,,3,,,,78,30
17880,note_on,0,0,9,,,,,,,,10,,,,75,30
17880,set_tempo,480,1,0,1304347,,,,,,,,,,,,
17880,note_on,0,0,8,,,,,,,,8,,,,78,30
17880,note_on,0,0,1,,,,,,,,0,,,,66,30
17880,note_off,240,0,1,,,,,,,,0,,,,73,64
17880,note_off,1920,0,3,,,,,,,,3,,,,79,64
17880,note_off,1920,0,9,,,,,,,,10,,,,76,64
17880,note_off,1920,0,4,,,,,,,,4,,,,76,64
17880,note_on,0,0,4,,,,,,,,4,,,,75,30
17880,note_off,1920,0,8,,,,,,,,8,,,,79,64
18120,note_on,0,0,1,,,,,,,,0,,,,70,30
18120,note_off,240,0,1,,,,,,,,0,,,,66,64
18360,note_on,0,0,9,,,,,,,,10,,,,73,30
18360,note_off,480,0,9,,,,,,,,10,,,,75,64
18360,set_tempo,480,1,0,1363636,,,,,,,,,,,,
18360,note_off,480,0,3,,,,,,,,3,,,,78,64
18360,note_on,0,0,1,,,,,,,,0,,,,64,30
18360,note_off,240,0,1,,,,,,,,0,,,,70,64
18360,note_on,0,0,3,,,,,,,,3,,,,76,30
18360,note_on,0,0,8,,,,,,,,8,,,,76,30
18360,note_off,480,0,8,,,,,,,,8,,,,78,64
18360,note_on,0,0,4,,,,,,,,4,,,,73,30
18360,note_off,480,0,4,,,,,,,,4,,,,75,64
18600,note_off,240,0,1,,,,,,,,0,,,,64,64
18600,note_on,0,0,1,,,,,,,,0,,,,70,30
18720,note_off,2760,0,10,,,,,,,,11,,,,73,64
18720,note_off,1320,0,2,,,,,,,,0,,,,46,64
18720,note_off,2760,0,5,,,,,,,,5,,,,73,64
18760,note_off,400,0,9,,,,,,,,10,,,,73,64
18760,note_off,400,0,3,,,,,,,,3,,,,76,64
18760,note_off,400,0,4,,,,,,,,4,,,,73,64
18760,note_off,400,0,8,,,,,,,,8,,,,76,64
18840,note_on,0,0,6,,,,,,,,6,,,,45,30
18840,note_on,0,0,7,,,,,,,,7,,,,33,30
18840,note_on,80,0,3,,,,,,,,3,,,,78,30
18840,note_on,0,0,1,,,,,,,,0,,,,75,45
18840,note_on,0,0,1,,,,,,,,0,,,,66,45
18840,note_off,2880,0,6,,,,,,,,6,,,,46,64
18840,note_on,120,0,5,,,,,,,,5,,,,71,30
18840,note_on,120,0,2,,,,,,,,0,,,,45,30
18840,note_off,2880,0,11,,,,,,,,12,,,,46,64
18840,note_on,0,0,11,,,,,,,,12,,,,45,30
18840,note_on,80,0,8,,,,,,,,8,,,,78,30
18840,set_tempo,480,1,0,1428571,,,,,,,,,,,,
18840,note_on,80,0,4,,,,,,,,4,,,,75,30
18840,note_off,2880,0,12,,,,,,,,13,,,,34,64
18840,note_on,120,0,10,,,,,,,,11,,,,71,30
18840,note_off,2880,0,7,,,,,,,,7,,,,34,64
18840,note_on,80,0,9,,,,,,,,10,,,,75,30
18840,note_on,0,0,12,,,,,,,,13,,,,33,30
18840,note_off,240,0,1,,,,,,,,0,,,,70,64
18960,set_tempo,120,1,0,1250000,,,,,,,,,,,,
18960,note_on,0,0,1,,,,,,,,0,,,,73,45
18960,note_off,0,0,1,,,,,,,,0,,,,66,64
18960,note_off,120,0,1,,,,,,,,0,,,,75,64
18960,note_on,0,0,1,,,,,,,,0,,,,64,45
19080,note_off,120,0,1,,,,,,,,0,,,,73,64
19080,note_off,0,0,1,,,,,,,,0,,,,64,64
