tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
3576,note_on,96,0,3,,,,,,,,2,,,61,0
3576,note_on,96,0,5,,,,,,,,4,,,33,0
3576,note_on,24,0,6,,,,,,,,5,,,64,0
3576,note_on,0,0,6,,,,,,,,5,,,45,0
3588,note_on,48,0,2,,,,,,,,1,,,73,0
3600,note_on,12,0,2,,,,,,,,1,,,74,80
3600,note_on,48,0,1,,,,,,,,0,,,74,105
3648,note_on,48,0,2,,,,,,,,1,,,74,0
3660,note_on,12,0,2,,,,,,,,1,,,76,80
3708,note_on,48,0,2,,,,,,,,1,,,76,0
3720,note_on,144,0,6,,,,,,,,5,,,74,105
3720,note_on,0,0,6,,,,,,,,5,,,52,105
3720,note_on,0,0,6,,,,,,,,5,,,71,105
3720,note_on,12,0,2,,,,,,,,1,,,78,80
3720,note_on,144,0,5,,,,,,,,4,,,40,105
3720,note_on,144,0,4,,,,,,,,3,,,52,105
3720,note_on,144,0,3,,,,,,,,2,,,68,105
3768,note_on,48,0,2,,,,,,,,1,,,78,0
3780,note_on,12,0,2,,,,,,,,1,,,80,80
3792,note_on,192,0,1,,,,,,,,0,,,74,0
3816,note_on,96,0,4,,,,,,,,3,,,52,0
3816,note_on,96,0,3,,,,,,,,2,,,68,0
3816,note_on,96,0,6,,,,,,,,5,,,52,0
3816,note_on,0,0,6,,,,,,,,5,,,71,0
3816,note_on,0,0,6,,,,,,,,5,,,74,0
3816,note_on,96,0,5,,,,,,,,4,,,40,0
3828,note_on,48,0,2,,,,,,,,1,,,80,0
3840,note_on,48,0,1,,,,,,,,0,,,73,105
3840,note_on,24,0,5,,,,,,,,4,,,45,105
3840,note_on,12,0,2,,,,,,,,1,,,81,80
3840,note_on,0,0,6,,,,,,,,5,,,73,105
3840,note_on,0,0,6,,,,,,,,5,,,64,105
3840,note_on,0,0,6,,,,,,,,5,,,69,105
3840,note_on,24,0,6,,,,,,,,5,,,57,105
3840,note_on,24,0,3,,,,,,,,2,,,64,105
3840,note_on,24,0,4,,,,,,,,3,,,57,105
3888,note_on,48,0,1,,,,,,,,0,,,73,0
3900,note_on,12,0,1,,,,,,,,0,,,69,105
3936,note_on,96,0,4,,,,,,,,3,,,57,0
3936,note_on,96,0,5,,,,,,,,4,,,45,0
3936,note_on,96,0,3,,,,,,,,2,,,64,0
3936,note_on,96,0,6,,,,,,,,5,,,57,0
3948,note_on,48,0,1,,,,,,,,0,,,69,0
3960,note_on,24,0,6,,,,,,,,5,,,45,105
3960,note_on,24,0,5,,,,,,,,4,,,33,105
3960,note_on,24,0,4,,,,,,,,3,,,45,105
3960,note_on,12,0,1,,,,,,,,0,,,71,105
3960,note_on,24,0,3,,,,,,,,2,,,61,105
4008,note_on,48,0,1,,,,,,,,0,,,71,0
4020,note_on,12,0,1,,,,,,,,0,,,73,105
4032,note_on,192,0,2,,,,,,,,1,,,81,0
4032,note_on,0,0,6,,,,,,,,5,,,69,0
4032,note_on,72,0,6,,,,,,,,5,,,73,0
4032,note_on,0,0,6,,,,,,,,5,,,64,0
4056,note_on,24,0,6,,,,,,,,5,,,45,0
4056,note_on,96,0,4,,,,,,,,3,,,45,0
4056,note_on,96,0,5,,,,,,,,4,,,33,0
4056,note_on,96,0,3,,,,,,,,2,,,61,0
4068,note_on,48,0,1,,,,,,,,0,,,73,0
4080,note_on,48,0,2,,,,,,,,1,,,74,80
4080,note_on,24,0,6,,,,,,,,5,,,64,105
4080,note_on,12,0,1,,,,,,,,0,,,74,105
4128,note_on,48,0,1,,,,,,,,0,,,74,0
4140,note_on,12,0,1,,,,,,,,0,,,76,105
4176,note_on,96,0,6,,,,,,,,5,,,64,0
4188,note_on,48,0,1,,,,,,,,0,,,76,0
4200,note_on,144,0,5,,,,,,,,4,,,40,105
4200,note_on,12,0,1,,,,,,,,0,,,78,105
4200,note_on,0,0,6,,,,,,,,5,,,71,105
4200,note_on,0,0,6,,,,,,,,5,,,52,105
4200,note_on,0,0,6,,,,,,,,5,,,68,105
4200,note_on,24,0,6,,,,,,,,5,,,64,105
4200,note_on,144,0,3,,,,,,,,2,,,68,105
4200,note_on,144,0,4,,,,,,,,3,,,52,105
4248,note_on,48,0,1,,,,,,,,0,,,78,0
4260,note_on,12,0,1,,,,,,,,0,,,80,105
4272,note_on,192,0,2,,,,,,,,1,,,74,0
4296,note_on,96,0,5,,,,,,,,4,,,40,0
4296,note_on,96,0,3,,,,,,,,2,,,68,0
4296,note_on,0,0,6,,,,,,,,5,,,68,0
4296,note_on,96,0,4,,,,,,,,3,,,52,0
4296,note_on,96,0,6,,,,,,,,5,,,71,0
4296,note_on,0,0,6,,,,,,,,5,,,52,0
4308,note_on,48,0,1,,,,,,,,0,,,80,0
4320,note_on,24,0,4,,,,,,,,3,,,57,105
4320,note_on,48,0,2,,,,,,,,1,,,73,80
4320,note_on,24,0,5,,,,,,,,4,,,45,105
4320,note_on,12,0,1,,,,,,,,0,,,81,105
4320,note_on,24,0,3,,,,,,,,2,,,64,105
4320,note_on,0,0,6,,,,,,,,5,,,69,105
4320,note_on,0,0,6,,,,,,,,5,,,73,105
4320,note_on,24,0,6,,,,,,,,5,,,57,105
4368,note_on,48,0,2,,,,,,,,1,,,73,0
4380,note_on,12,0,2,,,,,,,,1,,,69,80
4392,note_on,72,0,6,,,,,,,,5,,,64,0
4416,note_on,96,0,4,,,,,,,,3,,,57,0
4416,note_on,96,0,3,,,,,,,,2,,,64,0
4416,note_on,24,0,6,,,,,,,,5,,,57,0
4416,note_on,96,0,5,,,,,,,,4,,,45,0
4428,note_on,48,0,2,,,,,,,,1,,,69,0
4440,note_on,24,0,4,,,,,,,,3,,,45,105
4440,note_on,24,0,3,,,,,,,,2,,,61,105
4440,note_on,12,0,2,,,,,,,,1,,,71,80
4440,note_on,0,0,6,,,,,,,,5,,,64,105
4440,note_on,24,0,6,,,,,,,,5,,,45,105
4440,note_on,24,0,5,,,,,,,,4,,,33,105
4488,note_on,48,0,2,,,,,,,,1,,,71,0
4500,note_on,12,0,2,,,,,,,,1,,,73,80
4512,note_on,192,0,1,,,,,,,,0,,,81,0
4512,note_on,72,0,6,,,,,,,,5,,,73,0
4512,note_on,0,0,6,,,,,,,,5,,,69,0
4536,note_on,24,0,6,,,,,,,,5,,,45,0
4536,note_on,0,0,6,,,,,,,,5,,,64,0
4536,note_on,96,0,3,,,,,,,,2,,,61,0
4536,note_on,96,0,4,,,,,,,,3,,,45,0
4536,note_on,96,0,5,,,,,,,,4,,,33,0
4548,note_on,48,0,2,,,,,,,,1,,,73,0
4560,note_on,48,0,1,,,,,,,,0,,,74,105
4560,note_on,12,0,2,,,,,,,,1,,,74,80
4608,note_on,48,0,2,,,,,,,,1,,,74,0
4620,note_on,12,0,2,,,,,,,,1,,,76,80
4668,note_on,48,0,2,,,,,,,,1,,,76,0
4680,note_on,0,0,6,,,,,,,,5,,,71,105
4680,note_on,144,0,3,,,,,,,,2,,,68,105
