tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
336,note_on,2,0,3,,,,,,,,4,,,70,110
382,note_on,46,0,1,,,,,,,,0,,,70,0
382,note_on,94,0,5,,,,,,,,2,,,58,0
382,note_on,94,0,4,,,,,,,,1,,,62,0
382,note_on,94,0,6,,,,,,,,5,,,46,0
382,note_on,46,0,3,,,,,,,,4,,,70,0
382,note_on,46,0,2,,,,,,,,3,,,70,0
384,note_on,2,0,4,,,,,,,,1,,,70,75
384,note_on,2,0,1,,,,,,,,0,,,82,110
384,note_on,2,0,3,,,,,,,,4,,,82,110
384,note_on,2,0,2,,,,,,,,3,,,82,110
384,note_on,2,0,5,,,,,,,,2,,,55,75
384,note_on,2,0,6,,,,,,,,5,,,43,75
430,note_on,46,0,3,,,,,,,,4,,,82,0
430,note_on,46,0,2,,,,,,,,3,,,82,0
430,note_on,46,0,1,,,,,,,,0,,,82,0
432,note_on,2,0,2,,,,,,,,3,,,70,110
432,note_on,2,0,1,,,,,,,,0,,,70,110
432,note_on,2,0,3,,,,,,,,4,,,70,110
478,note_on,46,0,3,,,,,,,,4,,,70,0
478,note_on,46,0,2,,,,,,,,3,,,70,0
478,note_on,94,0,4,,,,,,,,1,,,70,0
478,note_on,94,0,6,,,,,,,,5,,,43,0
478,note_on,94,0,5,,,,,,,,2,,,55,0
478,note_on,46,0,1,,,,,,,,0,,,70,0
480,note_on,2,0,6,,,,,,,,5,,,43,75
480,note_on,2,0,4,,,,,,,,1,,,70,75
480,note_on,2,0,1,,,,,,,,0,,,82,110
480,note_on,2,0,5,,,,,,,,2,,,55,75
480,note_on,2,0,3,,,,,,,,4,,,82,110
480,note_on,2,0,2,,,,,,,,3,,,82,110
526,note_on,46,0,5,,,,,,,,2,,,55,0
526,note_on,46,0,6,,,,,,,,5,,,43,0
526,note_on,46,0,4,,,,,,,,1,,,70,0
528,note_on,2,0,6,,,,,,,,5,,,45,75
528,note_on,2,0,4,,,,,,,,1,,,72,75
528,note_on,2,0,5,,,,,,,,2,,,57,75
574,note_on,46,0,4,,,,,,,,1,,,72,0
574,note_on,46,0,5,,,,,,,,2,,,57,0
574,note_on,46,0,6,,,,,,,,5,,,45,0
576,note_on,2,0,6,,,,,,,,5,,,46,75
576,note_on,2,0,5,,,,,,,,2,,,58,75
576,note_on,2,0,4,,,,,,,,1,,,74,75
622,note_on,142,0,3,,,,,,,,4,,,82,0
622,note_on,142,0,2,,,,,,,,3,,,82,0
622,note_on,142,0,1,,,,,,,,0,,,82,0
624,note_on,2,0,1,,,,,,,,0,,,70,110
624,note_on,2,0,3,,,,,,,,4,,,70,110
624,note_on,2,0,2,,,,,,,,3,,,70,110
670,note_on,94,0,5,,,,,,,,2,,,58,0
670,note_on,46,0,3,,,,,,,,4,,,70,0
670,note_on,94,0,4,,,,,,,,1,,,74,0
670,note_on,46,0,2,,,,,,,,3,,,70,0
670,note_on,94,0,6,,,,,,,,5,,,46,0
670,note_on,46,0,1,,,,,,,,0,,,70,0
672,note_on,2,0,2,,,,,,,,3,,,82,110
672,note_on,2,0,6,,,,,,,,5,,,43,75
672,note_on,2,0,1,,,,,,,,0,,,82,110
672,note_on,2,0,3,,,,,,,,4,,,82,110
672,note_on,2,0,5,,,,,,,,2,,,55,75
672,note_on,2,0,4,,,,,,,,1,,,70,75
718,note_on,46,0,3,,,,,,,,4,,,82,0
718,note_on,46,0,2,,,,,,,,3,,,82,0
718,note_on,46,0,1,,,,,,,,0,,,82,0
720,note_on,2,0,1,,,,,,,,0,,,70,110
720,note_on,2,0,2,,,,,,,,3,,,70,110
720,note_on,2,0,3,,,,,,,,4,,,70,110
766,note_on,94,0,5,,,,,,,,2,,,55,0
766,note_on,46,0,1,,,,,,,,0,,,70,0
766,note_on,94,0,4,,,,,,,,1,,,70,0
766,note_on,46,0,3,,,,,,,,4,,,70,0
766,note_on,46,0,2,,,,,,,,3,,,70,0
766,note_on,94,0,6,,,,,,,,5,,,43,0
768,note_on,2,0,4,,,,,,,,1,,,67,75
768,note_on,2,0,3,,,,,,,,4,,,82,110
768,note_on,2,0,1,,,,,,,,0,,,82,110
768,note_on,2,0,6,,,,,,,,5,,,39,75
768,note_on,2,0,2,,,,,,,,3,,,82,110
768,note_on,2,0,5,,,,,,,,2,,,51,75
814,note_on,46,0,1,,,,,,,,0,,,82,0
814,note_on,46,0,2,,,,,,,,3,,,82,0
814,note_on,46,0,3,,,,,,,,4,,,82,0
816,note_on,2,0,1,,,,,,,,0,,,70,110
816,note_on,2,0,2,,,,,,,,3,,,70,110
816,note_on,2,0,3,,,,,,,,4,,,70,110
862,note_on,46,0,1,,,,,,,,0,,,70,0
862,note_on,46,0,3,,,,,,,,4,,,70,0
862,note_on,94,0,5,,,,,,,,2,,,51,0
862,note_on,94,0,6,,,,,,,,5,,,39,0
862,note_on,94,0,4,,,,,,,,1,,,67,0
862,note_on,46,0,2,,,,,,,,3,,,70,0
864,note_on,2,0,2,,,,,,,,3,,,82,110
864,note_on,2,0,6,,,,,,,,5,,,39,75
864,note_on,2,0,3,,,,,,,,4,,,82,110
864,note_on,2,0,4,,,,,,,,1,,,67,75
864,note_on,2,0,5,,,,,,,,2,,,51,75
864,note_on,2,0,1,,,,,,,,0,,,82,110
910,note_on,46,0,4,,,,,,,,1,,,67,0
910,note_on,46,0,6,,,,,,,,5,,,39,0
910,note_on,46,0,5,,,,,,,,2,,,51,0
912,note_on,2,0,5,,,,,,,,2,,,53,75
912,note_on,2,0,6,,,,,,,,5,,,41,75
912,note_on,2,0,4,,,,,,,,1,,,69,75
958,note_on,46,0,5,,,,,,,,2,,,53,0
958,note_on,46,0,6,,,,,,,,5,,,41,0
958,note_on,46,0,4,,,,,,,,1,,,69,0
960,note_on,2,0,6,,,,,,,,5,,,43,75
960,note_on,2,0,5,,,,,,,,2,,,55,75
960,note_on,2,0,4,,,,,,,,1,,,70,75
1006,note_on,142,0,3,,,,,,,,4,,,82,0
1006,note_on,142,0,2,,,,,,,,3,,,82,0
1006,note_on,142,0,1,,,,,,,,0,,,82,0
1008,note_on,2,0,2,,,,,,,,3,,,70,110
1008,note_on,2,0,1,,,,,,,,0,,,70,110
1008,note_on,2,0,3,,,,,,,,4,,,70,110
1054,note_on,46,0,3,,,,,,,,4,,,70,0
1054,note_on,94,0,4,,,,,,,,1,,,70,0
1054,note_on,94,0,5,,,,,,,,2,,,55,0
1054,note_on,46,0,1,,,,,,,,0,,,70,0
1054,note_on,46,0,2,,,,,,,,3,,,70,0
1054,note_on,94,0,6,,,,,,,,5,,,43,0
1056,note_on,2,0,4,,,,,,,,1,,,67,75
1056,note_on,2,0,5,,,,,,,,2,,,51,75
1056,note_on,2,0,6,,,,,,,,5,,,39,75
1056,note_on,2,0,3,,,,,,,,4,,,82,110
1056,note_on,2,0,2,,,,,,,,3,,,82,110
1056,note_on,2,0,1,,,,,,,,0,,,82,110
1102,note_on,46,0,2,,,,,,,,3,,,82,0
1102,note_on,46,0,3,,,,,,,,4,,,82,0
1102,note_on,46,0,1,,,,,,,,0,,,82,0
1104,note_on,2,0,3,,,,,,,,4,,,70,110
1104,note_on,2,0,1,,,,,,,,0,,,70,110
1104,note_on,2,0,2,,,,,,,,3,,,70,110
1150,note_on,46,0,2,,,,,,,,3,,,70,0
1150,note_on,94,0,4,,,,,,,,1,,,67,0
1150,note_on,46,0,1,,,,,,,,0,,,70,0
1150,note_on,94,0,5,,,,,,,,2,,,51,0
1150,note_on,94,0,6,,,,,,,,5,,,39,0
1150,note_on,46,0,3,,,,,,,,4,,,70,0
1152,note_on,2,0,3,,,,,,,,4,,,82,110
1152,note_on,2,0,4,,,,,,,,1,,,65,75
1152,note_on,2,0,5,,,,,,,,2,,,50,75
1152,note_on,2,0,1,,,,,,,,0,,,82,110
1152,note_on,2,0,2,,,,,,,,3,,,82,110
1152,note_on,2,0,6,,,,,,,,5,,,38,75
1246,note_on,94,0,6,,,,,,,,5,,,38,0
1246,note_on,94,0,2,,,,,,,,3,,,82,0
1246,note_on,94,0,4,,,,,,,,1,,,65,0
1246,note_on,94,0,5,,,,,,,,2,,,50,0
1246,note_on,94,0,1,,,,,,,,0,,,82,0
1246,note_on,94,0,3,,,,,,,,4,,,82,0
1248,note_on,2,0,1,,,,,,,,0,,,81,110
1248,note_on,2,0,6,,,,,,,,5,,,39,75
1248,note_on,2,0,3,,,,,,,,4,,,81,110
1248,note_on,2,0,2,,,,,,,,3,,,81,110
1248,note_on,2,0,5,,,,,,,,2,,,51,75
1248,note_on,2,0,4,,,,,,,,1,,,67,75
1294,note_on,46,0,2,,,,,,,,3,,,81,0
1294,note_on,46,0,3,,,,,,,,4,,,81,0
1294,note_on,46,0,1,,,,,,,,0,,,81,0
1296,note_on,2,0,3,,,,,,,,4,,,79,110
1296,note_on,2,0,1,,,,,,,,0,,,79,110
1296,note_on,2,0,2,,,,,,,,3,,,79,110
1342,note_on,94,0,5,,,,,,,,2,,,51,0
1342,note_on,46,0,1,,,,,,,,0,,,79,0
1342,note_on,94,0,4,,,,,,,,1,,,67,0
1342,note_on,46,0,2,,,,,,,,3,,,79,0
1342,note_on,46,0,3,,,,,,,,4,,,79,0
1342,note_on,94,0,6,,,,,,,,5,,,39,0
1344,note_on,2,0,2,,,,,,,,3,,,77,110
1344,note_on,2,0,1,,,,,,,,0,,,77,110
1344,note_on,2,0,3,,,,,,,,4,,,77,110
1344,note_on,2,0,5,,,,,,,,2,,,45,75
1344,note_on,2,0,4,,,,,,,,1,,,60,75
1344,note_on,2,0,6,,,,,,,,5,,,33,75
1390,note_on,46,0,3,,,,,,,,4,,,77,0
1390,note_on,46,0,1,,,,,,,,0,,,77,0
1390,note_on,46,0,2,,,,,,,,3,,,77,0
1392,note_on,2,0,2,,,,,,,,3,,,75,110
1392,note_on,2,0,3,,,,,,,,4,,,75,110
1392,note_on,2,0,1,,,,,,,,0,,,75,110
1438,note_on,94,0,6,,,,,,,,5,,,33,0
1438,note_on,94,0,5,,,,,,,,2,,,45,0
1438,note_on,46,0,1,,,,,,,,0,,,75,0
1438,note_on,94,0,4,,,,,,,,1,,,60,0
1438,note_on,46,0,3,,,,,,,,4,,,75,0
1438,note_on,46,0,2,,,,,,,,3,,,75,0
1440,note_on,2,0,1,,,,,,,,0,,,74,110
1440,note_on,2,0,5,,,,,,,,2,,,53,75
1440,note_on,2,0,3,,,,,,,,4,,,74,110
1440,note_on,2,0,2,,,,,,,,3,,,74,110
1440,note_on,2,0,4,,,,,,,,1,,,69,75
1440,note_on,2,0,6,,,,,,,,5,,,41,75
1486,note_on,46,0,2,,,,,,,,3,,,74,0
1486,note_on,46,0,1,,,,,,,,0,,,74,0
1486,note_on,46,0,3,,,,,,,,4,,,74,0
1488,note_on,2,0,3,,,,,,,,4,,,72,110
1488,note_on,2,0,2,,,,,,,,3,,,72,110
1488,note_on,2,0,1,,,,,,,,0,,,72,110
1534,note_on,46,0,1,,,,,,,,0,,,72,0
1534,note_on,46,0,2,,,,,,,,3,,,72,0
1534,note_on,94,0,4,,,,,,,,1,,,69,0
1534,note_on,94,0,6,,,,,,,,5,,,41,0
1534,note_on,46,0,3,,,,,,,,4,,,72,0
1534,note_on,94,0,5,,,,,,,,2,,,53,0
1536,note_on,2,0,4,,,,,,,,1,,,62,75
1536,note_on,2,0,5,,,,,,,,2,,,46,75
1536,note_on,2,0,2,,,,,,,,3,,,74,110
1536,note_on,2,0,1,,,,,,,,0,,,74,110
1536,note_on,2,0,6,,,,,,,,5,,,34,75
1536,note_on,2,0,3,,,,,,,,4,,,74,110
1630,note_on,94,0,5,,,,,,,,2,,,46,0
1630,note_on,94,0,4,,,,,,,,1,,,62,0
1630,note_on,94,0,1,,,,,,,,0,,,74,0
1630,note_on,94,0,6,,,,,,,,5,,,34,0
1630,note_on,94,0,2,,,,,,,,3,,,74,0
1630,note_on,94,0,3,,,,,,,,4,,,74,0
1632,note_on,2,0,1,,,,,,,,0,,,70,110
1632,note_on,2,0,2,,,,,,,,3,,,70,110
1632,note_on,2,0,3,,,,,,,,4,,,70,110
1632,note_on,2,0,5,,,,,,,,2,,,58,75
1632,note_on,2,0,6,,,,,,,,5,,,46,75
1632,note_on,2,0,4,,,,,,,,1,,,62,75
1678,note_on,46,0,6,,,,,,,,5,,,46,0
1678,note_on,46,0,5,,,,,,,,2,,,58,0
1678,note_on,46,0,4,,,,,,,,1,,,62,0
1680,note_on,2,0,4,,,,,,,,1,,,63,75
1680,note_on,2,0,5,,,,,,,,2,,,60,75
1680,note_on,2,0,6,,,,,,,,5,,,48,75
1726,note_on,46,0,4,,,,,,,,1,,,63,0
1726,note_on,46,0,6,,,,,,,,5,,,48,0
1726,note_on,46,0,5,,,,,,,,2,,,60,0
1728,note_on,2,0,6,,,,,,,,5,,,50,75
1728,note_on,2,0,4,,,,,,,,1,,,65,75
1728,note_on,2,0,5,,,,,,,,2,,,62,75
1774,note_on,142,0,3,,,,,,,,4,,,70,0
1774,note_on,142,0,2,,,,,,,,3,,,70,0
1774,note_on,142,0,1,,,,,,,,0,,,70,0
1776,note_on,2,0,2,,,,,,,,3,,,70,110
1776,note_on,2,0,3,,,,,,,,4,,,70,110
1776,note_on,2,0,1,,,,,,,,0,,,70,110
1822,note_on,46,0,3,,,,,,,,4,,,70,0
1822,note_on,46,0,2,,,,,,,,3,,,70,0
1822,note_on,94,0,6,,,,,,,,5,,,50,0
1822,note_on,46,0,1,,,,,,,,0,,,70,0
1822,note_on,94,0,4,,,,,,,,1,,,65,0
1822,note_on,94,0,5,,,,,,,,2,,,62,0
1824,note_on,2,0,4,,,,,,,,1,,,62,75
1824,note_on,2,0,2,,,,,,,,3,,,82,110
1824,note_on,2,0,6,,,,,,,,5,,,46,75
1824,note_on,2,0,1,,,,,,,,0,,,82,110
1824,note_on,2,0,5,,,,,,,,2,,,58,75
1824,note_on,2,0,3,,,,,,,,4,,,82,110
1870,note_on,46,0,3,,,,,,,,4,,,82,0
1870,note_on,46,0,2,,,,,,,,3,,,82,0
1870,note_on,46,0,1,,,,,,,,0,,,82,0
1872,note_on,2,0,1,,,,,,,,0,,,70,110
1872,note_on,2,0,2,,,,,,,,3,,,70,110
1872,note_on,2,0,3,,,,,,,,4,,,70,110
1918,note_on,46,0,3,,,,,,,,4,,,70,0
1918,note_on,46,0,2,,,,,,,,3,,,70,0
1918,note_on,94,0,5,,,,,,,,2,,,58,0
1918,note_on,94,0,6,,,,,,,,5,,,46,0
1918,note_on,46,0,1,,,,,,,,0,,,70,0
1918,note_on,94,0,4,,,,,,,,1,,,62,0
1920,note_on,2,0,3,,,,,,,,4,,,82,110
1920,note_on,2,0,1,,,,,,,,0,,,82,110
1920,note_on,2,0,5,,,,,,,,2,,,55,75
1920,note_on,2,0,4,,,,,,,,1,,,70,75
1920,note_on,2,0,6,,,,,,,,5,,,43,75
1920,note_on,2,0,2,,,,,,,,3,,,82,110
1966,note_on,46,0,1,,,,,,,,0,,,82,0
1966,note_on,46,0,2,,,,,,,,3,,,82,0
1966,note_on,46,0,3,,,,,,,,4,,,82,0
1968,note_on,2,0,1,,,,,,,,0,,,70,110
1968,note_on,2,0,2,,,,,,,,3,,,70,110
1968,note_on,2,0,3,,,,,,,,4,,,70,110
2014,note_on,94,0,4,,,,,,,,1,,,70,0
2014,note_on,46,0,3,,,,,,,,4,,,70,0
2014,note_on,46,0,2,,,,,,,,3,,,70,0
2014,note_on,46,0,1,,,,,,,,0,,,70,0
2014,note_on,94,0,6,,,,,,,,5,,,43,0
2014,note_on,94,0,5,,,,,,,,2,,,55,0
2016,note_on,2,0,3,,,,,,,,4,,,82,110
2016,note_on,2,0,5,,,,,,,,2,,,55,75
2016,note_on,2,0,2,,,,,,,,3,,,82,110
2016,note_on,2,0,4,,,,,,,,1,,,70,75
2016,note_on,2,0,1,,,,,,,,0,,,82,110
2016,note_on,2,0,6,,,,,,,,5,,,43,75
2062,note_on,46,0,5,,,,,,,,2,,,55,0
2062,note_on,46,0,4,,,,,,,,1,,,70,0
2062,note_on,46,0,6,,,,,,,,5,,,43,0
2064,note_on,2,0,5,,,,,,,,2,,,57,75
2064,note_on,2,0,6,,,,,,,,5,,,45,75
2064,note_on,2,0,4,,,,,,,,1,,,72,75
2110,note_on,46,0,5,,,,,,,,2,,,57,0
2110,note_on,46,0,6,,,,,,,,5,,,45,0
2110,note_on,46,0,4,,,,,,,,1,,,72,0
2112,note_on,2,0,4,,,,,,,,1,,,74,75
2112,note_on,2,0,6,,,,,,,,5,,,46,75
2112,note_on,2,0,5,,,,,,,,2,,,58,75
2158,note_on,142,0,3,,,,,,,,4,,,82,0
2158,note_on,142,0,1,,,,,,,,0,,,82,0
2158,note_on,142,0,2,,,,,,,,3,,,82,0
2160,note_on,2,0,2,,,,,,,,3,,,70,110
2160,note_on,2,0,3,,,,,,,,4,,,70,110
2160,note_on,2,0,1,,,,,,,,0,,,70,110
2206,note_on,46,0,3,,,,,,,,4,,,70,0
2206,note_on,94,0,6,,,,,,,,5,,,46,0
2206,note_on,46,0,2,,,,,,,,3,,,70,0
2206,note_on,46,0,1,,,,,,,,0,,,70,0
2206,note_on,94,0,5,,,,,,,,2,,,58,0
2206,note_on,94,0,4,,,,,,,,1,,,74,0
2208,note_on,2,0,1,,,,,,,,0,,,82,110
2208,note_on,2,0,3,,,,,,,,4,,,82,110
2208,note_on,2,0,2,,,,,,,,3,,,82,110
2208,note_on,2,0,4,,,,,,,,1,,,70,75
2208,note_on,2,0,6,,,,,,,,5,,,43,75
2208,note_on,2,0,5,,,,,,,,2,,,55,75
2254,note_on,46,0,3,,,,,,,,4,,,82,0
2254,note_on,46,0,2,,,,,,,,3,,,82,0
2254,note_on,46,0,1,,,,,,,,0,,,82,0
2256,note_on,2,0,1,,,,,,,,0,,,70,110
2256,note_on,2,0,3,,,,,,,,4,,,70,110
2256,note_on,2,0,2,,,,,,,,3,,,70,110
2302,note_on,46,0,1,,,,,,,,0,,,70,0
2302,note_on,94,0,6,,,,,,,,5,,,43,0
2302,note_on,46,0,3,,,,,,,,4,,,70,0
2302,note_on,94,0,4,,,,,,,,1,,,70,0
2302,note_on,46,0,2,,,,,,,,3,,,70,0
2302,note_on,94,0,5,,,,,,,,2,,,55,0
2304,note_on,2,0,5,,,,,,,,2,,,51,75
2304,note_on,2,0,6,,,,,,,,5,,,39,75
2304,note_on,2,0,4,,,,,,,,1,,,67,75
2304,note_on,2,0,2,,,,,,,,3,,,82,110
2304,note_on,2,0,3,,,,,,,,4,,,82,110
2304,note_on,2,0,1,,,,,,,,0,,,82,110
2350,note_on,46,0,2,,,,,,,,3,,,82,0
2350,note_on,46,0,1,,,,,,,,0,,,82,0
2350,note_on,46,0,3,,,,,,,,4,,,82,0
2352,note_on,2,0,3,,,,,,,,4,,,70,110
2352,note_on,2,0,2,,,,,,,,3,,,70,110
2352,note_on,2,0,1,,,,,,,,0,,,70,110
2398,note_on,94,0,4,,,,,,,,1,,,67,0
2398,note_on,46,0,3,,,,,,,,4,,,70,0
2398,note_on,94,0,6,,,,,,,,5,,,39,0
2398,note_on,46,0,2,,,,,,,,3,,,70,0
2398,note_on,94,0,5,,,,,,,,2,,,51,0
2398,note_on,46,0,1,,,,,,,,0,,,70,0
2400,note_on,2,0,6,,,,,,,,5,,,39,75
2400,note_on,2,0,2,,,,,,,,3,,,82,110
2400,note_on,2,0,3,,,,,,,,4,,,82,110
2400,note_on,2,0,4,,,,,,,,1,,,67,75
2400,note_on,2,0,5,,,,,,,,2,,,51,75
2400,note_on,2,0,1,,,,,,,,0,,,82,110
2446,note_on,46,0,5,,,,,,,,2,,,51,0
2446,note_on,46,0,6,,,,,,,,5,,,39,0
2446,note_on,46,0,4,,,,,,,,1,,,67,0
2448,note_on,2,0,4,,,,,,,,1,,,69,75
2448,note_on,2,0,6,,,,,,,,5,,,41,75
2448,note_on,2,0,5,,,,,,,,2,,,53,75
2494,note_on,46,0,4,,,,,,,,1,,,69,0
2494,note_on,46,0,6,,,,,,,,5,,,41,0
2494,note_on,46,0,5,,,,,,,,2,,,53,0
2496,note_on,2,0,4,,,,,,,,1,,,70,75
2496,note_on,2,0,6,,,,,,,,5,,,43,75
2496,note_on,2,0,5,,,,,,,,2,,,55,75
2542,note_on,142,0,3,,,,,,,,4,,,82,0
2542,note_on,142,0,1,,,,,,,,0,,,82,0
2542,note_on,142,0,2,,,,,,,,3,,,82,0
2544,note_on,2,0,3,,,,,,,,4,,,70,110
2544,note_on,2,0,1,,,,,,,,0,,,70,110
2544,note_on,2,0,2,,,,,,,,3,,,70,110
2590,note_on,94,0,6,,,,,,,,5,,,43,0
2590,note_on,46,0,3,,,,,,,,4,,,70,0
2590,note_on,46,0,1,,,,,,,,0,,,70,0
2590,note_on,94,0,4,,,,,,,,1,,,70,0
2590,note_on,94,0,5,,,,,,,,2,,,55,0
2590,note_on,46,0,2,,,,,,,,3,,,70,0
2592,note_on,2,0,1,,,,,,,,0,,,82,110
2592,note_on,2,0,3,,,,,,,,4,,,82,110
2592,note_on,2,0,6,,,,,,,,5,,,39,75
2592,note_on,2,0,5,,,,,,,,2,,,51,75
2592,note_on,2,0,2,,,,,,,,3,,,82,110
2592,note_on,2,0,4,,,,,,,,1,,,67,75
2638,note_on,46,0,2,,,,,,,,3,,,82,0
2638,note_on,46,0,3,,,,,,,,4,,,82,0
2638,note_on,46,0,1,,,,,,,,0,,,82,0
2640,note_on,2,0,1,,,,,,,,0,,,70,110
2640,note_on,2,0,3,,,,,,,,4,,,70,110
2640,note_on,2,0,2,,,,,,,,3,,,70,110
2686,note_on,94,0,6,,,,,,,,5,,,39,0
2686,note_on,94,0,4,,,,,,,,1,,,67,0
2686,note_on,46,0,1,,,,,,,,0,,,70,0
2686,note_on,46,0,2,,,,,,,,3,,,70,0
2686,note_on,46,0,3,,,,,,,,4,,,70,0
2686,note_on,94,0,5,,,,,,,,2,,,51,0
2688,note_on,2,0,3,,,,,,,,4,,,82,110
2688,note_on,2,0,6,,,,,,,,5,,,38,75
2688,note_on,2,0,2,,,,,,,,3,,,82,110
2688,note_on,2,0,1,,,,,,,,0,,,82,110
2688,note_on,2,0,5,,,,,,,,2,,,50,75
2688,note_on,2,0,4,,,,,,,,1,,,65,75
2734,note_on,46,0,1,,,,,,,,0,,,82,0
2734,note_on,46,0,2,,,,,,,,3,,,82,0
2734,note_on,46,0,3,,,,,,,,4,,,82,0
2736,note_on,2,0,2,,,,,,,,3,,,81,110
2736,note_on,2,0,1,,,,,,,,0,,,81,110
2736,note_on,2,0,3,,,,,,,,4,,,81,110
2782,note_on,46,0,2,,,,,,,,3,,,81,0
2782,note_on,94,0,4,,,,,,,,1,,,65,0
2782,note_on,46,0,3,,,,,,,,4,,,81,0
2782,note_on,46,0,1,,,,,,,,0,,,81,0
2782,note_on,94,0,5,,,,,,,,2,,,50,0
2782,note_on,94,0,6,,,,,,,,5,,,38,0
2784,note_on,2,0,6,,,,,,,,5,,,41,75
2784,note_on,2,0,2,,,,,,,,3,,,79,110
2784,note_on,2,0,5,,,,,,,,2,,,53,75
2784,note_on,2,0,3,,,,,,,,4,,,79,110
2784,note_on,2,0,4,,,,,,,,1,,,69,75
2784,note_on,2,0,1,,,,,,,,0,,,79,110
2830,note_on,46,0,3,,,,,,,,4,,,79,0
2830,note_on,46,0,2,,,,,,,,3,,,79,0
2830,note_on,46,0,1,,,,,,,,0,,,79,0
