tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
768,note_on,768,0,4,,,,,,,,,7,,,47,108
768,note_on,768,0,2,,,,,,,,,6,,,78,108
768,set_tempo,768,1,0,666666,,,,,,,,,,,,
768,time_signature,0,1,0,,,3,8,24,8,,,,,,,
862,note_on,94,0,3,,,,,,,,,5,,,59,0
862,note_on,94,0,2,,,,,,,,,6,,,78,0
864,note_on,2,0,3,,,,,,,,,5,,,66,108
864,note_on,2,0,2,,,,,,,,,6,,,74,108
928,note_on,160,0,4,,,,,,,,,7,,,47,0
958,note_on,94,0,3,,,,,,,,,5,,,66,0
958,note_on,94,0,2,,,,,,,,,6,,,74,0
960,note_on,2,0,3,,,,,,,,,5,,,70,108
960,note_on,2,0,2,,,,,,,,,6,,,73,108
960,note_on,32,0,4,,,,,,,,,7,,,54,108
1054,note_on,94,0,2,,,,,,,,,6,,,73,0
1054,note_on,94,0,4,,,,,,,,,7,,,54,0
1054,note_on,94,0,3,,,,,,,,,5,,,70,0
1056,note_on,2,0,3,,,,,,,,,5,,,66,108
1056,note_on,2,0,4,,,,,,,,,7,,,47,108
1056,note_on,2,0,2,,,,,,,,,6,,,71,108
1150,note_on,94,0,3,,,,,,,,,5,,,66,0
1150,note_on,94,0,2,,,,,,,,,6,,,71,0
1152,note_on,2,0,3,,,,,,,,,5,,,62,108
1152,note_on,2,0,2,,,,,,,,,6,,,66,108
1216,note_on,160,0,4,,,,,,,,,7,,,47,0
1246,note_on,94,0,2,,,,,,,,,6,,,66,0
1246,note_on,94,0,3,,,,,,,,,5,,,62,0
1248,note_on,32,0,4,,,,,,,,,7,,,54,108
1248,note_on,2,0,2,,,,,,,,,6,,,64,108
1248,note_on,2,0,3,,,,,,,,,5,,,61,108
1342,note_on,94,0,2,,,,,,,,,6,,,64,0
1342,note_on,94,0,3,,,,,,,,,5,,,61,0
1342,note_on,94,0,4,,,,,,,,,7,,,54,0
1344,note_on,2,0,4,,,,,,,,,7,,,47,108
1344,note_on,2,0,2,,,,,,,,,6,,,62,108
1344,note_on,2,0,3,,,,,,,,,5,,,59,108
1390,note_on,46,0,2,,,,,,,,,6,,,62,0
1392,note_on,2,0,2,,,,,,,,,6,,,61,108
1438,note_on,46,0,2,,,,,,,,,6,,,61,0
1440,note_on,2,0,2,,,,,,,,,6,,,59,108
1504,note_on,160,0,3,,,,,,,,,5,,,59,0
1504,note_on,160,0,4,,,,,,,,,7,,,47,0
1534,note_on,94,0,2,,,,,,,,,6,,,59,0
1536,note_on,32,0,4,,,,,,,,,7,,,46,108
1536,note_on,2,0,2,,,,,,,,,6,,,58,108
1536,note_on,32,0,3,,,,,,,,,5,,,54,108
1630,note_on,94,0,2,,,,,,,,,6,,,58,0
1630,note_on,94,0,4,,,,,,,,,7,,,46,0
1630,note_on,94,0,3,,,,,,,,,5,,,54,0
1632,note_on,2,0,2,,,,,,,,,6,,,59,108
1632,note_on,2,0,4,,,,,,,,,7,,,47,108
1632,note_on,2,0,3,,,,,,,,,5,,,59,108
1678,note_on,46,0,4,,,,,,,,,7,,,47,0
1678,note_on,46,0,2,,,,,,,,,6,,,59,0
1678,note_on,46,0,3,,,,,,,,,5,,,59,0
1680,note_on,2,0,3,,,,,,,,,5,,,61,108
1680,note_on,2,0,2,,,,,,,,,6,,,61,108
1680,note_on,2,0,4,,,,,,,,,7,,,49,108
1726,note_on,46,0,2,,,,,,,,,6,,,61,0
1726,note_on,46,0,3,,,,,,,,,5,,,61,0
1726,note_on,46,0,4,,,,,,,,,7,,,49,0
1728,note_on,2,0,3,,,,,,,,,5,,,62,108
1728,note_on,2,0,2,,,,,,,,,6,,,62,108
1728,note_on,2,0,4,,,,,,,,,7,,,50,108
1822,note_on,94,0,2,,,,,,,,,6,,,62,0
1822,note_on,94,0,3,,,,,,,,,5,,,62,0
1822,note_on,94,0,4,,,,,,,,,7,,,50,0
1824,note_on,2,0,4,,,,,,,,,7,,,49,108
1824,note_on,2,0,2,,,,,,,,,6,,,61,108
1824,note_on,2,0,3,,,,,,,,,5,,,61,108
1918,note_on,94,0,4,,,,,,,,,7,,,49,0
1918,note_on,94,0,3,,,,,,,,,5,,,61,0
1918,note_on,94,0,2,,,,,,,,,6,,,61,0
1920,note_on,2,0,3,,,,,,,,,5,,,59,108
1920,note_on,2,0,4,,,,,,,,,7,,,47,108
1920,note_on,2,0,2,,,,,,,,,6,,,59,108
1966,note_on,46,0,3,,,,,,,,,5,,,59,0
1966,note_on,46,0,4,,,,,,,,,7,,,47,0
1966,note_on,46,0,2,,,,,,,,,6,,,59,0
1968,note_on,2,0,3,,,,,,,,,5,,,61,108
1968,note_on,2,0,4,,,,,,,,,7,,,49,108
1968,note_on,2,0,2,,,,,,,,,6,,,61,108
2014,note_on,46,0,4,,,,,,,,,7,,,49,0
2014,note_on,46,0,2,,,,,,,,,6,,,61,0
2014,note_on,46,0,3,,,,,,,,,5,,,61,0
2016,note_on,2,0,4,,,,,,,,,7,,,50,108
2016,note_on,2,0,3,,,,,,,,,5,,,62,108
2016,note_on,2,0,2,,,,,,,,,6,,,62,108
2110,note_on,94,0,2,,,,,,,,,6,,,62,0
2110,note_on,94,0,4,,,,,,,,,7,,,50,0
2110,note_on,94,0,3,,,,,,,,,5,,,62,0
2112,note_on,2,0,3,,,,,,,,,5,,,61,108
2112,note_on,2,0,4,,,,,,,,,7,,,49,108
2112,note_on,2,0,2,,,,,,,,,6,,,61,108
2206,note_on,94,0,4,,,,,,,,,7,,,49,0
2206,note_on,94,0,2,,,,,,,,,6,,,61,0
2206,note_on,94,0,3,,,,,,,,,5,,,61,0
2208,note_on,2,0,4,,,,,,,,,7,,,47,108
2208,note_on,2,0,2,,,,,,,,,6,,,59,108
2208,note_on,2,0,3,,,,,,,,,5,,,59,108
2254,note_on,46,0,3,,,,,,,,,5,,,59,0
2254,note_on,46,0,4,,,,,,,,,7,,,47,0
2254,note_on,46,0,2,,,,,,,,,6,,,59,0
2256,note_on,2,0,4,,,,,,,,,7,,,49,108
2256,note_on,2,0,3,,,,,,,,,5,,,61,108
2256,note_on,2,0,2,,,,,,,,,6,,,61,108
2302,note_on,46,0,2,,,,,,,,,6,,,61,0
2302,note_on,46,0,3,,,,,,,,,5,,,61,0
2302,note_on,46,0,4,,,,,,,,,7,,,49,0
2304,note_on,2,0,4,,,,,,,,,7,,,50,108
2304,note_on,2,0,2,,,,,,,,,6,,,62,108
2304,note_on,2,0,3,,,,,,,,,5,,,62,108
2398,note_on,94,0,4,,,,,,,,,7,,,50,0
2398,note_on,94,0,2,,,,,,,,,6,,,62,0
2398,note_on,94,0,3,,,,,,,,,5,,,62,0
2400,note_on,2,0,4,,,,,,,,,7,,,52,108
2400,note_on,2,0,2,,,,,,,,,6,,,64,108
2400,note_on,2,0,3,,,,,,,,,5,,,64,108
2494,note_on,94,0,4,,,,,,,,,7,,,52,0
2494,note_on,94,0,3,,,,,,,,,5,,,64,0
2494,note_on,94,0,2,,,,,,,,,6,,,64,0
2496,note_on,2,0,2,,,,,,,,,6,,,66,108
2496,note_on,2,0,3,,,,,,,,,5,,,66,108
2496,note_on,2,0,4,,,,,,,,,7,,,54,108
2752,note_on,256,0,4,,,,,,,,,7,,,54,0
2752,note_on,256,0,2,,,,,,,,,6,,,66,0
2752,note_on,256,0,3,,,,,,,,,5,,,66,0
2784,note_on,32,0,2,,,,,,,,,6,,,78,108
2784,note_on,32,0,4,,,,,,,,,7,,,59,108
2784,note_on,32,0,3,,,,,,,,,5,,,63,108
2830,note_on,46,0,3,,,,,,,,,5,,,63,0
2830,note_on,46,0,4,,,,,,,,,7,,,59,0
2832,note_on,2,0,3,,,,,,,,,5,,,64,108
2832,note_on,2,0,4,,,,,,,,,7,,,61,108
2878,note_on,46,0,3,,,,,,,,,5,,,64,0
2878,note_on,46,0,4,,,,,,,,,7,,,61,0
2878,note_on,94,0,2,,,,,,,,,6,,,78,0
2880,note_on,2,0,3,,,,,,,,,5,,,66,108
2880,note_on,2,0,4,,,,,,,,,7,,,63,108
2880,note_on,2,0,2,,,,,,,,,6,,,83,108
2974,note_on,94,0,4,,,,,,,,,7,,,63,0
2974,note_on,94,0,3,,,,,,,,,5,,,66,0
2976,note_on,2,0,4,,,,,,,,,7,,,59,108
2976,note_on,2,0,3,,,,,,,,,5,,,63,108
3040,note_on,160,0,2,,,,,,,,,6,,,83,0
3070,note_on,94,0,4,,,,,,,,,7,,,59,0
3070,note_on,94,0,3,,,,,,,,,5,,,63,0
3072,note_on,2,0,4,,,,,,,,,7,,,52,108
3072,note_on,2,0,3,,,,,,,,,5,,,59,108
3072,note_on,32,0,2,,,,,,,,,6,,,79,108
3118,note_on,46,0,2,,,,,,,,,6,,,79,0
3120,note_on,2,0,2,,,,,,,,,6,,,81,108
3166,note_on,46,0,2,,,,,,,,,6,,,81,0
3166,note_on,94,0,3,,,,,,,,,5,,,59,0
3168,note_on,2,0,2,,,,,,,,,6,,,79,108
3168,note_on,2,0,3,,,,,,,,,5,,,71,108
3214,note_on,46,0,2,,,,,,,,,6,,,79,0
3216,note_on,2,0,2,,,,,,,,,6,,,78,108
3232,note_on,160,0,4,,,,,,,,,7,,,52,0
3262,note_on,46,0,2,,,,,,,,,6,,,78,0
3262,note_on,94,0,3,,,,,,,,,5,,,71,0
3264,note_on,2,0,3,,,,,,,,,5,,,67,108
3264,note_on,2,0,2,,,,,,,,,6,,,76,108
3310,note_on,46,0,2,,,,,,,,,6,,,76,0
3312,note_on,2,0,2,,,,,,,,,6,,,74,108
3358,note_on,94,0,3,,,,,,,,,5,,,67,0
3358,note_on,46,0,2,,,,,,,,,6,,,74,0
3360,note_on,2,0,3,,,,,,,,,5,,,64,108
3360,note_on,2,0,2,,,,,,,,,6,,,73,108
3360,note_on,128,0,4,,,,,,,,,7,,,57,108
3406,note_on,46,0,4,,,,,,,,,7,,,57,0
3406,note_on,46,0,3,,,,,,,,,5,,,64,0
3408,note_on,2,0,4,,,,,,,,,7,,,59,108
3408,note_on,2,0,3,,,,,,,,,5,,,62,108
3454,note_on,94,0,2,,,,,,,,,6,,,73,0
3454,note_on,46,0,3,,,,,,,,,5,,,62,0
3454,note_on,46,0,4,,,,,,,,,7,,,59,0
3456,note_on,2,0,3,,,,,,,,,5,,,64,108
3456,note_on,2,0,4,,,,,,,,,7,,,61,108
3456,note_on,2,0,2,,,,,,,,,6,,,81,108
3550,note_on,94,0,3,,,,,,,,,5,,,64,0
3550,note_on,94,0,4,,,,,,,,,7,,,61,0
3552,note_on,2,0,3,,,,,,,,,5,,,61,108
3552,note_on,2,0,4,,,,,,,,,7,,,57,108
3616,note_on,160,0,2,,,,,,,,,6,,,81,0
3646,note_on,94,0,3,,,,,,,,,5,,,61,0
3646,note_on,94,0,4,,,,,,,,,7,,,57,0
3648,note_on,2,0,4,,,,,,,,,7,,,50,108
3648,note_on,32,0,2,,,,,,,,,6,,,78,108
3648,note_on,2,0,3,,,,,,,,,5,,,57,108
3694,note_on,46,0,2,,,,,,,,,6,,,78,0
3696,note_on,2,0,2,,,,,,,,,6,,,79,108
3742,note_on,46,0,2,,,,,,,,,6,,,79,0
3742,note_on,94,0,3,,,,,,,,,5,,,57,0
3744,note_on,2,0,2,,,,,,,,,6,,,78,108
3744,note_on,2,0,3,,,,,,,,,5,,,69,108
3790,note_on,46,0,2,,,,,,,,,6,,,78,0
3792,note_on,2,0,2,,,,,,,,,6,,,76,108
3808,note_on,160,0,4,,,,,,,,,7,,,50,0
3838,note_on,46,0,2,,,,,,,,,6,,,76,0
3838,note_on,94,0,3,,,,,,,,,5,,,69,0
3840,note_on,2,0,3,,,,,,,,,5,,,66,108
3840,note_on,2,0,2,,,,,,,,,6,,,74,108
3886,note_on,46,0,2,,,,,,,,,6,,,74,0
3888,note_on,2,0,2,,,,,,,,,6,,,73,108
3934,note_on,46,0,2,,,,,,,,,6,,,73,0
3934,note_on,94,0,3,,,,,,,,,5,,,66,0
3936,note_on,128,0,4,,,,,,,,,7,,,55,108
3936,note_on,2,0,2,,,,,,,,,6,,,71,108
3936,note_on,2,0,3,,,,,,,,,5,,,62,108
3982,note_on,46,0,3,,,,,,,,,5,,,62,0
3982,note_on,46,0,4,,,,,,,,,7,,,55,0
3984,note_on,2,0,3,,,,,,,,,5,,,61,108
3984,note_on,2,0,4,,,,,,,,,7,,,57,108
4030,note_on,46,0,3,,,,,,,,,5,,,61,0
4030,note_on,46,0,4,,,,,,,,,7,,,57,0
4030,note_on,94,0,2,,,,,,,,,6,,,71,0
4032,note_on,2,0,2,,,,,,,,,6,,,79,108
4032,note_on,2,0,4,,,,,,,,,7,,,59,108
4032,note_on,2,0,3,,,,,,,,,5,,,62,108
4126,note_on,94,0,4,,,,,,,,,7,,,59,0
4126,note_on,94,0,3,,,,,,,,,5,,,62,0
4128,note_on,2,0,4,,,,,,,,,7,,,55,108
4128,note_on,2,0,3,,,,,,,,,5,,,59,108
4192,note_on,160,0,2,,,,,,,,,6,,,79,0
4222,note_on,94,0,4,,,,,,,,,7,,,55,0
4222,note_on,94,0,3,,,,,,,,,5,,,59,0
4224,note_on,2,0,3,,,,,,,,,5,,,58,108
4224,note_on,2,0,4,,,,,,,,,7,,,49,108
4224,note_on,32,0,2,,,,,,,,,6,,,76,108
4270,note_on,46,0,2,,,,,,,,,6,,,76,0
4272,note_on,2,0,2,,,,,,,,,6,,,78,108
4318,note_on,46,0,2,,,,,,,,,6,,,78,0
4320,note_on,2,0,2,,,,,,,,,6,,,76,108
4366,note_on,46,0,2,,,,,,,,,6,,,76,0
4368,note_on,2,0,2,,,,,,,,,6,,,74,108
4384,note_on,160,0,3,,,,,,,,,5,,,58,0
4384,note_on,160,0,4,,,,,,,,,7,,,49,0
4414,note_on,46,0,2,,,,,,,,,6,,,74,0
4416,note_on,2,0,2,,,,,,,,,6,,,73,108
4462,note_on,46,0,2,,,,,,,,,6,,,73,0
4464,note_on,2,0,2,,,,,,,,,6,,,71,108
4510,note_on,46,0,2,,,,,,,,,6,,,71,0
4512,note_on,128,0,4,,,,,,,,,7,,,54,108
4512,note_on,128,0,3,,,,,,,,,5,,,73,108
4512,note_on,2,0,2,,,,,,,,,6,,,82,108
4558,note_on,46,0,3,,,,,,,,,5,,,73,0
4558,note_on,46,0,4,,,,,,,,,7,,,54,0
4560,note_on,2,0,4,,,,,,,,,7,,,56,108
4560,note_on,2,0,3,,,,,,,,,5,,,71,108
4606,note_on,46,0,3,,,,,,,,,5,,,71,0
4606,note_on,46,0,4,,,,,,,,,7,,,56,0
4606,note_on,94,0,2,,,,,,,,,6,,,82,0
4608,note_on,2,0,3,,,,,,,,,5,,,73,108
4608,note_on,2,0,4,,,,,,,,,7,,,58,108
4608,note_on,2,0,2,,,,,,,,,6,,,78,108
4702,note_on,94,0,3,,,,,,,,,5,,,73,0
4702,note_on,94,0,4,,,,,,,,,7,,,58,0
4704,note_on,2,0,3,,,,,,,,,5,,,70,108
4704,note_on,2,0,4,,,,,,,,,7,,,54,108
4768,note_on,160,0,2,,,,,,,,,6,,,78,0
4798,note_on,94,0,3,,,,,,,,,5,,,70,0
4798,note_on,94,0,4,,,,,,,,,7,,,54,0
4800,note_on,2,0,4,,,,,,,,,7,,,50,108
4800,note_on,2,0,3,,,,,,,,,5,,,78,108
4800,note_on,32,0,2,,,,,,,,,6,,,83,108
4846,note_on,46,0,3,,,,,,,,,5,,,78,0
4846,note_on,46,0,4,,,,,,,,,7,,,50,0
4848,note_on,2,0,4,,,,,,,,,7,,,49,108
4848,note_on,2,0,3,,,,,,,,,5,,,76,108
4894,note_on,46,0,4,,,,,,,,,7,,,49,0
4894,note_on,46,0,3,,,,,,,,,5,,,76,0
4894,note_on,94,0,2,,,,,,,,,6,,,83,0
4896,note_on,2,0,2,,,,,,,,,6,,,78,108
4896,note_on,2,0,4,,,,,,,,,7,,,47,108
4896,note_on,2,0,3,,,,,,,,,5,,,74,108
4990,note_on,94,0,4,,,,,,,,,7,,,47,0
4990,note_on,94,0,3,,,,,,,,,5,,,74,0
4992,note_on,2,0,4,,,,,,,,,7,,,50,108
4992,note_on,2,0,3,,,,,,,,,5,,,71,108
5056,note_on,160,0,2,,,,,,,,,6,,,78,0
5086,note_on,94,0,3,,,,,,,,,5,,,71,0
5086,note_on,94,0,4,,,,,,,,,7,,,50,0
5088,note_on,2,0,3,,,,,,,,,5,,,71,108
5088,note_on,2,0,4,,,,,,,,,7,,,52,108
5088,note_on,32,0,2,,,,,,,,,6,,,79,108
5182,note_on,94,0,2,,,,,,,,,6,,,79,0
5182,note_on,94,0,4,,,,,,,,,7,,,52,0
5182,note_on,94,0,3,,,,,,,,,5,,,71,0
5184,note_on,2,0,4,,,,,,,,,7,,,50,108
5184,note_on,2,0,2,,,,,,,,,6,,,78,108
5184,note_on,2,0,3,,,,,,,,,5,,,71,108
5344,note_on,160,0,4,,,,,,,,,7,,,50,0
5344,note_on,160,0,2,,,,,,,,,6,,,78,0
5344,note_on,160,0,3,,,,,,,,,5,,,71,0
5376,note_on,32,0,3,,,,,,,,,5,,,54,108
5376,note_on,32,0,4,,,,,,,,,7,,,50,108
5376,note_on,32,0,2,,,,,,,,,6,,,83,108
5422,note_on,46,0,3,,,,,,,,,5,,,54,0
5422,note_on,46,0,4,,,,,,,,,7,,,50,0
5424,note_on,2,0,3,,,,,,,,,5,,,52,108
5424,note_on,2,0,4,,,,,,,,,7,,,49,108
5470,note_on,46,0,3,,,,,,,,,5,,,52,0
5470,note_on,46,0,4,,,,,,,,,7,,,49,0
5470,note_on,94,0,2,,,,,,,,,6,,,83,0
5472,note_on,2,0,2,,,,,,,,,6,,,71,108
5472,note_on,2,0,3,,,,,,,,,5,,,50,108
5472,note_on,2,0,4,,,,,,,,,7,,,47,108
5566,note_on,94,0,3,,,,,,,,,5,,,50,0
5566,note_on,94,0,4,,,,,,,,,7,,,47,0
5568,note_on,2,0,3,,,,,,,,,5,,,66,108
5568,note_on,2,0,4,,,,,,,,,7,,,50,108
5632,note_on,160,0,2,,,,,,,,,6,,,71,0
5662,note_on,94,0,3,,,,,,,,,5,,,66,0
5662,note_on,94,0,4,,,,,,,,,7,,,50,0
5664,note_on,2,0,4,,,,,,,,,7,,,52,108
5664,note_on,32,0,2,,,,,,,,,6,,,72,108
5664,note_on,2,0,3,,,,,,,,,5,,,67,108
5758,note_on,94,0,4,,,,,,,,,7,,,52,0
5758,note_on,94,0,3,,,,,,,,,5,,,67,0
5758,note_on,94,0,2,,,,,,,,,6,,,72,0
5760,note_on,2,0,2,,,,,,,,,6,,,71,108
5760,note_on,2,0,4,,,,,,,,,7,,,50,108
5760,note_on,2,0,3,,,,,,,,,5,,,66,108
5920,note_on,160,0,3,,,,,,,,,5,,,66,0
5920,note_on,160,0,4,,,,,,,,,7,,,50,0
5920,note_on,160,0,2,,,,,,,,,6,,,71,0
5952,note_on,32,0,4,,,,,,,,,7,,,52,108
5952,note_on,32,0,2,,,,,,,,,6,,,79,108
5952,note_on,32,0,3,,,,,,,,,5,,,59,108
6046,note_on,94,0,3,,,,,,,,,5,,,59,0
6046,note_on,94,0,2,,,,,,,,,6,,,79,0
6046,note_on,94,0,4,,,,,,,,,7,,,52,0
6048,note_on,2,0,3,,,,,,,,,5,,,71,108
6048,note_on,2,0,2,,,,,,,,,6,,,78,108
6048,note_on,2,0,4,,,,,,,,,7,,,50,108
6208,note_on,160,0,3,,,,,,,,,5,,,71,0
6208,note_on,160,0,2,,,,,,,,,6,,,78,0
6208,note_on,160,0,4,,,,,,,,,7,,,50,0
6240,note_on,32,0,2,,,,,,,,,6,,,82,108
6240,note_on,32,0,3,,,,,,,,,5,,,73,108
6240,note_on,32,0,4,,,,,,,,,7,,,54,108
6286,note_on,46,0,4,,,,,,,,,7,,,54,0
6288,note_on,2,0,4,,,,,,,,,7,,,55,108
6334,note_on,46,0,4,,,,,,,,,7,,,55,0
6334,note_on,94,0,2,,,,,,,,,6,,,82,0
6336,note_on,2,0,4,,,,,,,,,7,,,54,108
6336,note_on,2,0,2,,,,,,,,,6,,,78,108
6382,note_on,46,0,4,,,,,,,,,7,,,54,0
6384,note_on,2,0,4,,,,,,,,,7,,,52,108
6400,note_on,160,0,3,,,,,,,,,5,,,73,0
6430,note_on,94,0,2,,,,,,,,,6,,,78,0
6430,note_on,46,0,4,,,,,,,,,7,,,52,0
6432,note_on,32,0,3,,,,,,,,,5,,,78,108
6432,note_on,2,0,2,,,,,,,,,6,,,83,108
6432,note_on,2,0,4,,,,,,,,,7,,,50,108
6478,note_on,46,0,4,,,,,,,,,7,,,50,0
6480,note_on,2,0,4,,,,,,,,,7,,,49,108
6526,note_on,46,0,4,,,,,,,,,7,,,49,0
6526,note_on,94,0,3,,,,,,,,,5,,,78,0
6526,note_on,94,0,2,,,,,,,,,6,,,83,0
6528,note_on,2,0,4,,,,,,,,,7,,,47,108
6528,note_on,2,0,3,,,,,,,,,5,,,66,108
6528,note_on,2,0,2,,,,,,,,,6,,,74,108
6574,note_on,46,0,4,,,,,,,,,7,,,47,0
6574,note_on,46,0,3,,,,,,,,,5,,,66,0
6576,note_on,2,0,4,,,,,,,,,7,,,52,108
6576,note_on,2,0,3,,,,,,,,,5,,,67,108
6622,note_on,94,0,2,,,,,,,,,6,,,74,0
6622,note_on,46,0,3,,,,,,,,,5,,,67,0
6622,note_on,46,0,4,,,,,,,,,7,,,52,0
6624,note_on,2,0,2,,,,,,,,,6,,,73,108
6624,note_on,2,0,4,,,,,,,,,7,,,54,108
6624,note_on,2,0,3,,,,,,,,,5,,,58,108
6646,note_on,22,0,2,,,,,,,,,6,,,73,0
6648,note_on,2,0,2,,,,,,,,,6,,,74,108
6670,note_on,22,0,2,,,,,,,,,6,,,74,0
6672,note_on,2,0,2,,,,,,,,,6,,,73,108
6694,note_on,22,0,2,,,,,,,,,6,,,73,0
6696,note_on,2,0,2,,,,,,,,,6,,,74,108
6718,note_on,94,0,4,,,,,,,,,7,,,54,0
6718,note_on,94,0,3,,,,,,,,,5,,,58,0
6718,note_on,22,0,2,,,,,,,,,6,,,74,0
6720,note_on,2,0,4,,,,,,,,,7,,,42,108
6720,note_on,0,0,3,,,,,,,,,5,,,70,108
6720,note_on,2,0,3,,,,,,,,,5,,,66,108
6720,note_on,2,0,2,,,,,,,,,6,,,73,108
6814,note_on,94,0,2,,,,,,,,,6,,,73,0
6814,note_on,94,0,4,,,,,,,,,7,,,42,0
6814,note_on,94,0,3,,,,,,,,,5,,,66,0
6814,note_on,0,0,3,,,,,,,,,5,,,70,0
6816,note_on,2,0,4,,,,,,,,,7,,,59,108
6816,note_on,2,0,3,,,,,,,,,5,,,71,108
6816,note_on,2,0,2,,,,,,,,,6,,,71,108
6910,note_on,94,0,4,,,,,,,,,7,,,59,0
6910,note_on,94,0,2,,,,,,,,,6,,,71,0
6910,note_on,94,0,3,,,,,,,,,5,,,71,0
6912,note_on,2,0,3,,,,,,,,,5,,,69,108
6912,note_on,2,0,2,,,,,,,,,6,,,69,108
6912,note_on,2,0,4,,,,,,,,,7,,,57,108
7006,note_on,94,0,3,,,,,,,,,5,,,69,0
7006,note_on,94,0,2,,,,,,,,,6,,,69,0
7006,note_on,94,0,4,,,,,,,,,7,,,57,0
7008,note_on,2,0,4,,,,,,,,,7,,,55,108
7008,note_on,2,0,3,,,,,,,,,5,,,67,108
7008,note_on,2,0,2,,,,,,,,,6,,,67,108
7102,note_on,94,0,2,,,,,,,,,6,,,67,0
7102,note_on,94,0,4,,,,,,,,,7,,,55,0
7102,note_on,94,0,3,,,,,,,,,5,,,67,0
7104,note_on,2,0,4,,,,,,,,,7,,,54,108
7104,note_on,2,0,2,,,,,,,,,6,,,66,108
7104,note_on,2,0,3,,,,,,,,,5,,,66,108
7198,note_on,94,0,2,,,,,,,,,6,,,66,0
7198,note_on,94,0,3,,,,,,,,,5,,,66,0
7198,note_on,94,0,4,,,,,,,,,7,,,54,0
7200,note_on,2,0,4,,,,,,,,,7,,,52,108
7200,note_on,2,0,3,,,,,,,,,5,,,64,108
7200,note_on,2,0,2,,,,,,,,,6,,,64,108
7294,note_on,94,0,4,,,,,,,,,7,,,52,0
7294,note_on,94,0,3,,,,,,,,,5,,,64,0
