tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
5632,note_off,,,,,512,0,4,,,,12,72,0
5632,note_on,,,,,0,0,3,,,,6,72,88
6144,note_off,,,,,512,0,2,,,,2,76,0
6144,note_off,,,,,512,0,5,,,,3,48,0
6144,note_on,,,,,0,0,5,,,,3,55,114
6144,note_off,,,,,512,0,4,,,,12,76,0
6144,note_on,,,,,0,0,6,,,,1,55,114
6144,note_off,,,,,512,0,3,,,,6,72,0
6144,note_on,,,,,0,0,6,,,,1,62,114
6144,note_off,,,,,512,0,6,,,,1,67,0
6144,note_off,,,,,0,0,6,,,,1,72,0
6144,note_off,,,,,0,0,6,,,,1,76,0
6144,note_off,,,,,0,0,6,,,,1,48,0
6144,note_on,,,,,0,0,6,,,,1,59,114
6656,note_on,,,,,0,0,6,,,,1,74,114
6656,note_on,,,,,512,0,6,,,,1,71,114
6656,note_on,,,,,512,0,4,,,,12,74,127
6656,note_on,,,,,512,0,3,,,,6,71,88
6656,note_on,,,,,512,0,2,,,,2,74,88
7168,note_off,,,,,512,0,3,,,,6,71,0
7168,note_on,,,,,0,0,3,,,,6,71,88
7168,note_on,,,,,0,0,5,,,,3,43,114
7168,note_off,,,,,1024,0,5,,,,3,55,0
7168,note_on,,,,,0,0,6,,,,1,55,114
7168,note_on,,,,,0,0,6,,,,1,43,114
7168,note_on,,,,,0,0,2,,,,2,74,88
7168,note_off,,,,,0,0,6,,,,1,62,0
7168,note_on,,,,,0,0,6,,,,1,74,114
7168,note_off,,,,,512,0,2,,,,2,74,0
7168,note_off,,,,,512,0,4,,,,12,74,0
7168,note_on,,,,,0,0,4,,,,12,74,127
7168,note_off,,,,,512,0,6,,,,1,71,0
7168,note_off,,,,,0,0,6,,,,1,55,0
7168,note_off,,,,,0,0,6,,,,1,74,0
7168,note_off,,,,,0,0,6,,,,1,59,0
7168,note_on,,,,,0,0,6,,,,1,71,114
7168,note_on,,,,,0,0,6,,,,1,64,114
7680,note_on,,,,,0,0,6,,,,1,67,114
7680,note_on,,,,,0,0,6,,,,1,60,114
7680,note_off,,,,,0,0,6,,,,1,55,0
7680,note_on,,,,,0,0,6,,,,1,45,114
7680,note_on,,,,,0,0,3,,,,6,67,88
7680,note_off,,,,,512,0,3,,,,6,71,0
7680,note_off,,,,,0,0,6,,,,1,74,0
7680,note_off,,,,,0,0,6,,,,1,71,0
7680,note_off,,,,,512,0,6,,,,1,64,0
7680,note_off,,,,,0,0,6,,,,1,43,0
7680,note_on,,,,,0,0,6,,,,1,71,114
7680,note_off,,,,,512,0,4,,,,12,74,0
7680,note_on,,,,,0,0,2,,,,2,71,88
7680,note_off,,,,,512,0,2,,,,2,74,0
7680,note_off,,,,,512,0,5,,,,3,43,0
7680,note_on,,,,,0,0,5,,,,3,45,114
7680,note_on,,,,,0,0,4,,,,12,71,127
8192,note_off,,,,,512,0,2,,,,2,71,0
8192,note_off,,,,,512,0,4,,,,12,71,0
8192,note_on,,,,,0,0,4,,,,12,71,127
8192,note_off,,,,,512,0,5,,,,3,45,0
8192,note_on,,,,,0,0,5,,,,3,47,114
8192,note_on,,,,,0,0,2,,,,2,71,88
8192,note_off,,,,,512,0,6,,,,1,60,0
8192,note_off,,,,,0,0,6,,,,1,67,0
8192,note_off,,,,,0,0,6,,,,1,71,0
8192,note_on,,,,,0,0,3,,,,6,67,88
8192,note_on,,,,,0,0,6,,,,1,62,114
8192,note_on,,,,,0,0,6,,,,1,67,114
8192,note_on,,,,,0,0,6,,,,1,71,114
8192,note_off,,,,,0,0,6,,,,1,45,0
8192,note_on,,,,,0,0,6,,,,1,47,114
8192,note_on,,,,,0,0,6,,,,1,55,114
8192,note_off,,,,,512,0,3,,,,6,67,0
8704,note_off,,,,,512,0,6,,,,1,62,0
8704,note_off,,,,,512,0,4,,,,12,71,0
8704,note_on,,,,,0,0,6,,,,1,43,114
8704,note_off,,,,,0,0,6,,,,1,55,0
8704,note_off,,,,,0,0,6,,,,1,47,0
8704,note_on,,,,,0,0,6,,,,1,77,114
8704,note_on,,,,,0,0,6,,,,1,67,114
8704,note_off,,,,,0,0,6,,,,1,71,0
8704,note_off,,,,,0,0,6,,,,1,67,0
8704,note_on,,,,,0,0,4,,,,12,77,127
8704,note_on,,,,,0,0,6,,,,1,74,114
8704,note_on,,,,,0,0,2,,,,2,77,88
8704,note_off,,,,,512,0,2,,,,2,71,0
8704,note_off,,,,,512,0,5,,,,3,47,0
8704,note_on,,,,,0,0,5,,,,3,43,114
8704,note_off,,,,,512,0,3,,,,6,67,0
8704,note_on,,,,,0,0,3,,,,6,74,88
9216,note_off,,,,,512,0,2,,,,2,77,0
9216,note_off,,,,,512,0,3,,,,6,74,0
9216,note_on,,,,,0,0,6,,,,1,60,114
9216,note_on,,,,,0,0,6,,,,1,55,114
9216,note_on,,,,,0,0,5,,,,3,48,114
9216,note_on,,,,,0,0,6,,,,1,48,114
9216,note_off,,,,,512,0,6,,,,1,67,0
9216,note_off,,,,,0,0,6,,,,1,74,0
9216,note_off,,,,,0,0,6,,,,1,77,0
9216,note_on,,,,,0,0,6,,,,1,52,114
9216,note_off,,,,,512,0,5,,,,3,43,0
9216,note_off,,,,,0,0,6,,,,1,43,0
9216,note_off,,,,,512,0,4,,,,12,77,0
9728,note_on,,,,,512,0,2,,,,2,76,88
9728,note_on,,,,,0,0,6,,,,1,76,114
9728,note_on,,,,,512,0,3,,,,6,72,88
9728,note_on,,,,,512,0,6,,,,1,72,114
9728,note_on,,,,,512,0,4,,,,12,76,127
10240,note_off,,,,,0,0,6,,,,1,76,0
10240,note_on,,,,,0,0,6,,,,1,64,114
10240,note_on,,,,,0,0,6,,,,1,72,114
10240,note_on,,,,,0,0,6,,,,1,76,114
10240,note_off,,,,,0,0,6,,,,1,48,0
10240,note_on,,,,,0,0,6,,,,1,48,114
10240,note_off,,,,,0,0,6,,,,1,60,0
10240,note_off,,,,,512,0,6,,,,1,72,0
10240,note_off,,,,,0,0,6,,,,1,55,0
10240,note_off,,,,,1024,0,5,,,,3,48,0
10240,note_on,,,,,0,0,3,,,,6,72,88
10240,note_off,,,,,512,0,4,,,,12,76,0
10240,note_on,,,,,0,0,4,,,,12,76,127
10240,note_off,,,,,512,0,2,,,,2,76,0
10240,note_on,,,,,0,0,2,,,,2,76,88
10240,note_on,,,,,0,0,6,,,,1,60,114
10240,note_off,,,,,0,0,6,,,,1,52,0
10240,note_off,,,,,512,0,3,,,,6,72,0
10240,note_on,,,,,0,0,5,,,,3,48,114
10752,note_off,,,,,512,0,6,,,,1,64,0
10752,note_off,,,,,512,0,3,,,,6,72,0
10752,note_off,,,,,512,0,4,,,,12,76,0
10752,note_on,,,,,0,0,4,,,,12,72,127
10752,note_on,,,,,0,0,3,,,,6,67,88
10752,note_on,,,,,0,0,2,,,,2,72,88
10752,note_on,,,,,0,0,5,,,,3,50,114
10752,note_off,,,,,512,0,2,,,,2,76,0
10752,note_on,,,,,0,0,6,,,,1,50,114
10752,note_off,,,,,0,0,6,,,,1,60,0
10752,note_off,,,,,0,0,6,,,,1,48,0
10752,note_on,,,,,0,0,6,,,,1,72,114
10752,note_on,,,,,0,0,6,,,,1,67,114
10752,note_on,,,,,0,0,6,,,,1,65,114
10752,note_off,,,,,0,0,6,,,,1,76,0
10752,note_off,,,,,0,0,6,,,,1,72,0
10752,note_off,,,,,512,0,5,,,,3,48,0
11264,note_on,,,,,0,0,2,,,,2,72,88
11264,note_off,,,,,512,0,2,,,,2,72,0
11264,note_off,,,,,512,0,3,,,,6,67,0
11264,note_on,,,,,0,0,6,,,,1,60,114
11264,note_on,,,,,0,0,6,,,,1,52,114
11264,note_off,,,,,0,0,6,,,,1,50,0
11264,note_off,,,,,0,0,6,,,,1,72,0
11264,note_off,,,,,0,0,6,,,,1,67,0
11264,note_off,,,,,512,0,6,,,,1,65,0
11264,note_on,,,,,0,0,3,,,,6,67,88
11264,note_on,,,,,0,0,6,,,,1,67,114
11264,note_off,,,,,512,0,5,,,,3,50,0
11264,note_on,,,,,0,0,6,,,,1,72,114
11264,note_on,,,,,0,0,5,,,,3,52,114
11264,note_off,,,,,512,0,4,,,,12,72,0
11264,note_on,,,,,0,0,4,,,,12,72,127
11776,note_on,,,,,0,0,6,,,,1,48,114
11776,note_off,,,,,0,0,6,,,,1,60,0
11776,note_off,,,,,0,0,6,,,,1,52,0
11776,note_on,,,,,0,0,6,,,,1,82,114
11776,note_on,,,,,0,0,6,,,,1,76,114
11776,note_off,,,,,0,0,6,,,,1,72,0
11776,note_off,,,,,512,0,6,,,,1,67,0
11776,note_on,,,,,0,0,4,,,,12,82,127
11776,note_off,,,,,512,0,4,,,,12,72,0
11776,note_off,,,,,512,0,3,,,,6,67,0
11776,note_on,,,,,0,0,6,,,,1,72,114
11776,note_off,,,,,512,0,5,,,,3,52,0
11776,note_on,,,,,0,0,5,,,,3,48,114
11776,note_on,,,,,0,0,2,,,,2,82,88
11776,note_off,,,,,512,0,2,,,,2,72,0
11776,note_on,,,,,0,0,3,,,,6,76,88
12288,note_off,,,,,512,0,3,,,,6,76,0
12288,note_on,,,,,0,0,6,,,,1,60,114
12288,note_on,,,,,0,0,6,,,,1,57,114
12288,note_on,,,,,0,0,6,,,,1,53,114
12288,note_off,,,,,0,0,6,,,,1,48,0
12288,note_off,,,,,0,0,6,,,,1,82,0
12288,note_off,,,,,512,0,6,,,,1,72,0
12288,note_off,,,,,0,0,6,,,,1,76,0
12288,note_on,,,,,0,0,5,,,,3,53,114
12288,note_off,,,,,512,0,2,,,,2,82,0
12288,note_off,,,,,512,0,4,,,,12,82,0
12288,note_off,,,,,512,0,5,,,,3,48,0
12800,note_on,,,,,512,0,3,,,,6,77,88
12800,note_on,,,,,512,0,6,,,,1,77,114
12800,note_on,,,,,0,0,6,,,,1,81,114
12800,note_on,,,,,512,0,4,,,,12,81,127
12800,note_on,,,,,512,0,2,,,,2,81,88
13312,note_on,,,,,0,0,3,,,,6,77,88
13312,note_off,,,,,512,0,3,,,,6,77,0
13312,note_on,,,,,0,0,6,,,,1,57,114
13312,note_on,,,,,0,0,2,,,,2,81,88
13312,note_off,,,,,512,0,2,,,,2,81,0
13312,note_on,,,,,0,0,6,,,,1,53,114
13312,note_on,,,,,0,0,6,,,,1,72,114
13312,note_off,,,,,0,0,6,,,,1,57,0
13312,note_off,,,,,0,0,6,,,,1,53,0
13312,note_off,,,,,1024,0,5,,,,3,53,0
13312,note_on,,,,,0,0,5,,,,3,53,114
13312,note_on,,,,,0,0,4,,,,12,81,127
13312,note_off,,,,,512,0,4,,,,12,81,0
13312,note_off,,,,,512,0,6,,,,1,77,0
13312,note_on,,,,,0,0,6,,,,1,81,114
13312,note_on,,,,,0,0,6,,,,1,77,114
13312,note_off,,,,,0,0,6,,,,1,81,0
13312,note_off,,,,,0,0,6,,,,1,60,0
13824,note_on,,,,,0,0,3,,,,6,72,88
13824,note_off,,,,,512,0,3,,,,6,77,0
13824,note_off,,,,,512,0,5,,,,3,53,0
13824,note_on,,,,,0,0,4,,,,12,77,127
13824,note_off,,,,,512,0,4,,,,12,81,0
13824,note_on,,,,,0,0,2,,,,2,77,88
13824,note_off,,,,,512,0,2,,,,2,81,0
13824,note_on,,,,,0,0,6,,,,1,59,114
13824,note_on,,,,,0,0,6,,,,1,55,114
13824,note_off,,,,,0,0,6,,,,1,57,0
13824,note_off,,,,,0,0,6,,,,1,53,0
13824,note_on,,,,,0,0,6,,,,1,77,114
13824,note_on,,,,,0,0,6,,,,1,72,114
13824,note_on,,,,,0,0,6,,,,1,69,114
13824,note_off,,,,,0,0,6,,,,1,81,0
13824,note_off,,,,,0,0,6,,,,1,77,0
13824,note_off,,,,,512,0,6,,,,1,72,0
13824,note_on,,,,,0,0,5,,,,3,55,114
14336,note_on,,,,,0,0,5,,,,3,57,114
14336,note_off,,,,,512,0,3,,,,6,72,0
14336,note_on,,,,,0,0,3,,,,6,72,88
14336,note_off,,,,,512,0,5,,,,3,55,0
14336,note_on,,,,,0,0,2,,,,2,77,88
14336,note_on,,,,,0,0,6,,,,1,72,114
14336,note_off,,,,,512,0,2,,,,2,77,0
14336,note_on,,,,,0,0,6,,,,1,60,114
14336,note_on,,,,,0,0,4,,,,12,77,127
14336,note_off,,,,,512,0,4,,,,12,77,0
14336,note_off,,,,,512,0,6,,,,1,69,0
14336,note_off,,,,,0,0,6,,,,1,72,0
14336,note_off,,,,,0,0,6,,,,1,77,0
14336,note_on,,,,,0,0,6,,,,1,69,114
14336,note_on,,,,,0,0,6,,,,1,57,114
14336,note_on,,,,,0,0,6,,,,1,77,114
14336,note_off,,,,,0,0,6,,,,1,59,0
14336,note_off,,,,,0,0,6,,,,1,55,0
14848,note_on,,,,,0,0,6,,,,1,72,114
14848,note_off,,,,,512,0,6,,,,1,69,0
14848,note_off,,,,,0,0,6,,,,1,72,0
14848,note_off,,,,,512,0,5,,,,3,57,0
14848,note_on,,,,,0,0,6,,,,1,77,114
14848,note_off,,,,,512,0,4,,,,12,77,0
14848,note_on,,,,,0,0,4,,,,12,84,127
14848,note_on,,,,,0,0,2,,,,2,84,88
14848,note_off,,,,,512,0,2,,,,2,77,0
14848,note_on,,,,,0,0,5,,,,3,53,114
14848,note_on,,,,,0,0,6,,,,1,84,114
14848,note_off,,,,,0,0,6,,,,1,77,0
14848,note_off,,,,,0,0,6,,,,1,60,0
14848,note_on,,,,,0,0,3,,,,6,77,88
14848,note_on,,,,,0,0,6,,,,1,57,114
14848,note_on,,,,,0,0,6,,,,1,53,114
14848,note_off,,,,,512,0,3,,,,6,72,0
14848,note_off,,,,,0,0,6,,,,1,57,0
15360,note_off,,,,,0,0,6,,,,1,53,0
15360,note_off,,,,,0,0,6,,,,1,57,0
15360,note_off,,,,,512,0,2,,,,2,84,0
15360,note_on,,,,,0,0,2,,,,2,83,88
15360,note_on,,,,,0,0,6,,,,1,62,114
15360,note_on,,,,,0,0,4,,,,12,83,127
15360,note_off,,,,,512,0,4,,,,12,84,0
15360,note_on,,,,,0,0,6,,,,1,71,114
15360,note_on,,,,,0,0,6,,,,1,77,114
15360,note_on,,,,,0,0,6,,,,1,83,114
15360,note_on,,,,,0,0,6,,,,1,55,114
15360,note_off,,,,,0,0,6,,,,1,84,0
15360,note_off,,,,,0,0,6,,,,1,77,0
15360,note_off,,,,,512,0,3,,,,6,77,0
15360,note_on,,,,,0,0,3,,,,6,77,88
15360,note_off,,,,,512,0,5,,,,3,53,0
15360,note_on,,,,,0,0,5,,,,3,55,114
15360,note_off,,,,,512,0,6,,,,1,72,0
18432,note_off,,,,,0,0,6,,,,1,83,0
18432,note_on,,,,,0,0,3,,,,6,59,88
18432,note_off,,,,,3072,0,4,,,,12,83,0
18432,note_off,,,,,3072,0,5,,,,3,55,0
18432,note_on,,,,,0,0,5,,,,3,43,114
18432,note_on,,,,,0,0,6,,,,1,50,114
18432,note_on,,,,,0,0,6,,,,1,43,114
18432,note_off,,,,,3072,0,6,,,,1,71,0
18432,note_off,,,,,0,0,6,,,,1,77,0
18432,note_off,,,,,0,0,6,,,,1,62,0
18432,note_off,,,,,0,0,6,,,,1,55,0
18432,note_off,,,,,3072,0,3,,,,6,77,0
18432,note_off,,,,,3072,0,2,,,,2,83,0
18944,note_on,,,,,512,0,4,,,,12,62,127
18944,note_on,,,,,512,0,6,,,,1,62,114
18944,note_on,,,,,512,0,2,,,,2,62,88
19456,note_off,,,,,1024,0,3,,,,6,59,0
19456,note_on,,,,,0,0,5,,,,3,43,114
19456,note_off,,,,,1024,0,5,,,,3,43,0
19456,note_off,,,,,0,0,6,,,,1,50,0
19456,note_on,,,,,0,0,6,,,,1,43,114
19456,note_on,,,,,0,0,6,,,,1,55,114
19456,note_on,,,,,0,0,4,,,,12,62,127
19456,note_on,,,,,0,0,2,,,,2,62,88
19456,note_on,,,,,0,0,3,,,,6,59,88
19456,note_off,,,,,512,0,2,,,,2,62,0
19456,note_off,,,,,0,0,6,,,,1,43,0
19456,note_on,,,,,0,0,6,,,,1,62,114
19456,note_on,,,,,0,0,6,,,,1,59,114
19456,note_off,,,,,512,0,6,,,,1,62,0
19456,note_off,,,,,512,0,4,,,,12,62,0
19968,note_off,,,,,512,0,3,,,,6,59,0
19968,note_on,,,,,0,0,4,,,,12,67,127
19968,note_on,,,,,0,0,5,,,,3,45,114
19968,note_off,,,,,512,0,5,,,,3,43,0
19968,note_on,,,,,0,0,2,,,,2,67,88
19968,note_off,,,,,512,0,6,,,,1,59,0
19968,note_off,,,,,512,0,4,,,,12,62,0
19968,note_off,,,,,512,0,2,,,,2,62,0
19968,note_off,,,,,0,0,6,,,,1,62,0
19968,note_on,,,,,0,0,3,,,,6,62,88
19968,note_on,,,,,0,0,6,,,,1,62,114
19968,note_on,,,,,0,0,6,,,,1,45,114
19968,note_off,,,,,0,0,6,,,,1,55,0
19968,note_on,,,,,0,0,6,,,,1,60,114
19968,note_on,,,,,0,0,6,,,,1,67,114
19968,note_off,,,,,0,0,6,,,,1,43,0
20480,note_off,,,,,0,0,6,,,,1,67,0
20480,note_on,,,,,0,0,6,,,,1,62,114
20480,note_off,,,,,512,0,3,,,,6,62,0
20480,note_on,,,,,0,0,3,,,,6,62,88
20480,note_off,,,,,512,0,6,,,,1,60,0
20480,note_on,,,,,0,0,5,,,,3,47,114
20480,note_off,,,,,512,0,5,,,,3,45,0
20480,note_on,,,,,0,0,6,,,,1,67,114
20480,note_off,,,,,0,0,6,,,,1,45,0
20480,note_on,,,,,0,0,6,,,,1,47,114
20480,note_on,,,,,0,0,6,,,,1,55,114
20480,note_on,,,,,0,0,2,,,,2,67,88
20480,note_off,,,,,512,0,2,,,,2,67,0
20480,note_off,,,,,0,0,6,,,,1,62,0
20480,note_off,,,,,512,0,4,,,,12,67,0
20480,note_on,,,,,0,0,4,,,,12,67,127
20992,note_off,,,,,512,0,6,,,,1,62,0
20992,note_off,,,,,512,0,3,,,,6,62,0
20992,note_on,,,,,0,0,3,,,,6,62,88
20992,note_on,,,,,0,0,5,,,,3,43,114
20992,note_off,,,,,512,0,5,,,,3,47,0
20992,note_off,,,,,0,0,6,,,,1,55,0
20992,note_off,,,,,0,0,6,,,,1,47,0
20992,note_on,,,,,0,0,6,,,,1,71,114
20992,note_on,,,,,0,0,6,,,,1,67,114
20992,note_on,,,,,0,0,6,,,,1,43,114
20992,note_on,,,,,0,0,2,,,,2,71,88
20992,note_off,,,,,512,0,2,,,,2,67,0
20992,note_on,,,,,0,0,6,,,,1,62,114
20992,note_off,,,,,0,0,6,,,,1,67,0
20992,note_off,,,,,512,0,4,,,,12,67,0
20992,note_on,,,,,0,0,4,,,,12,71,127
21504,note_off,,,,,512,0,2,,,,2,71,0
21504,note_on,,,,,0,0,6,,,,1,52,114
21504,note_on,,,,,0,0,6,,,,1,43,114
21504,note_off,,,,,0,0,6,,,,1,43,0
21504,note_off,,,,,0,0,6,,,,1,71,0
21504,note_off,,,,,0,0,6,,,,1,67,0
21504,note_on,,,,,0,0,3,,,,6,60,88
21504,note_on,,,,,0,0,5,,,,3,43,114
21504,note_off,,,,,512,0,5,,,,3,43,0
21504,note_off,,,,,512,0,4,,,,12,71,0
21504,note_off,,,,,512,0,6,,,,1,62,0
21504,note_off,,,,,512,0,3,,,,6,62,0
22016,note_on,,,,,512,0,2,,,,2,64,88
22016,note_on,,,,,512,0,4,,,,12,64,127
22016,note_on,,,,,512,0,6,,,,1,64,114
22528,note_on,,,,,0,0,2,,,,2,64,88
22528,note_off,,,,,512,0,6,,,,1,64,0
22528,note_off,,,,,1024,0,5,,,,3,43,0
22528,note_on,,,,,0,0,5,,,,3,48,114
22528,note_off,,,,,512,0,4,,,,12,64,0
22528,note_off,,,,,512,0,2,,,,2,64,0
22528,note_on,,,,,0,0,3,,,,6,60,88
22528,note_on,,,,,0,0,4,,,,12,64,127
22528,note_on,,,,,0,0,6,,,,1,55,114
22528,note_on,,,,,0,0,6,,,,1,60,114
22528,note_on,,,,,0,0,6,,,,1,64,114
22528,note_off,,,,,1024,0,3,,,,6,60,0
22528,note_off,,,,,0,0,6,,,,1,52,0
22528,note_off,,,,,0,0,6,,,,1,43,0
22528,note_on,,,,,0,0,6,,,,1,48,114
23040,note_off,,,,,0,0,6,,,,1,64,0
23040,note_off,,,,,512,0,4,,,,12,64,0
23040,note_on,,,,,0,0,4,,,,12,67,127
23040,note_off,,,,,512,0,3,,,,6,60,0
23040,note_on,,,,,0,0,6,,,,1,50,114
23040,note_off,,,,,0,0,6,,,,1,55,0
23040,note_off,,,,,512,0,6,,,,1,60,0
23040,note_on,,,,,0,0,6,,,,1,69,114
23040,note_on,,,,,0,0,2,,,,2,67,88
23040,note_off,,,,,512,0,5,,,,3,48,0
23040,note_on,,,,,0,0,5,,,,3,50,114
23040,note_off,,,,,512,0,2,,,,2,64,0
23040,note_on,,,,,0,0,6,,,,1,67,114
23040,note_on,,,,,0,0,6,,,,1,60,114
23040,note_on,,,,,0,0,3,,,,6,60,88
23040,note_off,,,,,0,0,6,,,,1,48,0
23552,note_off,,,,,0,0,6,,,,1,50,0
23552,note_on,,,,,0,0,2,,,,2,67,88
23552,note_on,,,,,0,0,4,,,,12,67,127
23552,note_off,,,,,512,0,4,,,,12,67,0
23552,note_off,,,,,512,0,2,,,,2,67,0
23552,note_on,,,,,0,0,6,,,,1,64,114
23552,note_on,,,,,0,0,6,,,,1,60,114
23552,note_off,,,,,0,0,6,,,,1,69,0
23552,note_off,,,,,0,0,6,,,,1,67,0
23552,note_off,,,,,512,0,6,,,,1,60,0
23552,note_on,,,,,0,0,6,,,,1,55,114
23552,note_off,,,,,512,0,5,,,,3,50,0
23552,note_on,,,,,0,0,5,,,,3,52,114
23552,note_on,,,,,0,0,3,,,,6,64,88
23552,note_off,,,,,512,0,3,,,,6,60,0
23552,note_on,,,,,0,0,6,,,,1,67,114
23552,note_on,,,,,0,0,6,,,,1,52,114
24064,note_off,,,,,512,0,4,,,,12,67,0
24064,note_on,,,,,0,0,4,,,,12,72,127
24064,note_on,,,,,0,0,5,,,,3,48,114
24064,note_on,,,,,0,0,6,,,,1,48,114
24064,note_on,,,,,0,0,3,,,,6,67,88
24064,note_off,,,,,512,0,6,,,,1,60,0
24064,note_off,,,,,0,0,6,,,,1,55,0
24064,note_off,,,,,0,0,6,,,,1,52,0
24064,note_on,,,,,0,0,6,,,,1,72,114
24064,note_on,,,,,0,0,6,,,,1,67,114
24064,note_on,,,,,0,0,6,,,,1,64,114
24064,note_off,,,,,0,0,6,,,,1,67,0
24064,note_off,,,,,512,0,3,,,,6,64,0
24064,note_on,,,,,0,0,2,,,,2,72,88
24064,note_off,,,,,512,0,2,,,,2,67,0
24064,note_off,,,,,512,0,5,,,,3,52,0
24064,note_off,,,,,0,0,6,,,,1,64,0
24576,note_on,,,,,0,0,6,,,,1,43,114
24576,note_on,,,,,0,0,6,,,,1,50,114
24576,note_on,,,,,0,0,5,,,,3,43,114
