tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
9045,note_on,,,,,171,0,6,,,,1,72,117
9216,note_off,,,,,171,0,6,,,,1,57,0
9216,note_off,,,,,0,0,6,,,,1,60,0
9216,note_off,,,,,0,0,6,,,,1,72,0
9216,note_on,,,,,0,0,6,,,,1,62,117
9216,note_off,,,,,171,0,2,,,,2,72,0
9216,note_on,,,,,512,0,3,,,,6,69,114
9216,note_on,,,,,0,0,2,,,,2,77,127
9216,note_on,,,,,0,0,5,,,,3,50,101
9216,note_off,,,,,512,0,5,,,,3,45,0
9216,note_on,,,,,0,0,6,,,,1,69,117
9216,note_on,,,,,0,0,6,,,,1,77,117
9216,note_off,,,,,0,0,6,,,,1,45,0
9216,note_on,,,,,0,0,6,,,,1,50,101
9216,note_off,,,,,0,0,6,,,,1,64,0
9728,note_on,,,,,0,0,6,,,,1,66,117
9728,note_off,,,,,512,0,5,,,,3,50,0
9728,note_off,,,,,512,0,6,,,,1,62,0
9728,note_off,,,,,512,0,3,,,,6,69,0
9728,note_on,,,,,0,0,3,,,,6,66,114
9728,note_on,,,,,0,0,2,,,,2,69,127
9728,note_off,,,,,512,0,2,,,,2,77,0
9728,note_off,,,,,0,0,6,,,,1,50,0
9728,note_on,,,,,0,0,6,,,,1,51,101
9728,note_off,,,,,0,0,6,,,,1,69,0
9728,note_off,,,,,0,0,6,,,,1,77,0
9728,note_on,,,,,0,0,6,,,,1,69,117
9728,note_on,,,,,0,0,6,,,,1,60,117
9728,note_on,,,,,0,0,5,,,,3,51,101
10240,note_on,,,,,0,0,6,,,,1,52,101
10240,note_off,,,,,512,0,3,,,,6,66,0
10240,note_off,,,,,0,0,6,,,,1,51,0
10240,note_on,,,,,0,0,6,,,,1,68,117
10240,note_on,,,,,0,0,6,,,,1,64,117
10240,note_on,,,,,0,0,3,,,,6,64,114
10240,note_off,,,,,0,0,6,,,,1,66,0
10240,note_on,,,,,0,0,2,,,,2,68,127
10240,note_on,,,,,0,0,6,,,,1,59,117
10240,note_off,,,,,0,0,6,,,,1,69,0
10240,note_off,,,,,512,0,2,,,,2,69,0
10240,note_off,,,,,512,0,6,,,,1,60,0
10240,note_off,,,,,512,0,5,,,,3,51,0
10240,note_on,,,,,0,0,5,,,,3,52,101
10752,note_off,,,,,0,0,6,,,,1,68,0
10752,note_on,,,,,0,0,6,,,,1,60,117
10752,note_on,,,,,0,0,6,,,,1,64,117
10752,note_on,,,,,0,0,6,,,,1,69,117
10752,note_off,,,,,0,0,6,,,,1,52,0
10752,note_on,,,,,0,0,6,,,,1,45,101
10752,note_off,,,,,0,0,6,,,,1,64,0
10752,note_off,,,,,512,0,6,,,,1,59,0
10752,note_on,,,,,0,0,3,,,,6,64,114
10752,note_on,,,,,0,0,2,,,,2,69,127
10752,note_on,,,,,0,0,5,,,,3,45,101
10752,note_off,,,,,512,0,5,,,,3,52,0
10752,note_off,,,,,512,0,2,,,,2,68,0
10752,note_off,,,,,512,0,3,,,,6,64,0
11264,note_on,,,,,0,0,6,,,,1,64,117
11264,note_off,,,,,0,0,6,,,,1,69,0
11264,note_off,,,,,0,0,6,,,,1,64,0
11264,note_off,,,,,512,0,6,,,,1,60,0
11264,note_on,,,,,0,0,5,,,,3,48,101
11264,note_off,,,,,512,0,5,,,,3,45,0
11264,note_off,,,,,0,0,6,,,,1,45,0
11264,note_on,,,,,0,0,3,,,,6,64,114
11264,note_off,,,,,512,0,3,,,,6,64,0
11264,note_off,,,,,512,0,2,,,,2,69,0
11264,note_on,,,,,0,0,6,,,,1,48,101
11776,note_on,,,,,0,0,6,,,,1,45,101
11776,note_off,,,,,0,0,6,,,,1,48,0
11776,note_on,,,,,0,0,6,,,,1,76,117
11776,note_on,,,,,0,0,6,,,,1,72,117
11776,note_on,,,,,0,0,6,,,,1,69,117
11776,note_on,,,,,0,0,6,,,,1,57,117
11776,note_off,,,,,512,0,6,,,,1,64,0
11776,note_off,,,,,512,0,5,,,,3,48,0
11776,note_off,,,,,512,0,3,,,,6,64,0
11776,note_on,,,,,0,0,3,,,,6,72,114
11776,note_on,,,,,0,0,5,,,,3,45,101
11776,note_on,,,,,512,0,2,,,,2,76,127
12288,note_on,,,,,0,0,2,,,,2,77,127
12288,note_on,,,,,0,0,6,,,,1,50,101
12288,note_on,,,,,0,0,6,,,,1,77,117
12288,note_on,,,,,0,0,6,,,,1,69,117
12288,note_off,,,,,0,0,6,,,,1,45,0
12288,note_off,,,,,0,0,6,,,,1,76,0
12288,note_off,,,,,0,0,6,,,,1,72,0
12288,note_off,,,,,0,0,6,,,,1,69,0
12288,note_off,,,,,512,0,6,,,,1,57,0
12288,note_off,,,,,512,0,2,,,,2,76,0
12288,note_on,,,,,0,0,3,,,,6,69,114
12288,note_off,,,,,512,0,3,,,,6,72,0
12288,note_on,,,,,0,0,5,,,,3,50,101
12288,note_off,,,,,512,0,5,,,,3,45,0
12458,note_off,,,,,170,0,6,,,,1,77,0
12458,note_on,,,,,0,0,6,,,,1,76,117
12459,note_off,,,,,171,0,2,,,,2,77,0
12459,note_on,,,,,0,0,2,,,,2,76,127
12629,note_off,,,,,0,0,6,,,,1,76,0
12629,note_on,,,,,171,0,6,,,,1,74,117
12629,note_off,,,,,170,0,2,,,,2,76,0
12629,note_on,,,,,0,0,2,,,,2,74,127
12800,note_on,,,,,0,0,6,,,,1,69,117
12800,note_on,,,,,0,0,6,,,,1,77,117
12800,note_off,,,,,0,0,6,,,,1,74,0
12800,note_off,,,,,171,0,6,,,,1,69,0
12800,note_on,,,,,0,0,2,,,,2,77,127
12800,note_off,,,,,171,0,2,,,,2,74,0
12970,note_off,,,,,170,0,6,,,,1,77,0
12970,note_on,,,,,0,0,6,,,,1,76,117
12971,note_off,,,,,171,0,2,,,,2,77,0
12971,note_on,,,,,0,0,2,,,,2,76,127
13141,note_off,,,,,0,0,6,,,,1,76,0
13141,note_on,,,,,171,0,6,,,,1,74,117
13141,note_on,,,,,0,0,2,,,,2,74,127
13141,note_off,,,,,170,0,2,,,,2,76,0
13312,note_on,,,,,0,0,3,,,,6,67,114
13312,note_off,,,,,1024,0,3,,,,6,69,0
13312,note_off,,,,,0,0,6,,,,1,50,0
13312,note_on,,,,,0,0,2,,,,2,79,127
13312,note_off,,,,,171,0,6,,,,1,69,0
13312,note_off,,,,,0,0,6,,,,1,74,0
13312,note_on,,,,,0,0,6,,,,1,67,117
13312,note_on,,,,,0,0,6,,,,1,79,117
13312,note_on,,,,,0,0,6,,,,1,47,101
13312,note_off,,,,,171,0,2,,,,2,74,0
13312,note_off,,,,,1024,0,5,,,,3,50,0
13312,note_on,,,,,0,0,5,,,,3,47,101
13824,note_off,,,,,0,0,6,,,,1,79,0
13824,note_on,,,,,0,0,6,,,,1,67,117
13824,note_on,,,,,0,0,6,,,,1,74,117
13824,note_on,,,,,0,0,2,,,,2,74,127
13824,note_off,,,,,512,0,2,,,,2,79,0
13824,note_off,,,,,512,0,6,,,,1,67,0
14336,note_on,,,,,0,0,2,,,,2,76,127
14336,note_off,,,,,512,0,2,,,,2,74,0
14336,note_on,,,,,0,0,6,,,,1,48,101
14336,note_off,,,,,1024,0,3,,,,6,67,0
14336,note_off,,,,,0,0,6,,,,1,47,0
14336,note_on,,,,,0,0,6,,,,1,76,117
14336,note_on,,,,,0,0,3,,,,6,67,114
14336,note_on,,,,,0,0,5,,,,3,48,101
14336,note_off,,,,,1024,0,5,,,,3,47,0
14336,note_on,,,,,0,0,6,,,,1,67,117
14336,note_off,,,,,0,0,6,,,,1,74,0
14336,note_off,,,,,512,0,6,,,,1,67,0
14506,note_off,,,,,170,0,6,,,,1,76,0
14506,note_on,,,,,0,0,6,,,,1,74,117
14507,note_off,,,,,171,0,2,,,,2,76,0
14507,note_on,,,,,0,0,2,,,,2,74,127
14677,note_off,,,,,0,0,6,,,,1,74,0
14677,note_on,,,,,0,0,2,,,,2,72,127
14677,note_on,,,,,171,0,6,,,,1,72,117
14677,note_off,,,,,170,0,2,,,,2,74,0
14848,note_off,,,,,171,0,2,,,,2,72,0
14848,note_on,,,,,0,0,6,,,,1,76,117
14848,note_on,,,,,0,0,6,,,,1,67,117
14848,note_off,,,,,0,0,6,,,,1,72,0
14848,note_on,,,,,0,0,2,,,,2,76,127
14848,note_off,,,,,171,0,6,,,,1,67,0
15018,note_off,,,,,170,0,6,,,,1,76,0
15018,note_on,,,,,0,0,6,,,,1,74,117
15019,note_off,,,,,171,0,2,,,,2,76,0
15019,note_on,,,,,0,0,2,,,,2,74,127
15189,note_on,,,,,0,0,2,,,,2,72,127
15189,note_on,,,,,171,0,6,,,,1,72,117
15189,note_off,,,,,0,0,6,,,,1,74,0
15189,note_off,,,,,170,0,2,,,,2,74,0
15360,note_on,,,,,0,0,3,,,,6,65,114
15360,note_on,,,,,0,0,6,,,,1,45,101
15360,note_off,,,,,0,0,6,,,,1,72,0
15360,note_off,,,,,0,0,6,,,,1,48,0
15360,note_on,,,,,0,0,6,,,,1,65,117
15360,note_off,,,,,171,0,2,,,,2,72,0
15360,note_on,,,,,0,0,2,,,,2,77,127
15360,note_off,,,,,1024,0,3,,,,6,67,0
15360,note_on,,,,,0,0,6,,,,1,77,117
15360,note_on,,,,,0,0,5,,,,3,45,101
15360,note_off,,,,,1024,0,5,,,,3,48,0
15360,note_off,,,,,171,0,6,,,,1,67,0
15872,note_on,,,,,0,0,6,,,,1,72,117
15872,note_on,,,,,0,0,6,,,,1,65,117
15872,note_off,,,,,0,0,6,,,,1,77,0
15872,note_on,,,,,0,0,2,,,,2,72,127
15872,note_off,,,,,512,0,6,,,,1,65,0
15872,note_off,,,,,512,0,2,,,,2,77,0
16384,note_on,,,,,0,0,5,,,,3,47,101
16384,note_off,,,,,1024,0,5,,,,3,45,0
16384,note_on,,,,,0,0,2,,,,2,74,127
16384,note_on,,,,,0,0,6,,,,1,74,117
16384,note_on,,,,,0,0,6,,,,1,47,101
16384,note_off,,,,,0,0,6,,,,1,45,0
16384,note_off,,,,,512,0,2,,,,2,72,0
16384,note_off,,,,,512,0,6,,,,1,65,0
16384,note_on,,,,,0,0,6,,,,1,65,117
16384,note_off,,,,,0,0,6,,,,1,72,0
16554,note_off,,,,,170,0,6,,,,1,74,0
16554,note_on,,,,,0,0,6,,,,1,72,117
16555,note_off,,,,,171,0,2,,,,2,74,0
16555,note_on,,,,,0,0,2,,,,2,72,127
16725,note_off,,,,,0,0,6,,,,1,72,0
16725,note_off,,,,,170,0,2,,,,2,72,0
16725,note_on,,,,,171,0,6,,,,1,71,117
16725,note_on,,,,,0,0,2,,,,2,71,127
16896,note_on,,,,,0,0,6,,,,1,74,117
16896,note_off,,,,,0,0,6,,,,1,71,0
16896,note_off,,,,,171,0,6,,,,1,65,0
16896,note_on,,,,,0,0,6,,,,1,65,117
16896,note_on,,,,,0,0,2,,,,2,74,127
16896,note_off,,,,,171,0,2,,,,2,71,0
17066,note_off,,,,,170,0,6,,,,1,74,0
17066,note_on,,,,,0,0,6,,,,1,72,117
17067,note_off,,,,,171,0,2,,,,2,74,0
17067,note_on,,,,,0,0,2,,,,2,72,127
17237,note_off,,,,,170,0,2,,,,2,72,0
17237,note_on,,,,,0,0,2,,,,2,71,127
17237,note_on,,,,,171,0,6,,,,1,71,117
17237,note_off,,,,,0,0,6,,,,1,72,0
17408,note_on,,,,,0,0,5,,,,3,44,101
17408,note_off,,,,,1024,0,5,,,,3,47,0
17408,note_on,,,,,0,0,2,,,,2,76,127
17408,note_off,,,,,171,0,2,,,,2,71,0
17408,note_on,,,,,0,0,6,,,,1,44,101
17408,note_off,,,,,171,0,6,,,,1,65,0
17408,note_on,,,,,0,0,6,,,,1,76,117
17408,note_on,,,,,0,0,6,,,,1,64,117
17408,note_off,,,,,0,0,6,,,,1,71,0
17408,note_off,,,,,2048,0,3,,,,6,65,0
17408,note_on,,,,,0,0,3,,,,6,64,114
17408,note_off,,,,,0,0,6,,,,1,47,0
17920,note_off,,,,,512,0,6,,,,1,64,0
17920,note_off,,,,,0,0,6,,,,1,76,0
17920,note_on,,,,,0,0,6,,,,1,64,117
17920,note_off,,,,,512,0,2,,,,2,76,0
17920,note_on,,,,,0,0,6,,,,1,71,117
17920,note_on,,,,,0,0,2,,,,2,71,127
18432,note_on,,,,,0,0,5,,,,3,45,101
18432,note_on,,,,,0,0,6,,,,1,72,117
18432,note_off,,,,,1024,0,5,,,,3,44,0
18432,note_on,,,,,0,0,3,,,,6,64,114
18432,note_off,,,,,1024,0,3,,,,6,64,0
18432,note_on,,,,,0,0,6,,,,1,64,117
18432,note_on,,,,,0,0,2,,,,2,72,127
18432,note_off,,,,,512,0,2,,,,2,71,0
18432,note_off,,,,,512,0,6,,,,1,64,0
18432,note_off,,,,,0,0,6,,,,1,71,0
18432,note_off,,,,,0,0,6,,,,1,44,0
18432,note_on,,,,,0,0,6,,,,1,45,101
18944,note_on,,,,,0,0,5,,,,3,57,101
18944,note_on,,,,,0,0,3,,,,6,60,114
18944,note_off,,,,,512,0,5,,,,3,45,0
18944,note_on,,,,,0,0,6,,,,1,57,101
18944,note_off,,,,,0,0,6,,,,1,45,0
18944,note_on,,,,,0,0,6,,,,1,69,117
18944,note_on,,,,,0,0,6,,,,1,57,117
18944,note_off,,,,,512,0,3,,,,6,64,0
18944,note_on,,,,,0,0,2,,,,2,69,127
18944,note_off,,,,,512,0,6,,,,1,72,0
18944,note_off,,,,,512,0,2,,,,2,72,0
19456,note_off,,,,,512,0,6,,,,1,64,0
19456,note_on,,,,,0,0,6,,,,1,64,117
19456,note_on,,,,,0,0,6,,,,1,55,117
19456,note_off,,,,,0,0,6,,,,1,69,0
19456,note_on,,,,,0,0,3,,,,6,64,114
19456,note_off,,,,,512,0,3,,,,6,60,0
19456,note_on,,,,,0,0,5,,,,3,55,101
19456,note_off,,,,,0,0,6,,,,1,57,0
19456,note_off,,,,,0,0,6,,,,1,57,0
19456,note_off,,,,,512,0,5,,,,3,57,0
19456,note_off,,,,,512,0,2,,,,2,69,0
19456,note_on,,,,,0,0,6,,,,1,55,101
19968,note_on,,,,,0,0,6,,,,1,76,117
19968,note_off,,,,,0,0,6,,,,1,55,0
19968,note_on,,,,,0,0,6,,,,1,67,117
19968,note_on,,,,,0,0,6,,,,1,59,117
19968,note_on,,,,,512,0,2,,,,2,76,62
19968,note_off,,,,,512,0,6,,,,1,55,0
19968,note_off,,,,,512,0,3,,,,6,64,0
19968,note_on,,,,,0,0,6,,,,1,52,101
19968,note_off,,,,,512,0,5,,,,3,55,0
19968,note_on,,,,,0,0,5,,,,3,52,62
19968,note_off,,,,,0,0,6,,,,1,64,0
19968,note_on,,,,,0,0,3,,,,6,67,62
20480,note_on,,,,,0,0,5,,,,3,59,62
20480,note_off,,,,,0,0,6,,,,1,67,0
20480,note_on,,,,,0,0,6,,,,1,59,101
20480,note_on,,,,,0,0,6,,,,1,75,103
20480,note_on,,,,,0,0,3,,,,6,75,62
20480,note_on,,,,,0,0,6,,,,1,71,103
20480,note_on,,,,,0,0,6,,,,1,59,92
20480,note_off,,,,,0,0,6,,,,1,52,0
20480,note_off,,,,,512,0,3,,,,6,67,0
20480,note_on,,,,,0,0,2,,,,2,75,62
20480,note_off,,,,,512,0,2,,,,2,76,0
20480,note_off,,,,,512,0,5,,,,3,52,0
20480,note_off,,,,,0,0,6,,,,1,76,0
20480,note_off,,,,,512,0,6,,,,1,59,0
20736,note_on,,,,,0,0,2,,,,2,76,62
20736,note_off,,,,,256,0,2,,,,2,75,0
20736,note_off,,,,,256,0,3,,,,6,75,0
20736,note_on,,,,,0,0,3,,,,6,76,62
20736,note_off,,,,,256,0,6,,,,1,75,0
20736,note_on,,,,,0,0,6,,,,1,76,103
20992,note_on,,,,,0,0,6,,,,1,63,92
20992,note_on,,,,,0,0,6,,,,1,59,92
20992,note_off,,,,,256,0,6,,,,1,59,0
20992,note_off,,,,,0,0,6,,,,1,76,0
20992,note_on,,,,,0,0,6,,,,1,78,103
20992,note_off,,,,,256,0,2,,,,2,76,0
20992,note_on,,,,,0,0,2,,,,2,78,62
20992,note_off,,,,,256,0,3,,,,6,76,0
20992,note_on,,,,,0,0,3,,,,6,78,62
21248,note_off,,,,,256,0,2,,,,2,78,0
21248,note_on,,,,,0,0,2,,,,2,79,62
21248,note_off,,,,,256,0,3,,,,6,78,0
21248,note_on,,,,,0,0,3,,,,6,79,62
21248,note_on,,,,,0,0,6,,,,1,79,103
