tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,control_change,0,0,6,,,,,,,,5,91,127,,
0,control_change,0,0,6,,,,,,,,5,10,63,,
0,control_change,0,0,6,,,,,,,,5,7,100,,
0,program_change,0,0,6,,,,,,,6,5,,,,
0,program_change,0,0,2,,,,,,,48,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,7,127,,
0,set_tempo,0,1,0,,,,,,545455,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,73,0,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,
0,control_change,0,0,1,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,0,91,127,,
0,note_on,0,0,1,,,,,,,,0,,,65,85
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
115,note_on,115,0,2,,,,,,,,1,,,65,0
115,note_on,115,0,1,,,,,,,,0,,,65,0
115,note_on,115,0,3,,,,,,,,2,,,65,0
120,note_on,5,0,2,,,,,,,,1,,,67,85
120,note_on,5,0,1,,,,,,,,0,,,67,85
120,note_on,5,0,3,,,,,,,,2,,,67,85
235,note_on,115,0,3,,,,,,,,2,,,67,0
235,note_on,115,0,1,,,,,,,,0,,,67,0
235,note_on,115,0,2,,,,,,,,1,,,67,0
240,note_on,5,0,1,,,,,,,,0,,,69,85
240,note_on,5,0,2,,,,,,,,1,,,69,85
240,note_on,5,0,3,,,,,,,,2,,,69,85
355,note_on,115,0,2,,,,,,,,1,,,69,0
355,note_on,115,0,3,,,,,,,,2,,,69,0
355,note_on,115,0,1,,,,,,,,0,,,69,0
360,note_on,5,0,2,,,,,,,,1,,,70,85
360,note_on,5,0,3,,,,,,,,2,,,70,85
360,note_on,5,0,1,,,,,,,,0,,,70,85
475,note_on,115,0,1,,,,,,,,0,,,70,0
475,note_on,115,0,2,,,,,,,,1,,,70,0
475,note_on,115,0,3,,,,,,,,2,,,70,0
480,note_on,5,0,3,,,,,,,,2,,,72,85
480,note_on,5,0,2,,,,,,,,1,,,72,85
480,note_on,5,0,1,,,,,,,,0,,,72,85
595,note_on,115,0,3,,,,,,,,2,,,72,0
595,note_on,115,0,1,,,,,,,,0,,,72,0
595,note_on,115,0,2,,,,,,,,1,,,72,0
600,note_on,5,0,1,,,,,,,,0,,,74,85
600,note_on,5,0,3,,,,,,,,2,,,74,85
600,note_on,5,0,2,,,,,,,,1,,,74,85
715,note_on,115,0,3,,,,,,,,2,,,74,0
715,note_on,115,0,1,,,,,,,,0,,,74,0
715,note_on,115,0,2,,,,,,,,1,,,74,0
720,note_on,5,0,1,,,,,,,,0,,,76,85
720,note_on,5,0,2,,,,,,,,1,,,76,85
720,note_on,5,0,3,,,,,,,,2,,,76,85
835,note_on,115,0,2,,,,,,,,1,,,76,0
835,note_on,115,0,1,,,,,,,,0,,,76,0
835,note_on,115,0,3,,,,,,,,2,,,76,0
840,note_on,5,0,2,,,,,,,,1,,,77,85
840,note_on,5,0,1,,,,,,,,0,,,77,85
840,note_on,5,0,3,,,,,,,,2,,,77,85
955,note_on,115,0,1,,,,,,,,0,,,77,0
955,note_on,115,0,3,,,,,,,,2,,,77,0
955,note_on,115,0,2,,,,,,,,1,,,77,0
960,note_on,5,0,3,,,,,,,,2,,,65,85
960,note_on,960,0,5,,,,,,,,4,,,53,85
960,note_on,960,0,6,,,,,,,,5,,,53,85
960,note_on,960,0,4,,,,,,,,3,,,53,85
960,note_on,5,0,2,,,,,,,,1,,,65,85
960,note_on,5,0,1,,,,,,,,0,,,65,85
1075,note_on,115,0,4,,,,,,,,3,,,53,0
1075,note_on,115,0,6,,,,,,,,5,,,53,0
1075,note_on,115,0,5,,,,,,,,4,,,53,0
1080,note_on,5,0,4,,,,,,,,3,,,55,85
1080,note_on,5,0,6,,,,,,,,5,,,55,85
1080,note_on,5,0,5,,,,,,,,4,,,55,85
1185,note_on,225,0,3,,,,,,,,2,,,65,0
1185,note_on,225,0,1,,,,,,,,0,,,65,0
1185,note_on,225,0,2,,,,,,,,1,,,65,0
1195,note_on,115,0,5,,,,,,,,4,,,55,0
1195,note_on,115,0,4,,,,,,,,3,,,55,0
1195,note_on,115,0,6,,,,,,,,5,,,55,0
1200,note_on,15,0,3,,,,,,,,2,,,65,85
1200,note_on,5,0,5,,,,,,,,4,,,57,85
1200,note_on,5,0,4,,,,,,,,3,,,57,85
1200,note_on,5,0,6,,,,,,,,5,,,57,85
1200,note_on,15,0,1,,,,,,,,0,,,65,85
1200,note_on,15,0,2,,,,,,,,1,,,65,85
1315,note_on,115,0,5,,,,,,,,4,,,57,0
1315,note_on,115,0,4,,,,,,,,3,,,57,0
1315,note_on,115,0,6,,,,,,,,5,,,57,0
1320,note_on,5,0,5,,,,,,,,4,,,58,85
1320,note_on,5,0,4,,,,,,,,3,,,58,85
1320,note_on,5,0,6,,,,,,,,5,,,58,85
1425,note_on,225,0,1,,,,,,,,0,,,65,0
1425,note_on,225,0,3,,,,,,,,2,,,65,0
1425,note_on,225,0,2,,,,,,,,1,,,65,0
1435,note_on,115,0,4,,,,,,,,3,,,58,0
1435,note_on,115,0,6,,,,,,,,5,,,58,0
1435,note_on,115,0,5,,,,,,,,4,,,58,0
1440,note_on,5,0,5,,,,,,,,4,,,60,85
1440,note_on,15,0,2,,,,,,,,1,,,65,85
1440,note_on,5,0,4,,,,,,,,3,,,60,85
1440,note_on,15,0,1,,,,,,,,0,,,65,85
1440,note_on,15,0,3,,,,,,,,2,,,65,85
1440,note_on,5,0,6,,,,,,,,5,,,60,85
1555,note_on,115,0,6,,,,,,,,5,,,60,0
1555,note_on,115,0,4,,,,,,,,3,,,60,0
1555,note_on,115,0,5,,,,,,,,4,,,60,0
1560,note_on,5,0,4,,,,,,,,3,,,62,85
1560,note_on,5,0,6,,,,,,,,5,,,62,85
1560,note_on,5,0,5,,,,,,,,4,,,62,85
1665,note_on,225,0,1,,,,,,,,0,,,65,0
1665,note_on,225,0,2,,,,,,,,1,,,65,0
1665,note_on,225,0,3,,,,,,,,2,,,65,0
1675,note_on,115,0,6,,,,,,,,5,,,62,0
1675,note_on,115,0,4,,,,,,,,3,,,62,0
1675,note_on,115,0,5,,,,,,,,4,,,62,0
1680,note_on,5,0,4,,,,,,,,3,,,64,85
1680,note_on,15,0,3,,,,,,,,2,,,65,85
1680,note_on,15,0,2,,,,,,,,1,,,65,85
1680,note_on,5,0,5,,,,,,,,4,,,64,85
1680,note_on,5,0,6,,,,,,,,5,,,64,85
1680,note_on,15,0,1,,,,,,,,0,,,65,85
1795,note_on,115,0,4,,,,,,,,3,,,64,0
1795,note_on,115,0,5,,,,,,,,4,,,64,0
1795,note_on,115,0,6,,,,,,,,5,,,64,0
1800,note_on,5,0,5,,,,,,,,4,,,65,85
1800,note_on,5,0,6,,,,,,,,5,,,65,85
1800,note_on,5,0,4,,,,,,,,3,,,65,85
1905,note_on,225,0,3,,,,,,,,2,,,65,0
1905,note_on,225,0,2,,,,,,,,1,,,65,0
1905,note_on,225,0,1,,,,,,,,0,,,65,0
1915,note_on,115,0,6,,,,,,,,5,,,65,0
1915,note_on,115,0,5,,,,,,,,4,,,65,0
1915,note_on,115,0,4,,,,,,,,3,,,65,0
1920,note_on,5,0,4,,,,,,,,3,,,53,85
1920,note_on,15,0,3,,,,,,,,2,,,65,85
1920,note_on,15,0,2,,,,,,,,1,,,65,85
1920,note_on,5,0,5,,,,,,,,4,,,53,85
1920,note_on,5,0,6,,,,,,,,5,,,53,85
1920,note_on,15,0,1,,,,,,,,0,,,65,85
2035,note_on,115,0,3,,,,,,,,2,,,65,0
2035,note_on,115,0,1,,,,,,,,0,,,65,0
2035,note_on,115,0,2,,,,,,,,1,,,65,0
2040,note_on,5,0,3,,,,,,,,2,,,67,85
2040,note_on,5,0,1,,,,,,,,0,,,67,85
2040,note_on,5,0,2,,,,,,,,1,,,67,85
2145,note_on,225,0,5,,,,,,,,4,,,53,0
2145,note_on,225,0,6,,,,,,,,5,,,53,0
2145,note_on,225,0,4,,,,,,,,3,,,53,0
2155,note_on,115,0,2,,,,,,,,1,,,67,0
2155,note_on,115,0,1,,,,,,,,0,,,67,0
2155,note_on,115,0,3,,,,,,,,2,,,67,0
2160,note_on,15,0,5,,,,,,,,4,,,53,85
2160,note_on,5,0,2,,,,,,,,1,,,69,85
2160,note_on,5,0,1,,,,,,,,0,,,69,85
2160,note_on,15,0,4,,,,,,,,3,,,53,85
2160,note_on,5,0,3,,,,,,,,2,,,69,85
2160,note_on,15,0,6,,,,,,,,5,,,53,85
2275,note_on,115,0,1,,,,,,,,0,,,69,0
2275,note_on,115,0,2,,,,,,,,1,,,69,0
2275,note_on,115,0,3,,,,,,,,2,,,69,0
2280,note_on,5,0,3,,,,,,,,2,,,70,85
2280,note_on,5,0,1,,,,,,,,0,,,70,85
2280,note_on,5,0,2,,,,,,,,1,,,70,85
2385,note_on,225,0,6,,,,,,,,5,,,53,0
2385,note_on,225,0,4,,,,,,,,3,,,53,0
2385,note_on,225,0,5,,,,,,,,4,,,53,0
2395,note_on,115,0,2,,,,,,,,1,,,70,0
2395,note_on,115,0,1,,,,,,,,0,,,70,0
2395,note_on,115,0,3,,,,,,,,2,,,70,0
2400,note_on,15,0,5,,,,,,,,4,,,53,85
2400,note_on,15,0,4,,,,,,,,3,,,53,85
2400,note_on,5,0,1,,,,,,,,0,,,72,85
2400,note_on,5,0,3,,,,,,,,2,,,72,85
2400,note_on,5,0,2,,,,,,,,1,,,72,85
2400,note_on,15,0,6,,,,,,,,5,,,53,85
2515,note_on,115,0,2,,,,,,,,1,,,72,0
2515,note_on,115,0,1,,,,,,,,0,,,72,0
2515,note_on,115,0,3,,,,,,,,2,,,72,0
2520,note_on,5,0,2,,,,,,,,1,,,74,85
2520,note_on,5,0,1,,,,,,,,0,,,74,85
2520,note_on,5,0,3,,,,,,,,2,,,74,85
2625,note_on,225,0,6,,,,,,,,5,,,53,0
2625,note_on,225,0,4,,,,,,,,3,,,53,0
2625,note_on,225,0,5,,,,,,,,4,,,53,0
2635,note_on,115,0,1,,,,,,,,0,,,74,0
2635,note_on,115,0,3,,,,,,,,2,,,74,0
2635,note_on,115,0,2,,,,,,,,1,,,74,0
2640,note_on,15,0,5,,,,,,,,4,,,53,85
2640,note_on,5,0,1,,,,,,,,0,,,76,85
2640,note_on,15,0,6,,,,,,,,5,,,53,85
2640,note_on,15,0,4,,,,,,,,3,,,53,85
2640,note_on,5,0,3,,,,,,,,2,,,76,85
2640,note_on,5,0,2,,,,,,,,1,,,76,85
2755,note_on,115,0,1,,,,,,,,0,,,76,0
2755,note_on,115,0,2,,,,,,,,1,,,76,0
2755,note_on,115,0,3,,,,,,,,2,,,76,0
2760,note_on,5,0,3,,,,,,,,2,,,77,85
2760,note_on,5,0,2,,,,,,,,1,,,77,85
2760,note_on,5,0,1,,,,,,,,0,,,77,85
2865,note_on,225,0,6,,,,,,,,5,,,53,0
2865,note_on,225,0,4,,,,,,,,3,,,53,0
2865,note_on,225,0,5,,,,,,,,4,,,53,0
2875,note_on,115,0,1,,,,,,,,0,,,77,0
2875,note_on,115,0,3,,,,,,,,2,,,77,0
2875,note_on,115,0,2,,,,,,,,1,,,77,0
2880,note_on,15,0,6,,,,,,,,5,,,53,85
2880,note_on,5,0,1,,,,,,,,0,,,65,85
2880,note_on,5,0,3,,,,,,,,2,,,65,85
2880,note_on,15,0,4,,,,,,,,3,,,53,85
2880,note_on,5,0,2,,,,,,,,1,,,65,85
2880,note_on,15,0,5,,,,,,,,4,,,53,85
2995,note_on,115,0,4,,,,,,,,3,,,53,0
2995,note_on,115,0,5,,,,,,,,4,,,53,0
2995,note_on,115,0,6,,,,,,,,5,,,53,0
3000,note_on,5,0,5,,,,,,,,4,,,55,85
3000,note_on,5,0,6,,,,,,,,5,,,55,85
3000,note_on,5,0,4,,,,,,,,3,,,55,85
3105,note_on,225,0,1,,,,,,,,0,,,65,0
3105,note_on,225,0,3,,,,,,,,2,,,65,0
3105,note_on,225,0,2,,,,,,,,1,,,65,0
3115,note_on,115,0,6,,,,,,,,5,,,55,0
3115,note_on,115,0,5,,,,,,,,4,,,55,0
3115,note_on,115,0,4,,,,,,,,3,,,55,0
3120,note_on,15,0,3,,,,,,,,2,,,65,85
3120,note_on,15,0,2,,,,,,,,1,,,65,85
3120,note_on,5,0,4,,,,,,,,3,,,57,85
3120,note_on,5,0,6,,,,,,,,5,,,57,85
3120,note_on,5,0,5,,,,,,,,4,,,57,85
3120,note_on,15,0,1,,,,,,,,0,,,65,85
3235,note_on,115,0,6,,,,,,,,5,,,57,0
3235,note_on,115,0,5,,,,,,,,4,,,57,0
3235,note_on,115,0,4,,,,,,,,3,,,57,0
3240,note_on,5,0,6,,,,,,,,5,,,58,85
3240,note_on,5,0,5,,,,,,,,4,,,58,85
3240,note_on,5,0,4,,,,,,,,3,,,58,85
3345,note_on,225,0,2,,,,,,,,1,,,65,0
3345,note_on,225,0,1,,,,,,,,0,,,65,0
3345,note_on,225,0,3,,,,,,,,2,,,65,0
3355,note_on,115,0,5,,,,,,,,4,,,58,0
3355,note_on,115,0,6,,,,,,,,5,,,58,0
3355,note_on,115,0,4,,,,,,,,3,,,58,0
3360,note_on,5,0,4,,,,,,,,3,,,60,85
3360,note_on,15,0,2,,,,,,,,1,,,65,85
3360,note_on,5,0,6,,,,,,,,5,,,60,85
3360,note_on,15,0,1,,,,,,,,0,,,65,85
3360,note_on,15,0,3,,,,,,,,2,,,65,85
3360,note_on,5,0,5,,,,,,,,4,,,60,85
3475,note_on,115,0,4,,,,,,,,3,,,60,0
3475,note_on,115,0,5,,,,,,,,4,,,60,0
3475,note_on,115,0,6,,,,,,,,5,,,60,0
3480,note_on,5,0,4,,,,,,,,3,,,62,85
3480,note_on,5,0,6,,,,,,,,5,,,62,85
3480,note_on,5,0,5,,,,,,,,4,,,62,85
3585,note_on,225,0,1,,,,,,,,0,,,65,0
3585,note_on,225,0,2,,,,,,,,1,,,65,0
3585,note_on,225,0,3,,,,,,,,2,,,65,0
3595,note_on,115,0,5,,,,,,,,4,,,62,0
3595,note_on,115,0,4,,,,,,,,3,,,62,0
3595,note_on,115,0,6,,,,,,,,5,,,62,0
3600,note_on,5,0,4,,,,,,,,3,,,64,85
3600,note_on,5,0,5,,,,,,,,4,,,64,85
3600,note_on,15,0,3,,,,,,,,2,,,65,85
3600,note_on,15,0,2,,,,,,,,1,,,65,85
3600,note_on,15,0,1,,,,,,,,0,,,65,85
3600,note_on,5,0,6,,,,,,,,5,,,64,85
3715,note_on,115,0,5,,,,,,,,4,,,64,0
3715,note_on,115,0,6,,,,,,,,5,,,64,0
3715,note_on,115,0,4,,,,,,,,3,,,64,0
3720,note_on,5,0,5,,,,,,,,4,,,65,85
3720,note_on,5,0,6,,,,,,,,5,,,65,85
3720,note_on,5,0,4,,,,,,,,3,,,65,85
3825,note_on,225,0,1,,,,,,,,0,,,65,0
3825,note_on,225,0,3,,,,,,,,2,,,65,0
3825,note_on,225,0,2,,,,,,,,1,,,65,0
3835,note_on,115,0,5,,,,,,,,4,,,65,0
3835,note_on,115,0,6,,,,,,,,5,,,65,0
3835,note_on,115,0,4,,,,,,,,3,,,65,0
3840,note_on,5,0,5,,,,,,,,4,,,48,85
3840,note_on,15,0,3,,,,,,,,2,,,60,85
3840,note_on,15,0,2,,,,,,,,1,,,60,85
3840,note_on,15,0,1,,,,,,,,0,,,72,85
3840,note_on,0,0,6,,,,,,,,5,,,48,85
3840,note_on,5,0,6,,,,,,,,5,,,60,64
3840,note_on,5,0,4,,,,,,,,3,,,60,85
3955,note_on,115,0,1,,,,,,,,0,,,72,0
3955,note_on,115,0,3,,,,,,,,2,,,60,0
3955,note_on,115,0,2,,,,,,,,1,,,60,0
3960,note_on,5,0,1,,,,,,,,0,,,74,85
3960,note_on,5,0,2,,,,,,,,1,,,62,85
3960,note_on,5,0,3,,,,,,,,2,,,62,85
4065,note_on,0,0,6,,,,,,,,5,,,60,0
4065,note_on,225,0,6,,,,,,,,5,,,48,0
4065,note_on,225,0,4,,,,,,,,3,,,60,0
4065,note_on,225,0,5,,,,,,,,4,,,48,0
4075,note_on,115,0,1,,,,,,,,0,,,74,0
4075,note_on,115,0,3,,,,,,,,2,,,62,0
4075,note_on,115,0,2,,,,,,,,1,,,62,0
4080,note_on,5,0,3,,,,,,,,2,,,64,85
4080,note_on,15,0,4,,,,,,,,3,,,60,85
4080,note_on,5,0,1,,,,,,,,0,,,76,85
4080,note_on,15,0,5,,,,,,,,4,,,48,85
4080,note_on,0,0,6,,,,,,,,5,,,48,85
4080,note_on,15,0,6,,,,,,,,5,,,60,64
4080,note_on,5,0,2,,,,,,,,1,,,64,85
4195,note_on,115,0,2,,,,,,,,1,,,64,0
4195,note_on,115,0,3,,,,,,,,2,,,64,0
4195,note_on,115,0,1,,,,,,,,0,,,76,0
4200,note_on,5,0,2,,,,,,,,1,,,65,85
4200,note_on,5,0,3,,,,,,,,2,,,65,85
4200,note_on,5,0,1,,,,,,,,0,,,77,85
4305,note_on,225,0,4,,,,,,,,3,,,60,0
4305,note_on,0,0,6,,,,,,,,5,,,60,0
4305,note_on,225,0,6,,,,,,,,5,,,48,0
4305,note_on,225,0,5,,,,,,,,4,,,48,0
4315,note_on,115,0,2,,,,,,,,1,,,65,0
4315,note_on,115,0,1,,,,,,,,0,,,77,0
4315,note_on,115,0,3,,,,,,,,2,,,65,0
4320,note_on,5,0,1,,,,,,,,0,,,79,85
4320,note_on,5,0,3,,,,,,,,2,,,67,85
4320,note_on,0,0,6,,,,,,,,5,,,48,85
4320,note_on,5,0,2,,,,,,,,1,,,67,85
4320,note_on,15,0,5,,,,,,,,4,,,48,85
4320,note_on,15,0,6,,,,,,,,5,,,60,64
4320,note_on,15,0,4,,,,,,,,3,,,60,85
4435,note_on,115,0,1,,,,,,,,0,,,79,0
4435,note_on,115,0,2,,,,,,,,1,,,67,0
4435,note_on,115,0,3,,,,,,,,2,,,67,0
4440,note_on,5,0,3,,,,,,,,2,,,69,85
4440,note_on,5,0,2,,,,,,,,1,,,69,85
4440,note_on,5,0,1,,,,,,,,0,,,81,85
4545,note_on,0,0,6,,,,,,,,5,,,60,0
4545,note_on,225,0,5,,,,,,,,4,,,48,0
4545,note_on,225,0,6,,,,,,,,5,,,48,0
4545,note_on,225,0,4,,,,,,,,3,,,60,0
4555,note_on,115,0,3,,,,,,,,2,,,69,0
4555,note_on,115,0,1,,,,,,,,0,,,81,0
4555,note_on,115,0,2,,,,,,,,1,,,69,0
4560,note_on,15,0,5,,,,,,,,4,,,48,85
4560,note_on,15,0,4,,,,,,,,3,,,60,85
4560,note_on,5,0,1,,,,,,,,0,,,82,85
4560,note_on,5,0,3,,,,,,,,2,,,70,85
4560,note_on,5,0,2,,,,,,,,1,,,70,85
4560,note_on,15,0,6,,,,,,,,5,,,60,64
4560,note_on,0,0,6,,,,,,,,5,,,48,85
4675,note_on,115,0,2,,,,,,,,1,,,70,0
4675,note_on,115,0,1,,,,,,,,0,,,82,0
4675,note_on,115,0,3,,,,,,,,2,,,70,0
4680,note_on,5,0,3,,,,,,,,2,,,72,85
4680,note_on,5,0,1,,,,,,,,0,,,84,85
4680,note_on,5,0,2,,,,,,,,1,,,72,85
4785,note_on,225,0,4,,,,,,,,3,,,60,0
4785,note_on,0,0,6,,,,,,,,5,,,60,0
4785,note_on,225,0,6,,,,,,,,5,,,48,0
4785,note_on,225,0,5,,,,,,,,4,,,48,0
4795,note_on,115,0,3,,,,,,,,2,,,72,0
4795,note_on,115,0,1,,,,,,,,0,,,84,0
4795,note_on,115,0,2,,,,,,,,1,,,72,0
4800,note_on,5,0,2,,,,,,,,1,,,60,85
4800,note_on,15,0,4,,,,,,,,3,,,60,85
4800,note_on,5,0,3,,,,,,,,2,,,60,85
4800,note_on,5,0,1,,,,,,,,0,,,72,85
4800,note_on,0,0,6,,,,,,,,5,,,48,85
4800,note_on,15,0,5,,,,,,,,4,,,48,85
4800,note_on,15,0,6,,,,,,,,5,,,60,64
4915,note_on,115,0,5,,,,,,,,4,,,48,0
4915,note_on,115,0,4,,,,,,,,3,,,60,0
4915,note_on,0,0,6,,,,,,,,5,,,60,0
4915,note_on,115,0,6,,,,,,,,5,,,48,0
4920,note_on,0,0,6,,,,,,,,5,,,50,85
4920,note_on,5,0,5,,,,,,,,4,,,50,85
4920,note_on,5,0,6,,,,,,,,5,,,62,64
4920,note_on,5,0,4,,,,,,,,3,,,62,85
5025,note_on,225,0,3,,,,,,,,2,,,60,0
5025,note_on,225,0,2,,,,,,,,1,,,60,0
5025,note_on,225,0,1,,,,,,,,0,,,72,0
5035,note_on,0,0,6,,,,,,,,5,,,62,0
5035,note_on,115,0,6,,,,,,,,5,,,50,0
5035,note_on,115,0,5,,,,,,,,4,,,50,0
5035,note_on,115,0,4,,,,,,,,3,,,62,0
5040,note_on,15,0,1,,,,,,,,0,,,72,85
5040,note_on,15,0,3,,,,,,,,2,,,60,85
5040,note_on,5,0,4,,,,,,,,3,,,64,85
5040,note_on,15,0,2,,,,,,,,1,,,60,85
5040,note_on,0,0,6,,,,,,,,5,,,52,85
5040,note_on,5,0,6,,,,,,,,5,,,64,64
5040,note_on,5,0,5,,,,,,,,4,,,52,85
5155,note_on,115,0,5,,,,,,,,4,,,52,0
5155,note_on,115,0,4,,,,,,,,3,,,64,0
5155,note_on,0,0,6,,,,,,,,5,,,64,0
5155,note_on,115,0,6,,,,,,,,5,,,52,0
5160,note_on,5,0,6,,,,,,,,5,,,65,64
5160,note_on,5,0,5,,,,,,,,4,,,53,85
5160,note_on,5,0,4,,,,,,,,3,,,65,85
5160,note_on,0,0,6,,,,,,,,5,,,53,85
5265,note_on,225,0,3,,,,,,,,2,,,60,0
5265,note_on,225,0,1,,,,,,,,0,,,72,0
5265,note_on,225,0,2,,,,,,,,1,,,60,0
5275,note_on,0,0,6,,,,,,,,5,,,65,0
5275,note_on,115,0,6,,,,,,,,5,,,53,0
5275,note_on,115,0,5,,,,,,,,4,,,53,0
5275,note_on,115,0,4,,,,,,,,3,,,65,0
5280,note_on,5,0,4,,,,,,,,3,,,67,85
5280,note_on,5,0,6,,,,,,,,5,,,67,64
5280,note_on,15,0,2,,,,,,,,1,,,60,85
5280,note_on,15,0,3,,,,,,,,2,,,60,85
5280,note_on,5,0,5,,,,,,,,4,,,55,85
5280,note_on,0,0,6,,,,,,,,5,,,55,85
5280,note_on,15,0,1,,,,,,,,0,,,72,85
5395,note_on,115,0,6,,,,,,,,5,,,55,0
5395,note_on,115,0,5,,,,,,,,4,,,55,0
5395,note_on,115,0,4,,,,,,,,3,,,67,0
5395,note_on,0,0,6,,,,,,,,5,,,67,0
5400,note_on,5,0,5,,,,,,,,4,,,57,85
5400,note_on,0,0,6,,,,,,,,5,,,57,85
5400,note_on,5,0,6,,,,,,,,5,,,69,64
5400,note_on,5,0,4,,,,,,,,3,,,69,85
5505,note_on,225,0,1,,,,,,,,0,,,72,0
5505,note_on,225,0,2,,,,,,,,1,,,60,0
5505,note_on,225,0,3,,,,,,,,2,,,60,0
5515,note_on,115,0,6,,,,,,,,5,,,57,0
5515,note_on,0,0,6,,,,,,,,5,,,69,0
5515,note_on,115,0,5,,,,,,,,4,,,57,0
5515,note_on,115,0,4,,,,,,,,3,,,69,0
5520,note_on,5,0,6,,,,,,,,5,,,70,64
5520,note_on,0,0,6,,,,,,,,5,,,58,85
5520,note_on,15,0,2,,,,,,,,1,,,60,85
5520,note_on,5,0,4,,,,,,,,3,,,70,85
5520,note_on,15,0,1,,,,,,,,0,,,72,85
5520,note_on,5,0,5,,,,,,,,4,,,58,85
5520,note_on,15,0,3,,,,,,,,2,,,60,85
5635,note_on,0,0,6,,,,,,,,5,,,70,0
5635,note_on,115,0,4,,,,,,,,3,,,70,0
5635,note_on,115,0,5,,,,,,,,4,,,58,0
5635,note_on,115,0,6,,,,,,,,5,,,58,0
5640,note_on,5,0,4,,,,,,,,3,,,72,85
5640,note_on,5,0,5,,,,,,,,4,,,60,85
5640,note_on,5,0,6,,,,,,,,5,,,72,64
5640,note_on,0,0,6,,,,,,,,5,,,60,85
5745,note_on,225,0,3,,,,,,,,2,,,60,0
5745,note_on,225,0,2,,,,,,,,1,,,60,0
5745,note_on,225,0,1,,,,,,,,0,,,72,0
5755,note_on,115,0,6,,,,,,,,5,,,60,0
5755,note_on,0,0,6,,,,,,,,5,,,72,0
5755,note_on,115,0,5,,,,,,,,4,,,60,0
5755,note_on,115,0,4,,,,,,,,3,,,72,0
5760,note_on,5,0,6,,,,,,,,5,,,60,64
5760,note_on,0,0,6,,,,,,,,5,,,48,85
5760,note_on,15,0,3,,,,,,,,2,,,60,85
5760,note_on,5,0,4,,,,,,,,3,,,60,85
5760,note_on,15,0,1,,,,,,,,0,,,72,85
5760,note_on,15,0,2,,,,,,,,1,,,60,85
5760,note_on,5,0,5,,,,,,,,4,,,48,85
5875,note_on,115,0,3,,,,,,,,2,,,60,0
5875,note_on,115,0,2,,,,,,,,1,,,60,0
5875,note_on,115,0,1,,,,,,,,0,,,72,0
5880,note_on,5,0,2,,,,,,,,1,,,62,85
5880,note_on,5,0,1,,,,,,,,0,,,74,85
5880,note_on,5,0,3,,,,,,,,2,,,62,85
5985,note_on,225,0,6,,,,,,,,5,,,48,0
5985,note_on,225,0,5,,,,,,,,4,,,48,0
5985,note_on,225,0,4,,,,,,,,3,,,60,0
5985,note_on,0,0,6,,,,,,,,5,,,60,0
