tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
2064,note_on,48,0,1,,,,,,,,,,,,,,,0,,,79,0
2064,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,0
2208,note_on,144,0,1,,,,,,,,,,,,,,,0,,,77,127
2208,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,127
2256,note_on,48,0,1,,,,,,,,,,,,,,,0,,,69,0
2256,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,0
2400,note_on,144,0,1,,,,,,,,,,,,,,,0,,,79,127
2400,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
2448,note_on,48,0,1,,,,,,,,,,,,,,,0,,,77,0
2448,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,0
2592,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,127
2592,note_on,144,0,1,,,,,,,,,,,,,,,0,,,72,127
2640,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
2640,note_on,48,0,1,,,,,,,,,,,,,,,0,,,79,0
2784,note_on,144,0,1,,,,,,,,,,,,,,,0,,,77,127
2784,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,127
2832,note_on,48,0,1,,,,,,,,,,,,,,,0,,,72,0
2832,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,0
2976,note_on,144,0,1,,,,,,,,,,,,,,,0,,,71,127
2976,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,127
3024,note_on,48,0,1,,,,,,,,,,,,,,,0,,,77,0
3024,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,0
3168,note_on,144,0,1,,,,,,,,,,,,,,,0,,,76,127
3168,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,127
3216,note_on,48,0,1,,,,,,,,,,,,,,,0,,,71,0
3216,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,0
3360,note_on,144,0,1,,,,,,,,,,,,,,,0,,,69,127
3360,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,127
3408,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,0
3408,note_on,48,0,1,,,,,,,,,,,,,,,0,,,76,0
3552,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,127
3552,note_on,144,0,1,,,,,,,,,,,,,,,0,,,65,127
3600,note_on,48,0,1,,,,,,,,,,,,,,,0,,,69,0
3600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,0
3744,note_on,144,0,1,,,,,,,,,,,,,,,0,,,71,127
3744,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
3792,note_on,48,0,1,,,,,,,,,,,,,,,0,,,65,0
3792,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,0
3935,note_on,143,0,1,,,,,,,,,,,,,,,0,,,71,0
3935,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
3936,note_on,1,0,1,,,,,,,,,,,,,,,0,,,69,127
3936,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,127
4127,note_on,191,0,1,,,,,,,,,,,,,,,0,,,72,0
4127,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,0
4128,note_on,1,0,1,,,,,,,,,,,,,,,0,,,71,127
4128,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
4288,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,0
4288,note_on,160,0,1,,,,,,,,,,,,,,,0,,,67,0
4320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
4320,note_on,32,0,1,,,,,,,,,,,,,,,0,,,67,127
4511,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
4511,note_on,191,0,1,,,,,,,,,,,,,,,0,,,79,0
4512,note_on,1,0,1,,,,,,,,,,,,,,,0,,,64,127
4512,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
4703,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,0
4703,note_on,191,0,1,,,,,,,,,,,,,,,0,,,79,0
4704,note_on,1,0,1,,,,,,,,,,,,,,,0,,,60,127
4704,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
4895,note_on,191,0,1,,,,,,,,,,,,,,,0,,,79,0
4895,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,0
4896,note_on,1,0,1,,,,,,,,,,,,,,,0,,,57,127
4896,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,127
4944,note_on,48,0,1,,,,,,,,,,,,,,,0,,,79,127
4958,note_on,14,0,1,,,,,,,,,,,,,,,0,,,81,0
4992,note_on,34,0,1,,,,,,,,,,,,,,,0,,,81,127
5006,note_on,14,0,1,,,,,,,,,,,,,,,0,,,79,0
5040,note_on,34,0,1,,,,,,,,,,,,,,,0,,,79,127
5054,note_on,14,0,1,,,,,,,,,,,,,,,0,,,81,0
5087,note_on,33,0,1,,,,,,,,,,,,,,,0,,,57,0
5088,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,127
5088,note_on,1,0,1,,,,,,,,,,,,,,,0,,,53,127
5102,note_on,14,0,1,,,,,,,,,,,,,,,0,,,79,0
5136,note_on,34,0,1,,,,,,,,,,,,,,,0,,,79,127
5150,note_on,14,0,1,,,,,,,,,,,,,,,0,,,81,0
5184,note_on,34,0,1,,,,,,,,,,,,,,,0,,,77,127
5198,note_on,14,0,1,,,,,,,,,,,,,,,0,,,79,0
5232,note_on,34,0,1,,,,,,,,,,,,,,,0,,,76,127
5246,note_on,14,0,1,,,,,,,,,,,,,,,0,,,77,0
5279,note_on,33,0,1,,,,,,,,,,,,,,,0,,,53,0
5280,note_on,1,0,1,,,,,,,,,,,,,,,0,,,50,127
5280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,127
5294,note_on,14,0,1,,,,,,,,,,,,,,,0,,,76,0
5471,note_on,177,0,1,,,,,,,,,,,,,,,0,,,77,0
5471,note_on,0,0,1,,,,,,,,,,,,,,,0,,,50,0
5472,note_on,1,0,1,,,,,,,,,,,,,,,0,,,53,127
5472,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,127
5663,note_on,191,0,1,,,,,,,,,,,,,,,0,,,77,0
5663,note_on,0,0,1,,,,,,,,,,,,,,,0,,,53,0
5664,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,127
5664,note_on,1,0,1,,,,,,,,,,,,,,,0,,,50,127
5855,note_on,191,0,1,,,,,,,,,,,,,,,0,,,77,0
5855,note_on,0,0,1,,,,,,,,,,,,,,,0,,,50,0
5856,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,127
5856,note_on,1,0,1,,,,,,,,,,,,,,,0,,,47,127
6047,note_on,191,0,1,,,,,,,,,,,,,,,0,,,77,0
6047,note_on,0,0,1,,,,,,,,,,,,,,,0,,,47,0
6048,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
6048,note_on,1,0,1,,,,,,,,,,,,,,,0,,,43,127
6096,note_on,48,0,1,,,,,,,,,,,,,,,0,,,77,127
6110,note_on,14,0,1,,,,,,,,,,,,,,,0,,,79,0
6144,note_on,34,0,1,,,,,,,,,,,,,,,0,,,79,127
6158,note_on,14,0,1,,,,,,,,,,,,,,,0,,,77,0
6192,note_on,34,0,1,,,,,,,,,,,,,,,0,,,77,127
6206,note_on,14,0,1,,,,,,,,,,,,,,,0,,,79,0
6239,note_on,33,0,1,,,,,,,,,,,,,,,0,,,43,0
6240,note_on,1,0,1,,,,,,,,,,,,,,,0,,,40,127
6240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
6254,note_on,14,0,1,,,,,,,,,,,,,,,0,,,77,0
6288,note_on,34,0,1,,,,,,,,,,,,,,,0,,,77,127
6302,note_on,14,0,1,,,,,,,,,,,,,,,0,,,79,0
6336,note_on,34,0,1,,,,,,,,,,,,,,,0,,,76,127
6350,note_on,14,0,1,,,,,,,,,,,,,,,0,,,77,0
6384,note_on,34,0,1,,,,,,,,,,,,,,,0,,,74,127
6398,note_on,14,0,1,,,,,,,,,,,,,,,0,,,76,0
6431,note_on,33,0,1,,,,,,,,,,,,,,,0,,,40,0
6432,note_on,1,0,1,,,,,,,,,,,,,,,0,,,36,127
6432,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,127
6446,note_on,14,0,1,,,,,,,,,,,,,,,0,,,74,0
6623,note_on,177,0,1,,,,,,,,,,,,,,,0,,,76,0
6624,note_on,1,0,1,,,,,,,,,,,,,,,0,,,84,127
6687,note_on,63,0,1,,,,,,,,,,,,,,,0,,,84,0
6688,note_on,1,0,1,,,,,,,,,,,,,,,0,,,83,127
6751,note_on,63,0,1,,,,,,,,,,,,,,,0,,,83,0
6752,note_on,1,0,1,,,,,,,,,,,,,,,0,,,81,127
6815,note_on,63,0,1,,,,,,,,,,,,,,,0,,,81,0
6815,note_on,0,0,1,,,,,,,,,,,,,,,0,,,36,0
6816,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
6816,note_on,1,0,1,,,,,,,,,,,,,,,0,,,64,127
6816,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
6816,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,127
7007,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,0
7007,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,0
7007,note_on,191,0,1,,,,,,,,,,,,,,,0,,,67,0
7008,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,127
7008,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
7008,note_on,1,0,1,,,,,,,,,,,,,,,0,,,55,127
7199,note_on,191,0,1,,,,,,,,,,,,,,,0,,,55,0
7199,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,0
7200,note_on,1,0,1,,,,,,,,,,,,,,,0,,,57,127
7200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
7263,note_on,63,0,1,,,,,,,,,,,,,,,0,,,79,0
7264,note_on,1,0,1,,,,,,,,,,,,,,,0,,,77,127
7327,note_on,63,0,1,,,,,,,,,,,,,,,0,,,77,0
7328,note_on,1,0,1,,,,,,,,,,,,,,,0,,,76,127
7391,note_on,63,0,1,,,,,,,,,,,,,,,0,,,76,0
7391,note_on,0,0,1,,,,,,,,,,,,,,,0,,,57,0
7392,note_on,1,0,1,,,,,,,,,,,,,,,0,,,59,127
7392,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,127
7583,note_on,191,0,1,,,,,,,,,,,,,,,0,,,74,0
7583,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,0
7583,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
7583,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,0
7584,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,127
7584,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
7584,note_on,1,0,1,,,,,,,,,,,,,,,0,,,60,127
7775,note_on,191,0,1,,,,,,,,,,,,,,,0,,,64,0
7776,note_on,1,0,1,,,,,,,,,,,,,,,0,,,62,127
7776,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,127
7839,note_on,63,0,1,,,,,,,,,,,,,,,0,,,84,0
7840,note_on,1,0,1,,,,,,,,,,,,,,,0,,,83,127
7903,note_on,63,0,1,,,,,,,,,,,,,,,0,,,83,0
7904,note_on,1,0,1,,,,,,,,,,,,,,,0,,,81,127
7967,note_on,63,0,1,,,,,,,,,,,,,,,0,,,81,0
7967,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,0
7968,note_on,1,0,1,,,,,,,,,,,,,,,0,,,64,127
7968,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
8159,note_on,191,0,1,,,,,,,,,,,,,,,0,,,64,0
8159,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,0
8159,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
8160,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
8160,note_on,1,0,1,,,,,,,,,,,,,,,0,,,62,127
8160,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,127
8351,note_on,191,0,1,,,,,,,,,,,,,,,0,,,55,0
8351,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,0
8352,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
8352,note_on,1,0,1,,,,,,,,,,,,,,,0,,,57,127
8415,note_on,63,0,1,,,,,,,,,,,,,,,0,,,79,0
8416,note_on,1,0,1,,,,,,,,,,,,,,,0,,,77,127
8479,note_on,63,0,1,,,,,,,,,,,,,,,0,,,77,0
8480,note_on,1,0,1,,,,,,,,,,,,,,,0,,,76,127
8543,note_on,63,0,1,,,,,,,,,,,,,,,0,,,76,0
8543,note_on,0,0,1,,,,,,,,,,,,,,,0,,,57,0
8544,note_on,1,0,1,,,,,,,,,,,,,,,0,,,59,127
8544,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,127
8735,note_on,191,0,1,,,,,,,,,,,,,,,0,,,74,0
8735,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
8735,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,0
8735,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,0
8736,note_on,1,0,1,,,,,,,,,,,,,,,0,,,60,127
8736,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
8736,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,127
8927,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
8927,note_on,191,0,1,,,,,,,,,,,,,,,0,,,76,0
8927,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,0
8928,note_on,1,0,1,,,,,,,,,,,,,,,0,,,64,127
8928,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,127
8928,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,127
9119,note_on,191,0,1,,,,,,,,,,,,,,,0,,,84,0
9119,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,0
9119,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,0
9120,note_on,1,0,1,,,,,,,,,,,,,,,0,,,60,127
9120,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,127
9120,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,127
9311,note_on,191,0,1,,,,,,,,,,,,,,,0,,,84,0
9311,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,0
9311,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,0
9312,note_on,1,0,1,,,,,,,,,,,,,,,0,,,57,127
9312,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,127
9312,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,127
9503,note_on,0,0,1,,,,,,,,,,,,,,,0,,,57,0
9503,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,0
9503,note_on,191,0,1,,,,,,,,,,,,,,,0,,,84,0
9504,note_on,1,0,1,,,,,,,,,,,,,,,0,,,54,127
9504,note_on,0,0,1,,,,,,,,,,,,,,,0,,,86,127
9504,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,127
9552,note_on,48,0,1,,,,,,,,,,,,,,,0,,,84,127
9566,note_on,14,0,1,,,,,,,,,,,,,,,0,,,86,0
9600,note_on,34,0,1,,,,,,,,,,,,,,,0,,,86,127
9614,note_on,14,0,1,,,,,,,,,,,,,,,0,,,84,0
9648,note_on,34,0,1,,,,,,,,,,,,,,,0,,,84,127
9662,note_on,14,0,1,,,,,,,,,,,,,,,0,,,86,0
9695,note_on,33,0,1,,,,,,,,,,,,,,,0,,,54,0
9695,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,0
9696,note_on,1,0,1,,,,,,,,,,,,,,,0,,,50,127
9696,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,127
9696,note_on,0,0,1,,,,,,,,,,,,,,,0,,,86,127
9710,note_on,14,0,1,,,,,,,,,,,,,,,0,,,84,0
9744,note_on,34,0,1,,,,,,,,,,,,,,,0,,,84,127
9758,note_on,14,0,1,,,,,,,,,,,,,,,0,,,86,0
9792,note_on,34,0,1,,,,,,,,,,,,,,,0,,,83,127
9806,note_on,14,0,1,,,,,,,,,,,,,,,0,,,84,0
9840,note_on,34,0,1,,,,,,,,,,,,,,,0,,,84,127
9854,note_on,14,0,1,,,,,,,,,,,,,,,0,,,83,0
9887,note_on,33,0,1,,,,,,,,,,,,,,,0,,,50,0
9887,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,0
9888,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,127
9888,note_on,1,0,1,,,,,,,,,,,,,,,0,,,47,127
9888,note_on,0,0,1,,,,,,,,,,,,,,,0,,,86,127
9902,note_on,14,0,1,,,,,,,,,,,,,,,0,,,84,0
10079,note_on,177,0,1,,,,,,,,,,,,,,,0,,,47,0
10079,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,0
10079,note_on,0,0,1,,,,,,,,,,,,,,,0,,,86,0
10080,note_on,1,0,1,,,,,,,,,,,,,,,0,,,62,127
10080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,127
10080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,83,127
10271,note_on,191,0,1,,,,,,,,,,,,,,,0,,,83,0
10271,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,0
10271,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,0
10272,note_on,1,0,1,,,,,,,,,,,,,,,0,,,59,127
10272,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,127
10272,note_on,0,0,1,,,,,,,,,,,,,,,0,,,83,127
10463,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,0
10463,note_on,191,0,1,,,,,,,,,,,,,,,0,,,83,0
10463,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,0
10464,note_on,1,0,1,,,,,,,,,,,,,,,0,,,55,127
10464,note_on,0,0,1,,,,,,,,,,,,,,,0,,,83,127
10464,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,127
10655,note_on,191,0,1,,,,,,,,,,,,,,,0,,,83,0
10655,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,0
10655,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,0
10656,note_on,1,0,1,,,,,,,,,,,,,,,0,,,52,127
10656,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,127
10656,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,127
10704,note_on,48,0,1,,,,,,,,,,,,,,,0,,,83,127
10718,note_on,14,0,1,,,,,,,,,,,,,,,0,,,84,0
10752,note_on,34,0,1,,,,,,,,,,,,,,,0,,,84,127
10766,note_on,14,0,1,,,,,,,,,,,,,,,0,,,83,0
10800,note_on,34,0,1,,,,,,,,,,,,,,,0,,,83,127
10814,note_on,14,0,1,,,,,,,,,,,,,,,0,,,84,0
10847,note_on,33,0,1,,,,,,,,,,,,,,,0,,,52,0
10847,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,0
10848,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,127
10848,note_on,1,0,1,,,,,,,,,,,,,,,0,,,48,127
10848,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,127
10862,note_on,14,0,1,,,,,,,,,,,,,,,0,,,83,0
10896,note_on,34,0,1,,,,,,,,,,,,,,,0,,,83,127
10910,note_on,14,0,1,,,,,,,,,,,,,,,0,,,84,0
10944,note_on,34,0,1,,,,,,,,,,,,,,,0,,,81,127
10958,note_on,14,0,1,,,,,,,,,,,,,,,0,,,83,0
10992,note_on,34,0,1,,,,,,,,,,,,,,,0,,,83,127
11006,note_on,14,0,1,,,,,,,,,,,,,,,0,,,81,0
11039,note_on,33,0,1,,,,,,,,,,,,,,,0,,,48,0
11039,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,0
11040,note_on,1,0,1,,,,,,,,,,,,,,,0,,,45,127
11040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,57,127
11040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,127
11054,note_on,14,0,1,,,,,,,,,,,,,,,0,,,83,0
11231,note_on,177,0,1,,,,,,,,,,,,,,,0,,,45,0
11231,note_on,0,0,1,,,,,,,,,,,,,,,0,,,57,0
11231,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,0
11232,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,127
11232,note_on,1,0,1,,,,,,,,,,,,,,,0,,,60,127
11232,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,127
11423,note_on,191,0,1,,,,,,,,,,,,,,,0,,,81,0
11423,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,0
11423,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,0
11424,note_on,1,0,1,,,,,,,,,,,,,,,0,,,57,127
11424,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,127
11424,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,127
11615,note_on,191,0,1,,,,,,,,,,,,,,,0,,,81,0
11615,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,0
11615,note_on,0,0,1,,,,,,,,,,,,,,,0,,,57,0
11616,note_on,1,0,1,,,,,,,,,,,,,,,0,,,54,127
11616,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,127
11616,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,127
11807,note_on,191,0,1,,,,,,,,,,,,,,,0,,,81,0
11807,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,0
11807,note_on,0,0,1,,,,,,,,,,,,,,,0,,,54,0
11808,note_on,1,0,1,,,,,,,,,,,,,,,0,,,50,127
11808,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,127
11808,note_on,0,0,1,,,,,,,,,,,,,,,0,,,83,127
11856,note_on,48,0,1,,,,,,,,,,,,,,,0,,,81,127
11870,note_on,14,0,1,,,,,,,,,,,,,,,0,,,83,0
11904,note_on,34,0,1,,,,,,,,,,,,,,,0,,,83,127
11918,note_on,14,0,1,,,,,,,,,,,,,,,0,,,81,0
11952,note_on,34,0,1,,,,,,,,,,,,,,,0,,,81,127
11966,note_on,14,0,1,,,,,,,,,,,,,,,0,,,83,0
11999,note_on,33,0,1,,,,,,,,,,,,,,,0,,,50,0
11999,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,0
12000,note_on,0,0,1,,,,,,,,,,,,,,,0,,,83,127
12000,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,127
12000,note_on,1,0,1,,,,,,,,,,,,,,,0,,,47,127
12014,note_on,14,0,1,,,,,,,,,,,,,,,0,,,81,0
12048,note_on,34,0,1,,,,,,,,,,,,,,,0,,,81,127
12062,note_on,14,0,1,,,,,,,,,,,,,,,0,,,83,0
12096,note_on,34,0,1,,,,,,,,,,,,,,,0,,,79,127
12110,note_on,14,0,1,,,,,,,,,,,,,,,0,,,81,0
12144,note_on,34,0,1,,,,,,,,,,,,,,,0,,,81,127
12158,note_on,14,0,1,,,,,,,,,,,,,,,0,,,79,0
12191,note_on,33,0,1,,,,,,,,,,,,,,,0,,,47,0
12191,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,0
12192,note_on,1,0,1,,,,,,,,,,,,,,,0,,,43,127
12192,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,127
12192,note_on,0,0,1,,,,,,,,,,,,,,,0,,,83,127
12206,note_on,14,0,1,,,,,,,,,,,,,,,0,,,81,0
12383,note_on,177,0,1,,,,,,,,,,,,,,,0,,,83,0
12383,note_on,0,0,1,,,,,,,,,,,,,,,0,,,55,0
12384,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,127
12384,note_on,1,0,1,,,,,,,,,,,,,,,0,,,57,127
12447,note_on,63,0,1,,,,,,,,,,,,,,,0,,,79,0
12448,note_on,1,0,1,,,,,,,,,,,,,,,0,,,78,127
12511,note_on,63,0,1,,,,,,,,,,,,,,,0,,,78,0
