tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
5760,note_on,,,,,0,0,1,,,0,,,80,68
5760,note_off,,,,,8,0,1,,,0,,,47,64
5760,note_on,,,,,0,0,1,,,0,,,40,35
5880,note_on,,,,,120,0,1,,,0,,,76,67
5903,note_off,,,,,23,0,1,,,0,,,80,64
5967,note_off,,,,,64,0,1,,,0,,,76,64
6000,note_on,,,,,33,0,1,,,0,,,71,62
6069,note_off,,,,,69,0,1,,,0,,,71,64
6120,note_on,,,,,51,0,1,,,0,,,68,63
6240,note_off,,,,,120,0,1,,,0,,,40,64
6240,note_on,,,,,0,0,1,,,0,,,64,60
6285,note_off,,,,,45,0,1,,,0,,,68,64
6329,note_off,,,,,44,0,1,,,0,,,64,64
6360,note_on,,,,,31,0,1,,,0,,,59,63
6431,note_off,,,,,71,0,1,,,0,,,59,64
6480,note_on,,,,,49,0,1,,,0,,,56,62
6600,note_on,,,,,120,0,1,,,0,,,52,70
6625,note_off,,,,,25,0,1,,,0,,,56,64
6650,note_off,,,,,25,0,1,,,0,,,52,64
6720,note_on,,,,,70,0,1,,,0,,,40,56
7200,note_off,,,,,480,0,1,,,0,,,40,64
7407,note_on,,,,,207,0,1,,,0,,,80,68
7440,note_on,,,,,33,0,1,,,0,,,68,58
7440,note_on,,,,,0,0,1,,,0,,,64,40
7498,note_off,,,,,58,0,1,,,0,,,80,64
7515,note_on,,,,,17,0,1,,,0,,,76,50
7597,note_off,,,,,82,0,1,,,0,,,76,64
7620,note_off,,,,,0,0,1,,,0,,,68,64
7620,note_off,,,,,23,0,1,,,0,,,64,64
7655,note_on,,,,,35,0,1,,,0,,,82,68
7680,note_on,,,,,0,0,1,,,0,,,66,38
7680,note_on,,,,,25,0,1,,,0,,,63,47
7770,note_off,,,,,0,0,1,,,0,,,63,64
7770,note_off,,,,,90,0,1,,,0,,,66,64
7880,note_off,,,,,110,0,1,,,0,,,82,64
7920,note_on,,,,,40,0,1,,,0,,,63,40
7920,note_on,,,,,0,0,1,,,0,,,66,50
7930,note_on,,,,,10,0,1,,,0,,,83,31
8010,note_off,,,,,0,0,1,,,0,,,63,64
8010,note_off,,,,,80,0,1,,,0,,,66,64
8160,note_on,,,,,0,0,1,,,0,,,68,58
8160,note_on,,,,,150,0,1,,,0,,,64,44
8176,note_on,,,,,16,0,1,,,0,,,71,50
8250,note_off,,,,,0,0,1,,,0,,,64,64
8250,note_off,,,,,74,0,1,,,0,,,68,64
8350,note_off,,,,,100,0,1,,,0,,,83,64
8400,note_on,,,,,50,0,1,,,0,,,64,33
8400,note_on,,,,,0,0,1,,,0,,,68,47
8403,note_on,,,,,3,0,1,,,0,,,80,74
8490,note_off,,,,,0,0,1,,,0,,,64,64
8490,note_off,,,,,87,0,1,,,0,,,68,64
8502,note_on,,,,,12,0,1,,,0,,,76,70
8517,note_off,,,,,15,0,1,,,0,,,80,64
8634,note_on,,,,,117,0,1,,,0,,,77,75
8640,note_on,,,,,6,0,1,,,0,,,63,44
8640,note_on,,,,,0,0,1,,,0,,,66,55
8642,note_off,,,,,2,0,1,,,0,,,76,64
8730,note_off,,,,,0,0,1,,,0,,,63,64
8730,note_off,,,,,88,0,1,,,0,,,66,64
8871,note_on,,,,,141,0,1,,,0,,,78,74
8880,note_on,,,,,0,0,1,,,0,,,66,55
8880,note_on,,,,,9,0,1,,,0,,,63,55
8900,note_off,,,,,20,0,1,,,0,,,77,64
8970,note_off,,,,,0,0,1,,,0,,,63,64
8970,note_off,,,,,70,0,1,,,0,,,66,64
9004,note_off,,,,,34,0,1,,,0,,,71,64
9120,note_on,,,,,0,0,1,,,0,,,64,44
9120,note_on,,,,,0,0,1,,,0,,,71,70
9120,note_on,,,,,116,0,1,,,0,,,68,58
9210,note_off,,,,,0,0,1,,,0,,,68,64
9210,note_off,,,,,90,0,1,,,0,,,64,64
9267,note_off,,,,,57,0,1,,,0,,,78,64
9357,note_on,,,,,90,0,1,,,0,,,80,68
9360,note_on,,,,,0,0,1,,,0,,,64,47
9360,note_on,,,,,3,0,1,,,0,,,68,47
9450,note_off,,,,,0,0,1,,,0,,,68,64
9450,note_off,,,,,90,0,1,,,0,,,64,64
9459,note_on,,,,,0,0,1,,,0,,,76,62
9459,note_off,,,,,9,0,1,,,0,,,80,64
9545,note_off,,,,,86,0,1,,,0,,,76,64
9591,note_on,,,,,46,0,1,,,0,,,82,55
9600,note_on,,,,,0,0,1,,,0,,,66,27
9600,note_on,,,,,9,0,1,,,0,,,63,22
9690,note_off,,,,,0,0,1,,,0,,,63,64
9690,note_off,,,,,90,0,1,,,0,,,66,64
9807,note_off,,,,,117,0,1,,,0,,,82,64
9840,note_on,,,,,0,0,1,,,0,,,66,25
9840,note_on,,,,,33,0,1,,,0,,,63,27
9861,note_on,,,,,21,0,1,,,0,,,83,39
9930,note_off,,,,,0,0,1,,,0,,,63,64
9930,note_off,,,,,69,0,1,,,0,,,66,64
9984,note_off,,,,,54,0,1,,,0,,,71,64
10080,note_on,,,,,0,0,1,,,0,,,68,23
10080,note_on,,,,,96,0,1,,,0,,,64,18
10098,note_on,,,,,18,0,1,,,0,,,71,39
10170,note_off,,,,,72,0,1,,,0,,,68,64
10170,note_off,,,,,0,0,1,,,0,,,64,64
10245,note_off,,,,,75,0,1,,,0,,,83,64
10320,note_on,,,,,0,0,1,,,0,,,64,22
10320,note_on,,,,,75,0,1,,,0,,,68,23
10336,note_on,,,,,16,0,1,,,0,,,80,55
10410,note_off,,,,,74,0,1,,,0,,,64,64
10410,note_off,,,,,0,0,1,,,0,,,68,64
10414,note_off,,,,,4,0,1,,,0,,,80,64
10444,note_on,,,,,30,0,1,,,0,,,76,29
10545,note_off,,,,,101,0,1,,,0,,,76,64
10560,note_on,,,,,15,0,1,,,0,,,63,22
10560,note_on,,,,,0,0,1,,,0,,,66,23
10565,note_on,,,,,5,0,1,,,0,,,77,41
10650,note_off,,,,,0,0,1,,,0,,,63,64
10650,note_off,,,,,85,0,1,,,0,,,66,64
10800,note_on,,,,,150,0,1,,,0,,,63,22
10800,note_on,,,,,0,0,1,,,0,,,66,27
10818,note_on,,,,,18,0,1,,,0,,,78,55
10828,note_off,,,,,10,0,1,,,0,,,77,64
10866,note_off,,,,,38,0,1,,,0,,,71,64
10890,note_off,,,,,0,0,1,,,0,,,63,64
10890,note_off,,,,,24,0,1,,,0,,,66,64
11040,note_on,,,,,0,0,1,,,0,,,68,23
11040,note_on,,,,,0,0,1,,,0,,,71,50
11040,note_on,,,,,150,0,1,,,0,,,64,21
11130,note_off,,,,,0,0,1,,,0,,,64,64
11130,note_off,,,,,90,0,1,,,0,,,68,64
11178,note_off,,,,,48,0,1,,,0,,,78,64
11262,note_on,,,,,84,0,1,,,0,,,80,63
11280,note_on,,,,,18,0,1,,,0,,,64,19
11280,note_on,,,,,0,0,1,,,0,,,68,23
11370,note_off,,,,,0,0,1,,,0,,,64,64
11370,note_off,,,,,90,0,1,,,0,,,68,64
11380,note_on,,,,,10,0,1,,,0,,,76,59
11390,note_off,,,,,10,0,1,,,0,,,80,64
11496,note_off,,,,,106,0,1,,,0,,,76,64
11509,note_on,,,,,13,0,1,,,0,,,83,67
11520,note_on,,,,,0,0,1,,,0,,,66,35
11520,note_on,,,,,11,0,1,,,0,,,63,35
11640,note_on,,,,,120,0,1,,,0,,,78,50
11646,note_off,,,,,6,0,1,,,0,,,83,64
11700,note_off,,,,,0,0,1,,,0,,,63,64
11700,note_off,,,,,54,0,1,,,0,,,66,64
11759,note_off,,,,,59,0,1,,,0,,,78,64
11760,note_on,,,,,1,0,1,,,0,,,59,40
11760,note_on,,,,,0,0,1,,,0,,,76,56
11880,note_on,,,,,120,0,1,,,0,,,75,63
11904,note_off,,,,,24,0,1,,,0,,,71,64
11905,note_off,,,,,1,0,1,,,0,,,76,64
11940,note_off,,,,,35,0,1,,,0,,,59,64
11997,note_off,,,,,57,0,1,,,0,,,75,64
12000,note_on,,,,,3,0,1,,,0,,,61,40
12000,note_on,,,,,0,0,1,,,0,,,78,68
12117,note_off,,,,,117,0,1,,,0,,,78,64
12120,note_on,,,,,3,0,1,,,0,,,76,52
12180,note_off,,,,,60,0,1,,,0,,,61,64
12240,note_on,,,,,60,0,1,,,0,,,54,43
12240,note_on,,,,,0,0,1,,,0,,,75,63
12250,note_off,,,,,10,0,1,,,0,,,76,64
12348,note_off,,,,,98,0,1,,,0,,,75,64
12360,note_on,,,,,12,0,1,,,0,,,73,63
12420,note_off,,,,,60,0,1,,,0,,,54,64
12455,note_off,,,,,35,0,1,,,0,,,73,64
12480,note_on,,,,,25,0,1,,,0,,,59,45
12483,note_on,,,,,3,0,1,,,0,,,76,70
12600,note_on,,,,,117,0,1,,,0,,,75,68
12615,note_off,,,,,15,0,1,,,0,,,76,64
12660,note_off,,,,,45,0,1,,,0,,,59,64
12716,note_on,,,,,56,0,1,,,0,,,73,68
12720,note_on,,,,,4,0,1,,,0,,,63,43
12727,note_off,,,,,7,0,1,,,0,,,75,64
12826,note_on,,,,,99,0,1,,,0,,,75,80
12837,note_off,,,,,11,0,1,,,0,,,73,64
12900,note_off,,,,,63,0,1,,,0,,,63,64
12949,note_off,,,,,49,0,1,,,0,,,75,64
12949,note_on,,,,,0,0,1,,,0,,,78,68
12960,note_on,,,,,11,0,1,,,0,,,61,46
13075,note_on,,,,,115,0,1,,,0,,,76,50
13086,note_off,,,,,11,0,1,,,0,,,78,64
13140,note_off,,,,,54,0,1,,,0,,,61,64
13198,note_on,,,,,58,0,1,,,0,,,75,63
13200,note_on,,,,,2,0,1,,,0,,,54,43
13215,note_off,,,,,15,0,1,,,0,,,76,64
13310,note_on,,,,,95,0,1,,,0,,,73,68
13321,note_off,,,,,11,0,1,,,0,,,75,64
13380,note_off,,,,,59,0,1,,,0,,,54,64
13399,note_off,,,,,19,0,1,,,0,,,73,64
13431,note_on,,,,,32,0,1,,,0,,,76,75
13440,note_on,,,,,9,0,1,,,0,,,59,45
13550,note_on,,,,,110,0,1,,,0,,,75,68
13578,note_off,,,,,28,0,1,,,0,,,76,64
13620,note_off,,,,,42,0,1,,,0,,,59,64
13664,note_off,,,,,44,0,1,,,0,,,75,64
13673,note_on,,,,,9,0,1,,,0,,,73,63
13680,note_on,,,,,7,0,1,,,0,,,63,47
13777,note_on,,,,,97,0,1,,,0,,,75,74
13788,note_off,,,,,11,0,1,,,0,,,73,64
13860,note_off,,,,,72,0,1,,,0,,,63,64
13898,note_on,,,,,38,0,1,,,0,,,78,68
13913,note_off,,,,,15,0,1,,,0,,,75,64
13920,note_on,,,,,7,0,1,,,0,,,61,46
14008,note_on,,,,,88,0,1,,,0,,,76,59
14036,note_off,,,,,28,0,1,,,0,,,78,64
14100,note_off,,,,,64,0,1,,,0,,,61,64
14133,note_on,,,,,33,0,1,,,0,,,75,38
14160,note_on,,,,,27,0,1,,,0,,,54,43
14163,note_off,,,,,3,0,1,,,0,,,76,64
14237,note_on,,,,,74,0,1,,,0,,,73,58
14252,note_off,,,,,15,0,1,,,0,,,75,64
14315,note_off,,,,,63,0,1,,,0,,,73,64
14340,note_off,,,,,25,0,1,,,0,,,54,64
14379,note_on,,,,,39,0,1,,,0,,,83,67
14400,note_on,,,,,21,0,1,,,0,,,47,52
14496,note_on,,,,,96,0,1,,,0,,,78,63
14526,note_off,,,,,30,0,1,,,0,,,83,64
14626,note_on,,,,,100,0,1,,,0,,,75,68
14688,note_off,,,,,62,0,1,,,0,,,78,64
14734,note_on,,,,,0,0,1,,,0,,,71,56
14734,note_off,,,,,46,0,1,,,0,,,75,64
14760,note_off,,,,,26,0,1,,,0,,,47,64
14785,note_off,,,,,25,0,1,,,0,,,71,64
14846,note_on,,,,,61,0,1,,,0,,,71,50
14973,note_on,,,,,127,0,1,,,0,,,66,68
15010,note_off,,,,,37,0,1,,,0,,,71,64
15094,note_on,,,,,84,0,1,,,0,,,63,63
15166,note_off,,,,,72,0,1,,,0,,,66,64
15198,note_off,,,,,32,0,1,,,0,,,63,64
15198,note_on,,,,,0,0,1,,,0,,,59,66
15267,note_off,,,,,69,0,1,,,0,,,59,64
15306,note_on,,,,,39,0,1,,,0,,,59,60
15427,note_on,,,,,121,0,1,,,0,,,54,68
15451,note_off,,,,,24,0,1,,,0,,,59,64
15535,note_on,,,,,84,0,1,,,0,,,51,74
15593,note_off,,,,,58,0,1,,,0,,,54,64
15658,note_on,,,,,65,0,1,,,0,,,47,75
15665,note_off,,,,,7,0,1,,,0,,,51,64
15701,note_off,,,,,36,0,1,,,0,,,47,64
15764,note_on,,,,,63,0,1,,,0,,,47,59
15883,note_on,,,,,119,0,1,,,0,,,42,68
15906,note_off,,,,,23,0,1,,,0,,,47,64
15986,note_on,,,,,80,0,1,,,0,,,39,80
16008,note_off,,,,,22,0,1,,,0,,,42,64
16107,note_on,,,,,99,0,1,,,0,,,35,86
16114,note_off,,,,,7,0,1,,,0,,,39,64
16189,note_off,,,,,75,0,1,,,0,,,35,64
16233,note_on,,,,,44,0,1,,,0,,,35,70
16320,note_on,,,,,87,0,1,,,0,,,35,32
16320,set_tempo,,,,,16320,1,0,500000,,,,,,
16680,note_off,,,,,360,0,1,,,0,,,35,64
16790,note_off,,,,,110,0,1,,,0,,,35,64
17280,note_on,,,,,0,0,1,,,0,,,49,74
17280,note_on,,,,,490,0,1,,,0,,,37,74
17280,set_tempo,,,,,960,1,0,250000,,,,,,
17483,control_change,,,,,203,0,1,,,0,64,64,,
17508,control_change,,,,,25,0,1,,,0,64,96,,
17524,note_on,,,,,16,0,1,,,0,,,83,62
17632,control_change,,,,,108,0,1,,,0,64,127,,
17632,note_on,,,,,0,0,1,,,0,,,78,55
17643,note_on,,,,,11,0,1,,,0,,,74,44
17661,note_off,,,,,18,0,1,,,0,,,83,64
17693,note_off,,,,,32,0,1,,,0,,,74,64
17707,note_off,,,,,14,0,1,,,0,,,78,64
17760,note_off,,,,,53,0,1,,,0,,,49,64
17760,note_off,,,,,0,0,1,,,0,,,37,64
17777,note_on,,,,,17,0,1,,,0,,,77,70
17777,note_on,,,,,0,0,1,,,0,,,73,63
17814,note_off,,,,,37,0,1,,,0,,,73,64
17828,note_off,,,,,14,0,1,,,0,,,77,64
18026,note_on,,,,,198,0,1,,,0,,,83,70
18124,note_on,,,,,98,0,1,,,0,,,78,74
18138,note_on,,,,,14,0,1,,,0,,,74,50
18149,note_off,,,,,11,0,1,,,0,,,83,64
18170,note_off,,,,,21,0,1,,,0,,,74,64
18197,note_off,,,,,27,0,1,,,0,,,78,64
18240,note_on,,,,,0,0,1,,,0,,,49,74
18240,note_on,,,,,43,0,1,,,0,,,37,74
18274,note_on,,,,,0,0,1,,,0,,,77,75
18274,note_on,,,,,34,0,1,,,0,,,73,68
18297,note_off,,,,,23,0,1,,,0,,,73,64
18304,note_off,,,,,7,0,1,,,0,,,77,64
18516,note_on,,,,,212,0,1,,,0,,,83,70
18594,note_off,,,,,78,0,1,,,0,,,83,64
18628,note_on,,,,,34,0,1,,,0,,,74,70
18628,note_on,,,,,0,0,1,,,0,,,78,80
18685,note_off,,,,,57,0,1,,,0,,,74,64
18696,note_off,,,,,11,0,1,,,0,,,78,64
18720,note_off,,,,,0,0,1,,,0,,,37,64
18720,note_off,,,,,24,0,1,,,0,,,49,64
18758,note_on,,,,,0,0,1,,,0,,,73,68
18758,note_on,,,,,38,0,1,,,0,,,77,86
18787,note_off,,,,,29,0,1,,,0,,,73,64
18806,note_off,,,,,19,0,1,,,0,,,77,64
18979,note_on,,,,,173,0,1,,,0,,,83,75
19086,note_on,,,,,107,0,1,,,0,,,78,74
19098,note_off,,,,,12,0,1,,,0,,,83,64
19098,note_on,,,,,0,0,1,,,0,,,74,56
19120,note_off,,,,,22,0,1,,,0,,,74,64
19157,note_off,,,,,37,0,1,,,0,,,78,64
19200,note_on,,,,,43,0,1,,,0,,,37,74
19200,note_on,,,,,0,0,1,,,0,,,49,74
19221,note_on,,,,,21,0,1,,,0,,,77,80
19221,note_on,,,,,0,0,1,,,0,,,73,80
19250,note_off,,,,,29,0,1,,,0,,,73,64
19273,note_off,,,,,23,0,1,,,0,,,77,64
19483,note_on,,,,,210,0,1,,,0,,,83,70
19503,control_change,,,,,20,0,1,,,0,64,96,,
19519,control_change,,,,,16,0,1,,,0,64,64,,
19533,control_change,,,,,14,0,1,,,0,64,0,,
19588,note_on,,,,,55,0,1,,,0,,,74,62
19597,note_off,,,,,9,0,1,,,0,,,83,64
19647,note_off,,,,,50,0,1,,,0,,,74,64
19680,note_off,,,,,0,0,1,,,0,,,37,64
19680,note_off,,,,,33,0,1,,,0,,,49,64
19722,note_on,,,,,42,0,1,,,0,,,73,80
19807,note_off,,,,,85,0,1,,,0,,,73,64
19843,note_on,,,,,36,0,1,,,0,,,81,67
19907,note_off,,,,,64,0,1,,,0,,,81,64
19975,note_on,,,,,68,0,1,,,0,,,71,75
20094,note_on,,,,,119,0,1,,,0,,,80,68
20110,note_off,,,,,16,0,1,,,0,,,71,64
20130,control_change,,,,,20,0,1,,,0,64,64,,
20142,note_off,,,,,12,0,1,,,0,,,80,64
20160,note_on,,,,,0,0,1,,,0,,,37,74
20160,note_on,,,,,0,0,1,,,0,,,49,74
20160,control_change,,,,,18,0,1,,,0,64,96,,
20190,control_change,,,,,30,0,1,,,0,64,127,,
20440,note_on,,,,,250,0,1,,,0,,,81,70
20534,note_off,,,,,94,0,1,,,0,,,81,64
20543,note_on,,,,,9,0,1,,,0,,,73,68
20596,note_off,,,,,53,0,1,,,0,,,73,64
20640,note_off,,,,,44,0,1,,,0,,,49,64
20640,note_off,,,,,0,0,1,,,0,,,37,64
20675,note_on,,,,,35,0,1,,,0,,,71,75
20739,note_off,,,,,64,0,1,,,0,,,71,64
20792,note_on,,,,,53,0,1,,,0,,,80,74
20849,note_off,,,,,57,0,1,,,0,,,80,64
20920,note_on,,,,,71,0,1,,,0,,,69,75
21036,note_on,,,,,116,0,1,,,0,,,78,80
21045,note_off,,,,,9,0,1,,,0,,,69,64
21088,note_off,,,,,43,0,1,,,0,,,78,64
21104,control_change,,,,,16,0,1,,,0,64,96,,
21120,note_on,,,,,16,0,1,,,0,,,37,74
21120,note_on,,,,,0,0,1,,,0,,,49,74
21122,control_change,,,,,2,0,1,,,0,64,0,,
21316,control_change,,,,,194,0,1,,,0,64,64,,
21341,control_change,,,,,25,0,1,,,0,64,96,,
21378,control_change,,,,,37,0,1,,,0,64,127,,
21400,note_on,,,,,22,0,1,,,0,,,80,74
21485,note_off,,,,,85,0,1,,,0,,,80,64
21498,note_on,,,,,13,0,1,,,0,,,71,59
21555,note_off,,,,,57,0,1,,,0,,,71,64
21600,note_off,,,,,0,0,1,,,0,,,37,64
21600,note_off,,,,,45,0,1,,,0,,,49,64
21633,note_on,,,,,33,0,1,,,0,,,69,80
21715,note_off,,,,,82,0,1,,,0,,,69,64
21751,note_on,,,,,36,0,1,,,0,,,78,63
21804,note_off,,,,,53,0,1,,,0,,,78,64
21868,note_on,,,,,64,0,1,,,0,,,68,74
21982,note_on,,,,,0,0,1,,,0,,,77,70
21982,note_off,,,,,114,0,1,,,0,,,68,64
22025,control_change,,,,,43,0,1,,,0,64,64,,
22034,note_off,,,,,9,0,1,,,0,,,77,64
22043,control_change,,,,,9,0,1,,,0,64,0,,
22080,note_on,,,,,37,0,1,,,0,,,42,74
22103,note_on,,,,,23,0,1,,,0,,,78,94
22162,control_change,,,,,59,0,1,,,0,64,64,,
22180,control_change,,,,,18,0,1,,,0,64,96,,
22196,control_change,,,,,16,0,1,,,0,64,127,,
22214,note_on,,,,,18,0,1,,,0,,,73,74
22246,note_off,,,,,32,0,1,,,0,,,78,64
22326,note_on,,,,,80,0,1,,,0,,,69,59
22335,note_off,,,,,9,0,1,,,0,,,73,64
22390,note_off,,,,,55,0,1,,,0,,,69,64
22447,note_on,,,,,57,0,1,,,0,,,66,68
22560,note_off,,,,,113,0,1,,,0,,,42,64
22579,note_on,,,,,0,0,1,,,0,,,61,72
22579,note_off,,,,,19,0,1,,,0,,,66,64
22668,note_off,,,,,89,0,1,,,0,,,61,64
22680,note_on,,,,,12,0,1,,,0,,,57,50
22759,note_off,,,,,79,0,1,,,0,,,57,64
22810,note_on,,,,,51,0,1,,,0,,,54,55
22930,note_off,,,,,120,0,1,,,0,,,54,64
22937,note_on,,,,,7,0,1,,,0,,,49,74
22983,note_off,,,,,46,0,1,,,0,,,49,64
