tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
200,set_tempo,,,,,5,1,0,,1363636,,,,,,,
210,set_tempo,,,,,10,1,0,,1363636,,,,,,,
215,set_tempo,,,,,5,1,0,,1395348,,,,,,,
220,set_tempo,,,,,5,1,0,,1395348,,,,,,,
235,set_tempo,,,,,15,1,0,,1395348,,,,,,,
245,set_tempo,,,,,10,1,0,,1395348,,,,,,,
255,set_tempo,,,,,10,1,0,,1395348,,,,,,,
270,set_tempo,,,,,15,1,0,,1395348,,,,,,,
290,set_tempo,,,,,20,1,0,,1395348,,,,,,,
300,set_tempo,,,,,10,1,0,,1395348,,,,,,,
300,control_change,,,,,120,0,1,,,,,0,64,0,,
305,set_tempo,,,,,5,1,0,,1395348,,,,,,,
315,set_tempo,,,,,10,1,0,,1428571,,,,,,,
330,note_on,,,,,0,0,1,,,,,0,,,73,50
330,note_on,,,,,0,0,1,,,,,0,,,74,0
330,note_on,,,,,30,0,1,,,,,0,,,62,0
330,set_tempo,,,,,15,1,0,,1428571,,,,,,,
345,note_on,,,,,0,0,1,,,,,0,,,71,45
345,note_on,,,,,15,0,1,,,,,0,,,73,0
345,set_tempo,,,,,15,1,0,,1428571,,,,,,,
360,note_on,,,,,0,0,1,,,,,0,,,69,40
360,control_change,,,,,0,0,1,,,,,0,64,96,,
360,note_on,,,,,0,0,1,,,,,0,,,57,40
360,note_on,,,,,15,0,1,,,,,0,,,71,0
360,set_tempo,,,,,15,1,0,,1428571,,,,,,,
360,note_on,,,,,0,0,2,,,,,0,,,49,50
360,note_on,,,,,0,0,2,,,,,0,,,50,0
360,note_on,,,,,180,0,2,,,,,0,,,54,0
360,note_on,,,,,0,0,2,,,,,0,,,52,50
420,note_on,,,,,60,0,1,,,,,0,,,69,0
440,set_tempo,,,,,80,1,0,,1428571,,,,,,,
450,set_tempo,,,,,10,1,0,,1395348,,,,,,,
450,note_on,,,,,30,0,1,,,,,0,,,69,42
470,set_tempo,,,,,20,1,0,,1395348,,,,,,,
480,control_change,,,,,0,0,1,,,,,0,64,0,,
480,note_on,,,,,30,0,1,,,,,0,,,69,0
480,note_on,,,,,0,0,1,,,,,0,,,71,47
480,set_tempo,,,,,10,1,0,,1363636,,,,,,,
490,set_tempo,,,,,10,1,0,,1363636,,,,,,,
510,note_on,,,,,30,0,1,,,,,0,,,71,0
510,note_on,,,,,0,0,1,,,,,0,,,67,51
510,note_on,,,,,0,0,1,,,,,0,,,57,0
525,set_tempo,,,,,35,1,0,,1333333,,,,,,,
540,note_on,,,,,0,0,1,,,,,0,,,66,54
540,note_on,,,,,0,0,2,,,,,0,,,50,48
540,note_on,,,,,0,0,2,,,,,0,,,49,0
540,note_on,,,,,180,0,2,,,,,0,,,52,0
540,note_on,,,,,30,0,1,,,,,0,,,67,0
540,note_on,,,,,0,0,1,,,,,0,,,54,54
570,set_tempo,,,,,45,1,0,,1621621,,,,,,,
570,note_on,,,,,30,0,1,,,,,0,,,66,0
570,note_on,,,,,0,0,1,,,,,0,,,67,59
575,note_on,,,,,5,0,1,,,,,0,,,67,0
575,note_on,,,,,0,0,1,,,,,0,,,66,60
580,note_on,,,,,5,0,1,,,,,0,,,66,0
580,note_on,,,,,0,0,1,,,,,0,,,64,60
585,note_on,,,,,45,0,2,,,,,0,,,50,0
585,note_on,,,,,0,0,1,,,,,0,,,54,0
585,note_on,,,,,0,0,1,,,,,0,,,55,60
585,note_on,,,,,5,0,1,,,,,0,,,64,0
585,note_on,,,,,0,0,1,,,,,0,,,66,60
585,note_on,,,,,0,0,2,,,,,0,,,52,50
592,note_on,,,,,7,0,1,,,,,0,,,66,0
592,note_on,,,,,0,0,1,,,,,0,,,67,60
600,set_tempo,,,,,30,1,0,,1333333,,,,,,,
600,note_on,,,,,0,0,1,,,,,0,,,55,0
600,note_on,,,,,0,0,2,,,,,0,,,54,51
600,note_on,,,,,0,0,1,,,,,0,,,57,61
600,note_on,,,,,0,0,1,,,,,0,,,69,61
600,note_on,,,,,15,0,2,,,,,0,,,52,0
600,note_on,,,,,8,0,1,,,,,0,,,67,0
640,set_tempo,,,,,40,1,0,,1304347,,,,,,,
660,note_on,,,,,60,0,2,,,,,0,,,54,0
660,note_on,,,,,0,0,2,,,,,0,,,52,55
660,note_on,,,,,0,0,2,,,,,0,,,55,55
660,set_tempo,,,,,20,1,0,,1304347,,,,,,,
660,note_on,,,,,60,0,1,,,,,0,,,57,0
660,note_on,,,,,0,0,1,,,,,0,,,69,0
660,note_on,,,,,0,0,1,,,,,0,,,71,59
660,note_on,,,,,0,0,1,,,,,0,,,59,59
690,note_on,,,,,30,0,1,,,,,0,,,59,0
690,note_on,,,,,0,0,1,,,,,0,,,71,0
690,note_on,,,,,0,0,1,,,,,0,,,73,52
690,note_on,,,,,0,0,1,,,,,0,,,61,52
695,set_tempo,,,,,35,1,0,,1304347,,,,,,,
700,set_tempo,,,,,5,1,0,,1304347,,,,,,,
705,set_tempo,,,,,5,1,0,,1333333,,,,,,,
720,control_change,,,,,0,0,1,,,,,0,64,96,,
720,note_on,,,,,0,0,1,,,,,0,,,61,62
720,note_on,,,,,0,0,1,,,,,0,,,73,62
720,note_on,,,,,60,0,2,,,,,0,,,55,0
720,note_on,,,,,0,0,2,,,,,0,,,52,0
720,note_on,,,,,0,0,2,,,,,0,,,50,58
720,note_on,,,,,0,0,2,,,,,0,,,55,58
720,note_on,,,,,0,0,2,,,,,0,,,52,58
720,note_on,,,,,30,0,1,,,,,0,,,61,0
720,note_on,,,,,0,0,1,,,,,0,,,73,0
725,set_tempo,,,,,20,1,0,,1333333,,,,,,,
740,set_tempo,,,,,15,1,0,,1363636,,,,,,,
745,set_tempo,,,,,5,1,0,,1363636,,,,,,,
750,set_tempo,,,,,5,1,0,,1395348,,,,,,,
765,set_tempo,,,,,15,1,0,,1395348,,,,,,,
775,set_tempo,,,,,10,1,0,,1428571,,,,,,,
780,note_on,,,,,0,0,1,,,,,0,,,74,49
780,note_on,,,,,60,0,2,,,,,0,,,52,0
780,note_on,,,,,0,0,2,,,,,0,,,55,0
780,note_on,,,,,0,0,2,,,,,0,,,54,51
780,note_on,,,,,0,0,1,,,,,0,,,73,0
780,note_on,,,,,60,0,1,,,,,0,,,61,0
780,note_on,,,,,0,0,1,,,,,0,,,62,49
785,set_tempo,,,,,10,1,0,,1428571,,,,,,,
790,set_tempo,,,,,5,1,0,,1463414,,,,,,,
795,note_on,,,,,0,0,1,,,,,0,,,74,0
795,note_on,,,,,15,0,1,,,,,0,,,62,0
800,set_tempo,,,,,10,1,0,,1500000,,,,,,,
810,control_change,,,,,0,0,1,,,,,0,64,0,,
810,note_on,,,,,0,0,1,,,,,0,,,62,44
810,note_on,,,,,15,0,1,,,,,0,,,74,44
825,set_tempo,,,,,25,1,0,,1463414,,,,,,,
840,note_on,,,,,0,0,1,,,,,0,,,74,0
840,note_on,,,,,0,0,1,,,,,0,,,78,49
840,note_on,,,,,0,0,1,,,,,0,,,66,49
840,note_on,,,,,60,0,2,,,,,0,,,54,0
840,note_on,,,,,0,0,2,,,,,0,,,50,0
840,note_on,,,,,30,0,1,,,,,0,,,62,0
845,set_tempo,,,,,20,1,0,,1463414,,,,,,,
865,set_tempo,,,,,20,1,0,,1428571,,,,,,,
870,note_on,,,,,30,0,1,,,,,0,,,66,0
870,note_on,,,,,0,0,1,,,,,0,,,78,0
870,note_on,,,,,0,0,1,,,,,0,,,81,53
870,note_on,,,,,0,0,1,,,,,0,,,69,53
895,set_tempo,,,,,30,1,0,,1428571,,,,,,,
900,note_on,,,,,0,0,2,,,,,0,,,55,42
900,note_on,,,,,60,0,2,,,,,0,,,57,42
900,note_on,,,,,0,0,1,,,,,0,,,81,0
900,note_on,,,,,30,0,1,,,,,0,,,69,0
900,note_on,,,,,0,0,1,,,,,0,,,78,58
900,note_on,,,,,0,0,1,,,,,0,,,66,58
900,control_change,,,,,0,0,1,,,,,0,64,96,,
930,set_tempo,,,,,35,1,0,,1395348,,,,,,,
940,set_tempo,,,,,10,1,0,,1395348,,,,,,,
990,note_on,,,,,0,0,1,,,,,0,,,78,0
990,note_on,,,,,90,0,1,,,,,0,,,66,0
990,control_change,,,,,0,0,1,,,,,0,64,0,,
990,note_on,,,,,0,0,1,,,,,0,,,64,41
990,note_on,,,,,0,0,1,,,,,0,,,76,41
1010,set_tempo,,,,,70,1,0,,1363636,,,,,,,
1015,set_tempo,,,,,5,1,0,,1363636,,,,,,,
1020,note_on,,,,,0,0,1,,,,,0,,,76,0
1020,note_on,,,,,0,0,1,,,,,0,,,71,45
1020,note_on,,,,,0,0,1,,,,,0,,,59,45
1020,note_on,,,,,30,0,1,,,,,0,,,64,0
1035,set_tempo,,,,,20,1,0,,1333333,,,,,,,
1050,note_on,,,,,30,0,1,,,,,0,,,59,0
1050,note_on,,,,,0,0,1,,,,,0,,,71,0
1050,note_on,,,,,0,0,1,,,,,0,,,73,51
1050,note_on,,,,,0,0,1,,,,,0,,,61,51
1060,set_tempo,,,,,25,1,0,,1333333,,,,,,,
1080,control_change,,,,,0,0,1,,,,,0,64,96,,
1080,note_on,,,,,0,0,1,,,,,0,,,76,58
1080,note_on,,,,,0,0,1,,,,,0,,,73,0
1080,note_on,,,,,30,0,1,,,,,0,,,61,0
1080,note_on,,,,,180,0,2,,,,,0,,,55,0
1080,note_on,,,,,0,0,2,,,,,0,,,57,0
1080,note_on,,,,,0,0,2,,,,,0,,,54,41
1080,note_on,,,,,0,0,2,,,,,0,,,57,41
1080,note_on,,,,,0,0,1,,,,,0,,,64,58
1165,control_change,,,,,85,0,1,,,,,0,64,0,,
1170,note_on,,,,,0,0,1,,,,,0,,,62,44
1170,note_on,,,,,0,0,1,,,,,0,,,76,0
1170,note_on,,,,,5,0,1,,,,,0,,,64,0
1170,note_on,,,,,0,0,1,,,,,0,,,74,44
1200,note_on,,,,,30,0,1,,,,,0,,,62,0
1200,note_on,,,,,0,0,2,,,,,0,,,50,50
1200,note_on,,,,,0,0,1,,,,,0,,,54,49
1200,note_on,,,,,0,0,1,,,,,0,,,66,49
1200,note_on,,,,,0,0,1,,,,,0,,,74,0
1200,note_on,,,,,120,0,2,,,,,0,,,57,0
1200,note_on,,,,,0,0,2,,,,,0,,,54,0
1200,set_tempo,,,,,140,1,0,,1621621,,,,,,,
1210,set_tempo,,,,,10,1,0,,1621621,,,,,,,
1230,note_on,,,,,0,0,1,,,,,0,,,67,54
1230,note_on,,,,,30,0,1,,,,,0,,,66,0
1235,note_on,,,,,5,0,1,,,,,0,,,67,0
1235,note_on,,,,,0,0,1,,,,,0,,,66,54
1240,note_on,,,,,5,0,1,,,,,0,,,66,0
1240,note_on,,,,,0,0,1,,,,,0,,,64,56
1245,note_on,,,,,0,0,1,,,,,0,,,66,56
1245,note_on,,,,,0,0,2,,,,,0,,,52,51
1245,note_on,,,,,45,0,2,,,,,0,,,50,0
1245,note_on,,,,,5,0,1,,,,,0,,,64,0
1245,note_on,,,,,0,0,1,,,,,0,,,54,0
1245,note_on,,,,,0,0,1,,,,,0,,,55,56
1252,note_on,,,,,7,0,1,,,,,0,,,66,0
1252,note_on,,,,,0,0,1,,,,,0,,,67,57
1260,note_on,,,,,8,0,1,,,,,0,,,67,0
1260,note_on,,,,,0,0,1,,,,,0,,,55,0
1260,note_on,,,,,0,0,1,,,,,0,,,69,57
1260,note_on,,,,,0,0,1,,,,,0,,,57,57
1260,note_on,,,,,0,0,2,,,,,0,,,45,51
1260,set_tempo,,,,,50,1,0,,1395348,,,,,,,
1260,note_on,,,,,0,0,2,,,,,0,,,54,51
1260,note_on,,,,,15,0,2,,,,,0,,,52,0
1290,set_tempo,,,,,30,1,0,,1395348,,,,,,,
1305,note_on,,,,,0,0,2,,,,,0,,,45,0
1305,note_on,,,,,45,0,2,,,,,0,,,54,0
1305,note_on,,,,,45,0,1,,,,,0,,,57,0
1305,note_on,,,,,0,0,1,,,,,0,,,69,0
1310,set_tempo,,,,,20,1,0,,1428571,,,,,,,
1315,set_tempo,,,,,5,1,0,,1428571,,,,,,,
1320,note_on,,,,,15,0,1,,,,,0,,,67,51
1320,note_on,,,,,0,0,2,,,,,0,,,52,45
1320,note_on,,,,,15,0,2,,,,,0,,,45,45
1320,note_on,,,,,0,0,1,,,,,0,,,55,51
1330,set_tempo,,,,,15,1,0,,1463414,,,,,,,
1345,set_tempo,,,,,15,1,0,,1463414,,,,,,,
1350,set_tempo,,,,,5,1,0,,1500000,,,,,,,
1365,note_on,,,,,45,0,1,,,,,0,,,55,0
1365,note_on,,,,,0,0,2,,,,,0,,,45,0
1365,note_on,,,,,45,0,2,,,,,0,,,52,0
1365,set_tempo,,,,,15,1,0,,1500000,,,,,,,
1365,note_on,,,,,0,0,1,,,,,0,,,67,0
1370,set_tempo,,,,,5,1,0,,1538461,,,,,,,
1380,note_on,,,,,15,0,1,,,,,0,,,64,41
1380,note_on,,,,,0,0,2,,,,,0,,,52,37
1380,note_on,,,,,15,0,2,,,,,0,,,45,37
1380,note_on,,,,,0,0,1,,,,,0,,,52,41
1385,set_tempo,,,,,15,1,0,,1538461,,,,,,,
1395,set_tempo,,,,,10,1,0,,1578947,,,,,,,
1410,set_tempo,,,,,15,1,0,,1621621,,,,,,,
1420,set_tempo,,,,,10,1,0,,1621621,,,,,,,
1425,note_on,,,,,0,0,1,,,,,0,,,64,0
1425,note_on,,,,,0,0,2,,,,,0,,,45,0
1425,note_on,,,,,45,0,2,,,,,0,,,52,0
1425,note_on,,,,,45,0,1,,,,,0,,,52,0
1440,control_change,,,,,0,0,1,,,,,0,64,96,,
1440,note_on,,,,,15,0,2,,,,,0,,,38,33
1440,note_on,,,,,15,0,1,,,,,0,,,54,34
1440,note_on,,,,,0,0,1,,,,,0,,,62,34
1440,note_on,,,,,0,0,1,,,,,0,,,50,34
1500,note_on,,,,,0,0,1,,,,,0,,,54,0
1500,note_on,,,,,0,0,1,,,,,0,,,62,0
1500,note_on,,,,,60,0,1,,,,,0,,,50,0
1500,note_on,,,,,60,0,2,,,,,0,,,38,0
1505,control_change,,,,,5,0,1,,,,,0,64,0,,
1515,set_tempo,,,,,95,1,0,,1621621,,,,,,,
1525,set_tempo,,,,,10,1,0,,1578947,,,,,,,
1530,note_on,,,,,0,0,1,,,,,0,,,66,41
1530,set_tempo,,,,,5,1,0,,1578947,,,,,,,
1530,note_on,,,,,25,0,1,,,,,0,,,54,41
1535,set_tempo,,,,,5,1,0,,1538461,,,,,,,
1545,set_tempo,,,,,10,1,0,,1538461,,,,,,,
1550,set_tempo,,,,,5,1,0,,1500000,,,,,,,
1560,note_on,,,,,0,0,1,,,,,0,,,55,51
1560,note_on,,,,,0,0,1,,,,,0,,,67,51
1560,note_on,,,,,30,0,1,,,,,0,,,66,0
1560,note_on,,,,,0,0,1,,,,,0,,,54,0
1560,set_tempo,,,,,10,1,0,,1500000,,,,,,,
1565,set_tempo,,,,,5,1,0,,1463414,,,,,,,
1575,set_tempo,,,,,10,1,0,,1428571,,,,,,,
1590,note_on,,,,,0,0,1,,,,,0,,,57,60
1590,note_on,,,,,0,0,1,,,,,0,,,69,60
1590,note_on,,,,,0,0,1,,,,,0,,,55,0
1590,note_on,,,,,30,0,1,,,,,0,,,67,0
1620,control_change,,,,,0,0,1,,,,,0,64,96,,
1620,note_on,,,,,0,0,1,,,,,0,,,71,68
1620,note_on,,,,,0,0,1,,,,,0,,,59,68
1620,note_on,,,,,0,0,1,,,,,0,,,57,0
1620,note_on,,,,,30,0,1,,,,,0,,,69,0
1620,set_tempo,,,,,45,1,0,,1666666,,,,,,,
1620,note_on,,,,,0,0,1,,,,,0,,,52,68
1620,note_on,,,,,120,0,2,,,,,0,,,43,42
1620,note_on,,,,,0,0,2,,,,,0,,,50,42
1680,set_tempo,,,,,60,1,0,,1428571,,,,,,,
1685,set_tempo,,,,,5,1,0,,1463414,,,,,,,
1700,set_tempo,,,,,15,1,0,,1428571,,,,,,,
1705,set_tempo,,,,,5,1,0,,1428571,,,,,,,
1710,note_on,,,,,0,0,1,,,,,0,,,64,55
1710,note_on,,,,,0,0,1,,,,,0,,,52,55
1710,note_on,,,,,0,0,1,,,,,0,,,52,0
1710,note_on,,,,,0,0,1,,,,,0,,,59,0
1710,note_on,,,,,90,0,1,,,,,0,,,71,0
1740,note_on,,,,,0,0,1,,,,,0,,,52,52
1740,note_on,,,,,0,0,1,,,,,0,,,52,0
1740,note_on,,,,,0,0,1,,,,,0,,,64,52
1740,note_on,,,,,30,0,1,,,,,0,,,64,0
1740,set_tempo,,,,,35,1,0,,1395348,,,,,,,
1765,set_tempo,,,,,25,1,0,,1463414,,,,,,,
1785,note_on,,,,,45,0,1,,,,,0,,,64,0
1785,note_on,,,,,0,0,1,,,,,0,,,52,0
1785,note_on,,,,,0,0,2,,,,,0,,,43,0
1785,note_on,,,,,165,0,2,,,,,0,,,50,0
1795,control_change,,,,,10,0,1,,,,,0,64,0,,
1800,note_on,,,,,0,0,2,,,,,0,,,52,61
1800,control_change,,,,,0,0,1,,,,,0,64,96,,
1800,note_on,,,,,5,0,1,,,,,0,,,62,80
1800,set_tempo,,,,,35,1,0,,1463414,,,,,,,
1800,note_on,,,,,15,0,2,,,,,0,,,44,61
1800,note_on,,,,,0,0,1,,,,,0,,,74,80
1830,set_tempo,,,,,30,1,0,,1428571,,,,,,,
1870,set_tempo,,,,,40,1,0,,1395348,,,,,,,
1875,set_tempo,,,,,5,1,0,,1363636,,,,,,,
1880,set_tempo,,,,,5,1,0,,1363636,,,,,,,
1890,note_on,,,,,90,0,1,,,,,0,,,74,0
1890,note_on,,,,,0,0,1,,,,,0,,,62,0
1890,note_on,,,,,0,0,1,,,,,0,,,52,60
1890,note_on,,,,,0,0,1,,,,,0,,,64,60
1890,set_tempo,,,,,10,1,0,,1333333,,,,,,,
1900,set_tempo,,,,,10,1,0,,1304347,,,,,,,
1920,note_on,,,,,0,0,1,,,,,0,,,64,60
1920,note_on,,,,,0,0,1,,,,,0,,,52,60
1920,note_on,,,,,0,0,1,,,,,0,,,52,0
1920,note_on,,,,,30,0,1,,,,,0,,,64,0
1925,set_tempo,,,,,25,1,0,,1304347,,,,,,,
1930,set_tempo,,,,,5,1,0,,1276595,,,,,,,
1945,set_tempo,,,,,15,1,0,,1276595,,,,,,,
1950,control_change,,,,,30,0,1,,,,,0,64,0,,
1950,set_tempo,,,,,5,1,0,,1363636,,,,,,,
1965,note_on,,,,,0,0,1,,,,,0,,,52,0
1965,note_on,,,,,15,0,1,,,,,0,,,64,0
1965,note_on,,,,,165,0,2,,,,,0,,,52,0
1965,note_on,,,,,0,0,2,,,,,0,,,44,0
1980,note_on,,,,,15,0,2,,,,,0,,,45,76
1980,note_on,,,,,15,0,1,,,,,0,,,55,75
1980,note_on,,,,,0,0,1,,,,,0,,,64,75
1980,note_on,,,,,0,0,1,,,,,0,,,74,75
1980,control_change,,,,,0,0,1,,,,,0,64,95,,
2010,set_tempo,,,,,60,1,0,,1363636,,,,,,,
2030,set_tempo,,,,,20,1,0,,1333333,,,,,,,
2040,note_on,,,,,60,0,1,,,,,0,,,74,0
2040,note_on,,,,,0,0,1,,,,,0,,,73,54
2045,set_tempo,,,,,15,1,0,,1333333,,,,,,,
2070,note_on,,,,,30,0,1,,,,,0,,,73,0
2070,note_on,,,,,0,0,1,,,,,0,,,64,0
2070,note_on,,,,,0,0,1,,,,,0,,,54,60
2070,note_on,,,,,0,0,1,,,,,0,,,66,60
2070,note_on,,,,,0,0,1,,,,,0,,,74,60
2070,control_change,,,,,0,0,1,,,,,0,64,0,,
2070,note_on,,,,,0,0,1,,,,,0,,,55,0
2100,note_on,,,,,0,0,1,,,,,0,,,66,0
2100,note_on,,,,,0,0,1,,,,,0,,,54,0
2100,note_on,,,,,0,0,1,,,,,0,,,52,68
2100,note_on,,,,,0,0,1,,,,,0,,,67,68
2100,note_on,,,,,0,0,1,,,,,0,,,76,68
2100,set_tempo,,,,,55,1,0,,1304347,,,,,,,
2100,note_on,,,,,30,0,1,,,,,0,,,74,0
2120,set_tempo,,,,,20,1,0,,1304347,,,,,,,
2130,note_on,,,,,30,0,1,,,,,0,,,76,0
2130,note_on,,,,,0,0,1,,,,,0,,,67,0
2130,note_on,,,,,0,0,1,,,,,0,,,52,0
2130,note_on,,,,,0,0,1,,,,,0,,,57,77
2130,note_on,,,,,0,0,1,,,,,0,,,73,77
2130,note_on,,,,,0,0,1,,,,,0,,,64,77
2145,set_tempo,,,,,25,1,0,,1276595,,,,,,,
2155,set_tempo,,,,,10,1,0,,1250000,,,,,,,
2160,note_on,,,,,0,0,2,,,,,0,,,57,72
2160,note_on,,,,,0,0,2,,,,,0,,,50,72
2160,note_on,,,,,30,0,1,,,,,0,,,73,0
2160,note_on,,,,,0,0,1,,,,,0,,,57,0
2160,note_on,,,,,0,0,1,,,,,0,,,66,81
2160,note_on,,,,,0,0,1,,,,,0,,,74,81
2160,control_change,,,,,0,0,1,,,,,0,64,95,,
2160,note_on,,,,,180,0,2,,,,,0,,,45,0
2160,note_on,,,,,0,0,1,,,,,0,,,64,0
2165,set_tempo,,,,,10,1,0,,1395348,,,,,,,
2220,note_on,,,,,0,0,1,,,,,0,,,78,59
2220,note_on,,,,,60,0,1,,,,,0,,,74,0
2240,set_tempo,,,,,75,1,0,,1621621,,,,,,,
2250,control_change,,,,,30,0,1,,,,,0,64,0,,
2265,note_on,,,,,105,0,2,,,,,0,,,50,0
2265,note_on,,,,,0,0,2,,,,,0,,,57,0
2265,note_on,,,,,15,0,1,,,,,0,,,66,0
2270,note_on,,,,,5,0,1,,,,,0,,,78,0
2280,note_on,,,,,0,0,1,,,,,0,,,69,36
2280,note_on,,,,,0,0,2,,,,,0,,,57,37
2280,note_on,,,,,10,0,1,,,,,0,,,66,36
2280,note_on,,,,,15,0,2,,,,,0,,,50,37
2300,set_tempo,,,,,60,1,0,,1363636,,,,,,,
2330,note_on,,,,,50,0,1,,,,,0,,,69,0
2330,note_on,,,,,0,0,1,,,,,0,,,66,0
2330,note_on,,,,,0,0,2,,,,,0,,,50,0
2330,note_on,,,,,50,0,2,,,,,0,,,57,0
2335,set_tempo,,,,,35,1,0,,1428571,,,,,,,
2340,note_on,,,,,10,0,1,,,,,0,,,66,40
2340,set_tempo,,,,,5,1,0,,1500000,,,,,,,
2340,note_on,,,,,0,0,1,,,,,0,,,69,40
2340,control_change,,,,,0,0,1,,,,,0,64,96,,
2340,note_on,,,,,0,0,2,,,,,0,,,57,37
2340,note_on,,,,,10,0,2,,,,,0,,,49,37
2350,set_tempo,,,,,10,1,0,,1463414,,,,,,,
2355,set_tempo,,,,,5,1,0,,1463414,,,,,,,
2370,set_tempo,,,,,15,1,0,,1428571,,,,,,,
2400,note_on,,,,,0,0,1,,,,,0,,,67,42
2400,note_on,,,,,0,0,1,,,,,0,,,64,42
2400,note_on,,,,,0,0,1,,,,,0,,,66,0
2400,note_on,,,,,60,0,1,,,,,0,,,69,0
2415,set_tempo,,,,,45,1,0,,1428571,,,,,,,
2430,control_change,,,,,0,0,1,,,,,0,64,0,,
2430,note_on,,,,,0,0,1,,,,,0,,,69,38
2430,note_on,,,,,0,0,1,,,,,0,,,66,38
2430,note_on,,,,,0,0,1,,,,,0,,,64,0
2430,note_on,,,,,30,0,1,,,,,0,,,67,0
2435,set_tempo,,,,,20,1,0,,1395348,,,,,,,
2445,note_on,,,,,0,0,2,,,,,0,,,49,0
2445,note_on,,,,,105,0,2,,,,,0,,,57,0
2455,set_tempo,,,,,20,1,0,,1395348,,,,,,,
2460,note_on,,,,,0,0,1,,,,,0,,,67,36
2460,note_on,,,,,0,0,1,,,,,0,,,66,0
2460,note_on,,,,,30,0,1,,,,,0,,,69,0
2460,note_on,,,,,0,0,1,,,,,0,,,71,36
2460,note_on,,,,,15,0,2,,,,,0,,,45,35
2460,note_on,,,,,0,0,2,,,,,0,,,57,35
2470,set_tempo,,,,,15,1,0,,1363636,,,,,,,
2475,set_tempo,,,,,5,1,0,,1363636,,,,,,,
2490,set_tempo,,,,,15,1,0,,1333333,,,,,,,
2490,note_on,,,,,0,0,1,,,,,0,,,67,38
2490,note_on,,,,,0,0,1,,,,,0,,,64,38
2490,note_on,,,,,30,0,1,,,,,0,,,71,0
2490,note_on,,,,,0,0,1,,,,,0,,,67,0
