tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
4320,note_on,180,0,1,,,,,,,,,,,,,,,0,,,81,63
4320,note_on,120,0,2,,,,,,,,,,,,,,,0,,,67,0
4380,note_on,60,0,1,,,,,,,,,,,,,,,0,,,81,0
4440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,60,0
4440,note_on,120,0,2,,,,,,,,,,,,,,,0,,,63,0
4440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,65,30
4530,note_on,150,0,1,,,,,,,,,,,,,,,0,,,94,55
4542,control_change,102,0,2,,,,,,,,,,,,,,,0,64,127,,
4560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,93,62
4560,note_on,30,0,1,,,,,,,,,,,,,,,0,,,94,0
4560,set_tempo,960,1,0,,,,,,,,,,,,452625,,,,,,,
4560,note_on,18,0,2,,,,,,,,,,,,,,,0,,,65,0
4560,note_on,0,0,2,,,,,,,,,,,,,,,0,,,60,29
4560,note_on,0,0,2,,,,,,,,,,,,,,,0,,,63,35
4680,note_on,0,0,2,,,,,,,,,,,,,,,0,,,60,0
4680,note_on,0,0,1,,,,,,,,,,,,,,,0,,,91,60
4680,note_on,120,0,1,,,,,,,,,,,,,,,0,,,93,0
4680,note_on,120,0,2,,,,,,,,,,,,,,,0,,,63,0
4680,note_on,0,0,2,,,,,,,,,,,,,,,0,,,65,30
4800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,93,62
4800,note_on,120,0,1,,,,,,,,,,,,,,,0,,,91,0
4800,note_on,120,0,2,,,,,,,,,,,,,,,0,,,65,0
4800,note_on,0,0,2,,,,,,,,,,,,,,,0,,,60,29
4800,note_on,0,0,2,,,,,,,,,,,,,,,0,,,63,35
4800,set_tempo,240,1,0,,,,,,,,,,,,458155,,,,,,,
4920,note_on,120,0,2,,,,,,,,,,,,,,,0,,,63,0
4920,note_on,0,0,2,,,,,,,,,,,,,,,0,,,60,0
4920,note_on,0,0,2,,,,,,,,,,,,,,,0,,,65,30
5040,note_on,240,0,1,,,,,,,,,,,,,,,0,,,93,0
5040,note_on,120,0,2,,,,,,,,,,,,,,,0,,,65,0
5040,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,35
5040,note_on,0,0,2,,,,,,,,,,,,,,,0,,,62,41
5040,control_change,0,0,2,,,,,,,,,,,,,,,0,64,0,,
5040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,94,64
5100,note_on,60,0,1,,,,,,,,,,,,,,,0,,,94,0
5160,note_on,0,0,2,,,,,,,,,,,,,,,0,,,65,30
5160,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,0
5160,note_on,120,0,2,,,,,,,,,,,,,,,0,,,62,0
5245,control_change,85,0,2,,,,,,,,,,,,,,,0,64,127,,
5250,note_on,150,0,1,,,,,,,,,,,,,,,0,,,84,53
5280,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,29
5280,note_on,35,0,2,,,,,,,,,,,,,,,0,,,65,0
5280,note_on,30,0,1,,,,,,,,,,,,,,,0,,,84,0
5280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,82,60
5280,set_tempo,480,1,0,,,,,,,,,,,,452625,,,,,,,
5280,note_on,0,0,2,,,,,,,,,,,,,,,0,,,62,35
5400,note_on,120,0,1,,,,,,,,,,,,,,,0,,,82,0
5400,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,56
5400,note_on,0,0,2,,,,,,,,,,,,,,,0,,,65,30
5400,note_on,120,0,2,,,,,,,,,,,,,,,0,,,62,0
5400,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,0
5520,note_on,120,0,1,,,,,,,,,,,,,,,0,,,81,0
5520,note_on,0,0,1,,,,,,,,,,,,,,,0,,,82,60
5520,note_on,0,0,2,,,,,,,,,,,,,,,0,,,62,35
5520,set_tempo,240,1,0,,,,,,,,,,,,484183,,,,,,,
5520,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,29
5520,note_on,120,0,2,,,,,,,,,,,,,,,0,,,65,0
5640,note_on,0,0,2,,,,,,,,,,,,,,,0,,,65,30
5640,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,0
5640,note_on,120,0,2,,,,,,,,,,,,,,,0,,,62,0
5640,note_on,120,0,1,,,,,,,,,,,,,,,0,,,82,0
5760,note_on,120,0,1,,,,,,,,,,,,,,,0,,,70,40
5760,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,48
5760,set_tempo,240,1,0,,,,,,,,,,,,465477,,,,,,,
5760,control_change,0,0,2,,,,,,,,,,,,,,,0,64,0,,
5760,note_on,120,0,2,,,,,,,,,,,,,,,0,,,65,0
5760,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,57
5880,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0
5880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
5880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,42
6000,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,41
6000,note_on,240,0,2,,,,,,,,,,,,,,,0,,,58,0
6000,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
6000,note_on,0,0,2,,,,,,,,,,,,,,,0,,,57,48
6000,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,49
6120,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0
6120,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
6120,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,41
6240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,49
6240,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,48
6240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,41
6240,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
6240,note_on,240,0,2,,,,,,,,,,,,,,,0,,,57,0
6360,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,42
6360,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,0
6360,note_on,120,0,1,,,,,,,,,,,,,,,0,,,70,0
6480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,42
6480,note_on,240,0,2,,,,,,,,,,,,,,,0,,,58,0
6480,note_on,0,0,2,,,,,,,,,,,,,,,0,,,55,57
6480,set_tempo,720,1,0,,,,,,,,,,,,456274,,,,,,,
6480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,50
6480,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
6600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,42
6600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
6600,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0
6720,note_on,240,0,2,,,,,,,,,,,,,,,0,,,55,0
6720,set_tempo,240,1,0,,,,,,,,,,,,452625,,,,,,,
6720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,41
6720,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0
6720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,49
6720,note_on,0,0,2,,,,,,,,,,,,,,,0,,,57,46
6840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,41
6840,note_on,120,0,2,,,,,,,,,,,,,,,0,,,57,0
6840,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,46
6840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
6840,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0
6960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,41
6960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,49
6960,note_on,0,0,2,,,,,,,,,,,,,,,0,,,60,48
6960,note_on,120,0,2,,,,,,,,,,,,,,,0,,,58,0
6960,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0
7080,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0
7080,note_on,0,0,2,,,,,,,,,,,,,,,0,,,62,48
7080,note_on,120,0,2,,,,,,,,,,,,,,,0,,,60,0
7080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
7080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,41
7200,set_tempo,480,1,0,,,,,,,,,,,,458155,,,,,,,
7200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,44
7200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,52
7200,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0
7200,note_on,120,0,2,,,,,,,,,,,,,,,0,,,62,0
7200,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,55
7320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,42
7320,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0
7320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
7440,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
7440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,41
7440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,49
7440,note_on,0,0,2,,,,,,,,,,,,,,,0,,,60,52
7440,set_tempo,240,1,0,,,,,,,,,,,,452625,,,,,,,
7440,note_on,240,0,2,,,,,,,,,,,,,,,0,,,58,0
7560,note_on,0,0,2,,,,,,,,,,,,,,,0,,,58,48
7560,note_on,120,0,2,,,,,,,,,,,,,,,0,,,60,0
7560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,41
7560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,0
7560,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0
7680,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,41
7680,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,49
7680,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
7680,note_on,120,0,2,,,,,,,,,,,,,,,0,,,58,0
7680,note_on,0,0,2,,,,,,,,,,,,,,,0,,,57,52
7800,note_on,120,0,2,,,,,,,,,,,,,,,0,,,57,0
7800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,41
7800,note_on,0,0,2,,,,,,,,,,,,,,,0,,,55,48
7800,note_on,120,0,1,,,,,,,,,,,,,,,0,,,70,0
7800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,0
7920,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
7920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,56
7920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,47
7920,note_on,0,0,2,,,,,,,,,,,,,,,0,,,53,56
7920,set_tempo,480,1,0,,,,,,,,,,,,463750,,,,,,,
7920,note_on,120,0,2,,,,,,,,,,,,,,,0,,,55,0
7980,note_on,60,0,2,,,,,,,,,,,,,,,0,,,53,0
8040,note_on,120,0,1,,,,,,,,,,,,,,,0,,,69,0
8040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,0
8040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,42
8160,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
8160,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,49
8160,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,41
8160,note_on,180,0,2,,,,,,,,,,,,,,,0,,,53,48
8220,note_on,60,0,2,,,,,,,,,,,,,,,0,,,53,0
8280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,44
8280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,0
8280,note_on,120,0,1,,,,,,,,,,,,,,,0,,,69,0
8400,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,49
8400,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
8400,set_tempo,480,1,0,,,,,,,,,,,,472776,,,,,,,
8400,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,41
8400,note_on,180,0,2,,,,,,,,,,,,,,,0,,,53,48
8460,note_on,60,0,2,,,,,,,,,,,,,,,0,,,53,0
8520,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,42
8520,note_on,120,0,1,,,,,,,,,,,,,,,0,,,69,0
8520,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,0
8640,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,53
8640,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,45
8640,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0
