tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
1440,note_on,,,,,120,0,1,,,0,,,69,36
1440,note_on,,,,,0,0,1,,,0,,,61,36
1440,note_on,,,,,0,0,1,,,0,,,64,36
1440,control_change,,,,,0,0,2,,,0,64,127,,
1440,note_on,,,,,0,0,2,,,0,,,49,36
1560,note_on,,,,,120,0,2,,,0,,,52,29
1680,note_off,,,,,120,0,2,,,0,,,52,64
1680,note_on,,,,,0,0,2,,,0,,,57,26
1800,set_tempo,,,,,380,1,0,444444,,,,,,
1800,note_on,,,,,0,0,2,,,0,,,52,22
1800,note_off,,,,,120,0,2,,,0,,,57,64
1860,control_change,,,,,60,0,2,,,0,64,0,,
1920,note_off,,,,,60,0,2,,,0,,,52,64
1920,note_off,,,,,0,0,2,,,0,,,49,64
1920,control_change,,,,,0,0,2,,,0,64,127,,
1920,note_on,,,,,0,0,2,,,0,,,50,41
1920,note_off,,,,,480,0,1,,,0,,,61,64
1920,note_off,,,,,0,0,1,,,0,,,64,64
1920,note_on,,,,,0,0,1,,,0,,,66,50
1920,note_off,,,,,0,0,1,,,0,,,69,64
1920,note_on,,,,,0,0,1,,,0,,,71,50
1920,note_on,,,,,0,0,1,,,0,,,69,50
2040,note_on,,,,,120,0,2,,,0,,,54,32
2160,note_on,,,,,0,0,2,,,0,,,59,28
2160,note_off,,,,,120,0,2,,,0,,,54,64
2280,note_off,,,,,120,0,2,,,0,,,59,64
2280,note_off,,,,,360,0,1,,,0,,,66,64
2280,note_off,,,,,0,0,1,,,0,,,69,64
2280,note_off,,,,,0,0,1,,,0,,,71,64
2280,note_on,,,,,0,0,1,,,0,,,71,42
2280,note_on,,,,,0,0,1,,,0,,,69,42
2280,note_on,,,,,0,0,1,,,0,,,66,42
2280,control_change,,,,,0,0,2,,,0,64,0,,
2280,note_on,,,,,0,0,2,,,0,,,54,24
2400,note_off,,,,,0,0,1,,,0,,,69,64
2400,note_off,,,,,0,0,2,,,0,,,50,64
2400,note_off,,,,,120,0,2,,,0,,,54,64
2400,note_off,,,,,120,0,1,,,0,,,66,64
2400,control_change,,,,,0,0,2,,,0,64,127,,
2400,note_off,,,,,0,0,1,,,0,,,71,64
2400,note_on,,,,,0,0,2,,,0,,,51,36
2400,note_on,,,,,0,0,1,,,0,,,69,46
2400,note_on,,,,,0,0,1,,,0,,,66,46
2400,note_on,,,,,0,0,1,,,0,,,73,46
2520,note_on,,,,,120,0,2,,,0,,,54,29
2640,note_off,,,,,240,0,1,,,0,,,66,64
2640,note_on,,,,,0,0,1,,,0,,,61,40
2640,note_off,,,,,0,0,1,,,0,,,69,64
2640,note_on,,,,,0,0,2,,,0,,,57,26
2640,note_off,,,,,0,0,1,,,0,,,73,64
2640,note_off,,,,,120,0,2,,,0,,,54,64
2640,note_on,,,,,0,0,1,,,0,,,69,40
2640,note_on,,,,,0,0,1,,,0,,,66,40
2760,note_on,,,,,0,0,2,,,0,,,54,22
2760,note_off,,,,,120,0,2,,,0,,,57,64
2760,control_change,,,,,0,0,2,,,0,64,0,,
2850,note_off,,,,,0,0,1,,,0,,,69,64
2850,note_off,,,,,0,0,1,,,0,,,66,64
2850,note_off,,,,,210,0,1,,,0,,,61,64
2880,note_off,,,,,120,0,2,,,0,,,54,64
2880,note_off,,,,,0,0,2,,,0,,,51,64
2880,note_on,,,,,30,0,1,,,0,,,69,47
2880,note_on,,,,,0,0,1,,,0,,,64,47
2880,control_change,,,,,0,0,2,,,0,64,127,,
2880,note_on,,,,,0,0,1,,,0,,,61,47
2880,note_on,,,,,0,0,2,,,0,,,40,40
2960,set_tempo,,,,,1160,1,0,461538,,,,,,
2970,note_off,,,,,90,0,2,,,0,,,40,64
3000,note_on,,,,,30,0,2,,,0,,,52,26
3040,control_change,,,,,40,0,2,,,0,91,96,,
3060,set_tempo,,,,,100,1,0,476190,,,,,,
3120,note_off,,,,,80,0,2,,,0,,,52,64
3120,note_on,,,,,0,0,2,,,0,,,57,33
3160,set_tempo,,,,,100,1,0,487805,,,,,,
3240,note_off,,,,,120,0,2,,,0,,,57,64
3240,note_on,,,,,0,0,2,,,0,,,61,37
3360,note_off,,,,,120,0,2,,,0,,,61,64
3360,note_on,,,,,0,0,2,,,0,,,59,41
3360,note_off,,,,,0,0,1,,,0,,,69,64
3360,note_off,,,,,0,0,1,,,0,,,64,64
3360,note_off,,,,,480,0,1,,,0,,,61,64
3360,note_on,,,,,0,0,1,,,0,,,68,43
3360,set_tempo,,,,,200,1,0,508475,,,,,,
3480,note_off,,,,,120,0,2,,,0,,,59,64
3480,note_off,,,,,120,0,1,,,0,,,68,64
3480,note_on,,,,,0,0,1,,,0,,,66,43
3480,note_on,,,,,0,0,2,,,0,,,62,38
3500,set_tempo,,,,,140,1,0,526316,,,,,,
3600,note_off,,,,,120,0,2,,,0,,,62,64
3600,note_on,,,,,0,0,2,,,0,,,61,34
3600,note_off,,,,,120,0,1,,,0,,,66,64
3600,note_on,,,,,0,0,1,,,0,,,64,40
3620,set_tempo,,,,,120,1,0,540541,,,,,,
3700,set_tempo,,,,,80,1,0,566038,,,,,,
3720,note_off,,,,,120,0,2,,,0,,,61,64
3720,note_on,,,,,0,0,2,,,0,,,59,28
3720,note_off,,,,,120,0,1,,,0,,,64,64
3720,note_on,,,,,0,0,1,,,0,,,62,36
3780,control_change,,,,,60,0,2,,,0,64,0,,
3800,set_tempo,,,,,100,1,0,594059,,,,,,
3810,note_off,,,,,30,0,2,,,0,,,59,64
3810,note_off,,,,,90,0,1,,,0,,,62,64
3840,note_on,,,,,30,0,1,,,0,,,61,43
3840,control_change,,,,,30,0,2,,,0,64,127,,
3840,note_on,,,,,0,0,2,,,0,,,45,33
3920,set_tempo,,,,,120,1,0,566038,,,,,,
3960,note_on,,,,,120,0,2,,,0,,,52,32
3990,note_off,,,,,150,0,1,,,0,,,61,64
4000,set_tempo,,,,,80,1,0,550459,,,,,,
4020,control_change,,,,,60,0,2,,,0,64,0,,
4080,note_on,,,,,90,0,1,,,0,,,64,41
4080,note_off,,,,,60,0,2,,,0,,,52,64
4080,note_on,,,,,0,0,1,,,0,,,61,41
4080,control_change,,,,,0,0,2,,,0,64,127,,
4080,note_on,,,,,0,0,2,,,0,,,57,28
4120,set_tempo,,,,,120,1,0,526316,,,,,,
4200,note_on,,,,,0,0,2,,,0,,,52,24
4200,note_off,,,,,120,0,2,,,0,,,57,64
4240,set_tempo,,,,,120,1,0,512821,,,,,,
4260,set_tempo,,,,,20,1,0,508475,,,,,,
4320,note_off,,,,,0,0,2,,,0,,,45,64
4320,note_off,,,,,120,0,2,,,0,,,52,64
4320,note_on,,,,,0,0,2,,,0,,,49,36
4440,set_tempo,,,,,180,1,0,495868,,,,,,
4440,note_on,,,,,120,0,2,,,0,,,52,29
4560,note_off,,,,,480,0,1,,,0,,,61,64
4560,note_off,,,,,0,0,1,,,0,,,64,64
4560,note_on,,,,,0,0,1,,,0,,,69,42
4560,note_on,,,,,0,0,1,,,0,,,64,42
4560,note_on,,,,,0,0,1,,,0,,,61,42
4560,note_on,,,,,0,0,2,,,0,,,57,26
4560,control_change,,,,,0,0,2,,,0,64,0,,
4560,note_off,,,,,120,0,2,,,0,,,52,64
4580,set_tempo,,,,,140,1,0,476190,,,,,,
4680,note_on,,,,,0,0,2,,,0,,,52,22
4680,note_off,,,,,120,0,2,,,0,,,57,64
4770,note_off,,,,,0,0,1,,,0,,,69,64
4770,note_off,,,,,0,0,1,,,0,,,64,64
4770,note_off,,,,,210,0,1,,,0,,,61,64
4800,note_off,,,,,0,0,2,,,0,,,49,64
4800,control_change,,,,,0,0,2,,,0,64,127,,
4800,note_on,,,,,0,0,2,,,0,,,47,41
4800,note_on,,,,,30,0,1,,,0,,,69,51
4800,note_on,,,,,0,0,1,,,0,,,64,51
4800,note_on,,,,,0,0,1,,,0,,,62,51
4800,note_off,,,,,120,0,2,,,0,,,52,64
4860,set_tempo,,,,,280,1,0,468750,,,,,,
4920,note_on,,,,,120,0,2,,,0,,,52,32
5040,note_on,,,,,0,0,2,,,0,,,56,28
5040,note_off,,,,,240,0,1,,,0,,,69,64
5040,note_on,,,,,0,0,1,,,0,,,68,44
5040,note_off,,,,,120,0,2,,,0,,,52,64
5160,note_on,,,,,0,0,2,,,0,,,52,24
5160,note_off,,,,,120,0,2,,,0,,,56,64
5160,note_off,,,,,0,0,1,,,0,,,64,64
5160,note_off,,,,,0,0,1,,,0,,,62,64
5160,note_off,,,,,120,0,1,,,0,,,68,64
5220,control_change,,,,,60,0,2,,,0,64,0,,
5280,note_on,,,,,0,0,1,,,0,,,64,36
5280,control_change,,,,,0,0,2,,,0,64,127,,
5280,note_on,,,,,120,0,1,,,0,,,69,36
5280,note_off,,,,,0,0,2,,,0,,,47,64
5280,note_on,,,,,0,0,2,,,0,,,49,36
5280,note_on,,,,,0,0,1,,,0,,,61,36
5280,note_off,,,,,60,0,2,,,0,,,52,64
5400,note_on,,,,,120,0,2,,,0,,,52,29
5460,set_tempo,,,,,600,1,0,483871,,,,,,
5520,note_off,,,,,120,0,2,,,0,,,52,64
5520,note_on,,,,,0,0,2,,,0,,,57,26
5580,set_tempo,,,,,120,1,0,508475,,,,,,
5640,note_on,,,,,0,0,2,,,0,,,52,22
5640,note_off,,,,,120,0,2,,,0,,,57,64
5700,control_change,,,,,60,0,2,,,0,64,0,,
5760,control_change,,,,,0,0,2,,,0,64,127,,
5760,note_on,,,,,0,0,2,,,0,,,50,41
5760,note_on,,,,,0,0,1,,,0,,,69,40
5760,note_off,,,,,0,0,1,,,0,,,64,64
5760,note_off,,,,,480,0,1,,,0,,,61,64
5760,note_off,,,,,60,0,2,,,0,,,52,64
5760,note_on,,,,,0,0,1,,,0,,,71,40
5760,note_off,,,,,0,0,2,,,0,,,49,64
5760,note_on,,,,,0,0,1,,,0,,,66,40
5760,note_off,,,,,0,0,1,,,0,,,69,64
5840,set_tempo,,,,,260,1,0,491803,,,,,,
5880,note_on,,,,,120,0,2,,,0,,,54,32
6000,note_off,,,,,0,0,1,,,0,,,69,64
6000,note_off,,,,,240,0,1,,,0,,,66,64
6000,note_on,,,,,0,0,1,,,0,,,73,41
6000,note_on,,,,,0,0,1,,,0,,,69,41
6000,note_on,,,,,0,0,1,,,0,,,64,41
6000,set_tempo,,,,,160,1,0,468750,,,,,,
6000,note_on,,,,,0,0,2,,,0,,,57,28
6000,note_on,,,,,0,0,2,,,0,,,49,26
6000,note_off,,,,,0,0,2,,,0,,,50,64
6000,note_off,,,,,120,0,2,,,0,,,54,64
6000,note_off,,,,,0,0,1,,,0,,,71,64
6090,note_off,,,,,90,0,2,,,0,,,57,64
6120,set_tempo,,,,,120,1,0,458015,,,,,,
6120,note_on,,,,,0,0,1,,,0,,,69,34
6120,note_off,,,,,30,0,2,,,0,,,49,64
6120,note_on,,,,,0,0,2,,,0,,,47,26
6120,note_on,,,,,0,0,2,,,0,,,57,24
6120,control_change,,,,,0,0,2,,,0,64,0,,
6120,note_off,,,,,120,0,1,,,0,,,64,64
6120,note_off,,,,,0,0,1,,,0,,,73,64
6120,note_on,,,,,0,0,1,,,0,,,74,34
6120,note_on,,,,,0,0,1,,,0,,,62,34
6120,note_off,,,,,0,0,1,,,0,,,69,64
6240,note_off,,,,,0,0,2,,,0,,,47,64
6240,note_on,,,,,0,0,2,,,0,,,49,36
6240,set_tempo,,,,,120,1,0,444444,,,,,,
6240,note_off,,,,,120,0,1,,,0,,,62,64
6240,note_off,,,,,0,0,1,,,0,,,69,64
6240,note_off,,,,,0,0,1,,,0,,,74,64
6240,note_off,,,,,120,0,2,,,0,,,57,64
6240,note_on,,,,,0,0,1,,,0,,,73,37
6240,note_on,,,,,0,0,1,,,0,,,69,37
6240,note_on,,,,,0,0,1,,,0,,,64,37
6240,control_change,,,,,0,0,2,,,0,64,127,,
6360,note_on,,,,,120,0,2,,,0,,,57,29
6440,set_tempo,,,,,200,1,0,437956,,,,,,
6450,note_off,,,,,0,0,1,,,0,,,73,64
6450,note_off,,,,,210,0,1,,,0,,,64,64
6450,note_off,,,,,0,0,1,,,0,,,69,64
6480,note_on,,,,,30,0,1,,,0,,,71,45
6480,note_on,,,,,0,0,1,,,0,,,64,45
6480,note_on,,,,,0,0,1,,,0,,,62,45
6480,note_on,,,,,0,0,2,,,0,,,52,36
6480,note_off,,,,,0,0,2,,,0,,,49,64
6480,note_off,,,,,120,0,2,,,0,,,57,64
6600,control_change,,,,,0,0,2,,,0,64,0,,
6600,note_on,,,,,120,0,2,,,0,,,56,33
6690,note_off,,,,,0,0,1,,,0,,,64,64
6690,note_off,,,,,0,0,1,,,0,,,71,64
6690,note_off,,,,,210,0,1,,,0,,,62,64
6720,note_off,,,,,0,0,2,,,0,,,52,64
6720,control_change,,,,,0,0,2,,,0,64,127,,
6720,note_on,,,,,0,0,2,,,0,,,45,45
6720,note_on,,,,,0,0,1,,,0,,,62,56
6720,note_on,,,,,0,0,1,,,0,,,64,56
6720,note_on,,,,,30,0,1,,,0,,,71,56
6720,note_off,,,,,120,0,2,,,0,,,56,64
6740,set_tempo,,,,,300,1,0,461538,,,,,,
6820,set_tempo,,,,,80,1,0,483871,,,,,,
6840,note_on,,,,,120,0,2,,,0,,,52,40
6880,control_change,,,,,40,0,2,,,0,91,96,,
6900,set_tempo,,,,,80,1,0,508475,,,,,,
6960,note_off,,,,,80,0,2,,,0,,,52,64
6960,note_on,,,,,0,0,2,,,0,,,56,38
6980,set_tempo,,,,,80,1,0,521739,,,,,,
7060,set_tempo,,,,,80,1,0,540541,,,,,,
7080,note_off,,,,,120,0,2,,,0,,,56,64
7080,note_on,,,,,0,0,2,,,0,,,52,34
7140,control_change,,,,,60,0,2,,,0,64,0,,
7140,set_tempo,,,,,80,1,0,550459,,,,,,
7200,note_off,,,,,60,0,2,,,0,,,52,64
7200,control_change,,,,,0,0,2,,,0,64,127,,
7200,note_on,,,,,0,0,2,,,0,,,57,32
7200,note_off,,,,,480,0,1,,,0,,,62,64
7200,note_off,,,,,0,0,1,,,0,,,64,64
7200,note_off,,,,,0,0,1,,,0,,,71,64
7200,note_on,,,,,0,0,1,,,0,,,69,44
7290,note_off,,,,,90,0,2,,,0,,,57,64
7290,note_off,,,,,0,0,2,,,0,,,45,64
7290,note_off,,,,,90,0,1,,,0,,,69,64
7320,note_on,,,,,30,0,2,,,0,,,59,40
7320,note_on,,,,,30,0,1,,,0,,,71,38
7360,set_tempo,,,,,220,1,0,530973,,,,,,
7410,note_off,,,,,90,0,1,,,0,,,71,64
7410,note_off,,,,,90,0,2,,,0,,,59,64
7440,note_on,,,,,30,0,2,,,0,,,61,50
7440,set_tempo,,,,,80,1,0,508475,,,,,,
7440,note_on,,,,,30,0,1,,,0,,,73,46
7500,set_tempo,,,,,60,1,0,487805,,,,,,
7530,note_off,,,,,90,0,2,,,0,,,61,64
7530,note_off,,,,,90,0,1,,,0,,,73,64
7560,note_on,,,,,30,0,2,,,0,,,62,54
7560,note_on,,,,,30,0,1,,,0,,,74,55
7580,set_tempo,,,,,80,1,0,468750,,,,,,
7620,control_change,,,,,60,0,2,,,0,64,0,,
7650,note_off,,,,,30,0,2,,,0,,,62,64
7650,note_off,,,,,90,0,1,,,0,,,74,64
7660,set_tempo,,,,,80,1,0,454545,,,,,,
7680,note_on,,,,,30,0,1,,,0,,,76,62
7680,note_on,,,,,30,0,2,,,0,,,49,49
7680,note_on,,,,,0,0,1,,,0,,,64,62
7800,note_on,,,,,120,0,2,,,0,,,52,32
7920,note_on,,,,,0,0,2,,,0,,,57,28
7920,note_off,,,,,120,0,2,,,0,,,52,64
8020,set_tempo,,,,,360,1,0,444444,,,,,,
8040,note_on,,,,,0,0,1,,,0,,,64,54
8040,note_on,,,,,0,0,1,,,0,,,76,54
8040,note_off,,,,,360,0,1,,,0,,,64,64
8040,note_off,,,,,0,0,1,,,0,,,76,64
8040,note_off,,,,,120,0,2,,,0,,,57,64
8040,note_on,,,,,0,0,2,,,0,,,52,37
8160,note_on,,,,,0,0,1,,,0,,,66,65
8160,note_on,,,,,0,0,1,,,0,,,78,65
8160,note_off,,,,,0,0,1,,,0,,,76,64
8160,note_off,,,,,120,0,1,,,0,,,64,64
8160,note_off,,,,,120,0,2,,,0,,,52,64
8160,control_change,,,,,0,0,2,,,0,64,127,,
8160,note_on,,,,,0,0,2,,,0,,,46,57
8160,note_off,,,,,0,0,2,,,0,,,49,64
8280,note_on,,,,,120,0,2,,,0,,,54,49
8320,set_tempo,,,,,300,1,0,437956,,,,,,
8400,note_on,,,,,0,0,2,,,0,,,61,41
8400,note_off,,,,,120,0,2,,,0,,,54,64
8520,note_on,,,,,0,0,2,,,0,,,54,36
8520,note_off,,,,,120,0,2,,,0,,,61,64
8580,control_change,,,,,60,0,2,,,0,64,0,,
8600,set_tempo,,,,,280,1,0,425532,,,,,,
8640,note_off,,,,,60,0,2,,,0,,,54,64
8640,note_off,,,,,0,0,2,,,0,,,46,64
8640,note_on,,,,,0,0,2,,,0,,,47,42
8640,note_off,,,,,480,0,1,,,0,,,66,64
8640,note_on,,,,,0,0,1,,,0,,,64,65
8640,note_off,,,,,0,0,1,,,0,,,78,64
8640,note_on,,,,,0,0,1,,,0,,,76,65
8760,note_on,,,,,120,0,2,,,0,,,54,36
8820,set_tempo,,,,,220,1,0,441176,,,,,,
8880,note_off,,,,,120,0,2,,,0,,,54,64
8880,note_on,,,,,0,0,2,,,0,,,59,33
8880,note_off,,,,,0,0,1,,,0,,,76,64
8880,note_off,,,,,240,0,1,,,0,,,64,64
8880,note_on,,,,,0,0,1,,,0,,,63,47
8880,note_on,,,,,0,0,1,,,0,,,75,47
9000,note_on,,,,,0,0,2,,,0,,,54,29
9000,note_off,,,,,120,0,2,,,0,,,59,64
9000,note_off,,,,,0,0,1,,,0,,,75,64
9000,note_off,,,,,120,0,1,,,0,,,63,64
9020,set_tempo,,,,,200,1,0,454545,,,,,,
9120,note_on,,,,,0,0,1,,,0,,,59,47
9120,note_on,,,,,120,0,1,,,0,,,71,47
9120,note_on,,,,,0,0,2,,,0,,,47,44
9120,note_off,,,,,0,0,2,,,0,,,47,64
9120,note_off,,,,,120,0,2,,,0,,,54,64
9240,note_on,,,,,120,0,2,,,0,,,54,39
9320,set_tempo,,,,,300,1,0,461538,,,,,,
9340,set_tempo,,,,,20,1,0,465116,,,,,,
9360,note_off,,,,,120,0,2,,,0,,,54,64
9360,note_on,,,,,0,0,2,,,0,,,59,37
9480,note_on,,,,,0,0,2,,,0,,,54,32
9480,note_off,,,,,120,0,2,,,0,,,59,64
9480,note_off,,,,,360,0,1,,,0,,,59,64
9480,note_off,,,,,0,0,1,,,0,,,71,64
9480,note_on,,,,,0,0,1,,,0,,,73,42
9480,note_on,,,,,0,0,1,,,0,,,61,42
9600,note_on,,,,,0,0,1,,,0,,,74,60
9600,note_on,,,,,0,0,1,,,0,,,62,60
9600,note_off,,,,,0,0,2,,,0,,,47,64
9600,note_on,,,,,0,0,2,,,0,,,42,42
9600,note_off,,,,,120,0,1,,,0,,,61,64
9600,note_off,,,,,120,0,2,,,0,,,54,64
9600,note_off,,,,,0,0,1,,,0,,,73,64
9720,note_on,,,,,120,0,2,,,0,,,54,36
9840,note_off,,,,,120,0,2,,,0,,,54,64
9840,note_on,,,,,0,0,2,,,0,,,57,45
9920,set_tempo,,,,,580,1,0,441176,,,,,,
9960,note_off,,,,,0,0,1,,,0,,,74,64
9960,note_off,,,,,360,0,1,,,0,,,62,64
9960,note_off,,,,,120,0,2,,,0,,,57,64
9960,note_on,,,,,0,0,1,,,0,,,74,48
9960,note_on,,,,,0,0,2,,,0,,,54,54
9960,note_on,,,,,0,0,1,,,0,,,62,48
10080,control_change,,,,,0,0,2,,,0,64,127,,
10080,note_off,,,,,0,0,2,,,0,,,42,64
10080,note_off,,,,,0,0,1,,,0,,,74,64
10080,note_on,,,,,0,0,1,,,0,,,76,71
10080,note_on,,,,,0,0,1,,,0,,,64,71
10080,note_on,,,,,0,0,2,,,0,,,44,57
10080,note_off,,,,,120,0,2,,,0,,,54,64
10080,note_off,,,,,120,0,1,,,0,,,62,64
10200,note_on,,,,,120,0,2,,,0,,,52,51
10240,set_tempo,,,,,320,1,0,428571,,,,,,
10320,note_off,,,,,120,0,2,,,0,,,52,64
10320,note_on,,,,,0,0,2,,,0,,,59,47
10440,note_off,,,,,120,0,2,,,0,,,59,64
10440,note_on,,,,,0,0,2,,,0,,,52,42
10500,control_change,,,,,60,0,2,,,0,64,0,,
10560,note_on,,,,,0,0,2,,,0,,,49,43
10560,note_off,,,,,480,0,1,,,0,,,64,64
10560,note_off,,,,,0,0,1,,,0,,,76,64
10560,note_on,,,,,0,0,1,,,0,,,69,64
10560,note_off,,,,,0,0,2,,,0,,,44,64
10560,note_off,,,,,60,0,2,,,0,,,52,64
10680,note_off,,,,,120,0,1,,,0,,,69,64
10680,note_on,,,,,0,0,1,,,0,,,71,57
10680,note_on,,,,,120,0,2,,,0,,,52,40
10720,note_off,,,,,40,0,1,,,0,,,71,64
10720,note_on,,,,,0,0,1,,,0,,,69,52
10760,set_tempo,,,,,520,1,0,441176,,,,,,
10760,note_on,,,,,0,0,1,,,0,,,68,45
10760,note_off,,,,,40,0,1,,,0,,,69,64
10800,note_off,,,,,40,0,1,,,0,,,68,64
10800,note_on,,,,,0,0,2,,,0,,,57,38
10800,note_on,,,,,0,0,1,,,0,,,69,56
10800,note_off,,,,,120,0,2,,,0,,,52,64
10900,set_tempo,,,,,140,1,0,454545,,,,,,
10920,note_off,,,,,120,0,2,,,0,,,57,64
10920,note_on,,,,,0,0,2,,,0,,,52,35
10920,set_tempo,,,,,20,1,0,458015,,,,,,
10920,note_on,,,,,0,0,1,,,0,,,71,50
10920,note_off,,,,,120,0,1,,,0,,,69,64
11040,note_on,,,,,0,0,1,,,0,,,69,42
11040,note_on,,,,,0,0,1,,,0,,,73,42
11040,note_off,,,,,120,0,1,,,0,,,71,64
11040,note_on,,,,,0,0,1,,,0,,,64,42
11040,note_on,,,,,0,0,2,,,0,,,45,42
11040,note_off,,,,,0,0,2,,,0,,,49,64
11040,note_off,,,,,120,0,2,,,0,,,52,64
11060,set_tempo,,,,,140,1,0,472441,,,,,,
11160,note_on,,,,,120,0,2,,,0,,,52,34
11200,set_tempo,,,,,140,1,0,483871,,,,,,
11280,note_off,,,,,120,0,2,,,0,,,52,64
11280,note_on,,,,,0,0,2,,,0,,,61,30
11380,set_tempo,,,,,180,1,0,504202,,,,,,
11400,note_off,,,,,120,0,2,,,0,,,61,64
11400,note_on,,,,,0,0,2,,,0,,,52,27
11520,note_off,,,,,0,0,1,,,0,,,73,64
11520,note_on,,,,,0,0,1,,,0,,,69,43
11520,note_on,,,,,0,0,1,,,0,,,66,43
11520,note_off,,,,,480,0,1,,,0,,,64,64
11520,note_on,,,,,0,0,1,,,0,,,71,43
11520,note_off,,,,,0,0,1,,,0,,,69,64
11520,note_off,,,,,120,0,2,,,0,,,52,64
11520,note_on,,,,,0,0,2,,,0,,,50,36
11520,control_change,,,,,0,0,2,,,0,64,127,,
11520,note_off,,,,,0,0,2,,,0,,,45,64
11620,set_tempo,,,,,240,1,0,476190,,,,,,
11640,note_on,,,,,120,0,2,,,0,,,54,29
11700,control_change,,,,,60,0,2,,,0,64,0,,
11722,note_off,,,,,202,0,1,,,0,,,66,64
11722,note_off,,,,,0,0,1,,,0,,,71,64
11722,note_off,,,,,0,0,1,,,0,,,69,64
11760,note_off,,,,,60,0,2,,,0,,,54,64
