tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
33792,note_off,,,,,341,0,1,,,,0,67,0
33792,note_on,,,,,3584,0,2,,,,1,43,64
33792,note_on,,,,,0,0,1,,,,0,67,64
33792,note_on,,,,,0,0,1,,,,0,55,64
33997,note_off,,,,,205,0,2,,,,1,43,0
34304,note_on,,,,,307,0,2,,,,1,45,64
34304,note_off,,,,,512,0,1,,,,0,55,0
34304,note_off,,,,,0,0,1,,,,0,64,0
34304,note_off,,,,,0,0,1,,,,0,67,0
34304,note_on,,,,,0,0,1,,,,0,55,64
34304,note_on,,,,,0,0,1,,,,0,62,64
34304,note_on,,,,,0,0,1,,,,0,65,64
34509,note_off,,,,,205,0,1,,,,0,55,0
34509,note_off,,,,,0,0,1,,,,0,62,0
34509,note_off,,,,,0,0,1,,,,0,65,0
34560,note_on,,,,,0,0,2,,,,1,47,64
34560,note_off,,,,,256,0,2,,,,1,45,0
34816,note_off,,,,,256,0,2,,,,1,47,0
34816,note_on,,,,,0,0,2,,,,1,48,64
34816,note_on,,,,,0,0,1,,,,0,64,64
34816,note_on,,,,,0,0,1,,,,0,60,64
34816,note_on,,,,,307,0,1,,,,0,55,64
35021,note_off,,,,,0,0,1,,,,0,60,0
35021,note_off,,,,,0,0,1,,,,0,64,0
35021,note_off,,,,,205,0,1,,,,0,55,0
35328,note_on,,,,,307,0,1,,,,0,55,64
35328,note_on,,,,,0,0,1,,,,0,59,64
35328,note_on,,,,,0,0,1,,,,0,62,64
35328,note_on,,,,,0,0,2,,,,1,43,64
35328,note_off,,,,,512,0,2,,,,1,48,0
35533,note_off,,,,,205,0,2,,,,1,43,0
35533,note_off,,,,,205,0,1,,,,0,55,0
35533,note_off,,,,,0,0,1,,,,0,62,0
35533,note_off,,,,,0,0,1,,,,0,59,0
35840,note_on,,,,,0,0,1,,,,0,64,64
35840,note_on,,,,,0,0,1,,,,0,60,64
35840,note_on,,,,,307,0,1,,,,0,55,64
35840,note_on,,,,,307,0,2,,,,1,48,64
36045,note_off,,,,,0,0,1,,,,0,60,0
36045,note_off,,,,,0,0,1,,,,0,64,0
36045,note_off,,,,,205,0,2,,,,1,48,0
36045,note_off,,,,,205,0,1,,,,0,55,0
36864,note_on,,,,,819,0,2,,,,1,43,34
36864,note_on,,,,,0,0,1,,,,0,63,34
36864,note_on,,,,,0,0,1,,,,0,67,34
36864,note_on,,,,,819,0,1,,,,0,55,34
37069,note_off,,,,,0,0,1,,,,0,67,0
37069,note_off,,,,,0,0,1,,,,0,63,0
37069,note_off,,,,,205,0,1,,,,0,55,0
37069,note_off,,,,,205,0,2,,,,1,43,0
37376,note_on,,,,,307,0,1,,,,0,55,37
37376,note_on,,,,,0,0,1,,,,0,62,37
37376,note_on,,,,,0,0,1,,,,0,65,37
37376,note_on,,,,,307,0,2,,,,1,45,37
37581,note_off,,,,,205,0,1,,,,0,55,0
37581,note_off,,,,,0,0,1,,,,0,62,0
37581,note_off,,,,,0,0,1,,,,0,65,0
37632,note_off,,,,,256,0,2,,,,1,45,0
37632,note_on,,,,,0,0,2,,,,1,47,38
37888,note_on,,,,,307,0,1,,,,0,55,40
37888,note_off,,,,,256,0,2,,,,1,47,0
37888,note_on,,,,,0,0,1,,,,0,60,40
37888,note_on,,,,,0,0,1,,,,0,63,40
37888,note_on,,,,,0,0,2,,,,1,48,40
38093,note_off,,,,,205,0,1,,,,0,55,0
38093,note_off,,,,,0,0,1,,,,0,60,0
38093,note_off,,,,,205,0,2,,,,1,48,0
38093,note_off,,,,,0,0,1,,,,0,63,0
38400,note_on,,,,,307,0,2,,,,1,43,42
38400,note_on,,,,,307,0,1,,,,0,55,42
38400,note_on,,,,,0,0,1,,,,0,59,42
38400,note_on,,,,,0,0,1,,,,0,62,42
38605,note_off,,,,,205,0,2,,,,1,43,0
38605,note_off,,,,,0,0,1,,,,0,62,0
38605,note_off,,,,,0,0,1,,,,0,59,0
38605,note_off,,,,,205,0,1,,,,0,55,0
38912,note_on,,,,,0,0,1,,,,0,63,45
38912,note_on,,,,,0,0,1,,,,0,60,45
38912,note_on,,,,,307,0,1,,,,0,55,45
38912,note_on,,,,,307,0,2,,,,1,48,45
39117,note_off,,,,,205,0,2,,,,1,48,0
39117,note_off,,,,,205,0,1,,,,0,55,0
39117,note_off,,,,,0,0,1,,,,0,60,0
39117,note_off,,,,,0,0,1,,,,0,63,0
39424,note_on,,,,,0,0,1,,,,0,62,48
39424,note_on,,,,,307,0,1,,,,0,58,48
39424,note_on,,,,,0,0,1,,,,0,65,48
39424,note_on,,,,,307,0,2,,,,1,46,48
39629,note_off,,,,,205,0,1,,,,0,58,0
39629,note_off,,,,,0,0,1,,,,0,65,0
39629,note_off,,,,,0,0,1,,,,0,62,0
39629,note_off,,,,,205,0,2,,,,1,46,0
39936,note_on,,,,,307,0,2,,,,1,46,51
39936,note_on,,,,,0,0,1,,,,0,65,51
39936,note_on,,,,,0,0,1,,,,0,62,51
39936,note_on,,,,,307,0,1,,,,0,58,51
40448,note_off,,,,,512,0,1,,,,0,58,0
40448,note_off,,,,,0,0,1,,,,0,65,0
40448,note_on,,,,,0,0,1,,,,0,58,54
40448,note_on,,,,,0,0,1,,,,0,63,54
40448,note_on,,,,,0,0,1,,,,0,67,54
40448,note_on,,,,,0,0,2,,,,1,51,54
40448,note_off,,,,,512,0,2,,,,1,46,0
40448,note_off,,,,,0,0,1,,,,0,62,0
40653,note_off,,,,,205,0,1,,,,0,58,0
40653,note_off,,,,,0,0,1,,,,0,67,0
40653,note_off,,,,,205,0,2,,,,1,51,0
40653,note_off,,,,,0,0,1,,,,0,63,0
40960,note_on,,,,,307,0,2,,,,1,51,56
40960,note_on,,,,,307,0,1,,,,0,58,56
40960,note_on,,,,,0,0,1,,,,0,63,56
40960,note_on,,,,,0,0,1,,,,0,67,56
41165,note_off,,,,,205,0,2,,,,1,51,0
41165,note_off,,,,,205,0,1,,,,0,58,0
41165,note_off,,,,,0,0,1,,,,0,63,0
41165,note_off,,,,,0,0,1,,,,0,67,0
41472,note_on,,,,,307,0,1,,,,0,62,59
41472,note_on,,,,,0,0,1,,,,0,66,59
41472,note_on,,,,,0,0,1,,,,0,69,59
41472,note_on,,,,,307,0,2,,,,1,50,59
41677,note_off,,,,,205,0,1,,,,0,62,0
41677,note_off,,,,,0,0,1,,,,0,66,0
41677,note_off,,,,,0,0,1,,,,0,69,0
41677,note_off,,,,,205,0,2,,,,1,50,0
41984,note_on,,,,,307,0,2,,,,1,50,62
41984,note_on,,,,,0,0,1,,,,0,66,62
41984,note_on,,,,,0,0,1,,,,0,69,62
41984,note_on,,,,,307,0,1,,,,0,62,62
42189,note_off,,,,,0,0,1,,,,0,66,0
42189,note_off,,,,,0,0,1,,,,0,69,0
42189,note_off,,,,,205,0,2,,,,1,50,0
42189,note_off,,,,,205,0,1,,,,0,62,0
42496,note_on,,,,,0,0,1,,,,0,70,65
42496,note_on,,,,,307,0,1,,,,0,62,65
42496,note_on,,,,,0,0,1,,,,0,67,65
42496,note_on,,,,,307,0,2,,,,1,55,65
42701,note_off,,,,,205,0,1,,,,0,62,0
42701,note_off,,,,,0,0,1,,,,0,67,0
42701,note_off,,,,,0,0,1,,,,0,70,0
42701,note_off,,,,,205,0,2,,,,1,55,0
43008,note_on,,,,,307,0,2,,,,1,55,67
43008,note_on,,,,,307,0,1,,,,0,62,67
43008,note_on,,,,,0,0,1,,,,0,67,67
43008,note_on,,,,,0,0,1,,,,0,70,67
43520,note_off,,,,,512,0,1,,,,0,62,0
43520,note_off,,,,,512,0,2,,,,1,55,0
43520,note_on,,,,,0,0,1,,,,0,62,70
43520,note_on,,,,,0,0,1,,,,0,67,70
43520,note_on,,,,,0,0,1,,,,0,71,70
43520,note_on,,,,,0,0,2,,,,1,55,70
43520,note_on,,,,,0,0,2,,,,1,53,70
43520,note_on,,,,,0,0,2,,,,1,43,70
43520,note_off,,,,,0,0,1,,,,0,70,0
43520,note_off,,,,,0,0,1,,,,0,67,0
44032,note_off,,,,,0,0,2,,,,1,53,0
44032,note_off,,,,,512,0,2,,,,1,43,0
44032,note_on,,,,,0,0,2,,,,1,43,61
44032,note_on,,,,,0,0,2,,,,1,55,61
44032,note_on,,,,,0,0,2,,,,1,53,61
44032,note_off,,,,,512,0,1,,,,0,62,0
44032,note_on,,,,,0,0,1,,,,0,71,61
44032,note_on,,,,,0,0,1,,,,0,67,61
44032,note_on,,,,,0,0,1,,,,0,62,61
44032,note_off,,,,,0,0,1,,,,0,71,0
44032,note_off,,,,,0,0,1,,,,0,67,0
44032,note_off,,,,,0,0,2,,,,1,55,0
45568,note_on,,,,,0,0,1,,,,0,77,88
45568,note_on,,,,,0,0,1,,,,0,71,88
45568,note_on,,,,,0,0,1,,,,0,65,88
45568,note_off,,,,,0,0,1,,,,0,71,0
45568,note_off,,,,,0,0,1,,,,0,67,0
45568,note_off,,,,,1536,0,1,,,,0,62,0
45568,note_off,,,,,1536,0,2,,,,1,43,0
45568,note_off,,,,,0,0,2,,,,1,53,0
45568,note_on,,,,,0,0,2,,,,1,55,88
45568,note_on,,,,,0,0,2,,,,1,50,88
45568,note_on,,,,,0,0,2,,,,1,43,88
45568,note_off,,,,,0,0,2,,,,1,55,0
46080,note_off,,,,,0,0,1,,,,0,77,0
46080,note_on,,,,,0,0,1,,,,0,72,64
46080,note_on,,,,,0,0,1,,,,0,64,64
46080,note_off,,,,,0,0,1,,,,0,71,0
46080,note_off,,,,,512,0,1,,,,0,65,0
46080,note_on,,,,,0,0,1,,,,0,76,64
46080,note_off,,,,,512,0,2,,,,1,43,0
46080,note_off,,,,,0,0,2,,,,1,50,0
46080,note_off,,,,,0,0,2,,,,1,55,0
46080,note_on,,,,,0,0,2,,,,1,48,64
46080,note_on,,,,,0,0,2,,,,1,55,64
49152,note_off,,,,,0,0,1,,,,0,72,0
49152,note_off,,,,,0,0,1,,,,0,76,0
49152,note_on,,,,,0,0,1,,,,0,76,64
49152,note_off,,,,,3072,0,2,,,,1,48,0
49152,note_off,,,,,0,0,2,,,,1,55,0
49152,note_off,,,,,3072,0,1,,,,0,64,0
50048,note_on,,,,,896,0,1,,,,0,77,64
50176,note_off,,,,,0,0,1,,,,0,77,0
50176,note_off,,,,,128,0,1,,,,0,76,0
50176,note_on,,,,,0,0,1,,,,0,76,64
50517,note_off,,,,,341,0,1,,,,0,76,0
50517,note_on,,,,,0,0,1,,,,0,72,64
50859,note_on,,,,,0,0,1,,,,0,69,64
50859,note_off,,,,,342,0,1,,,,0,72,0
51072,note_on,,,,,213,0,1,,,,0,74,64
51200,note_off,,,,,128,0,1,,,,0,69,0
51200,note_off,,,,,0,0,1,,,,0,74,0
51200,note_on,,,,,0,0,1,,,,0,72,64
51541,note_off,,,,,341,0,1,,,,0,72,0
51541,note_on,,,,,0,0,1,,,,0,69,64
51883,note_off,,,,,342,0,1,,,,0,69,0
51883,note_on,,,,,0,0,1,,,,0,64,64
52224,note_on,,,,,0,0,2,,,,1,64,64
52224,note_off,,,,,341,0,1,,,,0,64,0
52224,note_on,,,,,0,0,1,,,,0,69,64
52224,note_on,,,,,0,0,1,,,,0,72,64
52224,note_on,,,,,3072,0,2,,,,1,52,64
52736,note_off,,,,,512,0,1,,,,0,69,0
52736,note_off,,,,,0,0,1,,,,0,72,0
52736,note_on,,,,,0,0,1,,,,0,68,64
52736,note_on,,,,,0,0,1,,,,0,71,64
53120,note_on,,,,,896,0,2,,,,1,53,64
53248,note_off,,,,,0,0,2,,,,1,64,0
53248,note_off,,,,,0,0,2,,,,1,53,0
53248,note_on,,,,,0,0,2,,,,1,52,64
53248,note_off,,,,,512,0,1,,,,0,68,0
53248,note_off,,,,,0,0,1,,,,0,71,0
