tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
11981,note_off,,,,,205,0,2,,,,1,41,0
12288,note_on,,,,,307,0,1,,,,0,65,80
12288,note_on,,,,,307,0,2,,,,1,29,49
12288,note_on,,,,,0,0,2,,,,1,41,49
12288,note_on,,,,,0,0,1,,,,0,73,80
12288,note_on,,,,,0,0,1,,,,0,70,80
13312,note_off,,,,,1024,0,2,,,,1,29,0
13312,note_off,,,,,0,0,2,,,,1,41,0
13312,note_on,,,,,0,0,2,,,,1,41,49
13312,note_on,,,,,0,0,1,,,,0,73,64
13312,note_off,,,,,1024,0,1,,,,0,65,0
13312,note_on,,,,,0,0,1,,,,0,70,64
13312,note_on,,,,,0,0,1,,,,0,61,64
13312,note_off,,,,,0,0,1,,,,0,73,0
13312,note_off,,,,,0,0,1,,,,0,70,0
13517,note_off,,,,,0,0,1,,,,0,73,0
13517,note_off,,,,,0,0,1,,,,0,70,0
13517,note_off,,,,,205,0,2,,,,1,41,0
13517,note_off,,,,,205,0,1,,,,0,61,0
13824,note_on,,,,,307,0,1,,,,0,61,64
13824,note_on,,,,,0,0,1,,,,0,73,64
13824,note_on,,,,,307,0,2,,,,1,41,49
13824,note_on,,,,,0,0,1,,,,0,70,64
14029,note_off,,,,,205,0,2,,,,1,41,0
14029,note_off,,,,,205,0,1,,,,0,61,0
14029,note_off,,,,,0,0,1,,,,0,70,0
14029,note_off,,,,,0,0,1,,,,0,73,0
14336,note_on,,,,,307,0,1,,,,0,65,80
14336,note_on,,,,,0,0,1,,,,0,72,80
14336,note_on,,,,,0,0,1,,,,0,68,80
14336,note_on,,,,,307,0,2,,,,1,29,49
14336,note_on,,,,,0,0,2,,,,1,41,49
15360,note_off,,,,,1024,0,2,,,,1,29,0
15360,note_off,,,,,0,0,2,,,,1,41,0
15360,note_on,,,,,0,0,2,,,,1,41,49
15360,note_off,,,,,1024,0,1,,,,0,65,0
15360,note_off,,,,,0,0,1,,,,0,68,0
15360,note_off,,,,,0,0,1,,,,0,72,0
15360,note_on,,,,,0,0,1,,,,0,68,64
15360,note_on,,,,,0,0,1,,,,0,60,64
15360,note_on,,,,,0,0,1,,,,0,72,64
15565,note_off,,,,,205,0,1,,,,0,60,0
15565,note_off,,,,,0,0,1,,,,0,68,0
15565,note_off,,,,,0,0,1,,,,0,72,0
15565,note_off,,,,,205,0,2,,,,1,41,0
15872,note_on,,,,,307,0,2,,,,1,41,49
15872,note_on,,,,,307,0,1,,,,0,60,64
15872,note_on,,,,,0,0,1,,,,0,68,64
15872,note_on,,,,,0,0,1,,,,0,72,64
16077,note_off,,,,,0,0,1,,,,0,72,0
16077,note_off,,,,,205,0,2,,,,1,41,0
16077,note_off,,,,,205,0,1,,,,0,60,0
16077,note_off,,,,,0,0,1,,,,0,68,0
16384,note_on,,,,,307,0,1,,,,0,65,80
16384,note_on,,,,,0,0,1,,,,0,68,80
16384,note_on,,,,,0,0,1,,,,0,71,80
16384,note_on,,,,,307,0,2,,,,1,53,46
17408,note_off,,,,,1024,0,2,,,,1,53,0
17408,note_on,,,,,0,0,2,,,,1,50,37
17408,note_on,,,,,0,0,1,,,,0,71,67
17408,note_off,,,,,0,0,1,,,,0,71,0
17408,note_on,,,,,0,0,1,,,,0,65,67
17408,note_off,,,,,0,0,1,,,,0,68,0
17408,note_off,,,,,1024,0,1,,,,0,65,0
17408,note_on,,,,,0,0,1,,,,0,68,67
17613,note_off,,,,,205,0,1,,,,0,65,0
17613,note_off,,,,,0,0,1,,,,0,71,0
17613,note_off,,,,,205,0,2,,,,1,50,0
17613,note_off,,,,,0,0,1,,,,0,68,0
17920,note_on,,,,,307,0,1,,,,0,65,69
17920,note_on,,,,,0,0,1,,,,0,68,69
17920,note_on,,,,,0,0,1,,,,0,71,69
17920,note_on,,,,,307,0,2,,,,1,50,39
18125,note_off,,,,,205,0,2,,,,1,50,0
18125,note_off,,,,,0,0,1,,,,0,68,0
18125,note_off,,,,,205,0,1,,,,0,65,0
18125,note_off,,,,,0,0,1,,,,0,71,0
18432,note_on,,,,,0,0,1,,,,0,72,86
18432,note_on,,,,,0,0,1,,,,0,67,86
18432,note_on,,,,,307,0,1,,,,0,63,86
18432,note_on,,,,,307,0,2,,,,1,51,53
19456,note_off,,,,,1024,0,2,,,,1,51,0
19456,note_on,,,,,0,0,2,,,,1,48,44
19456,note_off,,,,,0,0,1,,,,0,72,0
19456,note_off,,,,,0,0,1,,,,0,67,0
19456,note_on,,,,,0,0,1,,,,0,60,73
19456,note_on,,,,,0,0,1,,,,0,67,73
19456,note_on,,,,,0,0,1,,,,0,72,73
19456,note_off,,,,,1024,0,1,,,,0,63,0
19661,note_off,,,,,205,0,2,,,,1,48,0
19661,note_off,,,,,205,0,1,,,,0,60,0
19661,note_off,,,,,0,0,1,,,,0,67,0
19661,note_off,,,,,0,0,1,,,,0,72,0
19968,note_on,,,,,307,0,2,,,,1,48,45
19968,note_on,,,,,0,0,1,,,,0,67,75
19968,note_on,,,,,307,0,1,,,,0,60,75
19968,note_on,,,,,0,0,1,,,,0,72,75
20173,note_off,,,,,205,0,1,,,,0,60,0
20173,note_off,,,,,205,0,2,,,,1,48,0
20173,note_off,,,,,0,0,1,,,,0,72,0
20173,note_off,,,,,0,0,1,,,,0,67,0
20480,note_on,,,,,0,0,1,,,,0,74,92
20480,note_on,,,,,307,0,1,,,,0,62,92
20480,note_on,,,,,307,0,2,,,,1,47,59
20480,note_on,,,,,0,0,1,,,,0,67,92
21504,note_on,,,,,0,0,2,,,,1,43,50
21504,note_on,,,,,0,0,1,,,,0,71,79
21504,note_off,,,,,1024,0,2,,,,1,47,0
21504,note_on,,,,,0,0,1,,,,0,62,79
21504,note_off,,,,,0,0,1,,,,0,74,0
21504,note_off,,,,,0,0,1,,,,0,67,0
21504,note_off,,,,,1024,0,1,,,,0,62,0
21504,note_on,,,,,0,0,1,,,,0,67,79
21709,note_off,,,,,0,0,1,,,,0,71,0
21709,note_off,,,,,205,0,2,,,,1,43,0
21709,note_off,,,,,205,0,1,,,,0,62,0
21709,note_off,,,,,0,0,1,,,,0,67,0
22016,note_on,,,,,307,0,2,,,,1,43,52
22016,note_on,,,,,307,0,1,,,,0,62,81
22016,note_on,,,,,0,0,1,,,,0,67,81
22016,note_on,,,,,0,0,1,,,,0,71,81
22221,note_off,,,,,0,0,1,,,,0,71,0
22221,note_off,,,,,205,0,2,,,,1,43,0
22221,note_off,,,,,0,0,1,,,,0,67,0
22221,note_off,,,,,205,0,1,,,,0,62,0
22528,note_on,,,,,307,0,1,,,,0,63,83
22528,note_on,,,,,0,0,1,,,,0,75,83
22528,note_on,,,,,0,0,1,,,,0,67,83
22528,note_on,,,,,307,0,2,,,,1,48,54
23552,note_on,,,,,0,0,1,,,,0,67,86
23552,note_off,,,,,0,0,1,,,,0,75,0
23552,note_on,,,,,0,0,1,,,,0,72,86
23552,note_on,,,,,0,0,1,,,,0,63,86
23552,note_off,,,,,1024,0,1,,,,0,63,0
23552,note_off,,,,,0,0,1,,,,0,67,0
23552,note_off,,,,,1024,0,2,,,,1,48,0
23552,note_on,,,,,0,0,2,,,,1,43,57
23757,note_off,,,,,0,0,1,,,,0,72,0
23757,note_off,,,,,205,0,2,,,,1,43,0
23757,note_off,,,,,0,0,1,,,,0,67,0
23757,note_off,,,,,205,0,1,,,,0,63,0
24064,note_on,,,,,0,0,1,,,,0,67,87
24064,note_on,,,,,307,0,1,,,,0,63,87
24064,note_on,,,,,307,0,2,,,,1,43,58
24064,note_on,,,,,0,0,1,,,,0,72,87
24269,note_off,,,,,205,0,1,,,,0,63,0
24269,note_off,,,,,0,0,1,,,,0,67,0
24269,note_off,,,,,0,0,1,,,,0,72,0
24269,note_off,,,,,205,0,2,,,,1,43,0
24576,note_on,,,,,307,0,1,,,,0,67,89
24576,note_on,,,,,0,0,1,,,,0,77,89
24576,note_on,,,,,307,0,2,,,,1,50,60
25600,note_off,,,,,1024,0,2,,,,1,50,0
25600,note_on,,,,,0,0,2,,,,1,43,63
25600,note_on,,,,,0,0,1,,,,0,79,92
25600,note_off,,,,,0,0,1,,,,0,77,0
25600,note_off,,,,,1024,0,1,,,,0,67,0
25600,note_on,,,,,0,0,1,,,,0,67,92
25805,note_off,,,,,205,0,2,,,,1,43,0
25805,note_off,,,,,205,0,1,,,,0,67,0
25805,note_off,,,,,0,0,1,,,,0,79,0
26112,note_on,,,,,307,0,2,,,,1,43,65
26112,note_on,,,,,0,0,1,,,,0,79,93
26112,note_on,,,,,307,0,1,,,,0,67,93
26317,note_off,,,,,0,0,1,,,,0,79,0
26317,note_off,,,,,205,0,1,,,,0,67,0
26317,note_off,,,,,205,0,2,,,,1,43,0
26624,note_on,,,,,0,0,1,,,,0,78,95
26624,note_on,,,,,307,0,2,,,,1,51,67
26624,note_on,,,,,307,0,1,,,,0,67,95
27648,note_off,,,,,0,0,1,,,,0,78,0
27648,note_on,,,,,0,0,1,,,,0,67,98
27648,note_on,,,,,0,0,1,,,,0,79,98
27648,note_off,,,,,1024,0,2,,,,1,51,0
27648,note_on,,,,,0,0,2,,,,1,43,70
27648,note_off,,,,,1024,0,1,,,,0,67,0
27853,note_off,,,,,205,0,2,,,,1,43,0
27853,note_off,,,,,205,0,1,,,,0,67,0
27853,note_off,,,,,0,0,1,,,,0,79,0
28160,note_on,,,,,0,0,1,,,,0,79,99
28160,note_on,,,,,307,0,1,,,,0,67,99
28160,note_on,,,,,307,0,2,,,,1,43,71
28365,note_off,,,,,205,0,1,,,,0,67,0
28365,note_off,,,,,0,0,1,,,,0,79,0
28365,note_off,,,,,205,0,2,,,,1,43,0
28672,note_on,,,,,307,0,2,,,,1,51,88
28672,note_on,,,,,307,0,1,,,,0,67,101
28672,note_on,,,,,0,0,1,,,,0,79,101
29696,note_on,,,,,0,0,1,,,,0,77,126
29696,note_off,,,,,1024,0,1,,,,0,67,0
29696,note_off,,,,,0,0,1,,,,0,79,0
29696,note_on,,,,,0,0,2,,,,1,49,110
29696,note_on,,,,,0,0,2,,,,1,37,110
29696,note_off,,,,,1024,0,2,,,,1,51,0
29696,note_on,,,,,0,0,1,,,,0,68,126
29696,note_on,,,,,0,0,1,,,,0,80,126
30720,note_on,,,,,0,0,2,,,,1,49,110
30720,note_on,,,,,0,0,2,,,,1,37,110
30720,note_off,,,,,0,0,2,,,,1,49,0
30720,note_off,,,,,1024,0,2,,,,1,37,0
30720,note_off,,,,,1024,0,1,,,,0,68,0
30720,note_off,,,,,0,0,1,,,,0,80,0
30720,note_on,,,,,0,0,1,,,,0,68,126
30720,note_on,,,,,0,0,1,,,,0,77,126
30720,note_on,,,,,0,0,1,,,,0,80,126
30720,note_off,,,,,0,0,1,,,,0,77,0
31744,note_off,,,,,0,0,2,,,,1,49,0
31744,note_off,,,,,1024,0,1,,,,0,68,0
31744,note_off,,,,,0,0,1,,,,0,77,0
31744,note_off,,,,,0,0,1,,,,0,80,0
31744,note_on,,,,,0,0,1,,,,0,68,126
31744,note_on,,,,,0,0,1,,,,0,77,126
31744,note_on,,,,,0,0,1,,,,0,80,126
31744,note_off,,,,,1024,0,2,,,,1,37,0
31744,note_on,,,,,0,0,2,,,,1,37,110
31744,note_on,,,,,0,0,2,,,,1,49,110
32768,note_on,,,,,0,0,2,,,,1,49,110
32768,note_on,,,,,0,0,2,,,,1,37,110
32768,note_off,,,,,0,0,2,,,,1,49,0
32768,note_off,,,,,1024,0,2,,,,1,37,0
32768,note_on,,,,,0,0,1,,,,0,80,126
32768,note_on,,,,,0,0,1,,,,0,77,126
32768,note_on,,,,,0,0,1,,,,0,68,126
32768,note_off,,,,,0,0,1,,,,0,80,0
32768,note_off,,,,,0,0,1,,,,0,77,0
32768,note_off,,,,,1024,0,1,,,,0,68,0
33792,note_off,,,,,0,0,2,,,,1,49,0
33792,note_on,,,,,0,0,1,,,,0,73,126
33792,note_off,,,,,0,0,1,,,,0,80,0
33792,note_off,,,,,0,0,1,,,,0,77,0
33792,note_off,,,,,1024,0,1,,,,0,68,0
33792,note_on,,,,,0,0,2,,,,1,41,110
33792,note_on,,,,,0,0,1,,,,0,85,126
33792,note_off,,,,,1024,0,2,,,,1,37,0
33792,note_on,,,,,0,0,1,,,,0,80,126
33792,note_on,,,,,0,0,2,,,,1,53,110
34816,note_off,,,,,0,0,1,,,,0,85,0
34816,note_off,,,,,1024,0,1,,,,0,73,0
34816,note_off,,,,,0,0,1,,,,0,80,0
34816,note_on,,,,,0,0,1,,,,0,73,101
34816,note_on,,,,,0,0,1,,,,0,80,101
34816,note_on,,,,,0,0,1,,,,0,85,101
34816,note_off,,,,,1024,0,2,,,,1,41,0
34816,note_off,,,,,0,0,2,,,,1,53,0
34816,note_on,,,,,0,0,2,,,,1,44,88
34816,note_on,,,,,0,0,2,,,,1,53,88
34816,note_on,,,,,0,0,2,,,,1,56,88
35840,note_off,,,,,1024,0,2,,,,1,44,0
35840,note_on,,,,,0,0,2,,,,1,53,88
35840,note_on,,,,,0,0,2,,,,1,44,88
35840,note_on,,,,,0,0,1,,,,0,80,101
35840,note_on,,,,,0,0,1,,,,0,73,101
35840,note_off,,,,,0,0,1,,,,0,85,0
35840,note_off,,,,,0,0,1,,,,0,80,0
35840,note_off,,,,,1024,0,1,,,,0,73,0
35840,note_off,,,,,0,0,2,,,,1,56,0
35840,note_on,,,,,0,0,2,,,,1,56,88
35840,note_off,,,,,0,0,2,,,,1,53,0
35840,note_on,,,,,0,0,1,,,,0,85,101
36045,note_off,,,,,205,0,1,,,,0,73,0
36045,note_off,,,,,0,0,1,,,,0,80,0
36045,note_off,,,,,205,0,2,,,,1,44,0
36045,note_off,,,,,0,0,2,,,,1,53,0
36045,note_off,,,,,0,0,2,,,,1,56,0
36045,note_off,,,,,0,0,1,,,,0,85,0
36352,note_on,,,,,307,0,2,,,,1,44,88
36352,note_on,,,,,0,0,2,,,,1,53,88
36352,note_on,,,,,0,0,2,,,,1,56,88
36352,note_on,,,,,307,0,1,,,,0,73,101
36352,note_on,,,,,0,0,1,,,,0,80,101
36352,note_on,,,,,0,0,1,,,,0,85,101
36557,note_off,,,,,205,0,2,,,,1,44,0
36557,note_off,,,,,0,0,2,,,,1,53,0
36557,note_off,,,,,0,0,2,,,,1,56,0
36557,note_off,,,,,205,0,1,,,,0,73,0
36557,note_off,,,,,0,0,1,,,,0,85,0
36557,note_off,,,,,0,0,1,,,,0,80,0
36864,note_on,,,,,0,0,2,,,,1,54,88
36864,note_on,,,,,0,0,1,,,,0,84,101
36864,note_on,,,,,0,0,2,,,,1,56,88
36864,note_on,,,,,307,0,2,,,,1,44,88
36864,note_on,,,,,307,0,1,,,,0,75,101
36864,note_on,,,,,0,0,1,,,,0,87,101
37888,note_on,,,,,0,0,2,,,,1,56,88
37888,note_off,,,,,1024,0,1,,,,0,75,0
37888,note_on,,,,,0,0,2,,,,1,44,88
37888,note_off,,,,,0,0,2,,,,1,56,0
37888,note_off,,,,,0,0,2,,,,1,54,0
37888,note_off,,,,,1024,0,2,,,,1,44,0
37888,note_on,,,,,0,0,2,,,,1,54,88
37888,note_on,,,,,0,0,1,,,,0,75,101
37888,note_off,,,,,0,0,1,,,,0,84,0
37888,note_off,,,,,0,0,1,,,,0,87,0
37888,note_on,,,,,0,0,1,,,,0,87,101
37888,note_on,,,,,0,0,1,,,,0,84,101
38093,note_off,,,,,0,0,2,,,,1,56,0
38093,note_off,,,,,0,0,2,,,,1,54,0
38093,note_off,,,,,205,0,2,,,,1,44,0
38093,note_off,,,,,205,0,1,,,,0,75,0
38093,note_off,,,,,0,0,1,,,,0,87,0
38093,note_off,,,,,0,0,1,,,,0,84,0
38400,note_on,,,,,307,0,1,,,,0,75,101
38400,note_on,,,,,0,0,1,,,,0,87,101
38400,note_on,,,,,0,0,1,,,,0,84,101
38400,note_on,,,,,307,0,2,,,,1,44,88
38400,note_on,,,,,0,0,2,,,,1,56,88
38400,note_on,,,,,0,0,2,,,,1,54,88
38605,note_off,,,,,205,0,1,,,,0,75,0
38605,note_off,,,,,0,0,2,,,,1,54,0
38605,note_off,,,,,0,0,2,,,,1,56,0
38605,note_off,,,,,0,0,1,,,,0,87,0
38605,note_off,,,,,205,0,2,,,,1,44,0
38605,note_off,,,,,0,0,1,,,,0,84,0
38912,note_on,,,,,307,0,2,,,,1,49,88
38912,note_on,,,,,0,0,2,,,,1,53,88
38912,note_on,,,,,0,0,2,,,,1,56,88
38912,note_on,,,,,307,0,1,,,,0,73,101
38912,note_on,,,,,0,0,1,,,,0,85,101
39936,note_off,,,,,0,0,1,,,,0,85,0
39936,note_off,,,,,0,0,2,,,,1,53,0
39936,note_off,,,,,1024,0,2,,,,1,49,0
39936,note_off,,,,,1024,0,1,,,,0,73,0
39936,note_on,,,,,0,0,2,,,,1,49,110
39936,note_on,,,,,0,0,1,,,,0,71,126
39936,note_on,,,,,0,0,1,,,,0,77,126
39936,note_on,,,,,0,0,1,,,,0,83,126
39936,note_on,,,,,0,0,1,,,,0,84,126
39936,note_off,,,,,0,0,2,,,,1,56,0
39936,note_on,,,,,0,0,2,,,,1,37,110
40960,note_on,,,,,0,0,1,,,,0,72,126
40960,note_on,,,,,0,0,1,,,,0,77,126
40960,note_off,,,,,0,0,1,,,,0,83,0
40960,note_off,,,,,0,0,1,,,,0,77,0
40960,note_off,,,,,1024,0,1,,,,0,71,0
40960,note_off,,,,,0,0,2,,,,1,49,0
40960,note_on,,,,,0,0,1,,,,0,80,126
40960,note_on,,,,,0,0,1,,,,0,84,126
40960,note_on,,,,,0,0,2,,,,1,36,110
40960,note_on,,,,,0,0,2,,,,1,48,110
40960,note_off,,,,,1024,0,2,,,,1,37,0
40960,note_off,,,,,0,0,1,,,,0,84,0
41984,note_off,,,,,1024,0,2,,,,1,36,0
41984,note_off,,,,,0,0,2,,,,1,48,0
41984,note_on,,,,,0,0,2,,,,1,36,110
41984,note_on,,,,,0,0,2,,,,1,48,110
41984,note_off,,,,,0,0,1,,,,0,80,0
41984,note_off,,,,,1024,0,1,,,,0,72,0
41984,note_on,,,,,0,0,1,,,,0,84,126
41984,note_on,,,,,0,0,1,,,,0,76,126
41984,note_on,,,,,0,0,1,,,,0,72,126
41984,note_off,,,,,0,0,1,,,,0,84,0
41984,note_off,,,,,0,0,1,,,,0,77,0
41984,note_on,,,,,0,0,1,,,,0,79,126
43008,set_tempo,,,,,43008,1,0,,263157,,,,
43008,note_off,,,,,1024,0,1,,,,0,72,0
43008,note_on,,,,,0,0,2,,,,1,53,94
43008,note_off,,,,,0,0,1,,,,0,76,0
43008,note_off,,,,,1024,0,2,,,,1,36,0
43008,note_off,,,,,0,0,2,,,,1,48,0
43008,note_on,,,,,0,0,2,,,,1,41,94
43008,note_off,,,,,0,0,1,,,,0,79,0
43008,note_off,,,,,0,0,1,,,,0,84,0
43008,note_on,,,,,0,0,1,,,,0,80,110
43008,note_on,,,,,0,0,1,,,,0,68,110
43008,note_on,,,,,0,0,1,,,,0,72,110
44032,note_off,,,,,0,0,1,,,,0,72,0
44032,note_off,,,,,0,0,1,,,,0,80,0
44032,note_on,,,,,0,0,1,,,,0,68,88
44032,note_on,,,,,0,0,1,,,,0,72,88
44032,note_on,,,,,0,0,1,,,,0,79,88
44032,note_off,,,,,1024,0,1,,,,0,68,0
44032,note_off,,,,,0,0,2,,,,1,53,0
44032,note_off,,,,,1024,0,2,,,,1,41,0
44032,note_on,,,,,0,0,2,,,,1,53,75
44237,note_off,,,,,0,0,1,,,,0,72,0
44237,note_off,,,,,205,0,1,,,,0,68,0
44237,note_off,,,,,205,0,2,,,,1,53,0
44237,note_off,,,,,0,0,1,,,,0,79,0
44544,note_on,,,,,307,0,1,,,,0,68,88
44544,note_on,,,,,0,0,1,,,,0,77,88
44544,note_on,,,,,307,0,2,,,,1,53,75
44544,note_on,,,,,0,0,1,,,,0,72,88
44749,note_off,,,,,0,0,1,,,,0,77,0
