tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
509,note_on,1,0,8,,,,,,,,,15,,,,48,0
509,control_change,30,0,9,,,,,,,,,10,11,44,,,
510,control_change,30,0,11,,,,,,,,,12,11,44,,,
510,control_change,30,0,7,,,,,,,,,6,11,44,,,
510,control_change,30,0,10,,,,,,,,,11,11,44,,,
510,control_change,30,0,5,,,,,,,,,4,11,44,,,
510,control_change,30,0,2,,,,,,,,,1,11,44,,,
511,control_change,30,0,3,,,,,,,,,2,11,44,,,
511,control_change,30,0,6,,,,,,,,,5,11,44,,,
512,control_change,30,0,4,,,,,,,,,3,11,44,,,
512,control_change,30,0,12,,,,,,,,,13,11,44,,,
514,control_change,30,0,13,,,,,,,,,14,11,44,,,
516,note_on,0,0,8,,,,,,,,,15,,,,48,33
516,note_on,7,0,8,,,,,,,,,15,,,,48,0
523,note_on,7,0,8,,,,,,,,,15,,,,48,33
524,note_on,1,0,8,,,,,,,,,15,,,,48,0
531,note_on,0,0,8,,,,,,,,,15,,,,48,33
531,note_on,7,0,8,,,,,,,,,15,,,,48,0
538,note_on,7,0,8,,,,,,,,,15,,,,48,32
539,note_on,1,0,8,,,,,,,,,15,,,,48,0
539,control_change,30,0,1,,,,,,,,,0,11,43,,,
539,control_change,30,0,9,,,,,,,,,10,11,43,,,
540,control_change,30,0,11,,,,,,,,,12,11,43,,,
540,control_change,30,0,7,,,,,,,,,6,11,43,,,
540,control_change,30,0,10,,,,,,,,,11,11,43,,,
540,control_change,30,0,5,,,,,,,,,4,11,43,,,
540,control_change,30,0,2,,,,,,,,,1,11,43,,,
541,control_change,30,0,3,,,,,,,,,2,11,43,,,
541,control_change,30,0,6,,,,,,,,,5,11,43,,,
542,control_change,30,0,4,,,,,,,,,3,11,43,,,
542,control_change,30,0,12,,,,,,,,,13,11,43,,,
544,control_change,30,0,13,,,,,,,,,14,11,43,,,
546,note_on,0,0,8,,,,,,,,,15,,,,48,31
546,note_on,7,0,8,,,,,,,,,15,,,,48,0
553,note_on,7,0,8,,,,,,,,,15,,,,48,30
554,note_on,1,0,8,,,,,,,,,15,,,,48,0
561,note_on,7,0,8,,,,,,,,,15,,,,48,0
561,note_on,0,0,8,,,,,,,,,15,,,,48,30
568,note_on,7,0,8,,,,,,,,,15,,,,48,30
569,control_change,30,0,1,,,,,,,,,0,11,42,,,
569,note_on,1,0,8,,,,,,,,,15,,,,48,0
569,control_change,30,0,9,,,,,,,,,10,11,42,,,
570,control_change,30,0,5,,,,,,,,,4,11,42,,,
570,control_change,30,0,10,,,,,,,,,11,11,42,,,
570,control_change,30,0,2,,,,,,,,,1,11,42,,,
570,control_change,30,0,11,,,,,,,,,12,11,42,,,
570,control_change,30,0,7,,,,,,,,,6,11,42,,,
571,control_change,30,0,3,,,,,,,,,2,11,42,,,
571,control_change,30,0,6,,,,,,,,,5,11,42,,,
572,control_change,30,0,4,,,,,,,,,3,11,42,,,
572,control_change,30,0,12,,,,,,,,,13,11,42,,,
574,control_change,30,0,13,,,,,,,,,14,11,42,,,
576,note_on,0,0,8,,,,,,,,,15,,,,48,30
576,note_on,7,0,8,,,,,,,,,15,,,,48,0
583,note_on,7,0,8,,,,,,,,,15,,,,48,28
584,note_on,1,0,8,,,,,,,,,15,,,,48,0
591,note_on,7,0,8,,,,,,,,,15,,,,48,0
591,note_on,0,0,8,,,,,,,,,15,,,,48,28
598,note_on,7,0,8,,,,,,,,,15,,,,48,28
599,control_change,30,0,1,,,,,,,,,0,11,41,,,
599,note_on,1,0,8,,,,,,,,,15,,,,48,0
599,control_change,30,0,9,,,,,,,,,10,11,41,,,
600,control_change,30,0,11,,,,,,,,,12,11,41,,,
600,control_change,30,0,7,,,,,,,,,6,11,41,,,
600,control_change,30,0,2,,,,,,,,,1,11,41,,,
600,control_change,30,0,10,,,,,,,,,11,11,41,,,
600,control_change,30,0,5,,,,,,,,,4,11,41,,,
601,control_change,30,0,3,,,,,,,,,2,11,41,,,
601,control_change,30,0,6,,,,,,,,,5,11,41,,,
602,control_change,30,0,12,,,,,,,,,13,11,41,,,
602,control_change,30,0,4,,,,,,,,,3,11,41,,,
604,control_change,30,0,13,,,,,,,,,14,11,41,,,
606,note_on,0,0,8,,,,,,,,,15,,,,48,27
606,note_on,7,0,8,,,,,,,,,15,,,,48,0
613,note_on,7,0,8,,,,,,,,,15,,,,48,26
614,note_on,1,0,8,,,,,,,,,15,,,,48,0
621,note_on,0,0,8,,,,,,,,,15,,,,48,26
621,note_on,7,0,8,,,,,,,,,15,,,,48,0
628,note_on,7,0,8,,,,,,,,,15,,,,48,26
629,control_change,30,0,9,,,,,,,,,10,11,40,,,
629,control_change,30,0,1,,,,,,,,,0,11,40,,,
629,note_on,1,0,8,,,,,,,,,15,,,,48,0
630,control_change,30,0,7,,,,,,,,,6,11,40,,,
630,control_change,30,0,5,,,,,,,,,4,11,40,,,
630,control_change,30,0,11,,,,,,,,,12,11,40,,,
630,control_change,30,0,10,,,,,,,,,11,11,40,,,
630,control_change,30,0,2,,,,,,,,,1,11,40,,,
631,control_change,30,0,3,,,,,,,,,2,11,40,,,
631,control_change,30,0,6,,,,,,,,,5,11,40,,,
632,control_change,30,0,12,,,,,,,,,13,11,40,,,
