tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
12,pitchwheel,5,0,3,,,,,,,,,2,,,0,,
12,pitchwheel,5,0,6,,,,,,,,,5,,,-100,,
13,pitchwheel,5,0,12,,,,,,,,,13,,,-300,,
13,pitchwheel,5,0,4,,,,,,,,,3,,,0,,
15,pitchwheel,5,0,13,,,,,,,,,14,,,300,,
15,control_change,5,0,9,,,,,,,,,10,11,47,,,
15,control_change,5,0,1,,,,,,,,,0,11,90,,,
16,control_change,5,0,5,,,,,,,,,4,11,102,,,
16,control_change,5,0,10,,,,,,,,,11,11,47,,,
16,control_change,5,0,2,,,,,,,,,1,11,90,,,
16,control_change,5,0,11,,,,,,,,,12,11,47,,,
16,control_change,5,0,7,,,,,,,,,6,11,102,,,
16,pitchwheel,5,0,8,,,,,,,,,15,,,0,,
17,control_change,5,0,3,,,,,,,,,2,11,90,,,
17,control_change,5,0,6,,,,,,,,,5,11,102,,,
18,control_change,5,0,4,,,,,,,,,3,11,102,,,
18,control_change,5,0,12,,,,,,,,,13,11,47,,,
20,control_change,5,0,13,,,,,,,,,14,11,47,,,
20,control_change,5,0,1,,,,,,,,,0,7,127,,,
20,control_change,5,0,9,,,,,,,,,10,7,127,,,
21,control_change,5,0,11,,,,,,,,,12,7,127,,,
21,control_change,5,0,2,,,,,,,,,1,7,127,,,
21,control_change,5,0,5,,,,,,,,,4,7,127,,,
21,control_change,5,0,8,,,,,,,,,15,11,127,,,
21,control_change,5,0,7,,,,,,,,,6,7,127,,,
21,control_change,5,0,10,,,,,,,,,11,7,127,,,
22,control_change,5,0,6,,,,,,,,,5,7,127,,,
22,control_change,5,0,3,,,,,,,,,2,7,127,,,
23,control_change,5,0,4,,,,,,,,,3,7,127,,,
23,control_change,5,0,12,,,,,,,,,13,7,127,,,
25,control_change,5,0,13,,,,,,,,,14,7,127,,,
25,control_change,5,0,1,,,,,,,,,0,91,72,,,
25,control_change,5,0,9,,,,,,,,,10,91,64,,,
26,control_change,5,0,8,,,,,,,,,15,7,127,,,
26,control_change,5,0,11,,,,,,,,,12,91,42,,,
26,control_change,5,0,7,,,,,,,,,6,91,106,,,
26,control_change,5,0,2,,,,,,,,,1,91,72,,,
26,control_change,5,0,5,,,,,,,,,4,91,106,,,
26,control_change,5,0,10,,,,,,,,,11,91,64,,,
27,control_change,5,0,3,,,,,,,,,2,91,72,,,
27,control_change,5,0,6,,,,,,,,,5,91,106,,,
28,control_change,5,0,4,,,,,,,,,3,91,89,,,
28,control_change,5,0,12,,,,,,,,,13,91,68,,,
30,control_change,5,0,13,,,,,,,,,14,91,93,,,
30,control_change,5,0,1,,,,,,,,,0,93,0,,,
30,control_change,5,0,9,,,,,,,,,10,93,0,,,
31,control_change,5,0,8,,,,,,,,,15,91,119,,,
31,control_change,5,0,2,,,,,,,,,1,93,0,,,
31,control_change,5,0,5,,,,,,,,,4,93,0,,,
31,control_change,5,0,10,,,,,,,,,11,93,0,,,
31,control_change,5,0,7,,,,,,,,,6,93,0,,,
31,control_change,5,0,11,,,,,,,,,12,93,0,,,
32,control_change,5,0,3,,,,,,,,,2,93,0,,,
32,control_change,5,0,6,,,,,,,,,5,93,0,,,
33,control_change,5,0,12,,,,,,,,,13,93,0,,,
33,control_change,5,0,4,,,,,,,,,3,93,0,,,
35,control_change,5,0,13,,,,,,,,,14,93,0,,,
36,control_change,5,0,8,,,,,,,,,15,93,120,,,
240,set_tempo,240,1,0,,,,,,170940,,,,,,,,
240,note_on,210,0,9,,,,,,,,,10,,,,72,106
241,note_on,210,0,10,,,,,,,,,11,,,,67,106
241,note_on,210,0,11,,,,,,,,,12,,,,64,106
243,note_on,210,0,12,,,,,,,,,13,,,,60,104
245,note_on,210,0,13,,,,,,,,,14,,,,48,102
300,note_on,60,0,9,,,,,,,,,10,,,,72,0
301,note_on,60,0,11,,,,,,,,,12,,,,64,0
301,note_on,60,0,10,,,,,,,,,11,,,,67,0
303,note_on,60,0,12,,,,,,,,,13,,,,60,0
305,note_on,60,0,13,,,,,,,,,14,,,,48,0
360,note_on,60,0,9,,,,,,,,,10,,,,71,106
360,set_tempo,120,1,0,,,,,,178571,,,,,,,,
360,marker,0,1,0,,,,,,,,,,,,,,
361,note_on,60,0,11,,,,,,,,,12,,,,65,106
361,note_on,60,0,10,,,,,,,,,11,,,,67,106
363,note_on,60,0,12,,,,,,,,,13,,,,62,104
365,note_on,60,0,13,,,,,,,,,14,,,,50,102
420,note_on,60,0,9,,,,,,,,,10,,,,71,0
421,note_on,60,0,10,,,,,,,,,11,,,,67,0
421,note_on,60,0,11,,,,,,,,,12,,,,65,0
423,note_on,60,0,12,,,,,,,,,13,,,,62,0
425,note_on,60,0,13,,,,,,,,,14,,,,50,0
480,set_tempo,120,1,0,,,,,,163043,,,,,,,,
600,note_on,180,0,9,,,,,,,,,10,,,,72,106
601,note_on,180,0,11,,,,,,,,,12,,,,64,106
601,note_on,180,0,10,,,,,,,,,11,,,,67,106
603,note_on,180,0,12,,,,,,,,,13,,,,60,104
605,note_on,180,0,13,,,,,,,,,14,,,,48,102
660,note_on,60,0,9,,,,,,,,,10,,,,72,0
661,note_on,60,0,10,,,,,,,,,11,,,,67,0
661,note_on,60,0,11,,,,,,,,,12,,,,64,0
663,note_on,60,0,12,,,,,,,,,13,,,,60,0
665,note_on,60,0,13,,,,,,,,,14,,,,48,0
720,note_on,60,0,9,,,,,,,,,10,,,,77,106
720,set_tempo,240,1,0,,,,,,178571,,,,,,,,
721,note_on,60,0,11,,,,,,,,,12,,,,60,106
721,note_on,60,0,10,,,,,,,,,11,,,,65,106
723,note_on,60,0,12,,,,,,,,,13,,,,57,104
725,note_on,60,0,13,,,,,,,,,14,,,,45,102
780,note_on,60,0,9,,,,,,,,,10,,,,77,0
781,note_on,60,0,10,,,,,,,,,11,,,,65,0
781,note_on,60,0,11,,,,,,,,,12,,,,60,0
783,note_on,60,0,12,,,,,,,,,13,,,,57,0
785,note_on,60,0,13,,,,,,,,,14,,,,45,0
840,set_tempo,120,1,0,,,,,,163043,,,,,,,,
960,note_on,180,0,9,,,,,,,,,10,,,,76,106
961,note_on,180,0,11,,,,,,,,,12,,,,64,106
961,note_on,180,0,10,,,,,,,,,11,,,,67,106
963,note_on,180,0,12,,,,,,,,,13,,,,60,104
965,note_on,180,0,13,,,,,,,,,14,,,,48,102
1020,note_on,60,0,9,,,,,,,,,10,,,,76,0
1021,note_on,60,0,11,,,,,,,,,12,,,,64,0
1021,note_on,60,0,10,,,,,,,,,11,,,,67,0
1023,note_on,60,0,12,,,,,,,,,13,,,,60,0
1025,note_on,60,0,13,,,,,,,,,14,,,,48,0
1080,note_on,60,0,9,,,,,,,,,10,,,,74,106
1080,set_tempo,240,1,0,,,,,,178571,,,,,,,,
1081,note_on,60,0,11,,,,,,,,,12,,,,65,106
1081,note_on,60,0,10,,,,,,,,,11,,,,69,106
1083,note_on,60,0,12,,,,,,,,,13,,,,53,104
1085,note_on,60,0,13,,,,,,,,,14,,,,41,102
1140,note_on,60,0,9,,,,,,,,,10,,,,74,0
1141,note_on,60,0,10,,,,,,,,,11,,,,69,0
1141,note_on,60,0,11,,,,,,,,,12,,,,65,0
1143,note_on,60,0,12,,,,,,,,,13,,,,53,0
1145,note_on,60,0,13,,,,,,,,,14,,,,41,0
1200,set_tempo,120,1,0,,,,,,163043,,,,,,,,
1200,note_on,60,0,9,,,,,,,,,10,,,,74,106
1201,note_on,60,0,10,,,,,,,,,11,,,,69,106
1201,note_on,60,0,11,,,,,,,,,12,,,,65,106
1203,note_on,60,0,12,,,,,,,,,13,,,,53,104
1205,note_on,60,0,13,,,,,,,,,14,,,,41,102
1260,note_on,60,0,9,,,,,,,,,10,,,,74,0
1261,note_on,60,0,10,,,,,,,,,11,,,,69,0
1261,note_on,60,0,11,,,,,,,,,12,,,,65,0
1263,note_on,60,0,12,,,,,,,,,13,,,,53,0
1265,note_on,60,0,13,,,,,,,,,14,,,,41,0
1320,note_on,60,0,9,,,,,,,,,10,,,,72,106
1321,note_on,60,0,11,,,,,,,,,12,,,,63,106
1321,note_on,60,0,10,,,,,,,,,11,,,,69,106
1323,note_on,60,0,12,,,,,,,,,13,,,,54,104
1325,note_on,60,0,13,,,,,,,,,14,,,,42,102
1380,note_on,60,0,9,,,,,,,,,10,,,,72,0
1381,note_on,60,0,11,,,,,,,,,12,,,,63,0
1381,note_on,60,0,10,,,,,,,,,11,,,,69,0
1383,note_on,60,0,12,,,,,,,,,13,,,,54,0
1385,note_on,60,0,13,,,,,,,,,14,,,,42,0
1440,set_tempo,240,1,0,,,,,,178571,,,,,,,,
1440,note_on,60,0,9,,,,,,,,,10,,,,67,106
1441,note_on,60,0,11,,,,,,,,,12,,,,59,106
1441,note_on,60,0,10,,,,,,,,,11,,,,62,106
1443,note_on,60,0,12,,,,,,,,,13,,,,55,104
1445,note_on,60,0,13,,,,,,,,,14,,,,43,102
1500,note_on,60,0,9,,,,,,,,,10,,,,67,0
1501,note_on,60,0,11,,,,,,,,,12,,,,59,0
1501,note_on,60,0,10,,,,,,,,,11,,,,62,0
1503,note_on,60,0,12,,,,,,,,,13,,,,55,0
1505,note_on,60,0,13,,,,,,,,,14,,,,43,0
1560,set_tempo,120,1,0,,,,,,163043,,,,,,,,
1680,control_change,180,0,9,,,,,,,,,10,11,37,,,
1680,note_on,0,0,9,,,,,,,,,10,,,,74,106
1681,control_change,180,0,10,,,,,,,,,11,11,37,,,
1681,note_on,0,0,10,,,,,,,,,11,,,,69,106
1681,note_on,0,0,11,,,,,,,,,12,,,,65,106
1681,control_change,180,0,11,,,,,,,,,12,11,37,,,
1683,control_change,180,0,12,,,,,,,,,13,11,37,,,
1683,note_on,0,0,12,,,,,,,,,13,,,,62,104
1685,control_change,180,0,13,,,,,,,,,14,11,37,,,
1685,note_on,0,0,13,,,,,,,,,14,,,,50,102
1740,note_on,60,0,9,,,,,,,,,10,,,,74,0
1741,note_on,60,0,11,,,,,,,,,12,,,,65,0
1741,note_on,60,0,10,,,,,,,,,11,,,,69,0
1743,note_on,60,0,12,,,,,,,,,13,,,,62,0
1745,note_on,60,0,13,,,,,,,,,14,,,,50,0
1800,note_on,60,0,9,,,,,,,,,10,,,,73,106
1800,set_tempo,240,1,0,,,,,,178571,,,,,,,,
1801,note_on,60,0,10,,,,,,,,,11,,,,69,106
1801,note_on,60,0,11,,,,,,,,,12,,,,67,106
1803,note_on,60,0,12,,,,,,,,,13,,,,64,104
1805,note_on,60,0,13,,,,,,,,,14,,,,52,102
1860,note_on,60,0,9,,,,,,,,,10,,,,73,0
1861,note_on,60,0,10,,,,,,,,,11,,,,69,0
1861,note_on,60,0,11,,,,,,,,,12,,,,67,0
1863,note_on,60,0,12,,,,,,,,,13,,,,64,0
1865,note_on,60,0,13,,,,,,,,,14,,,,52,0
1920,set_tempo,120,1,0,,,,,,163043,,,,,,,,
2040,note_on,180,0,9,,,,,,,,,10,,,,74,106
2041,note_on,180,0,11,,,,,,,,,12,,,,65,106
2041,note_on,180,0,10,,,,,,,,,11,,,,69,106
2043,note_on,180,0,12,,,,,,,,,13,,,,62,104
2045,note_on,180,0,13,,,,,,,,,14,,,,50,102
2100,note_on,60,0,9,,,,,,,,,10,,,,74,0
2101,note_on,60,0,10,,,,,,,,,11,,,,69,0
2101,note_on,60,0,11,,,,,,,,,12,,,,65,0
2103,note_on,60,0,12,,,,,,,,,13,,,,62,0
2105,note_on,60,0,13,,,,,,,,,14,,,,50,0
2160,note_on,60,0,9,,,,,,,,,10,,,,81,106
2160,set_tempo,240,1,0,,,,,,178571,,,,,,,,
2161,note_on,60,0,10,,,,,,,,,11,,,,69,106
2161,note_on,60,0,11,,,,,,,,,12,,,,64,106
2163,note_on,60,0,12,,,,,,,,,13,,,,61,104
2165,note_on,60,0,13,,,,,,,,,14,,,,49,102
2220,note_on,60,0,9,,,,,,,,,10,,,,81,0
2221,note_on,60,0,10,,,,,,,,,11,,,,69,0
2221,note_on,60,0,11,,,,,,,,,12,,,,64,0
2223,note_on,60,0,12,,,,,,,,,13,,,,61,0
2225,note_on,60,0,13,,,,,,,,,14,,,,49,0
2280,set_tempo,120,1,0,,,,,,163043,,,,,,,,
2400,note_on,180,0,9,,,,,,,,,10,,,,78,106
2401,note_on,180,0,11,,,,,,,,,12,,,,64,106
2401,note_on,180,0,10,,,,,,,,,11,,,,70,106
2403,note_on,180,0,12,,,,,,,,,13,,,,60,104
2405,note_on,180,0,13,,,,,,,,,14,,,,48,102
2460,note_on,60,0,9,,,,,,,,,10,,,,78,0
2461,note_on,60,0,10,,,,,,,,,11,,,,70,0
2461,note_on,60,0,11,,,,,,,,,12,,,,64,0
2463,note_on,60,0,12,,,,,,,,,13,,,,60,0
2465,note_on,60,0,13,,,,,,,,,14,,,,48,0
2520,note_on,60,0,9,,,,,,,,,10,,,,79,106
2520,set_tempo,240,1,0,,,,,,178571,,,,,,,,
2521,note_on,60,0,11,,,,,,,,,12,,,,64,106
2521,note_on,60,0,10,,,,,,,,,11,,,,71,106
2523,note_on,60,0,12,,,,,,,,,13,,,,59,104
2525,note_on,60,0,13,,,,,,,,,14,,,,47,102
2580,note_on,60,0,9,,,,,,,,,10,,,,79,0
2581,note_on,60,0,10,,,,,,,,,11,,,,71,0
2581,note_on,60,0,11,,,,,,,,,12,,,,64,0
2583,note_on,60,0,12,,,,,,,,,13,,,,59,0
2585,note_on,60,0,13,,,,,,,,,14,,,,47,0
2640,set_tempo,120,1,0,,,,,,163043,,,,,,,,
2640,note_on,60,0,9,,,,,,,,,10,,,,79,106
2641,note_on,60,0,10,,,,,,,,,11,,,,71,106
2641,note_on,60,0,11,,,,,,,,,12,,,,64,106
2643,note_on,60,0,12,,,,,,,,,13,,,,59,104
2645,note_on,60,0,13,,,,,,,,,14,,,,47,102
2700,note_on,60,0,9,,,,,,,,,10,,,,79,0
2701,note_on,60,0,10,,,,,,,,,11,,,,71,0
2701,note_on,60,0,11,,,,,,,,,12,,,,64,0
2703,note_on,60,0,12,,,,,,,,,13,,,,59,0
2705,note_on,60,0,13,,,,,,,,,14,,,,47,0
2760,note_on,60,0,9,,,,,,,,,10,,,,75,106
2761,note_on,60,0,11,,,,,,,,,12,,,,66,106
2761,note_on,60,0,10,,,,,,,,,11,,,,69,106
2763,note_on,60,0,12,,,,,,,,,13,,,,59,104
2765,note_on,60,0,13,,,,,,,,,14,,,,47,102
2820,note_on,60,0,9,,,,,,,,,10,,,,75,0
2821,note_on,60,0,10,,,,,,,,,11,,,,69,0
2821,note_on,60,0,11,,,,,,,,,12,,,,66,0
2823,note_on,60,0,12,,,,,,,,,13,,,,59,0
2825,note_on,60,0,13,,,,,,,,,14,,,,47,0
2880,set_tempo,240,1,0,,,,,,204778,,,,,,,,
2880,note_on,60,0,9,,,,,,,,,10,,,,76,106
2881,note_on,60,0,10,,,,,,,,,11,,,,67,106
2881,note_on,60,0,11,,,,,,,,,12,,,,64,106
2883,note_on,60,0,12,,,,,,,,,13,,,,52,104
2885,note_on,60,0,13,,,,,,,,,14,,,,40,102
2940,note_on,60,0,9,,,,,,,,,10,,,,76,0
2941,note_on,60,0,11,,,,,,,,,12,,,,64,0
2941,note_on,60,0,10,,,,,,,,,11,,,,67,0
2943,note_on,60,0,12,,,,,,,,,13,,,,52,0
2945,note_on,60,0,13,,,,,,,,,14,,,,40,0
3000,set_tempo,120,1,0,,,,,,163043,,,,,,,,
3120,note_on,0,0,9,,,,,,,,,10,,,,84,106
3120,control_change,180,0,9,,,,,,,,,10,11,102,,,
3120,note_on,3090,0,1,,,,,,,,,0,,,,84,101
3120,note_on,0,0,1,,,,,,,,,0,,,,79,101
3120,control_change,0,0,1,,,,,,,,,0,11,90,,,
3121,control_change,0,0,2,,,,,,,,,1,11,90,,,
3121,note_on,0,0,7,,,,,,,,,6,,,,60,117
3121,note_on,3090,0,7,,,,,,,,,6,,,,72,117
3121,control_change,180,0,10,,,,,,,,,11,11,102,,,
3121,control_change,180,0,11,,,,,,,,,12,11,102,,,
3121,note_on,3090,0,5,,,,,,,,,4,,,,60,105
3121,note_on,3090,0,2,,,,,,,,,1,,,,76,100
3121,note_on,0,0,2,,,,,,,,,1,,,,72,100
3121,note_on,0,0,11,,,,,,,,,12,,,,60,106
3121,note_on,0,0,10,,,,,,,,,11,,,,72,106
3122,note_on,3090,0,6,,,,,,,,,5,,,,52,105
3122,note_on,3090,0,3,,,,,,,,,2,,,,67,101
3122,note_on,0,0,3,,,,,,,,,2,,,,64,101
3122,control_change,0,0,3,,,,,,,,,2,11,90,,,
3123,note_on,0,0,4,,,,,,,,,3,,,,60,100
3123,control_change,3090,0,4,,,,,,,,,3,11,102,,,
3123,note_on,0,0,12,,,,,,,,,13,,,,60,104
3123,control_change,180,0,12,,,,,,,,,13,11,102,,,
3125,control_change,180,0,13,,,,,,,,,14,11,102,,,
3125,note_on,0,0,13,,,,,,,,,14,,,,48,102
3126,note_on,3090,0,8,,,,,,,,,15,,,,48,85
3180,note_on,60,0,9,,,,,,,,,10,,,,84,0
3181,note_on,60,0,10,,,,,,,,,11,,,,72,0
3181,note_on,60,0,11,,,,,,,,,12,,,,60,0
3183,note_on,60,0,12,,,,,,,,,13,,,,60,0
3185,note_on,60,0,13,,,,,,,,,14,,,,48,0
3188,note_on,68,0,1,,,,,,,,,0,,,,79,0
3188,note_on,0,0,1,,,,,,,,,0,,,,84,0
3189,note_on,0,0,2,,,,,,,,,1,,,,76,0
3189,note_on,68,0,2,,,,,,,,,1,,,,72,0
3190,note_on,0,0,3,,,,,,,,,2,,,,67,0
3190,note_on,68,0,3,,,,,,,,,2,,,,64,0
3191,note_on,68,0,4,,,,,,,,,3,,,,60,0
3240,set_tempo,240,1,0,,,,,,178571,,,,,,,,
3240,control_change,60,0,9,,,,,,,,,10,11,122,,,
3240,note_on,0,0,9,,,,,,,,,10,,,,83,106
3240,control_change,0,0,1,,,,,,,,,0,11,103,,,
3240,note_on,0,0,1,,,,,,,,,0,,,,83,101
3240,note_on,52,0,1,,,,,,,,,0,,,,79,101
3241,note_on,0,0,7,,,,,,,,,6,,,,55,117
3241,note_on,0,0,7,,,,,,,,,6,,,,72,0
3241,note_on,120,0,7,,,,,,,,,6,,,,60,0
3241,control_change,0,0,2,,,,,,,,,1,11,103,,,
3241,note_on,0,0,2,,,,,,,,,1,,,,77,100
3241,note_on,52,0,2,,,,,,,,,1,,,,71,100
3241,control_change,60,0,11,,,,,,,,,12,11,122,,,
3241,note_on,0,0,11,,,,,,,,,12,,,,62,106
3241,note_on,0,0,7,,,,,,,,,6,,,,67,117
3241,control_change,60,0,10,,,,,,,,,11,11,122,,,
3241,note_on,120,0,5,,,,,,,,,4,,,,60,0
3241,control_change,0,0,5,,,,,,,,,4,11,122,,,
3241,note_on,0,0,5,,,,,,,,,4,,,,62,105
3241,control_change,0,0,7,,,,,,,,,6,11,122,,,
3241,note_on,0,0,10,,,,,,,,,11,,,,71,106
3242,note_on,0,0,6,,,,,,,,,5,,,,55,105
3242,note_on,0,0,3,,,,,,,,,2,,,,65,101
3242,control_change,0,0,3,,,,,,,,,2,11,103,,,
3242,control_change,0,0,6,,,,,,,,,5,11,122,,,
3242,note_on,52,0,3,,,,,,,,,2,,,,67,101
3242,note_on,120,0,6,,,,,,,,,5,,,,52,0
3243,note_on,0,0,12,,,,,,,,,13,,,,62,104
3243,control_change,60,0,12,,,,,,,,,13,11,122,,,
3243,control_change,52,0,4,,,,,,,,,3,11,122,,,
3243,note_on,0,0,4,,,,,,,,,3,,,,62,100
3245,note_on,0,0,13,,,,,,,,,14,,,,50,102
3245,control_change,60,0,13,,,,,,,,,14,11,122,,,
3246,note_on,120,0,8,,,,,,,,,15,,,,48,0
3246,note_on,0,0,8,,,,,,,,,15,,,,43,78
3258,control_change,18,0,1,,,,,,,,,0,11,101,,,
3258,control_change,18,0,9,,,,,,,,,10,11,119,,,
3259,control_change,18,0,2,,,,,,,,,1,11,101,,,
3259,control_change,18,0,11,,,,,,,,,12,11,119,,,
3259,control_change,18,0,10,,,,,,,,,11,11,119,,,
3259,control_change,18,0,5,,,,,,,,,4,11,119,,,
3259,control_change,18,0,7,,,,,,,,,6,11,119,,,
3260,control_change,18,0,3,,,,,,,,,2,11,101,,,
3260,control_change,18,0,6,,,,,,,,,5,11,119,,,
3261,control_change,18,0,12,,,,,,,,,13,11,119,,,
3261,control_change,18,0,4,,,,,,,,,3,11,119,,,
3263,control_change,18,0,13,,,,,,,,,14,11,119,,,
3270,note_on,24,0,8,,,,,,,,,15,,,,43,0
3276,control_change,18,0,9,,,,,,,,,10,11,116,,,
3276,note_on,6,0,8,,,,,,,,,15,,,,43,78
