tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
13312,note_on,,,,,0,0,1,,,,0,68,85
13312,note_off,,,,,0,0,1,,,,0,46,0
13312,note_on,,,,,0,0,1,,,,0,51,85
13824,note_on,,,,,0,0,1,,,,0,68,88
13824,note_on,,,,,0,0,1,,,,0,60,88
13824,note_off,,,,,0,0,1,,,,0,51,0
13824,note_off,,,,,0,0,1,,,,0,44,0
13824,note_off,,,,,0,0,1,,,,0,72,0
13824,note_off,,,,,0,0,1,,,,0,68,0
13824,note_off,,,,,512,0,1,,,,0,60,0
13824,note_on,,,,,0,0,1,,,,0,44,88
13824,note_on,,,,,0,0,1,,,,0,51,88
13824,note_on,,,,,0,0,1,,,,0,72,88
14592,note_on,,,,,0,0,1,,,,0,51,92
14592,note_on,,,,,0,0,1,,,,0,46,92
14592,note_on,,,,,0,0,1,,,,0,67,92
14592,note_off,,,,,768,0,1,,,,0,60,0
14592,note_off,,,,,0,0,1,,,,0,51,0
14592,note_off,,,,,0,0,1,,,,0,44,0
14592,note_off,,,,,0,0,1,,,,0,72,0
14592,note_off,,,,,0,0,1,,,,0,68,0
14592,note_on,,,,,0,0,1,,,,0,61,92
14592,note_on,,,,,0,0,1,,,,0,73,92
14848,note_off,,,,,0,0,1,,,,0,51,0
14848,note_off,,,,,256,0,1,,,,0,61,0
14848,note_off,,,,,0,0,1,,,,0,67,0
14848,note_off,,,,,0,0,1,,,,0,73,0
14848,note_off,,,,,0,0,1,,,,0,46,0
14848,note_on,,,,,0,0,1,,,,0,60,93
14848,note_on,,,,,0,0,1,,,,0,72,93
14848,note_on,,,,,0,0,1,,,,0,44,93
14848,note_on,,,,,0,0,1,,,,0,51,93
14848,note_on,,,,,0,0,1,,,,0,68,93
15360,note_off,,,,,512,0,1,,,,0,60,0
15360,note_off,,,,,0,0,1,,,,0,68,0
15360,note_off,,,,,0,0,1,,,,0,72,0
15360,note_off,,,,,0,0,1,,,,0,44,0
15360,note_off,,,,,0,0,1,,,,0,51,0
15360,note_on,,,,,0,0,1,,,,0,63,96
15360,note_on,,,,,0,0,1,,,,0,68,96
15360,note_on,,,,,0,0,1,,,,0,75,96
15360,note_on,,,,,0,0,1,,,,0,48,96
15360,note_on,,,,,0,0,1,,,,0,51,96
16768,note_on,,,,,0,0,1,,,,0,75,72
16768,note_on,,,,,1408,0,1,,,,0,63,72
16896,note_on,,,,,0,0,1,,,,0,67,72
16896,note_off,,,,,128,0,1,,,,0,63,0
16896,note_off,,,,,0,0,1,,,,0,68,0
16896,note_off,,,,,0,0,1,,,,0,75,0
16896,note_off,,,,,0,0,1,,,,0,75,0
16896,note_off,,,,,0,0,1,,,,0,48,0
16896,note_off,,,,,0,0,1,,,,0,51,0
16896,note_off,,,,,0,0,1,,,,0,63,0
16896,note_on,,,,,0,0,1,,,,0,73,72
16896,note_on,,,,,0,0,1,,,,0,46,72
16896,note_on,,,,,0,0,1,,,,0,51,72
16896,note_on,,,,,0,0,1,,,,0,61,72
18176,note_off,,,,,0,0,1,,,,0,46,0
18176,note_on,,,,,0,0,1,,,,0,51,65
18176,note_off,,,,,1280,0,1,,,,0,61,0
18176,note_off,,,,,0,0,1,,,,0,51,0
18176,note_on,,,,,0,0,1,,,,0,60,65
18176,note_on,,,,,0,0,1,,,,0,68,65
18176,note_on,,,,,0,0,1,,,,0,72,65
18176,note_on,,,,,0,0,1,,,,0,44,65
18176,note_off,,,,,0,0,1,,,,0,67,0
18176,note_off,,,,,0,0,1,,,,0,73,0
18432,note_off,,,,,0,0,1,,,,0,44,0
18432,note_off,,,,,0,0,1,,,,0,51,0
18432,note_on,,,,,0,0,1,,,,0,51,64
18432,note_on,,,,,0,0,1,,,,0,44,64
18432,note_on,,,,,0,0,1,,,,0,72,64
18432,note_off,,,,,0,0,1,,,,0,72,0
18432,note_off,,,,,256,0,1,,,,0,60,0
18432,note_off,,,,,0,0,1,,,,0,68,0
18432,note_on,,,,,0,0,1,,,,0,68,64
18432,note_on,,,,,0,0,1,,,,0,60,64
21504,note_on,,,,,0,0,1,,,,0,51,64
21504,note_on,,,,,0,0,1,,,,0,39,64
21504,note_on,,,,,0,0,1,,,,0,67,64
21504,note_on,,,,,0,0,1,,,,0,70,64
21504,note_off,,,,,0,0,1,,,,0,44,0
21504,note_off,,,,,0,0,1,,,,0,72,0
21504,note_off,,,,,0,0,1,,,,0,68,0
21504,note_off,,,,,3072,0,1,,,,0,60,0
21504,note_on,,,,,0,0,1,,,,0,58,64
21504,note_off,,,,,0,0,1,,,,0,51,0
22272,note_off,,,,,768,0,1,,,,0,58,0
22272,note_off,,,,,0,0,1,,,,0,67,0
22272,note_off,,,,,0,0,1,,,,0,70,0
22272,note_off,,,,,0,0,1,,,,0,39,0
22272,note_off,,,,,0,0,1,,,,0,51,0
22272,note_on,,,,,0,0,1,,,,0,68,64
22272,note_on,,,,,0,0,1,,,,0,71,64
22272,note_on,,,,,0,0,1,,,,0,44,64
22272,note_on,,,,,0,0,1,,,,0,51,64
22272,note_on,,,,,0,0,1,,,,0,59,64
22528,note_on,,,,,0,0,1,,,,0,51,64
22528,note_on,,,,,0,0,1,,,,0,39,64
22528,note_on,,,,,0,0,1,,,,0,70,64
22528,note_on,,,,,0,0,1,,,,0,67,64
22528,note_on,,,,,0,0,1,,,,0,58,64
22528,note_off,,,,,0,0,1,,,,0,44,0
22528,note_off,,,,,0,0,1,,,,0,71,0
22528,note_off,,,,,0,0,1,,,,0,68,0
22528,note_off,,,,,0,0,1,,,,0,51,0
22528,note_off,,,,,256,0,1,,,,0,59,0
23040,note_on,,,,,0,0,1,,,,0,51,64
23040,note_on,,,,,0,0,1,,,,0,70,64
23040,note_on,,,,,0,0,1,,,,0,67,64
23040,note_on,,,,,0,0,1,,,,0,39,64
23040,note_off,,,,,0,0,1,,,,0,39,0
23040,note_off,,,,,0,0,1,,,,0,70,0
23040,note_off,,,,,0,0,1,,,,0,67,0
23040,note_off,,,,,512,0,1,,,,0,58,0
23040,note_on,,,,,0,0,1,,,,0,58,64
23040,note_off,,,,,0,0,1,,,,0,51,0
23808,note_off,,,,,768,0,1,,,,0,58,0
23808,note_off,,,,,0,0,1,,,,0,67,0
23808,note_off,,,,,0,0,1,,,,0,39,0
23808,note_off,,,,,0,0,1,,,,0,51,0
23808,note_on,,,,,0,0,1,,,,0,59,64
23808,note_on,,,,,0,0,1,,,,0,68,64
23808,note_on,,,,,0,0,1,,,,0,71,64
23808,note_on,,,,,0,0,1,,,,0,44,64
23808,note_on,,,,,0,0,1,,,,0,51,64
23808,note_off,,,,,0,0,1,,,,0,70,0
24064,note_off,,,,,0,0,1,,,,0,68,0
24064,note_off,,,,,0,0,1,,,,0,71,0
24064,note_off,,,,,0,0,1,,,,0,44,0
24064,note_off,,,,,0,0,1,,,,0,51,0
24064,note_on,,,,,0,0,1,,,,0,58,64
24064,note_on,,,,,0,0,1,,,,0,67,64
24064,note_on,,,,,0,0,1,,,,0,70,64
24064,note_on,,,,,0,0,1,,,,0,39,64
24064,note_on,,,,,0,0,1,,,,0,51,64
24064,note_off,,,,,256,0,1,,,,0,59,0
24576,note_on,,,,,0,0,1,,,,0,68,80
24576,note_off,,,,,512,0,1,,,,0,58,0
24576,note_off,,,,,0,0,1,,,,0,67,0
24576,note_off,,,,,0,0,1,,,,0,70,0
24576,note_off,,,,,0,0,1,,,,0,39,0
24576,note_off,,,,,0,0,1,,,,0,51,0
24576,note_on,,,,,0,0,1,,,,0,71,80
24576,note_on,,,,,0,0,1,,,,0,38,80
24576,note_on,,,,,0,0,1,,,,0,50,80
24576,note_on,,,,,0,0,1,,,,0,65,80
27648,note_off,,,,,3072,0,1,,,,0,65,0
27648,note_off,,,,,0,0,1,,,,0,38,0
27648,note_off,,,,,0,0,1,,,,0,50,0
27648,note_on,,,,,0,0,1,,,,0,63,64
27648,note_on,,,,,0,0,1,,,,0,39,64
27648,note_on,,,,,0,0,1,,,,0,51,64
29184,note_off,,,,,1536,0,1,,,,0,63,0
29184,note_off,,,,,0,0,1,,,,0,68,0
29184,note_off,,,,,0,0,1,,,,0,71,0
29184,note_on,,,,,0,0,1,,,,0,63,64
29184,note_on,,,,,0,0,1,,,,0,67,64
29184,note_on,,,,,0,0,1,,,,0,70,64
29696,note_off,,,,,0,0,1,,,,0,39,0
29696,note_off,,,,,512,0,1,,,,0,63,0
29696,note_off,,,,,0,0,1,,,,0,70,0
29696,note_off,,,,,0,0,1,,,,0,67,0
29696,note_off,,,,,0,0,1,,,,0,51,0
30720,note_on,,,,,0,0,1,,,,0,70,88
30720,note_on,,,,,0,0,1,,,,0,39,88
30720,note_on,,,,,0,0,1,,,,0,51,88
30720,note_on,,,,,0,0,1,,,,0,66,88
30720,note_on,,,,,1024,0,1,,,,0,58,88
31488,note_on,,,,,0,0,1,,,,0,71,94
31488,note_on,,,,,0,0,1,,,,0,68,94
31488,note_on,,,,,0,0,1,,,,0,51,94
31488,note_off,,,,,0,0,1,,,,0,51,0
31488,note_on,,,,,0,0,1,,,,0,59,94
31488,note_off,,,,,768,0,1,,,,0,58,0
31488,note_on,,,,,0,0,1,,,,0,44,94
31488,note_off,,,,,0,0,1,,,,0,70,0
31488,note_off,,,,,0,0,1,,,,0,39,0
31488,note_off,,,,,0,0,1,,,,0,66,0
31744,note_off,,,,,256,0,1,,,,0,59,0
31744,note_off,,,,,0,0,1,,,,0,68,0
31744,note_off,,,,,0,0,1,,,,0,71,0
31744,note_off,,,,,0,0,1,,,,0,44,0
31744,note_on,,,,,0,0,1,,,,0,58,96
31744,note_on,,,,,0,0,1,,,,0,66,96
31744,note_on,,,,,0,0,1,,,,0,70,96
31744,note_on,,,,,0,0,1,,,,0,39,96
31744,note_on,,,,,0,0,1,,,,0,51,96
31744,note_off,,,,,0,0,1,,,,0,51,0
32256,note_off,,,,,512,0,1,,,,0,58,0
32256,note_off,,,,,0,0,1,,,,0,66,0
32256,note_on,,,,,0,0,1,,,,0,66,100
32256,note_off,,,,,0,0,1,,,,0,39,0
32256,note_off,,,,,0,0,1,,,,0,51,0
32256,note_on,,,,,0,0,1,,,,0,51,100
32256,note_off,,,,,0,0,1,,,,0,70,0
32256,note_on,,,,,0,0,1,,,,0,70,100
32256,note_on,,,,,0,0,1,,,,0,39,100
32256,note_on,,,,,0,0,1,,,,0,58,100
32768,note_off,,,,,512,0,1,,,,0,58,0
32768,note_off,,,,,0,0,1,,,,0,66,0
32768,note_off,,,,,0,0,1,,,,0,70,0
32768,note_on,,,,,0,0,1,,,,0,51,104
32768,note_off,,,,,0,0,1,,,,0,39,0
32768,note_off,,,,,0,0,1,,,,0,51,0
32768,note_on,,,,,0,0,1,,,,0,63,104
32768,note_on,,,,,0,0,1,,,,0,70,104
32768,note_on,,,,,0,0,1,,,,0,75,104
32768,note_on,,,,,0,0,1,,,,0,42,104
33280,note_off,,,,,512,0,1,,,,0,63,0
33280,note_off,,,,,0,0,1,,,,0,75,0
33280,note_off,,,,,0,0,1,,,,0,42,0
33280,note_off,,,,,0,0,1,,,,0,51,0
33280,note_on,,,,,0,0,1,,,,0,65,108
33280,note_on,,,,,0,0,1,,,,0,75,108
33280,note_on,,,,,0,0,1,,,,0,77,108
33280,note_on,,,,,0,0,1,,,,0,47,108
33280,note_on,,,,,0,0,1,,,,0,51,108
33280,note_off,,,,,0,0,1,,,,0,70,0
33792,note_off,,,,,512,0,1,,,,0,65,0
33792,note_off,,,,,0,0,1,,,,0,75,0
33792,note_off,,,,,0,0,1,,,,0,77,0
33792,note_off,,,,,0,0,1,,,,0,47,0
33792,note_off,,,,,0,0,1,,,,0,51,0
33792,note_on,,,,,0,0,1,,,,0,66,82
33792,note_on,,,,,0,0,1,,,,0,51,82
33792,note_on,,,,,0,0,1,,,,0,78,82
33792,note_on,,,,,0,0,1,,,,0,46,82
33792,note_on,,,,,0,0,1,,,,0,75,82
35200,note_on,,,,,1408,0,1,,,,0,66,76
35200,note_on,,,,,0,0,1,,,,0,78,76
35328,note_off,,,,,128,0,1,,,,0,66,0
35328,note_off,,,,,0,0,1,,,,0,75,0
35328,note_off,,,,,0,0,1,,,,0,78,0
35328,note_off,,,,,0,0,1,,,,0,66,0
35328,note_on,,,,,0,0,1,,,,0,56,76
35328,note_off,,,,,0,0,1,,,,0,46,0
35328,note_off,,,,,0,0,1,,,,0,51,0
35328,note_on,,,,,0,0,1,,,,0,65,76
35328,note_on,,,,,0,0,1,,,,0,74,76
35328,note_on,,,,,0,0,1,,,,0,77,76
35328,note_on,,,,,0,0,1,,,,0,46,76
35328,note_off,,,,,0,0,1,,,,0,78,0
36608,note_off,,,,,1280,0,1,,,,0,65,0
36608,note_off,,,,,0,0,1,,,,0,77,0
36608,note_off,,,,,0,0,1,,,,0,46,0
36608,note_off,,,,,0,0,1,,,,0,56,0
36608,note_on,,,,,0,0,1,,,,0,63,71
36608,note_on,,,,,0,0,1,,,,0,75,71
36608,note_on,,,,,0,0,1,,,,0,51,71
36608,note_on,,,,,0,0,1,,,,0,55,71
36608,note_off,,,,,0,0,1,,,,0,74,0
36864,note_off,,,,,256,0,1,,,,0,63,0
36864,note_off,,,,,0,0,1,,,,0,75,0
36864,note_off,,,,,0,0,1,,,,0,51,0
36864,note_off,,,,,0,0,1,,,,0,55,0
36864,note_on,,,,,0,0,1,,,,0,63,70
36864,note_on,,,,,0,0,1,,,,0,75,70
36864,note_on,,,,,0,0,1,,,,0,55,70
36864,note_on,,,,,0,0,1,,,,0,51,70
39936,note_off,,,,,3072,0,1,,,,0,63,0
39936,note_off,,,,,0,0,1,,,,0,55,0
39936,note_on,,,,,0,0,1,,,,0,60,49
39936,note_on,,,,,0,0,1,,,,0,68,49
39936,note_on,,,,,0,0,1,,,,0,72,49
39936,note_on,,,,,0,0,1,,,,0,44,49
39936,note_on,,,,,0,0,1,,,,0,51,49
39936,note_off,,,,,0,0,1,,,,0,51,0
39936,note_off,,,,,0,0,1,,,,0,75,0
40704,note_off,,,,,0,0,1,,,,0,44,0
40704,note_off,,,,,768,0,1,,,,0,60,0
40704,note_off,,,,,0,0,1,,,,0,68,0
40704,note_off,,,,,0,0,1,,,,0,72,0
40704,note_off,,,,,0,0,1,,,,0,51,0
40704,note_on,,,,,0,0,1,,,,0,61,49
40704,note_on,,,,,0,0,1,,,,0,67,49
40704,note_on,,,,,0,0,1,,,,0,46,49
40704,note_on,,,,,0,0,1,,,,0,51,49
40704,note_on,,,,,0,0,1,,,,0,73,49
40960,note_on,,,,,0,0,1,,,,0,68,49
40960,note_off,,,,,256,0,1,,,,0,61,0
40960,note_on,,,,,0,0,1,,,,0,60,49
40960,note_off,,,,,0,0,1,,,,0,67,0
40960,note_off,,,,,0,0,1,,,,0,73,0
40960,note_off,,,,,0,0,1,,,,0,46,0
40960,note_on,,,,,0,0,1,,,,0,72,49
40960,note_on,,,,,0,0,1,,,,0,44,49
40960,note_on,,,,,0,0,1,,,,0,51,49
40960,note_off,,,,,0,0,1,,,,0,51,0
41472,note_off,,,,,512,0,1,,,,0,60,0
41472,note_off,,,,,0,0,1,,,,0,68,0
41472,note_off,,,,,0,0,1,,,,0,72,0
41472,note_off,,,,,0,0,1,,,,0,51,0
41472,note_on,,,,,0,0,1,,,,0,61,61
41472,note_on,,,,,0,0,1,,,,0,67,61
41472,note_on,,,,,0,0,1,,,,0,73,61
41472,note_on,,,,,0,0,1,,,,0,46,61
41472,note_on,,,,,0,0,1,,,,0,51,61
41472,note_off,,,,,0,0,1,,,,0,44,0
44544,note_on,,,,,0,0,1,,,,0,51,49
44544,note_on,,,,,0,0,1,,,,0,44,49
44544,note_on,,,,,0,0,1,,,,0,72,49
44544,note_on,,,,,0,0,1,,,,0,60,49
44544,note_on,,,,,0,0,1,,,,0,68,49
44544,note_off,,,,,0,0,1,,,,0,46,0
44544,note_off,,,,,0,0,1,,,,0,73,0
44544,note_off,,,,,0,0,1,,,,0,67,0
44544,note_off,,,,,0,0,1,,,,0,51,0
44544,note_off,,,,,3072,0,1,,,,0,61,0
45312,note_on,,,,,0,0,1,,,,0,51,49
45312,note_on,,,,,0,0,1,,,,0,75,49
45312,note_on,,,,,0,0,1,,,,0,63,49
45312,note_on,,,,,0,0,1,,,,0,48,49
45312,note_off,,,,,0,0,1,,,,0,44,0
45312,note_off,,,,,0,0,1,,,,0,68,0
45312,note_off,,,,,768,0,1,,,,0,60,0
45312,note_off,,,,,0,0,1,,,,0,51,0
45312,note_off,,,,,0,0,1,,,,0,72,0
45568,note_off,,,,,256,0,1,,,,0,63,0
45568,note_off,,,,,0,0,1,,,,0,75,0
45568,note_off,,,,,0,0,1,,,,0,48,0
45568,note_off,,,,,0,0,1,,,,0,51,0
45568,note_on,,,,,0,0,1,,,,0,68,49
45568,note_on,,,,,0,0,1,,,,0,72,49
45568,note_on,,,,,0,0,1,,,,0,44,49
45568,note_on,,,,,0,0,1,,,,0,51,49
45568,note_on,,,,,0,0,1,,,,0,60,49
46080,note_on,,,,,0,0,1,,,,0,39,49
46080,note_off,,,,,512,0,1,,,,0,60,0
46080,note_off,,,,,0,0,1,,,,0,68,0
46080,note_off,,,,,0,0,1,,,,0,72,0
46080,note_off,,,,,0,0,1,,,,0,44,0
46080,note_off,,,,,0,0,1,,,,0,51,0
46080,note_on,,,,,0,0,1,,,,0,58,49
46080,note_on,,,,,0,0,1,,,,0,67,49
46080,note_on,,,,,0,0,1,,,,0,70,49
46080,note_on,,,,,0,0,1,,,,0,51,49
49152,note_off,,,,,3072,0,1,,,,0,58,0
49152,note_off,,,,,0,0,1,,,,0,70,0
49152,note_off,,,,,0,0,1,,,,0,39,0
49152,note_off,,,,,0,0,1,,,,0,51,0
49152,note_on,,,,,0,0,1,,,,0,60,65
49152,note_on,,,,,0,0,1,,,,0,68,65
49152,note_on,,,,,0,0,1,,,,0,72,65
49152,note_on,,,,,0,0,1,,,,0,44,65
49152,note_on,,,,,0,0,1,,,,0,51,65
49152,note_off,,,,,0,0,1,,,,0,67,0
49920,note_off,,,,,0,0,1,,,,0,44,0
49920,note_on,,,,,0,0,1,,,,0,73,69
49920,note_off,,,,,768,0,1,,,,0,60,0
49920,note_off,,,,,0,0,1,,,,0,51,0
49920,note_on,,,,,0,0,1,,,,0,61,69
49920,note_on,,,,,0,0,1,,,,0,67,69
49920,note_off,,,,,0,0,1,,,,0,68,0
49920,note_on,,,,,0,0,1,,,,0,46,69
49920,note_off,,,,,0,0,1,,,,0,72,0
49920,note_on,,,,,0,0,1,,,,0,51,69
50176,note_on,,,,,0,0,1,,,,0,51,70
50176,note_on,,,,,0,0,1,,,,0,44,70
50176,note_on,,,,,0,0,1,,,,0,72,70
50176,note_on,,,,,0,0,1,,,,0,68,70
50176,note_off,,,,,256,0,1,,,,0,61,0
50176,note_off,,,,,0,0,1,,,,0,51,0
50176,note_off,,,,,0,0,1,,,,0,46,0
50176,note_off,,,,,0,0,1,,,,0,73,0
50176,note_off,,,,,0,0,1,,,,0,67,0
50176,note_on,,,,,0,0,1,,,,0,60,70
50688,note_on,,,,,0,0,1,,,,0,51,73
50688,note_on,,,,,0,0,1,,,,0,44,73
50688,note_on,,,,,0,0,1,,,,0,72,73
50688,note_on,,,,,0,0,1,,,,0,68,73
50688,note_off,,,,,0,0,1,,,,0,51,0
50688,note_off,,,,,0,0,1,,,,0,72,0
50688,note_off,,,,,0,0,1,,,,0,68,0
50688,note_off,,,,,512,0,1,,,,0,60,0
50688,note_on,,,,,0,0,1,,,,0,60,73
50688,note_off,,,,,0,0,1,,,,0,44,0
51456,note_off,,,,,768,0,1,,,,0,60,0
51456,note_off,,,,,0,0,1,,,,0,68,0
51456,note_off,,,,,0,0,1,,,,0,72,0
51456,note_off,,,,,0,0,1,,,,0,44,0
51456,note_off,,,,,0,0,1,,,,0,51,0
51456,note_on,,,,,0,0,1,,,,0,51,77
51456,note_on,,,,,0,0,1,,,,0,68,77
51456,note_on,,,,,0,0,1,,,,0,65,77
51456,note_on,,,,,0,0,1,,,,0,77,77
51456,note_on,,,,,0,0,1,,,,0,49,77
51712,note_off,,,,,0,0,1,,,,0,68,0
51712,note_off,,,,,0,0,1,,,,0,49,0
51712,note_off,,,,,0,0,1,,,,0,51,0
51712,note_on,,,,,0,0,1,,,,0,63,78
51712,note_on,,,,,0,0,1,,,,0,75,78
51712,note_on,,,,,0,0,1,,,,0,48,78
51712,note_off,,,,,256,0,1,,,,0,65,0
51712,note_on,,,,,0,0,1,,,,0,51,78
51712,note_off,,,,,0,0,1,,,,0,77,0
51712,note_on,,,,,0,0,1,,,,0,68,78
52224,note_off,,,,,0,0,1,,,,0,75,0
52224,note_off,,,,,512,0,1,,,,0,63,0
52224,note_off,,,,,0,0,1,,,,0,68,0
52224,note_off,,,,,0,0,1,,,,0,48,0
52224,note_on,,,,,0,0,1,,,,0,63,81
52224,note_on,,,,,0,0,1,,,,0,68,81
52224,note_on,,,,,0,0,1,,,,0,75,81
52224,note_on,,,,,0,0,1,,,,0,48,81
52224,note_on,,,,,0,0,1,,,,0,51,81
52224,note_off,,,,,0,0,1,,,,0,51,0
53632,note_on,,,,,1408,0,1,,,,0,63,49
53632,note_on,,,,,0,0,1,,,,0,75,49
53760,note_off,,,,,128,0,1,,,,0,63,0
53760,note_off,,,,,0,0,1,,,,0,68,0
53760,note_off,,,,,0,0,1,,,,0,75,0
53760,note_off,,,,,0,0,1,,,,0,63,0
53760,note_off,,,,,0,0,1,,,,0,75,0
53760,note_off,,,,,0,0,1,,,,0,48,0
53760,note_off,,,,,0,0,1,,,,0,51,0
53760,note_on,,,,,0,0,1,,,,0,67,49
53760,note_on,,,,,0,0,1,,,,0,73,49
53760,note_on,,,,,0,0,1,,,,0,46,49
53760,note_on,,,,,0,0,1,,,,0,51,49
53760,note_on,,,,,0,0,1,,,,0,61,49
55040,note_on,,,,,0,0,1,,,,0,51,39
55040,note_on,,,,,0,0,1,,,,0,44,39
55040,note_on,,,,,0,0,1,,,,0,72,39
55040,note_on,,,,,0,0,1,,,,0,68,39
