tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,pitch,note,velocity
22881,control_change,30,0,1,,,,,,,,0,11,82,,,
22881,control_change,27,0,9,,,,,,,,10,11,92,,,
22882,control_change,30,0,2,,,,,,,,1,11,82,,,
22882,control_change,21,0,10,,,,,,,,11,11,92,,,
22883,control_change,30,0,3,,,,,,,,2,11,82,,,
22884,control_change,21,0,11,,,,,,,,12,11,92,,,
22886,control_change,27,0,4,,,,,,,,3,11,92,,,
22887,control_change,21,0,12,,,,,,,,13,11,92,,,
22890,note_on,0,0,9,,,,,,,,10,,,,87,115
22890,control_change,21,0,13,,,,,,,,14,11,92,,,
22890,note_on,9,0,9,,,,,,,,10,,,,61,0
22902,control_change,21,0,1,,,,,,,,0,11,82,,,
22902,control_change,12,0,9,,,,,,,,10,11,92,,,
22903,control_change,21,0,2,,,,,,,,1,11,82,,,
22903,control_change,21,0,10,,,,,,,,11,11,92,,,
22904,control_change,21,0,3,,,,,,,,2,11,82,,,
22905,control_change,21,0,11,,,,,,,,12,11,92,,,
22907,control_change,21,0,4,,,,,,,,3,11,92,,,
22908,control_change,21,0,12,,,,,,,,13,11,92,,,
22911,note_on,0,0,7,,,,,,,,6,,,,77,0
22911,control_change,21,0,13,,,,,,,,14,11,92,,,
22911,note_on,110,0,7,,,,,,,,6,,,,65,0
22913,note_on,110,0,5,,,,,,,,4,,,,53,0
22913,note_on,0,0,5,,,,,,,,4,,,,65,0
22914,note_on,110,0,6,,,,,,,,5,,,,65,0
22914,note_on,0,0,6,,,,,,,,5,,,,68,0
22915,note_on,0,0,1,,,,,,,,0,,,,85,0
22915,note_on,13,0,1,,,,,,,,0,,,,73,0
22916,note_on,13,0,2,,,,,,,,1,,,,68,0
22916,note_on,0,0,2,,,,,,,,1,,,,73,0
22917,note_on,0,0,3,,,,,,,,2,,,,68,0
22917,note_on,13,0,3,,,,,,,,2,,,,61,0
22920,set_tempo,120,1,0,,,,,,268456,,,,,,,
22920,note_on,5,0,1,,,,,,,,0,,,,73,85
22920,note_on,0,0,9,,,,,,,,10,,,,85,115
22920,note_on,13,0,4,,,,,,,,3,,,,41,0
22920,note_on,18,0,9,,,,,,,,10,,,,87,0
22920,note_on,0,0,1,,,,,,,,0,,,,85,85
22921,control_change,10,0,7,,,,,,,,6,11,93,,,
22921,note_on,0,0,2,,,,,,,,1,,,,73,85
22921,note_on,5,0,2,,,,,,,,1,,,,68,85
22921,note_on,0,0,7,,,,,,,,6,,,,77,80
22921,note_on,0,0,7,,,,,,,,6,,,,65,80
22922,note_on,5,0,3,,,,,,,,2,,,,61,85
22922,note_on,0,0,3,,,,,,,,2,,,,68,85
22923,control_change,3,0,1,,,,,,,,0,11,81,,,
22923,control_change,3,0,9,,,,,,,,10,11,91,,,
22923,note_on,0,0,5,,,,,,,,4,,,,65,74
22923,note_on,0,0,5,,,,,,,,4,,,,53,74
22923,control_change,10,0,5,,,,,,,,4,11,93,,,
22924,control_change,3,0,2,,,,,,,,1,11,81,,,
22924,control_change,21,0,10,,,,,,,,11,11,91,,,
22924,note_on,0,0,6,,,,,,,,5,,,,68,74
22924,note_on,0,0,6,,,,,,,,5,,,,65,74
22924,control_change,10,0,6,,,,,,,,5,11,93,,,
22925,note_on,5,0,4,,,,,,,,3,,,,41,85
22925,control_change,3,0,3,,,,,,,,2,11,81,,,
22926,control_change,21,0,11,,,,,,,,12,11,91,,,
22928,control_change,3,0,4,,,,,,,,3,11,91,,,
22929,control_change,21,0,12,,,,,,,,13,11,91,,,
22932,control_change,21,0,13,,,,,,,,14,11,91,,,
22939,control_change,18,0,7,,,,,,,,6,11,92,,,
22941,control_change,18,0,5,,,,,,,,4,11,92,,,
22942,control_change,18,0,6,,,,,,,,5,11,92,,,
22944,control_change,21,0,1,,,,,,,,0,11,80,,,
22944,control_change,21,0,9,,,,,,,,10,11,90,,,
22945,control_change,21,0,10,,,,,,,,11,11,90,,,
22945,control_change,21,0,2,,,,,,,,1,11,80,,,
22946,control_change,21,0,3,,,,,,,,2,11,80,,,
22947,control_change,21,0,11,,,,,,,,12,11,90,,,
22949,control_change,21,0,4,,,,,,,,3,11,90,,,
22950,control_change,21,0,12,,,,,,,,13,11,90,,,
22953,control_change,21,0,13,,,,,,,,14,11,90,,,
22957,control_change,18,0,7,,,,,,,,6,11,92,,,
22959,control_change,18,0,5,,,,,,,,4,11,92,,,
22960,control_change,18,0,6,,,,,,,,5,11,92,,,
22961,note_on,16,0,10,,,,,,,,11,,,,61,0
22963,note_on,16,0,11,,,,,,,,12,,,,56,0
22965,control_change,21,0,1,,,,,,,,0,11,79,,,
22965,control_change,21,0,9,,,,,,,,10,11,89,,,
22966,control_change,21,0,2,,,,,,,,1,11,79,,,
22966,note_on,16,0,12,,,,,,,,13,,,,41,0
22966,control_change,5,0,10,,,,,,,,11,11,89,,,
22967,control_change,21,0,3,,,,,,,,2,11,79,,,
22968,control_change,5,0,11,,,,,,,,12,11,89,,,
22969,note_on,16,0,13,,,,,,,,14,,,,29,0
22970,control_change,21,0,4,,,,,,,,3,11,89,,,
22971,control_change,5,0,12,,,,,,,,13,11,89,,,
22974,control_change,5,0,13,,,,,,,,14,11,89,,,
22975,control_change,18,0,7,,,,,,,,6,11,91,,,
22977,control_change,18,0,5,,,,,,,,4,11,91,,,
22978,control_change,18,0,6,,,,,,,,5,11,91,,,
22980,note_on,15,0,9,,,,,,,,10,,,,85,0
22980,note_on,0,0,9,,,,,,,,10,,,,84,115
22981,note_on,15,0,10,,,,,,,,11,,,,61,100
22983,note_on,15,0,11,,,,,,,,12,,,,56,99
22986,control_change,6,0,9,,,,,,,,10,11,88,,,
22986,control_change,21,0,1,,,,,,,,0,11,79,,,
22986,note_on,15,0,12,,,,,,,,13,,,,41,98
22987,control_change,21,0,2,,,,,,,,1,11,79,,,
22987,control_change,6,0,10,,,,,,,,11,11,88,,,
22988,control_change,21,0,3,,,,,,,,2,11,79,,,
22989,control_change,6,0,11,,,,,,,,12,11,88,,,
22989,note_on,15,0,13,,,,,,,,14,,,,29,91
22991,control_change,21,0,4,,,,,,,,3,11,88,,,
22992,control_change,6,0,12,,,,,,,,13,11,88,,,
22993,control_change,18,0,7,,,,,,,,6,11,90,,,
22995,control_change,18,0,5,,,,,,,,4,11,90,,,
22995,control_change,6,0,13,,,,,,,,14,11,88,,,
22996,control_change,18,0,6,,,,,,,,5,11,90,,,
23007,control_change,21,0,1,,,,,,,,0,11,78,,,
23007,control_change,21,0,9,,,,,,,,10,11,87,,,
23008,control_change,21,0,10,,,,,,,,11,11,87,,,
23008,control_change,21,0,2,,,,,,,,1,11,78,,,
23009,control_change,21,0,3,,,,,,,,2,11,78,,,
23010,control_change,21,0,11,,,,,,,,12,11,87,,,
23010,note_on,3,0,9,,,,,,,,10,,,,84,0
23010,note_on,0,0,9,,,,,,,,10,,,,85,115
23011,control_change,18,0,7,,,,,,,,6,11,89,,,
23012,control_change,21,0,4,,,,,,,,3,11,87,,,
23013,control_change,18,0,5,,,,,,,,4,11,89,,,
23013,control_change,21,0,12,,,,,,,,13,11,87,,,
23014,control_change,18,0,6,,,,,,,,5,11,89,,,
23016,control_change,21,0,13,,,,,,,,14,11,87,,,
23028,control_change,21,0,1,,,,,,,,0,11,77,,,
23028,control_change,18,0,9,,,,,,,,10,11,87,,,
23029,control_change,18,0,7,,,,,,,,6,11,88,,,
23029,control_change,21,0,2,,,,,,,,1,11,77,,,
23029,control_change,21,0,10,,,,,,,,11,11,87,,,
23030,control_change,21,0,3,,,,,,,,2,11,77,,,
23031,control_change,21,0,11,,,,,,,,12,11,87,,,
23031,control_change,18,0,5,,,,,,,,4,11,88,,,
23032,control_change,18,0,6,,,,,,,,5,11,88,,,
23033,control_change,21,0,4,,,,,,,,3,11,87,,,
23034,control_change,21,0,12,,,,,,,,13,11,87,,,
23037,control_change,21,0,13,,,,,,,,14,11,87,,,
23040,set_tempo,120,1,0,,,,,,277778,,,,,,,
23040,note_on,12,0,9,,,,,,,,10,,,,85,0
23040,note_on,0,0,9,,,,,,,,10,,,,80,115
23047,control_change,18,0,7,,,,,,,,6,11,87,,,
23049,control_change,9,0,9,,,,,,,,10,11,86,,,
23049,control_change,21,0,1,,,,,,,,0,11,77,,,
23049,control_change,18,0,5,,,,,,,,4,11,87,,,
23050,control_change,21,0,2,,,,,,,,1,11,77,,,
23050,control_change,18,0,6,,,,,,,,5,11,87,,,
23050,control_change,21,0,10,,,,,,,,11,11,86,,,
23051,control_change,21,0,3,,,,,,,,2,11,77,,,
23052,control_change,21,0,11,,,,,,,,12,11,86,,,
23054,control_change,21,0,4,,,,,,,,3,11,86,,,
23055,control_change,21,0,12,,,,,,,,13,11,86,,,
23058,control_change,21,0,13,,,,,,,,14,11,86,,,
23065,control_change,18,0,7,,,,,,,,6,11,87,,,
23067,control_change,18,0,5,,,,,,,,4,11,87,,,
23068,control_change,18,0,6,,,,,,,,5,11,87,,,
23070,control_change,21,0,1,,,,,,,,0,11,77,,,
23070,control_change,21,0,9,,,,,,,,10,11,85,,,
23071,control_change,21,0,10,,,,,,,,11,11,85,,,
23071,control_change,21,0,2,,,,,,,,1,11,77,,,
23072,control_change,21,0,3,,,,,,,,2,11,77,,,
23073,control_change,21,0,11,,,,,,,,12,11,85,,,
23075,control_change,21,0,4,,,,,,,,3,11,85,,,
23076,control_change,21,0,12,,,,,,,,13,11,85,,,
23079,control_change,21,0,13,,,,,,,,14,11,85,,,
23081,note_on,10,0,10,,,,,,,,11,,,,61,0
23083,control_change,18,0,7,,,,,,,,6,11,86,,,
23083,note_on,10,0,11,,,,,,,,12,,,,56,0
23085,control_change,18,0,5,,,,,,,,4,11,86,,,
23086,note_on,10,0,12,,,,,,,,13,,,,41,0
23086,control_change,18,0,6,,,,,,,,5,11,86,,,
23089,note_on,10,0,13,,,,,,,,14,,,,29,0
23091,control_change,21,0,9,,,,,,,,10,11,84,,,
23091,control_change,21,0,1,,,,,,,,0,11,76,,,
23092,control_change,21,0,2,,,,,,,,1,11,76,,,
23092,control_change,11,0,10,,,,,,,,11,11,84,,,
23093,control_change,21,0,3,,,,,,,,2,11,76,,,
23094,control_change,11,0,11,,,,,,,,12,11,84,,,
23096,control_change,21,0,4,,,,,,,,3,11,84,,,
23097,control_change,11,0,12,,,,,,,,13,11,84,,,
23100,note_on,9,0,9,,,,,,,,10,,,,80,0
23100,control_change,11,0,13,,,,,,,,14,11,84,,,
23101,note_on,9,0,10,,,,,,,,11,,,,61,100
23101,control_change,18,0,7,,,,,,,,6,11,85,,,
23103,note_on,9,0,11,,,,,,,,12,,,,56,99
23103,control_change,18,0,5,,,,,,,,4,11,85,,,
23104,control_change,18,0,6,,,,,,,,5,11,85,,,
23106,note_on,9,0,12,,,,,,,,13,,,,41,98
23109,note_on,9,0,13,,,,,,,,14,,,,29,91
23112,control_change,12,0,9,,,,,,,,10,11,83,,,
23112,control_change,21,0,1,,,,,,,,0,11,75,,,
23113,control_change,12,0,10,,,,,,,,11,11,83,,,
23113,control_change,21,0,2,,,,,,,,1,11,75,,,
23114,control_change,21,0,3,,,,,,,,2,11,75,,,
23115,control_change,12,0,11,,,,,,,,12,11,83,,,
23117,control_change,21,0,4,,,,,,,,3,11,83,,,
23118,control_change,12,0,12,,,,,,,,13,11,83,,,
23119,control_change,18,0,7,,,,,,,,6,11,84,,,
23121,control_change,12,0,13,,,,,,,,14,11,83,,,
23121,control_change,18,0,5,,,,,,,,4,11,84,,,
23122,control_change,18,0,6,,,,,,,,5,11,84,,,
23133,control_change,21,0,9,,,,,,,,10,11,82,,,
23133,control_change,21,0,1,,,,,,,,0,11,74,,,
23134,control_change,21,0,2,,,,,,,,1,11,74,,,
23134,control_change,21,0,10,,,,,,,,11,11,82,,,
23135,control_change,21,0,3,,,,,,,,2,11,74,,,
23136,control_change,21,0,11,,,,,,,,12,11,82,,,
23137,control_change,18,0,7,,,,,,,,6,11,83,,,
23138,control_change,21,0,4,,,,,,,,3,11,82,,,
23139,control_change,21,0,12,,,,,,,,13,11,82,,,
23139,control_change,18,0,5,,,,,,,,4,11,83,,,
23140,control_change,18,0,6,,,,,,,,5,11,83,,,
23142,control_change,21,0,13,,,,,,,,14,11,82,,,
23154,control_change,21,0,1,,,,,,,,0,11,74,,,
23154,control_change,21,0,9,,,,,,,,10,11,82,,,
23155,control_change,21,0,2,,,,,,,,1,11,74,,,
23155,control_change,21,0,10,,,,,,,,11,11,82,,,
23155,control_change,18,0,7,,,,,,,,6,11,82,,,
23156,control_change,21,0,3,,,,,,,,2,11,74,,,
23157,control_change,18,0,5,,,,,,,,4,11,82,,,
23157,control_change,21,0,11,,,,,,,,12,11,82,,,
23158,control_change,18,0,6,,,,,,,,5,11,82,,,
23159,control_change,21,0,4,,,,,,,,3,11,82,,,
23160,note_on,6,0,9,,,,,,,,10,,,,77,115
23160,control_change,21,0,12,,,,,,,,13,11,82,,,
23160,set_tempo,120,1,0,,,,,,268456,,,,,,,
23163,control_change,21,0,13,,,,,,,,14,11,82,,,
23173,control_change,18,0,7,,,,,,,,6,11,82,,,
23175,control_change,21,0,1,,,,,,,,0,11,73,,,
23175,control_change,15,0,9,,,,,,,,10,11,81,,,
23175,control_change,18,0,5,,,,,,,,4,11,82,,,
23176,control_change,21,0,10,,,,,,,,11,11,81,,,
23176,control_change,21,0,2,,,,,,,,1,11,73,,,
23176,control_change,18,0,6,,,,,,,,5,11,82,,,
23177,control_change,21,0,3,,,,,,,,2,11,73,,,
23178,control_change,21,0,11,,,,,,,,12,11,81,,,
23180,control_change,21,0,4,,,,,,,,3,11,81,,,
23181,control_change,21,0,12,,,,,,,,13,11,81,,,
23184,control_change,21,0,13,,,,,,,,14,11,81,,,
23191,control_change,18,0,7,,,,,,,,6,11,81,,,
23193,control_change,18,0,5,,,,,,,,4,11,81,,,
23194,control_change,18,0,6,,,,,,,,5,11,81,,,
23196,control_change,21,0,9,,,,,,,,10,11,80,,,
23196,control_change,21,0,1,,,,,,,,0,11,72,,,
23197,control_change,21,0,2,,,,,,,,1,11,72,,,
23197,control_change,21,0,10,,,,,,,,11,11,80,,,
23198,control_change,21,0,3,,,,,,,,2,11,72,,,
23199,control_change,21,0,11,,,,,,,,12,11,80,,,
23201,note_on,4,0,10,,,,,,,,11,,,,61,0
23201,control_change,21,0,4,,,,,,,,3,11,80,,,
23202,control_change,21,0,12,,,,,,,,13,11,80,,,
23203,note_on,4,0,11,,,,,,,,12,,,,56,0
23205,control_change,21,0,13,,,,,,,,14,11,80,,,
23206,note_on,4,0,12,,,,,,,,13,,,,41,0
23209,note_on,4,0,13,,,,,,,,14,,,,29,0
23209,control_change,18,0,7,,,,,,,,6,11,80,,,
23211,control_change,18,0,5,,,,,,,,4,11,80,,,
23212,control_change,18,0,6,,,,,,,,5,11,80,,,
23217,control_change,21,0,1,,,,,,,,0,11,72,,,
23217,control_change,21,0,9,,,,,,,,10,11,79,,,
23218,control_change,21,0,2,,,,,,,,1,11,72,,,
23218,control_change,17,0,10,,,,,,,,11,11,79,,,
23219,control_change,21,0,3,,,,,,,,2,11,72,,,
23220,note_on,3,0,9,,,,,,,,10,,,,77,0
23220,control_change,17,0,11,,,,,,,,12,11,79,,,
23221,note_on,3,0,10,,,,,,,,11,,,,61,100
23222,control_change,21,0,4,,,,,,,,3,11,79,,,
23223,control_change,17,0,12,,,,,,,,13,11,79,,,
23223,note_on,3,0,11,,,,,,,,12,,,,56,99
23226,note_on,3,0,12,,,,,,,,13,,,,41,98
23226,control_change,17,0,13,,,,,,,,14,11,79,,,
23227,control_change,18,0,7,,,,,,,,6,11,79,,,
23229,note_on,3,0,13,,,,,,,,14,,,,29,91
23229,control_change,18,0,5,,,,,,,,4,11,79,,,
23230,control_change,18,0,6,,,,,,,,5,11,79,,,
23238,control_change,21,0,1,,,,,,,,0,11,72,,,
23238,control_change,18,0,9,,,,,,,,10,11,78,,,
23239,control_change,18,0,10,,,,,,,,11,11,78,,,
23239,control_change,21,0,2,,,,,,,,1,11,72,,,
23240,control_change,21,0,3,,,,,,,,2,11,72,,,
23241,control_change,18,0,11,,,,,,,,12,11,78,,,
23243,control_change,21,0,4,,,,,,,,3,11,78,,,
23244,control_change,18,0,12,,,,,,,,13,11,78,,,
23245,control_change,18,0,7,,,,,,,,6,11,78,,,
23247,control_change,18,0,13,,,,,,,,14,11,78,,,
23247,control_change,18,0,5,,,,,,,,4,11,78,,,
23248,control_change,18,0,6,,,,,,,,5,11,78,,,
23259,control_change,21,0,9,,,,,,,,10,11,77,,,
23259,control_change,21,0,1,,,,,,,,0,11,71,,,
23260,control_change,21,0,2,,,,,,,,1,11,71,,,
23260,control_change,21,0,10,,,,,,,,11,11,77,,,
23261,control_change,21,0,3,,,,,,,,2,11,71,,,
23262,control_change,21,0,11,,,,,,,,12,11,77,,,
23263,control_change,18,0,7,,,,,,,,6,11,77,,,
23264,control_change,21,0,4,,,,,,,,3,11,77,,,
23265,control_change,21,0,12,,,,,,,,13,11,77,,,
23265,control_change,18,0,5,,,,,,,,4,11,77,,,
23266,control_change,18,0,6,,,,,,,,5,11,77,,,
23268,control_change,21,0,13,,,,,,,,14,11,77,,,
23280,set_tempo,120,1,0,,,,,,281690,,,,,,,
23280,control_change,21,0,9,,,,,,,,10,11,77,,,
23280,note_on,0,0,9,,,,,,,,10,,,,73,115
23280,control_change,21,0,1,,,,,,,,0,11,70,,,
23281,control_change,18,0,7,,,,,,,,6,11,77,,,
23281,control_change,21,0,10,,,,,,,,11,11,77,,,
23281,control_change,21,0,2,,,,,,,,1,11,70,,,
23282,control_change,21,0,3,,,,,,,,2,11,70,,,
23283,control_change,21,0,11,,,,,,,,12,11,77,,,
23283,control_change,18,0,5,,,,,,,,4,11,77,,,
23284,control_change,18,0,6,,,,,,,,5,11,77,,,
23285,control_change,21,0,4,,,,,,,,3,11,77,,,
23286,control_change,21,0,12,,,,,,,,13,11,77,,,
23289,control_change,21,0,13,,,,,,,,14,11,77,,,
23321,note_on,40,0,10,,,,,,,,11,,,,61,0
23323,note_on,40,0,11,,,,,,,,12,,,,56,0
23341,note_on,20,0,10,,,,,,,,11,,,,61,100
23343,note_on,20,0,11,,,,,,,,12,,,,56,99
23361,note_on,75,0,12,,,,,,,,13,,,,41,0
23364,note_on,75,0,13,,,,,,,,14,,,,29,0
23370,note_on,85,0,4,,,,,,,,3,,,,41,0
23370,note_on,90,0,9,,,,,,,,10,,,,73,0
23370,note_on,0,0,9,,,,,,,,10,,,,75,115
23375,note_on,5,0,4,,,,,,,,3,,,,51,85
23376,note_on,15,0,12,,,,,,,,13,,,,51,98
23379,note_on,15,0,13,,,,,,,,14,,,,39,91
23395,note_on,0,0,1,,,,,,,,0,,,,73,0
23395,note_on,115,0,1,,,,,,,,0,,,,85,0
23396,note_on,0,0,2,,,,,,,,1,,,,68,0
23396,note_on,115,0,2,,,,,,,,1,,,,73,0
23396,note_on,0,0,7,,,,,,,,6,,,,65,0
23396,note_on,115,0,7,,,,,,,,6,,,,77,0
23397,note_on,0,0,3,,,,,,,,2,,,,61,0
23397,note_on,115,0,3,,,,,,,,2,,,,68,0
23398,note_on,115,0,5,,,,,,,,4,,,,65,0
23398,note_on,0,0,5,,,,,,,,4,,,,53,0
23399,note_on,0,0,6,,,,,,,,5,,,,65,0
23399,note_on,115,0,6,,,,,,,,5,,,,68,0
23400,note_on,0,0,9,,,,,,,,10,,,,73,115
23400,note_on,0,0,1,,,,,,,,0,,,,73,85
23400,set_tempo,120,1,0,,,,,,268456,,,,,,,
23400,note_on,5,0,1,,,,,,,,0,,,,85,85
23400,note_on,30,0,9,,,,,,,,10,,,,75,0
23401,note_on,0,0,2,,,,,,,,1,,,,68,85
23401,note_on,5,0,2,,,,,,,,1,,,,73,85
23402,note_on,5,0,3,,,,,,,,2,,,,68,85
23402,note_on,0,0,3,,,,,,,,2,,,,65,85
23405,note_on,30,0,4,,,,,,,,3,,,,51,0
23405,note_on,0,0,4,,,,,,,,3,,,,49,85
23406,note_on,0,0,12,,,,,,,,13,,,,49,98
23406,note_on,30,0,12,,,,,,,,13,,,,51,0
23409,note_on,30,0,13,,,,,,,,14,,,,39,0
23409,note_on,0,0,13,,,,,,,,14,,,,37,91
23441,note_on,100,0,10,,,,,,,,11,,,,61,0
23443,note_on,100,0,11,,,,,,,,12,,,,56,0
23460,note_on,0,0,9,,,,,,,,10,,,,72,115
23460,note_on,60,0,9,,,,,,,,10,,,,73,0
23461,note_on,20,0,10,,,,,,,,11,,,,61,100
23463,note_on,20,0,11,,,,,,,,12,,,,56,99
23465,note_on,60,0,4,,,,,,,,3,,,,49,0
23465,note_on,0,0,4,,,,,,,,3,,,,48,85
23466,note_on,60,0,12,,,,,,,,13,,,,49,0
23466,note_on,0,0,12,,,,,,,,13,,,,48,98
23469,note_on,0,0,13,,,,,,,,14,,,,36,91
23469,note_on,60,0,13,,,,,,,,14,,,,37,0
23490,note_on,30,0,9,,,,,,,,10,,,,72,0
23490,note_on,0,0,9,,,,,,,,10,,,,73,115
23495,note_on,0,0,4,,,,,,,,3,,,,49,85
23495,note_on,30,0,4,,,,,,,,3,,,,48,0
23496,note_on,0,0,12,,,,,,,,13,,,,49,98
23496,note_on,30,0,12,,,,,,,,13,,,,48,0
23498,note_on,98,0,1,,,,,,,,0,,,,73,0
23498,note_on,0,0,1,,,,,,,,0,,,,85,0
23499,note_on,0,0,2,,,,,,,,1,,,,73,0
23499,note_on,30,0,13,,,,,,,,14,,,,36,0
23499,note_on,0,0,13,,,,,,,,14,,,,37,91
23499,note_on,98,0,2,,,,,,,,1,,,,68,0
23500,note_on,0,0,3,,,,,,,,2,,,,68,0
23500,note_on,98,0,3,,,,,,,,2,,,,65,0
23520,note_on,30,0,9,,,,,,,,10,,,,73,0
23520,note_on,22,0,1,,,,,,,,0,,,,85,85
23520,note_on,0,0,9,,,,,,,,10,,,,68,115
23520,note_on,0,0,1,,,,,,,,0,,,,73,85
23520,set_tempo,120,1,0,,,,,,277778,,,,,,,
23521,note_on,22,0,2,,,,,,,,1,,,,73,85
23521,note_on,0,0,2,,,,,,,,1,,,,68,85
23522,note_on,0,0,3,,,,,,,,2,,,,65,85
23522,note_on,22,0,3,,,,,,,,2,,,,68,85
23525,note_on,0,0,4,,,,,,,,3,,,,44,85
23525,note_on,30,0,4,,,,,,,,3,,,,49,0
23526,note_on,30,0,12,,,,,,,,13,,,,49,0
23526,note_on,0,0,12,,,,,,,,13,,,,44,98
23529,note_on,0,0,13,,,,,,,,14,,,,32,91
23529,note_on,30,0,13,,,,,,,,14,,,,37,0
23561,note_on,100,0,10,,,,,,,,11,,,,61,0
23563,note_on,100,0,11,,,,,,,,12,,,,56,0
23580,note_on,60,0,9,,,,,,,,10,,,,68,0
23581,note_on,20,0,10,,,,,,,,11,,,,61,100
23583,note_on,20,0,11,,,,,,,,12,,,,56,99
23586,note_on,60,0,12,,,,,,,,13,,,,44,0
23589,note_on,60,0,13,,,,,,,,14,,,,32,0
23615,note_on,90,0,4,,,,,,,,3,,,,44,0
23618,note_on,0,0,1,,,,,,,,0,,,,85,0
23618,note_on,98,0,1,,,,,,,,0,,,,73,0
23619,note_on,0,0,2,,,,,,,,1,,,,73,0
23619,note_on,98,0,2,,,,,,,,1,,,,68,0
23620,note_on,0,0,3,,,,,,,,2,,,,68,0
23620,note_on,98,0,3,,,,,,,,2,,,,65,0
23640,note_on,0,0,1,,,,,,,,0,,,,73,85
23640,set_tempo,120,1,0,,,,,,268456,,,,,,,
23640,note_on,22,0,1,,,,,,,,0,,,,85,85
23640,note_on,60,0,9,,,,,,,,10,,,,65,115
23641,note_on,0,0,2,,,,,,,,1,,,,68,85
23641,note_on,22,0,2,,,,,,,,1,,,,73,85
23642,note_on,22,0,3,,,,,,,,2,,,,68,85
23642,note_on,0,0,3,,,,,,,,2,,,,65,85
23645,note_on,30,0,4,,,,,,,,3,,,,41,85
23646,note_on,60,0,12,,,,,,,,13,,,,41,98
23649,note_on,60,0,13,,,,,,,,14,,,,29,91
23681,note_on,100,0,10,,,,,,,,11,,,,61,0
23683,note_on,100,0,11,,,,,,,,12,,,,56,0
23700,note_on,60,0,9,,,,,,,,10,,,,65,0
23701,note_on,20,0,10,,,,,,,,11,,,,61,100
23703,note_on,20,0,11,,,,,,,,12,,,,56,99
23706,note_on,60,0,12,,,,,,,,13,,,,41,0
23709,note_on,60,0,13,,,,,,,,14,,,,29,0
23735,note_on,90,0,4,,,,,,,,3,,,,41,0
23738,note_on,37,0,10,,,,,,,,11,,,,61,0
23738,note_on,0,0,1,,,,,,,,0,,,,85,0
23738,note_on,98,0,1,,,,,,,,0,,,,73,0
23739,note_on,98,0,2,,,,,,,,1,,,,68,0
23739,note_on,0,0,2,,,,,,,,1,,,,73,0
23740,note_on,98,0,3,,,,,,,,2,,,,65,0
23740,note_on,0,0,3,,,,,,,,2,,,,68,0
23740,note_on,37,0,11,,,,,,,,12,,,,56,0
23760,control_change,60,0,9,,,,,,,,10,11,93,,,
23760,note_on,22,0,1,,,,,,,,0,,,,85,85
23760,note_on,0,0,1,,,,,,,,0,,,,79,85
23760,control_change,0,0,1,,,,,,,,0,11,95,,,
23760,note_on,0,0,9,,,,,,,,10,,,,63,115
23760,set_tempo,120,1,0,,,,,,281690,,,,,,,
23761,control_change,23,0,10,,,,,,,,11,11,93,,,
23761,note_on,0,0,10,,,,,,,,11,,,,67,100
23761,note_on,0,0,10,,,,,,,,11,,,,58,100
23761,note_on,0,0,2,,,,,,,,1,,,,67,85
23761,control_change,0,0,2,,,,,,,,1,11,95,,,
23761,note_on,22,0,2,,,,,,,,1,,,,73,85
23762,note_on,22,0,3,,,,,,,,2,,,,70,85
23762,note_on,0,0,3,,,,,,,,2,,,,67,85
23762,control_change,0,0,3,,,,,,,,2,11,95,,,
23762,control_change,2,0,9,,,,,,,,10,11,97,,,
23763,control_change,2,0,10,,,,,,,,11,11,97,,,
23763,note_on,0,0,11,,,,,,,,12,,,,61,99
23763,control_change,23,0,11,,,,,,,,12,11,93,,,
23764,control_change,365,0,6,,,,,,,,5,11,110,,,
23764,note_on,0,0,6,,,,,,,,5,,,,70,79
23764,note_on,0,0,6,,,,,,,,5,,,,63,79
23764,control_change,2,0,9,,,,,,,,10,11,100,,,
23765,control_change,0,0,4,,,,,,,,3,11,110,,,
23765,control_change,2,0,11,,,,,,,,12,11,97,,,
23765,control_change,2,0,10,,,,,,,,11,11,100,,,
23765,note_on,30,0,4,,,,,,,,3,,,,39,85
23766,control_change,60,0,12,,,,,,,,13,11,93,,,
23766,control_change,2,0,9,,,,,,,,10,11,103,,,
23766,note_on,0,0,12,,,,,,,,13,,,,39,98
23767,control_change,2,0,10,,,,,,,,11,11,103,,,
23767,control_change,2,0,11,,,,,,,,12,11,100,,,
23768,control_change,2,0,9,,,,,,,,10,11,107,,,
23768,control_change,2,0,12,,,,,,,,13,11,97,,,
23769,control_change,2,0,10,,,,,,,,11,11,107,,,
23769,control_change,2,0,11,,,,,,,,12,11,103,,,
23769,control_change,60,0,13,,,,,,,,14,11,93,,,
23769,note_on,0,0,13,,,,,,,,14,,,,27,91
23770,control_change,2,0,12,,,,,,,,13,11,100,,,
23771,control_change,2,0,13,,,,,,,,14,11,97,,,
23771,control_change,2,0,11,,,,,,,,12,11,107,,,
23772,control_change,2,0,12,,,,,,,,13,11,103,,,
23772,control_change,12,0,1,,,,,,,,0,11,92,,,
23773,control_change,2,0,13,,,,,,,,14,11,100,,,
23773,control_change,12,0,2,,,,,,,,1,11,92,,,
23774,control_change,9,0,4,,,,,,,,3,11,107,,,
23774,control_change,2,0,12,,,,,,,,13,11,107,,,
23774,control_change,12,0,3,,,,,,,,2,11,92,,,
