tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
68862,set_tempo,,,,,60,1,0,237154,,,,,
68880,note_on,,,,,30,0,2,,,,0,60,79
68880,note_on,,,,,0,0,2,,,,0,56,79
68880,note_on,,,,,30,0,1,,,,0,68,85
68880,note_on,,,,,0,0,2,,,,0,49,79
68880,note_on,,,,,0,0,2,,,,0,54,79
68942,set_tempo,,,,,80,1,0,236220,,,,,
68970,note_off,,,,,0,0,2,,,,0,60,64
68970,note_off,,,,,0,0,2,,,,0,56,64
68970,note_off,,,,,90,0,1,,,,0,68,64
68970,note_off,,,,,0,0,2,,,,0,54,64
68970,note_off,,,,,90,0,2,,,,0,49,64
69000,note_on,,,,,30,0,2,,,,0,60,85
69000,note_on,,,,,0,0,2,,,,0,49,85
69000,note_on,,,,,0,0,2,,,,0,54,85
69000,note_on,,,,,0,0,2,,,,0,56,85
69000,note_on,,,,,30,0,1,,,,0,70,90
69042,set_tempo,,,,,100,1,0,235294,,,,,
69090,note_off,,,,,90,0,2,,,,0,49,64
69090,note_off,,,,,0,0,2,,,,0,54,64
69090,note_off,,,,,0,0,2,,,,0,60,64
69090,note_off,,,,,0,0,2,,,,0,56,64
69090,note_off,,,,,90,0,1,,,,0,70,64
69102,set_tempo,,,,,60,1,0,234375,,,,,
69120,note_on,,,,,0,0,2,,,,0,49,89
69120,note_on,,,,,30,0,1,,,,0,72,95
69120,note_on,,,,,0,0,2,,,,0,54,89
69120,note_on,,,,,30,0,2,,,,0,60,89
69120,note_on,,,,,0,0,2,,,,0,56,89
69182,set_tempo,,,,,80,1,0,232558,,,,,
69210,note_off,,,,,90,0,1,,,,0,72,64
69210,note_off,,,,,90,0,2,,,,0,49,64
69210,note_off,,,,,0,0,2,,,,0,54,64
69210,note_off,,,,,0,0,2,,,,0,56,64
69210,note_off,,,,,0,0,2,,,,0,60,64
69240,note_on,,,,,0,0,2,,,,0,54,95
69240,note_on,,,,,0,0,2,,,,0,56,95
69240,note_on,,,,,30,0,2,,,,0,60,95
69240,note_on,,,,,0,0,2,,,,0,49,95
69240,note_on,,,,,30,0,1,,,,0,73,101
69282,set_tempo,,,,,100,1,0,231660,,,,,
69322,set_tempo,,,,,40,1,0,230769,,,,,
69330,note_off,,,,,90,0,1,,,,0,73,64
69330,note_off,,,,,90,0,2,,,,0,49,64
69330,note_off,,,,,0,0,2,,,,0,54,64
69330,note_off,,,,,0,0,2,,,,0,56,64
69330,note_off,,,,,0,0,2,,,,0,60,64
69360,note_on,,,,,30,0,1,,,,0,75,108
69360,note_on,,,,,0,0,2,,,,0,49,99
69360,note_on,,,,,0,0,2,,,,0,56,99
69360,note_on,,,,,30,0,2,,,,0,60,99
69360,note_on,,,,,0,0,2,,,,0,54,99
69382,set_tempo,,,,,60,1,0,229885,,,,,
69450,note_off,,,,,90,0,2,,,,0,49,64
69450,note_off,,,,,0,0,2,,,,0,54,64
69450,note_off,,,,,0,0,2,,,,0,56,64
69450,note_off,,,,,0,0,2,,,,0,60,64
69450,note_off,,,,,90,0,1,,,,0,75,64
69480,note_on,,,,,0,0,2,,,,0,56,105
69480,note_on,,,,,30,0,2,,,,0,60,105
69480,note_on,,,,,0,0,2,,,,0,54,105
69480,note_on,,,,,0,0,2,,,,0,49,105
69480,note_on,,,,,30,0,1,,,,0,77,112
69482,set_tempo,,,,,100,1,0,229008,,,,,
69570,note_off,,,,,0,0,2,,,,0,60,64
69570,note_off,,,,,90,0,1,,,,0,77,64
69570,note_off,,,,,0,0,2,,,,0,54,64
69570,note_off,,,,,90,0,2,,,,0,49,64
69570,note_off,,,,,0,0,2,,,,0,56,64
69582,set_tempo,,,,,100,1,0,227273,,,,,
69600,note_on,,,,,0,0,2,,,,0,54,109
69600,note_on,,,,,0,0,2,,,,0,49,109
69600,note_on,,,,,30,0,1,,,,0,78,116
69600,note_on,,,,,0,0,2,,,,0,56,109
69600,note_on,,,,,30,0,2,,,,0,60,109
69662,set_tempo,,,,,80,1,0,229008,,,,,
69690,note_off,,,,,90,0,1,,,,0,78,64
69690,note_off,,,,,90,0,2,,,,0,49,64
69690,note_off,,,,,0,0,2,,,,0,54,64
69690,note_off,,,,,0,0,2,,,,0,56,64
69690,note_off,,,,,0,0,2,,,,0,60,64
69702,set_tempo,,,,,40,1,0,227273,,,,,
69720,note_on,,,,,0,0,2,,,,0,56,114
69720,note_on,,,,,0,0,2,,,,0,54,114
69720,note_on,,,,,0,0,2,,,,0,49,114
69720,note_on,,,,,30,0,2,,,,0,60,114
69720,note_on,,,,,30,0,1,,,,0,80,121
69810,note_off,,,,,0,0,2,,,,0,60,64
69810,note_off,,,,,90,0,1,,,,0,80,64
69810,note_off,,,,,90,0,2,,,,0,49,64
69810,note_off,,,,,0,0,2,,,,0,54,64
69810,note_off,,,,,0,0,2,,,,0,56,64
69840,note_on,,,,,30,0,1,,,,0,85,126
69840,note_on,,,,,30,0,2,,,,0,49,125
69840,note_on,,,,,0,0,2,,,,0,53,125
69840,control_change,,,,,0,0,1,,64,96,0,,
69840,note_on,,,,,0,0,2,,,,0,61,125
69840,note_on,,,,,0,0,2,,,,0,56,125
69842,set_tempo,,,,,140,1,0,250000,,,,,
70020,note_off,,,,,180,0,2,,,,0,61,64
70020,note_off,,,,,180,0,1,,,,0,85,64
70020,note_off,,,,,0,0,2,,,,0,56,64
70020,note_off,,,,,0,0,2,,,,0,53,64
70020,note_off,,,,,0,0,2,,,,0,49,64
70062,set_tempo,,,,,220,1,0,263158,,,,,
70140,control_change,,,,,120,0,1,,64,0,0,,
70182,set_tempo,,,,,120,1,0,240000,,,,,
70200,note_on,,,,,0,0,2,,,,0,37,126
70200,control_change,,,,,0,0,1,,64,95,0,,
70200,note_on,,,,,60,0,1,,,,0,61,127
70200,note_on,,,,,180,0,2,,,,0,49,126
70800,control_change,,,,,600,0,1,,64,0,0,,
70860,note_off,,,,,0,0,2,,,,0,49,64
70860,note_off,,,,,660,0,2,,,,0,37,64
70860,note_off,,,,,60,0,1,,,,0,61,64
70920,note_on,,,,,60,0,1,,,,0,61,124
70920,control_change,,,,,0,0,1,,64,96,0,,
70920,note_on,,,,,60,0,2,,,,0,42,127
70920,note_on,,,,,0,0,2,,,,0,49,127
70920,note_on,,,,,0,0,1,,,,0,54,124
70920,note_on,,,,,0,0,1,,,,0,57,124
71162,set_tempo,,,,,980,1,0,337079,,,,,
71190,note_off,,,,,270,0,2,,,,0,49,64
71190,note_off,,,,,270,0,1,,,,0,54,64
71190,note_off,,,,,0,0,1,,,,0,57,64
71190,note_off,,,,,0,0,1,,,,0,61,64
71190,note_off,,,,,0,0,2,,,,0,42,64
71220,note_on,,,,,30,0,2,,,,0,42,100
71220,note_on,,,,,0,0,2,,,,0,49,100
71220,note_on,,,,,30,0,1,,,,0,61,101
71220,note_on,,,,,0,0,1,,,,0,57,101
71220,note_on,,,,,0,0,1,,,,0,54,101
71270,note_off,,,,,50,0,1,,,,0,54,64
71270,note_off,,,,,0,0,1,,,,0,57,64
71270,note_off,,,,,0,0,2,,,,0,42,64
71270,note_off,,,,,50,0,2,,,,0,49,64
71270,note_off,,,,,0,0,1,,,,0,61,64
71272,control_change,,,,,2,0,1,,64,0,0,,
71280,note_on,,,,,8,0,1,,,,0,56,119
71280,note_on,,,,,0,0,1,,,,0,53,119
71280,control_change,,,,,0,0,1,,64,95,0,,
71296,note_on,,,,,16,0,1,,,,0,61,119
71296,note_on,,,,,0,0,2,,,,0,49,117
71296,note_on,,,,,26,0,2,,,,0,37,117
71362,set_tempo,,,,,200,1,0,229008,,,,,
72616,note_off,,,,,1320,0,2,,,,0,49,64
72660,note_off,,,,,0,0,1,,,,0,56,64
72660,note_off,,,,,1364,0,1,,,,0,53,64
72662,set_tempo,,,,,1300,1,0,384615,,,,,
72676,note_off,,,,,16,0,1,,,,0,61,64
72706,control_change,,,,,30,0,1,,64,0,0,,
72720,note_on,,,,,14,0,1,,,,0,62,61
72720,note_on,,,,,104,0,2,,,,0,60,62
72720,note_on,,,,,0,0,2,,,,0,56,62
72720,note_on,,,,,0,0,2,,,,0,54,62
72720,note_on,,,,,0,0,2,,,,0,49,62
72722,set_tempo,,,,,60,1,0,243902,,,,,
72736,note_off,,,,,16,0,2,,,,0,37,64
72810,note_off,,,,,90,0,1,,,,0,62,64
72810,note_off,,,,,74,0,2,,,,0,49,64
72810,note_off,,,,,0,0,2,,,,0,54,64
72810,note_off,,,,,0,0,2,,,,0,56,64
72810,note_off,,,,,0,0,2,,,,0,60,64
72822,set_tempo,,,,,100,1,0,242915,,,,,
72840,note_on,,,,,30,0,1,,,,0,63,86
72840,note_on,,,,,30,0,2,,,,0,60,68
72840,note_on,,,,,0,0,2,,,,0,54,68
72840,note_on,,,,,0,0,2,,,,0,49,68
72840,note_on,,,,,0,0,2,,,,0,56,68
72882,set_tempo,,,,,60,1,0,241935,,,,,
72930,note_off,,,,,0,0,2,,,,0,54,64
72930,note_off,,,,,0,0,2,,,,0,56,64
72930,note_off,,,,,0,0,2,,,,0,60,64
72930,note_off,,,,,90,0,1,,,,0,63,64
72930,note_off,,,,,90,0,2,,,,0,49,64
72960,note_on,,,,,30,0,2,,,,0,60,74
72960,note_on,,,,,0,0,2,,,,0,56,74
72960,note_on,,,,,0,0,2,,,,0,54,74
72960,note_on,,,,,0,0,2,,,,0,49,74
72960,note_on,,,,,30,0,1,,,,0,65,89
72962,set_tempo,,,,,80,1,0,240964,,,,,
73042,set_tempo,,,,,80,1,0,240000,,,,,
73050,note_off,,,,,90,0,1,,,,0,65,64
73050,note_off,,,,,0,0,2,,,,0,56,64
73050,note_off,,,,,0,0,2,,,,0,60,64
73050,note_off,,,,,0,0,2,,,,0,54,64
73050,note_off,,,,,90,0,2,,,,0,49,64
73080,note_on,,,,,30,0,2,,,,0,60,80
73080,note_on,,,,,0,0,2,,,,0,56,80
73080,note_on,,,,,0,0,2,,,,0,54,80
73080,note_on,,,,,0,0,2,,,,0,49,80
73080,note_on,,,,,30,0,1,,,,0,66,92
73122,set_tempo,,,,,80,1,0,238095,,,,,
73170,note_off,,,,,90,0,1,,,,0,66,64
73170,note_off,,,,,0,0,2,,,,0,56,64
73170,note_off,,,,,90,0,2,,,,0,49,64
73170,note_off,,,,,0,0,2,,,,0,54,64
73170,note_off,,,,,0,0,2,,,,0,60,64
73182,set_tempo,,,,,60,1,0,237154,,,,,
73200,note_on,,,,,30,0,2,,,,0,60,86
73200,note_on,,,,,0,0,2,,,,0,49,86
73200,note_on,,,,,0,0,2,,,,0,54,86
73200,note_on,,,,,30,0,1,,,,0,68,96
73200,note_on,,,,,0,0,2,,,,0,56,86
73262,set_tempo,,,,,80,1,0,236220,,,,,
73290,note_off,,,,,90,0,1,,,,0,68,64
73290,note_off,,,,,0,0,2,,,,0,60,64
73290,note_off,,,,,0,0,2,,,,0,56,64
73290,note_off,,,,,0,0,2,,,,0,54,64
73290,note_off,,,,,90,0,2,,,,0,49,64
73320,note_on,,,,,30,0,1,,,,0,70,99
73320,note_on,,,,,0,0,2,,,,0,49,93
73320,note_on,,,,,0,0,2,,,,0,54,93
73320,note_on,,,,,0,0,2,,,,0,56,93
73320,note_on,,,,,30,0,2,,,,0,60,93
73362,set_tempo,,,,,100,1,0,235294,,,,,
73410,note_off,,,,,0,0,2,,,,0,54,64
73410,note_off,,,,,90,0,1,,,,0,70,64
73410,note_off,,,,,90,0,2,,,,0,49,64
73410,note_off,,,,,0,0,2,,,,0,56,64
73410,note_off,,,,,0,0,2,,,,0,60,64
73422,set_tempo,,,,,60,1,0,234375,,,,,
73440,note_on,,,,,30,0,2,,,,0,60,97
73440,note_on,,,,,0,0,2,,,,0,56,97
73440,note_on,,,,,30,0,1,,,,0,72,102
73440,note_on,,,,,0,0,2,,,,0,54,97
73440,note_on,,,,,0,0,2,,,,0,49,97
73502,set_tempo,,,,,80,1,0,232558,,,,,
73530,note_off,,,,,90,0,2,,,,0,49,64
73530,note_off,,,,,0,0,2,,,,0,56,64
73530,note_off,,,,,0,0,2,,,,0,60,64
73530,note_off,,,,,90,0,1,,,,0,72,64
73530,note_off,,,,,0,0,2,,,,0,54,64
73560,note_on,,,,,0,0,2,,,,0,54,102
73560,note_on,,,,,30,0,2,,,,0,60,102
73560,note_on,,,,,30,0,1,,,,0,73,106
73560,note_on,,,,,0,0,2,,,,0,49,102
73560,note_on,,,,,0,0,2,,,,0,56,102
73602,set_tempo,,,,,100,1,0,231660,,,,,
73642,set_tempo,,,,,40,1,0,230769,,,,,
73650,note_off,,,,,0,0,2,,,,0,56,64
73650,note_off,,,,,90,0,1,,,,0,73,64
73650,note_off,,,,,90,0,2,,,,0,49,64
73650,note_off,,,,,0,0,2,,,,0,54,64
73650,note_off,,,,,0,0,2,,,,0,60,64
73680,note_on,,,,,0,0,2,,,,0,54,105
73680,note_on,,,,,30,0,2,,,,0,60,105
73680,note_on,,,,,0,0,2,,,,0,56,105
73680,note_on,,,,,0,0,2,,,,0,49,105
73680,note_on,,,,,30,0,1,,,,0,75,110
73702,set_tempo,,,,,60,1,0,229885,,,,,
73770,note_off,,,,,90,0,2,,,,0,49,64
73770,note_off,,,,,0,0,2,,,,0,54,64
73770,note_off,,,,,90,0,1,,,,0,75,64
73770,note_off,,,,,0,0,2,,,,0,60,64
73770,note_off,,,,,0,0,2,,,,0,56,64
73800,note_on,,,,,0,0,2,,,,0,56,110
73800,note_on,,,,,0,0,2,,,,0,54,110
73800,note_on,,,,,30,0,1,,,,0,77,114
73800,note_on,,,,,0,0,2,,,,0,49,110
73800,note_on,,,,,30,0,2,,,,0,60,110
73802,set_tempo,,,,,100,1,0,229008,,,,,
73890,note_off,,,,,90,0,1,,,,0,77,64
73890,note_off,,,,,0,0,2,,,,0,60,64
73890,note_off,,,,,90,0,2,,,,0,49,64
73890,note_off,,,,,0,0,2,,,,0,54,64
73890,note_off,,,,,0,0,2,,,,0,56,64
73902,set_tempo,,,,,100,1,0,227273,,,,,
73920,note_on,,,,,0,0,2,,,,0,49,115
73920,note_on,,,,,0,0,2,,,,0,54,115
73920,note_on,,,,,0,0,2,,,,0,56,115
73920,note_on,,,,,30,0,2,,,,0,60,115
73920,note_on,,,,,30,0,1,,,,0,78,120
73982,set_tempo,,,,,80,1,0,229008,,,,,
74010,note_off,,,,,90,0,1,,,,0,78,64
74010,note_off,,,,,0,0,2,,,,0,60,64
74010,note_off,,,,,0,0,2,,,,0,56,64
74010,note_off,,,,,0,0,2,,,,0,54,64
74010,note_off,,,,,90,0,2,,,,0,49,64
74022,set_tempo,,,,,40,1,0,227273,,,,,
74040,note_on,,,,,30,0,1,,,,0,80,126
74040,note_on,,,,,0,0,2,,,,0,49,123
74040,note_on,,,,,0,0,2,,,,0,54,123
74040,note_on,,,,,0,0,2,,,,0,56,123
74040,note_on,,,,,30,0,2,,,,0,60,123
74130,note_off,,,,,90,0,1,,,,0,80,64
74130,note_off,,,,,0,0,2,,,,0,54,64
74130,note_off,,,,,90,0,2,,,,0,49,64
74130,note_off,,,,,0,0,2,,,,0,60,64
74130,note_off,,,,,0,0,2,,,,0,56,64
74160,note_on,,,,,30,0,1,,,,0,89,126
74160,note_on,,,,,0,0,1,,,,0,85,126
74160,note_on,,,,,30,0,2,,,,0,49,126
74160,note_on,,,,,0,0,2,,,,0,53,126
74160,note_on,,,,,0,0,2,,,,0,56,126
74160,note_on,,,,,0,0,2,,,,0,61,126
74160,control_change,,,,,0,0,1,,64,96,0,,
74162,set_tempo,,,,,140,1,0,250000,,,,,
74340,note_off,,,,,0,0,2,,,,0,49,64
74340,note_off,,,,,0,0,1,,,,0,89,64
74340,note_off,,,,,0,0,2,,,,0,53,64
74340,note_off,,,,,0,0,2,,,,0,56,64
74340,note_off,,,,,180,0,1,,,,0,85,64
74340,note_off,,,,,180,0,2,,,,0,61,64
74382,set_tempo,,,,,220,1,0,263158,,,,,
74460,control_change,,,,,120,0,1,,64,0,0,,
74520,note_on,,,,,60,0,1,,,,0,61,127
74520,note_on,,,,,180,0,2,,,,0,49,126
74520,note_on,,,,,0,0,2,,,,0,37,126
74520,control_change,,,,,0,0,1,,64,95,0,,
74522,set_tempo,,,,,140,1,0,227273,,,,,
75120,control_change,,,,,600,0,1,,64,0,0,,
75540,note_off,,,,,0,0,2,,,,0,49,64
75540,note_off,,,,,1020,0,2,,,,0,37,64
75540,note_off,,,,,420,0,1,,,,0,61,64
75600,note_on,,,,,0,0,2,,,,0,49,63
75600,note_on,,,,,60,0,1,,,,0,68,62
75600,note_on,,,,,0,0,2,,,,0,54,63
75600,note_on,,,,,60,0,2,,,,0,60,63
75600,note_on,,,,,0,0,2,,,,0,56,63
75602,set_tempo,,,,,1080,1,0,243902,,,,,
75690,note_off,,,,,0,0,2,,,,0,54,64
75690,note_off,,,,,90,0,2,,,,0,49,64
75690,note_off,,,,,0,0,2,,,,0,56,64
75690,note_off,,,,,90,0,1,,,,0,68,64
75690,note_off,,,,,0,0,2,,,,0,60,64
75702,set_tempo,,,,,100,1,0,242915,,,,,
75720,note_on,,,,,0,0,2,,,,0,49,64
75720,note_on,,,,,0,0,2,,,,0,54,64
75720,note_on,,,,,30,0,1,,,,0,70,71
75720,note_on,,,,,30,0,2,,,,0,60,64
75720,note_on,,,,,0,0,2,,,,0,56,64
75762,set_tempo,,,,,60,1,0,241935,,,,,
75810,note_off,,,,,0,0,2,,,,0,60,64
75810,note_off,,,,,0,0,2,,,,0,56,64
75810,note_off,,,,,90,0,1,,,,0,70,64
75810,note_off,,,,,90,0,2,,,,0,49,64
75810,note_off,,,,,0,0,2,,,,0,54,64
75840,note_on,,,,,0,0,2,,,,0,54,69
75840,note_on,,,,,30,0,1,,,,0,72,77
75840,note_on,,,,,30,0,2,,,,0,60,69
75840,note_on,,,,,0,0,2,,,,0,56,69
75840,note_on,,,,,0,0,2,,,,0,49,69
75842,set_tempo,,,,,80,1,0,240964,,,,,
75922,set_tempo,,,,,80,1,0,240000,,,,,
75930,note_off,,,,,90,0,1,,,,0,72,64
75930,note_off,,,,,90,0,2,,,,0,49,64
75930,note_off,,,,,0,0,2,,,,0,54,64
75930,note_off,,,,,0,0,2,,,,0,56,64
75930,note_off,,,,,0,0,2,,,,0,60,64
75960,note_on,,,,,30,0,2,,,,0,60,73
75960,note_on,,,,,0,0,2,,,,0,54,73
75960,note_on,,,,,30,0,1,,,,0,73,82
75960,note_on,,,,,0,0,2,,,,0,49,73
75960,note_on,,,,,0,0,2,,,,0,56,73
76002,set_tempo,,,,,80,1,0,238095,,,,,
76050,note_off,,,,,90,0,1,,,,0,73,64
76050,note_off,,,,,90,0,2,,,,0,49,64
76050,note_off,,,,,0,0,2,,,,0,54,64
76050,note_off,,,,,0,0,2,,,,0,56,64
76050,note_off,,,,,0,0,2,,,,0,60,64
76062,set_tempo,,,,,60,1,0,237154,,,,,
76080,note_on,,,,,30,0,2,,,,0,60,81
76080,note_on,,,,,0,0,2,,,,0,54,81
76080,note_on,,,,,0,0,2,,,,0,49,81
76080,note_on,,,,,0,0,2,,,,0,56,81
76080,note_on,,,,,30,0,1,,,,0,75,87
76142,set_tempo,,,,,80,1,0,236220,,,,,
76170,note_off,,,,,0,0,2,,,,0,60,64
76170,note_off,,,,,90,0,1,,,,0,75,64
76170,note_off,,,,,90,0,2,,,,0,49,64
76170,note_off,,,,,0,0,2,,,,0,54,64
76170,note_off,,,,,0,0,2,,,,0,56,64
76200,note_on,,,,,30,0,2,,,,0,60,86
76200,note_on,,,,,0,0,2,,,,0,56,86
76200,note_on,,,,,0,0,2,,,,0,54,86
76200,note_on,,,,,0,0,2,,,,0,49,86
76200,note_on,,,,,30,0,1,,,,0,77,94
76242,set_tempo,,,,,100,1,0,235294,,,,,
76290,note_off,,,,,0,0,2,,,,0,56,64
76290,note_off,,,,,0,0,2,,,,0,54,64
76290,note_off,,,,,0,0,2,,,,0,60,64
76290,note_off,,,,,90,0,1,,,,0,77,64
76290,note_off,,,,,90,0,2,,,,0,49,64
76302,set_tempo,,,,,60,1,0,234375,,,,,
76320,note_on,,,,,30,0,2,,,,0,60,96
76320,note_on,,,,,30,0,1,,,,0,78,99
76320,note_on,,,,,0,0,2,,,,0,54,96
76320,note_on,,,,,0,0,2,,,,0,49,96
76320,note_on,,,,,0,0,2,,,,0,56,96
76382,set_tempo,,,,,80,1,0,232558,,,,,
76410,note_off,,,,,90,0,1,,,,0,78,64
76410,note_off,,,,,0,0,2,,,,0,56,64
76410,note_off,,,,,0,0,2,,,,0,60,64
76410,note_off,,,,,0,0,2,,,,0,54,64
76410,note_off,,,,,90,0,2,,,,0,49,64
76440,note_on,,,,,0,0,2,,,,0,56,103
76440,note_on,,,,,0,0,2,,,,0,54,103
76440,note_on,,,,,0,0,2,,,,0,49,103
76440,note_on,,,,,30,0,1,,,,0,80,105
76440,note_on,,,,,30,0,2,,,,0,60,103
76482,set_tempo,,,,,100,1,0,231660,,,,,
76522,set_tempo,,,,,40,1,0,230769,,,,,
76530,note_off,,,,,90,0,2,,,,0,49,64
76530,note_off,,,,,0,0,2,,,,0,56,64
76530,note_off,,,,,0,0,2,,,,0,60,64
76530,note_off,,,,,90,0,1,,,,0,80,64
76530,note_off,,,,,0,0,2,,,,0,54,64
76560,note_on,,,,,30,0,1,,,,0,82,109
76560,note_on,,,,,30,0,2,,,,0,60,105
76560,note_on,,,,,0,0,2,,,,0,56,105
76560,note_on,,,,,0,0,2,,,,0,54,105
76560,note_on,,,,,0,0,2,,,,0,49,105
76582,set_tempo,,,,,60,1,0,229885,,,,,
76650,note_off,,,,,90,0,1,,,,0,82,64
76650,note_off,,,,,90,0,2,,,,0,49,64
76650,note_off,,,,,0,0,2,,,,0,54,64
76650,note_off,,,,,0,0,2,,,,0,56,64
76650,note_off,,,,,0,0,2,,,,0,60,64
76680,note_on,,,,,30,0,1,,,,0,84,115
76680,note_on,,,,,30,0,2,,,,0,60,112
76680,note_on,,,,,0,0,2,,,,0,56,112
76680,note_on,,,,,0,0,2,,,,0,54,112
76680,note_on,,,,,0,0,2,,,,0,49,112
76682,set_tempo,,,,,100,1,0,229008,,,,,
76770,note_off,,,,,90,0,2,,,,0,49,64
76770,note_off,,,,,90,0,1,,,,0,84,64
76770,note_off,,,,,0,0,2,,,,0,56,64
76770,note_off,,,,,0,0,2,,,,0,60,64
76770,note_off,,,,,0,0,2,,,,0,54,64
76782,set_tempo,,,,,100,1,0,227273,,,,,
76800,note_on,,,,,0,0,2,,,,0,54,116
76800,note_on,,,,,0,0,2,,,,0,49,116
76800,note_on,,,,,30,0,2,,,,0,60,116
76800,note_on,,,,,0,0,2,,,,0,56,116
76800,note_on,,,,,30,0,1,,,,0,85,119
76862,set_tempo,,,,,80,1,0,229008,,,,,
76890,note_off,,,,,0,0,2,,,,0,60,64
76890,note_off,,,,,90,0,1,,,,0,85,64
76890,note_off,,,,,0,0,2,,,,0,56,64
76890,note_off,,,,,0,0,2,,,,0,54,64
76890,note_off,,,,,90,0,2,,,,0,49,64
76902,set_tempo,,,,,40,1,0,227273,,,,,
76920,note_on,,,,,30,0,2,,,,0,60,124
76920,note_on,,,,,30,0,1,,,,0,87,125
76920,note_on,,,,,0,0,2,,,,0,49,124
76920,note_on,,,,,0,0,2,,,,0,54,124
76920,note_on,,,,,0,0,2,,,,0,56,124
77010,note_off,,,,,90,0,1,,,,0,87,64
77010,note_off,,,,,0,0,2,,,,0,60,64
77010,note_off,,,,,0,0,2,,,,0,56,64
77010,note_off,,,,,0,0,2,,,,0,54,64
77010,note_off,,,,,90,0,2,,,,0,49,64
77040,note_on,,,,,30,0,2,,,,0,49,127
77040,note_on,,,,,0,0,2,,,,0,53,127
77040,note_on,,,,,30,0,1,,,,0,97,127
77040,control_change,,,,,0,0,1,,64,96,0,,
77040,note_on,,,,,0,0,1,,,,0,89,127
77040,note_on,,,,,0,0,2,,,,0,56,127
77040,note_on,,,,,0,0,2,,,,0,61,127
77042,set_tempo,,,,,140,1,0,250000,,,,,
77220,note_off,,,,,0,0,2,,,,0,56,64
77220,note_off,,,,,0,0,2,,,,0,53,64
77220,note_off,,,,,0,0,2,,,,0,49,64
77220,note_off,,,,,180,0,2,,,,0,61,64
77220,note_off,,,,,180,0,1,,,,0,89,64
77220,note_off,,,,,0,0,1,,,,0,97,64
77262,set_tempo,,,,,220,1,0,263158,,,,,
77340,control_change,,,,,120,0,1,,64,0,0,,
77400,note_on,,,,,180,0,2,,,,0,37,126
77400,note_on,,,,,0,0,2,,,,0,49,126
77400,control_change,,,,,0,0,1,,64,95,0,,
77400,note_on,,,,,60,0,1,,,,0,61,127
77402,set_tempo,,,,,140,1,0,238095,,,,,
77640,note_off,,,,,240,0,1,,,,0,61,64
77640,note_off,,,,,0,0,2,,,,0,37,64
77640,note_off,,,,,240,0,2,,,,0,49,64
77752,control_change,,,,,112,0,1,,64,0,0,,
77760,note_on,,,,,0,0,2,,,,0,56,126
77760,note_on,,,,,0,0,2,,,,0,61,126
77760,control_change,,,,,0,0,1,,64,96,0,,
77760,note_on,,,,,0,0,1,,,,0,80,126
77760,note_on,,,,,0,0,1,,,,0,85,126
77760,note_on,,,,,0,0,1,,,,0,89,126
77760,note_on,,,,,8,0,1,,,,0,92,126
77760,note_on,,,,,0,0,2,,,,0,53,126
77760,note_on,,,,,120,0,2,,,,0,49,126
77782,set_tempo,,,,,380,1,0,250000,,,,,
77940,note_off,,,,,0,0,1,,,,0,89,64
77940,note_off,,,,,0,0,1,,,,0,85,64
77940,note_off,,,,,0,0,2,,,,0,56,64
77940,note_off,,,,,0,0,1,,,,0,92,64
77940,note_off,,,,,0,0,2,,,,0,53,64
77940,note_off,,,,,0,0,2,,,,0,49,64
77940,note_off,,,,,180,0,1,,,,0,80,64
77940,note_off,,,,,180,0,2,,,,0,61,64
78060,control_change,,,,,120,0,1,,64,0,0,,
78120,control_change,,,,,0,0,1,,64,95,0,,
78120,note_on,,,,,180,0,2,,,,0,37,126
78120,note_on,,,,,0,0,2,,,,0,49,126
78120,note_on,,,,,60,0,1,,,,0,61,127
78360,note_off,,,,,240,0,1,,,,0,61,64
78360,note_off,,,,,240,0,2,,,,0,49,64
78360,note_off,,,,,0,0,2,,,,0,37,64
78362,set_tempo,,,,,580,1,0,260870,,,,,
78466,control_change,,,,,106,0,1,,64,0,0,,
78480,note_on,,,,,14,0,1,,,,0,89,126
78480,note_on,,,,,120,0,2,,,,0,49,126
78480,note_on,,,,,0,0,2,,,,0,53,126
78480,note_on,,,,,0,0,2,,,,0,56,126
78480,note_on,,,,,0,0,2,,,,0,61,126
78480,note_on,,,,,0,0,1,,,,0,80,126
78480,note_on,,,,,0,0,1,,,,0,85,126
78480,note_on,,,,,0,0,1,,,,0,77,126
78480,control_change,,,,,0,0,1,,64,96,0,,
78660,note_off,,,,,0,0,1,,,,0,80,64
78660,note_off,,,,,0,0,1,,,,0,89,64
78660,note_off,,,,,0,0,1,,,,0,85,64
78660,note_off,,,,,180,0,1,,,,0,77,64
78660,note_off,,,,,0,0,2,,,,0,56,64
78660,note_off,,,,,0,0,2,,,,0,53,64
78660,note_off,,,,,180,0,2,,,,0,61,64
78660,note_off,,,,,0,0,2,,,,0,49,64
78780,control_change,,,,,120,0,1,,64,0,0,,
78840,note_on,,,,,180,0,2,,,,0,37,126
78840,note_on,,,,,0,0,2,,,,0,49,126
78840,note_on,,,,,60,0,1,,,,0,61,127
78840,control_change,,,,,0,0,1,,64,95,0,,
78842,set_tempo,,,,,480,1,0,277778,,,,,
79080,note_off,,,,,240,0,1,,,,0,61,64
79080,note_off,,,,,240,0,2,,,,0,49,64
79080,note_off,,,,,0,0,2,,,,0,37,64
79200,control_change,,,,,120,0,1,,64,0,0,,
