tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,note,velocity
28676,note_on,,,,,26,0,1,,,,,,0,70,0
28680,note_on,,,,,4,0,1,,,,,,0,66,113
28706,note_on,,,,,26,0,1,,,,,,0,66,0
28710,note_on,,,,,4,0,1,,,,,,0,63,116
28736,note_on,,,,,26,0,1,,,,,,0,63,0
28740,note_on,,,,,4,0,1,,,,,,0,66,119
28766,note_on,,,,,26,0,1,,,,,,0,66,0
28770,note_on,,,,,4,0,1,,,,,,0,70,121
28796,note_on,,,,,26,0,1,,,,,,0,70,0
28800,note_on,,,,,240,0,2,,,,,,0,46,125
28800,control_change,,,,,0,0,1,,,,64,96,0,,
28800,note_on,,,,,4,0,1,,,,,,0,75,127
28830,note_on,,,,,0,0,2,,,,,,0,58,113
28830,note_on,,,,,30,0,2,,,,,,0,46,0
28852,note_on,,,,,52,0,1,,,,,,0,75,0
28860,note_on,,,,,30,0,2,,,,,,0,58,0
28860,note_on,,,,,0,0,1,,,,,,0,87,105
28860,note_on,,,,,0,0,1,,,,,,0,75,105
28860,note_on,,,,,0,0,2,,,,,,0,54,118
28860,note_on,,,,,0,0,1,,,,,,0,78,105
28860,note_on,,,,,8,0,1,,,,,,0,82,105
28890,note_on,,,,,0,0,2,,,,,,0,51,121
28890,note_on,,,,,30,0,2,,,,,,0,54,0
28905,note_on,,,,,45,0,1,,,,,,0,87,0
28905,note_on,,,,,0,0,1,,,,,,0,82,0
28905,note_on,,,,,0,0,1,,,,,,0,78,0
28905,note_on,,,,,0,0,1,,,,,,0,75,0
28920,note_on,,,,,0,0,1,,,,,,0,78,107
28920,note_on,,,,,15,0,1,,,,,,0,82,107
28920,note_on,,,,,0,0,1,,,,,,0,75,107
28920,note_on,,,,,0,0,2,,,,,,0,46,123
28920,note_on,,,,,30,0,2,,,,,,0,51,0
28920,note_on,,,,,0,0,1,,,,,,0,87,107
28950,note_on,,,,,0,0,2,,,,,,0,42,115
28950,note_on,,,,,30,0,2,,,,,,0,46,0
28965,note_on,,,,,0,0,1,,,,,,0,82,0
28965,note_on,,,,,0,0,1,,,,,,0,78,0
28965,note_on,,,,,0,0,1,,,,,,0,87,0
28965,note_on,,,,,45,0,1,,,,,,0,75,0
28975,control_change,,,,,10,0,1,,,,64,0,0,,
28980,note_on,,,,,0,0,2,,,,,,0,39,120
28980,note_on,,,,,30,0,2,,,,,,0,42,0
28980,note_on,,,,,0,0,1,,,,,,0,75,114
28980,note_on,,,,,0,0,1,,,,,,0,78,114
28980,note_on,,,,,5,0,1,,,,,,0,82,114
28980,note_on,,,,,0,0,1,,,,,,0,87,114
28990,set_tempo,,,,,440,1,0,,454545,,,,,,
29010,note_on,,,,,30,0,2,,,,,,0,39,0
29010,note_on,,,,,0,0,2,,,,,,0,34,125
29010,set_tempo,,,,,20,1,0,,458015,,,,,,
29025,note_on,,,,,45,0,1,,,,,,0,75,0
29025,note_on,,,,,0,0,1,,,,,,0,87,0
29025,note_on,,,,,0,0,1,,,,,,0,78,0
29025,note_on,,,,,0,0,1,,,,,,0,82,0
29040,note_on,,,,,0,0,2,,,,,,0,46,127
29040,note_on,,,,,30,0,2,,,,,,0,34,0
29040,note_on,,,,,0,0,1,,,,,,0,78,126
29040,note_on,,,,,15,0,1,,,,,,0,82,126
29040,note_on,,,,,0,0,1,,,,,,0,88,126
29040,note_on,,,,,0,0,1,,,,,,0,76,126
29040,control_change,,,,,0,0,1,,,,64,95,0,,
29050,set_tempo,,,,,40,1,0,,461538,,,,,,
29060,set_tempo,,,,,10,1,0,,465116,,,,,,
29090,set_tempo,,,,,30,1,0,,468750,,,,,,
29100,note_on,,,,,0,0,1,,,,,,0,78,91
29100,note_on,,,,,60,0,1,,,,,,0,76,0
29100,note_on,,,,,0,0,1,,,,,,0,82,0
29100,note_on,,,,,0,0,1,,,,,,0,82,91
29100,note_on,,,,,0,0,1,,,,,,0,78,0
29100,note_on,,,,,60,0,2,,,,,,0,46,0
29100,control_change,,,,,0,0,1,,,,64,0,0,,
29100,note_on,,,,,0,0,1,,,,,,0,87,91
29100,note_on,,,,,0,0,1,,,,,,0,75,91
29100,note_on,,,,,0,0,1,,,,,,0,88,0
29130,note_on,,,,,0,0,1,,,,,,0,75,0
29130,note_on,,,,,0,0,1,,,,,,0,78,0
29130,note_on,,,,,30,0,1,,,,,,0,87,0
29130,note_on,,,,,0,0,1,,,,,,0,82,0
29160,control_change,,,,,30,0,1,,,,64,95,0,,
29160,note_on,,,,,0,0,2,,,,,,0,45,116
29160,note_on,,,,,60,0,2,,,,,,0,33,116
29180,set_tempo,,,,,90,1,0,,472440,,,,,,
29200,set_tempo,,,,,20,1,0,,476190,,,,,,
29205,note_on,,,,,0,0,2,,,,,,0,33,0
29205,note_on,,,,,45,0,2,,,,,,0,45,0
29220,note_on,,,,,0,0,1,,,,,,0,72,98
29220,note_on,,,,,0,0,1,,,,,,0,75,98
29220,note_on,,,,,0,0,1,,,,,,0,77,98
29220,note_on,,,,,0,0,1,,,,,,0,57,98
29220,note_on,,,,,0,0,1,,,,,,0,63,98
29220,note_on,,,,,60,0,1,,,,,,0,65,98
29260,set_tempo,,,,,60,1,0,,480000,,,,,,
29265,note_on,,,,,0,0,1,,,,,,0,65,0
29265,note_on,,,,,0,0,1,,,,,,0,57,0
29265,note_on,,,,,45,0,1,,,,,,0,75,0
29265,note_on,,,,,0,0,1,,,,,,0,63,0
29265,note_on,,,,,0,0,1,,,,,,0,77,0
29265,note_on,,,,,0,0,1,,,,,,0,72,0
29280,note_on,,,,,15,0,1,,,,,,0,65,105
29280,note_on,,,,,0,0,1,,,,,,0,63,105
29280,note_on,,,,,0,0,1,,,,,,0,57,105
29280,note_on,,,,,0,0,1,,,,,,0,77,105
29280,note_on,,,,,0,0,1,,,,,,0,72,105
29280,note_on,,,,,0,0,1,,,,,,0,75,105
29300,set_tempo,,,,,40,1,0,,483870,,,,,,
29325,note_on,,,,,45,0,1,,,,,,0,75,0
29325,note_on,,,,,0,0,1,,,,,,0,63,0
29325,note_on,,,,,0,0,1,,,,,,0,57,0
29325,note_on,,,,,0,0,1,,,,,,0,65,0
29325,note_on,,,,,0,0,1,,,,,,0,77,0
29325,note_on,,,,,0,0,1,,,,,,0,72,0
29340,note_on,,,,,0,0,1,,,,,,0,75,111
29340,note_on,,,,,15,0,1,,,,,,0,65,111
29340,note_on,,,,,0,0,1,,,,,,0,63,111
29340,note_on,,,,,0,0,1,,,,,,0,57,111
29340,note_on,,,,,0,0,1,,,,,,0,72,111
29340,note_on,,,,,0,0,1,,,,,,0,77,111
29345,control_change,,,,,5,0,1,,,,64,0,0,,
29385,note_on,,,,,0,0,1,,,,,,0,57,0
29385,note_on,,,,,0,0,1,,,,,,0,77,0
29385,note_on,,,,,0,0,1,,,,,,0,65,0
29385,note_on,,,,,0,0,1,,,,,,0,63,0
29385,note_on,,,,,0,0,1,,,,,,0,72,0
29385,note_on,,,,,40,0,1,,,,,,0,75,0
29390,set_tempo,,,,,90,1,0,,487804,,,,,,
29400,note_on,,,,,0,0,2,,,,,,0,63,110
29400,note_on,,,,,195,0,2,,,,,,0,66,110
29400,control_change,,,,,0,0,1,,,,64,96,0,,
29400,note_on,,,,,0,0,1,,,,,,0,75,118
29400,note_on,,,,,0,0,1,,,,,,0,72,118
29400,note_on,,,,,15,0,1,,,,,,0,78,118
29400,note_on,,,,,0,0,2,,,,,,0,57,110
29420,set_tempo,,,,,30,1,0,,491803,,,,,,
29450,set_tempo,,,,,30,1,0,,495867,,,,,,
29460,note_on,,,,,60,0,1,,,,,,0,75,0
29460,note_on,,,,,0,0,1,,,,,,0,78,0
29460,note_on,,,,,0,0,1,,,,,,0,72,0
29460,note_on,,,,,0,0,1,,,,,,0,75,87
29460,control_change,,,,,0,0,1,,,,64,0,0,,
29470,set_tempo,,,,,20,1,0,,495867,,,,,,
29490,note_on,,,,,90,0,2,,,,,,0,57,0
29490,note_on,,,,,0,0,2,,,,,,0,63,0
29490,note_on,,,,,30,0,1,,,,,,0,75,0
29490,note_on,,,,,0,0,2,,,,,,0,66,0
29490,set_tempo,,,,,20,1,0,,500000,,,,,,
29500,set_tempo,,,,,10,1,0,,504201,,,,,,
29520,note_on,,,,,30,0,2,,,,,,0,33,117
29520,set_tempo,,,,,20,1,0,,508474,,,,,,
29520,control_change,,,,,30,0,1,,,,64,96,0,,
29540,set_tempo,,,,,20,1,0,,512820,,,,,,
29550,set_tempo,,,,,10,1,0,,517241,,,,,,
29565,note_on,,,,,45,0,2,,,,,,0,33,0
29580,note_on,,,,,0,0,2,,,,,,0,51,78
29580,note_on,,,,,0,0,2,,,,,,0,53,78
29580,note_on,,,,,15,0,2,,,,,,0,45,78
29580,note_on,,,,,0,0,1,,,,,,0,65,70
29580,note_on,,,,,0,0,1,,,,,,0,60,70
29580,set_tempo,,,,,30,1,0,,521739,,,,,,
29580,note_on,,,,,60,0,1,,,,,,0,63,70
29600,set_tempo,,,,,20,1,0,,526315,,,,,,
29620,set_tempo,,,,,20,1,0,,530973,,,,,,
29625,note_on,,,,,0,0,2,,,,,,0,51,0
29625,note_on,,,,,0,0,2,,,,,,0,45,0
29625,note_on,,,,,0,0,1,,,,,,0,60,0
29625,note_on,,,,,45,0,1,,,,,,0,65,0
29625,note_on,,,,,45,0,2,,,,,,0,53,0
29625,note_on,,,,,0,0,1,,,,,,0,63,0
29635,control_change,,,,,10,0,1,,,,64,0,0,,
29640,note_on,,,,,15,0,2,,,,,,0,45,68
29640,note_on,,,,,0,0,2,,,,,,0,51,68
29640,note_on,,,,,0,0,2,,,,,,0,53,68
29640,note_on,,,,,0,0,1,,,,,,0,63,59
29640,note_on,,,,,0,0,1,,,,,,0,65,59
29640,note_on,,,,,5,0,1,,,,,,0,60,59
29640,set_tempo,,,,,20,1,0,,535714,,,,,,
29660,set_tempo,,,,,20,1,0,,540540,,,,,,
29680,set_tempo,,,,,20,1,0,,545454,,,,,,
29685,note_on,,,,,0,0,1,,,,,,0,63,0
29685,note_on,,,,,45,0,1,,,,,,0,65,0
29685,note_on,,,,,0,0,1,,,,,,0,60,0
29685,note_on,,,,,45,0,2,,,,,,0,53,0
29685,note_on,,,,,0,0,2,,,,,,0,51,0
29685,note_on,,,,,0,0,2,,,,,,0,45,0
29700,note_on,,,,,15,0,2,,,,,,0,45,57
29700,set_tempo,,,,,20,1,0,,550458,,,,,,
29700,note_on,,,,,0,0,1,,,,,,0,63,50
29700,note_on,,,,,0,0,2,,,,,,0,51,57
29700,note_on,,,,,0,0,2,,,,,,0,53,57
29700,note_on,,,,,15,0,1,,,,,,0,60,50
29700,note_on,,,,,0,0,1,,,,,,0,65,50
29710,set_tempo,,,,,10,1,0,,555555,,,,,,
29740,set_tempo,,,,,30,1,0,,560747,,,,,,
29745,note_on,,,,,45,0,2,,,,,,0,53,0
29745,note_on,,,,,0,0,2,,,,,,0,51,0
29745,note_on,,,,,0,0,2,,,,,,0,45,0
29745,note_on,,,,,45,0,1,,,,,,0,65,0
29745,note_on,,,,,0,0,1,,,,,,0,63,0
29745,note_on,,,,,0,0,1,,,,,,0,60,0
29760,note_on,,,,,15,0,1,,,,,,0,66,58
29760,control_change,,,,,0,0,1,,,,64,94,0,,
29760,note_on,,,,,0,0,2,,,,,,0,51,63
29760,note_on,,,,,0,0,2,,,,,,0,45,63
29760,note_on,,,,,0,0,1,,,,,,0,63,58
29760,note_on,,,,,0,0,1,,,,,,0,60,58
29760,note_on,,,,,15,0,2,,,,,,0,54,63
29770,set_tempo,,,,,30,1,0,,566037,,,,,,
29780,set_tempo,,,,,10,1,0,,571428,,,,,,
29820,note_on,,,,,0,0,1,,,,,,0,66,0
29820,note_on,,,,,0,0,1,,,,,,0,72,46
29820,control_change,,,,,0,0,1,,,,64,0,0,,
29820,note_on,,,,,60,0,1,,,,,,0,60,0
29820,note_on,,,,,0,0,1,,,,,,0,63,0
29850,note_on,,,,,30,0,1,,,,,,0,72,0
29850,set_tempo,,,,,70,1,0,,800000,,,,,,
29850,note_on,,,,,0,0,2,,,,,,0,54,0
29850,note_on,,,,,0,0,2,,,,,,0,51,0
29850,note_on,,,,,90,0,2,,,,,,0,45,0
29880,set_tempo,,,,,30,1,0,,731707,,,,,,
29880,note_on,,,,,0,0,1,,,,,,0,55,53
29880,note_on,,,,,30,0,1,,,,,,0,63,53
29880,control_change,,,,,0,0,1,,,,64,96,0,,
29940,set_tempo,,,,,60,1,0,,625000,,,,,,
29940,note_on,,,,,90,0,2,,,,,,0,46,44
29985,note_on,,,,,45,0,2,,,,,,0,46,0
29990,set_tempo,,,,,50,1,0,,566037,,,,,,
30000,note_on,,,,,15,0,2,,,,,,0,46,49
30045,note_on,,,,,45,0,2,,,,,,0,46,0
30060,note_on,,,,,15,0,2,,,,,,0,46,52
30105,note_on,,,,,45,0,2,,,,,,0,46,0
30115,control_change,,,,,235,0,1,,,,64,0,0,,
30120,note_on,,,,,0,0,1,,,,,,0,62,56
30120,note_on,,,,,0,0,1,,,,,,0,56,40
30120,control_change,,,,,0,0,1,,,,64,95,0,,
30120,note_on,,,,,15,0,2,,,,,,0,46,57
30120,note_on,,,,,0,0,1,,,,,,0,63,0
30120,note_on,,,,,5,0,1,,,,,,0,55,0
30120,set_tempo,,,,,130,1,0,,645161,,,,,,
30150,note_on,,,,,30,0,1,,,,,,0,56,0
30150,note_on,,,,,0,0,1,,,,,,0,58,49
30165,note_on,,,,,45,0,2,,,,,,0,46,0
30180,note_on,,,,,0,0,1,,,,,,0,60,54
30180,note_on,,,,,30,0,1,,,,,,0,58,0
30180,note_on,,,,,15,0,2,,,,,,0,34,36
30210,note_on,,,,,0,0,1,,,,,,0,56,50
30210,note_on,,,,,30,0,1,,,,,,0,60,0
30210,note_on,,,,,30,0,2,,,,,,0,34,0
30225,note_on,,,,,15,0,1,,,,,,0,62,0
30235,control_change,,,,,10,0,1,,,,64,0,0,,
30240,control_change,,,,,0,0,1,,,,64,95,0,,
30240,note_on,,,,,0,0,1,,,,,,0,63,50
30240,note_on,,,,,0,0,1,,,,,,0,55,40
30240,note_on,,,,,5,0,1,,,,,,0,56,0
30240,note_on,,,,,30,0,2,,,,,,0,39,31
30250,set_tempo,,,,,130,1,0,,740740,,,,,,
30288,note_on,,,,,48,0,2,,,,,,0,39,0
30300,control_change,,,,,60,0,1,,,,64,0,0,,
30300,set_tempo,,,,,50,1,0,,588235,,,,,,
30300,note_on,,,,,12,0,2,,,,,,0,50,39
30340,set_tempo,,,,,40,1,0,,576923,,,,,,
30360,set_tempo,,,,,20,1,0,,571428,,,,,,
30360,note_on,,,,,0,0,2,,,,,,0,51,36
30360,note_on,,,,,60,0,2,,,,,,0,50,0
30360,note_on,,,,,60,0,1,,,,,,0,63,0
30360,note_on,,,,,0,0,1,,,,,,0,55,0
30390,set_tempo,,,,,30,1,0,,566037,,,,,,
30400,set_tempo,,,,,10,1,0,,560747,,,,,,
30408,note_on,,,,,48,0,2,,,,,,0,51,0
30410,set_tempo,,,,,10,1,0,,555555,,,,,,
30420,note_on,,,,,60,0,1,,,,,,0,82,33
30420,note_on,,,,,0,0,1,,,,,,0,70,33
30420,control_change,,,,,0,0,1,,,,64,96,0,,
30420,note_on,,,,,0,0,2,,,,,,0,51,30
30420,note_on,,,,,12,0,2,,,,,,0,46,30
30468,note_on,,,,,0,0,1,,,,,,0,82,0
30468,note_on,,,,,48,0,1,,,,,,0,70,0
30468,note_on,,,,,0,0,2,,,,,,0,46,0
30468,note_on,,,,,48,0,2,,,,,,0,51,0
30480,note_on,,,,,0,0,1,,,,,,0,82,37
30480,note_on,,,,,12,0,1,,,,,,0,70,37
30480,note_on,,,,,0,0,2,,,,,,0,51,30
30480,note_on,,,,,12,0,2,,,,,,0,44,30
30528,note_on,,,,,48,0,1,,,,,,0,82,0
30528,note_on,,,,,48,0,2,,,,,,0,51,0
30528,note_on,,,,,0,0,2,,,,,,0,44,0
30528,note_on,,,,,0,0,1,,,,,,0,70,0
30540,note_on,,,,,0,0,2,,,,,,0,51,32
30540,note_on,,,,,12,0,2,,,,,,0,43,32
30540,note_on,,,,,0,0,1,,,,,,0,70,42
30540,note_on,,,,,12,0,1,,,,,,0,82,42
30588,note_on,,,,,0,0,2,,,,,,0,43,0
30588,note_on,,,,,0,0,1,,,,,,0,82,0
30588,note_on,,,,,48,0,1,,,,,,0,70,0
30588,note_on,,,,,48,0,2,,,,,,0,51,0
30590,control_change,,,,,2,0,1,,,,64,0,0,,
30600,note_on,,,,,12,0,2,,,,,,0,44,39
30600,note_on,,,,,0,0,2,,,,,,0,51,39
30600,set_tempo,,,,,190,1,0,,550458,,,,,,
30600,note_on,,,,,0,0,1,,,,,,0,71,44
30600,note_on,,,,,10,0,1,,,,,,0,83,44
30600,control_change,,,,,0,0,1,,,,64,96,0,,
30640,set_tempo,,,,,40,1,0,,545454,,,,,,
30660,note_on,,,,,60,0,2,,,,,,0,51,0
30660,note_on,,,,,0,0,2,,,,,,0,44,0
30660,note_on,,,,,0,0,2,,,,,,0,43,33
30660,note_on,,,,,0,0,2,,,,,,0,51,33
30700,set_tempo,,,,,60,1,0,,540540,,,,,,
30720,note_on,,,,,0,0,1,,,,,,0,75,46
30720,note_on,,,,,0,0,1,,,,,,0,83,0
30720,note_on,,,,,0,0,2,,,,,,0,43,0
30720,note_on,,,,,120,0,1,,,,,,0,71,0
30720,note_on,,,,,60,0,2,,,,,,0,51,0
30720,set_tempo,,,,,20,1,0,,535714,,,,,,
30720,control_change,,,,,0,0,1,,,,64,0,0,,
30720,note_on,,,,,0,0,1,,,,,,0,87,46
30720,note_on,,,,,0,0,2,,,,,,0,44,43
30720,note_on,,,,,0,0,2,,,,,,0,51,43
30760,set_tempo,,,,,40,1,0,,530973,,,,,,
30780,note_on,,,,,0,0,2,,,,,,0,46,38
30780,note_on,,,,,60,0,2,,,,,,0,51,0
30780,note_on,,,,,0,0,2,,,,,,0,44,0
30780,note_on,,,,,0,0,2,,,,,,0,51,38
30800,set_tempo,,,,,40,1,0,,526315,,,,,,
30840,note_on,,,,,60,0,2,,,,,,0,51,0
30840,note_on,,,,,0,0,2,,,,,,0,46,0
30840,note_on,,,,,0,0,2,,,,,,0,47,37
30840,note_on,,,,,0,0,2,,,,,,0,51,37
30850,set_tempo,,,,,50,1,0,,521739,,,,,,
30880,set_tempo,,,,,30,1,0,,517241,,,,,,
30900,note_on,,,,,180,0,1,,,,,,0,87,0
30900,note_on,,,,,0,0,1,,,,,,0,75,0
30900,note_on,,,,,0,0,2,,,,,,0,47,0
30900,note_on,,,,,60,0,2,,,,,,0,51,0
30900,note_on,,,,,0,0,2,,,,,,0,50,33
30900,note_on,,,,,0,0,2,,,,,,0,51,33
30910,set_tempo,,,,,30,1,0,,512820,,,,,,
30930,note_on,,,,,30,0,1,,,,,,0,71,36
30930,note_on,,,,,0,0,1,,,,,,0,83,36
30960,note_on,,,,,0,0,1,,,,,,0,71,44
30960,note_on,,,,,60,0,2,,,,,,0,51,0
30960,note_on,,,,,30,0,1,,,,,,0,83,0
30960,note_on,,,,,0,0,1,,,,,,0,71,0
30960,note_on,,,,,0,0,2,,,,,,0,50,0
30960,control_change,,,,,0,0,1,,,,64,95,0,,
30960,note_on,,,,,0,0,1,,,,,,0,83,44
30960,note_on,,,,,0,0,2,,,,,,0,51,39
31020,note_on,,,,,60,0,2,,,,,,0,51,0
31020,note_on,,,,,0,0,2,,,,,,0,53,35
31020,note_on,,,,,0,0,2,,,,,,0,51,35
31080,note_on,,,,,0,0,1,,,,,,0,82,33
31080,note_on,,,,,0,0,2,,,,,,0,55,33
31080,note_on,,,,,0,0,1,,,,,,0,71,0
31080,note_on,,,,,120,0,1,,,,,,0,83,0
31080,note_on,,,,,0,0,2,,,,,,0,51,33
31080,note_on,,,,,0,0,2,,,,,,0,51,0
31080,note_on,,,,,60,0,2,,,,,,0,53,0
31080,note_on,,,,,0,0,1,,,,,,0,70,33
31085,control_change,,,,,5,0,1,,,,64,0,0,,
31140,note_on,,,,,60,0,2,,,,,,0,55,0
31140,note_on,,,,,0,0,2,,,,,,0,51,0
31140,note_on,,,,,0,0,2,,,,,,0,51,29
31140,note_on,,,,,0,0,2,,,,,,0,56,29
31200,note_on,,,,,60,0,2,,,,,,0,56,0
31200,note_on,,,,,0,0,2,,,,,,0,51,0
31200,note_on,,,,,0,0,2,,,,,,0,51,36
31200,note_on,,,,,0,0,2,,,,,,0,55,36
31210,set_tempo,,,,,300,1,0,,517241,,,,,,
31230,note_on,,,,,0,0,1,,,,,,0,82,0
31230,note_on,,,,,145,0,1,,,,,,0,70,0
31252,note_on,,,,,0,0,2,,,,,,0,51,0
31252,note_on,,,,,52,0,2,,,,,,0,55,0
31260,note_on,,,,,0,0,1,,,,,,0,81,39
31260,note_on,,,,,0,0,2,,,,,,0,59,46
31260,note_on,,,,,8,0,2,,,,,,0,51,46
31260,note_on,,,,,30,0,1,,,,,,0,69,39
31270,set_tempo,,,,,60,1,0,,521739,,,,,,
31320,note_on,,,,,0,0,1,,,,,,0,69,0
31320,note_on,,,,,0,0,1,,,,,,0,70,41
31320,note_on,,,,,0,0,1,,,,,,0,82,41
31320,control_change,,,,,0,0,1,,,,64,95,0,,
31320,note_on,,,,,60,0,2,,,,,,0,59,0
31320,note_on,,,,,0,0,2,,,,,,0,51,0
31320,note_on,,,,,0,0,2,,,,,,0,50,31
31320,note_on,,,,,60,0,1,,,,,,0,81,0
31320,note_on,,,,,0,0,2,,,,,,0,58,31
31380,note_on,,,,,60,0,2,,,,,,0,50,0
31380,set_tempo,,,,,110,1,0,,530973,,,,,,
31380,note_on,,,,,0,0,2,,,,,,0,52,34
31440,note_on,,,,,0,0,1,,,,,,0,70,0
31440,control_change,,,,,0,0,1,,,,64,0,0,,
31440,note_on,,,,,120,0,1,,,,,,0,82,0
31440,note_on,,,,,0,0,1,,,,,,0,80,35
31440,note_on,,,,,0,0,1,,,,,,0,68,35
31440,note_on,,,,,60,0,2,,,,,,0,52,0
31440,note_on,,,,,0,0,2,,,,,,0,53,34
31500,note_on,,,,,60,0,1,,,,,,0,80,0
31500,note_on,,,,,0,0,1,,,,,,0,79,35
31500,set_tempo,,,,,120,1,0,,540540,,,,,,
31500,note_on,,,,,0,0,1,,,,,,0,67,35
31500,note_on,,,,,0,0,1,,,,,,0,68,0
31500,note_on,,,,,0,0,2,,,,,,0,45,39
31500,note_on,,,,,60,0,2,,,,,,0,53,0
31560,note_on,,,,,0,0,2,,,,,,0,58,39
31560,control_change,,,,,0,0,1,,,,64,96,0,,
31560,note_on,,,,,0,0,2,,,,,,0,58,0
31560,note_on,,,,,0,0,1,,,,,,0,74,36
31560,note_on,,,,,0,0,1,,,,,,0,68,36
31560,note_on,,,,,0,0,1,,,,,,0,80,36
31560,note_on,,,,,60,0,2,,,,,,0,45,0
31560,note_on,,,,,0,0,2,,,,,,0,46,39
31560,note_on,,,,,0,0,1,,,,,,0,67,0
31560,note_on,,,,,60,0,1,,,,,,0,79,0
31580,set_tempo,,,,,80,1,0,,550458,,,,,,
31665,control_change,,,,,105,0,1,,,,64,0,0,,
31680,control_change,,,,,0,0,1,,,,64,95,0,,
31680,note_on,,,,,15,0,1,,,,,,0,80,0
31680,note_on,,,,,0,0,1,,,,,,0,74,0
31680,note_on,,,,,0,0,1,,,,,,0,68,0
31680,note_on,,,,,0,0,1,,,,,,0,67,40
31680,note_on,,,,,0,0,1,,,,,,0,75,40
31680,note_on,,,,,0,0,2,,,,,,0,51,34
31680,note_on,,,,,0,0,1,,,,,,0,79,40
31680,note_on,,,,,120,0,2,,,,,,0,46,0
31700,set_tempo,,,,,120,1,0,,560747,,,,,,
31730,note_on,,,,,50,0,2,,,,,,0,51,0
31740,note_on,,,,,0,0,2,,,,,,0,50,39
31740,note_on,,,,,10,0,2,,,,,,0,58,0
31740,control_change,,,,,60,0,1,,,,64,0,0,,
31800,note_on,,,,,60,0,2,,,,,,0,50,0
31800,note_on,,,,,0,0,2,,,,,,0,51,36
31830,note_on,,,,,0,0,1,,,,,,0,67,0
31830,note_on,,,,,0,0,1,,,,,,0,75,0
31830,note_on,,,,,90,0,1,,,,,,0,79,0
31840,set_tempo,,,,,140,1,0,,571428,,,,,,
31848,note_on,,,,,48,0,2,,,,,,0,51,0
31860,note_on,,,,,0,0,1,,,,,,0,58,33
31860,note_on,,,,,30,0,1,,,,,,0,70,33
31860,set_tempo,,,,,20,1,0,,555555,,,,,,
31860,note_on,,,,,12,0,2,,,,,,0,46,30
31860,note_on,,,,,0,0,2,,,,,,0,51,30
31860,control_change,,,,,0,0,1,,,,64,95,0,,
31908,note_on,,,,,0,0,2,,,,,,0,46,0
31908,note_on,,,,,48,0,2,,,,,,0,51,0
31908,note_on,,,,,0,0,1,,,,,,0,70,0
31908,note_on,,,,,48,0,1,,,,,,0,58,0
31920,note_on,,,,,12,0,2,,,,,,0,44,30
31920,note_on,,,,,0,0,2,,,,,,0,51,30
31920,note_on,,,,,0,0,1,,,,,,0,70,37
31920,note_on,,,,,12,0,1,,,,,,0,58,37
31968,note_on,,,,,48,0,2,,,,,,0,51,0
31968,note_on,,,,,0,0,2,,,,,,0,44,0
31968,note_on,,,,,48,0,1,,,,,,0,70,0
31968,note_on,,,,,0,0,1,,,,,,0,58,0
31980,note_on,,,,,12,0,2,,,,,,0,43,32
31980,note_on,,,,,0,0,2,,,,,,0,51,32
31980,note_on,,,,,12,0,1,,,,,,0,70,42
31980,note_on,,,,,0,0,1,,,,,,0,58,42
32028,note_on,,,,,48,0,1,,,,,,0,58,0
32028,note_on,,,,,0,0,1,,,,,,0,70,0
32028,note_on,,,,,0,0,2,,,,,,0,43,0
32028,note_on,,,,,48,0,2,,,,,,0,51,0
32035,control_change,,,,,7,0,1,,,,64,0,0,,
32040,note_on,,,,,5,0,1,,,,,,0,71,44
32040,note_on,,,,,0,0,1,,,,,,0,59,44
32040,control_change,,,,,0,0,1,,,,64,96,0,,
32040,note_on,,,,,0,0,2,,,,,,0,51,39
32040,note_on,,,,,12,0,2,,,,,,0,44,39
32040,set_tempo,,,,,180,1,0,,550458,,,,,,
32080,set_tempo,,,,,40,1,0,,545454,,,,,,
32100,note_on,,,,,60,0,2,,,,,,0,51,0
32100,note_on,,,,,0,0,2,,,,,,0,44,0
32100,note_on,,,,,0,0,2,,,,,,0,43,33
32100,note_on,,,,,0,0,2,,,,,,0,51,33
32140,set_tempo,,,,,60,1,0,,540540,,,,,,
32160,set_tempo,,,,,20,1,0,,535714,,,,,,
32160,note_on,,,,,0,0,1,,,,,,0,75,43
32160,note_on,,,,,0,0,1,,,,,,0,63,43
32160,note_on,,,,,0,0,1,,,,,,0,71,0
32160,note_on,,,,,60,0,2,,,,,,0,51,0
32160,note_on,,,,,0,0,2,,,,,,0,43,0
32160,note_on,,,,,0,0,2,,,,,,0,44,43
32160,note_on,,,,,0,0,2,,,,,,0,51,43
32160,note_on,,,,,120,0,1,,,,,,0,59,0
32170,control_change,,,,,10,0,1,,,,64,0,0,,
32200,set_tempo,,,,,40,1,0,,530973,,,,,,
32220,note_on,,,,,0,0,2,,,,,,0,51,38
32220,note_on,,,,,0,0,2,,,,,,0,46,38
32220,note_on,,,,,50,0,1,,,,,,0,75,0
32220,note_on,,,,,0,0,1,,,,,,0,63,0
32220,note_on,,,,,0,0,1,,,,,,0,68,40
32220,note_on,,,,,0,0,1,,,,,,0,80,40
32220,note_on,,,,,0,0,2,,,,,,0,44,0
32220,note_on,,,,,60,0,2,,,,,,0,51,0
32240,set_tempo,,,,,40,1,0,,526315,,,,,,
32280,note_on,,,,,60,0,1,,,,,,0,80,0
32280,note_on,,,,,0,0,1,,,,,,0,63,32
