tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,control,value,note,velocity
121178,note_off,,,,,90,0,1,,,,0,,,45,0
121344,note_on,,,,,166,0,1,,,,0,,,45,52
121434,note_off,,,,,90,0,1,,,,0,,,48,0
121600,note_on,,,,,166,0,1,,,,0,,,36,58
121606,note_off,,,,,6,0,1,,,,0,,,69,0
121606,note_off,,,,,0,0,1,,,,0,,,81,0
121606,note_off,,,,,0,0,1,,,,0,,,77,0
121690,note_off,,,,,84,0,1,,,,0,,,45,0
121762,control_change,,,,,72,0,1,,,,0,64,0,,
121856,control_change,,,,,0,0,1,,,,0,64,0,,
121856,control_change,,,,,0,0,1,,,,0,64,0,,
121856,control_change,,,,,94,0,1,,,,0,64,0,,
121856,set_tempo,,,,,1024,1,0,,444444,,,,,,
121856,note_on,,,,,0,0,1,,,,0,,,40,67
121856,note_on,,,,,0,0,1,,,,0,,,82,77
121856,note_on,,,,,0,0,1,,,,0,,,79,62
121856,note_on,,,,,0,0,1,,,,0,,,70,62
121856,control_change,,,,,0,0,1,,,,0,64,0,,
121856,control_change,,,,,0,0,1,,,,0,64,0,,
121946,note_off,,,,,90,0,1,,,,0,,,36,0
122044,control_change,,,,,98,0,1,,,,0,64,127,,
122112,note_on,,,,,68,0,1,,,,0,,,48,58
122118,note_off,,,,,0,0,1,,,,0,,,79,0
122118,note_off,,,,,0,0,1,,,,0,,,82,0
122118,note_off,,,,,6,0,1,,,,0,,,70,0
122202,note_off,,,,,84,0,1,,,,0,,,40,0
122251,control_change,,,,,49,0,1,,,,0,64,0,,
122368,set_tempo,,,,,512,1,0,,480000,,,,,,
122368,note_on,,,,,0,0,1,,,,0,,,40,52
122368,note_on,,,,,0,0,1,,,,0,,,79,60
122368,note_on,,,,,117,0,1,,,,0,,,70,60
122368,note_on,,,,,0,0,1,,,,0,,,82,75
122457,control_change,,,,,89,0,1,,,,0,64,127,,
122458,note_off,,,,,1,0,1,,,,0,,,48,0
122624,note_on,,,,,166,0,1,,,,0,,,36,58
122630,note_off,,,,,6,0,1,,,,0,,,70,0
122630,note_off,,,,,0,0,1,,,,0,,,79,0
122630,note_off,,,,,0,0,1,,,,0,,,82,0
122714,note_off,,,,,84,0,1,,,,0,,,40,0
122777,control_change,,,,,63,0,1,,,,0,64,0,,
122880,set_tempo,,,,,512,1,0,,545454,,,,,,
122880,note_on,,,,,103,0,1,,,,0,,,69,64
122880,note_on,,,,,0,0,1,,,,0,,,77,64
122880,note_on,,,,,0,0,1,,,,0,,,81,79
122880,note_on,,,,,0,0,1,,,,0,,,41,61
122965,control_change,,,,,85,0,1,,,,0,64,127,,
122970,note_off,,,,,5,0,1,,,,0,,,36,0
123136,set_tempo,,,,,256,1,0,,400000,,,,,,
123136,note_on,,,,,166,0,1,,,,0,,,48,58
123226,note_off,,,,,90,0,1,,,,0,,,41,0
123392,note_on,,,,,166,0,1,,,,0,,,41,52
123482,note_off,,,,,90,0,1,,,,0,,,48,0
123648,note_on,,,,,166,0,1,,,,0,,,36,58
123654,note_off,,,,,6,0,1,,,,0,,,69,0
123654,note_off,,,,,0,0,1,,,,0,,,77,0
123654,note_off,,,,,0,0,1,,,,0,,,81,0
123738,note_off,,,,,84,0,1,,,,0,,,41,0
123810,control_change,,,,,72,0,1,,,,0,64,0,,
123904,control_change,,,,,94,0,1,,,,0,64,0,,
123904,control_change,,,,,0,0,1,,,,0,64,0,,
123904,control_change,,,,,0,0,1,,,,0,64,0,,
123904,control_change,,,,,0,0,1,,,,0,64,0,,
123904,note_on,,,,,0,0,1,,,,0,,,67,60
123904,note_on,,,,,0,0,1,,,,0,,,76,60
123904,note_on,,,,,0,0,1,,,,0,,,79,76
123904,note_on,,,,,0,0,1,,,,0,,,43,67
123904,set_tempo,,,,,768,1,0,,461538,,,,,,
123994,note_off,,,,,90,0,1,,,,0,,,36,0
124054,control_change,,,,,60,0,1,,,,0,64,127,,
124160,note_on,,,,,106,0,1,,,,0,,,48,58
124166,note_off,,,,,0,0,1,,,,0,,,76,0
124166,note_off,,,,,0,0,1,,,,0,,,79,0
124166,note_off,,,,,6,0,1,,,,0,,,67,0
124250,note_off,,,,,84,0,1,,,,0,,,43,0
124416,note_on,,,,,166,0,1,,,,0,,,65,62
124416,note_on,,,,,0,0,1,,,,0,,,74,62
124416,note_on,,,,,0,0,1,,,,0,,,77,77
124416,note_on,,,,,0,0,1,,,,0,,,43,52
124416,set_tempo,,,,,512,1,0,,400000,,,,,,
124506,note_off,,,,,90,0,1,,,,0,,,48,0
124672,note_on,,,,,166,0,1,,,,0,,,36,58
124678,note_off,,,,,0,0,1,,,,0,,,74,0
124678,note_off,,,,,0,0,1,,,,0,,,77,0
124678,note_off,,,,,6,0,1,,,,0,,,65,0
124762,note_off,,,,,84,0,1,,,,0,,,43,0
124928,note_on,,,,,0,0,1,,,,0,,,44,69
124928,note_on,,,,,0,0,1,,,,0,,,76,75
124928,note_on,,,,,0,0,1,,,,0,,,72,60
124928,note_on,,,,,166,0,1,,,,0,,,64,60
125018,note_off,,,,,90,0,1,,,,0,,,36,0
125184,note_on,,,,,166,0,1,,,,0,,,48,58
125184,set_tempo,,,,,768,1,0,,400000,,,,,,
125190,note_off,,,,,6,0,1,,,,0,,,64,0
125190,note_off,,,,,0,0,1,,,,0,,,76,0
125190,note_off,,,,,0,0,1,,,,0,,,72,0
125274,note_off,,,,,84,0,1,,,,0,,,44,0
125440,note_on,,,,,166,0,1,,,,0,,,62,58
125440,note_on,,,,,0,0,1,,,,0,,,71,58
125440,note_on,,,,,0,0,1,,,,0,,,74,72
125440,note_on,,,,,0,0,1,,,,0,,,44,52
125530,note_off,,,,,90,0,1,,,,0,,,48,0
125696,note_on,,,,,166,0,1,,,,0,,,36,58
125702,note_off,,,,,0,0,1,,,,0,,,74,0
125702,note_off,,,,,6,0,1,,,,0,,,62,0
125702,note_off,,,,,0,0,1,,,,0,,,71,0
125786,note_off,,,,,84,0,1,,,,0,,,44,0
125896,control_change,,,,,110,0,1,,,,0,64,0,,
125952,note_on,,,,,0,0,1,,,,0,,,71,61
125952,note_on,,,,,0,0,1,,,,0,,,62,61
125952,control_change,,,,,0,0,1,,,,0,64,0,,
125952,control_change,,,,,0,0,1,,,,0,64,0,,
125952,control_change,,,,,0,0,1,,,,0,64,0,,
125952,control_change,,,,,56,0,1,,,,0,64,0,,
125952,note_on,,,,,0,0,1,,,,0,,,43,67
125952,set_tempo,,,,,768,1,0,,461538,,,,,,
125952,note_on,,,,,0,0,1,,,,0,,,74,76
126042,note_off,,,,,90,0,1,,,,0,,,36,0
126140,control_change,,,,,98,0,1,,,,0,64,127,,
126208,note_on,,,,,68,0,1,,,,0,,,48,58
126298,note_off,,,,,90,0,1,,,,0,,,43,0
126464,note_on,,,,,166,0,1,,,,0,,,64,52
126464,note_on,,,,,0,0,1,,,,0,,,72,52
126464,note_on,,,,,0,0,1,,,,0,,,43,52
126464,note_on,,,,,0,0,1,,,,0,,,76,67
126464,set_tempo,,,,,512,1,0,,400000,,,,,,
126514,note_off,,,,,0,0,1,,,,0,,,71,0
126514,note_off,,,,,0,0,1,,,,0,,,74,0
126514,note_off,,,,,50,0,1,,,,0,,,62,0
126553,control_change,,,,,39,0,1,,,,0,64,0,,
126554,note_off,,,,,1,0,1,,,,0,,,48,0
126638,note_off,,,,,0,0,1,,,,0,,,76,0
126638,note_off,,,,,0,0,1,,,,0,,,72,0
126638,note_off,,,,,84,0,1,,,,0,,,64,0
126720,note_on,,,,,82,0,1,,,,0,,,36,58
126810,note_off,,,,,90,0,1,,,,0,,,43,0
126976,note_on,,,,,0,0,1,,,,0,,,72,54
126976,note_on,,,,,0,0,1,,,,0,,,76,69
126976,note_on,,,,,0,0,1,,,,0,,,43,52
126976,note_on,,,,,166,0,1,,,,0,,,64,54
127061,control_change,,,,,85,0,1,,,,0,64,127,,
127066,note_off,,,,,5,0,1,,,,0,,,36,0
127232,note_on,,,,,166,0,1,,,,0,,,48,58
127232,set_tempo,,,,,768,1,0,,400000,,,,,,
127322,note_off,,,,,90,0,1,,,,0,,,43,0
127488,note_on,,,,,166,0,1,,,,0,,,43,52
127578,note_off,,,,,90,0,1,,,,0,,,48,0
127744,note_on,,,,,166,0,1,,,,0,,,36,58
127834,note_off,,,,,90,0,1,,,,0,,,43,0
127887,control_change,,,,,53,0,1,,,,0,64,0,,
128000,note_off,,,,,0,0,1,,,,0,,,64,0
128000,note_on,,,,,0,0,1,,,,0,,,79,81
128000,note_off,,,,,0,0,1,,,,0,,,76,0
128000,note_on,,,,,0,0,1,,,,0,,,67,66
128000,note_on,,,,,0,0,1,,,,0,,,76,71
128000,note_on,,,,,0,0,1,,,,0,,,46,72
128000,control_change,,,,,0,0,1,,,,0,64,0,,
128000,control_change,,,,,0,0,1,,,,0,64,0,,
128000,note_off,,,,,0,0,1,,,,0,,,72,0
128000,control_change,,,,,0,0,1,,,,0,64,0,,
128000,control_change,,,,,0,0,1,,,,0,64,0,,
128000,control_change,,,,,113,0,1,,,,0,64,0,,
128000,set_tempo,,,,,768,1,0,,461538,,,,,,
128000,control_change,,,,,0,0,1,,,,0,64,0,,
128090,note_off,,,,,90,0,1,,,,0,,,36,0
128188,control_change,,,,,98,0,1,,,,0,64,127,,
128256,note_on,,,,,0,0,1,,,,0,,,48,63
128256,note_off,,,,,68,0,1,,,,0,,,46,0
128395,control_change,,,,,139,0,1,,,,0,64,0,,
128512,note_on,,,,,0,0,1,,,,0,,,67,64
128512,note_off,,,,,117,0,1,,,,0,,,67,0
128512,note_off,,,,,0,0,1,,,,0,,,76,0
128512,note_off,,,,,0,0,1,,,,0,,,79,0
128512,note_off,,,,,0,0,1,,,,0,,,48,0
128512,note_on,,,,,0,0,1,,,,0,,,76,64
128512,note_on,,,,,0,0,1,,,,0,,,79,79
128512,note_on,,,,,0,0,1,,,,0,,,46,57
128601,control_change,,,,,89,0,1,,,,0,64,127,,
128768,note_on,,,,,0,0,1,,,,0,,,36,63
128768,note_off,,,,,167,0,1,,,,0,,,46,0
128921,control_change,,,,,153,0,1,,,,0,64,0,,
129024,note_on,,,,,0,0,1,,,,0,,,69,68
129024,note_on,,,,,0,0,1,,,,0,,,45,66
129024,note_on,,,,,0,0,1,,,,0,,,81,83
129024,note_off,,,,,0,0,1,,,,0,,,36,0
129024,note_off,,,,,0,0,1,,,,0,,,79,0
129024,note_on,,,,,0,0,1,,,,0,,,77,68
129024,note_off,,,,,103,0,1,,,,0,,,67,0
129024,note_off,,,,,0,0,1,,,,0,,,76,0
129024,set_tempo,,,,,1024,1,0,,400000,,,,,,
129109,control_change,,,,,85,0,1,,,,0,64,127,,
129280,note_on,,,,,0,0,1,,,,0,,,48,63
129280,note_off,,,,,171,0,1,,,,0,,,45,0
129536,note_on,,,,,0,0,1,,,,0,,,45,57
129536,note_off,,,,,256,0,1,,,,0,,,48,0
129792,note_off,,,,,256,0,1,,,,0,,,45,0
129792,note_on,,,,,0,0,1,,,,0,,,36,63
129954,control_change,,,,,162,0,1,,,,0,64,0,,
130048,note_on,,,,,0,0,1,,,,0,,,79,67
130048,note_off,,,,,0,0,1,,,,0,,,69,0
130048,note_on,,,,,0,0,1,,,,0,,,82,82
130048,note_off,,,,,0,0,1,,,,0,,,36,0
130048,note_off,,,,,0,0,1,,,,0,,,81,0
130048,note_off,,,,,0,0,1,,,,0,,,77,0
130048,note_on,,,,,0,0,1,,,,0,,,40,72
130048,note_on,,,,,0,0,1,,,,0,,,70,67
130048,control_change,,,,,0,0,1,,,,0,64,0,,
130048,control_change,,,,,0,0,1,,,,0,64,0,,
130048,control_change,,,,,0,0,1,,,,0,64,0,,
130048,control_change,,,,,0,0,1,,,,0,64,0,,
130048,control_change,,,,,0,0,1,,,,0,64,0,,
130048,control_change,,,,,94,0,1,,,,0,64,0,,
130048,set_tempo,,,,,1024,1,0,,500000,,,,,,
130048,control_change,,,,,0,0,1,,,,0,64,0,,
130236,control_change,,,,,188,0,1,,,,0,64,127,,
130304,note_off,,,,,68,0,1,,,,0,,,40,0
130304,note_on,,,,,0,0,1,,,,0,,,48,63
130443,control_change,,,,,139,0,1,,,,0,64,0,,
130560,note_on,,,,,0,0,1,,,,0,,,79,65
130560,note_on,,,,,0,0,1,,,,0,,,82,80
130560,note_on,,,,,0,0,1,,,,0,,,40,57
130560,note_on,,,,,0,0,1,,,,0,,,70,65
130560,note_off,,,,,0,0,1,,,,0,,,79,0
130560,note_off,,,,,0,0,1,,,,0,,,82,0
130560,note_off,,,,,117,0,1,,,,0,,,70,0
130560,set_tempo,,,,,512,1,0,,480000,,,,,,
130560,note_off,,,,,0,0,1,,,,0,,,48,0
130649,control_change,,,,,89,0,1,,,,0,64,127,,
130816,note_off,,,,,167,0,1,,,,0,,,40,0
130816,note_on,,,,,0,0,1,,,,0,,,36,63
130969,control_change,,,,,153,0,1,,,,0,64,0,,
131072,note_on,,,,,0,0,1,,,,0,,,81,84
131072,set_tempo,,,,,512,1,0,,545454,,,,,,
131072,note_off,,,,,103,0,1,,,,0,,,70,0
131072,note_off,,,,,0,0,1,,,,0,,,79,0
131072,note_on,,,,,0,0,1,,,,0,,,41,66
131072,note_off,,,,,0,0,1,,,,0,,,36,0
131072,note_on,,,,,0,0,1,,,,0,,,77,69
131072,note_off,,,,,0,0,1,,,,0,,,82,0
131072,note_on,,,,,0,0,1,,,,0,,,69,69
131157,control_change,,,,,85,0,1,,,,0,64,127,,
131328,note_off,,,,,171,0,1,,,,0,,,41,0
131328,note_on,,,,,0,0,1,,,,0,,,48,63
131328,set_tempo,,,,,256,1,0,,400000,,,,,,
131584,note_off,,,,,256,0,1,,,,0,,,48,0
131584,note_on,,,,,0,0,1,,,,0,,,41,57
131840,note_off,,,,,256,0,1,,,,0,,,41,0
131840,note_on,,,,,0,0,1,,,,0,,,36,63
132002,control_change,,,,,162,0,1,,,,0,64,0,,
132096,set_tempo,,,,,768,1,0,,461538,,,,,,
132096,note_on,,,,,0,0,1,,,,0,,,43,67
132096,note_on,,,,,0,0,1,,,,0,,,79,76
132096,note_on,,,,,0,0,1,,,,0,,,76,60
132096,note_on,,,,,0,0,1,,,,0,,,67,60
132096,note_off,,,,,0,0,1,,,,0,,,36,0
132096,note_off,,,,,0,0,1,,,,0,,,77,0
132096,note_off,,,,,0,0,1,,,,0,,,69,0
132096,control_change,,,,,0,0,1,,,,0,64,0,,
132096,control_change,,,,,0,0,1,,,,0,64,0,,
132096,control_change,,,,,0,0,1,,,,0,64,0,,
132096,control_change,,,,,0,0,1,,,,0,64,0,,
132096,control_change,,,,,94,0,1,,,,0,64,0,,
132096,note_off,,,,,0,0,1,,,,0,,,81,0
132096,control_change,,,,,0,0,1,,,,0,64,0,,
132246,control_change,,,,,150,0,1,,,,0,64,127,,
132352,note_off,,,,,106,0,1,,,,0,,,43,0
132352,note_on,,,,,0,0,1,,,,0,,,48,58
132608,note_on,,,,,0,0,1,,,,0,,,77,77
132608,set_tempo,,,,,512,1,0,,400000,,,,,,
132608,note_on,,,,,0,0,1,,,,0,,,45,52
132608,note_on,,,,,0,0,1,,,,0,,,74,62
132608,note_off,,,,,0,0,1,,,,0,,,48,0
132608,note_off,,,,,256,0,1,,,,0,,,67,0
132608,note_off,,,,,0,0,1,,,,0,,,76,0
132608,note_on,,,,,0,0,1,,,,0,,,65,62
132608,note_off,,,,,0,0,1,,,,0,,,79,0
132864,note_off,,,,,256,0,1,,,,0,,,45,0
132864,note_on,,,,,0,0,1,,,,0,,,48,58
133120,note_off,,,,,0,0,1,,,,0,,,77,0
133120,note_off,,,,,0,0,1,,,,0,,,48,0
133120,note_on,,,,,0,0,1,,,,0,,,64,60
133120,note_on,,,,,0,0,1,,,,0,,,72,60
133120,note_on,,,,,0,0,1,,,,0,,,76,75
133120,note_on,,,,,0,0,1,,,,0,,,46,69
133120,note_off,,,,,256,0,1,,,,0,,,65,0
133120,note_off,,,,,0,0,1,,,,0,,,74,0
133376,note_off,,,,,256,0,1,,,,0,,,46,0
133376,note_on,,,,,0,0,1,,,,0,,,48,58
133376,set_tempo,,,,,768,1,0,,400000,,,,,,
133632,note_on,,,,,0,0,1,,,,0,,,47,52
133632,note_on,,,,,0,0,1,,,,0,,,65,58
133632,note_on,,,,,0,0,1,,,,0,,,62,58
133632,note_off,,,,,0,0,1,,,,0,,,48,0
133632,note_off,,,,,0,0,1,,,,0,,,72,0
133632,note_off,,,,,256,0,1,,,,0,,,64,0
133632,note_on,,,,,0,0,1,,,,0,,,74,72
133632,note_off,,,,,0,0,1,,,,0,,,76,0
133888,note_off,,,,,256,0,1,,,,0,,,47,0
133888,note_on,,,,,0,0,1,,,,0,,,48,58
134088,control_change,,,,,200,0,1,,,,0,64,0,,
134144,note_on,,,,,0,0,1,,,,0,,,74,76
134144,set_tempo,,,,,768,1,0,,461538,,,,,,
134144,note_on,,,,,0,0,1,,,,0,,,31,67
134144,note_on,,,,,0,0,1,,,,0,,,65,61
134144,note_off,,,,,0,0,1,,,,0,,,48,0
134144,note_off,,,,,0,0,1,,,,0,,,62,0
134144,control_change,,,,,0,0,1,,,,0,64,0,,
134144,control_change,,,,,56,0,1,,,,0,64,0,,
134144,note_on,,,,,0,0,1,,,,0,,,62,61
134144,note_off,,,,,0,0,1,,,,0,,,65,0
134144,note_off,,,,,0,0,1,,,,0,,,74,0
134400,set_tempo,,,,,256,1,0,,400000,,,,,,
134400,note_on,,,,,0,0,1,,,,0,,,43,58
134400,note_off,,,,,256,0,1,,,,0,,,31,0
134656,note_on,,,,,0,0,1,,,,0,,,60,52
134656,note_off,,,,,256,0,1,,,,0,,,62,0
134656,note_off,,,,,0,0,1,,,,0,,,43,0
134656,note_off,,,,,0,0,1,,,,0,,,74,0
134656,note_off,,,,,0,0,1,,,,0,,,65,0
134656,set_tempo,,,,,256,1,0,,400000,,,,,,
134656,note_on,,,,,0,0,1,,,,0,,,36,52
134656,note_on,,,,,0,0,1,,,,0,,,72,67
134656,note_on,,,,,0,0,1,,,,0,,,64,52
134830,note_off,,,,,0,0,1,,,,0,,,72,0
134830,note_off,,,,,0,0,1,,,,0,,,64,0
134830,note_off,,,,,174,0,1,,,,0,,,60,0
134912,note_off,,,,,82,0,1,,,,0,,,36,0
134912,note_on,,,,,0,0,1,,,,0,,,43,58
135168,note_on,,,,,256,0,1,,,,0,,,60,54
135168,note_on,,,,,0,0,1,,,,0,,,72,69
135168,note_on,,,,,0,0,1,,,,0,,,36,69
135168,note_off,,,,,0,0,1,,,,0,,,43,0
135168,note_on,,,,,0,0,1,,,,0,,,64,54
135342,note_off,,,,,174,0,1,,,,0,,,60,0
135342,note_off,,,,,0,0,1,,,,0,,,72,0
135342,note_off,,,,,0,0,1,,,,0,,,64,0
135424,set_tempo,,,,,768,1,0,,400000,,,,,,
135424,note_on,,,,,0,0,1,,,,0,,,43,58
135424,note_off,,,,,82,0,1,,,,0,,,36,0
135680,note_off,,,,,0,0,1,,,,0,,,43,0
135680,note_on,,,,,0,0,1,,,,0,,,74,71
135680,note_on,,,,,0,0,1,,,,0,,,65,59
135680,note_on,,,,,256,0,1,,,,0,,,62,59
135680,note_on,,,,,0,0,1,,,,0,,,31,52
135854,note_off,,,,,174,0,1,,,,0,,,62,0
135854,note_off,,,,,0,0,1,,,,0,,,65,0
135854,note_off,,,,,0,0,1,,,,0,,,74,0
135936,note_on,,,,,0,0,1,,,,0,,,43,58
135936,note_off,,,,,82,0,1,,,,0,,,31,0
136192,note_on,,,,,0,0,1,,,,0,,,62,61
136192,note_on,,,,,0,0,1,,,,0,,,74,76
136192,note_on,,,,,0,0,1,,,,0,,,31,67
136192,note_off,,,,,0,0,1,,,,0,,,43,0
136192,control_change,,,,,0,0,1,,,,0,64,0,,
136192,control_change,,,,,256,0,1,,,,0,64,0,,
136192,note_on,,,,,0,0,1,,,,0,,,65,61
136448,note_off,,,,,256,0,1,,,,0,,,31,0
136448,note_on,,,,,0,0,1,,,,0,,,43,58
136704,note_on,,,,,0,0,1,,,,0,,,36,52
136704,note_on,,,,,0,0,1,,,,0,,,72,67
136704,note_on,,,,,0,0,1,,,,0,,,64,52
136704,note_on,,,,,0,0,1,,,,0,,,60,52
136704,note_off,,,,,0,0,1,,,,0,,,43,0
136704,note_off,,,,,0,0,1,,,,0,,,74,0
136704,note_off,,,,,0,0,1,,,,0,,,65,0
136704,note_off,,,,,256,0,1,,,,0,,,62,0
136878,note_off,,,,,0,0,1,,,,0,,,72,0
136878,note_off,,,,,174,0,1,,,,0,,,60,0
136878,note_off,,,,,0,0,1,,,,0,,,64,0
136960,note_on,,,,,0,0,1,,,,0,,,43,58
136960,note_off,,,,,82,0,1,,,,0,,,36,0
137216,note_on,,,,,0,0,1,,,,0,,,64,54
137216,note_on,,,,,256,0,1,,,,0,,,60,54
137216,note_on,,,,,0,0,1,,,,0,,,72,69
137216,note_on,,,,,0,0,1,,,,0,,,36,69
137216,note_off,,,,,0,0,1,,,,0,,,43,0
137390,note_off,,,,,174,0,1,,,,0,,,60,0
137390,note_off,,,,,0,0,1,,,,0,,,64,0
137390,note_off,,,,,0,0,1,,,,0,,,72,0
137472,note_off,,,,,82,0,1,,,,0,,,36,0
137472,note_on,,,,,0,0,1,,,,0,,,43,58
137728,note_on,,,,,0,0,1,,,,0,,,74,71
137728,set_tempo,,,,,2304,1,0,,428571,,,,,,
137728,note_off,,,,,0,0,1,,,,0,,,43,0
137728,note_on,,,,,256,0,1,,,,0,,,62,59
137728,note_on,,,,,0,0,1,,,,0,,,71,59
137728,note_on,,,,,0,0,1,,,,0,,,43,64
137728,note_on,,,,,0,0,1,,,,0,,,31,52
137902,note_off,,,,,0,0,1,,,,0,,,74,0
137902,note_off,,,,,0,0,1,,,,0,,,71,0
137902,note_off,,,,,174,0,1,,,,0,,,62,0
138240,note_on,,,,,0,0,1,,,,0,,,43,73
138240,note_on,,,,,0,0,1,,,,0,,,31,61
138240,control_change,,,,,338,0,1,,,,0,64,0,,
138240,control_change,,,,,0,0,1,,,,0,64,0,,
138240,note_off,,,,,0,0,1,,,,0,,,31,0
138240,note_off,,,,,0,0,1,,,,0,,,43,0
138240,note_on,,,,,0,0,1,,,,0,,,62,70
138240,note_on,,,,,0,0,1,,,,0,,,71,70
138240,note_on,,,,,0,0,1,,,,0,,,74,82
138414,note_off,,,,,174,0,1,,,,0,,,62,0
138414,note_off,,,,,0,0,1,,,,0,,,74,0
138414,note_off,,,,,0,0,1,,,,0,,,71,0
138414,note_off,,,,,0,0,1,,,,0,,,31,0
138414,note_off,,,,,0,0,1,,,,0,,,43,0
138752,note_on,,,,,0,0,1,,,,0,,,76,86
138752,note_on,,,,,0,0,1,,,,0,,,36,70
138752,note_on,,,,,338,0,1,,,,0,,,64,74
138752,note_on,,,,,0,0,1,,,,0,,,48,82
138752,note_on,,,,,0,0,1,,,,0,,,72,74
138926,note_off,,,,,174,0,1,,,,0,,,64,0
138926,note_off,,,,,0,0,1,,,,0,,,72,0
138926,note_off,,,,,0,0,1,,,,0,,,76,0
138926,note_off,,,,,0,0,1,,,,0,,,36,0
138926,note_off,,,,,0,0,1,,,,0,,,48,0
139264,set_tempo,,,,,1536,1,0,,1500000,,,,,,
140288,control_change,,,,,0,0,1,,,,0,64,0,,
140288,set_tempo,,,,,1024,1,0,,500000,,,,,,
140288,note_on,,,,,0,0,1,,,,0,,,67,43
140288,control_change,,,,,1362,0,1,,,,0,64,0,,
140776,control_change,,,,,488,0,1,,,,0,64,127,,
141312,note_off,,,,,536,0,1,,,,0,,,67,0
141312,note_on,,,,,0,0,1,,,,0,,,67,35
142336,control_change,,,,,1024,0,1,,,,0,64,0,,
142336,control_change,,,,,0,0,1,,,,0,64,127,,
142336,note_off,,,,,0,0,1,,,,0,,,67,0
142336,note_on,,,,,0,0,1,,,,0,,,67,35
142580,control_change,,,,,244,0,1,,,,0,64,0,,
142921,control_change,,,,,341,0,1,,,,0,64,127,,
143360,note_on,,,,,0,0,1,,,,0,,,67,35
143360,note_off,,,,,439,0,1,,,,0,,,67,0
144384,note_on,,,,,0,0,1,,,,0,,,52,19
144384,note_on,,,,,0,0,1,,,,0,,,55,31
144384,set_tempo,,,,,4096,1,0,,545454,,,,,,
144384,note_on,,,,,0,0,1,,,,0,,,67,43
144384,note_on,,,,,0,0,1,,,,0,,,48,19
144384,control_change,,,,,0,0,1,,,,0,64,0,,
144384,control_change,,,,,1024,0,1,,,,0,64,0,,
144384,note_off,,,,,0,0,1,,,,0,,,67,0
144433,control_change,,,,,49,0,1,,,,0,64,127,,
144628,control_change,,,,,195,0,1,,,,0,64,0,,
144969,control_change,,,,,341,0,1,,,,0,64,127,,
145408,control_change,,,,,439,0,1,,,,0,64,0,,
145408,set_tempo,,,,,1024,1,0,,500000,,,,,,
145408,note_off,,,,,0,0,1,,,,0,,,67,0
145408,note_off,,,,,0,0,1,,,,0,,,48,0
145408,note_off,,,,,0,0,1,,,,0,,,52,0
145408,note_off,,,,,0,0,1,,,,0,,,55,0
145408,note_on,,,,,0,0,1,,,,0,,,67,39
145408,note_on,,,,,0,0,1,,,,0,,,49,28
145408,note_on,,,,,0,0,1,,,,0,,,52,16
145408,note_on,,,,,0,0,1,,,,0,,,55,16
145798,control_change,,,,,390,0,1,,,,0,64,127,,
146432,note_on,,,,,0,0,1,,,,0,,,52,14
146432,note_on,,,,,0,0,1,,,,0,,,49,14
146432,note_on,,,,,0,0,1,,,,0,,,67,33
146432,note_off,,,,,0,0,1,,,,0,,,55,0
146432,note_off,,,,,0,0,1,,,,0,,,52,0
146432,control_change,,,,,0,0,1,,,,0,64,0,,
146432,note_off,,,,,0,0,1,,,,0,,,67,0
146432,note_on,,,,,0,0,1,,,,0,,,55,26
146432,control_change,,,,,0,0,1,,,,0,64,0,,
146432,control_change,,,,,634,0,1,,,,0,64,0,,
146432,note_off,,,,,0,0,1,,,,0,,,49,0
146432,set_tempo,,,,,1024,1,0,,600000,,,,,,
146481,control_change,,,,,49,0,1,,,,0,64,127,,
146676,control_change,,,,,195,0,1,,,,0,64,0,,
147017,control_change,,,,,341,0,1,,,,0,64,127,,
147456,set_tempo,,,,,1024,1,0,,705882,,,,,,
147456,note_on,,,,,0,0,1,,,,0,,,56,23
147456,note_on,,,,,0,0,1,,,,0,,,49,15
147456,note_on,,,,,0,0,1,,,,0,,,68,33
147456,note_on,,,,,0,0,1,,,,0,,,53,11
147456,note_off,,,,,0,0,1,,,,0,,,52,0
147456,note_off,,,,,0,0,1,,,,0,,,49,0
147456,note_off,,,,,0,0,1,,,,0,,,67,0
147456,control_change,,,,,439,0,1,,,,0,64,0,,
147456,note_off,,,,,0,0,1,,,,0,,,55,0
147846,control_change,,,,,390,0,1,,,,0,64,127,,
148480,key_signature,,,,,0,1,0,Db,,,,,,,
148480,time_signature,3,2,48,8,1024,1,0,,,,,,,,
148480,note_on,,,,,0,0,1,,,,0,,,53,12
148480,note_on,,,,,0,0,1,,,,0,,,56,26
148480,note_on,,,,,0,0,1,,,,0,,,49,12
148480,note_off,,,,,0,0,1,,,,0,,,68,0
148480,note_off,,,,,0,0,1,,,,0,,,56,0
148480,note_off,,,,,0,0,1,,,,0,,,53,0
148480,control_change,,,,,634,0,1,,,,0,64,0,,
148480,control_change,,,,,0,0,1,,,,0,64,127,,
148480,set_tempo,,,,,0,1,0,,461538,,,,,,
148480,note_off,,,,,0,0,1,,,,0,,,49,0
148480,note_on,,,,,0,0,1,,,,0,,,68,37
148781,control_change,,,,,301,0,1,,,,0,64,0,,
149444,control_change,,,,,663,0,1,,,,0,64,127,,
150528,note_off,,,,,0,0,1,,,,0,,,56,0
150528,set_tempo,,,,,2048,1,0,,428571,,,,,,
