tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
353460,note_off,180,0,5,,,,,,,,,5,,,50,0
353520,note_off,0,0,3,,,,,,,,,3,,,57,0
353520,note_off,120,0,3,,,,,,,,,3,,,60,0
353520,note_on,0,0,3,,,,,,,,,3,,,66,61
353640,note_off,120,0,3,,,,,,,,,3,,,66,0
353640,note_on,0,0,3,,,,,,,,,3,,,60,62
353640,note_on,0,0,3,,,,,,,,,3,,,57,62
353640,note_off,360,0,1,,,,,,,,,1,,,74,0
353640,note_off,0,0,1,,,,,,,,,1,,,86,0
353736,note_off,0,0,3,,,,,,,,,3,,,60,0
353736,note_off,96,0,3,,,,,,,,,3,,,57,0
353760,note_on,120,0,1,,,,,,,,,1,,,72,63
353760,note_on,0,0,1,,,,,,,,,1,,,84,63
353760,note_on,300,0,5,,,,,,,,,5,,,43,63
353880,note_on,0,0,3,,,,,,,,,3,,,62,63
353880,note_on,144,0,3,,,,,,,,,3,,,58,63
353940,note_off,180,0,5,,,,,,,,,5,,,43,0
353952,note_off,192,0,1,,,,,,,,,1,,,84,0
353952,note_off,0,0,1,,,,,,,,,1,,,72,0
354000,note_off,120,0,3,,,,,,,,,3,,,62,0
354000,note_on,0,0,1,,,,,,,,,1,,,70,64
354000,note_off,0,0,3,,,,,,,,,3,,,58,0
354000,note_on,0,0,3,,,,,,,,,3,,,67,64
354000,note_on,48,0,1,,,,,,,,,1,,,82,64
354120,note_off,120,0,3,,,,,,,,,3,,,67,0
354120,note_on,0,0,3,,,,,,,,,3,,,58,65
354120,note_on,0,0,3,,,,,,,,,3,,,62,65
354192,note_off,0,0,1,,,,,,,,,1,,,82,0
354192,note_off,192,0,1,,,,,,,,,1,,,70,0
354216,note_off,96,0,3,,,,,,,,,3,,,62,0
354216,note_off,0,0,3,,,,,,,,,3,,,58,0
354240,note_on,300,0,5,,,,,,,,,5,,,46,66
354240,note_on,48,0,1,,,,,,,,,1,,,81,66
354240,note_on,0,0,1,,,,,,,,,1,,,69,66
354360,note_on,0,0,3,,,,,,,,,3,,,55,67
354360,note_on,144,0,3,,,,,,,,,3,,,58,67
354420,note_off,180,0,5,,,,,,,,,5,,,46,0
354480,note_off,0,0,3,,,,,,,,,3,,,58,0
354480,note_off,120,0,3,,,,,,,,,3,,,55,0
354480,note_on,0,0,3,,,,,,,,,3,,,62,68
354600,note_off,0,0,1,,,,,,,,,1,,,81,0
354600,note_off,360,0,1,,,,,,,,,1,,,69,0
354600,note_off,120,0,3,,,,,,,,,3,,,62,0
354600,note_on,0,0,3,,,,,,,,,3,,,58,68
354600,note_on,0,0,3,,,,,,,,,3,,,55,68
354600,set_tempo,1800,1,0,,,,,,638297,,,,,,,
354720,note_off,120,0,3,,,,,,,,,3,,,55,0
354720,note_off,0,0,3,,,,,,,,,3,,,58,0
354720,set_tempo,120,1,0,,,,,,625000,,,,,,,
354720,note_on,120,0,1,,,,,,,,,1,,,70,71
354720,note_on,0,0,1,,,,,,,,,1,,,82,71
354720,note_on,300,0,5,,,,,,,,,5,,,40,71
354840,note_on,120,0,3,,,,,,,,,3,,,58,69
354840,note_on,0,0,3,,,,,,,,,3,,,55,69
354900,note_off,180,0,5,,,,,,,,,5,,,40,0
354960,note_off,0,0,3,,,,,,,,,3,,,58,0
354960,note_on,0,0,3,,,,,,,,,3,,,60,68
354960,note_off,120,0,3,,,,,,,,,3,,,55,0
355080,note_on,0,0,3,,,,,,,,,3,,,55,67
355080,note_off,0,0,1,,,,,,,,,1,,,70,0
355080,note_off,360,0,1,,,,,,,,,1,,,82,0
355080,note_off,120,0,3,,,,,,,,,3,,,60,0
355080,note_on,0,0,3,,,,,,,,,3,,,58,67
355176,note_off,96,0,3,,,,,,,,,3,,,55,0
355176,note_off,0,0,3,,,,,,,,,3,,,58,0
355200,note_on,300,0,5,,,,,,,,,5,,,36,67
355200,note_on,120,0,1,,,,,,,,,1,,,72,67
355200,note_on,0,0,1,,,,,,,,,1,,,84,67
355320,note_on,0,0,3,,,,,,,,,3,,,52,66
355320,note_on,144,0,3,,,,,,,,,3,,,55,66
355380,note_off,180,0,5,,,,,,,,,5,,,36,0
355440,note_off,0,0,3,,,,,,,,,3,,,55,0
355440,note_off,120,0,3,,,,,,,,,3,,,52,0
355440,note_on,0,0,3,,,,,,,,,3,,,60,65
355560,note_off,120,0,3,,,,,,,,,3,,,60,0
355560,note_off,360,0,1,,,,,,,,,1,,,84,0
355560,note_off,0,0,1,,,,,,,,,1,,,72,0
355560,note_on,0,0,3,,,,,,,,,3,,,55,64
355560,note_on,0,0,3,,,,,,,,,3,,,52,64
355656,note_off,96,0,3,,,,,,,,,3,,,52,0
355656,note_off,0,0,3,,,,,,,,,3,,,55,0
355680,note_on,300,0,5,,,,,,,,,5,,,45,67
355680,note_on,0,0,1,,,,,,,,,1,,,65,67
355680,note_on,120,0,1,,,,,,,,,1,,,77,67
355800,note_on,0,0,3,,,,,,,,,3,,,53,66
355800,note_on,144,0,3,,,,,,,,,3,,,57,66
355860,note_off,180,0,5,,,,,,,,,5,,,45,0
355920,note_off,120,0,3,,,,,,,,,3,,,53,0
355920,note_on,0,0,3,,,,,,,,,3,,,60,64
355920,note_off,0,0,3,,,,,,,,,3,,,57,0
355968,note_off,288,0,1,,,,,,,,,1,,,65,0
355968,note_off,0,0,1,,,,,,,,,1,,,77,0
356040,note_off,120,0,3,,,,,,,,,3,,,60,0
356040,note_on,0,0,3,,,,,,,,,3,,,57,63
356040,note_on,0,0,3,,,,,,,,,3,,,53,63
356040,note_on,72,0,1,,,,,,,,,1,,,67,63
356040,note_on,0,0,1,,,,,,,,,1,,,79,63
356136,note_off,96,0,3,,,,,,,,,3,,,53,0
356136,note_off,0,0,1,,,,,,,,,1,,,67,0
356136,note_off,0,0,3,,,,,,,,,3,,,57,0
356136,note_off,96,0,1,,,,,,,,,1,,,79,0
356160,note_on,0,0,1,,,,,,,,,1,,,81,62
356160,note_on,24,0,1,,,,,,,,,1,,,69,62
356160,note_on,300,0,5,,,,,,,,,5,,,47,62
356280,note_on,144,0,3,,,,,,,,,3,,,57,60
356280,note_on,0,0,3,,,,,,,,,3,,,53,60
356340,note_off,180,0,5,,,,,,,,,5,,,47,0
356400,note_off,120,0,3,,,,,,,,,3,,,53,0
356400,note_off,0,0,3,,,,,,,,,3,,,57,0
356400,note_on,0,0,3,,,,,,,,,3,,,62,59
356520,note_off,120,0,3,,,,,,,,,3,,,62,0
356520,note_on,0,0,3,,,,,,,,,3,,,57,58
356520,note_on,0,0,3,,,,,,,,,3,,,53,58
356520,set_tempo,1800,1,0,,,,,,652173,,,,,,,
356616,note_off,0,0,3,,,,,,,,,3,,,57,0
356616,note_off,96,0,3,,,,,,,,,3,,,53,0
356640,set_tempo,120,1,0,,,,,,625000,,,,,,,
356640,note_off,0,0,1,,,,,,,,,1,,,69,0
356640,note_on,0,0,1,,,,,,,,,1,,,79,60
356640,note_on,300,0,5,,,,,,,,,5,,,46,60
356640,note_on,0,0,1,,,,,,,,,1,,,67,60
356640,note_off,480,0,1,,,,,,,,,1,,,81,0
356760,note_on,0,0,3,,,,,,,,,3,,,53,61
356760,note_on,144,0,3,,,,,,,,,3,,,55,61
356820,note_off,180,0,5,,,,,,,,,5,,,46,0
356832,note_off,192,0,1,,,,,,,,,1,,,79,0
356832,note_off,0,0,1,,,,,,,,,1,,,67,0
356880,note_off,120,0,3,,,,,,,,,3,,,53,0
356880,note_on,48,0,1,,,,,,,,,1,,,79,62
356880,note_on,0,0,3,,,,,,,,,3,,,62,62
356880,note_on,0,0,1,,,,,,,,,1,,,67,62
356880,note_off,0,0,3,,,,,,,,,3,,,55,0
357000,note_off,120,0,3,,,,,,,,,3,,,62,0
357000,note_on,0,0,3,,,,,,,,,3,,,55,64
357000,note_on,0,0,3,,,,,,,,,3,,,53,64
357072,note_off,0,0,1,,,,,,,,,1,,,79,0
357072,note_off,192,0,1,,,,,,,,,1,,,67,0
357096,note_off,0,0,3,,,,,,,,,3,,,55,0
357096,note_off,96,0,3,,,,,,,,,3,,,53,0
357120,note_on,300,0,5,,,,,,,,,5,,,48,65
357120,note_on,48,0,1,,,,,,,,,1,,,79,65
357120,note_on,0,0,1,,,,,,,,,1,,,67,65
357240,note_on,0,0,3,,,,,,,,,3,,,52,66
357240,note_on,144,0,3,,,,,,,,,3,,,55,66
357300,note_off,180,0,5,,,,,,,,,5,,,48,0
357312,note_off,192,0,1,,,,,,,,,1,,,67,0
357312,note_off,0,0,1,,,,,,,,,1,,,79,0
357360,note_on,0,0,1,,,,,,,,,1,,,82,67
357360,note_on,0,0,3,,,,,,,,,3,,,60,67
357360,note_off,0,0,3,,,,,,,,,3,,,55,0
357360,note_off,120,0,3,,,,,,,,,3,,,52,0
357360,note_on,48,0,1,,,,,,,,,1,,,70,67
357480,note_on,0,0,3,,,,,,,,,3,,,52,69
357480,note_on,0,0,3,,,,,,,,,3,,,55,69
357480,note_off,120,0,3,,,,,,,,,3,,,60,0
357540,note_off,180,0,1,,,,,,,,,1,,,82,0
357540,note_on,0,0,1,,,,,,,,,1,,,81,69
357540,note_on,0,0,1,,,,,,,,,1,,,69,69
357540,note_off,0,0,1,,,,,,,,,1,,,70,0
357576,note_off,0,0,3,,,,,,,,,3,,,55,0
357576,note_off,96,0,3,,,,,,,,,3,,,52,0
357588,note_off,48,0,1,,,,,,,,,1,,,69,0
357588,note_off,0,0,1,,,,,,,,,1,,,81,0
357600,note_on,12,0,1,,,,,,,,,1,,,69,70
357600,note_on,0,0,1,,,,,,,,,1,,,81,70
357600,note_on,300,0,5,,,,,,,,,5,,,41,70
357720,note_on,144,0,3,,,,,,,,,3,,,57,71
357720,note_on,0,0,3,,,,,,,,,3,,,53,71
357780,note_off,180,0,5,,,,,,,,,5,,,41,0
357840,note_on,0,0,3,,,,,,,,,3,,,60,73
357840,note_off,0,0,3,,,,,,,,,3,,,57,0
357840,note_off,120,0,3,,,,,,,,,3,,,53,0
357960,note_off,0,0,1,,,,,,,,,1,,,69,0
357960,note_off,360,0,1,,,,,,,,,1,,,81,0
357960,note_on,0,0,3,,,,,,,,,3,,,57,74
357960,note_off,120,0,3,,,,,,,,,3,,,60,0
357960,note_on,0,0,3,,,,,,,,,3,,,53,74
358056,note_off,0,0,3,,,,,,,,,3,,,57,0
358056,note_off,96,0,3,,,,,,,,,3,,,53,0
358080,note_on,120,0,1,,,,,,,,,1,,,72,77
358080,note_on,0,0,1,,,,,,,,,1,,,84,77
358080,note_on,300,0,5,,,,,,,,,5,,,45,77
358200,note_on,0,0,3,,,,,,,,,3,,,57,72
358200,note_on,144,0,3,,,,,,,,,3,,,60,72
358260,note_off,180,0,5,,,,,,,,,5,,,45,0
358320,note_on,0,0,3,,,,,,,,,3,,,65,71
358320,note_off,120,0,3,,,,,,,,,3,,,57,0
358320,note_off,0,0,3,,,,,,,,,3,,,60,0
358440,set_tempo,1800,1,0,,,,,,652173,,,,,,,
358440,note_off,0,0,1,,,,,,,,,1,,,72,0
358440,note_on,0,0,3,,,,,,,,,3,,,60,70
358440,note_on,0,0,3,,,,,,,,,3,,,57,70
358440,note_off,120,0,3,,,,,,,,,3,,,65,0
358440,note_off,360,0,1,,,,,,,,,1,,,84,0
358536,note_off,0,0,3,,,,,,,,,3,,,57,0
358536,note_off,96,0,3,,,,,,,,,3,,,60,0
358560,note_on,120,0,1,,,,,,,,,1,,,79,72
358560,note_on,0,0,1,,,,,,,,,1,,,67,72
358560,set_tempo,120,1,0,,,,,,625000,,,,,,,
358560,note_on,300,0,5,,,,,,,,,5,,,46,72
358680,note_on,0,0,3,,,,,,,,,3,,,55,70
358680,note_on,144,0,3,,,,,,,,,3,,,53,70
358740,note_off,180,0,5,,,,,,,,,5,,,46,0
358752,note_off,0,0,1,,,,,,,,,1,,,79,0
358752,note_off,192,0,1,,,,,,,,,1,,,67,0
358800,note_on,0,0,1,,,,,,,,,1,,,79,68
358800,note_on,0,0,3,,,,,,,,,3,,,62,68
358800,note_off,0,0,3,,,,,,,,,3,,,53,0
358800,note_off,120,0,3,,,,,,,,,3,,,55,0
358800,note_on,48,0,1,,,,,,,,,1,,,67,68
358920,note_on,0,0,3,,,,,,,,,3,,,55,66
358920,note_off,120,0,3,,,,,,,,,3,,,62,0
358920,note_on,0,0,3,,,,,,,,,3,,,53,66
358992,note_off,192,0,1,,,,,,,,,1,,,79,0
358992,note_off,0,0,1,,,,,,,,,1,,,67,0
359016,note_off,0,0,3,,,,,,,,,3,,,55,0
359016,note_off,96,0,3,,,,,,,,,3,,,53,0
359040,note_on,48,0,1,,,,,,,,,1,,,67,64
359040,note_on,300,0,5,,,,,,,,,5,,,48,64
359040,note_on,0,0,1,,,,,,,,,1,,,79,64
359160,note_on,0,0,3,,,,,,,,,3,,,52,63
359160,note_on,144,0,3,,,,,,,,,3,,,55,63
359220,note_off,180,0,5,,,,,,,,,5,,,48,0
359232,note_off,192,0,1,,,,,,,,,1,,,79,0
359232,note_off,0,0,1,,,,,,,,,1,,,67,0
359280,note_off,0,0,3,,,,,,,,,3,,,55,0
359280,note_off,120,0,3,,,,,,,,,3,,,52,0
359280,note_on,0,0,3,,,,,,,,,3,,,60,61
359280,note_on,0,0,1,,,,,,,,,1,,,70,61
359280,note_on,48,0,1,,,,,,,,,1,,,82,61
359400,note_off,120,0,3,,,,,,,,,3,,,60,0
359400,note_on,0,0,3,,,,,,,,,3,,,55,59
359400,note_on,0,0,3,,,,,,,,,3,,,52,59
359460,note_off,0,0,1,,,,,,,,,1,,,82,0
359460,note_on,0,0,1,,,,,,,,,1,,,69,58
359460,note_on,0,0,1,,,,,,,,,1,,,81,58
359460,note_off,180,0,1,,,,,,,,,1,,,70,0
359480,set_tempo,920,1,0,,,,,,631578,,,,,,,
359496,note_off,0,0,3,,,,,,,,,3,,,52,0
359496,note_off,96,0,3,,,,,,,,,3,,,55,0
359508,note_off,48,0,1,,,,,,,,,1,,,81,0
359508,note_off,0,0,1,,,,,,,,,1,,,69,0
359520,note_on,0,0,1,,,,,,,,,1,,,65,58
359520,note_on,12,0,1,,,,,,,,,1,,,77,58
359520,note_on,300,0,5,,,,,,,,,5,,,41,58
359640,note_on,0,0,3,,,,,,,,,3,,,57,55
359640,note_on,144,0,3,,,,,,,,,3,,,60,55
359700,note_off,180,0,5,,,,,,,,,5,,,41,0
359760,note_off,120,0,3,,,,,,,,,3,,,57,0
359760,note_off,0,0,3,,,,,,,,,3,,,60,0
359760,note_on,0,0,3,,,,,,,,,3,,,65,52
359880,note_off,360,0,1,,,,,,,,,1,,,65,0
359880,note_on,0,0,3,,,,,,,,,3,,,60,49
359880,note_off,0,0,1,,,,,,,,,1,,,77,0
359880,note_off,120,0,3,,,,,,,,,3,,,65,0
359880,note_on,0,0,3,,,,,,,,,3,,,57,49
359940,set_tempo,460,1,0,,,,,,638297,,,,,,,
359976,note_off,96,0,3,,,,,,,,,3,,,60,0
359976,note_off,0,0,3,,,,,,,,,3,,,57,0
360000,note_on,24,0,3,,,,,,,,,3,,,65,46
360156,note_off,156,0,3,,,,,,,,,3,,,65,0
360240,set_tempo,300,1,0,,,,,,638297,,,,,,,
360360,set_tempo,120,1,0,,,,,,1000000,,,,,,,
360480,control_change,7680,0,4,,,,,,,64,0,4,,,,
360480,note_on,0,0,1,,,,,,,,,1,,,84,56
360480,note_on,0,0,1,,,,,,,,,1,,,72,56
360480,control_change,7680,0,2,,,,,,,64,0,2,,,,
360480,control_change,600,0,1,,,,,,,64,0,1,,,,
360480,control_change,780,0,5,,,,,,,64,0,5,,,,
360480,note_on,0,0,5,,,,,,,,,5,,,45,56
360480,control_change,324,0,3,,,,,,,64,0,3,,,,
360480,set_tempo,120,1,0,,,,,,625000,,,,,,,
360600,note_on,120,0,3,,,,,,,,,3,,,57,57
360600,note_on,0,0,3,,,,,,,,,3,,,60,57
360660,note_off,180,0,5,,,,,,,,,5,,,45,0
360720,note_off,0,0,3,,,,,,,,,3,,,57,0
360720,note_on,0,0,3,,,,,,,,,3,,,65,58
360720,note_off,120,0,3,,,,,,,,,3,,,60,0
360840,note_off,360,0,1,,,,,,,,,1,,,72,0
360840,note_off,0,0,1,,,,,,,,,1,,,84,0
360840,note_off,120,0,3,,,,,,,,,3,,,65,0
360840,note_on,0,0,3,,,,,,,,,3,,,57,58
360840,note_on,0,0,3,,,,,,,,,3,,,60,58
360936,note_off,0,0,3,,,,,,,,,3,,,57,0
360936,note_off,96,0,3,,,,,,,,,3,,,60,0
360960,note_on,120,0,1,,,,,,,,,1,,,74,59
360960,note_on,300,0,5,,,,,,,,,5,,,50,59
360960,note_on,0,0,1,,,,,,,,,1,,,86,59
361080,note_on,144,0,3,,,,,,,,,3,,,60,60
361080,note_on,0,0,3,,,,,,,,,3,,,57,60
361140,note_off,180,0,5,,,,,,,,,5,,,50,0
361200,note_off,120,0,3,,,,,,,,,3,,,57,0
361200,note_off,0,0,3,,,,,,,,,3,,,60,0
361200,note_on,0,0,3,,,,,,,,,3,,,66,61
361320,note_off,360,0,1,,,,,,,,,1,,,86,0
361320,note_off,0,0,1,,,,,,,,,1,,,74,0
361320,note_on,0,0,3,,,,,,,,,3,,,57,62
361320,note_on,0,0,3,,,,,,,,,3,,,60,62
361320,note_off,120,0,3,,,,,,,,,3,,,66,0
361416,note_off,0,0,3,,,,,,,,,3,,,57,0
361416,note_off,96,0,3,,,,,,,,,3,,,60,0
361440,note_on,0,0,1,,,,,,,,,1,,,72,63
361440,note_on,300,0,5,,,,,,,,,5,,,43,63
361440,note_on,120,0,1,,,,,,,,,1,,,84,63
361560,note_on,144,0,3,,,,,,,,,3,,,62,63
361560,note_on,0,0,3,,,,,,,,,3,,,58,63
361620,note_off,180,0,5,,,,,,,,,5,,,43,0
361632,note_off,0,0,1,,,,,,,,,1,,,84,0
361632,note_off,192,0,1,,,,,,,,,1,,,72,0
361680,note_on,0,0,3,,,,,,,,,3,,,67,64
361680,note_off,0,0,3,,,,,,,,,3,,,62,0
361680,note_off,120,0,3,,,,,,,,,3,,,58,0
361680,note_on,48,0,1,,,,,,,,,1,,,70,64
361680,note_on,0,0,1,,,,,,,,,1,,,82,64
361800,note_on,0,0,3,,,,,,,,,3,,,58,65
361800,note_on,0,0,3,,,,,,,,,3,,,62,65
361800,note_off,120,0,3,,,,,,,,,3,,,67,0
361872,note_off,192,0,1,,,,,,,,,1,,,82,0
361872,note_off,0,0,1,,,,,,,,,1,,,70,0
361896,note_off,96,0,3,,,,,,,,,3,,,58,0
361896,note_off,0,0,3,,,,,,,,,3,,,62,0
361920,note_on,48,0,1,,,,,,,,,1,,,69,66
361920,note_on,300,0,5,,,,,,,,,5,,,46,66
361920,note_on,0,0,1,,,,,,,,,1,,,81,66
362040,note_on,144,0,3,,,,,,,,,3,,,55,67
362040,note_on,0,0,3,,,,,,,,,3,,,58,67
362100,note_off,180,0,5,,,,,,,,,5,,,46,0
362160,note_off,0,0,3,,,,,,,,,3,,,55,0
362160,note_off,120,0,3,,,,,,,,,3,,,58,0
362160,note_on,0,0,3,,,,,,,,,3,,,62,68
362280,note_off,360,0,1,,,,,,,,,1,,,81,0
362280,note_off,0,0,1,,,,,,,,,1,,,69,0
362280,note_off,120,0,3,,,,,,,,,3,,,62,0
362280,note_on,0,0,3,,,,,,,,,3,,,55,68
362280,note_on,0,0,3,,,,,,,,,3,,,58,68
362280,set_tempo,1800,1,0,,,,,,638297,,,,,,,
362400,note_off,120,0,3,,,,,,,,,3,,,58,0
362400,note_off,0,0,3,,,,,,,,,3,,,55,0
362400,note_on,0,0,1,,,,,,,,,1,,,70,71
362400,set_tempo,120,1,0,,,,,,625000,,,,,,,
362400,note_on,120,0,1,,,,,,,,,1,,,82,71
362400,note_on,300,0,5,,,,,,,,,5,,,40,71
362520,note_on,120,0,3,,,,,,,,,3,,,55,69
362520,note_on,0,0,3,,,,,,,,,3,,,58,69
362580,note_off,180,0,5,,,,,,,,,5,,,40,0
362640,note_off,120,0,3,,,,,,,,,3,,,58,0
362640,note_off,0,0,3,,,,,,,,,3,,,55,0
362640,note_on,0,0,3,,,,,,,,,3,,,60,68
362760,note_on,0,0,3,,,,,,,,,3,,,55,67
362760,note_off,120,0,3,,,,,,,,,3,,,60,0
362760,note_on,0,0,3,,,,,,,,,3,,,58,67
362760,note_off,0,0,1,,,,,,,,,1,,,82,0
362760,note_off,360,0,1,,,,,,,,,1,,,70,0
362856,note_off,96,0,3,,,,,,,,,3,,,58,0
362856,note_off,0,0,3,,,,,,,,,3,,,55,0
362880,note_on,120,0,1,,,,,,,,,1,,,84,67
362880,note_on,300,0,5,,,,,,,,,5,,,36,67
362880,note_on,0,0,1,,,,,,,,,1,,,72,67
363000,note_on,0,0,3,,,,,,,,,3,,,55,66
363000,note_on,144,0,3,,,,,,,,,3,,,52,66
363060,note_off,180,0,5,,,,,,,,,5,,,36,0
363120,note_off,0,0,3,,,,,,,,,3,,,52,0
363120,note_on,0,0,3,,,,,,,,,3,,,60,65
363120,note_off,120,0,3,,,,,,,,,3,,,55,0
363240,note_on,0,0,3,,,,,,,,,3,,,55,64
363240,note_on,0,0,3,,,,,,,,,3,,,52,64
363240,note_off,120,0,3,,,,,,,,,3,,,60,0
363240,note_off,360,0,1,,,,,,,,,1,,,72,0
363240,note_off,0,0,1,,,,,,,,,1,,,84,0
363336,note_off,96,0,3,,,,,,,,,3,,,55,0
363336,note_off,0,0,3,,,,,,,,,3,,,52,0
363360,note_on,120,0,1,,,,,,,,,1,,,65,67
363360,note_on,300,0,5,,,,,,,,,5,,,45,67
363360,note_on,0,0,1,,,,,,,,,1,,,77,67
363480,note_on,0,0,3,,,,,,,,,3,,,57,66
363480,note_on,144,0,3,,,,,,,,,3,,,53,66
363540,note_off,180,0,5,,,,,,,,,5,,,45,0
363600,note_on,0,0,3,,,,,,,,,3,,,60,64
363600,note_off,0,0,3,,,,,,,,,3,,,53,0
363600,note_off,120,0,3,,,,,,,,,3,,,57,0
363648,note_off,0,0,1,,,,,,,,,1,,,65,0
363648,note_off,288,0,1,,,,,,,,,1,,,77,0
363720,note_on,0,0,3,,,,,,,,,3,,,53,63
363720,note_on,0,0,1,,,,,,,,,1,,,67,63
363720,note_on,72,0,1,,,,,,,,,1,,,79,63
363720,note_off,120,0,3,,,,,,,,,3,,,60,0
363720,note_on,0,0,3,,,,,,,,,3,,,57,63
363816,note_off,96,0,3,,,,,,,,,3,,,57,0
363816,note_off,0,0,3,,,,,,,,,3,,,53,0
363816,note_off,0,0,1,,,,,,,,,1,,,79,0
363816,note_off,96,0,1,,,,,,,,,1,,,67,0
363840,note_on,0,0,1,,,,,,,,,1,,,69,62
363840,note_on,24,0,1,,,,,,,,,1,,,81,62
363840,note_on,300,0,5,,,,,,,,,5,,,47,62
363960,note_on,144,0,3,,,,,,,,,3,,,53,60
363960,note_on,0,0,3,,,,,,,,,3,,,57,60
364020,note_off,180,0,5,,,,,,,,,5,,,47,0
364080,note_on,0,0,3,,,,,,,,,3,,,62,59
364080,note_off,0,0,3,,,,,,,,,3,,,53,0
364080,note_off,120,0,3,,,,,,,,,3,,,57,0
364200,note_on,0,0,3,,,,,,,,,3,,,57,58
364200,note_off,120,0,3,,,,,,,,,3,,,62,0
364200,note_on,0,0,3,,,,,,,,,3,,,53,58
364200,set_tempo,1800,1,0,,,,,,652173,,,,,,,
364296,note_off,96,0,3,,,,,,,,,3,,,57,0
364296,note_off,0,0,3,,,,,,,,,3,,,53,0
364320,set_tempo,120,1,0,,,,,,625000,,,,,,,
364320,note_on,300,0,5,,,,,,,,,5,,,46,60
364320,note_off,480,0,1,,,,,,,,,1,,,69,0
364320,note_off,0,0,1,,,,,,,,,1,,,81,0
364320,note_on,0,0,1,,,,,,,,,1,,,79,60
364320,note_on,0,0,1,,,,,,,,,1,,,67,60
364440,note_on,144,0,3,,,,,,,,,3,,,53,61
364440,note_on,0,0,3,,,,,,,,,3,,,55,61
364500,note_off,180,0,5,,,,,,,,,5,,,46,0
364512,note_off,192,0,1,,,,,,,,,1,,,67,0
364512,note_off,0,0,1,,,,,,,,,1,,,79,0
364560,note_off,120,0,3,,,,,,,,,3,,,55,0
364560,note_off,0,0,3,,,,,,,,,3,,,53,0
364560,note_on,0,0,3,,,,,,,,,3,,,62,62
364560,note_on,48,0,1,,,,,,,,,1,,,67,62
364560,note_on,0,0,1,,,,,,,,,1,,,79,62
364680,note_on,0,0,3,,,,,,,,,3,,,55,64
364680,note_on,0,0,3,,,,,,,,,3,,,53,64
364680,note_off,120,0,3,,,,,,,,,3,,,62,0
364752,note_off,192,0,1,,,,,,,,,1,,,79,0
364752,note_off,0,0,1,,,,,,,,,1,,,67,0
364776,note_off,96,0,3,,,,,,,,,3,,,55,0
364776,note_off,0,0,3,,,,,,,,,3,,,53,0
364800,note_on,300,0,5,,,,,,,,,5,,,48,65
364800,note_on,48,0,1,,,,,,,,,1,,,67,65
364800,note_on,0,0,1,,,,,,,,,1,,,79,65
364920,note_on,0,0,3,,,,,,,,,3,,,55,66
364920,note_on,144,0,3,,,,,,,,,3,,,52,66
364980,note_off,180,0,5,,,,,,,,,5,,,48,0
364992,note_off,0,0,1,,,,,,,,,1,,,67,0
364992,note_off,192,0,1,,,,,,,,,1,,,79,0
365040,note_off,120,0,3,,,,,,,,,3,,,55,0
365040,note_off,0,0,3,,,,,,,,,3,,,52,0
365040,note_on,48,0,1,,,,,,,,,1,,,82,67
365040,note_on,0,0,1,,,,,,,,,1,,,70,67
365040,note_on,0,0,3,,,,,,,,,3,,,60,67
365160,note_on,0,0,3,,,,,,,,,3,,,55,69
365160,note_on,0,0,3,,,,,,,,,3,,,52,69
365160,note_off,120,0,3,,,,,,,,,3,,,60,0
365220,note_off,180,0,1,,,,,,,,,1,,,70,0
365220,note_off,0,0,1,,,,,,,,,1,,,82,0
365220,note_on,0,0,1,,,,,,,,,1,,,81,69
365220,note_on,0,0,1,,,,,,,,,1,,,69,69
365256,note_off,96,0,3,,,,,,,,,3,,,55,0
365256,note_off,0,0,3,,,,,,,,,3,,,52,0
365268,note_off,48,0,1,,,,,,,,,1,,,81,0
365268,note_off,0,0,1,,,,,,,,,1,,,69,0
365280,note_on,0,0,1,,,,,,,,,1,,,69,70
365280,note_on,300,0,5,,,,,,,,,5,,,41,70
365280,note_on,12,0,1,,,,,,,,,1,,,81,70
365400,note_on,144,0,3,,,,,,,,,3,,,53,71
365400,note_on,0,0,3,,,,,,,,,3,,,57,71
365460,note_off,180,0,5,,,,,,,,,5,,,41,0
365520,note_off,120,0,3,,,,,,,,,3,,,57,0
365520,note_off,0,0,3,,,,,,,,,3,,,53,0
365520,note_on,0,0,3,,,,,,,,,3,,,60,73
365640,note_off,0,0,1,,,,,,,,,1,,,81,0
365640,note_off,120,0,3,,,,,,,,,3,,,60,0
365640,note_on,0,0,3,,,,,,,,,3,,,53,74
365640,note_on,0,0,3,,,,,,,,,3,,,57,74
365640,note_off,360,0,1,,,,,,,,,1,,,69,0
365736,note_off,0,0,3,,,,,,,,,3,,,53,0
365736,note_off,96,0,3,,,,,,,,,3,,,57,0
365760,note_on,120,0,1,,,,,,,,,1,,,84,77
365760,note_on,0,0,1,,,,,,,,,1,,,72,77
365760,note_on,300,0,5,,,,,,,,,5,,,45,77
365880,note_on,144,0,3,,,,,,,,,3,,,57,72
365880,note_on,0,0,3,,,,,,,,,3,,,60,72
365940,note_off,180,0,5,,,,,,,,,5,,,45,0
366000,note_off,0,0,3,,,,,,,,,3,,,57,0
366000,note_on,0,0,3,,,,,,,,,3,,,65,71
366000,note_off,120,0,3,,,,,,,,,3,,,60,0
366120,note_on,0,0,3,,,,,,,,,3,,,57,70
